股票代码,股票简称,最新价,最新涨跌幅,涨停[20260325],feng_dan_jin,ltsz,涨停封板时长[20260325],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260325],涨停明细数据[20260325],连续涨停天数[20260325],涨停原因类别[20260325],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260325],几天几板[20260325],涨停类型[20260325],总市值[20260325],所属同花顺行业,market_code,code,fenglu_ratio,date
601869.SH,长飞光纤,353.9,-4.485587822519704,涨停,108328000.64,104282664904.96,2.5048792632000003,246,256.64,256.64,243,34/5521, 09:55:03, 13:16:15,"[{""code"":""601869.SH"",""time"":1774403703707,""openTime"":1774403748707,""duration"":45000,""updatedTime"":1774403748707,""firstVol"":1849484.0,""highestVol"":1849484.0,""firstVolDivLTGB"":0.0045515865383051225,""firstVolDivVol"":0.17654855518648205,""highestVolDivLTGB"":0.0045515865383051225,""highestVolDivVol"":0.17654855518648205},{""code"":""601869.SH"",""time"":1774404153709,""openTime"":1774405669463,""duration"":1515754,""updatedTime"":1774405669463,""firstVol"":1737997.0,""highestVol"":3007400.0,""firstVolDivLTGB"":0.004277216644650448,""firstVolDivVol"":0.1363535300091258,""highestVolDivLTGB"":0.007401221830142259,""highestVolDivVol"":0.22488838584667328},{""code"":""601869.SH"",""time"":1774406150752,""openTime"":1774406165752,""duration"":15000,""updatedTime"":1774406165752,""firstVol"":3800.0,""highestVol"":3800.0,""firstVolDivLTGB"":9.351813179005316E-6,""firstVolDivVol"":2.409989890092411E-4,""highestVolDivLTGB"":9.351813179005316E-6,""highestVolDivVol"":2.409989890092411E-4},{""code"":""601869.SH"",""time"":1774406547018,""openTime"":1774407763594,""duration"":1216576,""updatedTime"":1774407763594,""firstVol"":187600.0,""highestVol"":1696900.0,""firstVolDivLTGB"":4.6168425062668344E-4,""firstVolDivVol"":0.011377980829315307,""highestVolDivLTGB"":0.004176076785119505,""highestVolDivVol"":0.10268319061828182},{""code"":""601869.SH"",""time"":1774415775486,""openTime"":null,""duration"":6224514,""updatedTime"":1774422000000,""firstVol"":956084.0,""highestVol"":1001684.0,""firstVolDivLTGB"":0.00235292603985161,""firstVolDivVol"":0.045462142705966664,""highestVolDivLTGB"":0.0024651477979996737,""highestVolDivVol"":0.04759943115466508}]",2,空芯光纤+算力网络+光模块,422101,1.9529051627824257,0.10387920249135059,4,2天2板,放量涨停,172985489636.5,通信-通信设备-通信线缆及配套,17,601869,0.10387920249135059,20260325
001400.SZ,江顺科技,204.67,-0.6456310679611711,涨停,136405269.0,2209350000.0,3.8095236264000003,136.16,147.29,147.29,136.16,107/5521, 09:41:20, 09:41:20,"[{""code"":""001400.SZ"",""time"":1774402880164,""openTime"":null,""duration"":13713188,""updatedTime"":1774422000000,""firstVol"":2758700.0,""highestVol"":3043700.0,""firstVolDivLTGB"":0.18391333333333335,""firstVolDivVol"":2.4721394800325474,""highestVolDivLTGB"":0.20291333333333333,""highestVolDivVol"":2.6358862265699963}]",1,液冷服务器+3D打印+商业航天+铝挤压模具,926100,63.03361792956244,6.174,0,首板涨停,缩量涨停,8837400000.0,机械设备-专用设备-其他专用设备,33,001400,6.174,20260325
301196.SZ,唯科科技,118.5,5.006645990252553,涨停,78929640.0,9028891067.76,1.6126081650000001,96.99,110.16,110.16,96.41,207/5521, 13:23:15, 13:23:15,"[{""code"":""301196.SZ"",""time"":1774416195075,""openTime"":null,""duration"":5804925,""updatedTime"":1774422000000,""firstVol"":5366243.0,""highestVol"":5448443.0,""firstVolDivLTGB"":0.06547263937991653,""firstVolDivVol"":0.503403353512646,""highestVolDivLTGB"":0.06647554792450334,""highestVolDivVol"":0.509632420088548}]",1,光纤概念+机器人+精密模具,716500,6.057536877844886,0.874189747197624,0,首板涨停,放量涨停,13804561267.92,基础化工-塑料制品-其他塑料制品,33,301196,0.874189747197624,20260325
603175.SH,超颖电子,96.18,5.8551617873651844,涨停,78904880.0,3885138896.4,3.8609494068,80.09,88.3,88.3,78.69,289/5521, 09:38:15, 09:38:15,"[{""code"":""603175.SH"",""time"":1774402695046,""openTime"":null,""duration"":13898306,""updatedTime"":1774422000000,""firstVol"":3975900.0,""highestVol"":3975900.0,""firstVolDivLTGB"":0.09036278479652453,""firstVolDivVol"":1.854253674438778,""highestVolDivLTGB"":0.09036278479652453,""highestVolDivVol"":1.854253674438778}]",1,AI算力PCB+存储芯片+特斯拉,893600,30.704685591372726,2.030941032072595,0,首板涨停,缩量涨停,38589689044.3,电子-元件-印制电路板,17,603175,2.030941032072595,20260325
002192.SZ,融捷股份,109.22,10.001007150770462,涨停,61030727.99999999,16702725523.88,2.9929558062000003,63,64.46,64.46,62.6,439/5521, 09:33:00, 11:29:46,"[{""code"":""002192.SZ"",""time"":1774402380016,""openTime"":1774402395016,""duration"":15000,""updatedTime"":1774402395016,""firstVol"":81700.0,""highestVol"":81700.0,""firstVolDivLTGB"":3.1530075690165764E-4,""firstVolDivVol"":0.006637376635784315,""highestVolDivLTGB"":3.1530075690165764E-4,""highestVolDivVol"":0.006637376635784315},{""code"":""002192.SZ"",""time"":1774402485016,""openTime"":1774402500016,""duration"":15000,""updatedTime"":1774402500016,""firstVol"":191400.0,""highestVol"":191400.0,""firstVolDivLTGB"":7.386605247365639E-4,""firstVolDivVol"":0.01336154942593506,""highestVolDivLTGB"":7.386605247365639E-4,""highestVolDivVol"":0.01336154942593506},{""code"":""002192.SZ"",""time"":1774402515016,""openTime"":1774405834465,""duration"":3319449,""updatedTime"":1774405834465,""firstVol"":4715900.0,""highestVol"":6872900.0,""firstVolDivLTGB"":0.0181998389164324,""firstVolDivVol"":0.32167638696552736,""highestVolDivLTGB"":0.02652424200868302,""highestVolDivVol"":0.46691892748255637},{""code"":""002192.SZ"",""time"":1774406135752,""openTime"":1774406150752,""duration"":15000,""updatedTime"":1774406150752,""firstVol"":118600.0,""highestVol"":118600.0,""firstVolDivLTGB"":4.5770709631011745E-4,""firstVolDivVol"":0.004830787217916241,""highestVolDivLTGB"":4.5770709631011745E-4,""highestVolDivVol"":0.004830787217916241},{""code"":""002192.SZ"",""time"":1774406441279,""openTime"":1774406456279,""duration"":15000,""updatedTime"":1774406456279,""firstVol"":273992.0,""highestVol"":273992.0,""firstVolDivLTGB"":0.0010574037329865236,""firstVolDivVol"":0.009985754577171673,""highestVolDivLTGB"":0.0010574037329865236,""highestVolDivVol"":0.009985754577171673},{""code"":""002192.SZ"",""time"":1774406547018,""openTime"":1774406577018,""duration"":30000,""updatedTime"":1774406577018,""firstVol"":34700.0,""highestVol"":34700.0,""firstVolDivLTGB"":1.3391598854941886E-4,""firstVolDivVol"":0.0012327614563595161,""highestVolDivLTGB"":1.3391598854941886E-4,""highestVolDivVol"":0.0012327614563595161},{""code"":""002192.SZ"",""time"":1774406769629,""openTime"":1774406786539,""duration"":16910,""updatedTime"":1774406786539,""firstVol"":700.0,""highestVol"":700.0,""firstVolDivLTGB"":2.701475273331216E-6,""firstVolDivVol"":2.4016863681002254E-5,""highestVolDivLTGB"":2.701475273331216E-6,""highestVolDivVol"":2.4016863681002254E-5},{""code"":""002192.SZ"",""time"":1774407104109,""openTime"":1774407119109,""duration"":15000,""updatedTime"":1774407119109,""firstVol"":18823.0,""highestVol"":18823.0,""firstVolDivLTGB"":7.26426700998764E-5,""firstVolDivVol"":6.140838865406045E-4,""highestVolDivLTGB"":7.26426700998764E-5,""highestVolDivVol"":6.140838865406045E-4},{""code"":""002192.SZ"",""time"":1774407374538,""openTime"":1774407391123,""duration"":16585,""updatedTime"":1774407391123,""firstVol"":64600.0,""highestVol"":64600.0,""firstVolDivLTGB"":2.493075752245665E-4,""firstVolDivVol"":0.00204837695615243,""highestVolDivLTGB"":2.493075752245665E-4,""highestVolDivVol"":0.00204837695615243},{""code"":""002192.SZ"",""time"":1774408284429,""openTime"":1774408329430,""duration"":45001,""updatedTime"":1774408329430,""firstVol"":17977.0,""highestVol"":21377.0,""firstVolDivLTGB"":6.93777442695361E-5,""firstVolDivVol"":5.300832803087876E-4,""highestVolDivLTGB"":8.249919559714486E-5,""highestVolDivVol"":6.301802789625942E-4},{""code"":""002192.SZ"",""time"":1774409217518,""openTime"":1774409236096,""duration"":18578,""updatedTime"":1774409236096,""firstVol"":10100.0,""highestVol"":10100.0,""firstVolDivLTGB"":3.897842894377897E-5,""firstVolDivVol"":2.754802978536621E-4,""highestVolDivLTGB"":3.897842894377897E-5,""highestVolDivVol"":2.754802978536621E-4},{""code"":""002192.SZ"",""time"":1774409251096,""openTime"":1774409266096,""duration"":15000,""updatedTime"":1774409266096,""firstVol"":7600.0,""highestVol"":7600.0,""firstVolDivLTGB"":2.9330302967596058E-5,""firstVolDivVol"":2.0691961518723542E-4,""highestVolDivLTGB"":2.9330302967596058E-5,""highestVolDivVol"":2.0691961518723542E-4},{""code"":""002192.SZ"",""time"":1774409311096,""openTime"":1774409341096,""duration"":30000,""updatedTime"":1774409341096,""firstVol"":30190.0,""highestVol"":30190.0,""firstVolDivLTGB"":1.1651076928838487E-4,""firstVolDivVol"":8.150087079590554E-4,""highestVolDivLTGB"":1.1651076928838487E-4,""highestVolDivVol"":8.150087079590554E-4},{""code"":""002192.SZ"",""time"":1774409386096,""openTime"":null,""duration"":7207256,""updatedTime"":1774422000000,""firstVol"":1287290.0,""highestVol"":2660367.0,""firstVolDivLTGB"":0.004967974435152202,""firstVolDivVol"":0.034658561782630784,""highestVolDivLTGB"":0.010267022383551924,""highestVolDivVol"":0.07092633977369407}]",2,锂矿+负极材料+储能概念+年报增长,946800,2.4809166856137463,0.3653938269699993,13,2天2板,放量涨停,16737374385.38,有色金属-能源金属-锂,33,002192,0.3653938269699993,20260325
603179.SH,新泉股份,61.4,7.0245773052117855,涨停,67636338.0,33669364938.0,1.5769233660000002,60.84,66.0,66,60.03,469/5521, 13:24:53, 13:47:02,"[{""code"":""603179.SH"",""time"":1774416293530,""openTime"":1774417592669,""duration"":1299139,""updatedTime"":1774417592669,""firstVol"":715400.0,""highestVol"":2374900.0,""firstVolDivLTGB"":0.0014023549326500813,""firstVolDivVol"":0.04858625806216759,""highestVolDivLTGB"":0.004655371441921552,""highestVolDivVol"":0.1600635913932171},{""code"":""603179.SH"",""time"":1774417622669,""openTime"":null,""duration"":4377331,""updatedTime"":1774422000000,""firstVol"":1027500.0,""highestVol"":2401100.0,""firstVolDivLTGB"":0.002014145503631477,""firstVolDivVol"":0.06076338683941328,""highestVolDivLTGB"":0.004706729701965488,""highestVolDivVol"":0.14122660520790972}]",1,机器人+特斯拉链+汽车内饰,1024793,5.824123344954191,0.20088391368399144,1,首板涨停,放量涨停,33669364938.0,汽车-汽车零部件-汽车电子电气系统,17,603179,0.20088391368399144,20260325
603052.SH,可川科技,81.44,-5.533000811970765,涨停,136873685.0,12335456563.3,3.6724173810000003,60.6,65.65,65.65,59.85,474/5521, 09:49:33, 09:49:33,"[{""code"":""603052.SH"",""time"":1774403373707,""openTime"":null,""duration"":13219645,""updatedTime"":1774422000000,""firstVol"":8845500.0,""highestVol"":8845500.0,""firstVolDivLTGB"":0.04707625307746602,""firstVolDivVol"":1.5079599418466683,""highestVolDivLTGB"":0.04707625307746602,""highestVolDivVol"":1.5079599418466683}]",1,硅光芯片+光模块+消费电子,2084900,28.37026316348097,1.1095956140547047,0,首板涨停,缩量涨停,12335456563.3,电子-消费电子-消费电子零部件及组装,17,603052,1.1095956140547047,20260325
603629.SH,利通电子,144.41,9.993144946302083,涨停,95398960.0,16099483360.0,3.547407381,57.63,62.68,62.68,57.63,499/5521, 09:57:03, 09:57:03,"[{""code"":""603629.SH"",""time"":1774403823707,""openTime"":null,""duration"":12769645,""updatedTime"":1774422000000,""firstVol"":1.08596E7,""highestVol"":1.08596E7,""firstVolDivLTGB"":0.04227960070390731,""firstVolDivVol"":0.863792554883869,""highestVolDivLTGB"":0.04227960070390731,""highestVolDivVol"":0.863792554883869}]",1,算力租赁+英伟达合作+年报预增,1522000,9.890181298329976,0.5925591391151325,0,首板涨停,缩量涨停,16445978400.0,计算机-IT服务-IT服务Ⅲ,17,603629,0.5925591391151325,20260325
002718.SZ,友邦吊顶,72.38,2.7395315826827433,涨停,83178125.0,5873801500.0,1.3866620352,56.91,62.5,62.5,55.51,541/5521, 13:36:48, 13:36:48,"[{""code"":""002718.SZ"",""time"":1774417008416,""openTime"":null,""duration"":4991584,""updatedTime"":1774422000000,""firstVol"":2147400.0,""highestVol"":2691900.0,""firstVolDivLTGB"":0.02284934211685567,""firstVolDivVol"":1.0668407474144985,""highestVolDivLTGB"":0.028643077230308175,""highestVolDivVol"":1.3247806673264568}]",1,实控人变更+集成吊顶+智能家居,1330850,61.82497611038512,1.4160867540382494,0,首板涨停,放量涨停,8090489312.5,建筑材料-建筑材料-其他建材,33,002718,1.4160867540382494,20260325
002475.SZ,立讯精密,67.0,-2.38927738927739,涨停,524878560.18,370514832373.32,2.0611026528000003,47.38,50.97,50.97,47,709/5521, 10:18:19, 13:03:35,"[{""code"":""002475.SZ"",""time"":1774405099460,""openTime"":1774405534463,""duration"":435003,""updatedTime"":1774405534463,""firstVol"":7.1499608E7,""highestVol"":8.6534993E7,""firstVolDivLTGB"":0.009835868098495106,""firstVolDivVol"":0.5022266533918889,""highestVolDivLTGB"":0.011904215993075057,""highestVolDivVol"":0.5859587585487452},{""code"":""002475.SZ"",""time"":1774415015627,""openTime"":null,""duration"":6984373,""updatedTime"":1774422000000,""firstVol"":5.4631648E7,""highestVol"":7.0978934E7,""firstVolDivLTGB"":0.007515421395476937,""firstVolDivVol"":0.22906667349834722,""highestVolDivLTGB"":0.009764241401096767,""highestVolDivVol"":0.29321617784452053}]",1,800G光模块+AI眼镜+汽车Tier1+回购,10297794,3.9472368149437878,0.14166195636971088,1,首板涨停,放量涨停,371366633023.2,电子-消费电子-消费电子零部件及组装,33,002475,0.14166195636971088,20260325
