股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260428],{(}涨停封单量[20260428]{*}100.0{)},自由流通股[20260428],fenglu_ratio,zt_first_time,涨停原因类别[20260428],涨停[20260428],涨停明细数据[20260428],zt_last_time,涨停封单额[20260428],涨停开板次数[20260428],自由流通市值[20260428],实际换手率[20260428],a股市值(不含限售股)[20260428],market_code,code,date
600248.SH,陕建股份,3.48,-1.4164305949008449,11076996,1107699600,1184664071,0.9350326620988576, 13:49:04,绿色转型+房屋建设+石化工程+国企,涨停,"[{""code"":""600248.SH"",""time"":1777355344876,""openTime"":null,""duration"":4255124,""updatedTime"":1777359600000,""firstVol"":3.88789E7,""highestVol"":5.908245E7,""firstVolDivLTGB"":0.010491536775639214,""firstVolDivVol"":1.053794163403485,""highestVolDivLTGB"":0.015943498837926614,""highestVolDivVol"":1.1480935102430354}]", 13:49:04,40984885.2,0,4383257062.7,8.19848726550938,13711235358.2,17,600248,20260428
002575.SZ,群兴玩具,6.81,-0.5839416058394166,10359396,1035939600,533855500,1.94048689205225, 11:00:35,算力租赁+腾讯合作+酒类销售,涨停,"[{""code"":""002575.SZ"",""time"":1777345235495,""openTime"":null,""duration"":8922219,""updatedTime"":1777359600000,""firstVol"":1.000486E8,""highestVol"":1.024951E8,""firstVolDivLTGB"":0.17122066382521386,""firstVolDivVol"":1.2814270211976355,""highestVolDivLTGB"":0.17540754254264104,""highestVolDivVol"":1.2911137837394395}]", 11:00:35,70443892.8,0,3630217400.0,16.82472672848739,3973413400.0,33,002575,20260428
002313.SZ,日海智能,9.61,-3.7074148296593283,10217780,1021778000,311973675,3.275205832671619, 09:50:24,一季度扭亏+无线通信模组+珠海国资,涨停,"[{""code"":""002313.SZ"",""time"":1777341024740,""openTime"":null,""duration"":13132974,""updatedTime"":1777359600000,""firstVol"":4.587616E7,""highestVol"":4.587616E7,""firstVolDivLTGB"":0.12254109480320698,""firstVolDivVol"":1.4595952879251333,""highestVolDivLTGB"":0.12254109480320698,""highestVolDivVol"":1.4595952879251333}]", 09:50:24,103403933.6,0,3157173591.0,11.37086967353896,3788661591.0,33,002313,20260428
000889.SZ,中嘉博创,4.42,-8.108108108108103,9654560,965456000,643753128,1.499730188495488, 09:31:52,算力+5G消息+通信运维,涨停,"[{""code"":""000889.SZ"",""time"":1777339912086,""openTime"":1777339933015,""duration"":20929,""updatedTime"":1777339933015,""firstVol"":2.8702599E7,""highestVol"":2.8702599E7,""firstVolDivLTGB"":0.032997366407100694,""firstVolDivVol"":0.7375298907030853,""highestVolDivLTGB"":0.032997366407100694,""highestVolDivVol"":0.7375298907030853},{""code"":""000889.SZ"",""time"":1777357486735,""openTime"":null,""duration"":2113265,""updatedTime"":1777359600000,""firstVol"":3.0717666E7,""highestVol"":3.4434266E7,""firstVolDivLTGB"":0.035313947708113094,""firstVolDivVol"":0.13247195010292584,""highestVolDivLTGB"":0.039586662244822136,""highestVolDivVol"":0.1476714353527763}]", 14:24:46,47403889.6,1,3160827858.48,38.57510887310205,4270939666.86,33,000889,20260428
000609.SZ,*ST中迪,14.42,5.0254916241806225,9164199,916419900,219913472,4.1671839913472875, 09:30:00,半导体资产注入+ST博弈+房地产,涨停,"[{""code"":""000609.SZ"",""time"":1777339800000,""openTime"":null,""duration"":14357714,""updatedTime"":1777359600000,""firstVol"":2.60209E7,""highestVol"":2.60209E7,""firstVolDivLTGB"":0.0894009980242032,""firstVolDivVol"":400.93836671802774,""highestVolDivLTGB"":0.0894009980242032,""highestVolDivVol"":400.93836671802774}]", 09:30:00,119867722.92,0,2876468213.76,0.36159721947366646,3807042197.76,33,000609,20260428
002175.SZ,*ST东智,2.75,-4.84429065743945,8494700,849470000,1031570685,0.8234724118783969, 09:31:37,广西国资拟入主+智能物流+*ST博弈,涨停,"[{""code"":""002175.SZ"",""time"":1777339897086,""openTime"":1777339912086,""duration"":15000,""updatedTime"":1777339912086,""firstVol"":9670400.0,""highestVol"":9670400.0,""firstVolDivLTGB"":0.007574049165608998,""firstVolDivVol"":0.2609981755173866,""highestVolDivLTGB"":0.007574049165608998,""highestVolDivVol"":0.2609981755173866},{""code"":""002175.SZ"",""time"":1777339948015,""openTime"":1777339963015,""duration"":15000,""updatedTime"":1777339963015,""firstVol"":1325500.0,""highestVol"":1325500.0,""firstVolDivLTGB"":0.001038157901329286,""firstVolDivVol"":0.021090903304851465,""highestVolDivLTGB"":0.001038157901329286,""highestVolDivVol"":0.021090903304851465},{""code"":""002175.SZ"",""time"":1777339993015,""openTime"":1777340819816,""duration"":826801,""updatedTime"":1777340819816,""firstVol"":1094200.0,""highestVol"":3.842348E7,""firstVolDivLTGB"":8.569991517423649E-4,""firstVolDivVol"":0.01567049287151542,""highestVolDivLTGB"":0.030094031956671288,""highestVolDivVol"":0.47986270325815},{""code"":""002175.SZ"",""time"":1777340849516,""openTime"":1777340882924,""duration"":33408,""updatedTime"":1777340882924,""firstVol"":537400.0,""highestVol"":537400.0,""firstVolDivLTGB"":4.209023433982333E-4,""firstVolDivVol"":0.005751519009990412,""highestVolDivLTGB"":4.209023433982333E-4,""highestVolDivVol"":0.005751519009990412},{""code"":""002175.SZ"",""time"":1777340993356,""openTime"":1777341262305,""duration"":268949,""updatedTime"":1777341262305,""firstVol"":4186300.0,""highestVol"":7527000.0,""firstVolDivLTGB"":0.0032787932269594793,""firstVolDivVol"":0.041516756066749164,""highestVolDivLTGB"":0.0058952957550400115,""highestVolDivVol"":0.07452468901858163},{""code"":""002175.SZ"",""time"":1777341288617,""openTime"":null,""duration"":12869097,""updatedTime"":1777359600000,""firstVol"":306300.0,""highestVol"":8494700.0,""firstVolDivLTGB"":2.399002377798267E-4,""firstVolDivVol"":0.0028465276628123213,""highestVolDivLTGB"":0.006653217596697009,""highestVolDivVol"":0.07010470753354545}]", 09:54:48,24549683.0,5,2981239279.65,11.746321193685336,3689896301.03,33,002175,20260428
600488.SH,津药药业,5.7,-2.730375426621163,8492010,849201000,479150231,1.7723063562500923, 09:40:14,创新药炒作+甾体激素+原料药出口,涨停,"[{""code"":""600488.SH"",""time"":1777340414894,""openTime"":null,""duration"":13742820,""updatedTime"":1777359600000,""firstVol"":6.5992837E7,""highestVol"":8.1882837E7,""firstVolDivLTGB"":0.06043927287399458,""firstVolDivVol"":0.9926185236945109,""highestVolDivLTGB"":0.07499206511063951,""highestVolDivVol"":1.115621906872396}]", 09:40:14,52480621.8,0,2961148427.58,21.938158681593123,6747859682.4,17,600488,20260428
600735.SH,ST新华锦,7.4,-5.0064184852374805,8434500,843450000,239919475,3.51555454178949, 09:30:00,资金占用清偿+复牌+石墨新材料+发制品出口,涨停,"[{""code"":""600735.SH"",""time"":1777339800000,""openTime"":null,""duration"":14357714,""updatedTime"":1777359600000,""firstVol"":5.57781E7,""highestVol"":5.57781E7,""firstVolDivLTGB"":0.13110320948275067,""firstVolDivVol"":559.4593781344032,""highestVolDivLTGB"":0.13110320948275067,""highestVolDivVol"":559.4593781344032}]", 09:30:00,62583990.0,0,1780202504.5,0.15659420728559031,3156852556.34,22,600735,20260428
000838.SZ,*ST发展,1.95,4.838709677419347,8257658,825765800,701541376,1.1770735529646081, 09:30:00,江西中久拟入主+固废处理+ST摘帽博弈,涨停,"[{""code"":""000838.SZ"",""time"":1777339800000,""openTime"":1777339814662,""duration"":14662,""updatedTime"":1777339814662,""firstVol"":4266029.0,""highestVol"":4266029.0,""firstVolDivLTGB"":0.004048365184502965,""firstVolDivVol"":0.2217723671325605,""highestVolDivLTGB"":0.004048365184502965,""highestVolDivVol"":0.2217723671325605},{""code"":""000838.SZ"",""time"":1777339842733,""openTime"":null,""duration"":14314981,""updatedTime"":1777359600000,""firstVol"":2.32747E7,""highestVol"":2.37031E7,""firstVolDivLTGB"":0.02208716470510425,""firstVolDivVol"":0.618330446425725,""highestVolDivLTGB"":0.022493706630872,""highestVolDivVol"":0.6284910498139963}]", 09:30:42,15606973.62,1,1325913200.64,8.288886869589286,1991617465.95,33,000838,20260428
600227.SH,赤天化,4.09,-2.8503562945368195,8192100,819210000,1055400845,0.7762074513025428, 09:44:14,尿素涨价+甲醇+煤化工,涨停,"[{""code"":""600227.SH"",""time"":1777340654945,""openTime"":1777340699945,""duration"":45000,""updatedTime"":1777340699945,""firstVol"":1.069077E8,""highestVol"":1.17084E8,""firstVolDivLTGB"":0.08367855078637641,""firstVolDivVol"":0.6065152061245794,""highestVolDivLTGB"":0.09164372108156939,""highestVolDivVol"":0.6553380492403561},{""code"":""600227.SH"",""time"":1777340717575,""openTime"":null,""duration"":13440139,""updatedTime"":1777359600000,""firstVol"":9.0877998E7,""highestVol"":1.05728298E8,""firstVolDivLTGB"":0.07113181904584248,""firstVolDivVol"":0.4723622149930592,""highestVolDivLTGB"":0.08275541194647476,""highestVolDivVol"":0.5435120056501894}]", 09:45:17,33178005.0,1,4274373422.25,24.3382876957996,5174279202.15,17,600227,20260428
600496.SH,精工钢构,4.15,0.0,7728764,772876400,1399056447,0.5524268886057319, 13:41:08,海外订单+装配式建筑+高分红,涨停,"[{""code"":""600496.SH"",""time"":1777354868830,""openTime"":1777354903442,""duration"":34612,""updatedTime"":1777354903442,""firstVol"":2511000.0,""highestVol"":2511000.0,""firstVolDivLTGB"":0.0012617296811611156,""firstVolDivVol"":0.029318686958109283,""highestVolDivLTGB"":0.0012617296811611156,""highestVolDivVol"":0.029318686958109283},{""code"":""600496.SH"",""time"":1777355487352,""openTime"":null,""duration"":4112648,""updatedTime"":1777359600000,""firstVol"":4.70079E7,""highestVol"":4.70079E7,""firstVolDivLTGB"":0.023620574543629473,""firstVolDivVol"":0.4536012277828718,""highestVolDivLTGB"":0.023620574543629473,""highestVolDivVol"":0.4536012277828718}]", 13:51:27,31610644.759999998,1,5722140868.23,8.007360406381087,8139611957.57,17,600496,20260428
603259.SH,药明康德,109.55,-1.466091023565398,7641957,764195700,2116013644,0.36114875826386683, 09:35:55,一季报大增+CRDMO+创新药,涨停,"[{""code"":""603259.SH"",""time"":1777340155839,""openTime"":null,""duration"":14001875,""updatedTime"":1777359600000,""firstVol"":2.5566397E7,""highestVol"":2.8746514E7,""firstVolDivLTGB"":0.010337040067072124,""firstVolDivVol"":0.6762341763170577,""highestVolDivLTGB"":0.011622829255395265,""highestVolDivVol"":0.6763455968679637}]", 09:35:55,844971185.4899999,0,233967628617.08,2.544275891256966,273470596800.22,17,603259,20260428
001266.SZ,宏英智能,40.59,2.7074898785425106,7575560,757556000,36043042,21.018092756987603, 09:30:00,一季报大增+液冷储能+商业航天,涨停,"[{""code"":""001266.SZ"",""time"":1777339800000,""openTime"":null,""duration"":14357714,""updatedTime"":1777359600000,""firstVol"":1.331958E7,""highestVol"":1.331958E7,""firstVolDivLTGB"":0.22910084611399173,""firstVolDivVol"":101.12040692377771,""highestVolDivLTGB"":0.22910084611399173,""highestVolDivVol"":101.12040692377771}]", 09:30:00,272189870.8,0,1295026499.06,2.19276719206997,2088916376.86,33,001266,20260428
600156.SH,华升股份,10.8,-3.3124440465532605,7524195,752419500,240006390,3.134997780684089, 09:51:41,算力租赁+液冷+拟收购易信科技+湖南国资,涨停,"[{""code"":""600156.SH"",""time"":1777341101766,""openTime"":1777341116766,""duration"":15000,""updatedTime"":1777341116766,""firstVol"":2106163.0,""highestVol"":2106163.0,""firstVolDivLTGB"":0.005237769075840215,""firstVolDivVol"":0.06046066890045712,""highestVolDivLTGB"":0.005237769075840215,""highestVolDivVol"":0.06046066890045712},{""code"":""600156.SH"",""time"":1777341140236,""openTime"":null,""duration"":13017478,""updatedTime"":1777359600000,""firstVol"":2.19042E7,""highestVol"":2.19042E7,""firstVolDivLTGB"":0.054473059013485294,""firstVolDivVol"":0.5620421629896614,""highestVolDivLTGB"":0.054473059013485294,""highestVolDivVol"":0.5620421629896614}]", 09:52:20,76370579.25,1,2436064858.5,19.345745752852665,4081423625.3,17,600156,20260428
002923.SZ,润都股份,13.22,-0.45180722891565306,7311600,731160000,148104023,4.936800400080962, 09:34:49,一季报高增+创新药获批+原料药一体化,涨停,"[{""code"":""002923.SZ"",""time"":1777340089646,""openTime"":null,""duration"":14068068,""updatedTime"":1777359600000,""firstVol"":2.59602E7,""highestVol"":2.66661E7,""firstVolDivLTGB"":0.10058785593185168,""firstVolDivVol"":1.9567203328509406,""highestVolDivLTGB"":0.10332300309952736,""highestVolDivVol"":1.9646430413320564}]", 09:34:49,100826964.0,0,2042354477.17,11.560658281375652,3558989847.07,33,002923,20260428
601177.SH,杭齿前进,15.93,-0.06273525721455324,7259678,725967800,220003750,3.299797389817219, 11:11:21,一季报增长+船用齿轮箱+人形机器人+杭州国资,涨停,"[{""code"":""601177.SH"",""time"":1777345881436,""openTime"":null,""duration"":8276278,""updatedTime"":1777359600000,""firstVol"":3.157689E7,""highestVol"":3.157689E7,""firstVolDivLTGB"":0.07893038544218367,""firstVolDivVol"":1.7000262835520417,""highestVolDivLTGB"":0.07893038544218367,""highestVolDivVol"":1.7000262835520417}]", 11:11:21,117969767.5,0,3575060937.5,10.295763594938723,6500975000.0,17,601177,20260428
600152.SH,维科技术,14.85,2.4137931034482736,6741900,674190000,347032858,1.942726702841493, 09:40:44,钠电储能+3C电池龙头+高倍率电池扩产,涨停,"[{""code"":""600152.SH"",""time"":1777340444894,""openTime"":null,""duration"":13712820,""updatedTime"":1777359600000,""firstVol"":5394500.0,""highestVol"":1.83182E7,""firstVolDivLTGB"":0.010196012649330736,""firstVolDivVol"":0.08100144057784922,""highestVolDivLTGB"":0.034622782262113315,""highestVolDivVol"":0.26612687965311077}]", 09:40:44,105780411.0,0,5444945542.02,21.765541578774652,8301255393.75,17,600152,20260428
001298.SZ,好上好,23.16,1.3566739606126859,6581120,658112000,225165063,2.9227980186251186, 09:55:38,存储芯片+AI算力+一季报高增,涨停,"[{""code"":""001298.SZ"",""time"":1777341338695,""openTime"":null,""duration"":12819019,""updatedTime"":1777359600000,""firstVol"":4.411173E7,""highestVol"":4.457332E7,""firstVolDivLTGB"":0.18481904997315307,""firstVolDivVol"":1.8434877202455158,""highestVolDivLTGB"":0.18675301686307344,""highestVolDivVol"":1.8160562124704918}]", 09:55:38,153537529.6,0,5253100919.79,14.635257157989914,5568293209.22,33,001298,20260428
300187.SZ,永清环保,5.62,-3.436426116838491,6443677,644367700,315689956,2.041140960468188, 10:09:46,一季报大增+垃圾焚烧发电+储能,涨停,"[{""code"":""300187.SZ"",""time"":1777342186802,""openTime"":1777344854794,""duration"":2667992,""updatedTime"":1777344854794,""firstVol"":7.6447537E7,""highestVol"":7.6447537E7,""firstVolDivLTGB"":0.11910003580563103,""firstVolDivVol"":1.4727381793445253,""highestVolDivLTGB"":0.11910003580563103,""highestVolDivVol"":1.4727381793445253},{""code"":""300187.SZ"",""time"":1777344887596,""openTime"":1777352532030,""duration"":2202148,""updatedTime"":1777352532030,""firstVol"":4.2540299E7,""highestVol"":4.3443899E7,""firstVolDivLTGB"":0.06627487729372171,""firstVolDivVol"":0.6499014506388957,""highestVolDivLTGB"":0.06768262431314456,""highestVolDivVol"":0.6627532595487476},{""code"":""300187.SZ"",""time"":1777352547030,""openTime"":null,""duration"":7052970,""updatedTime"":1777359600000,""firstVol"":3.0423494E7,""highestVol"":3.0423494E7,""firstVolDivLTGB"":0.04739772354905824,""firstVolDivVol"":0.43110995840465066,""highestVolDivLTGB"":0.04739772354905824,""highestVolDivVol"":0.43110995840465066}]", 13:02:27,39564176.78,2,1938336329.84,24.217040975481652,3941122888.88,33,300187,20260428
603318.SH,水发燃气,14.26,-1.9931271477663293,5918830,591883000,262594238,2.2539831966914674, 09:31:21,氦气+燃气轮机掺氢+山东国资,涨停,"[{""code"":""603318.SH"",""time"":1777339881266,""openTime"":1777340008015,""duration"":126749,""updatedTime"":1777340008015,""firstVol"":4114600.0,""highestVol"":1.10562E7,""firstVolDivLTGB"":0.008962885220759484,""firstVolDivVol"":0.16887227500250357,""highestVolDivLTGB"":0.024083860296933116,""highestVolDivVol"":0.27826352206386457},{""code"":""603318.SH"",""time"":1777340023015,""openTime"":1777341594642,""duration"":1571627,""updatedTime"":1777341594642,""firstVol"":5238700.0,""highestVol"":1.48699E7,""firstVolDivLTGB"":0.011411526468184685,""firstVolDivVol"":0.11352362939292694,""highestVolDivLTGB"":0.03239129124196068,""highestVolDivVol"":0.31538945451043887},{""code"":""603318.SH"",""time"":1777352703472,""openTime"":null,""duration"":6896528,""updatedTime"":1777359600000,""firstVol"":1.131452E7,""highestVol"":1.296642E7,""firstVolDivLTGB"":0.024646562020120447,""firstVolDivVol"":0.0816527653822042,""highestVolDivLTGB"":0.02824491668307009,""highestVolDivVol"":0.09338515852096126}]", 13:05:03,81561477.39999999,2,3618548599.64,53.63290568470128,6325997332.72,17,603318,20260428
600320.SH,振华重工,5.42,0.9310986964618216,5609148,560914800,1803232242,0.31106076462889687, 09:46:23,一季报增长+港机龙头+央企回购,涨停,"[{""code"":""600320.SH"",""time"":1777340783742,""openTime"":1777340897924,""duration"":114182,""updatedTime"":1777340897924,""firstVol"":1.4547358E8,""highestVol"":1.4547358E8,""firstVolDivLTGB"":0.04379099410810813,""firstVolDivVol"":1.8657159525766607,""highestVolDivLTGB"":0.04379099410810813,""highestVolDivVol"":1.8657159525766607},{""code"":""600320.SH"",""time"":1777342414674,""openTime"":1777355549025,""duration"":7692065,""updatedTime"":1777355549025,""firstVol"":6.5706548E7,""highestVol"":7.3690056E7,""firstVolDivLTGB"":0.019779227653104598,""firstVolDivVol"":0.46533182855626104,""highestVolDivLTGB"":0.02218245270462278,""highestVolDivVol"":0.5156640336261119},{""code"":""600320.SH"",""time"":1777355628101,""openTime"":null,""duration"":3971899,""updatedTime"":1777359600000,""firstVol"":3.7301428E7,""highestVol"":3.9507967E7,""firstVolDivLTGB"":0.011228613565239954,""firstVolDivVol"":0.19312780247872374,""highestVolDivLTGB"":0.011892834081077337,""highestVolDivVol"":0.20382023976705}]", 13:53:48,30345490.68,2,9755486429.22,11.169561541147289,17972007346.01,17,600320,20260428
000711.SZ,ST京蓝,4.92,2.9288702928870225,5466100,546610000,2222009423,0.2459980566878091, 13:36:45,铟靶材+固危废资源化+扭亏为盈,涨停,"[{""code"":""000711.SZ"",""time"":1777354605577,""openTime"":null,""duration"":4994423,""updatedTime"":1777359600000,""firstVol"":756809.0,""highestVol"":8747100.0,""firstVolDivLTGB"":3.178150495340129E-4,""firstVolDivVol"":0.006714069789601138,""highestVolDivLTGB"":0.0036732650110912583,""highestVolDivVol"":0.0759822161430195}]", 13:36:45,25089399.0,0,10199023251.57,5.337329255781468,10930109556.15,33,000711,20260428
002652.SZ,扬子新材,5.93,-4.045307443365696,5163960,516396000,358464000,1.4405798071772897, 13:03:42,中芯国际概念+半导体洁净室+有机涂层板,涨停,"[{""code"":""002652.SZ"",""time"":1777352622030,""openTime"":null,""duration"":6977970,""updatedTime"":1777359600000,""firstVol"":5.06079E7,""highestVol"":5.06079E7,""firstVolDivLTGB"":0.09883120078740157,""firstVolDivVol"":1.3279811277680542,""highestVolDivLTGB"":0.09883120078740157,""highestVolDivVol"":1.3279811277680542}]", 13:03:42,29021455.2,0,2014567680.0,11.722555124084986,2877799680.0,33,002652,20260428
603399.SH,永杉锂业,19.39,9.98298355076575,5148000,514800000,383610176,1.3419873408154845, 09:35:55,锂盐产能扩张+一季度扭亏+固态电池材料,涨停,"[{""code"":""603399.SH"",""time"":1777340155839,""openTime"":1777340179638,""duration"":23799,""updatedTime"":1777340179638,""firstVol"":6337149.0,""highestVol"":6337149.0,""firstVolDivLTGB"":0.012370221889410282,""firstVolDivVol"":0.19952089035670234,""highestVolDivLTGB"":0.012370221889410282,""highestVolDivVol"":0.19952089035670234},{""code"":""603399.SH"",""time"":1777340242310,""openTime"":1777340257310,""duration"":15000,""updatedTime"":1777340257310,""firstVol"":1644100.0,""highestVol"":1644100.0,""firstVolDivLTGB"":0.0032093109706556443,""firstVolDivVol"":0.04198198158170467,""highestVolDivLTGB"":0.0032093109706556443,""highestVolDivVol"":0.04198198158170467},{""code"":""603399.SH"",""time"":1777340278480,""openTime"":1777340429894,""duration"":151414,""updatedTime"":1777340429894,""firstVol"":225800.0,""highestVol"":1.2998367E7,""firstVolDivLTGB"":4.407654140101238E-4,""firstVolDivVol"":0.005415928042895877,""highestVolDivLTGB"":0.025373031940702083,""highestVolDivVol"":0.29580418234094796},{""code"":""603399.SH"",""time"":1777340459894,""openTime"":null,""duration"":13697820,""updatedTime"":1777359600000,""firstVol"":1.40247E7,""highestVol"":1.51077E7,""firstVolDivLTGB"":0.027376451292594254,""firstVolDivVol"":0.2954264666531586,""highestVolDivLTGB"":0.029490485585654327,""highestVolDivVol"":0.31566821725634114}]", 09:40:59,82522440.0,3,6149271121.28,14.401765244100302,8212019103.47,17,603399,20260428
002902.SZ,铭普光磁,30.39,-1.9361084220716291,5016955,501695500,157312278,3.1891693793919886, 09:35:55,AI算力+800G光模块+磁性元器件+新能源车载,涨停,"[{""code"":""002902.SZ"",""time"":1777340155839,""openTime"":null,""duration"":14001875,""updatedTime"":1777359600000,""firstVol"":1.9315806E7,""highestVol"":2.0515506E7,""firstVolDivLTGB"":0.1087405478626306,""firstVolDivVol"":0.7309622736651696,""highestVolDivLTGB"":0.1154943967711772,""highestVolDivVol"":0.7565084208575824}]", 09:35:55,157883573.85,0,4950617388.66,20.583279583555456,5590080487.62,33,002902,20260428
