股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260422],自由流通股[20260422],fenglu_ratio,zt_first_time,涨停原因类别[20260422],涨停[20260422],涨停明细数据[20260422],zt_last_time,涨停封单额[20260422],涨停开板次数[20260422],自由流通市值[20260422],实际换手率[20260422],a股市值(不含限售股)[20260422],market_code,code,date
600703.SH,三安光电,13.67,-1.9368723098995666,26997579,3235521822,0.008344118966044173, 09:45:01,光芯片+碳化硅+商业航天,涨停,"[{""code"":""600703.SH"",""time"":1776822301332,""openTime"":null,""duration"":13477774,""updatedTime"":1776841200000,""firstVol"":1.26181155E8,""highestVol"":1.5259306E8,""firstVolDivLTGB"":0.025291778184179183,""firstVolDivVol"":0.7139280785999443,""highestVolDivLTGB"":0.03058578617357834,""highestVolDivVol"":0.8468932229421265}]", 09:45:01,403343830.26,0,48338696020.68,6.609629227220214,74535939781.38,17,600703,20260422
002636.SZ,金安国纪,44.9,-0.970445522717258,2028266,246740021,0.008220255440441906, 13:23:08,覆铜板涨价+高频高速CCL+定增扩产,涨停,"[{""code"":""002636.SZ"",""time"":1776835388820,""openTime"":null,""duration"":5811180,""updatedTime"":1776841200000,""firstVol"":1.7968904E7,""highestVol"":1.7968904E7,""firstVolDivLTGB"":0.024808120299888634,""firstVolDivVol"":0.4392792398563271,""highestVolDivLTGB"":0.024808120299888634,""highestVolDivVol"":0.4392792398563271}]", 13:23:08,93442214.62,0,11367312767.47,17.79608302781169,33369211261.19,33,002636,20260422
000669.SZ,ST金鸿,4.19,-2.7842227378190074,4364160,539509653,0.008089123106014194, 09:30:11,重整协议+天然气+ST,涨停,"[{""code"":""000669.SZ"",""time"":1776821411230,""openTime"":1776821651287,""duration"":240057,""updatedTime"":1776821651287,""firstVol"":2384000.0,""highestVol"":1.06492E7,""firstVolDivLTGB"":0.00350377598072119,""firstVolDivVol"":0.5153703143240088,""highestVolDivLTGB"":0.01565117918368125,""highestVolDivVol"":2.0581345908546247},{""code"":""000669.SZ"",""time"":1776821681288,""openTime"":null,""duration"":14097818,""updatedTime"":1776841200000,""firstVol"":7187200.0,""highestVol"":7713000.0,""firstVolDivLTGB"":0.010563061547248044,""firstVolDivVol"":0.652338077258205,""highestVolDivLTGB"":0.011335832273197373,""highestVolDivVol"":0.6934841441814046}]", 09:34:41,19071379.2,1,2357657183.61,2.38480255699892,2973386442.89,33,000669,20260422
600105.SH,永鼎股份,42.41,-2.1006463527239236,8869982,1102633774,0.008044359069305998, 09:37:27,光纤概念+光芯片+年报增长,涨停,"[{""code"":""600105.SH"",""time"":1776821847435,""openTime"":null,""duration"":13931671,""updatedTime"":1776841200000,""firstVol"":3.4279969E7,""highestVol"":4.0852926E7,""firstVolDivLTGB"":0.023447394582460354,""firstVolDivVol"":0.6609392730644733,""highestVolDivLTGB"":0.027943277188204396,""highestVolDivVol"":0.7320672934720868}]", 09:37:27,403850280.46000004,0,50202915730.22,6.418299590376959,66564623335.06,17,600105,20260422
600641.SH,先导基电,27.62,2.069475240206956,5132483,653185199,0.007857622934288197, 13:00:40,离子注入机+半导体设备+铋材料+股权激励,涨停,"[{""code"":""600641.SH"",""time"":1776834040448,""openTime"":1776834175449,""duration"":135001,""updatedTime"":1776834175449,""firstVol"":2.01995E7,""highestVol"":2.4519345E7,""firstVolDivLTGB"":0.021705190823866915,""firstVolDivVol"":0.5736681070636593,""highestVolDivLTGB"":0.026347041367421328,""highestVolDivVol"":0.6826596014893179},{""code"":""600641.SH"",""time"":1776834190449,""openTime"":null,""duration"":7009551,""updatedTime"":1776841200000,""firstVol"":1.07745E7,""highestVol"":1.3130548E7,""firstVolDivLTGB"":0.011577641948154858,""firstVolDivVol"":0.26142133038890913,""highestVolDivLTGB"":0.014109312109801929,""highestVolDivVol"":0.3154241396006575}]", 13:03:10,138884989.98,1,17675191484.94,7.328944849529575,25182845635.2,17,600641,20260422
603906.SH,龙蟠科技,33.17,0.5456198848135789,2469281,326896851,0.007553700784961064, 14:12:04,锂矿入股+磷酸铁锂+业绩预增,涨停,"[{""code"":""603906.SH"",""time"":1776838324439,""openTime"":null,""duration"":2875561,""updatedTime"":1776841200000,""firstVol"":2.3370939E7,""highestVol"":2.3655439E7,""firstVolDivLTGB"":0.041358718005439325,""firstVolDivVol"":0.23989672476012677,""highestVolDivLTGB"":0.041862187518262386,""highestVolDivVol"":0.2425116051259738}]", 14:12:04,70670822.22,0,9355787875.62,30.65476944591308,16172558203.86,17,603906,20260422
603318.SH,水发燃气,14.26,-1.9931271477663293,1842800,262594238,0.007017671118891801, 09:52:46,燃气轮机掺氢+天然气+氢能应用+山东国资,涨停,"[{""code"":""603318.SH"",""time"":1776822766705,""openTime"":1776822781705,""duration"":15000,""updatedTime"":1776822781705,""firstVol"":1.97231E7,""highestVol"":1.97231E7,""firstVolDivLTGB"":0.04296307818440708,""firstVolDivVol"":0.47865797632888984,""highestVolDivLTGB"":0.04296307818440708,""highestVolDivVol"":0.47865797632888984},{""code"":""603318.SH"",""time"":1776825216412,""openTime"":1776825306418,""duration"":90006,""updatedTime"":1776825306418,""firstVol"":2.5108799E7,""highestVol"":2.5108799E7,""firstVolDivLTGB"":0.05469481443351006,""firstVolDivVol"":0.3252252269755819,""highestVolDivLTGB"":0.05469481443351006,""highestVolDivVol"":0.3252252269755819},{""code"":""603318.SH"",""time"":1776825381418,""openTime"":1776827166483,""duration"":1785065,""updatedTime"":1776827166483,""firstVol"":2.0579792E7,""highestVol"":2.0807592E7,""firstVolDivLTGB"":0.044829221203301475,""firstVolDivVol"":0.25255982958003503,""highestVolDivLTGB"":0.04532544082447705,""highestVolDivVol"":0.2539275737448726},{""code"":""603318.SH"",""time"":1776827181484,""openTime"":1776827333323,""duration"":151839,""updatedTime"":1776827333323,""firstVol"":1.17387E7,""highestVol"":1.21895E7,""firstVolDivLTGB"":0.025570558679076788,""firstVolDivVol"":0.13288493248420494,""highestVolDivLTGB"":0.02655254202071835,""highestVolDivVol"":0.1377893781825749},{""code"":""603318.SH"",""time"":1776827350559,""openTime"":1776827366019,""duration"":15460,""updatedTime"":1776827366019,""firstVol"":188800.0,""highestVol"":188800.0,""firstVolDivLTGB"":4.112654279102198E-4,""firstVolDivVol"":0.002099536045903509,""highestVolDivLTGB"":4.112654279102198E-4,""highestVolDivVol"":0.002099536045903509},{""code"":""603318.SH"",""time"":1776827381020,""openTime"":1776834583029,""duration"":1781115,""updatedTime"":1776834583029,""firstVol"":112800.0,""highestVol"":8860200.0,""firstVolDivLTGB"":2.457136666751737E-4,""firstVolDivVol"":0.0012485744749603203,""highestVolDivLTGB"":0.019300285722299415,""highestVolDivVol"":0.09792458825270327},{""code"":""603318.SH"",""time"":1776834604904,""openTime"":null,""duration"":6595096,""updatedTime"":1776841200000,""firstVol"":8038000.0,""highestVol"":8074000.0,""firstVolDivLTGB"":0.017509277063253954,""firstVolDivVol"":0.08498964364502205,""highestVolDivLTGB"":0.01758769631857582,""highestVolDivVol"":0.08536550514001523}]", 13:10:04,17340748.0,6,2471011779.58,36.734823176127726,4319857394.84,17,603318,20260422
601512.SH,中新集团,10.06,-4.190476190476185,1810790,284790000,0.006358334211173145, 14:35:37,苏州+机器人+绿色电力+年报增长,涨停,"[{""code"":""601512.SH"",""time"":1776839737569,""openTime"":null,""duration"":1462431,""updatedTime"":1776841200000,""firstVol"":1.0949E7,""highestVol"":1.0949E7,""firstVolDivLTGB"":0.007304738840074989,""firstVolDivVol"":0.44034807808313736,""highestVolDivLTGB"":0.007304738840074989,""highestVolDivVol"":0.44034807808313736}]", 14:35:37,18687352.8,0,2939032800.0,11.420741950208926,15468544800.0,17,601512,20260422
002620.SZ,*ST瑞和,9.98,-4.952380952380948,1379775,223225474,0.006181082182403609, 09:37:42,重整投资人+光伏建筑一体化+建筑装饰,涨停,"[{""code"":""002620.SZ"",""time"":1776821862436,""openTime"":1776822466333,""duration"":603897,""updatedTime"":1776822466333,""firstVol"":2232350.0,""highestVol"":2438950.0,""firstVolDivLTGB"":0.00707872861220583,""firstVolDivVol"":0.2791641046246063,""highestVolDivLTGB"":0.007733852285143194,""highestVolDivVol"":0.3037618796806786},{""code"":""002620.SZ"",""time"":1776822481498,""openTime"":null,""duration"":13297608,""updatedTime"":1776841200000,""firstVol"":512300.0,""highestVol"":2118075.0,""firstVolDivLTGB"":0.0016244910825063484,""firstVolDivVol"":0.05262805912792748,""highestVolDivLTGB"":0.006716365312472445,""highestVolDivVol"":0.20957394472668092}]", 09:48:01,14225480.25,1,2301454636.94,4.734574334468655,3258702629.3,33,002620,20260422
603822.SH,ST嘉澳,76.98,-4.998148833765269,261400,46990388,0.00556283978757528, 09:50:46,生物航煤+扭亏+出口白名单,涨停,"[{""code"":""603822.SH"",""time"":1776822646548,""openTime"":null,""duration"":13132558,""updatedTime"":1776841200000,""firstVol"":233300.0,""highestVol"":530800.0,""firstVolDivLTGB"":0.003036736862364334,""firstVolDivVol"":0.32711721817162087,""highestVolDivLTGB"":0.006909129560835784,""highestVolDivVol"":0.3865705338285631}]", 09:50:46,22739186.0,0,4087693852.12,3.6726659928834806,6683083823.14,22,603822,20260422
600126.SH,杭钢股份,8.74,-3.638368246968027,6853840,1276818671,0.005367903959794147, 13:26:55,算力租赁+钢铁智造+扭亏+浙江国资,涨停,"[{""code"":""600126.SH"",""time"":1776835615280,""openTime"":1776835655092,""duration"":39812,""updatedTime"":1776835655092,""firstVol"":9.0836668E7,""highestVol"":9.0836668E7,""firstVolDivLTGB"":0.026897122360501246,""firstVolDivVol"":0.4567388854116553,""highestVolDivLTGB"":0.026897122360501246,""highestVolDivVol"":0.4567388854116553},{""code"":""600126.SH"",""time"":1776836022124,""openTime"":null,""duration"":5177876,""updatedTime"":1776841200000,""firstVol"":7.8636481E7,""highestVol"":1.15360181E8,""firstVolDivLTGB"":0.02328459528542187,""firstVolDivVol"":0.30579217054571645,""highestVolDivLTGB"":0.03415863849042296,""highestVolDivVol"":0.4461048525737147}]", 13:33:42,70320398.4,1,13100159564.46,23.347371617500414,34649959991.58,17,600126,20260422
600446.SH,金证股份,13.68,1.3333333333333313,3618121,718791038,0.005033620076938132, 10:46:06,AI金融科技+数字人民币+亏损收窄,涨停,"[{""code"":""600446.SH"",""time"":1776825966476,""openTime"":null,""duration"":9812630,""updatedTime"":1776841200000,""firstVol"":4.88294E7,""highestVol"":4.88294E7,""firstVolDivLTGB"":0.051876221254213754,""firstVolDivVol"":1.3858089209104334,""highestVolDivLTGB"":0.051876221254213754,""highestVolDivVol"":1.3858089209104334}]", 10:46:06,48157190.510000005,0,9567108715.78,6.405071789445433,12528270145.49,17,600446,20260422
001270.SZ,*ST铖昌,140.35,4.997381611431142,535300,107398291,0.004984250633932341, 14:24:01,摘帽+T/R芯片+商业航天,涨停,"[{""code"":""001270.SZ"",""time"":1776839041366,""openTime"":null,""duration"":2158634,""updatedTime"":1776841200000,""firstVol"":788330.0,""highestVol"":799642.0,""firstVolDivLTGB"":0.003873865850747462,""firstVolDivVol"":0.11114885018260681,""highestVolDivLTGB"":0.00392945319425038,""highestVolDivVol"":0.10846208007569702}]", 14:24:01,82623555.0,0,16576926215.85,7.0952832945917175,31410157240.35,33,001270,20260422
002796.SZ,世嘉科技,55.07,0.5661066471877324,722600,156426481,0.004619422462108573, 11:08:08,光模块+6G概念+精密箱体,涨停,"[{""code"":""002796.SZ"",""time"":1776827288323,""openTime"":1776828178133,""duration"":889810,""updatedTime"":1776828178133,""firstVol"":1.4165072E7,""highestVol"":1.4165072E7,""firstVolDivLTGB"":0.06220712215624485,""firstVolDivVol"":0.7612990119017867,""highestVolDivLTGB"":0.06220712215624485,""highestVolDivVol"":0.7612990119017867},{""code"":""002796.SZ"",""time"":1776828520405,""openTime"":null,""duration"":7258701,""updatedTime"":1776841200000,""firstVol"":4036200.0,""highestVol"":4416800.0,""firstVolDivLTGB"":0.017725316641315728,""firstVolDivVol"":0.17348547719982524,""highestVolDivLTGB"":0.019396754011536423,""highestVolDivVol"":0.1884803062659887}]", 11:28:40,44360414.0,1,9603021668.59,15.917923768930146,13979006582.17,33,002796,20260422
605376.SH,博迁新材,131.58,9.998328038789507,686300,164785200,0.00416481577229023, 09:37:57,MLCC镍粉+光伏银包铜+年报高增,涨停,"[{""code"":""605376.SH"",""time"":1776821877437,""openTime"":1776821892437,""duration"":15000,""updatedTime"":1776821892437,""firstVol"":3509902.0,""highestVol"":3509902.0,""firstVolDivLTGB"":0.013417056574923548,""firstVolDivVol"":0.8948131764026843,""highestVolDivLTGB"":0.013417056574923548,""highestVolDivVol"":0.8948131764026843},{""code"":""605376.SH"",""time"":1776821907437,""openTime"":null,""duration"":13871669,""updatedTime"":1776841200000,""firstVol"":813102.0,""highestVol"":1879228.0,""firstVolDivLTGB"":0.0031081880733944954,""firstVolDivVol"":0.17272491092400058,""highestVolDivLTGB"":0.007183593272171254,""highestVolDivVol"":0.3589004045208707}]", 09:38:27,80750058.0,1,19388626632.0,4.335954927991106,30779856000.0,17,605376,20260422
000711.SZ,ST京蓝,4.92,2.9288702928870225,8266534,2222009423,0.0037202965542959356, 10:58:36,铟靶材+固危废资源化+ST炒作,涨停,"[{""code"":""000711.SZ"",""time"":1776826716480,""openTime"":null,""duration"":9062626,""updatedTime"":1776841200000,""firstVol"":8772760.0,""highestVol"":1.245794E7,""firstVolDivLTGB"":0.003683433985028266,""firstVolDivVol"":0.09483281699579427,""highestVolDivLTGB"":0.0052307369151148595,""highestVolDivVol"":0.13078081847036327}]", 10:58:36,34802108.14,0,9354659670.83,4.445488123386775,10025220311.85,33,000711,20260422
002432.SZ,九安医疗,73.5,-2.208621607237888,1167143,322000998,0.0036246564676796437, 14:49:15,AI医疗+AI投资+四联检获批,涨停,"[{""code"":""002432.SZ"",""time"":1776840555821,""openTime"":null,""duration"":644179,""updatedTime"":1776841200000,""firstVol"":6265700.0,""highestVol"":6265700.0,""firstVolDivLTGB"":0.014291884085938372,""firstVolDivVol"":0.1753430021373785,""highestVolDivLTGB"":0.014291884085938372,""highestVolDivVol"":0.1753430021373785}]", 14:49:15,102813626.87,0,28365067913.82,11.471243328258256,38631474592.53,33,002432,20260422
600234.SH,科新发展,24.4,1.6666666666666607,434375,138998888,0.0031250250002000015, 10:47:21,建筑工程+抖音概念+数字营销+定增,涨停,"[{""code"":""600234.SH"",""time"":1776826041478,""openTime"":null,""duration"":9737628,""updatedTime"":1776841200000,""firstVol"":8249788.0,""highestVol"":8381588.0,""firstVolDivLTGB"":0.031425253021593824,""firstVolDivVol"":0.6555923023380135,""highestVolDivLTGB"":0.03192730814691899,""highestVolDivVol"":0.6647771431689601}]", 10:47:21,10585718.75,0,3387402900.56,10.05067752772238,6397636112.01,17,600234,20260422
002384.SZ,东山精密,186.73,1.3459972862957883,3719444,1221372084,0.003045299666436457, 11:28:10,光模块+AI PCB+年报增长,涨停,"[{""code"":""002384.SZ"",""time"":1776828490405,""openTime"":1776828535405,""duration"":45000,""updatedTime"":1776828535405,""firstVol"":3074600.0,""highestVol"":3074600.0,""firstVolDivLTGB"":0.002217811312475553,""firstVolDivVol"":0.04510694141927804,""highestVolDivLTGB"":0.002217811312475553,""highestVolDivVol"":0.04510694141927804},{""code"":""002384.SZ"",""time"":1776834448028,""openTime"":null,""duration"":6751972,""updatedTime"":1776841200000,""firstVol"":7928530.0,""highestVol"":9387530.0,""firstVolDivLTGB"":0.0057191125757177505,""firstVolDivVol"":0.10296765329222972,""highestVolDivLTGB"":0.00677153783588227,""highestVolDivVol"":0.11921656874260646}]", 13:07:28,693081194.96,1,227590474132.56,6.815094686575463,258327189863.82,33,002384,20260422
002428.SZ,云南锗业,70.01,1.1412886449003268,1558476,522377225,0.002983430221330955, 11:02:21,磷化铟扩产+光纤级锗+商业航天,涨停,"[{""code"":""002428.SZ"",""time"":1776826941480,""openTime"":null,""duration"":8837626,""updatedTime"":1776841200000,""firstVol"":1.2868536E7,""highestVol"":1.3846336E7,""firstVolDivLTGB"":0.0197057181987583,""firstVolDivVol"":0.1989719448255286,""highestVolDivLTGB"":0.02120303314233431,""highestVolDivVol"":0.213487836021638}]", 11:02:21,117259734.24,0,39303662409.0,13.679208927992601,49134400425.0,33,002428,20260422
600815.SH,厦工股份,4.41,-0.4514672686230152,2624360,917092005,0.002861610378993545, 09:33:41,工程装备+雅鲁藏布江水电+厦门国资,涨停,"[{""code"":""600815.SH"",""time"":1776821621286,""openTime"":1776821651287,""duration"":30001,""updatedTime"":1776821651287,""firstVol"":6609600.0,""highestVol"":6609600.0,""firstVolDivLTGB"":0.003725618942233561,""firstVolDivVol"":0.16733164556962024,""highestVolDivLTGB"":0.003725618942233561,""highestVolDivVol"":0.16733164556962024},{""code"":""600815.SH"",""time"":1776821666288,""openTime"":1776822601548,""duration"":935260,""updatedTime"":1776822601548,""firstVol"":4.24373E7,""highestVol"":4.56411E7,""firstVolDivLTGB"":0.023920541142769352,""firstVolDivVol"":0.7842698429521692,""highestVolDivLTGB"":0.02572642016224525,""highestVolDivVol"":0.8181786158827337},{""code"":""600815.SH"",""time"":1776822631548,""openTime"":1776822811705,""duration"":180157,""updatedTime"":1776822811705,""firstVol"":4.29114E7,""highestVol"":4.29114E7,""firstVolDivLTGB"":0.02418777606477869,""firstVolDivVol"":0.43363120126829197,""highestVolDivLTGB"":0.02418777606477869,""highestVolDivVol"":0.43363120126829197},{""code"":""600815.SH"",""time"":1776823752090,""openTime"":1776834417299,""duration"":5244315,""updatedTime"":1776834417299,""firstVol"":2.74914E7,""highestVol"":3.06794E7,""firstVolDivLTGB"":0.015496018002378318,""firstVolDivVol"":0.17285286832809488,""highestVolDivLTGB"":0.017292991070013364,""highestVolDivVol"":0.1924834737346207},{""code"":""600815.SH"",""time"":1776834448028,""openTime"":1776834478028,""duration"":30000,""updatedTime"":1776834478028,""firstVol"":106200.0,""highestVol"":106200.0,""firstVolDivLTGB"":5.986152439863293E-5,""firstVolDivVol"":5.988385576922589E-4,""highestVolDivLTGB"":5.986152439863293E-5,""highestVolDivVol"":5.988385576922589E-4},{""code"":""600815.SH"",""time"":1776834523029,""openTime"":1776834538029,""duration"":15000,""updatedTime"":1776834538029,""firstVol"":900.0,""highestVol"":900.0,""firstVolDivLTGB"":5.073010542257028E-7,""firstVolDivVol"":4.9945617546761165E-6,""highestVolDivLTGB"":5.073010542257028E-7,""highestVolDivVol"":4.9945617546761165E-6},{""code"":""600815.SH"",""time"":1776834645706,""openTime"":1776834677635,""duration"":31929,""updatedTime"":1776834677635,""firstVol"":10600.0,""highestVol"":52500.0,""firstVolDivLTGB"":5.974879083102722E-6,""firstVolDivVol"":5.669252897830596E-5,""highestVolDivLTGB"":2.9592561496499328E-5,""highestVolDivVol"":2.789264085345318E-4},{""code"":""600815.SH"",""time"":1776834738305,""openTime"":1776834753305,""duration"":15000,""updatedTime"":1776834753305,""firstVol"":62400.0,""highestVol"":62400.0,""firstVolDivLTGB"":3.517287309298206E-5,""firstVolDivVol"":3.2780979089044957E-4,""highestVolDivLTGB"":3.517287309298206E-5,""highestVolDivVol"":3.2780979089044957E-4},{""code"":""600815.SH"",""time"":1776834784568,""openTime"":1776835908080,""duration"":1123512,""updatedTime"":1776835908080,""firstVol"":1.06322E7,""highestVol"":1.19283E7,""firstVolDivLTGB"":0.005993029187487241,""firstVolDivVol"":0.055538378611774554,""highestVolDivLTGB"":0.006723599072356056,""highestVolDivVol"":0.06221097177216858},{""code"":""600815.SH"",""time"":1776835979215,""openTime"":1776836004945,""duration"":25730,""updatedTime"":1776836004945,""firstVol"":206500.0,""highestVol"":206500.0,""firstVolDivLTGB"":1.1639740855289737E-4,""firstVolDivVol"":0.0010053626481826645,""highestVolDivLTGB"":1.1639740855289737E-4,""highestVolDivVol"":0.0010053626481826645},{""code"":""600815.SH"",""time"":1776836037124,""openTime"":1776836129815,""duration"":92691,""updatedTime"":1776836129815,""firstVol"":51200.0,""highestVol"":459200.0,""firstVolDivLTGB"":2.8859793307062205E-5,""firstVolDivVol"":2.483883621902071E-4,""highestVolDivLTGB"":2.5883627122271413E-4,""highestVolDivVol"":0.0022270643412079846},{""code"":""600815.SH"",""time"":1776836199148,""openTime"":1776836214148,""duration"":15000,""updatedTime"":1776836214148,""firstVol"":96700.0,""highestVol"":96700.0,""firstVolDivLTGB"":5.4506679937361625E-5,""firstVolDivVol"":4.6458373009520556E-4,""highestVolDivLTGB"":5.4506679937361625E-5,""highestVolDivVol"":4.6458373009520556E-4},{""code"":""600815.SH"",""time"":1776836229148,""openTime"":1776836275252,""duration"":46104,""updatedTime"":1776836275252,""firstVol"":221300.0,""highestVol"":221300.0,""firstVolDivLTGB"":1.2473969255572003E-4,""firstVolDivVol"":0.0010608687465190993,""highestVolDivLTGB"":1.2473969255572003E-4,""highestVolDivVol"":0.0010608687465190993},{""code"":""600815.SH"",""time"":1776836348588,""openTime"":1776836596733,""duration"":248145,""updatedTime"":1776836596733,""firstVol"":18100.0,""highestVol"":4805900.0,""firstVolDivLTGB"":1.0202387868316912E-5,""firstVolDivVol"":8.629184033892765E-5,""highestVolDivLTGB"":0.00270893126278145,""highestVolDivVol"":0.022829553552758126},{""code"":""600815.SH"",""time"":1776837379308,""openTime"":1776837394308,""duration"":15000,""updatedTime"":1776837394308,""firstVol"":1206400.0,""highestVol"":1206400.0,""firstVolDivLTGB"":6.800088797976532E-4,""firstVolDivVol"":0.00512121018135978,""highestVolDivLTGB"":6.800088797976532E-4,""highestVolDivVol"":0.00512121018135978},{""code"":""600815.SH"",""time"":1776837454308,""openTime"":1776837559309,""duration"":105001,""updatedTime"":1776837559309,""firstVol"":2067200.0,""highestVol"":2067200.0,""firstVolDivLTGB"":0.0011652141547726365,""firstVolDivVol"":0.008672002319693499,""highestVolDivLTGB"":0.0011652141547726365,""highestVolDivVol"":0.008672002319693499},{""code"":""600815.SH"",""time"":1776837619310,""openTime"":1776837724436,""duration"":105126,""updatedTime"":1776837724436,""firstVol"":102500.0,""highestVol"":183200.0,""firstVolDivLTGB"":5.7775953397927265E-5,""firstVolDivVol"":4.264065905402634E-4,""highestVolDivLTGB"":1.0326394792683195E-4,""highestVolDivVol"":7.598585634442498E-4},{""code"":""600815.SH"",""time"":1776837739437,""openTime"":1776839137390,""duration"":1397953,""updatedTime"":1776839137390,""firstVol"":276100.0,""highestVol"":6691894.0,""firstVolDivLTGB"":1.5562869007968504E-4,""firstVolDivVol"":0.0011401924658097121,""highestVolDivLTGB"":0.0037720054232962836,""highestVolDivVol"":0.027039594318847608},{""code"":""600815.SH"",""time"":1776839195679,""openTime"":1776839245678,""duration"":49999,""updatedTime"":1776839245678,""firstVol"":78700.0,""highestVol"":159800.0,""firstVolDivLTGB"":4.4360658852847566E-5,""firstVolDivVol"":3.080166117624773E-4,""highestVolDivLTGB"":9.007412051696367E-5,""highestVolDivVol"":6.252584864753616E-4},{""code"":""600815.SH"",""time"":1776839497415,""openTime"":null,""duration"":1702585,""updatedTime"":1776841200000,""firstVol"":1674800.0,""highestVol"":3671600.0,""firstVolDivLTGB"":9.4403089513023E-4,""firstVolDivVol"":0.006355133094275903,""highestVolDivLTGB"":0.002069562834105656,""highestVolDivVol"":0.013893960728634478}]", 14:31:37,11862107.2,19,4145255862.6,28.955289278745813,8018907049.6,17,600815,20260422
603606.SH,东方电缆,62.13,-1.9876952200662534,1195513,423694729,0.002821637651291149, 09:40:12,业绩高增+海缆交付+订单饱满,涨停,"[{""code"":""603606.SH"",""time"":1776822012438,""openTime"":null,""duration"":13766668,""updatedTime"":1776841200000,""firstVol"":8732200.0,""highestVol"":8779900.0,""firstVolDivLTGB"":0.012697404197022394,""firstVolDivVol"":0.6685309361500207,""highestVolDivLTGB"":0.012766764287285784,""highestVolDivVol"":0.6683401241421666}]", 09:40:12,80338473.60000001,0,28472285788.8,5.036185616555074,46214472729.6,17,603606,20260422
002588.SZ,史丹利,10.94,-3.185840707964612,1488200,545952279,0.0027258792704847375, 09:32:11,业绩增长+复合肥龙头+磷酸铁,涨停,"[{""code"":""002588.SZ"",""time"":1776821531285,""openTime"":1776837724436,""duration"":10772257,""updatedTime"":1776837724436,""firstVol"":5.37692E7,""highestVol"":5.46847E7,""firstVolDivLTGB"":0.0626216048543099,""firstVolDivVol"":3.228647809329568,""highestVolDivLTGB"":0.0636878301142007,""highestVolDivVol"":2.916706647039437},{""code"":""002588.SZ"",""time"":1776837799437,""openTime"":1776837964437,""duration"":165000,""updatedTime"":1776837964437,""firstVol"":1.24013E7,""highestVol"":1.24013E7,""firstVolDivLTGB"":0.014443013998343909,""firstVolDivVol"":0.34230612247207554,""highestVolDivLTGB"":0.014443013998343909,""highestVolDivVol"":0.34230612247207554},{""code"":""002588.SZ"",""time"":1776837979437,""openTime"":null,""duration"":3220563,""updatedTime"":1776841200000,""firstVol"":1.16803E7,""highestVol"":1.37885E7,""firstVolDivLTGB"":0.013603310653307022,""firstVolDivVol"":0.30712025023978035,""highestVolDivLTGB"":0.016058598575646503,""highestVolDivVol"":0.36177486061822267}]", 14:06:19,17382176.0,2,6376722618.72,7.570035805272277,10028875137.6,33,002588,20260422
688048.SH,长光华芯,352.03,0.23633257403188615,299181,115848943,0.00258250953571497, 09:50:31,光通信芯片+激光雷达+扭亏为盈,涨停,"[{""code"":""688048.SH"",""time"":1776822631548,""openTime"":1776823114343,""duration"":482795,""updatedTime"":1776823114343,""firstVol"":724234.0,""highestVol"":1715417.0,""firstVolDivLTGB"":0.004108431099277131,""firstVolDivVol"":0.05908907075661545,""highestVolDivLTGB"":0.009731209182430924,""highestVolDivVol"":0.13731487010689544},{""code"":""688048.SH"",""time"":1776834463028,""openTime"":1776834867111,""duration"":404083,""updatedTime"":1776834867111,""firstVol"":1014161.0,""highestVol"":1278730.0,""firstVolDivLTGB"":0.005753127569368456,""firstVolDivVol"":0.04890529565574363,""highestVolDivLTGB"":0.007253973300864977,""highestVolDivVol"":0.061564867395747326},{""code"":""688048.SH"",""time"":1776834900782,""openTime"":1776834939354,""duration"":38572,""updatedTime"":1776834939354,""firstVol"":45086.0,""highestVol"":45086.0,""firstVolDivLTGB"":2.5576364067692037E-4,""firstVolDivVol"":0.0021132746326142874,""highestVolDivLTGB"":2.5576364067692037E-4,""highestVolDivVol"":0.0021132746326142874},{""code"":""688048.SH"",""time"":1776835021854,""openTime"":1776835799911,""duration"":778057,""updatedTime"":1776835799911,""firstVol"":507200.0,""highestVol"":870984.0,""firstVolDivLTGB"":0.002877241683700794,""firstVolDivVol"":0.023660086656000345,""highestVolDivLTGB"":0.004940913782800577,""highestVolDivVol"":0.04062568245170563},{""code"":""688048.SH"",""time"":1776835815604,""openTime"":null,""duration"":5384396,""updatedTime"":1776841200000,""firstVol"":603.0,""highestVol"":394979.0,""firstVolDivLTGB"":3.4206954559770875E-6,""firstVolDivVol"":2.7750413425935342E-5,""highestVolDivLTGB"":0.0022406349427966403,""highestVolDivVol"":0.01808178252822396}]", 13:30:15,111567586.71000001,4,43201229334.13,19.034789121899887,65736553544.13,17,688048,20260422
