股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260429],p_high,区间最低价:前复权[20000104-20001229],区间最低价:前复权日[20000104-20001229],区间最低价:前复权排名[20000104-20001229],p_low,区间最高价:前复权[20000104-20001229],区间最高价:前复权日[20000104-20001229],开盘价:前复权[20260429],最高价:前复权[20260429],最低价:前复权[20260429],收盘价:前复权[20260429],振幅[20260429],成交量[20260429],market_code,code,date
600661.SH,昂立教育,10.2,1.1904761904761827,10.08,10.03,1.00200401,10.15,9.84925926,20000114,15/870,9.97,19.98506173,20001221,10.03,10.15,9.97,10.08,1.803607,5195700,17,600661,20260429
600262.SH,北方股份,24.51,1.030502885408079,24.26,24.42,3.85273973,24.81,9.22633333,20001218,16/870,24.11,10.643,20001205,24.42,24.81,24.11,24.26,2.996575,1.2138581E7,17,600262,20260429
600671.SH,天目药业,19.91,1.3747454175152727,19.64,19.4,0.82135524,19.69,9.07407407,20000119,17/870,19.21,14.41666667,20001206,19.4,19.69,19.21,19.64,2.464065,1981414,17,600671,20260429
600135.SH,乐凯胶片,11.43,4.098360655737698,10.98,10.12,10.02004008,10.98,8.97388889,20000104,18/870,10.05,13.57858974,20001201,10.12,10.98,10.05,10.98,9.318637,2.3392844E7,17,600135,20260429
600722.SH,金牛化工,13.61,0.5169867060561321,13.54,13.16,1.72802404,13.65,8.93656716,20001212,19/870,13.03,12.47485399,20000110,13.16,13.65,13.03,13.54,4.658151,6.5456912E7,17,600722,20260429
600640.SH,国脉文化,12.4,-1.5873015873015817,12.6,12.62,-0.78740157,12.8,8.91125926,20000104,20/870,12.54,18.68230303,20001207,12.62,12.8,12.54,12.6,2.047244,6513643,17,600640,20260429
000995.SZ,皇台酒业,13.48,-0.148148148148145,13.5,13.45,-0.07401925,13.68,8.90102065,20001215,21/870,13.41,10.44386423,20001226,13.45,13.68,13.41,13.5,1.998519,8457900,33,000995,20260429
000925.SZ,众合科技,9.19,-5.840163934426233,9.76,9.67,0,10.74,8.72891101,20000104,22/870,9.54,13.88113583,20001221,9.67,10.74,9.54,9.76,12.295081,2.33891261E8,33,000925,20260429
600854.SH,春兰股份,5.42,1.3084112149532765,5.35,5.24,1.1342155,5.38,8.72833175,20000104,23/870,5.16,12.70484803,20001201,5.24,5.38,5.16,5.35,4.15879,1.3397271E7,17,600854,20260429
600258.SH,首旅酒店,15.65,-2.3705552089831614,16.03,15.18,8.6779661,16.15,8.70342308,20001218,24/870,15.05,10.34338034,20001201,15.18,16.15,15.05,16.03,7.457627,4.7307838E7,17,600258,20260429
600180.SH,*ST瑞茂,2.91,-4.901960784313722,3.06,3.06,,3.06,8.63033945,20000104,25/870,3.06,11.33744004,20000128,3.06,3.06,3.06,3.06,,,22,600180,20260429
600234.SH,科新发展,24.4,1.6666666666666607,24.0,23.6,0.92514718,25.02,8.53741497,20001212,26/870,23.36,9.375,20001205,23.6,25.02,23.36,24.0,6.980656,8056700,17,600234,20260429
600241.SH,时代万恒,9.76,0.7223942208462362,9.69,9.61,0.5186722,9.77,8.50759516,20001215,27/870,9.45,9.2082872,20001206,9.61,9.77,9.45,9.69,3.319502,6194900,17,600241,20260429
000663.SZ,永安林业,6.88,1.624815361890699,6.77,6.64,1.49925037,6.85,8.275,20001229,28/870,6.53,10.63125,20000110,6.64,6.85,6.53,6.77,4.797601,1.08332E7,33,000663,20260429
000701.SZ,厦门信达,5.93,0.3384094754653058,5.91,5.84,1.02564103,5.97,8.12566667,20000119,29/870,5.8,10.75233333,20000128,5.84,5.97,5.8,5.91,2.905982,1.500976E7,33,000701,20260429
000962.SZ,东方钽业,43.87,-1.1714350078846658,44.39,43.21,2.70708006,44.95,8.0963361,20000120,30/870,42.61,25.97914428,20001206,43.21,44.95,42.61,44.39,5.41416,1.9045772E7,33,000962,20260429
000978.SZ,桂林旅游,6.67,-1.9117647058823515,6.8,6.63,2.1021021,6.83,8.02863636,20001211,31/870,6.62,10.08768842,20001213,6.63,6.83,6.62,6.8,3.153153,1.9084772E7,33,000978,20260429
000682.SZ,东方电子,13.05,-2.320359281437116,13.36,13.3,0.75414781,13.49,8.01247154,20000104,32/870,13.23,17.20962602,20000128,13.3,13.49,13.23,13.36,1.960784,2.4926963E7,33,000682,20260429
000058.SZ,深赛格,8.2,0.8610086100860824,8.13,8,1.11940299,8.14,8.01010231,20000114,33/870,7.99,12.4730939,20000128,8,8.14,7.99,8.13,1.865671,6162875,33,000058,20260429
600278.SH,东方创业,7.06,-0.5633802816901414,7.1,7.01,-0.28089888,7.12,8.00883034,20001218,34/870,6.93,8.5672349,20001229,7.01,7.12,6.93,7.1,2.668539,6686100,17,600278,20260429
600768.SH,宁波富邦,18.88,3.2258064516129026,18.29,17.86,4.1571754,18.35,7.99885389,20000104,35/870,17.42,14.1340245,20000128,17.86,18.35,17.42,18.29,5.296127,1.2227969E7,17,600768,20260429
600288.SH,大恒科技,15.18,4.043865661411925,14.59,14.62,-0.81577158,14.8,7.75457406,20001211,36/870,14.58,8.7256092,20001204,14.62,14.8,14.58,14.59,1.495581,5471101,17,600288,20260429
600338.SH,西藏珠峰,27.58,-0.10865628395509286,27.61,25.24,10,27.61,7.74785714,20001227,37/870,24.7,9.15357143,20001229,25.24,27.61,24.7,27.61,11.593625,1.36744983E8,17,600338,20260429
600171.SH,上海贝岭,28.7,1.6648955012398117,28.23,28.34,-1.25918153,28.41,7.73419254,20000117,38/870,27.91,11.06479946,20001221,28.34,28.41,27.91,28.23,1.748863,1.2817443E7,17,600171,20260429
600207.SH,安彩高科,5.59,-2.101576182136604,5.71,5.62,0,5.79,7.65671642,20000104,39/870,5.61,20.20895522,20001226,5.62,5.79,5.61,5.71,3.152364,1.7834373E7,17,600207,20260429
600232.SH,金鹰股份,8.58,0.3508771929824486,8.55,8.48,0.8254717,8.73,7.62474628,20001213,40/870,8.41,9.84368119,20001205,8.48,8.73,8.41,8.55,3.773584,7186420,17,600232,20260429
000921.SZ,海信家电,24.03,2.124946876328092,23.53,22.7,3.56514085,23.85,7.5908686,20001226,41/870,22.68,13.47122574,20000110,22.7,23.85,22.68,23.53,5.149647,1.8813749E7,33,000921,20260429
000938.SZ,紫光股份,31.99,-1.3263417643430082,32.42,32.5,2.65991134,33.62,7.56762877,20000104,42/870,31.89,12.37508746,20001201,32.5,33.62,31.89,32.42,5.47815,2.55392326E8,33,000938,20260429
600289.SH,ST信通,6.21,-4.900459418070448,6.53,6.5,4.98392283,6.53,7.5433309,20001212,43/870,6.5,8.03652677,20001221,6.5,6.53,6.5,6.53,0.482315,2720983,22,600289,20260429
600800.SH,渤海化学,4.59,1.3245033112582694,4.53,4.6,-2.58064516,4.75,7.51028807,20000104,44/870,4.53,12.48148148,20001201,4.6,4.75,4.53,4.53,4.731182,4.2823987E7,17,600800,20260429
000628.SZ,高新发展,66.18,10.00664893617023,60.16,61,-2.30594349,62.13,7.45869231,20000117,45/870,60.03,11.48176923,20001225,61,62.13,60.03,60.16,3.410198,1.0781457E7,33,000628,20260429
000722.SZ,湖南发展,14.24,-1.7931034482758605,14.5,14.66,-2.35690236,14.8,7.33431953,20000106,46/870,14.46,11.04733728,20000124,14.66,14.8,14.46,14.5,2.289562,3.215367E7,33,000722,20260429
000070.SZ,特发信息,18.08,-6.466632177961718,19.33,19.13,0.41558442,20.29,7.2516401,20001212,47/870,18.88,8.00647101,20001221,19.13,20.29,18.88,19.33,7.324675,5.571055E7,33,000070,20260429
600706.SH,曲江文旅,9.54,0.5268703898840773,9.49,9.28,3.15217391,9.54,7.24678205,20000126,48/870,9.25,13.33011538,20001205,9.28,9.54,9.25,9.49,3.152173,7997700,17,600706,20260429
600052.SH,东望时代,4.44,9.90099009900991,4.04,4.17,-3.57995227,4.17,7.24521718,20000104,49/870,4.01,9.7131659,20001201,4.17,4.17,4.01,4.04,3.818615,5.176096E7,17,600052,20260429
000993.SZ,闽东电力,12.24,-1.2903225806451624,12.4,12.39,-2.43902439,12.64,7.23930058,20001226,50/870,12.38,7.69594798,20001221,12.39,12.64,12.38,12.4,2.045633,1.82732E7,33,000993,20260429
600648.SH,外高桥,10.03,-5.37735849056604,10.6,10.53,0.85632731,10.6,7.1888556,20000119,51/870,10.45,13.21652358,20001227,10.53,10.6,10.45,10.6,1.427212,2962350,17,600648,20260429
000586.SZ,汇源通信,17.71,-1.6657412548584158,18.01,17.88,-0.11092623,18.36,7.16666667,20000117,52/870,17.72,10.95652174,20001225,17.88,18.36,17.72,18.01,3.549639,1.2576101E7,33,000586,20260429
000151.SZ,中成股份,11.84,0.1692047377326529,11.82,11.23,5.53571429,12,7.0639599,20001218,53/870,11.19,8.53764411,20001226,11.23,12,11.19,11.82,7.232142,1.5611204E7,33,000151,20260429
600613.SH,神奇制药,5.88,0.1703577512776795,5.87,5.85,-0.17006803,5.93,7.02110656,20000124,54/870,5.78,17.12356557,20001208,5.85,5.93,5.78,5.87,2.55102,1.18116E7,17,600613,20260429
600301.SH,华锡有色,50.53,1.1206724034420699,49.97,48.66,1.60634404,50.45,7.01142857,20001211,55/870,48.6,7.56142857,20001204,48.66,50.45,48.6,49.97,3.761691,1.1702309E7,17,600301,20260429
600215.SH,派斯林,6.84,5.718701700154562,6.47,6.46,-0.30816641,6.64,6.9619053,20000117,56/870,6.45,9.01773901,20001204,6.46,6.64,6.45,6.47,2.92758,9369300,17,600215,20260429
600707.SH,彩虹股份,8.09,-8.068181818181827,8.8,8.5,1.61662818,9.1,6.94490791,20000104,57/870,8.5,9.57112676,20001204,8.5,9.1,8.5,8.8,6.928406,1.45808184E8,17,600707,20260429
600721.SH,百花医药,8.43,-1.0563380281690125,8.52,8.35,1.06761566,8.56,6.80630173,20000128,58/870,8.33,13.42202701,20001205,8.35,8.56,8.33,8.52,2.728351,8761600,17,600721,20260429
000681.SZ,视觉中国,21.82,5.207328833172623,20.74,19.95,4.85338726,21.05,6.78343342,20000104,59/870,19.95,11.48566667,20001201,19.95,21.05,19.95,20.74,5.561172,3.6439105E7,33,000681,20260429
600857.SH,宁波中百,12.71,2.7485852869846537,12.37,12.24,1.47662018,12.48,6.74935185,20000104,60/870,12.15,12.3187963,20000126,12.24,12.48,12.15,12.37,2.707136,2414401,17,600857,20260429
600775.SH,南京熊猫,12.35,0.40650406504064174,12.3,12.11,0.902379,12.32,6.74812963,20000120,61/870,12.1,13.65183333,20001222,12.11,12.32,12.1,12.3,1.804757,1.3418779E7,17,600775,20260429
000980.SZ,众泰汽车,2.52,10.043668122270741,2.29,2.16,10.09615385,2.29,6.73197531,20001218,62/870,2.16,7.46777778,20001206,2.16,2.29,2.16,2.29,6.25,1.53709635E8,33,000980,20260429
000909.SZ,*ST数源,4.66,-5.091649694501018,4.91,4.91,-5.02901354,4.97,6.7316326,20001212,63/870,4.91,10.6586399,20000128,4.91,4.97,4.91,4.91,1.160541,1.34031E7,33,000909,20260429
600148.SH,长春一东,19.13,0.3146303093864642,19.07,18.9,-0.2093145,19.14,6.72332274,20000106,64/870,18.68,9.54887752,20001226,18.9,19.14,18.68,19.07,2.407116,3849632,17,600148,20260429
600847.SH,万里股份,14.77,0.06775067750677362,14.76,14.29,2.64255911,14.85,6.688,20000105,65/870,14.15,16.0,20001204,14.29,14.85,14.15,14.76,4.867872,3549898,17,600847,20260429
600281.SH,华阳新材,5.6,-0.8849557522124019,5.65,5.52,2.16998192,5.71,6.66180021,20001218,66/870,5.49,7.49165818,20001206,5.52,5.71,5.49,5.65,3.9783,1.11807E7,17,600281,20260429
600137.SH,浪莎股份,23.4,-2.1739130434782736,23.92,23.44,2.04778157,24.46,6.646,20000118,67/870,23.38,17.182,20001205,23.44,24.46,23.38,23.92,4.607508,4596400,17,600137,20260429
000004.SZ,*ST国华,,,2.76,2.76,,2.76,6.624,20000104,68/870,2.76,27.328,20001225,2.76,2.76,2.76,2.76,,,33,000004,20260429
000969.SZ,安泰科技,21.37,1.0879848628193018,21.14,20.74,1.34228188,21.22,6.60243363,20001205,69/870,20.7,7.55227962,20001220,20.74,21.22,20.7,21.14,2.492809,1.9393831E7,33,000969,20260429
600095.SH,湘财股份,8.88,0.3389830508474705,8.85,8.72,0.34013605,8.92,6.57028181,20001214,70/870,8.72,8.61847458,20000128,8.72,8.92,8.72,8.85,2.267573,2.302899E7,17,600095,20260429
600235.SH,民丰特纸,6.95,1.0174418604651205,6.88,6.69,2.53353204,6.91,6.55940212,20001211,71/870,6.68,7.09908466,20001229,6.69,6.91,6.68,6.88,3.427719,8409801,17,600235,20260429
000636.SZ,风华高科,25.09,-0.7515822784810177,25.28,23.84,3.43698854,25.88,6.54474519,20000104,72/870,23.58,14.08178222,20001204,23.84,25.88,23.58,25.28,9.410801,1.14635591E8,33,000636,20260429
000668.SZ,*ST荣控,15.85,1.5374759769378619,15.61,15.61,0.57989691,15.76,6.51079772,20000104,73/870,15.45,10.4937037,20001201,15.61,15.76,15.45,15.61,1.997422,1680600,33,000668,20260429
600237.SH,铜峰电子,8.88,-2.417582417582405,9.1,8.84,2.24719101,9.17,6.45181818,20001211,74/870,8.78,7.41141414,20001221,8.84,9.17,8.78,9.1,4.382022,1.7129004E7,17,600237,20260429
600718.SH,东软集团,8.84,-0.2257336343115076,8.86,8.85,-2.31532525,8.9,6.43132281,20000104,75/870,8.7,10.89259829,20001221,8.85,8.9,8.7,8.86,2.205071,2.0923883E7,17,600718,20260429
600248.SH,陕建股份,3.48,-1.4164305949008449,3.53,3.61,-4.59459459,3.62,6.37952948,20001201,76/870,3.53,7.04086744,20001208,3.61,3.62,3.53,3.53,2.432432,1.0461E8,17,600248,20260429
000733.SZ,振华科技,42.61,-2.135966926963711,43.54,43.8,-7.02541106,43.8,6.31858755,20000104,77/870,42.99,15.10457977,20000128,43.8,43.8,42.99,43.54,1.72966,2.7936203E7,33,000733,20260429
600638.SH,新黄浦,6.25,1.957585644371943,6.13,6.05,1.32231405,6.19,6.28206706,20000104,78/870,6.01,7.9240789,20001205,6.05,6.19,6.01,6.13,2.975206,1.1285861E7,17,600638,20260429
000159.SZ,国际实业,6.5,0.0,6.5,6.52,-1.21580547,6.55,6.25084469,20001211,79/870,6.37,6.87754768,20001204,6.52,6.55,6.37,6.5,2.735562,1.6925823E7,33,000159,20260429
600751.SH,海航科技,3.68,-2.6455026455026363,3.78,3.72,1.06951872,3.84,6.2460324,20000124,80/870,3.72,9.18274406,20001229,3.72,3.84,3.72,3.78,3.208556,3.8186229E7,17,600751,20260429
000972.SZ,*ST中基,3.86,2.93333333333333,3.75,3.73,-0.26595745,3.81,6.22979886,20001218,81/870,3.72,7.04272862,20001204,3.73,3.81,3.72,3.75,2.393617,8497600,33,000972,20260429
000035.SZ,中国天楹,6.53,-2.53731343283582,6.7,6.75,0,6.79,6.2188,20000104,82/870,6.67,10.01046667,20000124,6.75,6.79,6.67,6.7,1.791044,4.5092147E7,33,000035,20260429
000155.SZ,川能动力,17.42,-9.506493506493497,19.25,18,5.07641921,19.34,6.16848485,20001218,83/870,17.76,7.14575758,20001225,18,19.34,17.76,19.25,8.624454,1.27475584E8,33,000155,20260429
000862.SZ,银星能源,6.47,-3.143712574850299,6.68,6.57,0.75414781,6.73,6.16814241,20000104,84/870,6.5,8.84292566,20000128,6.57,6.73,6.5,6.68,3.469079,3.0893441E7,33,000862,20260429
600229.SH,城市传媒,6.32,2.931596091205222,6.14,6.09,1.15321252,6.21,6.168,20001218,85/870,6.04,7.184,20001208,6.09,6.21,6.04,6.14,2.800658,3846587,17,600229,20260429
600192.SH,长城电工,8.26,0.36452004860266535,8.23,8.13,1.3546798,8.28,6.16766999,20000104,86/870,8.08,8.29822392,20001227,8.13,8.28,8.08,8.23,2.463054,4728856,17,600192,20260429
600121.SH,郑州煤电,4.25,-0.9324009324009332,4.29,4.2,2.14285714,4.33,6.14019055,20000114,87/870,4.17,15.03176329,20001215,4.2,4.33,4.17,4.29,3.809523,5.5813989E7,17,600121,20260429
000752.SZ,*ST西发,10.0,-1.1857707509881346,10.12,11.1,-4.97652582,11.13,6.11017309,20000104,88/870,10.12,9.08444444,20001227,11.1,11.13,10.12,10.12,9.483568,1.2537255E7,33,000752,20260429
600080.SH,ST金花,7.62,-4.9875311720698186,8.02,8.02,,8.02,6.09953673,20000104,89/870,8.02,8.41894948,20001205,8.02,8.02,8.02,8.02,,,22,600080,20260429
000020.SZ,深华发A,15.96,0.1883239171374836,15.93,15.55,1.27145582,16.07,6.08695652,20000128,90/870,15.55,20.86956522,20001207,15.55,16.07,15.55,15.93,3.305785,5947500,33,000020,20260429
600218.SH,全柴动力,9.66,2.439024390243907,9.43,9.31,0.42598509,9.53,6.07659544,20000118,91/870,9.31,7.31306268,20001214,9.31,9.53,9.31,9.43,2.342917,5295500,17,600218,20260429
600615.SH,鑫源智造,11.87,1.1935208866155054,11.73,11.32,3.25704225,11.75,6.07136345,20000124,92/870,11.32,10.87570682,20001208,11.32,11.75,11.32,11.73,3.785211,3637532,17,600615,20260429
000021.SZ,深科技,29.22,-0.034211426616495254,29.23,28.15,2.2027972,29.34,6.06042735,20001219,93/870,28,10.74846154,20000128,28.15,29.34,28,29.23,4.685314,8.4617955E7,33,000021,20260429
600136.SH,ST明诚,1.79,0.0,1.79,1.78,0.56179775,1.81,6.03462238,20000104,94/870,1.77,9.77972727,20001229,1.78,1.81,1.77,1.79,2.247191,1.89193E7,22,600136,20260429
600107.SH,ST尔雅,6.01,0.0,6.01,5.87,3.08747856,6.12,6.0,20000104,95/870,5.84,8.12857143,20001205,5.87,6.12,5.84,6.01,4.802744,6904400,22,600107,20260429
000048.SZ,京基智农,14.74,0.1358695652173884,14.72,14.16,3.73502467,14.85,5.99985305,20001229,96/870,14.12,15.88827837,20001204,14.16,14.85,14.12,14.72,5.144467,1.6892583E7,33,000048,20260429
600689.SH,上海三毛,13.54,0.4451038575667561,13.48,13.3,0.74738416,13.6,5.99700549,20000104,97/870,13.3,10.63871795,20001208,13.3,13.6,13.3,13.48,2.242152,3656700,17,600689,20260429
000590.SZ,古汉医药,11.16,0.540540540540545,11.1,11.09,0.90909091,11.23,5.96423494,20000106,98/870,10.9,20.24107744,20001201,11.09,11.23,10.9,11.1,3,3896200,33,000590,20260429
000977.SZ,浪潮信息,69.75,-3.5002767017155523,72.28,70.48,2.04715516,73,5.95745345,20001211,99/870,69.69,6.23501893,20001221,70.48,73,69.69,72.28,4.673161,5.0964877E7,33,000977,20260429
600302.SH,标准股份,9.54,0.0,9.54,9.5,-0.20920502,9.68,5.93076923,20001218,100/870,9.25,6.67975709,20001214,9.5,9.68,9.25,9.54,4.497907,7973800,17,600302,20260429
600292.SH,电投水电,15.32,-1.3522215067611016,15.53,15.94,-2.20403023,15.94,5.8951655,20001211,101/870,15.38,6.55075991,20001205,15.94,15.94,15.38,15.53,3.526448,2.1508087E7,17,600292,20260429
600076.SH,康欣新材,3.33,-5.397727272727271,3.52,3.37,4.14201183,3.63,5.88825911,20000104,102/870,3.34,11.34574899,20001219,3.37,3.63,3.34,3.52,8.579881,3.32022E7,17,600076,20260429
001896.SZ,豫能控股,15.24,-9.982279976373299,16.93,15.3,7.6287349,17.3,5.87,20000104,103/870,15.11,11.81,20001221,15.3,17.3,15.11,16.93,13.922441,2.35256115E8,33,001896,20260429
000988.SZ,华工科技,119.53,0.41162634408601717,119.04,114.39,2.98468726,120.5,5.81089464,20001215,104/870,114.39,6.46948263,20001201,114.39,120.5,114.39,119.04,5.285924,8.3280637E7,33,000988,20260429
600058.SH,五矿发展,11.12,-1.3309671694764895,11.27,10.68,5.03261883,11.45,5.78185177,20000104,105/870,10.66,11.77183811,20001204,10.68,11.45,10.66,11.27,7.362534,1.754178E7,17,600058,20260429
000526.SZ,学大教育,34.76,4.7619047619047565,33.18,32.83,1.09689214,33.6,5.77455504,20000104,106/870,32.58,12.42584047,20001227,32.83,33.6,32.58,33.18,3.107861,3059691,33,000526,20260429
600819.SH,耀皮玻璃,6.83,-0.726744186046509,6.88,6.81,0.8797654,6.92,5.75151235,20000104,107/870,6.79,8.19595679,20000124,6.81,6.92,6.79,6.88,1.906158,7597100,17,600819,20260429
000062.SZ,深圳华强,36.92,3.562412342215998,35.65,35.12,-1.2465374,36.44,5.73271141,20001225,108/870,34.66,9.03244615,20000128,35.12,36.44,34.66,35.65,4.930747,1.02095244E8,33,000062,20260429
600630.SH,龙头股份,8.33,0.8474576271186476,8.26,8.09,1.97530864,8.38,5.71667091,20000104,109/870,8.09,9.70163331,20001208,8.09,8.38,8.09,8.26,3.580246,1.1946384E7,17,600630,20260429
600156.SH,华升股份,10.8,-3.3124440465532605,11.17,10.15,10.04926108,11.17,5.69315618,20000124,110/870,10.14,8.54624088,20001213,10.15,11.17,10.14,11.17,10.147783,3.2500155E7,17,600156,20260429
000885.SZ,城发环境,14.11,-0.28268551236749767,14.15,14.14,0,14.22,5.66863595,20000112,111/870,14.05,10.45438275,20001205,14.14,14.22,14.05,14.15,1.201413,6947420,33,000885,20260429
000301.SZ,东方盛虹,13.27,0.07541478129713264,13.26,12.73,1.53139357,13.28,5.66647059,20001212,112/870,12.52,6.24294118,20001201,12.73,13.28,12.52,13.26,5.819295,4.9012612E7,33,000301,20260429
000881.SZ,中广核技,7.8,0.7751937984496073,7.74,7.65,1.04438642,7.82,5.64836999,20000119,113/870,7.62,12.88848047,20001201,7.65,7.82,7.62,7.74,2.610966,7805922,33,000881,20260429
600793.SH,宜宾纸业,16.31,-8.576233183856509,17.84,17.42,2.41102181,17.99,5.60687433,20000104,114/870,17.4,9.47905478,20001214,17.42,17.99,17.4,17.84,3.386911,3302200,17,600793,20260429
000032.SZ,深桑达A,17.34,-2.5295109612141613,17.79,17.89,-0.44767767,17.98,5.58602435,20000112,115/870,17.68,7.72277648,20000128,17.89,17.98,17.68,17.79,1.678791,1.3983465E7,33,000032,20260429
600279.SH,重庆港,4.88,-0.40816326530613184,4.9,4.81,1.87110187,4.94,5.58434343,20001201,116/870,4.8,6.32676768,20001229,4.81,4.94,4.8,4.9,2.910602,8115417,17,600279,20260429
600129.SH,太极集团,15.56,0.0,15.56,15.51,0.32237266,15.62,5.54529317,20000114,117/870,15.4,11.71707011,20001229,15.51,15.62,15.4,15.56,1.418439,4314700,17,600129,20260429
000929.SZ,*ST兰黄,10.33,0.4863813229572054,10.28,10.28,-0.86788814,10.31,5.53353995,20000118,118/870,10.11,7.50690557,20001221,10.28,10.31,10.11,10.28,1.92864,3200003,33,000929,20260429
600155.SH,华创云信,6.27,1.4563106796116483,6.18,6.09,1.47783251,6.21,5.52986373,20000117,119/870,6.07,7.4969005,20001222,6.09,6.21,6.07,6.18,2.29885,1.952342E7,17,600155,20260429
600776.SH,东方通信,16.62,-2.4647887323943554,17.04,17.09,-0.58343057,17.1,5.5023985,20000117,120/870,16.72,9.83322556,20001221,17.09,17.1,16.72,17.04,2.217036,3.6663592E7,17,600776,20260429
600333.SH,长春燃气,5.77,-1.3675213675213689,5.85,5.81,-0.84745763,5.91,5.49014925,20001212,121/870,5.75,6.71929763,20001211,5.81,5.91,5.75,5.85,2.711864,2.02385E7,17,600333,20260429
600152.SH,维科技术,14.85,2.4137931034482736,14.5,15.2,-7.58444869,15.35,5.47889632,20000120,122/870,14.12,7.77153846,20001208,15.2,15.35,14.12,14.5,7.839388,1.8202401E8,17,600152,20260429
600745.SH,闻泰科技,28.12,0.0,28.12,27.5,1.15107914,28.27,5.45133934,20000124,123/870,27.42,11.12968301,20001204,27.5,28.27,27.42,28.12,3.057553,2.5809483E7,17,600745,20260429
600749.SH,西藏旅游,16.24,-2.8126870137642275,16.71,16.42,-0.65398335,17,5.43141026,20000117,124/870,16.31,10.59038462,20001201,16.42,17,16.31,16.71,4.102259,1.4333349E7,17,600749,20260429
600753.SH,*ST海钦,13.04,1.4785992217898793,12.85,13.3,-2.05792683,13.31,5.41125541,20000117,125/870,12.56,8.93759019,20001221,13.3,13.31,12.56,12.85,5.716463,4665800,22,600753,20260429
600359.SH,新农开发,7.62,4.670329670329668,7.28,7.21,2.10378682,7.29,5.35940171,20000124,126/870,7.08,8.9491453,20001226,7.21,7.29,7.08,7.28,2.945301,1.0725479E7,17,600359,20260429
000892.SZ,欢瑞世纪,4.96,1.4314928425357931,4.89,5.06,-4.11764706,5.27,5.35666667,20000119,127/870,4.89,16.75,20001206,5.06,5.27,4.89,4.89,7.45098,6.6415501E7,33,000892,20260429
