股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260408],p_high,p_low,p_low,开盘价:前复权[20260408],最高价:前复权[20260408],最低价:前复权[20260408],收盘价:前复权[20260408],振幅[20260408],成交量[20260408],market_code,code,date
603110.SH,东方材料,22.13,2.4062933826931956,16.23,15.86,4.70967742,16.28,,1/5521,15.86,16.28,15.82,16.23,2.967741,9986956,17,603110,20260408
603351.SH,威尔药业,27.14,0.4069552349241562,25.87,26.1,1.61036921,26.1,,1/5521,26.1,26.1,25.63,25.87,1.846032,1439620,17,603351,20260408
600085.SH,同仁堂,27.77,1.3873676524278897,28.08,27.85,1.84983678,28.08,,1/5521,27.85,28.08,27.71,28.08,1.342038,5967320,17,600085,20260408
603477.SH,巨星农牧,18.81,1.6756756756756688,17.86,17.69,-0.05595971,17.99,,1/5521,17.69,17.99,17.5,17.86,2.742025,3.0785943E7,17,603477,20260408
002164.SZ,宁波东力,12.56,0.7217321571772242,12.65,12.59,2.51215559,12.65,,1/5521,12.59,12.65,12.4,12.65,2.025931,1.3469779E7,33,002164,20260408
003019.SZ,宸展光电,35.18,-0.789622109419067,31.65,31.2,3.43137255,31.66,,1/5521,31.2,31.66,31.01,31.65,2.124183,4209782,33,003019,20260408
688603.SH,天承科技,93.22,-0.9141156462585028,87.3,80.15,12.57253385,89.49,,1/5521,80.15,89.49,79.1,87.3,13.397807,6855141,17,688603,20260408
000785.SZ,居然智家,2.58,-1.5267175572519096,2.45,2.39,3.81355932,2.46,,1/5521,2.39,2.46,2.39,2.45,2.966101,5.5385301E7,33,000785,20260408
300131.SZ,英唐智控,16.25,-2.1084337349397675,12.28,11.84,8.76882197,12.34,,1/5521,11.84,12.34,11.62,12.28,6.377325,1.02709376E8,33,300131,20260408
301101.SZ,明月镜片,35.54,-1.2777777777777801,34.69,35.88,6.11807892,35.88,,1/5521,35.88,35.88,33.7,34.69,6.668706,3077848,33,301101,20260408
002839.SZ,张家港行,4.56,-1.5118790496760321,4.54,4.49,2.02247191,4.54,,1/5521,4.49,4.54,4.48,4.54,1.348314,2.85807E7,33,002839,20260408
002840.SZ,华统股份,12.72,4.006541291905153,13.05,13.2,0.85007728,13.37,,1/5521,13.2,13.37,12.45,13.05,7.109737,1.06414914E8,33,002840,20260408
601616.SH,广电电气,4.64,-1.0660980810234693,4.88,4.72,5.39956803,4.88,,1/5521,4.72,4.88,4.71,4.88,3.671706,3.110672E7,17,601616,20260408
002049.SZ,紫光国微,77.32,1.8977332630469133,69.01,67.21,5.23025313,69.02,,1/5521,67.21,69.02,67.18,69.01,2.805733,1.6849631E7,33,002049,20260408
688168.SH,安博通,86.81,-0.7545444152280744,70.5,68.44,4.92632832,70.58,,1/5521,68.44,70.58,68.44,70.5,3.184997,1030433,17,688168,20260408
300806.SZ,斯迪克,74.2,0.8289169724147295,49.33,46.68,7.56650676,49.8,,1/5521,46.68,49.8,46.58,49.33,7.021369,1.6411776E7,33,300806,20260408
603109.SH,神驰机电,22.4,0.3584229390680927,21.22,20.98,2.71055179,21.34,,1/5521,20.98,21.34,20.81,21.22,2.565343,3293340,17,603109,20260408
301571.SZ,国科天成,69.32,-0.5451936872310038,67.45,66,3.70541205,69.4,,1/5521,66,69.4,65.1,67.45,6.611316,4515946,33,301571,20260408
000429.SZ,粤高速A,12.58,-0.5533596837944686,12.87,12.92,0.31176929,12.93,,1/5521,12.92,12.93,12.73,12.87,1.558846,8142828,33,000429,20260408
300486.SZ,东杰智能,23.16,0.08643042350907335,24.93,24.56,3.65904366,25.06,,1/5521,24.56,25.06,24.4,24.93,2.744282,1.1567355E7,33,300486,20260408
600199.SH,金种子酒,7.94,-0.37641154328731946,8.12,8.01,2.13836478,8.13,,1/5521,8.01,8.13,8,8.12,1.63522,7691635,17,600199,20260408
002713.SZ,*ST东易,12.78,3.9024390243902327,13.31,13.04,4.96845426,13.31,,1/5521,13.04,13.31,12.83,13.31,3.785488,1.9943332E7,33,002713,20260408
300257.SZ,开山股份,30.77,3.8124156545209145,30.84,30.33,3.87335803,30.99,,1/5521,30.33,30.99,30,30.84,3.334456,1.5020714E7,33,300257,20260408
301227.SZ,森鹰窗业,31.66,-1.4321295143212869,33.2,34.51,-3.06569343,34.95,,1/5521,34.51,34.95,32.3,33.2,7.737226,3619271,33,301227,20260408
002278.SZ,神开股份,10.39,0.19286403085825798,11.68,11.51,3.2714412,11.7,,1/5521,11.51,11.7,11.27,11.68,3.801945,1.4832604E7,33,002278,20260408
002291.SZ,遥望科技,6.7,0.7518796992481176,6.64,6.4,5.06329114,6.65,,1/5521,6.4,6.65,6.39,6.64,4.113924,3.712677E7,33,002291,20260408
601169.SH,北京银行,5.3,0.0,5.46,5.42,1.2987013,5.47,,1/5521,5.42,5.47,5.39,5.46,1.48423,9.821403E7,17,601169,20260408
600405.SH,动力源,5.24,0.7692307692307699,5.38,5.16,5.49019608,5.4,,1/5521,5.16,5.4,5.16,5.38,4.705882,1.2563998E7,17,600405,20260408
601857.SH,中国石油,12.22,-0.24489795918366825,11.98,11.75,-4.61783439,12.07,,1/5521,11.75,12.07,11.61,11.98,3.66242,3.57491873E8,17,601857,20260408
000544.SZ,中原环保,8.45,-0.3537735849056738,8.21,8.07,3.14070352,8.21,,1/5521,8.07,8.21,8.04,8.21,2.135678,9222185,33,000544,20260408
603912.SH,佳力图,10.58,1.2440191387559885,10.21,9.99,4.07747197,10.22,,1/5521,9.99,10.22,9.93,10.21,2.956167,5.1607664E7,17,603912,20260408
300921.SZ,南凌科技,26.94,0.2978406552494484,25.95,24.86,8.125,25.97,,1/5521,24.86,25.97,24.72,25.95,5.208333,1.0431242E7,33,300921,20260408
