股票代码,股票简称,最新价,最新涨跌幅,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260408],p_high,p_low,p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260408],最高价:前复权[20260408],最低价:前复权[20260408],收盘价:前复权[20260408],振幅[20260408],成交量[20260408],market_code,code,date
688485.SH,九州一轨,55.2,1.8450184501845017,54.3,54.3,40.21,19.99403163,11/5521,56.91,52.58,40.21,34.18,54.3,54.3,54.3,0,34.18,40.21,34.18,40.21,17.994628,1.462994E7,17,688485,20260408
300571.SZ,平治信息,44.35,4.352941176470591,43.21,43.21,36.61,19.99344477,12/5521,44.96,42.42,36.61,31.62,43.21,43.21,43.21,0,31.62,36.61,31.62,36.61,16.355293,2.4947744E7,33,300571,20260408
688693.SH,锴威特,96.0,7.526881720430106,90.9,90.9,66.92,19.99282769,13/5521,97,87.16,66.92,56,90.9,90.9,90.9,0,57,66.92,56,66.92,19.580419,8238497,17,688693,20260408
300679.SZ,电连技术,45.0,-0.5085120495246449,45.0,45,40.16,19.988049,14/5521,45.97,44.12,40.16,33.86,45.0,45.0,45.0,0,34.13,40.16,33.86,40.16,18.822826,4.6854768E7,33,300679,20260408
688112.SH,鼎阳科技,61.58,0.0,62.81,62.81,48.48,18.76531112,15/5521,62.94,59.89,48.74,41.81,62.81,62.81,62.81,0,41.92,48.74,41.81,48.48,16.976972,5801121,17,688112,20260408
920021.BJ,流金科技,10.03,5.801687763713069,9.72,9.72,10.97,18.08396125,16/5521,10.12,9.61,11.08,9.55,9.72,9.72,9.72,0,9.55,11.08,9.55,10.97,16.469321,4.9800953E7,151,920021,20260408
300686.SZ,智动力,17.8,-1.9823788546255474,18.39,18.39,17.76,18.00664452,17/5521,18.5,17.4,18.06,15.6,18.39,18.39,18.39,0,15.65,18.06,15.6,17.76,16.345514,4.4440234E7,33,300686,20260408
301396.SZ,宏景科技,316.74,-3.270728355474112,322.99,322.99,191.25,17.82281912,18/5521,332,315,194.58,168,322.99,322.99,322.99,0,170,194.58,168,191.25,16.375061,1.8099065E7,33,301396,20260408
300139.SZ,晓程科技,52.88,0.07570022710067968,52.23,52.23,61.3,16.828664,19/5521,53.35,51.9,62.32,56.89,52.23,52.23,52.23,0,57.01,62.32,56.89,61.3,10.34877,6.1205452E7,33,300139,20260408
301171.SZ,易点天下,33.47,0.0,33.31,33.31,48.88,16.57524446,20/5521,33.98,32.94,48.99,43.19,33.31,33.31,33.31,0,33.58076923,37.65769231,33.19615385,37.57,13.832578,7.6898414E7,33,301171,20260408
688125.SH,安达智能,212.69,-0.3793911007025772,212.23,212.23,249.1,16.48351648,21/5521,219,212.21,254,219,212.23,212.23,212.23,0,220.44,254,219,249.1,16.366612,1581555,17,688125,20260408
688337.SH,普源精电,60.39,-1.660967269174395,60.58,60.58,52.98,16.28621598,22/5521,61.78,59.69,52.98,46.22,60.58,60.58,60.58,0,46.53,52.98,46.22,52.98,14.837576,7872557,17,688337,20260408
300668.SZ,杰恩股份,55.29,-9.73061224489796,61.3,61.3,46.54,16.11776447,23/5521,66.96,55,46.68,40.77,61.3,61.3,61.3,0,40.88,46.68,40.77,46.54,14.745508,8185700,33,300668,20260408
688392.SH,骄成超声,139.8,-0.042900042900044524,139.86,139.86,130.0,16.07142857,24/5521,141.33,135.38,131.25,114.24,139.86,139.86,139.86,0,117,131.25,114.24,130.0,15.1875,5253430,17,688392,20260408
301018.SZ,申菱环境,116.81,0.24888431170615025,116.99,116.99,102.29,15.83059676,25/5521,118.79,111.8,102.93,91.1,116.99,116.99,116.99,0,92.39,102.93,91.1,102.29,13.395991,1.8519507E7,33,301018,20260408
300085.SZ,银之杰,37.28,3.1258644536652906,35.89,35.89,39.02,15.78635015,26/5521,38.14,35.88,40.2,34.53,35.89,35.89,35.89,0,34.71,40.2,34.53,39.02,16.824925,8.8789887E7,33,300085,20260408
688229.SH,博睿数据,86.08,-0.13921113689095654,85.93,85.93,90.57,15.74440895,27/5521,87.99,84.5,91.49,82.01,85.93,85.93,85.93,0,83.98,91.49,82.01,90.57,12.115015,3099517,17,688229,20260408
300790.SZ,宇瞳光学,29.0,2.4373013069586764,28.7,28.7,28.42,15.48151158,28/5521,29.79,28.63,28.5,24.9,28.7,28.7,28.7,0,25.3,28.5,24.9,28.42,14.628199,4.9327687E7,33,300790,20260408
920207.BJ,众诚科技,28.75,-2.0109066121336054,29.8,29.8,30.23,15.33765738,29/5521,30.31,28.71,32.35,27.2,29.8,29.8,29.8,0,27.47,32.35,27.2,30.23,19.648988,8725655,151,920207,20260408
301133.SZ,金钟股份,46.4,1.7543859649122744,45.39,45.39,42.15,15.32147743,30/5521,46.65,44.68,42.33,37.24,45.39,45.39,45.39,0,37.24,42.33,37.24,42.15,13.926128,9634827,33,301133,20260408
688720.SH,艾森股份,80.13,3.6878881987577565,76.7,76.7,77.5,15.27591849,31/5521,81.2,76.69,79.67,68.95,76.7,76.7,76.7,0,69.25,79.67,68.95,77.5,15.945262,7842942,17,688720,20260408
300664.SZ,鹏鹞环保,5.6,-0.5328596802841963,5.62,5.62,6.19,15.27001862,32/5521,5.68,5.55,6.29,5.38,5.62,5.62,5.62,0,5.42,6.29,5.38,6.19,16.945996,6.6007603E7,33,300664,20260408
688270.SH,ST臻镭,130.38,7.707558859975215,122.48,122.48,155.0,15.10470815,33/5521,132,120,155.55,140,122.48,122.48,122.48,0,140,155.55,140,155.0,11.547601,2.1207061E7,22,688270,20260408
300166.SZ,东方国信,15.44,-0.1293661060802157,15.41,15.41,16.93,15.01358696,34/5521,16.13,14.7,17.25,15.55,15.41,15.41,15.41,0,15.65,17.25,15.55,16.93,11.548913,2.18859468E8,33,300166,20260408
688813.SH,泰金新能,92.4,6.857869781427093,86.43,86.43,48.63,14.93736705,35/5521,93.99,83.2,50.77,43.74,86.43,86.43,86.43,0,43.74,50.77,43.74,48.63,16.615457,1.3909406E7,17,688813,20260408
300063.SZ,天龙集团,11.43,0.5277044854881311,11.31,11.31,12.63,14.81818182,36/5521,11.54,11.21,12.8,11.33,11.31,11.31,11.31,0,11.37,12.8,11.33,12.63,13.363636,1.38898453E8,33,300063,20260408
300017.SZ,网宿科技,16.0,-2.735562310030391,16.3,16.3,18.42,14.76635514,37/5521,16.66,15.83,18.47,16.91,16.3,16.3,16.3,0,16.91,18.47,16.91,18.42,9.719626,3.54931927E8,33,300017,20260408
688683.SH,莱尔科技,44.0,-1.895206243032333,45.3,45.3,35.7,14.533205,38/5521,45.3,43.11,35.96,31.79,45.3,45.3,45.3,0,31.79,35.96,31.79,35.7,13.378248,3608930,17,688683,20260408
688676.SH,金盘科技,88.1,-0.7547594908189723,88.77,88.77,81.05,14.52592907,39/5521,89.53,86.86,81.19,74.1,88.77,88.77,88.77,0,74.1,81.19,74.1,81.05,10.018369,2.3642025E7,17,688676,20260408
300606.SZ,金太阳,37.72,-2.0768431983385365,38.53,38.53,40.08,14.48157669,40/5521,38.99,37.49,40.9,35.41,38.53,38.53,38.53,0,36,40.9,35.41,40.08,15.681233,2.30903E7,33,300606,20260408
301500.SZ,飞南资源,29.14,-1.3874788494077839,29.5,29.5,24.6,14.47184737,41/5521,30.27,28.9,24.85,22,29.5,29.5,29.5,0,22.84,24.85,22,24.6,13.261982,3.5990357E7,33,301500,20260408
688702.SH,盛科通信,322.16,-1.7804878048780413,314.0,314,218.99,14.23578508,42/5521,368.88,304,222.22,199.98,314.0,314.0,314.0,0,203,222.22,199.98,218.99,11.60146,9688600,17,688702,20260408
301200.SZ,大族数控,182.59,-1.3613527091999407,186.55,186.55,174.73,14.04608054,43/5521,189.8,182.05,178.9,157,186.55,186.55,186.55,0,157.49,178.9,157,174.73,14.294106,7094671,33,301200,20260408
300986.SZ,志特新材,22.8,-0.5235602094240881,23.0,23,27.93,14,44/5521,23.1,22.56,29.4,24.8,23.0,23.0,23.0,0,25.18,29.4,24.8,27.93,18.77551,8.3805467E7,33,300986,20260408
300548.SZ,长芯博创,256.69,3.713131313131312,254.5,254.5,206.39,13.96466041,45/5521,263.22,250.5,207.8,190,254.5,254.5,254.5,0,190,207.8,190,206.39,9.828823,3.3493674E7,33,300548,20260408
688158.SH,优刻得,45.03,-1.7026850032743965,45.8,45.8,45.98,13.95291202,46/5521,46.62,44,46,42.4,45.8,45.8,45.8,0,42.77,46,42.4,45.98,8.921933,6.4388499E7,17,688158,20260408
301468.SZ,博盈特焊,53.96,5.721003134796241,51.07,51.07,51.8,13.77113991,47/5521,55.1,51.07,52.3,47.2,51.07,51.07,51.07,0,47.2,52.3,47.2,51.8,11.201405,1.0563788E7,33,301468,20260408
688150.SH,莱特光电,52.66,2.891754591637352,49.45,49.45,45.6,13.65902293,48/5521,56,49.45,46.32,40.73,49.45,49.45,49.45,0,41.6,46.32,40.73,45.6,13.9332,2.0746417E7,17,688150,20260408
688343.SH,云天励飞,88.0,5.087174588010515,82.5,82.5,85.8,13.62733413,49/5521,89.9,82.33,86.08,78.52,82.5,82.5,82.5,0,78.99,86.08,78.52,85.8,10.011918,2.0545432E7,17,688343,20260408
688535.SH,华海诚科,90.53,2.2591212018524796,89.99,89.99,120.0,13.41083073,50/5521,92.5,86.68,120.35,108.88,89.99,89.99,89.99,0,74.7972973,81.25,73.5,81.01,10.840185,4388753,17,688535,20260408
688316.SH,青云科技,69.9,-0.35637918745545255,71.0,71,73.04,13.3105802,51/5521,72.56,69.39,73.26,67.3,71.0,71.0,71.0,0,68,73.26,67.3,73.04,9.246044,6750372,17,688316,20260408
300113.SZ,顺网科技,25.26,-2.5086839058278603,25.8,25.8,28.59,13.22772277,52/5521,26.13,24.9,28.7,26.31,25.8,25.8,25.8,0,26.53,28.7,26.31,28.59,9.465346,9.3807409E7,33,300113,20260408
688396.SH,华润微,56.65,1.9618430525557888,55.5,55.5,50.15,12.97589547,54/5521,57,55.11,51.27,45.73,55.5,55.5,55.5,0,45.73,51.27,45.73,50.15,12.480288,4.7112056E7,17,688396,20260408
300854.SZ,中兰环保,33.85,5.649188514357061,32.34,32.34,30.44,12.82431431,55/5521,34,31.35,30.45,27.08,32.34,32.34,32.34,0,27.66,30.45,27.08,30.44,12.490733,5645558,33,300854,20260408
300170.SZ,汉得信息,19.82,-0.9990009990009955,19.95,19.95,20.76,12.76480174,56/5521,20.15,19.62,20.78,19.09,19.95,19.95,19.95,0,19.1,20.78,19.09,20.76,9.179793,9.8232312E7,33,300170,20260408
301479.SZ,弘景光电,113.3,6.086142322097379,106.21,106.21,100.8,12.75167785,57/5521,116.31,106.02,102.97,92.88,106.21,106.21,106.21,0,92.88,102.97,92.88,100.8,11.286353,6541923,33,301479,20260408
688603.SH,天承科技,93.22,-0.9141156462585028,94.65,94.65,87.3,12.57253385,58/5521,95.85,92.51,89.49,79.1,94.65,94.65,94.65,0,80.15,89.49,79.1,87.3,13.397807,6855141,17,688603,20260408
300322.SZ,硕贝德,30.21,-1.0157273918741767,30.58,30.58,26.31,12.5320787,59/5521,30.74,29.7,26.45,23.96,30.58,30.58,30.58,0,24,26.45,23.96,26.31,10.650128,4.1756312E7,33,300322,20260408
301099.SZ,雅创电子,58.47,-1.1161846778285196,59.3,59.3,50.19,12.50840619,60/5521,59.76,58.1,50.59,45.77,59.3,59.3,59.3,0,46.3,50.59,45.77,50.19,10.804752,1.2739982E7,33,301099,20260408
301053.SZ,远信工业,64.0,0.0,63.51,63.51,50.0,12.48593926,61/5521,65.1,62.1,50.03,44.96,63.51,63.51,63.51,0,44.98,50.03,44.96,50.0,11.406074,1.1306085E7,33,301053,20260408
300227.SZ,光韵达,10.99,-0.3626473254759669,11.05,11.05,12.28,12.45421245,62/5521,11.25,10.84,12.38,11.2,11.05,11.05,11.05,0,11.25,12.38,11.2,12.28,10.80586,3.766666E7,33,300227,20260408
688480.SH,赛恩斯,97.81,2.8496319663512177,94.11,94.11,88.8,12.40506329,63/5521,99.96,94,92.22,84.66,94.11,94.11,94.11,0,89,92.22,84.66,88.8,9.56962,5759573,17,688480,20260408
688031.SH,星环科技,132.0,0.8942903003898092,132.99,132.99,142.26,12.30757085,64/5521,138.25,131.98,142.63,133,132.99,132.99,132.99,0,133.88,142.63,133,142.26,7.602431,9538080,17,688031,20260408
920184.BJ,国源科技,15.52,1.4379084967320186,15.26,15.26,16.13,12.24773834,65/5521,16.15,15.14,16.5,14.7,15.26,15.26,15.26,0,14.97,16.5,14.7,16.13,12.526096,4844727,151,920184,20260408
688818.SH,电科蓝天,68.6,1.4042867701404118,67.6,67.6,62.69,12.24709042,66/5521,69.1,66.37,62.95,56.8,67.6,67.6,67.6,0,57.16,62.95,56.8,62.69,11.011638,2.7277048E7,17,688818,20260408
688371.SH,菲沃泰,24.72,11.85520361990949,20.82,20.82,21.03,12.21985059,67/5521,24.99,20.51,21.1,19.15,20.82,20.82,20.82,0,19.77,21.1,19.15,21.03,10.405549,4506341,17,688371,20260408
300846.SZ,首都在线,26.75,-0.9992598075499615,26.92,26.92,30.4,12.21853082,68/5521,27.38,26.28,30.5,28.42,26.92,26.92,26.92,0,28.42,30.5,28.42,30.4,7.67811,7.232739E7,33,300846,20260408
688365.SH,光云科技,19.72,0.9728622631848322,19.59,19.59,19.67,12.20764404,69/5521,19.96,19.23,19.67,18.05,19.59,19.59,19.59,0,18.3,19.67,18.05,19.67,9.2413,2.1605684E7,17,688365,20260408
300785.SZ,值得买,49.32,-0.5645161290322603,49.6,49.6,52.49,12.20607097,70/5521,49.99,48.52,52.6,48,49.6,49.6,49.6,0,48,52.6,48,52.49,9.833262,2.0032032E7,33,300785,20260408
301489.SZ,思泉新材,229.56,5.554533750229913,219.8,219.8,182.3,12.15700751,71/5521,231.84,215.38,185,167.7,219.8,219.8,219.8,0,168.6,185,167.7,182.3,10.643533,5753652,33,301489,20260408
688039.SH,当虹科技,42.13,2.2324678476098074,41.38,41.38,44.01,12.12738854,72/5521,42.28,40.83,44.07,40.78,41.38,41.38,41.38,0,41.5,44.07,40.78,44.01,8.382165,3890770,17,688039,20260408
300364.SZ,中文在线,28.78,-2.770270270270271,29.26,29.26,29.83,12.10071402,73/5521,29.8,28.7,30.24,27.2,29.26,29.26,29.26,0,27.45,30.24,27.2,29.83,11.424276,1.35936967E8,33,300364,20260408
301317.SZ,鑫磊股份,58.88,-1.9483763530391252,58.88,58.88,53.4,12.06715635,74/5521,61.16,57.8,54.85,48.59,58.88,58.88,58.88,0,48.59,54.85,48.59,53.4,13.13746,5942096,33,301317,20260408
300738.SZ,奥飞数据,24.94,-0.6374501992031878,24.86,24.86,23.08,12.03883495,75/5521,25.53,24.45,23.08,21.55,24.86,24.86,24.86,0,21.61,23.08,21.55,23.08,7.427184,1.30550433E8,33,300738,20260408
688668.SH,鼎通科技,220.0,0.4336909381419715,219.07,219.07,165.72,11.9881065,76/5521,233,219.07,166.59,151.38,219.07,219.07,219.07,0,153.37,166.59,151.38,165.72,10.278416,9944514,17,688668,20260408
688183.SH,生益电子,109.6,-4.002802837873353,116.0,116,90.58,11.91005683,77/5521,116,108.04,91,83.78,116.0,116.0,116.0,0,84.28,91,83.78,90.58,8.920187,3.0104758E7,17,688183,20260408
688258.SH,卓易信息,120.41,1.3552188552188549,118.56,118.56,119.27,11.88555347,78/5521,122.12,116.38,120.5,110.82,118.56,118.56,118.56,0,112.8,120.5,110.82,119.27,9.080675,5392582,17,688258,20260408
300480.SZ,光力科技,35.87,-1.29334067143645,36.41,36.41,31.1,11.8705036,79/5521,36.58,34.91,31.27,28.57,36.41,36.41,36.41,0,29.4,31.27,28.57,31.1,9.71223,2.5369377E7,33,300480,20260408
300780.SZ,德恩精工,25.08,0.1597444089456835,24.95,24.95,23.32,11.79290508,80/5521,25.2,24.38,23.96,21.2,24.95,24.95,24.95,0,21.24,23.96,21.2,23.32,13.231064,1.7924E7,33,300780,20260408
301387.SZ,光大同创,68.34,2.3820224719101173,66.82,66.82,59.76,11.78451178,81/5521,69.99,65.8,59.87,54.27,66.82,66.82,66.82,0,54.76,59.87,54.27,59.76,10.475121,3807325,33,301387,20260408
300857.SZ,协创数据,259.7,-4.441255473378222,267.55,267.55,230.85,11.67279412,82/5521,270,258.79,233.1,214.84,267.55,267.55,267.55,0,154.75714286,166.25714286,153.21428571,164.65,8.833204,1.6643623E7,33,300857,20260408
300249.SZ,依米康,17.56,0.0,17.4,17.4,16.96,11.57894737,83/5521,17.75,16.56,17.05,15.77,17.4,17.4,17.4,0,15.8,17.05,15.77,16.96,8.421052,4.563116E7,33,300249,20260408
300499.SZ,高澜股份,38.45,-1.410256410256403,39.07,39.07,37.4,11.575179,84/5521,39.32,37.79,37.56,34.77,39.07,39.07,39.07,0,34.99,37.56,34.77,37.4,8.323389,3.902524E7,33,300499,20260408
920790.BJ,联迪信息,24.32,1.2911286963765043,24.21,24.21,27.97,11.56761069,85/5521,24.94,23.9,28.27,25.7,24.21,24.21,24.21,0,26.5,28.27,25.7,27.97,10.251296,2578003,151,920790,20260408
301188.SZ,力诺药包,26.85,4.474708171206234,25.08,25.08,23.67,11.54571159,86/5521,27.28,24.03,23.89,21.19,25.08,25.08,25.08,0,21.65,23.89,21.19,23.67,12.723845,4.0638793E7,33,301188,20260408
300634.SZ,彩讯股份,22.59,-3.1718816973853343,23.28,23.28,26.31,11.43583227,87/5521,23.48,22.54,26.33,24.33,23.28,23.28,23.28,0,24.35,26.33,24.33,26.31,8.470986,2.5431338E7,33,300634,20260408
301085.SZ,亚康股份,70.09,-1.9034289713086066,71.08,71.08,61.35,11.32280893,88/5521,72.49,69.8,61.65,56.88,71.08,71.08,71.08,0,56.94,61.65,56.88,61.35,8.655416,6897602,33,301085,20260408
301319.SZ,唯特偶,70.77,2.1064781416822878,71.11,71.11,47.2,11.29450601,89/5521,72.81,70.01,47.35,43.83,71.11,71.11,71.11,0,43.83,47.35,43.83,47.2,8.299929,5899241,33,301319,20260408
300184.SZ,力源信息,13.35,1.2898330804248856,13.13,13.13,11.64,11.28107075,90/5521,13.68,13.05,11.68,10.77,13.13,13.13,13.13,0,10.77,11.68,10.77,11.64,8.699808,1.73011921E8,33,300184,20260408
300454.SZ,深信服,117.18,3.1514084507042366,114.63,114.63,106.7,11.27333403,91/5521,120.9,114.28,106.87,99.2,114.63,114.63,114.63,0,99.2,106.87,99.2,106.7,7.998748,1.4752431E7,33,300454,20260408
688123.SH,聚辰股份,123.49,9.964381121994656,115.6,115.6,112.8,11.26454922,92/5521,129.8,115.5,112.88,104,115.6,115.6,115.6,0,104.3,112.18,103.3,112.1,8.759124,1.1320993E7,17,688123,20260408
688638.SH,誉辰智能,43.6,0.6231248557581425,43.33,43.33,42.24,11.15789474,93/5521,43.72,42.74,42.88,38.57,43.33,43.33,43.33,0,39.05,42.88,38.57,42.24,11.342105,2150869,17,688638,20260408
300602.SZ,飞荣达,35.73,-2.510231923601642,36.01,36.01,32.62,11.14139693,94/5521,36.1,35.08,32.78,30.27,36.01,36.01,36.01,0,30.3,32.78,30.27,32.62,8.551959,2.4874595E7,33,300602,20260408
300308.SZ,中际旭创,857.5,1.4792899408284024,863.66,863.66,688.14,11.07452424,95/5521,874.65,845,688.26,643,863.66,863.66,863.66,0,652.53,687.26,642,687.14,7.305538,3.9662974E7,33,300308,20260408
300900.SZ,广联航空,44.45,4.1471415182755464,42.68,42.68,39.0,11.01622545,96/5521,45.54,42,39.5,36.4,42.68,42.68,42.68,0,36.6,39.5,36.4,39.0,8.824366,3.8249985E7,33,300900,20260408
301181.SZ,标榜股份,44.53,-0.7134894091415837,44.85,44.85,44.46,11.01123596,97/5521,45,44.01,44.48,40.61,44.85,44.85,44.85,0,40.61,44.48,40.61,44.46,9.662921,3183843,33,301181,20260408
688456.SH,有研粉材,66.06,3.2187500000000036,63.49,63.49,56.05,10.99009901,98/5521,66.9,62.79,56.3,52.25,63.49,63.49,63.49,0,52.25,56.3,52.25,56.05,8.019801,4412876,17,688456,20260408
300418.SZ,昆仑万维,48.86,-2.6305300916699887,50.21,50.21,52.4,10.969928,99/5521,50.49,48.7,52.41,48.92,50.21,50.21,50.21,0,49,52.41,48.92,52.4,7.390936,9.0074091E7,33,300418,20260408
688226.SH,威腾电气,55.72,3.858341099720411,54.18,54.18,53.08,10.92998955,100/5521,56.23,53.5,53.96,48.12,54.18,54.18,54.18,0,48.33,53.96,48.12,53.08,12.204806,1.8129177E7,17,688226,20260408
688141.SH,杰华特,92.88,16.786118445869477,79.53,79.53,61.34,10.92224231,101/5521,94.98,78.8,61.76,56.82,79.53,79.53,79.53,0,57.01,61.76,56.82,61.34,8.933092,1.8606057E7,17,688141,20260408
300975.SZ,商络电子,20.46,2.3000000000000043,20.17,20.17,20.05,10.8960177,102/5521,21.02,19.88,20.2,18.42,20.17,20.17,20.17,0,19,20.2,18.42,20.05,9.845132,6.5017114E7,33,300975,20260408
688701.SH,卓锦股份,10.2,2.7190332326283944,9.94,9.94,10.03,10.82872928,103/5521,10.39,9.9,10.28,9.11,9.94,9.94,9.94,0,9.18,10.28,9.11,10.03,12.928176,4210482,17,688701,20260408
688531.SH,日联科技,120.6,19.999999999999996,110.0,110,72.75,10.81492765,104/5521,120.6,105.58,72.75,67.74,110.0,110.0,110.0,0,68,72.75,67.74,72.75,7.631378,4293216,17,688531,20260408
301563.SZ,云汉芯城,163.9,0.570657176167397,162.64,162.64,156.01,10.80255682,105/5521,165.08,160.1,161,149,162.64,162.64,162.64,0,149,161,149,156.01,8.522727,2937035,33,301563,20260408
300988.SZ,津荣天宇,27.25,2.098164106406889,26.6,26.6,27.27,10.71863581,106/5521,27.8,26.44,28.03,25.21,26.6,26.6,26.6,0,25.28,28.03,25.21,27.27,11.449451,1.1399209E7,33,300988,20260408
688318.SH,财富趋势,111.0,0.6802721088435374,109.11,109.11,113.86,10.71567483,107/5521,114.8,109.11,115.35,105.65,109.11,109.11,109.11,0,105.88,115.35,105.65,113.86,9.432127,5526615,17,688318,20260408
688787.SH,海天瑞声,130.1,1.2215047070722735,128.99,128.99,133.42,10.66688786,108/5521,130.88,125.68,134.23,124.98,128.99,128.99,128.99,0,124.98,134.23,124.98,133.42,7.672528,3410579,17,688787,20260408
688355.SH,明志科技,23.37,0.38659793814432925,23.2,23.2,23.04,10.66282421,109/5521,23.63,23.1,23.22,21.4,23.2,23.2,23.2,0,21.4,23.22,21.4,23.04,8.741594,5557984,17,688355,20260408
688455.SH,科捷智能,21.0,1.1073663938372673,20.78,20.78,28.84,10.58282209,111/5521,21.12,20.51,28.9,26.54,20.78,20.78,20.78,0,26.59,28.9,26.54,28.84,9.049079,6210327,17,688455,20260408
301005.SZ,超捷股份,174.6,4.375896700143468,167.0,167,154.99,10.54133086,112/5521,176.25,165.52,158.66,144.45,167.0,167.0,167.0,0,144.46,158.66,144.45,154.99,10.134797,1.1679362E7,33,301005,20260408
688536.SH,思瑞浦,268.1,12.950792045837549,240.0,240,186.24,10.52818991,113/5521,272.3,239,186.6,173,240.0,240.0,240.0,0,174.7,186.6,173,186.24,8.071216,7149147,17,688536,20260408
301362.SZ,民爆光电,157.0,8.17142069725783,146.59,146.59,126.0,10.51662135,114/5521,158.5,144.49,128.66,115.09,146.59,146.59,146.59,0,116.29,128.66,115.09,126.0,11.902464,6434585,33,301362,20260408
688530.SH,欧莱新材,53.2,7.04225352112676,49.22,49.22,31.33,10.51146384,115/5521,56.34,47.88,31.88,29.4,49.22,49.22,49.22,0,30,31.88,29.4,31.33,8.747795,9743299,17,688530,20260408
688387.SH,信科移动,19.58,8.117062396466034,18.08,18.08,15.25,10.50724638,116/5521,19.79,17.69,15.3,14.45,18.08,18.08,18.08,0,14.45,15.3,14.45,15.25,6.15942,8.7263313E7,17,688387,20260408
688020.SH,方邦股份,147.52,7.131445170660873,135.19,135.19,88.9,10.50341827,117/5521,150.53,135.19,89.27,82.99,135.19,135.19,135.19,0,83.3,89.27,82.99,88.9,7.80609,2413673,17,688020,20260408
301291.SZ,明阳电气,58.94,-5.0273928456332655,60.18,60.18,53.08,10.44527674,118/5521,61.18,55.01,53.88,49,60.18,60.18,60.18,0,49.5,53.88,49,53.08,10.153974,1.3635586E7,33,301291,20260408
688590.SH,新致软件,14.87,2.6224982746721808,14.49,14.49,14.4,10.42944785,119/5521,15.06,14.4,14.4,13.53,14.49,14.49,14.49,0,13.59,14.4,13.53,14.4,6.671779,1.616221E7,17,688590,20260408
920227.BJ,美登科技,61.59,1.6840019811788065,60.12,60.12,62.2,10.38154392,120/5521,62.3,60.02,62.2,57.66,60.12,60.12,60.12,0,57.66,62.2,57.66,62.2,8.056787,1442301,151,920227,20260408
301389.SZ,隆扬电子,62.49,-4.023959453232987,64.0,64,53.3,10.35196687,121/5521,64.28,61.16,53.48,49.1,64.0,64.0,64.0,0,50,53.48,49.1,53.3,9.068322,1.1218909E7,33,301389,20260408
300617.SZ,安靠智电,60.32,-2.0938159389709448,62.0,62,56.95,10.34683201,122/5521,62.8,59.97,57.07,53.3,62.0,62.0,62.0,0,53.3,57.07,53.3,56.95,7.304785,8882554,33,300617,20260408
