股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260424],{(}涨停封单量[20260424]{*}100.0{)},自由流通股[20260424],fenglu_ratio,zt_first_time,涨停原因类别[20260424],涨停[20260424],涨停明细数据[20260424],zt_last_time,涨停封单额[20260424],涨停开板次数[20260424],自由流通市值[20260424],实际换手率[20260424],a股市值(不含限售股)[20260424],market_code,code,date
002127.SZ,南极电商,3.03,0.0,9964335,996433500,1730233690,0.5758953289136336, 10:09:14,一季报扭亏+品牌授权+线下自营+互联网电商,涨停,"[{""code"":""002127.SZ"",""time"":1776996554242,""openTime"":null,""duration"":12022656,""updatedTime"":1777014000000,""firstVol"":1.700273E8,""highestVol"":1.755929E8,""firstVolDivLTGB"":0.08523815276126813,""firstVolDivVol"":1.8914650065741216,""highestVolDivLTGB"":0.08802830153742416,""highestVolDivVol"":1.9341011863965594}]", 10:09:14,30690151.8,0,5329119765.2,6.283505033357661,6143775610.28,33,002127,20260425
002407.SZ,多氟多,36.31,1.2266517981600358,9488225,948822500,1011317202,0.9382046484758597, 14:07:21,一季报暴增+六氟磷酸锂+大圆柱电池,涨停,"[{""code"":""002407.SZ"",""time"":1777010841678,""openTime"":null,""duration"":3158322,""updatedTime"":1777014000000,""firstVol"":7.0912113E7,""highestVol"":7.2547993E7,""firstVolDivLTGB"":0.06573438965192259,""firstVolDivVol"":0.3876023260693906,""highestVolDivLTGB"":0.06725082413390998,""highestVolDivVol"":0.3941283251049413}]", 14:07:21,313490954.0,0,33413920354.08,19.698222239870493,35642473078.8,33,002407,20260425
000609.SZ,*ST中迪,14.42,5.0254916241806225,7941507,794150700,219913472,3.6111962253954135, 09:30:00,半导体资产注入+房地产+ST博弈,涨停,"[{""code"":""000609.SZ"",""time"":1776994200000,""openTime"":null,""duration"":14376898,""updatedTime"":1777014000000,""firstVol"":3.3074E7,""highestVol"":3.3074E7,""firstVolDivLTGB"":0.11363360255227517,""firstVolDivVol"":487.09867452135495,""highestVolDivLTGB"":0.11363360255227517,""highestVolDivVol"":487.09867452135495}]", 09:30:00,94265688.08999999,0,2610372912.64,0.2871097410530629,3454861688.64,33,000609,20260425
000973.SZ,佛塑科技,20.99,-1.4091122592766592,7560450,756045000,708662659,1.0668616307043208, 13:22:20,锂电隔膜+超薄隔膜+业绩暴增+广东国资,涨停,"[{""code"":""000973.SZ"",""time"":1777008140128,""openTime"":null,""duration"":5859872,""updatedTime"":1777014000000,""firstVol"":4.5532509E7,""highestVol"":4.5532509E7,""firstVolDivLTGB"":0.047065762289871804,""firstVolDivVol"":0.49490413241743975,""highestVolDivLTGB"":0.047065762289871804,""highestVolDivVol"":0.49490413241743975}]", 13:22:20,143572945.5,0,13457503894.41,14.14754548256789,18371366017.29,33,000973,20260425
600152.SH,维科技术,14.85,2.4137931034482736,7297000,729700000,347032858,2.1026827378979775, 09:36:15,钠电储能龙头+锂电产业链+电池项目投资,涨停,"[{""code"":""600152.SH"",""time"":1776994575138,""openTime"":1776994590139,""duration"":15001,""updatedTime"":1776994590139,""firstVol"":2.47009E7,""highestVol"":2.47009E7,""firstVolDivLTGB"":0.04668656758733035,""firstVolDivVol"":0.8206354317401714,""highestVolDivLTGB"":0.04668656758733035,""highestVolDivVol"":0.8206354317401714},{""code"":""600152.SH"",""time"":1776994815171,""openTime"":null,""duration"":13761727,""updatedTime"":1777014000000,""firstVol"":4.6135499E7,""highestVol"":4.7878499E7,""firstVolDivLTGB"":0.08719957945818621,""firstVolDivVol"":0.8041266317986071,""highestVolDivLTGB"":0.09049398117248475,""highestVolDivVol"":0.8223744918504994}]", 09:40:15,94569120.0,1,4497545839.68,20.910396040942036,6856868700.0,17,600152,20260425
002313.SZ,日海智能,9.61,-3.7074148296593283,7119148,711914800,311973675,2.2819707464099332, 09:31:45,无线通信模组+5G Redcap+液冷+珠海国资,涨停,"[{""code"":""002313.SZ"",""time"":1776994305138,""openTime"":1776994965229,""duration"":660091,""updatedTime"":1776994965229,""firstVol"":3.58907E7,""highestVol"":3.58995E7,""firstVolDivLTGB"":0.09586865315783755,""firstVolDivVol"":4.1416965738486216,""highestVolDivLTGB"":0.09589215908410227,""highestVolDivVol"":3.7970004336467578},{""code"":""002313.SZ"",""time"":1776994995229,""openTime"":null,""duration"":13581669,""updatedTime"":1777014000000,""firstVol"":3.5865749E7,""highestVol"":3.5865749E7,""firstVolDivLTGB"":0.09580200584349313,""firstVolDivVol"":1.8469647713181965,""highestVolDivLTGB"":0.09580200584349313,""highestVolDivVol"":1.8469647713181965}]", 09:43:15,68628586.72,1,3007426227.0,7.78942389930817,3608962227.0,33,002313,20260425
603967.SH,中创物流,13.93,0.5776173285198561,6805300,680530000,117745910,5.7796487368435985, 09:39:30,一季报增长+工程物流+海外布局,涨停,"[{""code"":""603967.SH"",""time"":1776994770141,""openTime"":null,""duration"":13806757,""updatedTime"":1777014000000,""firstVol"":2.177142E7,""highestVol"":2.177142E7,""firstVolDivLTGB"":0.06280216522665243,""firstVolDivVol"":2.934261202027891,""highestVolDivLTGB"":0.06280216522665243,""highestVolDivVol"":2.934261202027891}]", 09:39:30,100242069.0,0,1734397254.3,9.645658180398792,5106400638.3,17,603967,20260425
002406.SZ,远东传动,7.96,-0.9950248756218805,6716872,671687200,543933401,1.2348702961890734, 13:02:43,参股黄河信产+机器人+传动轴+一季报预增,涨停,"[{""code"":""002406.SZ"",""time"":1777006963634,""openTime"":null,""duration"":7036366,""updatedTime"":1777014000000,""firstVol"":6.26782E7,""highestVol"":7.35766E7,""firstVolDivLTGB"":0.10407980335220253,""firstVolDivVol"":3.184819337103601,""highestVolDivLTGB"":0.1221770577222011,""highestVolDivVol"":3.615380079602968}]", 13:02:43,56623230.96,0,4585358570.43,8.277044380291697,5076654730.14,33,002406,20260425
603819.SH,神力股份,14.8,3.351955307262573,6555059,655505900,119638548,5.4790526210665815, 13:43:51,柴油发电机+数据中心+安防+扭亏为盈,涨停,"[{""code"":""603819.SH"",""time"":1777009431997,""openTime"":null,""duration"":4568003,""updatedTime"":1777014000000,""firstVol"":1.4717018E7,""highestVol"":1.4964118E7,""firstVolDivLTGB"":0.06759291489516793,""firstVolDivVol"":1.1133022090212696,""highestVolDivLTGB"":0.06872780575896902,""highestVolDivVol"":1.1303528933300944}]", 13:43:51,100357953.29,0,1831666169.88,12.125529139654887,3333449162.97,17,603819,20260425
603060.SH,国检集团,6.68,-1.764705882352943,6342888,634288800,253948430,2.4977071132119226, 09:43:45,碳领域+新材料检测+商业航天+央企,涨停,"[{""code"":""603060.SH"",""time"":1776995025230,""openTime"":null,""duration"":13551668,""updatedTime"":1777014000000,""firstVol"":3.604762E7,""highestVol"":4.0390054E7,""firstVolDivLTGB"":0.044837523826669154,""firstVolDivVol"":1.101018572034597,""highestVolDivLTGB"":0.05023882321732902,""highestVolDivVol"":1.1931994046832142}]", 09:43:45,46239653.52,0,1851284054.7,22.187587850021362,5860875609.81,17,603060,20260425
300283.SZ,温州宏丰,12.45,2.3848684210526248,6157770,615777000,330359885,1.8639581497614337, 10:16:04,一季报扭亏+铜箔扩产+锂电铜箔+芯片引线框架,涨停,"[{""code"":""300283.SZ"",""time"":1776996964723,""openTime"":null,""duration"":11612175,""updatedTime"":1777014000000,""firstVol"":4.9828322E7,""highestVol"":4.9828322E7,""firstVolDivLTGB"":0.1311723782766867,""firstVolDivVol"":0.7577423560032703,""highestVolDivLTGB"":0.1311723782766867,""highestVolDivVol"":0.7577423560032703}]", 10:16:04,72353797.5,0,3881728648.75,22.676414238369166,4463460914.5,33,300283,20260425
603680.SH,今创集团,14.36,0.7719298245613995,6144994,614499400,125855817,4.8825665324630965, 13:03:43,轨道交通+商业航天+一带一路+年报增长,涨停,"[{""code"":""603680.SH"",""time"":1777007023732,""openTime"":null,""duration"":6976268,""updatedTime"":1777014000000,""firstVol"":2.29412E7,""highestVol"":2.29412E7,""firstVolDivLTGB"":0.029272235100119785,""firstVolDivVol"":2.5484598620793233,""highestVolDivLTGB"":0.029272235100119785,""highestVolDivVol"":2.5484598620793233}]", 13:03:43,86214265.82,0,1765757112.51,8.645601180277588,10995574301.01,17,603680,20260425
603937.SH,丽岛新材,15.25,10.028860028860034,5924500,592450000,77155124,7.678686382514271, 13:17:59,电池铝箔扩建+锂电池概念+彩涂铝,涨停,"[{""code"":""603937.SH"",""time"":1777007879597,""openTime"":null,""duration"":6120403,""updatedTime"":1777014000000,""firstVol"":1.75367E7,""highestVol"":1.75367E7,""firstVolDivLTGB"":0.08395163089304741,""firstVolDivVol"":1.7567091067546856,""highestVolDivLTGB"":0.08395163089304741,""highestVolDivVol"":1.7567091067546856}]", 13:17:59,82054325.0,0,1068598467.4,14.232107254470876,2893133729.7,17,603937,20260425
000906.SZ,浙商中拓,6.34,0.4754358161648217,5906749,590674900,375581051,1.5726962220998737, 09:43:45,供应链服务+储能+矿产资源+浙江国资,涨停,"[{""code"":""000906.SZ"",""time"":1776995025230,""openTime"":1776996603348,""duration"":1578118,""updatedTime"":1776996603348,""firstVol"":5.8194097E7,""highestVol"":5.8194097E7,""firstVolDivLTGB"":0.08298744593154589,""firstVolDivVol"":1.7741138339949387,""highestVolDivLTGB"":0.08298744593154589,""highestVolDivVol"":1.7741138339949387},{""code"":""000906.SZ"",""time"":1776996645730,""openTime"":null,""duration"":11931168,""updatedTime"":1777014000000,""firstVol"":3.20355E7,""highestVol"":3.22232E7,""firstVolDivLTGB"":0.045684089301016875,""firstVolDivVol"":0.6182477605393097,""highestVolDivLTGB"":0.04595175809225787,""highestVolDivVol"":0.6215019276315327}]", 10:10:45,37566923.64,1,2388695484.36,15.510009316204826,4459884899.04,33,000906,20260425
002795.SZ,永和智控,9.19,1.9977802441731378,5893208,589320800,310471843,1.8981457200935288, 09:59:24,光伏剥离+肿瘤放疗+阀门管件+亏损收窄,涨停,"[{""code"":""002795.SZ"",""time"":1776995964678,""openTime"":null,""duration"":12612220,""updatedTime"":1777014000000,""firstVol"":4.87991E7,""highestVol"":4.87991E7,""firstVolDivLTGB"":0.11232930111353745,""firstVolDivVol"":2.3675501090548625,""highestVolDivLTGB"":0.11232930111353745,""highestVolDivVol"":2.3675501090548625}]", 09:59:24,52213822.879999995,0,2750780528.98,8.322086714961781,3849040470.42,33,002795,20260425
600370.SH,*ST三房,2.54,-4.8689138576778985,5670000,567000000,850776491,0.6664500089013391, 10:03:36,瓶级聚酯切片+PTA龙头+机器人概念,涨停,"[{""code"":""600370.SH"",""time"":1776996216734,""openTime"":null,""duration"":12360164,""updatedTime"":1777014000000,""firstVol"":1.4552028E8,""highestVol"":1.7849858E8,""firstVolDivLTGB"":0.03621500135385162,""firstVolDivVol"":1.2840109375074173,""highestVolDivLTGB"":0.04442216793673426,""highestVolDivVol"":1.5407508182487737}]", 10:03:36,14968800.0,0,2246049936.24,17.34784288956099,10608132675.36,22,600370,20260425
001234.SZ,泰慕士,31.2,3.4825870646766193,5601500,560150000,30085500,18.618603646274785, 09:47:00,服装贴牌+广州国资入主+回购注销,涨停,"[{""code"":""001234.SZ"",""time"":1776995220333,""openTime"":null,""duration"":13356565,""updatedTime"":1777014000000,""firstVol"":3289100.0,""highestVol"":6816000.0,""firstVolDivLTGB"":0.03595214542195211,""firstVolDivVol"":0.3270406357261891,""highestVolDivLTGB"":0.07450360986167207,""highestVolDivVol"":0.673720168904493}]", 09:47:00,200365655.00000003,0,1076158335.0,43.64115603862326,3272436335.0,33,001234,20260425
000546.SZ,金圆股份,7.72,4.748982360922654,4863700,486370000,460723530,1.0556656396516149, 10:27:49,盐湖提锂+锂矿布局+金属镍+固废回收,涨停,"[{""code"":""000546.SZ"",""time"":1776997669983,""openTime"":1777001333262,""duration"":3663279,""updatedTime"":1777001333262,""firstVol"":1.089819E8,""highestVol"":1.16246714E8,""firstVolDivLTGB"":0.1564246959279934,""firstVolDivVol"":2.0420297024137426,""highestVolDivLTGB"":0.1668520817684259,""highestVolDivVol"":2.0898366062927414},{""code"":""000546.SZ"",""time"":1777001348262,""openTime"":1777001363263,""duration"":15001,""updatedTime"":1777001363263,""firstVol"":1401300.0,""highestVol"":1401300.0,""firstVolDivLTGB"":0.002011324141016968,""firstVolDivVol"":0.013466154804793802,""highestVolDivLTGB"":0.002011324141016968,""highestVolDivVol"":0.013466154804793802},{""code"":""000546.SZ"",""time"":1777001378264,""openTime"":1777006858634,""duration"":57268,""updatedTime"":1777006858634,""firstVol"":1.46594E7,""highestVol"":1.46594E7,""firstVolDivLTGB"":0.021041036974826337,""firstVolDivVol"":0.13815613348901698,""highestVolDivLTGB"":0.021041036974826337,""highestVolDivVol"":0.13815613348901698},{""code"":""000546.SZ"",""time"":1777008691686,""openTime"":1777008712036,""duration"":20350,""updatedTime"":1777008712036,""firstVol"":86400.0,""highestVol"":86400.0,""firstVolDivLTGB"":1.2401227844420615E-4,""firstVolDivVol"":5.798140555114246E-4,""highestVolDivLTGB"":1.2401227844420615E-4,""highestVolDivVol"":5.798140555114246E-4},{""code"":""000546.SZ"",""time"":1777009515411,""openTime"":null,""duration"":4484589,""updatedTime"":1777014000000,""firstVol"":1611900.0,""highestVol"":1.69344E7,""firstVolDivLTGB"":0.0023136040697247207,""firstVolDivVol"":0.010136244737330779,""highestVolDivLTGB"":0.024306406575064405,""highestVolDivVol"":0.10624606582319715}]", 13:45:15,34824092.0,4,3298780474.8,35.55047123380045,4988409274.96,33,000546,20260425
600499.SH,科达制造,19.25,-3.9900249376558636,4856604,485660400,1100775451,0.44119842930617825, 10:37:24,一季报超预期+非洲建材+盐湖提锂+陶瓷,涨停,"[{""code"":""600499.SH"",""time"":1776998244170,""openTime"":null,""duration"":10332728,""updatedTime"":1777014000000,""firstVol"":5.35502E7,""highestVol"":5.40699E7,""firstVolDivLTGB"":0.0279219029387691,""firstVolDivVol"":0.9306214320880895,""highestVolDivLTGB"":0.028192882560829864,""highestVolDivVol"":0.9381872772408394}]", 10:37:24,96209325.24,0,21806361684.31,5.708494492942685,37992735105.71,17,600499,20260425
603365.SH,水星家纺,22.37,2.9926335174954057,4714039,471403900,80490040,5.856673695279565, 09:38:00,业绩增长+高股息+家纺龙头+大单品,涨停,"[{""code"":""603365.SH"",""time"":1776994680141,""openTime"":null,""duration"":13896757,""updatedTime"":1777014000000,""firstVol"":1.31339E7,""highestVol"":1.31339E7,""firstVolDivLTGB"":0.05055344005807493,""firstVolDivVol"":5.191264822134388,""highestVolDivLTGB"":0.05055344005807493,""highestVolDivVol"":5.191264822134388}]", 09:38:00,107715791.15,0,1839197414.0,4.266429734660338,5936482555.0,17,603365,20260425
002240.SZ,盛新锂能,60.09,9.994508511806702,4504763,450476300,677098527,0.6653039137389823, 14:01:59,锂盐产能释放+木绒锂矿获批+津巴布韦出口,涨停,"[{""code"":""002240.SZ"",""time"":1777010519623,""openTime"":null,""duration"":3480377,""updatedTime"":1777014000000,""firstVol"":2.3944045E7,""highestVol"":2.3944045E7,""firstVolDivLTGB"":0.026228301278076738,""firstVolDivVol"":0.3851067141984561,""highestVolDivLTGB"":0.026228301278076738,""highestVolDivVol"":0.3851067141984561}]", 14:01:59,229427579.59,0,34484627980.11,9.600445194883727,46494441211.46,33,002240,20260425
603272.SH,*ST联翔,26.8,5.015673981191227,4362600,436260000,45163500,9.65957022817098, 09:39:00,超跌反弹+墙布龙头+控股股东转让股份,涨停,"[{""code"":""603272.SH"",""time"":1776994740141,""openTime"":null,""duration"":13836757,""updatedTime"":1777014000000,""firstVol"":1.28466E7,""highestVol"":1.31542E7,""firstVolDivLTGB"":0.123969621816708,""firstVolDivVol"":1.6309943001658722,""highestVolDivLTGB"":0.1269379601841219,""highestVolDivVol"":1.634255989375137}]", 09:39:00,96369834.0,0,997661715.0,20.81270273561615,2289120430.0,22,603272,20260425
002999.SZ,天禾股份,7.27,-0.8185538881309754,4202260,420226000,220203875,1.9083497054718042, 09:53:10,供销社+化肥+农资流通+业绩预增,涨停,"[{""code"":""002999.SZ"",""time"":1776995590810,""openTime"":1776995605810,""duration"":15000,""updatedTime"":1776995605810,""firstVol"":2.684218E7,""highestVol"":2.684218E7,""firstVolDivLTGB"":0.07809432163795646,""firstVolDivVol"":1.6444915233469424,""highestVolDivLTGB"":0.07809432163795646,""highestVolDivVol"":1.6444915233469424},{""code"":""002999.SZ"",""time"":1776995620810,""openTime"":null,""duration"":12956088,""updatedTime"":1777014000000,""firstVol"":2.48036E7,""highestVol"":2.48036E7,""firstVolDivLTGB"":0.07216330105003457,""firstVolDivVol"":1.1732640577313502,""highestVolDivLTGB"":0.07216330105003457,""highestVolDivVol"":1.1732640577313502}]", 09:53:40,32189311.6,1,1686761682.5,14.631381486815343,2631546082.5,33,002999,20260425
002528.SZ,*ST英飞,4.81,4.3383947939262315,4165916,416591600,492188535,0.8464065502866701, 09:31:45,庭外重组+深圳国资+智慧城市+AI安防,涨停,"[{""code"":""002528.SZ"",""time"":1776994305138,""openTime"":1776994530138,""duration"":225000,""updatedTime"":1776994530138,""firstVol"":8884500.0,""highestVol"":1.04628E7,""firstVolDivLTGB"":0.008459659479381425,""firstVolDivVol"":1.1031849506425777,""highestVolDivLTGB"":0.00996248806357949,""highestVolDivVol"":1.1359767219664727},{""code"":""002528.SZ"",""time"":1776994545138,""openTime"":1776996449242,""duration"":1904104,""updatedTime"":1776996449242,""firstVol"":1.06133E7,""highestVol"":1.0751E7,""firstVolDivLTGB"":0.010105791429176529,""firstVolDivVol"":0.6982158599002671,""highestVolDivLTGB"":0.010236906867334087,""highestVolDivVol"":0.6909205418883834},{""code"":""002528.SZ"",""time"":1776996539242,""openTime"":1776996603348,""duration"":64106,""updatedTime"":1776996603348,""firstVol"":4644470.0,""highestVol"":4644470.0,""firstVolDivLTGB"":0.004422379949597911,""firstVolDivVol"":0.1891467084615242,""highestVolDivLTGB"":0.004422379949597911,""highestVolDivVol"":0.1891467084615242},{""code"":""002528.SZ"",""time"":1776996660730,""openTime"":1776996720730,""duration"":60000,""updatedTime"":1776996720730,""firstVol"":1957700.0,""highestVol"":1957700.0,""firstVolDivLTGB"":0.0018640863709589752,""firstVolDivVol"":0.07562233332966366,""highestVolDivLTGB"":0.0018640863709589752,""highestVolDivVol"":0.07562233332966366},{""code"":""002528.SZ"",""time"":1776998586874,""openTime"":1777008637807,""duration"":4627831,""updatedTime"":1777008637807,""firstVol"":3055100.0,""highestVol"":4220000.0,""firstVolDivLTGB"":0.002909010712528357,""firstVolDivVol"":0.09045299181612264,""highestVolDivLTGB"":0.0040182073277043855,""highestVolDivVol"":0.12462694975097498},{""code"":""002528.SZ"",""time"":1777008691686,""openTime"":1777009164696,""duration"":473010,""updatedTime"":1777009164696,""firstVol"":3500.0,""highestVol"":2230000.0,""firstVolDivLTGB"":3.332636409233495E-6,""firstVolDivVol"":9.478325169110247E-5,""highestVolDivLTGB"":0.002123365483597341,""highestVolDivVol"":0.06005786831464021},{""code"":""002528.SZ"",""time"":1777009814571,""openTime"":1777009833490,""duration"":18919,""updatedTime"":1777009833490,""firstVol"":107600.0,""highestVol"":107600.0,""firstVolDivLTGB"":1.0245476503814972E-4,""firstVolDivVol"":0.002751843908048005,""highestVolDivLTGB"":1.0245476503814972E-4,""highestVolDivVol"":0.002751843908048005},{""code"":""002528.SZ"",""time"":1777010201865,""openTime"":null,""duration"":3798135,""updatedTime"":1777014000000,""firstVol"":81300.0,""highestVol"":4165916.0,""firstVolDivLTGB"":7.741238287733804E-5,""firstVolDivVol"":0.0020389300206864872,""highestVolDivLTGB"":0.003966709525545247,""highestVolDivVol"":0.10322701438534371}]", 13:56:41,21287830.76,7,2515083413.85,8.199467506897534,5366606626.71,33,002528,20260425
