股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260323],p_high,p_low,p_low,开盘价:前复权[20260323],最高价:前复权[20260323],最低价:前复权[20260323],收盘价:前复权[20260323],振幅[20260323],成交量[20260323],market_code,code,date
600519.SH,贵州茅台,1384.79,-1.1690230307528786,1408.07,1433.33,-2.55570934,1435,1400.03,1/5521,1433.33,1435,1400.03,1408.07,2.420069,4725589,17,600519,20260323
688498.SH,源杰科技,1571.0,3.6963696369636962,1028.0,1059.25,-7.80186369,1087.82,1014,2/5521,1059.25,1087.82,1014,1028.0,6.620687,4939145,17,688498,20260323
688256.SH,寒武纪,1699.96,20.00028236024932,971.3,1002.5,-5.23902439,1020.5,968,3/5521,1002.5,1020.5,968,971.3,5.121951,8151520,17,688256,20260323
300308.SZ,中际旭创,857.5,1.4792899408284024,599.62,590.31,-2.02287582,618.1,585,4/5521,589.31,617.1,584,598.62,5.408496,3.7851991E7,33,300308,20260323
688027.SH,国盾量子,572.19,2.385212754536027,585.4,621,-8.95800933,626,579.69,5/5521,621,626,579.69,585.4,7.202177,3105640,17,688027,20260323
688802.SH,沐曦股份,758.03,6.261915442413362,529.57,559,-7.70665226,559,525,6/5521,559,559,525,529.57,5.925512,1847860,17,688802,20260323
688795.SH,摩尔线程,715.7,3.784802784222741,505.32,535,-7.89420921,535,503.06,7/5521,535,535,503.06,505.32,5.821774,2056774,17,688795,20260323
300502.SZ,新易盛,525.79,-2.0875232774674184,460.44,456.13,-3.48181532,477.87,453,8/5521,456.13,477.87,453,460.44,5.21329,4.8083159E7,33,300502,20260323
002371.SZ,北方华创,536.99,5.145777447083478,444.39,461.5,-5.19073221,462,443,9/5521,461.5,462,443,444.39,4.053592,7736931,33,002371,20260323
300750.SZ,宁德时代,436.0,-2.0224719101123596,401.99,417.33,-2.66585956,417.36,398.75,10/5521,410.373,410.403,391.793,395.03,4.506053,4.4614145E7,33,300750,20260323
603444.SH,吉比特,406.61,-2.163137632338789,355.4,365,-4.53934999,367.19,352.64,11/5521,365,367.19,352.64,355.4,3.908138,1534335,17,603444,20260323
300757.SZ,罗博特科,482.1,-1.2737549148099547,338.88,347.01,-6.51586207,357,336.15,12/5521,347.01,357,336.15,338.88,5.751724,7619575,33,300757,20260323
688809.SH,强一股份,423.25,3.8650306748466257,333.0,334,-3.55653383,340.84,330.28,13/5521,334,340.84,330.28,333.0,3.058387,1146150,17,688809,20260323
688072.SH,拓荆科技,445.0,5.034578799537371,350.0,346.48,0.6122977,358.99,329.99,14/5521,346.48,358.99,329.99,350.0,8.336447,8044547,17,688072,20260323
920045.BJ,蘅东光,551.02,-3.41793451588025,332.0,329,-4.59495963,342.98,325,15/5521,329,342.98,325,332.0,5.166815,1037652,151,920045,20260323
001309.SZ,德明利,524.81,0.3595127454917476,321.0,320,-3.17326255,331.8,315,16/5521,319.6,331.4,314.6,320.6,5.067567,1.4468103E7,33,001309,20260323
300033.SZ,同花顺,235.0,0.6639537374170107,307.09,309.44,-2.85036381,317.69,306.05,17/5521,217.38571429,223.27857143,214.96428571,215.71,3.682378,9867569,33,300033,20260323
301308.SZ,江波龙,401.12,-3.1812696113927124,306.2,310,-7.24023023,323.88,305,18/5521,310,323.88,305,306.2,5.719478,1.4769881E7,33,301308,20260323
300394.SZ,天孚通信,307.5,-1.1540068790382125,298.49,300.06,-4.33012821,309,295.62,19/5521,300.06,309,295.62,298.49,4.288461,2.7429509E7,33,300394,20260323
688012.SH,中微公司,376.3,4.597509450744947,297.5,303,-3.81506628,308.93,295.05,20/5521,303,308.93,295.05,297.5,4.487552,1.0117389E7,17,688012,20260323
688502.SH,茂莱光学,474.5,-0.08422825858074906,290.0,300.19,-5.53745928,305,286.2,21/5521,300.19,305,286.2,290.0,6.123778,762959,17,688502,20260323
688167.SH,炬光科技,357.98,2.4556382369776877,284.61,296,-8.80807434,307.54,282,22/5521,296,307.54,282,284.61,8.183274,5791809,17,688167,20260323
