股票代码,股票简称,最新价,最新涨跌幅,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260428],p_high,p_low,p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260428],最高价:前复权[20260428],最低价:前复权[20260428],收盘价:前复权[20260428],振幅[20260428],成交量[20260428],market_code,code,date
688549.SH,中巨芯,12.29,10.62106210621062,11.21,11.21,11.54,11.71345595,16/5521,12.65,11.21,12.15,10.23,11.21,11.21,11.21,0,10.47,12.15,10.23,11.54,18.58664,1.24633942E8,17,688549,20260428
688087.SH,英科再生,46.7,3.227232537577367,45.2,45.2,44.65,11.06965174,17/5521,46.98,44.79,46.28,42,45.2,45.2,45.2,0,42,46.28,42,44.65,10.646766,1.0310938E7,17,688087,20260428
688029.SH,南微医学,85.02,1.3832578106367714,83.44,83.44,83.88,10.70344464,18/5521,85.49,82.79,84.84,76.6,83.44,83.44,83.44,0,77.78,84.84,76.6,83.88,10.875016,6840332,17,688029,20260428
300317.SZ,珈伟新能,5.13,-2.8409090909090975,5.29,5.29,5.33,10.58091286,19/5521,5.35,5.11,5.48,4.92,5.29,5.29,5.29,0,4.93,5.48,4.92,5.33,11.618257,1.97396639E8,33,300317,20260428
300243.SZ,瑞丰高材,17.64,-5.110274341043568,18.65,18.65,19.72,10.47619048,20/5521,18.75,17.55,20.3,18.3,18.65,18.65,18.65,0,18.71,20.3,18.3,19.72,11.204481,3.9576981E7,33,300243,20260428
300596.SZ,利安隆,43.41,-2.273750562809557,44.43,44.43,45.05,10.33553759,21/5521,44.87,43.18,45.26,43.15,44.43,44.43,44.43,0,43.87,45.26,43.15,45.05,5.167768,1.580673E7,33,300596,20260428
301317.SZ,鑫磊股份,58.88,-1.9483763530391252,58.88,58.88,60.08,10.21830857,22/5521,61.16,57.8,61.41,54.62,58.88,58.88,58.88,0,55.6,61.41,54.62,60.08,12.45643,7772763,33,301317,20260428
601828.SH,美凯龙,2.67,2.692307692307686,2.61,2.61,2.7,10.20408163,23/5521,2.76,2.61,2.7,2.57,2.61,2.61,2.61,0,2.57,2.7,2.57,2.7,5.306122,6.7147319E7,17,601828,20260428
600248.SH,陕建股份,3.48,-1.4164305949008449,3.54,3.54,3.7,10.11904762,24/5521,3.54,3.46,3.7,3.36,3.54,3.54,3.54,0,3.36,3.7,3.36,3.7,10.119047,9.7124533E7,17,600248,20260428
000889.SZ,中嘉博创,4.42,-8.108108108108103,4.69,4.69,4.91,10.0896861,25/5521,4.75,4.37,4.91,4.45,4.69,4.69,4.69,0,4.46,4.91,4.45,4.91,10.313901,2.4832847E8,33,000889,20260428
688246.SH,嘉和美康,21.0,-0.09514747859181528,21.35,21.35,21.3,10.07751938,26/5521,21.59,20.98,21.85,19.29,21.35,21.35,21.35,0,19.34,21.85,19.29,21.3,13.229974,9828465,17,688246,20260428
600770.SH,综艺股份,7.62,-3.422053231939158,7.89,7.89,7.66,10.05747126,27/5521,8.07,7.41,7.66,6.62,7.89,7.89,7.89,0,6.71,7.66,6.62,7.66,14.942528,1.90943847E8,17,600770,20260428
600227.SH,赤天化,4.09,-2.8503562945368195,4.17,4.17,4.05,10.05434783,28/5521,4.22,4,4.05,3.68,4.17,4.17,4.17,0,3.68,4.05,3.68,4.05,10.054347,2.56866494E8,17,600227,20260428
002575.SZ,群兴玩具,6.81,-0.5839416058394166,6.84,6.84,6.8,10.03236246,29/5521,6.92,6.66,6.8,6.33,6.84,6.84,6.84,0,6.39,6.8,6.33,6.8,7.605177,8.9819729E7,33,002575,20260428
600726.SH,华电能源,6.59,-7.183098591549293,7.08,7.08,7.02,10.03134796,30/5521,7.17,6.55,7.02,6.27,7.08,7.08,7.08,0,6.33,7.02,6.27,7.02,11.755485,5.63718653E8,17,600726,20260428
600152.SH,维科技术,14.85,2.4137931034482736,14.14,14.14,15.69,10.02805049,31/5521,15.42,13.85,15.69,14.55,14.14,14.14,14.14,0,14.55,15.69,14.55,15.69,7.994389,7.5533581E7,17,600152,20260428
603095.SH,越剑智能,25.37,10.017346053772776,25.37,25.37,20.96,10.02624672,32/5521,25.37,25.37,20.96,19.05,25.37,25.37,25.37,0,20.49,20.96,19.05,20.96,10.026246,8353568,17,603095,20260428
600744.SH,华银电力,8.54,-4.15263748597083,8.86,8.86,8.67,10.02538071,33/5521,8.91,8.51,8.67,7.75,8.86,8.86,8.86,0,7.8,8.67,7.75,8.67,11.675126,1.97278148E8,17,600744,20260428
603399.SH,永杉锂业,19.39,9.98298355076575,19.39,19.39,16.03,10.02059025,34/5521,19.39,19.39,16.03,15.38,19.39,19.39,19.39,0,15.5,16.03,15.38,16.03,4.461221,5.5246637E7,17,603399,20260428
601177.SH,杭齿前进,15.93,-0.06273525721455324,15.9,15.9,16.25,10.02031144,35/5521,16.28,15.71,16.25,14.9,15.9,15.9,15.9,0,14.99,16.25,14.9,16.25,9.140148,2.2651066E7,17,601177,20260428
002218.SZ,拓日新能,5.46,-2.6737967914438565,5.55,5.55,5.71,10.01926782,36/5521,5.6,5.4,5.71,5.62,5.55,5.55,5.55,0,5.71,5.71,5.62,5.71,1.734104,7.9835359E7,33,002218,20260428
002715.SZ,登云股份,17.5,2.1003500583430537,17.11,17.11,17.13,10.01926782,36/5521,17.88,16.93,17.13,15.73,17.11,17.11,17.11,0,15.77,17.13,15.73,17.13,8.99165,1.261198E7,33,002715,20260428
603336.SH,宏辉果蔬,11.75,-4.081632653061225,11.97,11.97,12.63,10.0174216,38/5521,12.2,11.67,12.63,11.68,11.97,11.97,11.97,0,11.68,12.63,11.68,12.63,8.275261,4.1463429E7,17,603336,20260428
002412.SZ,汉森制药,6.99,-0.28530670470755454,6.99,6.99,7.14,10.01540832,39/5521,7.11,6.92,7.14,6.82,6.99,6.99,6.99,0,6.9,7.14,6.82,7.14,4.930662,2.6969929E7,33,002412,20260428
603317.SH,天味食品,17.13,-0.8680555555555678,16.92,16.92,15.71,10.0140056,40/5521,17.3,16.17,15.71,15.7,16.92,16.92,16.92,0,15.71,15.71,15.7,15.71,0.070028,2.5462582E7,17,603317,20260428
001266.SZ,宏英智能,40.59,2.7074898785425106,41.9,41.9,35.93,10.0122474,41/5521,43.45,40.35,35.93,35.93,41.9,41.9,41.9,0,35.93,35.93,35.93,35.93,0,790340,33,001266,20260428
001358.SZ,兴欣新材,28.71,-0.8290155440414454,29.16,29.16,30.99,10.01064963,42/5521,29.2,28.66,30.99,28.22,29.16,29.16,29.16,0,27.97,30.74,27.97,30.74,9.833155,7444856,33,001358,20260428
601101.SH,昊华能源,11.69,6.855575868372943,10.75,10.75,10.88,10.01011122,43/5521,11.72,10.71,10.88,9.64,10.75,10.75,10.75,0,9.75,10.88,9.64,10.88,12.537917,6.7607566E7,17,601101,20260428
003026.SZ,中晶科技,49.99,5.419654154365246,47.2,47.2,45.28,10.00971817,44/5521,52.16,44.63,45.28,40.6,47.2,47.2,47.2,0,40.83,45.28,40.6,45.28,11.370262,1.5010865E7,33,003026,20260428
603931.SH,格林达,38.82,-0.9441183975503891,38.29,38.29,37.92,10.00870322,45/5521,39.54,38.25,37.92,33.61,38.29,38.29,38.29,0,35,37.92,33.61,37.92,12.503626,1.8531325E7,17,603931,20260428
000967.SZ,盈峰环境,13.57,-3.8270729978738425,14.23,14.23,14.18,10.00775795,46/5521,14.34,13.35,14.18,12.9,14.23,14.23,14.23,0,13,14.18,12.9,14.18,9.930178,1.97853078E8,33,000967,20260428
605168.SH,三人行,47.06,-2.969072164948449,48.76,48.76,44.09,10.00499002,47/5521,49.73,45.66,44.09,38.87,48.76,48.76,48.76,0,39.5,44.09,38.87,44.09,13.023952,1.4259639E7,17,605168,20260428
605287.SH,德才股份,55.32,-0.5572532806039947,55.43,55.43,54.21,10.00405844,48/5521,57.29,53.75,54.21,50,55.43,55.43,55.43,0,50.28,54.21,50,54.21,8.543019,1.558762E7,17,605287,20260428
605289.SH,罗曼股份,150.05,-2.2602918186555487,153.52,153.52,156.52,10.00070279,49/5521,155.49,146.3,156.52,147,153.52,153.52,153.52,0,148,156.52,147,156.52,6.690561,8834173,17,605289,20260428
002313.SZ,日海智能,9.61,-3.7074148296593283,9.68,9.68,10.12,10,50/5521,9.8,9.39,10.12,9.38,9.68,9.68,9.68,0,9.41,10.12,9.38,10.12,8.043478,3.547412E7,33,002313,20260428
600379.SH,宝光股份,16.78,10.032786885245908,16.5,16.5,13.86,10,50/5521,16.78,16.48,13.86,12.3,16.5,16.5,16.5,0,12.51,13.86,12.3,13.86,12.380952,2.4279201E7,17,600379,20260428
603215.SH,比依股份,18.29,-8.550000000000004,18.0,18,22.22,10,50/5521,19.04,18,22.22,19.9,18.0,18.0,18.0,0,19.9,22.22,19.9,22.22,11.485148,2.1486191E7,17,603215,20260428
603283.SH,赛腾股份,53.83,0.05576208178438873,53.98,53.98,54.67,10,50/5521,55.25,53.41,54.67,52.5,53.98,53.98,53.98,0,52.5,54.67,52.5,54.67,4.366197,1.6157425E7,17,603283,20260428
603629.SH,利通电子,144.41,9.993144946302083,142.32,142.32,119.35,10,50/5521,144.42,136.72,119.35,119.35,142.32,142.32,142.32,0,119.35,119.35,119.35,119.35,0,6257508,17,603629,20260428
603779.SH,威龙股份,7.45,7.194244604316546,7.09,7.09,7.04,10,50/5521,7.49,6.98,7.04,6.31,7.09,7.09,7.09,0,6.34,7.04,6.31,7.04,11.40625,3.0609054E7,17,603779,20260428
002821.SZ,凯莱英,125.56,-0.9779179810725512,126.73,126.73,129.49,9.99830105,56/5521,128.99,125.17,129.49,120.07,126.73,126.73,126.73,0,121.07,129.49,120.07,129.49,8.002038,9863556,33,002821,20260428
603259.SH,药明康德,109.55,-1.466091023565398,110.0,110,110.57,9.99801035,57/5521,111.01,106.62,110.57,108.02,110.0,110.0,110.0,0,110.5,110.57,108.02,110.57,2.536808,5.3837225E7,17,603259,20260428
002902.SZ,铭普光磁,30.39,-1.9361084220716291,31.3,31.3,31.47,9.99650472,58/5521,31.75,30.18,31.47,29.18,31.3,31.3,31.3,0,29.65,31.47,29.18,31.47,8.004194,3.2380026E7,33,002902,20260428
002989.SZ,中天精装,29.21,10.018832391713747,27.62,27.62,26.3,9.99581765,59/5521,29.21,27.55,26.3,23.75,27.62,27.62,27.62,0,23.85,26.3,23.75,26.3,10.664993,8392118,33,002989,20260428
001298.SZ,好上好,23.16,1.3566739606126859,22.86,22.86,23.33,9.99528524,60/5521,23.5,22.7,23.33,21.83,22.86,22.86,22.86,0,21.92,23.33,21.83,23.33,7.072135,3.2953486E7,33,001298,20260428
603338.SH,浙江鼎力,55.12,-4.965517241379314,57.71,57.71,57.02,9.99228395,61/5521,57.91,55.02,57.02,54.56,57.71,57.71,57.71,0,54.56,57.02,54.56,57.02,4.74537,9756888,17,603338,20260428
002647.SZ,仁东控股,12.41,-0.9577015163607281,12.5,12.5,12.88,9.99146029,62/5521,12.74,12.31,12.88,11.7,12.5,12.5,12.5,0,11.71,12.88,11.7,12.88,10.076857,8.6218044E7,33,002647,20260428
002733.SZ,雄韬股份,27.66,-6.68016194331984,29.97,29.97,32.15,9.98973657,63/5521,30.02,27.1,32.15,28,29.97,29.97,29.97,0,29.23,32.15,28,32.15,14.197742,4.4923705E7,33,002733,20260428
000593.SZ,德龙汇能,25.3,-5.278921752152751,26.13,26.13,25.44,9.98702983,64/5521,26.6,24.04,25.44,23.6,26.13,26.13,26.13,0,24,25.44,23.6,25.44,7.955036,5.3379759E7,33,000593,20260428
002297.SZ,博云新材,24.5,5.557949159844891,23.44,23.44,22.58,9.98538724,65/5521,25.4,22.5,22.58,19.53,23.44,23.44,23.44,0,21,22.58,19.53,22.58,14.856307,2.02073195E8,33,002297,20260428
002652.SZ,扬子新材,5.93,-4.045307443365696,6.41,6.41,5.62,9.98043053,66/5521,6.6,5.89,5.62,5.12,6.41,6.41,6.41,0,5.16,5.62,5.12,5.62,9.784735,4.202114E7,33,002652,20260428
603318.SH,水发燃气,14.26,-1.9931271477663293,14.68,14.68,13.78,9.97605746,67/5521,15.1,13.82,13.78,12.55,14.68,14.68,14.68,0,13,13.78,12.55,13.78,9.81644,1.4083692E8,17,603318,20260428
600623.SH,华谊集团,10.88,0.18416206261511373,10.86,10.86,10.81,9.96948118,68/5521,11,10.76,10.81,9.93,10.86,10.86,10.86,0,10.1,10.81,9.93,10.81,8.952187,4.7715027E7,17,600623,20260428
002923.SZ,润都股份,13.22,-0.45180722891565306,13.14,13.14,13.79,9.96810207,69/5521,13.45,13.13,13.79,13.32,13.14,13.14,13.14,0,13.41,13.79,13.32,13.79,3.748006,1.71218E7,33,002923,20260428
600156.SH,华升股份,10.8,-3.3124440465532605,11.82,11.82,10.15,9.96749729,70/5521,12.29,10.68,10.15,9.2,11.82,11.82,11.82,0,9.2,10.15,9.2,10.15,10.292524,4.6431026E7,17,600156,20260428
600488.SH,津药药业,5.7,-2.730375426621163,5.87,5.87,6.18,9.96441281,71/5521,5.94,5.66,6.18,5.53,5.87,5.87,5.87,0,5.53,6.18,5.53,6.18,11.565836,1.05116738E8,17,600488,20260428
600320.SH,振华重工,5.42,0.9310986964618216,5.33,5.33,5.41,9.95934959,72/5521,5.45,5.3,5.41,5.01,5.33,5.33,5.33,0,5.01,5.41,5.01,5.41,8.130081,2.01413135E8,17,600320,20260428
600496.SH,精工钢构,4.15,0.0,4.12,4.12,4.09,9.94623656,73/5521,4.19,4.07,4.09,3.69,4.12,4.12,4.12,0,3.71,4.09,3.69,4.09,10.752688,1.12027492E8,17,600496,20260428
002081.SZ,金螳螂,5.9,10.074626865671641,5.17,5.17,4.87,9.93227991,74/5521,5.9,5.07,4.87,4.4,5.17,5.17,5.17,0,4.47,4.87,4.4,4.87,10.60948,4.71563307E8,33,002081,20260428
601789.SH,宁波建工,5.89,-2.3217247097844207,5.98,5.98,5.98,9.92647059,75/5521,6.07,5.86,5.98,5.66,5.98,5.98,5.98,0,5.66,5.98,5.66,5.98,5.882352,7.5369557E7,17,601789,20260428
002175.SZ,*ST东智,2.75,-4.84429065743945,2.75,2.75,2.89,9.88593156,76/5521,2.75,2.75,2.89,2.7,2.75,2.75,2.75,0,2.7,2.89,2.7,2.89,7.224334,1.21171606E8,33,002175,20260428
002210.SZ,飞马国际,2.98,-9.969788519637465,3.36,3.36,3.01,9.8540146,77/5521,3.36,2.98,3.01,2.8,3.36,3.36,3.36,0,2.94,3.01,2.8,3.01,7.664233,1.69329395E8,33,002210,20260428
301012.SZ,扬电科技,35.23,-2.598838816698935,36.2,36.2,37.19,9.76977568,78/5521,36.9,35.16,39.03,34.7,36.2,36.2,36.2,0,35.1,39.03,34.7,37.19,12.780401,3.5678652E7,33,301012,20260428
300191.SZ,潜能恒信,43.38,-5.428384565075202,46.69,46.69,44.35,8.48825832,79/5521,46.7,43.01,44.77,40.45,46.69,46.69,46.69,0,40.75,44.77,40.45,44.35,10.567514,2.2167626E7,33,300191,20260428
301045.SZ,天禄科技,48.4,5.67685589519651,45.8,45.8,45.85,8.3156154,80/5521,49.98,45.09,46.88,42.34,45.8,45.8,45.8,0,42.56,46.88,42.34,45.85,10.725253,7417984,33,301045,20260428
301237.SZ,和顺科技,67.66,-2.577393808495329,68.8,68.8,71.16,8.29401918,81/5521,69.9,66.8,71.7,64.32,68.8,68.8,68.8,0,65.63,71.7,64.32,71.16,11.231167,4323422,33,301237,20260428
688101.SH,三达膜,21.92,-0.09115770282588684,21.95,21.95,20.62,8.18467996,82/5521,22.5,21.09,20.77,18.73,21.95,21.95,21.95,0,18.75,20.77,18.73,20.62,10.703043,1.6892218E7,17,688101,20260428
920957.BJ,汉维科技,11.27,-2.8448275862068972,11.51,11.51,12.08,8.14682184,83/5521,11.77,11.22,13.18,11.37,11.51,11.51,11.51,0,11.37,13.18,11.37,12.08,16.204118,5307547,151,920957,20260428
300808.SZ,久量股份,25.79,-3.227016885553469,26.78,26.78,26.21,8.08247423,84/5521,26.79,25.7,26.89,24.68,26.78,26.78,26.78,0,24.68,26.89,24.68,26.21,9.113402,5986909,33,300808,20260428
300408.SZ,三环集团,85.7,4.4994512864284815,82.56,82.56,81.68,7.885352,85/5521,87.3,82,82.96,75.3,82.56,82.56,82.56,0,75.56,82.96,75.3,81.68,10.117553,5.3266731E7,33,300408,20260428
601100.SH,恒立液压,104.98,-0.019047619047615257,103.7,103.7,104.52,7.81926965,86/5521,106.1,103.52,104.81,95.5,103.7,103.7,103.7,0,96,104.81,95.5,104.52,9.603878,2.2613515E7,17,601100,20260428
002655.SZ,共达电声,31.52,2.671009771986972,30.71,30.71,27.91,7.76061776,87/5521,32.19,29.8,28.26,25.7,30.71,30.71,30.71,0,25.8,28.26,25.7,27.91,9.884169,6.0796148E7,33,002655,20260428
688472.SH,阿特斯,14.43,0.4175365344467676,14.22,14.22,13.75,7.67423649,88/5521,14.53,14.21,14.35,13.53,14.22,14.22,14.22,0,13.53,14.35,13.53,13.75,6.421299,1.54151684E8,17,688472,20260428
002377.SZ,国创高新,3.59,-2.710027100271005,3.7,3.7,3.65,7.66961652,89/5521,3.74,3.58,3.73,3.39,3.7,3.7,3.7,0,3.41,3.73,3.39,3.65,10.029498,1.16467555E8,33,002377,20260428
300823.SZ,建科智能,18.81,0.37353255069370483,18.61,18.61,18.22,7.61961016,90/5521,18.85,18.22,18.98,17.2,18.61,18.61,18.61,0,17.48,18.98,17.2,18.22,10.51388,1.4159892E7,33,300823,20260428
600150.SH,中国船舶,41.76,1.4577259475218696,43.0,43,41.32,7.57615204,91/5521,43.42,41.5,41.97,38.59,43.0,43.0,43.0,0,38.71,41.97,38.59,41.32,8.799791,2.6288956E8,17,600150,20260428
300142.SZ,沃森生物,13.0,0.8533747090767992,12.85,12.85,12.85,7.53138075,92/5521,13.14,12.85,13.61,12.52,12.85,12.85,12.85,0,12.61,13.61,12.52,12.85,9.121338,1.62417303E8,33,300142,20260428
300209.SZ,行云科技,17.47,2.583675866118601,16.63,16.63,14.19,7.5,93/5521,17.5,16.36,14.2,13.1,16.63,16.63,16.63,0,13.55,14.2,13.1,14.19,8.333333,1.07610363E8,33,300209,20260428
301321.SZ,翰博高新,26.27,-1.7943925233644875,27.2,27.2,25.39,7.49364945,94/5521,27.2,26.06,25.55,23.41,27.2,27.2,27.2,0,23.61,25.55,23.41,25.39,9.060118,9739706,33,301321,20260428
601058.SH,赛轮轮胎,13.92,-2.7253668763102765,14.16,14.16,14.5,7.48702743,95/5521,14.24,13.84,14.7,13.8,14.16,14.16,14.16,0,13.8,14.7,13.8,14.5,6.671608,1.29171019E8,17,601058,20260428
301239.SZ,普瑞眼科,46.83,3.6061946902654762,45.24,45.24,45.1,7.38095238,96/5521,48.32,45.04,47.7,42.98,45.24,45.24,45.24,0,42.99,47.7,42.98,45.1,11.238095,8129802,33,301239,20260428
603110.SH,东方材料,22.13,2.4062933826931956,21.4,21.4,21.11,7.37538149,97/5521,22.65,21.4,21.63,20.7,21.4,21.4,21.4,0,20.87,21.63,20.7,21.11,4.730417,5.6575766E7,17,603110,20260428
603127.SH,昭衍新药,38.87,0.5952380952380871,39.02,39.02,39.95,7.30593607,98/5521,39.98,36,40.95,37.74,39.02,39.02,39.02,0,37.79,40.95,37.74,39.95,8.622078,6.0830138E7,17,603127,20260428
301396.SZ,宏景科技,316.74,-3.270728355474112,322.99,322.99,335.99,7.26965072,99/5521,332,315,346.4,304.5,322.99,322.99,322.99,0,320,346.4,304.5,335.99,13.377178,1.4575576E7,33,301396,20260428
688051.SH,佳华科技,42.02,1.8419777023751942,40.83,40.83,41.52,7.25910617,100/5521,43,40.79,43.3,37.9,40.83,40.83,40.83,0,37.9,43.3,37.9,41.52,13.949883,4859369,17,688051,20260428
688707.SH,振华新材,16.52,-3.8976148923792997,17.18,17.18,17.31,7.18266254,101/5521,17.23,16.47,18.37,16.23,17.18,17.18,17.18,0,16.23,18.37,16.23,17.31,13.250773,4.7533095E7,17,688707,20260428
688813.SH,泰金新能,92.4,6.857869781427093,86.43,86.43,83.68,7.17213115,102/5521,93.99,83.2,90.57,77.9,86.43,86.43,86.43,0,78.08,90.57,77.9,83.68,16.226946,8920652,17,688813,20260428
300435.SZ,中泰股份,23.5,-1.591289782244552,24.0,24,24.98,7.11835334,103/5521,24.52,23.37,25.19,23.11,24.0,24.0,24.0,0,23.11,25.19,23.11,24.98,8.919382,3.2684573E7,33,300435,20260428
300911.SZ,亿田智能,31.26,-0.7933989209774674,31.73,31.73,32.78,7.08918654,104/5521,31.96,31.15,33.85,30.15,31.73,31.73,31.73,0,30.41,33.85,30.15,32.78,12.087553,1.3053714E7,33,300911,20260428
688205.SH,德科立,240.96,2.6235093696763188,243.0,243,253.01,6.94931733,105/5521,255.8,236.66,264.59,243.01,243.0,243.0,243.0,0,252,264.59,243.01,253.01,9.122035,1.8425257E7,17,688205,20260428
301297.SZ,富乐德,43.2,-2.394938996836862,44.21,44.21,42.85,6.93785875,106/5521,44.57,42.98,44.28,40.28,44.21,44.21,44.21,0,40.28,44.28,40.28,42.85,9.98253,2.712794E7,33,301297,20260428
300666.SZ,江丰电子,179.71,2.463082273789852,172.0,172,179.37,6.92697466,107/5521,191.11,169,180,165.04,172.0,172.0,172.0,0,167.8,180,165.04,179.37,8.918032,1.8963911E7,33,300666,20260428
688260.SH,昀冢科技,35.8,0.22396416573347788,35.82,35.82,35.41,6.84972842,108/5521,36.45,35.4,35.98,32.84,35.82,35.82,35.82,0,32.84,35.98,32.84,35.41,9.474954,9703091,17,688260,20260428
300165.SZ,天瑞仪器,7.39,7.412790697674415,6.95,6.95,6.71,6.84713376,109/5521,7.6,6.89,7.15,6.37,6.95,6.95,6.95,0,6.4,7.15,6.37,6.71,12.420382,5.591594E7,33,300165,20260428
301630.SZ,同宇新材,249.1,-3.3447151947850506,252.6,252.6,256.83,6.8344426,110/5521,254.67,247.01,256.83,236.8,252.6,252.6,252.6,0,239,256.83,236.8,256.83,8.331946,2363193,33,301630,20260428
688669.SH,聚石化学,32.5,3.9334825711544625,31.35,31.35,28.36,6.8173258,111/5521,33.04,31.04,29.57,25.8,31.35,31.35,31.35,0,26.2,29.57,25.8,28.36,14.199623,1.1648523E7,17,688669,20260428
002541.SZ,鸿路钢构,19.41,-4.43131462333825,20.31,20.31,20.68,6.76303562,112/5521,20.39,19.3,20.84,19.24,20.31,20.31,20.31,0,19.84,20.84,19.24,20.68,8.260196,1.1437077E7,33,002541,20260428
603682.SH,锦和商管,8.65,2.1251475796930306,8.59,8.59,8.38,6.75159236,113/5521,8.82,8.47,8.48,7.77,8.59,8.59,8.59,0,7.81,8.48,7.77,8.38,9.044585,3.96358E7,17,603682,20260428
600396.SH,华电辽能,9.92,-4.889741131351868,10.34,10.34,10.8,6.71936759,114/5521,10.86,9.65,11.13,10.06,10.34,10.34,10.34,0,10.13,11.13,10.06,10.8,10.573122,4.49694976E8,17,600396,20260428
300832.SZ,新产业,48.25,-0.289315974374872,48.03,48.03,49.73,6.67095667,115/5521,49.53,47.68,50.09,47.97,48.03,48.03,48.03,0,47.97,50.09,47.97,49.73,4.547404,1.0106142E7,33,300832,20260428
600236.SH,桂冠电力,10.09,0.7992007992007999,10.01,10.01,10.16,6.61070304,116/5521,10.2,9.82,10.35,9.5,10.01,10.01,10.01,0,9.53,10.35,9.5,10.16,8.919202,3.3717124E7,17,600236,20260428
603538.SH,美诺华,62.46,-4.349157733537514,62.99,62.99,60.12,6.59574468,117/5521,63.45,59.14,61.5,55.41,62.99,62.99,62.99,0,56,61.5,55.41,60.12,10.797872,5.722943E7,17,603538,20260428
605268.SH,王力安防,12.98,-7.351891506067091,13.86,13.86,14.22,6.51685393,118/5521,13.87,12.87,14.23,12.85,13.86,13.86,13.86,0,13.15,14.23,12.85,14.22,10.337078,2.9257642E7,17,605268,20260428
