股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260417],{(}涨停封单量[20260417]{*}100.0{)},自由流通股[20260417],fenglu_ratio,zt_first_time,涨停原因类别[20260417],涨停[20260417],涨停明细数据[20260417],zt_last_time,涨停封单额[20260417],涨停开板次数[20260417],自由流通市值[20260417],实际换手率[20260417],a股市值(不含限售股)[20260417],market_code,code,date
600961.SH,株冶集团,26.49,-4.402742692168901,26249019,2624901900,467273173,5.617488980048936, 09:30:00,一季报增长+锌铅冶炼+黄金+央企控股,涨停,"[{""code"":""600961.SH"",""time"":1776389400000,""openTime"":null,""duration"":14382126,""updatedTime"":1776409200000,""firstVol"":8.7988919E7,""highestVol"":8.7988919E7,""firstVolDivLTGB"":0.11703573821617132,""firstVolDivVol"":109.61878878408733,""highestVolDivLTGB"":0.11703573821617132,""highestVolDivVol"":109.61878878408733}]", 09:30:00,579840829.71,0,10322064391.57,0.99827708277188,16607535871.82,17,600961,20260418
002418.SZ,康盛股份,5.64,-3.754266211604106,22455443,2245544300,879217038,2.554027279894455, 10:24:02,液冷算力+家电制冷+扭亏预增,涨停,"[{""code"":""002418.SZ"",""time"":1776392642147,""openTime"":null,""duration"":11139979,""updatedTime"":1776409200000,""firstVol"":1.499E8,""highestVol"":1.921012E8,""firstVolDivLTGB"":0.1319080879437963,""firstVolDivVol"":0.7358882745850013,""highestVolDivLTGB"":0.16904404258644964,""highestVolDivVol"":0.9152356967325194}]", 10:24:02,138999192.17000002,0,5442353465.22,27.20107432676936,7034297665.22,33,002418,20260418
002217.SZ,合力泰,2.89,-5.8631921824104145,19721650,1972165000,5132777374,0.38422960052582245, 09:53:27,算力租赁+电子纸+福建国资,涨停,"[{""code"":""002217.SZ"",""time"":1776390807983,""openTime"":1776392265638,""duration"":1457655,""updatedTime"":1776392265638,""firstVol"":2.943961E8,""highestVol"":2.978207E8,""firstVolDivLTGB"":0.040442789065639556,""firstVolDivVol"":1.1825497846397282,""highestVolDivLTGB"":0.04091324494271874,""highestVolDivVol"":1.170275511961915},{""code"":""002217.SZ"",""time"":1776392280638,""openTime"":null,""duration"":11501488,""updatedTime"":1776409200000,""firstVol"":1.038387E8,""highestVol"":1.038387E8,""firstVolDivLTGB"":0.0142648854415878,""firstVolDivVol"":0.24686447405761625,""highestVolDivLTGB"":0.0142648854415878,""highestVolDivVol"":0.24686447405761625}]", 10:18:00,52854022.0,1,13755843362.32,9.818048851148166,19508584007.88,33,002217,20260418
600330.SH,天通股份,27.89,8.690568978955575,17080760,1708076000,1000356343,1.707467555888732, 09:30:00,铌酸锂晶体+光模块+商业航天,涨停,"[{""code"":""600330.SH"",""time"":1776389400000,""openTime"":null,""duration"":14382126,""updatedTime"":1776409200000,""firstVol"":5.6147195E7,""highestVol"":5.7435199E7,""firstVolDivLTGB"":0.04552102184896388,""firstVolDivVol"":7.129435882979986,""highestVolDivLTGB"":0.04656526383158746,""highestVolDivVol"":5.602941536553714}]", 09:30:00,371164914.8,0,21737743333.39,3.77449388552535,26802529859.68,17,600330,20260418
002081.SZ,金螳螂,5.9,10.074626865671641,16624000,1662400000,1338068052,1.2423882309387952, 09:31:27,洁净室+城市更新+建筑装饰,涨停,"[{""code"":""002081.SZ"",""time"":1776389487151,""openTime"":1776389577152,""duration"":90001,""updatedTime"":1776389577152,""firstVol"":5.721775E7,""highestVol"":6.198735E7,""firstVolDivLTGB"":0.021635651600733316,""firstVolDivVol"":3.404318525849504,""highestVolDivLTGB"":0.0234391724290577,""highestVolDivVol"":3.16399171436677},{""code"":""002081.SZ"",""time"":1776389742152,""openTime"":null,""duration"":14039974,""updatedTime"":1776409200000,""firstVol"":7.2008642E7,""highestVol"":7.2452035E7,""firstVolDivLTGB"":0.027228506723069888,""firstVolDivVol"":1.6345231695475122,""highestVolDivLTGB"":0.027396166172632377,""highestVolDivVol"":1.5798615116379426}]", 09:35:42,61675040.0,1,4964232472.92,5.47780427837313,9810142880.44,33,002081,20260418
002628.SZ,成都路桥,5.51,0.18181818181817794,16260149,1626014900,598157324,2.7183733020712793, 10:08:38,机器人+萤石矿+路桥基建,涨停,"[{""code"":""002628.SZ"",""time"":1776391718725,""openTime"":null,""duration"":12063401,""updatedTime"":1776409200000,""firstVol"":7.0545449E7,""highestVol"":7.0545449E7,""firstVolDivLTGB"":0.09358831434757423,""firstVolDivVol"":1.84668540730443,""highestVolDivLTGB"":0.09358831434757423,""highestVolDivVol"":1.84668540730443}]", 10:08:38,90569029.93,0,3331736294.68,7.7721892108772375,4198581347.14,33,002628,20260418
001330.SZ,博纳影业,8.27,2.7329192546583707,16103579,1610357900,987412769,1.6308862418610266, 13:48:16,影视院线+AI短剧+三星堆IP,涨停,"[{""code"":""001330.SZ"",""time"":1776404896684,""openTime"":null,""duration"":4303316,""updatedTime"":1776409200000,""firstVol"":8.27929E7,""highestVol"":8.27929E7,""firstVolDivLTGB"":0.060234089862523134,""firstVolDivVol"":0.48060767487144385,""highestVolDivLTGB"":0.060234089862523134,""highestVolDivVol"":0.48060767487144385}]", 13:48:16,132532455.17,0,8126407088.87,19.020641710984396,9570233460.06,33,001330,20260418
002259.SZ,升达林业,5.42,-0.3676470588235379,14951088,1495108800,752328267,1.9873090851177602, 09:59:19,天然气+LNG重卡+2025年报增长,涨停,"[{""code"":""002259.SZ"",""time"":1776391159047,""openTime"":null,""duration"":12623079,""updatedTime"":1776409200000,""firstVol"":6.45171E7,""highestVol"":6.45171E7,""firstVolDivLTGB"":0.08575658104309937,""firstVolDivVol"":1.8616483773325754,""highestVolDivLTGB"":0.08575658104309937,""highestVolDivVol"":1.8616483773325754}]", 09:59:19,84174625.44,0,4235608143.21,6.080007093499253,4235608143.21,33,002259,20260418
600208.SH,衢州发展,4.55,9.903381642512082,14901180,1490118000,3673477791,0.4056423054062776, 10:06:43,拟并购先导电科+半导体靶材+回购+衢州国资,涨停,"[{""code"":""600208.SH"",""time"":1776391603605,""openTime"":1776391658044,""duration"":54439,""updatedTime"":1776391658044,""firstVol"":9.63557E7,""highestVol"":9.63557E7,""firstVolDivLTGB"":0.011325337093494552,""firstVolDivVol"":0.9699502036790033,""highestVolDivLTGB"":0.011325337093494552,""highestVolDivVol"":0.9699502036790033},{""code"":""600208.SH"",""time"":1776391819504,""openTime"":null,""duration"":11962622,""updatedTime"":1776409200000,""firstVol"":9.17862E7,""highestVol"":9.17862E7,""firstVolDivLTGB"":0.010788252854069967,""firstVolDivVol"":0.6975457736912641,""highestVolDivLTGB"":0.010788252854069967,""highestVolDivVol"":0.6975457736912641}]", 10:10:19,53346224.4,1,13151050491.78,4.33852637929287,30458555286.46,17,600208,20260418
002802.SZ,洪汇新材,13.9,-2.932960893854748,13759800,1375980000,83647145,16.44981427638684, 09:41:14,特种氯乙烯共聚物+风电+回购注销+国企,涨停,"[{""code"":""002802.SZ"",""time"":1776390074121,""openTime"":null,""duration"":13708005,""updatedTime"":1776409200000,""firstVol"":8738069.0,""highestVol"":1.795001E7,""firstVolDivLTGB"":0.058377083008383165,""firstVolDivVol"":0.6175208169584662,""highestVolDivLTGB"":0.11991999877447843,""highestVolDivVol"":1.0896356224086263}]", 09:41:14,225110328.0,0,1368467292.2,22.68477304276195,2448817266.52,33,002802,20260418
002108.SZ,沧州明珠,5.62,-3.103448275862064,10773637,1077363700,1321737681,0.8151115879399673, 09:34:12,锂电池隔膜+半固态电池+广州国资入主,涨停,"[{""code"":""002108.SZ"",""time"":1776389652152,""openTime"":1776392380252,""duration"":2728100,""updatedTime"":1776392380252,""firstVol"":1.605241E8,""highestVol"":2.0675697E8,""firstVolDivLTGB"":0.09743506816298166,""firstVolDivVol"":3.3014562686475997,""highestVolDivLTGB"":0.12549753878153844,""highestVolDivVol"":3.670365430033388},{""code"":""002108.SZ"",""time"":1776393501128,""openTime"":null,""duration"":10280998,""updatedTime"":1776409200000,""firstVol"":1.02159119E8,""highestVol"":1.02159119E8,""firstVolDivLTGB"":0.06200863747708384,""firstVolDivVol"":0.49279597559346106,""highestVolDivLTGB"":0.06200863747708384,""highestVolDivVol"":0.49279597559346106}]", 10:38:21,60116894.46,1,7375296259.98,18.19346270116665,9193039989.48,33,002108,20260418
000037.SZ,深南电A,10.8,-1.0989010989010917,10450610,1045061000,200135196,5.221775184410842, 09:34:12,电力+储能盈利+年报高增+综合能源,涨停,"[{""code"":""000037.SZ"",""time"":1776389652152,""openTime"":null,""duration"":14129974,""updatedTime"":1776409200000,""firstVol"":6.85583E7,""highestVol"":7.01034E7,""firstVolDivLTGB"":0.20229168286451654,""firstVolDivVol"":4.9900139019295295,""highestVolDivLTGB"":0.20685073522132766,""highestVolDivVol"":4.849332125094249}]", 09:34:12,115688252.7,0,2215496619.72,11.375105656078604,3751713220.5,33,000037,20260418
002547.SZ,*ST春兴,3.02,-5.031446540880507,8945200,894520000,809032173,1.105666782920387, 14:15:25,机器人+特斯拉概念+通信结构件+新能源汽车,涨停,"[{""code"":""002547.SZ"",""time"":1776406525721,""openTime"":null,""duration"":2674279,""updatedTime"":1776409200000,""firstVol"":6.01154E7,""highestVol"":6.01154E7,""firstVolDivLTGB"":0.054412572483259945,""firstVolDivVol"":0.6021879989473525,""highestVolDivLTGB"":0.054412572483259945,""highestVolDivVol"":0.6021879989473525}]", 14:15:25,30771488.0,0,2783070675.12,13.967850695104557,3800536651.04,33,002547,20260418
002706.SZ,良信股份,11.57,2.208480565371025,8846270,884627000,833660779,1.0611354429569488, 13:46:24,数据中心+低压电器+智算中心,涨停,"[{""code"":""002706.SZ"",""time"":1776404784415,""openTime"":1776408467674,""duration"":3683259,""updatedTime"":1776408467674,""firstVol"":4.2657985E7,""highestVol"":4.2657985E7,""firstVolDivLTGB"":0.04665229935449569,""firstVolDivVol"":0.5797794499603867,""highestVolDivLTGB"":0.04665229935449569,""highestVolDivVol"":0.5797794499603867},{""code"":""002706.SZ"",""time"":1776408499700,""openTime"":null,""duration"":700300,""updatedTime"":1776409200000,""firstVol"":1.37707E7,""highestVol"":1.51544E7,""firstVolDivLTGB"":0.015060130447346581,""firstVolDivVol"":0.1566929950617703,""highestVolDivLTGB"":0.016573394297404564,""highestVolDivVol"":0.172358110164247}]", 14:48:19,99166686.7,1,9345337332.59,10.654878847311108,10250213139.9,33,002706,20260418
603278.SH,大业股份,11.2,-3.7800687285223478,8834000,883400000,169787748,5.20296670640805, 10:06:10,人形机器人+腱绳+商业航天+胎圈钢丝,涨停,"[{""code"":""603278.SH"",""time"":1776391570431,""openTime"":null,""duration"":12211695,""updatedTime"":1776409200000,""firstVol"":2.834019E7,""highestVol"":2.834019E7,""firstVolDivLTGB"":0.08292439260893816,""firstVolDivVol"":1.2857411177162053,""highestVolDivLTGB"":0.08292439260893816,""highestVolDivVol"":1.2857411177162053}]", 10:06:10,106096340.0,0,2039150853.48,16.124137531996713,4104530297.92,17,603278,20260418
