股票代码,股票简称,最新价,chg_pct,分时买二量[20260428 09:15],{(}分时买二量[20260428 09:15]{*}100.0{)},自由流通股[20260428],yedan_pct,分时买一量[20260430 09:25],{(}分时买一量[20260430 09:25]{*}100.0{)},自由流通股[20260430],open_seal_pct,分时涨跌幅:前复权[20260430 09:25],涨停次数[20260428-20260430],涨停次数排名[20260428-20260430],区间成交额[20260428-20260430],区间振幅[20260428-20260430],分时买三量[20260428 09:15],分时买四量[20260428 09:15],分时买五量[20260428 09:15],分时成交量[20260430 09:25],分时成交额[20260430 09:25],分时换手率[20260430 09:25],分时收盘价:不复权[20260430 09:25],分时买三量[20260430 09:25],分时买四量[20260430 09:25],分时买五量[20260430 09:25],market_code,code,date
000567.SZ,海德股份,6.67,10.06600660066007,5500.0,550000,477073040,0.0011528633016026225,51800.0,5180000.0,477073040,0.01085787618600288,3.300330033003296,2,9/248,1418192094.9,23.24723247232472,0.0,0.0,0.0,2915700,18252282.0,0.14963512424126052,6.26,400400.0,4800.0,14900.0,33,000567,20260428
002645.SZ,华宏科技,25.77,9.98719590268886,2500.0,250000,328551719,0.000760915209212465,100.0,10000.0,328551719,3.0436608368498598e-05,6.188647033717443,2,9/248,2216210328.0,20.84277299501585,0.0,0.0,0.0,1608400,40016992.0,0.2877653815995197,24.88,2100.0,600.0,1400.0,33,002645,20260428
605099.SH,共创草坪,48.42,9.995456610631528,400.0,40000,51141822,0.0007821387356907229,4100.0,410000.0,51141822,0.00801692204082991,1.9990913221263007,2,9/248,753988306.0,23.698113207547173,0.0,0.0,0.0,203300,9128170.0,0.05064105623822063,44.9,22000.0,5200.0,1600.0,17,605099,20260428
605299.SH,舒华体育,25.98,9.991532599491952,2900.0,290000,123555437,0.0023471245543002692,600.0,60000.0,123555437,0.0004856119767517799,2.28619813717188,2,9/248,2130647599.0,22.222222222222232,0.0,0.0,0.0,856100,20683376.0,0.20919953910221015,24.16,4300.0,900.0,2300.0,17,605299,20260428
000593.SZ,德龙汇能,25.3,-5.278921752152751,20214300,2021430000,229563559,8.805535202562355,5000.0,500000.0,229563559,0.002178046037350379,-2.1714713590415657,1,38/248,4754420840.0,18.50410722006052,0.0,0.0,0.0,1121200,29296956.0,0.31276224296042193,26.13,700.0,400.0,100.0,33,000593,20260428
000752.SZ,*ST西发,10.0,-1.1857707509881346,13085400,1308540000,214073042,6.1125865628611,70100.0,7010000.0,214073042,0.03274583261165598,-3.162055335968361,1,38/248,233177949.2,13.116370808678502,0.0,0.0,0.0,339300,3325140.0,0.1286404083954211,9.8,300.0,13900.0,1200.0,33,000752,20260428
002175.SZ,*ST东智,2.75,-4.84429065743945,8200.0,820000,1031570685,0.0007949043259212043,0.0,0.0,1031570685,0.0,-4.844290657439454,1,38/248,363490045.0,7.2243346007604545,0.0,0.0,0.0,3384800,9308200.0,0.2651042523137961,2.75,0.0,0.0,0.0,33,002175,20260428
002218.SZ,拓日新能,5.46,-2.6737967914438565,149683510,14968351000,861504437,17.374665012897665,195500.0,19550000.0,861504437,0.022692860489585614,-1.0695187165775444,1,38/248,1795692916.0,6.16570327552987,0.0,0.0,0.0,1006800,5587740.0,0.07255286237548064,5.55,60200.0,97400.0,69100.0,33,002218,20260428
002569.SZ,*ST步森,14.41,1.4788732394366257,165400.0,16540000,118676240,0.13937077885177354,2200.0,220000.0,118676240,0.0018537830318857422,2.1126760563380254,1,38/248,218291127.0,6.746626686656675,0.0,0.0,0.0,79000,1145500.0,0.05642454110420684,14.5,3600.0,7900.0,8000.0,33,002569,20260428
002592.SZ,ST八菱,7.94,-0.37641154328731946,10000.0,1000000,190093080,0.005260580763907871,3500.0,350000.0,190093080,0.0018412032673677547,-1.505646173149311,1,38/248,149634061.0,6.1868686868686895,0.0,0.0,0.0,128000,1004800.0,0.04872510830259248,7.85,5400.0,7200.0,25200.0,33,002592,20260428
002647.SZ,仁东控股,12.41,-0.9577015163607281,3800.0,380000,864910699,0.0004393517162400138,9300.0,930000.0,864910699,0.0010752555160610864,-0.23942537909017458,1,38/248,2836515378.0,11.955593509820668,0.0,0.0,0.0,1071200,13390000.0,0.10550662882084531,12.5,7600.0,100.0,65300.0,33,002647,20260428
002733.SZ,雄韬股份,27.66,-6.68016194331984,100.0,10000,231122674,4.326706604303133e-05,15200.0,1520000.0,231122674,0.0065765940385407624,1.1133603238866252,1,38/248,5040011370.0,19.568936024632222,0.0,0.0,0.0,747300,22396581.0,0.20259567597063927,29.97,100.0,1700.0,6200.0,33,002733,20260428
002902.SZ,铭普光磁,30.39,-1.9361084220716291,3308800.0,330880000,157312278,2.103332328580227,72500.0,7250000.0,157312278,0.046086676082587784,1.0003226847370206,1,38/248,4093409934.0,11.045089129674952,0.0,0.0,0.0,704400,22047720.0,0.3965500684487978,31.3,2400.0,300.0,4700.0,33,002902,20260428
002923.SZ,润都股份,13.22,-0.45180722891565306,8100.0,810000,148104023,0.005469128951345231,13000.0,1300000.0,148104023,0.008777614366356544,-1.0542168674698704,1,38/248,789872398.0,6.937799043062196,0.0,0.0,0.0,362700,4765878.0,0.14053518596344636,13.14,6000.0,2000.0,200.0,33,002923,20260428
003026.SZ,中晶科技,49.99,5.419654154365246,14780.0,1478000,73599327,0.020081705366680868,35400.0,3540000.0,73599327,0.04809826589854551,-0.4639392661324293,1,38/248,3314455958.0,28.08551992225461,0.0,0.0,0.0,710200,33521440.0,0.7337504545905379,47.2,3600.0,100.0,100.0,33,003026,20260428
301261.SZ,恒工精密,86.78,-1.7547831993660106,1459900.0,145990000,37483321,3.8947989693869443,1500.0,150000.0,37483321,0.004001779884978708,-1.2566511943846947,1,38/248,1985960415.0,12.780748663101607,0.0,0.0,0.0,148200,12926004.0,0.39537585263589636,87.22,200.0,400.0,2400.0,33,301261,20260428
600152.SH,维科技术,14.85,2.4137931034482736,37912500,3791250000,347032858,10.924758023921758,246700.0,24670000.0,347032858,0.07108836939008237,-2.4827586206896513,1,38/248,6152135390.0,12.903225806451612,0.0,0.0,0.0,3969300,56125902.0,0.7502276950410324,14.14,4900.0,53800.0,81900.0,17,600152,20260428
600227.SH,赤天化,4.09,-2.8503562945368195,55800.0,5580000,1055400845,0.005287090707227925,81700.0,8170000.0,1055400845,0.0077411346018014604,-0.9501187648456089,1,38/248,3544558138.0,18.206521739130423,0.0,0.0,0.0,5784400,24120948.0,0.45275523574888965,4.17,1163900.0,674300.0,352800.0,17,600227,20260428
600248.SH,陕建股份,3.48,-1.4164305949008449,128800.0,12880000,1184664071,0.010872280434003304,39100.0,3910000.0,1184664071,0.003300513703179574,0.2832861189801861,1,38/248,896305865.0,10.11904761904763,0.0,0.0,0.0,2379200,8422368.0,0.06420311350527103,3.54,90300.0,186000.0,550600.0,17,600248,20260428
600265.SH,*ST景谷,22.02,-0.13605442176871263,3226100.0,322610000,46331947,6.963014094788635,5200.0,520000.0,46331947,0.01122335739527631,-2.539682539682553,1,38/248,155973149.0,12.928637627432805,0.0,0.0,0.0,124200,2669058.0,0.09568567026194146,21.49,100.0,300.0,3000.0,22,600265,20260428
600496.SH,精工钢构,4.15,0.0,7800.0,780000,1399056447,0.0005575186059665826,6800.0,680000.0,1399056447,0.0004860418616118925,-0.7228915662650715,1,38/248,1209114041.0,13.440860215053775,0.0,0.0,0.0,1317700,5428924.0,0.0662119156059738,4.12,85500.0,62800.0,46900.0,17,600496,20260428
600623.SH,华谊集团,10.88,0.18416206261511373,19515400,1951540000,649844001,3.0030899677413503,176300.0,17630000.0,649844001,0.027129587982454885,0.0,1,38/248,1338537921.0,11.597151576805704,0.0,0.0,0.0,259700,2820342.0,0.01384302728685141,10.86,3000.0,200.0,90400.0,17,600623,20260428
600726.SH,华电能源,6.59,-7.183098591549293,101400.0,10140000,1046761352,0.009687021765396627,54700.0,5470000.0,1046761352,0.005225641918808634,-0.28169014084505895,1,38/248,10358939890.0,21.316614420062702,0.0,0.0,0.0,6006400,42525312.0,0.08034956332227619,7.08,95700.0,17800.0,51400.0,17,600726,20260428
600744.SH,华银电力,8.54,-4.15263748597083,45700.0,4570000,911173802,0.005015508556072379,141401.0,14140100.0,911173802,0.015518554164927582,-0.561167227833903,1,38/248,7062129340.0,19.162436548223347,0.0,0.0,0.0,4361699,38644653.0,0.21474308863486113,8.86,272200.0,9400.0,432600.0,17,600744,20260428
601101.SH,昊华能源,11.69,6.855575868372943,2200.0,220000,528384382,0.0004163635555753425,18556.0,1855600.0,528384382,0.003511837335116389,-1.7367458866544783,1,38/248,2356641171.0,21.03134479271992,0.0,0.0,0.0,645044,6934223.0,0.04479478673915812,10.75,2100.0,11600.0,23400.0,17,601101,20260428
601828.SH,美凯龙,2.67,2.692307692307686,67031770,6703177000,1483327199,4.519014418746595,551100.0,55110000.0,1483327199,0.03715296263504975,0.38461538461538325,1,38/248,698923642.0,7.755102040816324,0.0,0.0,0.0,2893400,7551774.0,0.08009628520219728,2.61,134600.0,80900.0,579200.0,17,601828,20260428
603259.SH,药明康德,109.55,-1.466091023565398,2832898.0,283289800,2116013644,0.13387900442101308,16700.0,1670000.0,2116013644,0.0007892198638394035,-1.0613419679798564,1,38/248,24029271490.0,7.839235972940704,0.0,0.0,0.0,1153500,126885000.0,0.04663846734980958,110.0,100.0,2700.0,46000.0,17,603259,20260428
603283.SH,赛腾股份,53.83,0.05576208178438873,500.0,50000,172740815,0.00028945099049115867,300.0,30000.0,172740815,0.0001736705942946952,0.33457249070631967,1,38/248,3014576871.0,5.533199195171026,0.0,0.0,0.0,106500,5748870.0,0.03927367190058349,53.98,800.0,200.0,900.0,17,603283,20260428
603318.SH,水发燃气,14.26,-1.9931271477663293,11000.0,1100000,262594238,0.004188972341426623,287638.0,28763800.0,262594238,0.10953705694029738,0.8934707903780037,1,38/248,5567366290.0,20.351157222665595,0.0,0.0,0.0,3098962,45492762.0,0.675050811974317,14.68,15700.0,2700.0,10000.0,17,603318,20260428
603336.SH,宏辉果蔬,11.75,-4.081632653061225,292500.0,29250000,321862352,0.09087735741146886,8100.0,810000.0,321862352,0.0025166037437022145,-2.28571428571428,1,38/248,1637911646.0,13.850174216027872,0.0,0.0,0.0,620300,7424991.0,0.10190252908918417,11.97,4700.0,500.0,19700.0,17,603336,20260428
603557.SH,ST起步,4.26,0.0,13900.0,1390000,419266552,0.0033153133570263914,,,419266552,,,1,38/248,133556603.0,6.9408740359897285,0.0,0.0,0.0,0,0.0,0.0,,,,,22,603557,20260428
603779.SH,威龙股份,7.45,7.194244604316546,20900.0,2090000,221582560,0.009432150255868512,92900.0,9290000.0,221582560,0.04192568223780788,2.0143884892086295,1,38/248,758538296.0,18.43750000000001,0.0,0.0,0.0,529600,3754864.0,0.15947832087660896,7.09,11200.0,900.0,7800.0,17,603779,20260428
603931.SH,格林达,38.82,-0.9441183975503891,6914500.0,691450000,103967115,6.650660643993055,1500.0,150000.0,103967115,0.001442763897026478,-2.2965042102577105,1,38/248,2173270778.0,17.7835799245721,0.0,0.0,0.0,347100,13290459.0,0.17393406380629067,38.29,200.0,100.0,1000.0,17,603931,20260428
605289.SH,罗曼股份,150.05,-2.2602918186555487,3300.0,330000,54404000,0.006065730460995515,200.0,20000.0,54404000,0.00036762002793912213,0.0,1,38/248,3851209398.0,11.033804202684651,0.0,0.0,0.0,79700,12235544.0,0.07356640129225799,153.52,200.0,4500.0,9500.0,17,605289,20260428
000039.SZ,中集集团,12.39,-0.3218020917135893,9800.0,980000,2026388546,0.00048361899890051987,500.0,50000.0,2026388546,2.4674438719414277e-05,0.7240547063555924,1,38/248,2401000786.0,14.068100358422942,0.0,0.0,0.0,636000,7962720.0,0.0276352666448948,12.52,5300.0,1000.0,55700.0,33,000039,20260428
000551.SZ,创元科技,16.28,3.299492385786811,4200.0,420000,312105938,0.0013456969216651047,1000.0,100000.0,312105938,0.00032040402896788207,1.0152284263959421,1,38/248,1471812075.0,16.242257398485886,0.0,0.0,0.0,1222500,19462200.0,0.25229740156460545,15.92,600.0,200.0,1100.0,33,000551,20260428
000657.SZ,中钨高新,58.19,1.5355086372360764,18600.0,1860000,894287345,0.0020798684118693415,100.0,10000.0,894287345,1.1182088235856675e-05,1.2039783632873835,1,38/248,15367467690.0,16.292030466282736,0.0,0.0,0.0,1601000,92858000.0,0.11019148429169598,58.0,300.0,100.0,3800.0,33,000657,20260428
000820.SZ,*ST节能,3.75,-3.1007751937984525,148900.0,14890000,296966877,0.05014027204118121,2620644.0,262064400.0,296966877,0.8824701348763553,4.909560723514206,1,38/248,191180348.7,11.51685393258426,0.0,0.0,0.0,860156,3492233.4,0.28964711778276875,4.06,114100.0,4400.0,10000.0,33,000820,20260428
000831.SZ,中国稀土,54.44,0.7588376827688258,4000.0,400000,657573396,0.0006082971154751523,1400.0,140000.0,657573396,0.00021290399041630327,0.5922635572829904,1,38/248,7341710730.0,12.777001397484538,0.0,0.0,0.0,1056500,57420775.0,0.0995551531812361,54.35,1200.0,1300.0,200.0,33,000831,20260428
000973.SZ,佛塑科技,20.99,-1.4091122592766592,3400.0,340000,708662659,0.0004797769371392828,3500.0,350000.0,708662659,0.0004938880235257323,3.804603100046977,1,38/248,5746980050.0,20.03042596348884,0.0,0.0,0.0,1834700,40546870.0,0.18964813485948642,22.1,200.0,400.0,3900.0,33,000973,20260428
001203.SZ,大中矿业,52.31,1.9688109161793472,1600.0,160000,489158298,0.0003270924783535002,1100.0,110000.0,489158298,0.00022487607886803137,1.3645224171540127,1,38/248,4909272187.0,17.791411042944777,0.0,0.0,0.0,379700,19744400.0,0.029074082985543263,52.0,300.0,14400.0,100.0,33,001203,20260428
001336.SZ,楚环科技,28.92,-0.5159958720330189,6100.0,610000,32134435,0.01898275168055701,4400.0,440000.0,32134435,0.013692476622041122,-2.6831785345717285,1,38/248,374016670.0,11.560044893378226,0.0,0.0,0.0,119300,3374997.0,0.24187371232152943,28.29,100.0,200.0,2300.0,33,001336,20260428
002111.SZ,威海广泰,11.02,4.554079696394691,8300.0,830000,318851601,0.0026030918376978764,103740.0,10374000.0,318851601,0.03253551171599731,1.5180265654648917,1,38/248,888317381.0,18.787878787878782,0.0,0.0,0.0,1210560,12952992.0,0.24768443614806704,10.7,36500.0,2900.0,5600.0,33,002111,20260428
002136.SZ,安纳达,15.09,-1.4369693011103895,500.0,50000,149949976,0.0003334445348627465,66800.0,6680000.0,149949976,0.04454818985766293,0.1306335728282093,1,38/248,837974150.0,12.110481586402273,0.0,0.0,0.0,535000,8201550.0,0.24946870161006635,15.33,16900.0,200.0,1500.0,33,002136,20260428
002174.SZ,游族网络,10.24,0.5893909626719106,24400.0,2440000,798311452,0.0030564512057131305,9500.0,950000.0,798311452,0.0011900117399292927,-0.09823182711198308,1,38/248,1160689331.0,12.205567451820116,0.0,0.0,0.0,1720200,17494434.0,0.17566342777767274,10.17,700.0,16400.0,1200.0,33,002174,20260428
002176.SZ,江特电机,16.05,-0.24860161591049812,800.0,80000,1414921427,5.6540242075223024e-05,494600.0,49460000.0,1414921427,0.034956004663006635,1.1187072715972635,1,38/248,15201614090.0,22.08419599723947,0.0,0.0,0.0,4587700,74641879.0,0.2693217911732476,16.27,55000.0,14100.0,22400.0,33,002176,20260428
002199.SZ,*ST东晶,10.56,3.225806451612904,356000.0,35600000,152245658,0.23383261281579537,60300.0,6030000.0,152245658,0.03960704087863051,2.639296187683282,1,38/248,265836320.10000002,11.220472440944887,0.0,0.0,0.0,238500,2504250.0,0.10327711358853878,10.5,200.0,1000.0,73800.0,33,002199,20260428
002227.SZ,*ST特迅,8.78,-3.938730853391698,3986700.0,398670000,118365830,3.3681173020963904,1000.0,100000.0,118365830,0.0008448384132481477,0.6564551422319376,1,38/248,391538380.0,8.383233532934124,0.0,0.0,0.0,215400,1981680.0,0.08758348883875297,9.2,3500.0,300.0,600.0,33,002227,20260428
002378.SZ,章源钨业,33.86,2.855407047387599,339258.0,33925800,513437260,0.06607584342437477,1600.0,160000.0,513437260,0.000311625221745691,-0.36452004860269005,1,38/248,10501889900.0,17.66109785202863,0.0,0.0,0.0,1532000,50249600.0,0.1281878175504366,32.8,1100.0,200.0,100.0,33,002378,20260428
002512.SZ,ST达华,4.31,4.866180048661783,31800.0,3180000,790141200,0.004024597122640865,7200.0,720000.0,790141200,0.0009112295372017053,2.1897810218977964,1,38/248,667611114.0,9.708737864077657,0.0,0.0,0.0,3907200,16410240.0,0.35700065222242927,4.2,7900.0,5300.0,8300.0,33,002512,20260428
002520.SZ,日发精机,5.93,3.130434782608691,24700.0,2470000,539025573,0.004582342886355041,200.0,20000.0,539025573,3.710399098263191e-05,3.4782608695652195,1,38/248,762399824.6,14.471243042671619,0.0,0.0,0.0,2127100,12656245.0,0.29648465279483216,5.95,20200.0,3500.0,20500.0,33,002520,20260428
002568.SZ,百润股份,19.06,4.381161007667016,1300.0,130000,497834325,0.00026113104997330187,600.0,60000.0,497834325,0.00012052202306460086,3.9978094194961455,1,38/248,1140984521.1,17.237308146399062,0.0,0.0,0.0,908000,17242920.0,0.11899124968883887,18.99,100.0,600.0,2200.0,33,002568,20260428
002627.SZ,三峡旅游,7.49,-0.9259259259259179,1200.0,120000,477435800,0.0002513426936145132,66200.0,6620000.0,477435800,0.013865738597733978,0.1322751322751392,1,38/248,819872759.0,13.911845730027544,0.0,0.0,0.0,402200,3044654.0,0.05608851936424893,7.57,300.0,1400.0,8400.0,33,002627,20260428
002756.SZ,永兴材料,87.24,4.105011933174222,1800.0,180000,338940389,0.0005310668360624322,500.0,50000.0,338940389,0.00014751856557289783,2.3269689737470234,1,38/248,6317078130.0,20.03441494591937,0.0,0.0,0.0,369500,31684625.0,0.09545881096851241,85.75,700.0,100.0,100.0,33,002756,20260428
002847.SZ,盐津铺子,58.72,-1.5095605501509537,2500.0,250000,98602779,0.002535425497490289,3000.0,300000.0,98602779,0.0030425105969883464,2.314659510231465,1,38/248,814580878.0,13.392533526640088,0.0,0.0,0.0,133900,8167900.0,0.05491289740000431,61.0,300.0,1500.0,21100.0,33,002847,20260428
002867.SZ,周大生,13.26,-0.8968609865470926,1600.0,160000,391244912,0.0004089510050931985,3850.0,385000.0,391244912,0.000984038356005509,1.195814648729443,1,38/248,1263898807.0,15.245901639344272,0.0,0.0,0.0,758050,10263997.0,0.07024856316783235,13.54,10300.0,40000.0,1800.0,33,002867,20260428
002872.SZ,ST天圣,5.42,-0.3676470588235379,290500.0,29050000,213289334,0.13619996581732494,6300.0,630000.0,213289334,0.0029537341984480106,0.9191176470588092,1,38/248,108335788.4,8.720930232558143,0.0,0.0,0.0,222000,1218780.0,0.10329514586237754,5.49,36900.0,107600.0,62100.0,33,002872,20260428
002875.SZ,安奈儿,25.32,2.8014616321559127,1700.0,170000,134711817,0.001261953136598254,1400.0,140000.0,134711817,0.0010392555242573858,2.111246447421844,1,38/248,933637314.0,20.351648351648347,0.0,0.0,0.0,311500,7834225.0,0.17074295885225696,25.15,1700.0,1500.0,2800.0,33,002875,20260428
002903.SZ,宇环数控,37.37,1.9923580786026116,6500.0,650000,91018465,0.007141408064836075,14700.0,1470000.0,91018465,0.016150569008167737,5.349344978165949,1,38/248,1536391921.0,20.74726609963547,0.0,0.0,0.0,309000,11927400.0,0.2896902638261733,38.6,7100.0,20000.0,1300.0,33,002903,20260428
600082.SH,ST海泰,3.34,0.0,26100.0,2610000,445666480,0.0058563973669278424,5000.0,500000.0,445666480,0.001121915204392307,2.6946107784431295,1,38/248,205505291.0,11.74603174603175,0.0,0.0,0.0,933800,3202934.0,0.14720918654940235,3.43,8000.0,2000.0,3000.0,22,600082,20260428
600111.SH,北方稀土,53.04,4.102060843964664,2850.0,285000,2240266051,0.00012721703293802224,400.0,40000.0,2240266051,1.785502216673996e-05,1.8253189401373993,1,38/248,25897193890.0,15.097159940209268,0.0,0.0,0.0,5139800,266652820.0,0.14217721680987297,51.88,200.0,400.0,16500.0,17,600111,20260428
600397.SH,江钨装备,14.35,-1.1707988980716248,8300.0,830000,600473792,0.001382241841455755,100.0,10000.0,600473792,1.665351616211753e-05,1.2396694214876103,1,38/248,2018326811.0,14.210526315789476,0.0,0.0,0.0,610500,8974350.0,0.06166916570059553,14.7,15200.0,5000.0,200.0,17,600397,20260428
600606.SH,绿地控股,1.57,6.80272108843538,85500.0,8550000,3898852311,0.0021929530328393095,342100.0,34210000.0,3898852311,0.008774376988705587,0.0,1,38/248,926486737.0,24.242424242424246,0.0,0.0,0.0,10105600,14855232.0,0.07190439037035155,1.47,562400.0,307200.0,837200.0,17,600606,20260428
600708.SH,光明地产,3.8,1.6042780748662997,30800.0,3080000,1055736866,0.002917393622588529,400.0,40000.0,1055736866,3.7888228864786084e-05,0.0,1,38/248,601011655.0,16.519174041297934,0.0,0.0,0.0,859700,3215278.0,0.03863337922140238,3.74,34600.0,26500.0,12800.0,17,600708,20260428
600881.SH,亚泰集团,1.56,-1.2658227848101276,90500.0,9050000,2736054000,0.003307683254789562,232500.0,23250000.0,2736054000,0.008497639300978709,1.8987341772152,1,38/248,410143030.0,15.54054054054054,0.0,0.0,0.0,3251200,5234432.0,0.10058936021462869,1.61,159600.0,376100.0,298000.0,17,600881,20260428
601233.SH,桐昆股份,24.21,4.986990459670435,100.0,10000,1404988289,7.117497048404223e-06,409000.0,40900000.0,1404988289,0.029110562927973274,-1.0841283607979202,1,38/248,3936673497.0,20.216428922774224,0.0,0.0,0.0,779800,17787238.0,0.032838216299174126,22.81,100.0,100.0,1000.0,17,601233,20260428
603026.SH,石大胜华,114.92,-3.6310272536687616,1028137.0,102813700,155440835,0.6614330140467916,13403.0,1340300.0,155440835,0.008622573341168683,0.6289308176100628,1,38/248,8771709300.0,17.987191216834397,0.0,0.0,0.0,511497,61379640.0,0.2198086683025799,120.0,400.0,3000.0,1600.0,17,603026,20260428
603083.SH,剑桥科技,174.97,2.4954601370745655,901400.0,90140000,237712162,0.3791980992541728,91202.0,9120200.0,237712162,0.03836656872440544,4.856188858297683,1,38/248,18305028800.0,21.811315840875057,0.0,0.0,0.0,575098,102942542.0,0.20868006648451748,179.0,300.0,7800.0,100.0,17,603083,20260428
603139.SH,康惠股份,36.3,-1.3050570962479717,4500.0,450000,50530963,0.00890543091371522,100.0,10000.0,50530963,0.00019789846474922712,-0.5165851005981437,1,38/248,591365991.0,12.518718179095536,0.0,0.0,0.0,56600,2070994.0,0.056668001601922306,36.59,2400.0,100.0,2400.0,17,603139,20260428
603256.SH,宏和科技,119.1,-1.2601558613828636,700.0,70000,140700337,0.0004975112461884153,100.0,10000.0,140700337,7.107303516977362e-05,3.6312386005637576,1,38/248,9115932030.0,20.016915703411332,0.0,0.0,0.0,405200,50650000.0,0.046059717355658426,125.0,100.0,2200.0,400.0,17,603256,20260428
