股票代码,股票简称,最新价,最新涨跌幅,涨停[20260316],feng_dan_jin,ltsz,涨停封板时长[20260316],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260316],涨停明细数据[20260316],连续涨停天数[20260316],涨停原因类别[20260316],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260316],几天几板[20260316],涨停类型[20260316],总市值[20260316],所属同花顺行业,market_code,code,fenglu_ratio,date
002990.SZ,盛视科技,53.83,9.991826726604007,涨停,110032581.0,3882061482.6,3.3414867420000003,26.45,28.95,28.95,26.3,1747/5521, 10:09:30, 10:09:30,"[{""code"":""002990.SZ"",""time"":1773626970468,""openTime"":null,""duration"":12028390,""updatedTime"":1773644400000,""firstVol"":1.94454E7,""highestVol"":1.94454E7,""firstVolDivLTGB"":0.14501169868720615,""firstVolDivVol"":3.7434334847231785,""highestVolDivLTGB"":0.14501169868720615,""highestVolDivVol"":3.7434334847231785}]",1,人形机器人+智慧口岸+海南封关+智慧交通,3800780,53.69959490557592,2.834385325765268,0,首板涨停,放量涨停,7580619395.1,计算机-计算机设备-其他计算机设备,33,002990,2.834385325765268,20260316
603738.SH,泰晶科技,38.32,-3.7669512807634353,涨停,90398208.39999999,9766812422.52,1.6874749872,23.6,25.31,25.31,23.6,1975/5521, 09:48:15, 13:19:00,"[{""code"":""603738.SH"",""time"":1773625695424,""openTime"":1773625710424,""duration"":15000,""updatedTime"":1773625710424,""firstVol"":1.65285E7,""highestVol"":1.65285E7,""firstVolDivLTGB"":0.04283243262002387,""firstVolDivVol"":0.8315800478747806,""highestVolDivLTGB"":0.04283243262002387,""highestVolDivVol"":0.8315800478747806},{""code"":""603738.SH"",""time"":1773638340576,""openTime"":null,""duration"":6059424,""updatedTime"":1773644400000,""firstVol"":1.4184E7,""highestVol"":1.58507E7,""firstVolDivLTGB"":0.03675682755739593,""firstVolDivVol"":0.31382796505862803,""highestVolDivLTGB"":0.04107596210970217,""highestVolDivVol"":0.3497241394115808}]",1,625MHz晶振+AI算力+光模块,3571640,7.7316765096369835,0.9255651126416918,1,首板涨停,放量涨停,9766812422.52,电子-元件-被动元件,17,603738,0.9255651126416918,20260316
001278.SZ,一彬科技,22.0,-2.955447728275261,涨停,133995136.44,2160071380.32,3.7581989652,22.81,25.32,25.32,22.81,2038/5521, 09:44:30, 09:44:30,"[{""code"":""001278.SZ"",""time"":1773625470424,""openTime"":null,""duration"":13528434,""updatedTime"":1773644400000,""firstVol"":1.9164E7,""highestVol"":1.9164E7,""firstVolDivLTGB"":0.22463724320448897,""firstVolDivVol"":4.78354603938413,""highestVolDivLTGB"":0.22463724320448897,""highestVolDivVol"":4.78354603938413}]",1,机器人+激光除草机+新能源+汽车零部件,5292067,105.53179414142437,6.203273542754385,0,首板涨停,放量涨停,3132929688.0,汽车-汽车零部件-车身附件及饰件,33,001278,6.203273542754384,20260316
002995.SZ,天地在线,22.4,2.611085661933121,涨停,174543291.2,2784574242.16,1.8499888206000001,22.53,24.77,24.77,22.5,2075/5521, 13:09:00, 13:09:00,"[{""code"":""002995.SZ"",""time"":1773637740573,""openTime"":null,""duration"":6659427,""updatedTime"":1773644400000,""firstVol"":2.9001E7,""highestVol"":2.9001E7,""firstVolDivLTGB"":0.25797651903968294,""firstVolDivVol"":1.6194714060073059,""highestVolDivLTGB"":0.25797651903968294,""highestVolDivVol"":1.6194714060073059}]",1,AI营销+抖音概念+持股中书艺莲+VR文旅,7046560,34.87630314829392,6.268221854433531,0,首板涨停,放量涨停,4395547469.6,传媒-文化传媒-广告营销,33,002995,6.268221854433531,20260316
603778.SH,国晟科技,26.6,-2.813299232736571,涨停,102674208.0,14489999980.68,3.1539709086000003,20.9,22.54,22.54,20.01,2342/5521, 10:20:30, 10:26:30,"[{""code"":""603778.SH"",""time"":1773627630471,""openTime"":1773627975473,""duration"":345002,""updatedTime"":1773627975473,""firstVol"":1.80291E7,""highestVol"":1.80291E7,""firstVolDivLTGB"":0.028045266704060354,""firstVolDivVol"":0.21085723851201366,""highestVolDivLTGB"":0.028045266704060354,""highestVolDivVol"":0.21085723851201366},{""code"":""603778.SH"",""time"":1773627990473,""openTime"":null,""duration"":11008385,""updatedTime"":1773644400000,""firstVol"":1.22108E7,""highestVol"":1.4017E7,""firstVolDivLTGB"":0.01899457780310388,""firstVolDivVol"":0.13346110513441511,""highestVolDivLTGB"":0.021804222251294518,""highestVolDivVol"":0.15266016130571236}]",1,固态电池+异质结光伏+光伏治沙,4555200,4.695171078595475,0.7085866676114488,1,首板涨停,放量涨停,14800713384.8,电力设备-光伏设备-光伏电池组件,17,603778,0.7085866676114488,20260316
000533.SZ,顺钠股份,12.63,-3.954372623574141,涨停,115752607.68,12780278784.0,3.433162131,16.79,18.66,18.66,16.03,2832/5521, 10:02:45, 10:13:30,"[{""code"":""000533.SZ"",""time"":1773626565463,""openTime"":1773626595464,""duration"":30001,""updatedTime"":1773626595464,""firstVol"":2.0446344E7,""highestVol"":2.0446344E7,""firstVolDivLTGB"":0.029852930870150257,""firstVolDivVol"":0.1422262449960625,""highestVolDivLTGB"":0.029852930870150257,""highestVolDivVol"":0.1422262449960625},{""code"":""000533.SZ"",""time"":1773626625464,""openTime"":1773626670465,""duration"":45001,""updatedTime"":1773626670465,""firstVol"":2.6774901E7,""highestVol"":3.2324701E7,""firstVolDivLTGB"":0.0390930167568401,""firstVolDivVol"":0.17072368427344992,""highestVolDivLTGB"":0.04719606910415265,""highestVolDivVol"":0.20298418077684036},{""code"":""000533.SZ"",""time"":1773626700465,""openTime"":1773627195469,""duration"":495004,""updatedTime"":1773627195469,""firstVol"":2.50057E7,""highestVol"":2.70359E7,""firstVolDivLTGB"":0.03650987352358526,""firstVolDivVol"":0.14636646995790115,""highestVolDivLTGB"":0.039474091490992,""highestVolDivVol"":0.15759540558379212},{""code"":""000533.SZ"",""time"":1773627210469,""openTime"":null,""duration"":11788389,""updatedTime"":1773644400000,""firstVol"":2.1710122E7,""highestVol"":2.3948922E7,""firstVolDivLTGB"":0.03169812516352695,""firstVolDivVol"":0.11721384419997466,""highestVolDivLTGB"":0.03496691207389549,""highestVolDivVol"":0.128774074240762}]",1,算力基建+北美出口+干式变压器,6203248,3.060910417316369,0.9057126971667788,3,9天5板,放量涨停,12890626560.0,电力设备-电网设备-输变电设备,33,000533,0.9057126971667788,20260316
000020.SZ,深华发A,15.96,0.1883239171374836,涨停,62424228.0,2887776332.54,3.6706919652,14.49,15.94,15.94,14.35,3119/5521, 09:49:45, 09:49:45,"[{""code"":""000020.SZ"",""time"":1773625785424,""openTime"":null,""duration"":13213434,""updatedTime"":1773644400000,""firstVol"":1.9909298E7,""highestVol"":2.3435798E7,""firstVolDivLTGB"":0.10989570298225448,""firstVolDivVol"":13.041568764112215,""highestVolDivLTGB"":0.1293613414275136,""highestVolDivVol"":9.723175053094984}]",1,深圳旧改+物业经营+液晶显示,3916200,54.52226263074025,2.1616711549503407,0,首板涨停,放量涨停,3156809555.8059,电子-光学光电子-面板,33,000020,2.1616711549503407,20260316
000668.SZ,*ST荣控,15.85,1.5374759769378619,涨停,6241221.0,2074875905.7,0.7018572552000001,13.5,14.13,14.13,13.3,3311/5521, 14:17:53, 14:17:53,"[{""code"":""000668.SZ"",""time"":1773641873516,""openTime"":null,""duration"":2526484,""updatedTime"":1773644400000,""firstVol"":807300.0,""highestVol"":807300.0,""firstVolDivLTGB"":0.00549774999490949,""firstVolDivVol"":0.42130257801899595,""highestVolDivLTGB"":0.00549774999490949,""highestVolDivVol"":0.42130257801899595}]",1,摘帽预期+房地产去化+跨境物流转型,441700,20.896016652474216,0.3007997241114235,0,首板涨停,放量涨停,2074875905.7,房地产-房地产-住宅开发,33,000668,0.3007997241114235,20260316
002278.SZ,神开股份,10.39,0.19286403085825798,涨停,112314152.5,4594876632.5,3.9124443594000002,13.29,13.75,13.75,13.1,3339/5521, 09:35:15, 09:35:15,"[{""code"":""002278.SZ"",""time"":1773624915185,""openTime"":null,""duration"":14083673,""updatedTime"":1773644400000,""firstVol"":6.55261E7,""highestVol"":6.921122E7,""firstVolDivLTGB"":0.19618788943521803,""firstVolDivVol"":2.9958758877347904,""highestVolDivLTGB"":0.2072212931493947,""highestVolDivVol"":3.0065584912581325}]",1,深海装备+油服业务+业绩预增+商业航天,8168302,21.41163235143431,2.4443344508009486,0,首板涨停,缩量涨停,5363021317.5,机械设备-专用设备-能源及重型设备,33,002278,2.4443344508009486,20260316
605299.SH,舒华体育,25.98,9.991532599491952,涨停,111041470.5,5688248669.7,3.4664984088,12.64,13.9,13.9,12.64,3422/5521, 10:02:00, 10:02:00,"[{""code"":""605299.SH"",""time"":1773626520462,""openTime"":null,""duration"":12478396,""updatedTime"":1773644400000,""firstVol"":2.66852E7,""highestVol"":2.66852E7,""firstVolDivLTGB"":0.06520887210431373,""firstVolDivVol"":1.676855706406854,""highestVolDivLTGB"":0.06520887210431373,""highestVolDivVol"":1.676855706406854}]",1,足球概念+体育产业+QFII新进,7988595,41.7116816956948,1.9521205374071025,0,首板涨停,放量涨停,5688248669.7,轻工制造-家居用品-文娱用品,17,605299,1.9521205374071027,20260316
002789.SZ,*ST建艺,12.89,3.7007240547063627,涨停,2429520.0,1793181141.54,1.2166934388000001,11.05,11.46,11.46,11,3683/5521, 09:36:15, 14:43:36,"[{""code"":""002789.SZ"",""time"":1773624975208,""openTime"":1773627405471,""duration"":2430263,""updatedTime"":1773627405471,""firstVol"":193220.0,""highestVol"":1274660.0,""firstVolDivLTGB"":0.0012349000916805626,""firstVolDivVol"":0.09773937851878456,""highestVolDivLTGB"":0.008146557037892278,""highestVolDivVol"":0.5991210547343189},{""code"":""002789.SZ"",""time"":1773627450471,""openTime"":1773627480471,""duration"":30000,""updatedTime"":1773627480471,""firstVol"":122300.0,""highestVol"":122300.0,""firstVolDivLTGB"":7.816389670455068E-4,""firstVolDivVol"":0.03527738756955241,""highestVolDivLTGB"":7.816389670455068E-4,""highestVolDivVol"":0.03527738756955241},{""code"":""002789.SZ"",""time"":1773631575517,""openTime"":1773631710517,""duration"":135000,""updatedTime"":1773631710517,""firstVol"":199500.0,""highestVol"":348600.0,""firstVolDivLTGB"":0.0012750365815664645,""firstVolDivVol"":0.032191386262749484,""highestVolDivLTGB"":0.0022279586583161376,""highestVolDivVol"":0.05616773625977014},{""code"":""002789.SZ"",""time"":1773631725517,""openTime"":1773631770517,""duration"":45000,""updatedTime"":1773631770517,""firstVol"":163200.0,""highestVol"":167300.0,""firstVolDivLTGB"":0.0010430374441686566,""firstVolDivVol"":0.02497929871231103,""highestVolDivLTGB"":0.0010692412034890703,""highestVolDivVol"":0.02560684236868649},{""code"":""002789.SZ"",""time"":1773637215571,""openTime"":1773637335571,""duration"":120000,""updatedTime"":1773637335571,""firstVol"":4600.0,""highestVol"":12900.0,""firstVolDivLTGB"":2.9399339725342036E-5,""firstVolDivVol"":6.81884551016082E-4,""highestVolDivLTGB"":8.244597444715484E-5,""highestVolDivVol"":0.0019122414582842303},{""code"":""002789.SZ"",""time"":1773641958598,""openTime"":1773642559392,""duration"":600794,""updatedTime"":1773642559392,""firstVol"":6770.0,""highestVol"":422970.0,""firstVolDivLTGB"":4.326815868273165E-5,""firstVolDivVol"":8.421812120194311E-4,""highestVolDivLTGB"":0.0027032692877452004,""highestVolDivVol"":0.052574532482303},{""code"":""002789.SZ"",""time"":1773642604806,""openTime"":1773642640460,""duration"":35654,""updatedTime"":1773642640460,""firstVol"":300.0,""highestVol"":300.0,""firstVolDivLTGB"":1.9173482429570893E-6,""firstVolDivVol"":3.581995458029759E-5,""highestVolDivLTGB"":1.9173482429570893E-6,""highestVolDivVol"":3.581995458029759E-5},{""code"":""002789.SZ"",""time"":1773643416965,""openTime"":null,""duration"":983035,""updatedTime"":1773644400000,""firstVol"":157600.0,""highestVol"":346300.0,""firstVolDivLTGB"":0.0010072469436334577,""firstVolDivVol"":0.018120732831870413,""highestVolDivLTGB"":0.0022132589884534667,""highestVolDivVol"":0.03980542126158932}]",2,珠海国资+建筑装饰+储能,212000,2.393338390954084,0.13549260916896766,7,2天2板,放量涨停,1829285470.44,建筑装饰-建筑装饰-装饰园林,33,002789,0.1354865910486604,20260316
000890.SZ,法尔胜,15.66,-8.953488372093018,涨停,2543700.0,5117790761.2,0.334782336,11.12,12.2,12.2,10.66,3746/5521, 14:08:47, 14:56:01,"[{""code"":""000890.SZ"",""time"":1773641327288,""openTime"":1773642068429,""duration"":741141,""updatedTime"":1773642068429,""firstVol"":2884500.0,""highestVol"":5430509.0,""firstVolDivLTGB"":0.006876189676763685,""firstVolDivVol"":0.025278067505979714,""highestVolDivLTGB"":0.012945470592952776,""highestVolDivVol"":0.047043921416085786},{""code"":""000890.SZ"",""time"":1773643831021,""openTime"":1773644011021,""duration"":180000,""updatedTime"":1773644011021,""firstVol"":848858.0,""highestVol"":1136958.0,""firstVolDivLTGB"":0.002023542595471752,""firstVolDivVol"":0.006673979867595023,""highestVolDivLTGB"":0.0027103272187602306,""highestVolDivVol"":0.008929358203763324},{""code"":""000890.SZ"",""time"":1773644041021,""openTime"":1773644056021,""duration"":15000,""updatedTime"":1773644056021,""firstVol"":23100.0,""highestVol"":23100.0,""firstVolDivLTGB"":5.506672960070761E-5,""firstVolDivVol"":1.7918217161283408E-4,""highestVolDivLTGB"":5.506672960070761E-5,""highestVolDivVol"":1.7918217161283408E-4},{""code"":""000890.SZ"",""time"":1773644086021,""openTime"":1773644116021,""duration"":30000,""updatedTime"":1773644116021,""firstVol"":64700.0,""highestVol"":64700.0,""firstVolDivLTGB"":1.5423451970414644E-4,""firstVolDivVol"":5.007209917934693E-4,""highestVolDivLTGB"":1.5423451970414644E-4,""highestVolDivVol"":5.007209917934693E-4},{""code"":""000890.SZ"",""time"":1773644161021,""openTime"":null,""duration"":238979,""updatedTime"":1773644400000,""firstVol"":32700.0,""highestVol"":268000.0,""firstVolDivLTGB"":7.795160423996272E-5,""firstVolDivVol"":2.517769213974626E-4,""highestVolDivLTGB"":6.388694170125386E-4,""highestVolDivVol"":0.0020579943419899434}]",3,钢帘线剥离+光纤概念+环保设备,208500,0.15969574200447462,0.049703087107132206,4,3天3板,放量涨停,5117948409.6,环保-环保设备-环保设备Ⅲ,33,000890,0.049703087107132206,20260316
600302.SH,标准股份,9.54,0.0,涨停,51887710.99999999,3906450687.16,3.9707826372,10.65,11.29,11.29,10.65,3748/5521, 09:31:45, 09:31:45,"[{""code"":""600302.SH"",""time"":1773624705184,""openTime"":null,""duration"":14293674,""updatedTime"":1773644400000,""firstVol"":2395600.0,""highestVol"":1.22786E7,""firstVolDivLTGB"":0.006923503242700025,""firstVolDivVol"":0.4473074912241392,""highestVolDivLTGB"":0.03548627772408437,""highestVolDivVol"":1.2820657394645616}]",1,控制权变更预期+缝制设备+国企改革,4595900,37.339540476422606,1.3282571611756988,0,首板涨停,放量涨停,3906450687.16,机械设备-专用设备-纺织服装设备,17,600302,1.3282571611756988,20260316
002235.SZ,安妮股份,11.2,10.019646365422393,涨停,128256708.76,6399365171.12,0.6383693988,10.51,11.56,11.56,10.45,3783/5521, 14:21:42, 14:21:42,"[{""code"":""002235.SZ"",""time"":1773642102054,""openTime"":null,""duration"":2297946,""updatedTime"":1773644400000,""firstVol"":5.4216035E7,""highestVol"":5.4216035E7,""firstVolDivLTGB"":0.09793742782931546,""firstVolDivVol"":0.6535862975243796,""highestVolDivLTGB"":0.09793742782931546,""highestVolDivVol"":0.6535862975243796}]",1,控制权变更+数据确权+福建,11094871,12.385837835982874,2.0042098759860716,0,首板涨停,放量涨停,6699855603.04,轻工制造-造纸-造纸Ⅲ,33,002235,2.0042098759860716,20260316
600667.SH,太极实业,9.59,-0.41536863966771465,涨停,184813679.18,23550764924.28,2.0955406854,10.27,11.26,11.26,10.27,3818/5521, 11:24:15, 11:24:15,"[{""code"":""600667.SH"",""time"":1773631455515,""openTime"":null,""duration"":7543343,""updatedTime"":1773644400000,""firstVol"":1.17441686E8,""highestVol"":1.17441686E8,""firstVolDivLTGB"":0.056150761498054765,""firstVolDivVol"":0.5955844618585711,""highestVolDivLTGB"":0.056150761498054765,""highestVolDivVol"":0.5955844618585711}]",1,存储芯片+先进封装+SK海力士+国企,16413293,7.425136648598342,0.7847459722612393,0,首板涨停,放量涨停,23550764924.28,建筑装饰-建筑装饰-工程咨询服务,17,600667,0.7847459722612393,20260316
002253.SZ,*ST智胜,10.91,-0.8181818181818169,涨停,5053320.0,2267449286.4,0.4036886814,10.29,10.8,10.8,10.23,3827/5521, 14:35:01, 14:53:46,"[{""code"":""002253.SZ"",""time"":1773642901837,""openTime"":1773643981021,""duration"":1079184,""updatedTime"":1773643981021,""firstVol"":410600.0,""highestVol"":512000.0,""firstVolDivLTGB"":0.0019711571226144796,""firstVolDivVol"":0.060013885336354,""highestVolDivLTGB"":0.002457945559616692,""highestVolDivVol"":0.07433379066036572},{""code"":""002253.SZ"",""time"":1773644026021,""openTime"":null,""duration"":373979,""updatedTime"":1773644400000,""firstVol"":40900.0,""highestVol"":480600.0,""firstVolDivLTGB"":1.9634760427406778E-4,""firstVolDivVol"":0.005376096743452401,""highestVolDivLTGB"":0.0023072043670933243,""highestVolDivVol"":0.062390061208726304}]",1,军工射频+低空经济+空管系统,467900,6.038315362924821,0.22462357955950196,1,首板涨停,放量涨停,2436761826.0,计算机-软件开发-垂直应用软件,33,002253,0.22286363934617875,20260316
605366.SH,宏柏新材,13.34,3.0911901081916566,涨停,118186549.38999999,8159053701.89,1.9666653762000001,9.82,10.79,10.79,9.82,3905/5521, 13:02:00, 13:02:00,"[{""code"":""605366.SH"",""time"":1773637320571,""openTime"":null,""duration"":7079429,""updatedTime"":1773644400000,""firstVol"":3.1363471E7,""highestVol"":3.1372991E7,""firstVolDivLTGB"":0.04147685068080981,""firstVolDivVol"":0.6095929910784005,""highestVolDivLTGB"":0.041489440474155106,""highestVolDivVol"":0.6088067719560696}]",1,有机硅+含硫硅烷+泰国项目+迈图合作,10953341,20.131677991033936,1.4485325591449745,0,首板涨停,放量涨停,8159053701.89,基础化工-化学制品-有机硅,17,605366,1.4485325591449745,20260316
