股票代码,股票简称,最新价,最新涨跌幅,涨停[20260312],feng_dan_jin,ltsz,涨停封板时长[20260312],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260312],涨停明细数据[20260312],连续涨停天数[20260312],涨停原因类别[20260312],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260312],几天几板[20260312],涨停类型[20260312],总市值[20260312],所属同花顺行业,market_code,code,fenglu_ratio,date
301396.SZ,宏景科技,316.74,-3.270728355474112,涨停,51053192.0,11410639478.52,0.3494507316,126,149.98,149.98,125,139/5521, 14:39:02, 14:39:02,"[{""code"":""301396.SZ"",""time"":1773297542078,""openTime"":null,""duration"":1257922,""updatedTime"":1773298800000,""firstVol"":5538086.0,""highestVol"":5538086.0,""firstVolDivLTGB"":0.07279190091349132,""firstVolDivVol"":0.22030545047428982,""highestVolDivLTGB"":0.07279190091349132,""highestVolDivVol"":0.22030545047428982}]",1,算力租赁+扭亏为盈+智慧城市,340400,1.3174620185646808,0.44741744839196146,0,首板涨停,放量涨停,23024561699.06,计算机-IT服务-IT服务Ⅲ,33,301396,0.44741744839196146,20260312
603092.SH,德力佳,73.0,-4.274849200104911,涨停,19370368.0,2469460597.2,1.7133209436,67.03,73.82,73.82,66.6,443/5521, 13:09:57, 14:42:02,"[{""code"":""603092.SH"",""time"":1773292197537,""openTime"":1773292272540,""duration"":75003,""updatedTime"":1773292272540,""firstVol"":2301000.0,""highestVol"":2301000.0,""firstVolDivLTGB"":0.06878417910072981,""firstVolDivVol"":0.7183894588757158,""highestVolDivLTGB"":0.06878417910072981,""highestVolDivVol"":0.7183894588757158},{""code"":""603092.SH"",""time"":1773292632541,""openTime"":1773297107076,""duration"":4474535,""updatedTime"":1773297107076,""firstVol"":3574700.0,""highestVol"":3797700.0,""firstVolDivLTGB"":0.10685910692367617,""firstVolDivVol"":0.788851783384968,""highestVolDivLTGB"":0.11352528334239097,""highestVolDivVol"":0.8324231410871411},{""code"":""603092.SH"",""time"":1773297152076,""openTime"":1773297167076,""duration"":15000,""updatedTime"":1773297167076,""firstVol"":5400.0,""highestVol"":5400.0,""firstVolDivLTGB"":1.6142310610340764E-4,""firstVolDivVol"":8.326136621725573E-4,""highestVolDivLTGB"":1.6142310610340764E-4,""highestVolDivVol"":8.326136621725573E-4},{""code"":""603092.SH"",""time"":1773297182076,""openTime"":1773297707078,""duration"":525002,""updatedTime"":1773297707078,""firstVol"":228500.0,""highestVol"":536786.0,""firstVolDivLTGB"":0.0068305888415978976,""firstVolDivVol"":0.03502935183741598,""highestVolDivLTGB"":0.01604623396904144,""highestVolDivVol"":0.08191560549770598},{""code"":""603092.SH"",""time"":1773297722078,""openTime"":null,""duration"":1077922,""updatedTime"":1773298800000,""firstVol"":6500.0,""highestVol"":324469.0,""firstVolDivLTGB"":1.943055906800277E-4,""firstVolDivVol"":9.512986323984507E-4,""highestVolDivLTGB"":0.009699406261901217,""highestVolDivVol"":0.04734219317576969}]",1,风电齿轮箱+海上大兆瓦+订单高增,262400,3.7570537825685304,0.7843967229913734,4,首板涨停,放量涨停,29528007382.0,电力设备-风电设备-风电零部件,17,603092,0.7843967229913734,20260312
301667.SZ,纳百川,110.2,1.8955154877484948,涨停,68638756.02000001,1799106830.82,3.223750935,66.74,79.98,79.98,66.01,449/5521, 10:15:25, 10:17:10,"[{""code"":""301667.SZ"",""time"":1773281725357,""openTime"":1773281785357,""duration"":60000,""updatedTime"":1773281785357,""firstVol"":5534600.0,""highestVol"":5740779.0,""firstVolDivLTGB"":0.24604281436597342,""firstVolDivVol"":0.7351993736472218,""highestVolDivLTGB"":0.25520858270029967,""highestVolDivVol"":0.7449513362340968},{""code"":""301667.SZ"",""time"":1773281830357,""openTime"":null,""duration"":11544575,""updatedTime"":1773298800000,""firstVol"":2349100.0,""highestVol"":5997600.0,""firstVolDivLTGB"":0.10443016211236732,""firstVolDivVol"":0.28076119498064817,""highestVolDivLTGB"":0.2666256610127854,""highestVolDivVol"":0.6816129961968959}]",1,储能热管理+电池液冷板+数据中心液冷,858199,8.455804869512749,3.815157323854732,1,首板涨停,放量涨停,8931334608.0,汽车-汽车零部件-底盘与发动机系统,33,301667,3.815157323854733,20260312
002487.SZ,大金重工,84.0,-1.7199017199017186,涨停,95790746.99999999,46259073903.12,1.6383138324000002,66.65,73.32,73.32,64.8,463/5521, 13:21:42, 13:21:42,"[{""code"":""002487.SZ"",""time"":1773292902542,""openTime"":null,""duration"":5897458,""updatedTime"":1773298800000,""firstVol"":1.89654E7,""highestVol"":2.10432E7,""firstVolDivLTGB"":0.03005989983526698,""firstVolDivVol"":1.0546009296863206,""highestVolDivLTGB"":0.03335318444185149,""highestVolDivVol"":1.1610050987628404}]",1,欧洲风电出口+深远海基地+业绩高增,1306475,5.575394020186939,0.20707450218440124,0,首板涨停,放量涨停,46759782268.68,电力设备-风电设备-风电零部件,33,002487,0.2070745021844012,20260312
688295.SH,中复神鹰,57.15,-2.491042484217712,涨停,141733969.5,38925000000.0,3.9391848318,43.25,43.25,43.25,41.9,950/5521, 09:30:00, 09:40:54,"[{""code"":""688295.SH"",""time"":1773279000000,""openTime"":1773279429393,""duration"":429393,""updatedTime"":1773279429393,""firstVol"":1.9654852E7,""highestVol"":2.115778E7,""firstVolDivLTGB"":0.021838724444444443,""firstVolDivVol"":6.647199632583462,""highestVolDivLTGB"":0.023508644444444445,""highestVolDivVol"":5.169416322409963},{""code"":""688295.SH"",""time"":1773279444393,""openTime"":1773279474393,""duration"":30000,""updatedTime"":1773279474393,""firstVol"":9947211.0,""highestVol"":9947211.0,""firstVolDivLTGB"":0.011052456666666667,""firstVolDivVol"":0.8135005181692921,""highestVolDivLTGB"":0.011052456666666667,""highestVolDivVol"":0.8135005181692921},{""code"":""688295.SH"",""time"":1773279654394,""openTime"":null,""duration"":13720538,""updatedTime"":1773298800000,""firstVol"":1.2643393E7,""highestVol"":1.3241717E7,""firstVolDivLTGB"":0.014048214444444445,""firstVolDivVol"":0.6556558999936734,""highestVolDivLTGB"":0.01471301888888889,""highestVolDivVol"":0.675743021918792}]",1,T1200级碳纤维+全球首发+央企+扭亏,3277086,10.717014185429043,0.3641206666666667,2,首板涨停,放量涨停,38925000000.0,基础化工-化学纤维-其他纤维,17,688295,0.3641206666666667,20260312
605305.SH,中际联合,47.8,-1.2396694214876063,涨停,112462083.1,9049101600.0,0.8460990714000001,39.11,42.58,42.58,38.3,1109/5521, 14:09:14, 14:09:14,"[{""code"":""605305.SH"",""time"":1773295754287,""openTime"":null,""duration"":3045713,""updatedTime"":1773298800000,""firstVol"":8172940.0,""highestVol"":8172940.0,""firstVolDivLTGB"":0.03845727460944852,""firstVolDivVol"":0.48576232823379195,""highestVolDivLTGB"":0.03845727460944852,""highestVolDivVol"":0.48576232823379195}]",1,风电设备+储能消防,2641195,14.800821208408758,1.2427983248635424,0,首板涨停,放量涨停,9049101600.0,机械设备-工程机械-工程机械Ⅲ,17,605305,1.2427983248635421,20260312
603507.SH,振江股份,47.78,-3.785743052758751,涨停,50267461.4,7065489573.09,1.792493388,34.96,38.87,38.87,34.88,1269/5521, 13:12:27, 13:12:27,"[{""code"":""603507.SH"",""time"":1773292347540,""openTime"":null,""duration"":6452460,""updatedTime"":1773298800000,""firstVol"":1.0965192E7,""highestVol"":1.1362992E7,""firstVolDivLTGB"":0.06032377638250473,""firstVolDivVol"":0.7391480606617932,""highestVolDivLTGB"":0.06251222855415484,""highestVolDivVol"":0.760447544742495}]",1,风电设备+3D 打印+外骨骼机器人,1293220,6.647402587656254,0.7114505071446334,0,首板涨停,放量涨停,7163791803.09,电力设备-风电设备-风电零部件,17,603507,0.7114505071446334,20260312
300690.SZ,双一科技,28.69,-0.5890505890505826,涨停,23872420.0,4145893149.2,1.5091359990000002,31.98,37.4,37.4,31.66,1439/5521, 13:26:42, 13:49:13,"[{""code"":""300690.SZ"",""time"":1773293202545,""openTime"":1773294058246,""duration"":855701,""updatedTime"":1773294058246,""firstVol"":2.7289748E7,""highestVol"":2.9598398E7,""firstVolDivLTGB"":0.2463387642069341,""firstVolDivVol"":1.5146058133982856,""highestVolDivLTGB"":0.2671784578525602,""highestVolDivVol"":1.5695096284287091},{""code"":""300690.SZ"",""time"":1773294073246,""openTime"":1773294088246,""duration"":15000,""updatedTime"":1773294088246,""firstVol"":858650.0,""highestVol"":858650.0,""firstVolDivLTGB"":0.007750851341180723,""firstVolDivVol"":0.03177207318207609,""highestVolDivLTGB"":0.007750851341180723,""highestVolDivVol"":0.03177207318207609},{""code"":""300690.SZ"",""time"":1773294163246,""openTime"":1773294478250,""duration"":315004,""updatedTime"":1773294478250,""firstVol"":5500420.0,""highestVol"":7420320.0,""firstVolDivLTGB"":0.04965112412980525,""firstVolDivVol"":0.19386257511116553,""highestVolDivLTGB"":0.06698165401967059,""highestVolDivVol"":0.25931321515334516},{""code"":""300690.SZ"",""time"":1773294553250,""openTime"":null,""duration"":4246750,""updatedTime"":1773298800000,""firstVol"":9388554.0,""highestVol"":1.0498654E7,""firstVolDivLTGB"":0.08474848467087596,""firstVolDivVol"":0.2911226475589684,""highestVolDivLTGB"":0.09476912180340344,""highestVolDivVol"":0.3244934317199924}]",1,风电+碳纤维+低空经济,638300,1.7280868475859616,0.5761798650294829,3,首板涨停,放量涨停,6184049570.6,电力设备-风电设备-风电零部件,33,300690,0.5758088580890337,20260312
002150.SZ,正泰电源,29.06,1.3956734124214885,涨停,61396692.5,11706493531.7,3.8657367342,31.16,32.65,32.65,30.7,1495/5521, 09:37:39, 09:37:39,"[{""code"":""002150.SZ"",""time"":1773279459393,""openTime"":null,""duration"":13915539,""updatedTime"":1773298800000,""firstVol"":397000.0,""highestVol"":9243500.0,""firstVolDivLTGB"":0.0011072529929564373,""firstVolDivVol"":0.020679007988920636,""highestVolDivLTGB"":0.025780587003508385,""highestVolDivVol"":0.44939831382893924}]",2,光伏设备+储能一体机+外销,1880450,8.127822472745137,0.5244669749634591,0,2天2板,放量涨停,11782366417.95,电力设备-光伏设备-逆变器,33,002150,0.5244669749634591,20260312
603281.SH,江瀚新材,33.82,-1.6288539848749337,涨停,41729070.400000006,12249066688.54,1.9216714992000001,29.88,32.81,32.81,29.57,1562/5521, 13:04:42, 13:04:42,"[{""code"":""603281.SH"",""time"":1773291882536,""openTime"":null,""duration"":6917464,""updatedTime"":1773298800000,""firstVol"":1.307672E7,""highestVol"":1.307672E7,""firstVolDivLTGB"":0.035026928508880485,""firstVolDivVol"":2.120402938694607,""highestVolDivLTGB"":0.035026928508880485,""highestVolDivVol"":2.120402938694607}]",1,功能性硅烷+回购+硅能源,1271840,17.17512512950485,0.34067142796308675,0,首板涨停,放量涨停,12249066688.54,基础化工-化学制品-有机硅,17,603281,0.34067142796308675,20260312
