股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260429],分时开盘价:不复权[20260429 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260429 09:25],分时最高价:不复权[20260429 09:25],分时最低价:不复权[20260429 09:25],分时振幅[20260429 09:25],竞价匹配价[20260429],竞价异动类型[20260429],竞价异动说明[20260429],集合竞价评级[20260429],竞价量[20260429],竞价金额[20260429],竞价未匹配量[20260429],竞价未匹配金额[20260429],分时成交量[20260429 09:25],分时成交额[20260429 09:25],分时换手率[20260429 09:25],market_code,code,date
920075.BJ,柏星龙,21.66,4.08457472369054,5.687,21.37,21.37,5.687438180019799,37/5521,21.37,21.37,0,21.37,,,,48254,1031187.98,-1935,-41350.95,48254,1031188.0,0.13834739571793395,151,920075,20260429
002079.SZ,苏州固锝,11.7,0.08554319931565259,5.456,11.21,11.21,5.456255879586069,38/5521,11.21,11.21,0,11.21,竞价抢筹,单笔放量10%以上抢筹,看多,2435100,27297471.0,36900,413649.0,2435100,27297471.0,0.3004146088005862,33,002079,20260429
600379.SH,宝光股份,16.78,10.032786885245908,5.339,14.6,14.6,5.339105339105332,39/5521,14.6,14.6,0,14.6,大卖单试盘,大卖单试盘659万元,-,1844800,26934080.0,-34500,-503700.0,1844800,26934080.0,0.5586890557550478,17,600379,20260429
300307.SZ,慈星股份,7.04,2.028985507246372,5.296,6.76,6.76,5.295950155763229,40/5521,6.76,6.76,0,6.76,竞价抢筹,单笔放量10%以上抢筹,看多,579300,3916068.0,13900,93964.0,579300,3916068.0,0.0736180476144554,33,300307,20260429
002818.SZ,富森美,12.15,-0.6541291905151273,5.216,11.7,11.7,5.215827338129508,41/5521,11.7,11.7,0,11.7,竞价抢筹,单笔放量10%以上抢筹,看多,948900,11102130.0,-27700,-324090.0,948900,11102130.0,0.3180653837446285,33,002818,20260429
603719.SH,良品铺子,11.09,-0.7162041181736801,5.203,11.12,11.12,5.203405865657507,42/5521,11.12,11.12,0,11.12,竞价砸盘,单笔放量10%以上砸盘,混战,502200,5584464.0,-13800,-153456.0,502200,5584464.0,0.1252369077306733,17,603719,20260429
002512.SZ,ST达华,4.31,4.866180048661783,5.115,4.11,4.11,5.115089514066495,43/5521,4.11,4.11,0,4.11,涨停试盘,第1次涨停试盘,-,8641800,35517798.0,179100,736101.0,8641800,35517798.0,0.7896007975982262,33,002512,20260429
603933.SH,睿能科技,24.44,5.027932960893862,5.106,22.23,22.23,5.106382978723412,44/5521,22.23,22.23,0,22.23,竞价抢筹,单笔放量10%以上抢筹,看多,252600,5615298.0,-1700,-37791.0,252600,5615298.0,0.12170879436381317,17,603933,20260429
000589.SZ,贵州轮胎,5.03,-1.3725490196078314,5.074,4.97,4.97,5.073995771670181,45/5521,4.97,4.97,0,4.97,竞价抢筹,单笔放量10%以上抢筹,看多,3015800,14988526.0,417500,2074975.0,3015800,14988526.0,0.19522006613396606,33,000589,20260429
603843.SH,*ST正平,8.97,5.0351288056206265,5.043,8.54,8.54,5.043050430504281,46/5521,8.54,8.54,0,8.54,涨停试盘,第1次涨停试盘,-,2525900,21571186.0,-25300,-216062.0,2525900,21571186.0,0.36103717921536105,22,603843,20260429
603803.SH,瑞斯康达,14.3,-3.8332212508406087,5.03,14.2,14.2,5.02958579881656,47/5521,14.2,14.2,0,14.2,竞价抢筹,单笔放量10%以上抢筹,看多,1074600,15259320.0,19400,275480.0,1074600,15259320.0,0.2529163537387727,17,603803,20260429
603272.SH,*ST联翔,26.8,5.015673981191227,5.021,25.52,25.52,5.020576131687249,48/5521,25.52,25.52,0,25.52,买一剩余大,买一剩余0.10亿元,看多,1500700,38297864.0,4022100,102643992.0,1500700,38297864.0,1.448174703503913,22,603272,20260429
300830.SZ,金现代,10.46,0.867888138862118,5.01,10.48,10.48,5.010020040080154,49/5521,10.48,10.48,0,10.48,,,,332500,3484600.0,34300,359464.0,332500,3484600.0,0.09863987566902013,33,300830,20260429
002289.SZ,*ST宇顺,36.56,4.997128087306152,5.006,34.82,34.82,5.006031363088059,50/5521,34.82,34.82,0,34.82,买一剩余大,买一剩余3100万元,看多,121100,4216702.0,890200,30996764.0,121100,4216702.0,0.04412763032697521,33,002289,20260429
002569.SZ,*ST步森,14.41,1.4788732394366257,4.996,14.71,14.71,4.996431120628131,51/5521,14.71,14.71,0,14.71,涨停撤单,涨停撤单72.50%,-,494200,7269682.0,104600,1538666.0,494200,7269682.0,0.35297478751517747,33,002569,20260429
600265.SH,*ST景谷,22.02,-0.13605442176871263,4.987,23.79,23.79,4.986760812003532,52/5521,23.79,23.79,0,23.79,涨停试盘,第2次涨停试盘,-,215600,5129124.0,546000,12989340.0,215600,5129124.0,0.16610169491525423,22,600265,20260429
600735.SH,ST新华锦,7.4,-5.0064184852374805,4.987,7.79,7.79,4.986522911051217,53/5521,7.79,7.79,0,7.79,买一剩余大,买一剩余0.33亿元,看多,170800,1330532.0,42173600,328532340.0,170800,1330532.0,0.04014555565652795,22,600735,20260429
300380.SZ,安硕信息,37.49,5.694953481815628,4.982,34.56,34.56,4.981773997569872,54/5521,34.56,34.56,0,34.56,,,,53500,1848960.0,3500,120960.0,53500,1848960.0,0.04200508139002713,33,300380,20260429
688222.SH,成都先导,28.61,2.5815704553603402,4.975,27.64,27.64,4.9753133308013675,55/5521,27.64,27.64,0,27.64,竞价抢筹,单笔放量10%以上抢筹,看多,264718,7316805.5,1945,53759.8,264718,7316805.5,0.06606718578416691,17,688222,20260429
600243.SH,*ST海华,4.16,3.740648379052378,4.974,4.01,4.01,4.973821989528804,56/5521,4.01,4.01,0,4.01,买一剩余大,买一剩余0.12亿元,看多,51700,207317.0,29503500,118309035.0,51700,207317.0,0.011780790702973682,22,600243,20260429
000609.SZ,*ST中迪,14.42,5.0254916241806225,4.969,13.73,13.73,4.969418960244654,57/5521,13.73,13.73,0,13.73,买一剩余大,买一剩余0.30亿元,看多,1174900,16131377.0,21976600,301738720.0,1174900,16131377.0,0.403664871617186,33,000609,20260429
603508.SH,思维列控,26.16,0.0,4.962,24.96,24.96,4.962153069806563,58/5521,24.96,24.96,0,24.96,竞价抢筹,单笔放量10%以上抢筹,看多,361567,9024712.3,10833,270391.68,361567,9024712.3,0.09483118242692716,17,603508,20260429
603937.SH,丽岛新材,15.25,10.028860028860034,4.921,13.22,13.22,4.920634920634925,59/5521,13.22,13.22,0,13.22,竞价抢筹,单笔放量10%以上抢筹,看多,298100,3940882.0,-14300,-189046.0,298100,3940882.0,0.14270633111826875,17,603937,20260429
600238.SH,*ST椰岛,5.64,2.5454545454545396,4.918,5.76,5.76,4.918032786885229,60/5521,5.76,5.76,0,5.76,涨停试盘,第1次涨停试盘,-,986800,5683968.0,1068300,6153408.0,986800,5683968.0,0.22161755753645898,22,600238,20260429
300323.SZ,华灿光电,12.1,5.1259774109470015,4.912,11.32,11.32,4.911955514365163,61/5521,11.32,11.32,0,11.32,,,,2063800,23362216.0,82700,936164.0,2063800,23362216.0,0.17376529557058318,33,300323,20260429
600381.SH,*ST春天,3.59,4.970760233918127,4.908,3.42,3.42,4.907975460122693,62/5521,3.42,3.42,0,3.42,买一剩余大,买一剩余1534万元,看多,836900,2862198.0,4484900,15338358.0,836900,2862198.0,0.1425576506060384,22,600381,20260429
603557.SH,ST起步,4.26,0.0,4.902,4.28,4.28,4.90196078431373,63/5521,4.28,4.28,0,4.28,涨停试盘,第1次涨停试盘,-,1701000,7280280.0,564900,2417772.0,1701000,7280280.0,0.27284237310000176,22,603557,20260429
688717.SH,艾罗能源,121.66,3.98290598290598,4.885,107.56,107.56,4.885421745490004,64/5521,107.56,107.56,0,107.56,竞价抢筹,单笔放量10%以上抢筹,看多,97320,10467739.2,1923,206837.88,97320,10467739.2,0.09825558178935166,17,688717,20260429
000820.SZ,*ST节能,3.75,-3.1007751937984525,4.878,3.87,3.87,4.878048780487809,65/5521,3.87,3.87,0,3.87,买一剩余大,买一剩余1867万元,看多,979400,3790278.0,4825300,18673911.0,979400,3790278.0,0.3298010909142571,33,000820,20260429
002805.SZ,丰元股份,22.85,10.014443909484843,4.873,19.8,19.8,4.872881355932224,66/5521,19.8,19.8,0,19.8,,,,632400,12521520.0,-44380,-878724.0,632400,12521520.0,0.22681680638507817,33,002805,20260429
600881.SH,亚泰集团,1.56,-1.2658227848101276,4.861,1.51,1.51,4.861111111111116,67/5521,1.51,1.51,0,1.51,竞价抢筹,单笔放量10%以上抢筹,看多,3034000,4581340.0,145500,219705.0,3034000,4581340.0,0.09386937711958152,17,600881,20260429
301261.SZ,恒工精密,86.78,-1.7547831993660106,4.846,94.11,94.11,4.8462566844919674,68/5521,94.11,94.11,0,94.11,急速下跌,一分钟跌幅大于3%,-,241200,22699332.0,1800,169398.0,241200,22699332.0,0.6434862055045762,33,301261,20260429
605168.SH,三人行,47.06,-2.969072164948449,4.808,46.21,46.21,4.808346563846677,69/5521,46.21,46.21,0,46.21,急速下跌,一分钟跌幅大于3%,-,441200,20387852.0,-33300,-1538793.0,441200,20387852.0,0.20928104910863302,17,605168,20260429
920679.BJ,前进科技,18.22,1.8446059250978104,4.806,18.1,18.1,4.806022003474242,70/5521,18.1,18.1,0,18.1,,,,57394,1038831.4,-2818,-51005.8,57394,1038831.0,0.15438870208473437,151,920679,20260429
002851.SZ,麦格米特,120.21,3.978894559294174,4.662,110.0,110.0,4.662226450999052,71/5521,110.0,110.0,0,110.0,竞价抢筹,单笔放量10%以上抢筹,看多,502400,55264000.0,23300,2563000.0,502400,55264000.0,0.10967232857412257,33,002851,20260429
600525.SH,ST长园,5.19,-2.259887005649703,4.642,5.41,5.41,4.642166344294019,72/5521,5.41,5.41,0,5.41,涨停试盘,第1次涨停试盘,-,821300,4443233.0,-38100,-206121.0,821300,4443233.0,0.062277249074036714,22,600525,20260429
600262.SH,北方股份,24.51,1.030502885408079,4.538,24.42,24.42,4.537671232876717,73/5521,24.42,24.42,0,24.42,竞价抢筹,单笔放量10%以上抢筹,看多,230900,5638578.0,-500,-12210.0,230900,5638578.0,0.1358235294117647,17,600262,20260429
002786.SZ,银宝山新,7.84,0.9009009009009046,4.533,7.38,7.38,4.532577903682733,74/5521,7.38,7.38,0,7.38,涨停试盘,第1次涨停试盘,-,277400,2047212.0,82000,605160.0,277400,2047212.0,0.05614111780325109,33,002786,20260429
300966.SZ,共同药业,26.66,6.597361055577763,4.509,24.8,24.8,4.509060261272646,75/5521,24.8,24.8,0,24.8,,,,105100,2606480.0,-11100,-275280.0,105100,2606480.0,0.13708695234952753,33,300966,20260429
688107.SH,安路科技,33.67,6.821065989847723,4.508,31.3,31.3,4.507512520868118,76/5521,31.3,31.3,0,31.3,竞价抢筹,单笔放量10%以上抢筹,看多,163407,5114639.1,-6835,-213935.5,163407,5114639.1,0.04076518848537935,17,688107,20260429
600289.SH,ST信通,6.21,-4.900459418070448,4.502,6.5,6.5,4.5016077170418,77/5521,6.5,6.5,0,6.5,竞价抢筹,单笔放量10%以上抢筹,看多,888400,5774600.0,88300,573950.0,888400,5774600.0,0.1569825746726915,22,600289,20260429
300905.SZ,宝丽迪,68.12,0.029368575624097257,4.461,70.01,70.01,4.461354819456886,78/5521,70.01,70.01,0,70.01,急速下跌,一分钟跌幅大于3%,-,1181055,82685661.0,112145,7851271.5,1181055,82685661.0,0.8457478526577634,33,300905,20260429
002266.SZ,浙富控股,5.28,4.761904761904766,4.412,4.97,4.97,4.4117647058823595,79/5521,4.97,4.97,0,4.97,急速下跌,一分钟跌幅大于3%,-,20170800,100248876.0,-783916,-3896062.5,20170800,100248876.0,0.41652958174502375,33,002266,20260429
603048.SH,浙江黎明,23.41,6.02355072463769,4.38,22.88,22.88,4.379562043795615,80/5521,22.88,22.88,0,22.88,急速上涨,一分钟涨幅大于3%,-,22900,523952.0,1400,32032.0,22900,523952.0,0.015590958605664488,17,603048,20260429
002067.SZ,景兴纸业,4.89,-0.4073319755600909,4.329,4.82,4.82,4.329004329004338,81/5521,4.82,4.82,0,4.82,竞价抢筹,单笔放量10%以上抢筹,看多,1571800,7576076.0,23100,111342.0,1571800,7576076.0,0.1175086328044541,33,002067,20260429
000752.SZ,*ST西发,10.0,-1.1857707509881346,4.225,11.1,11.1,4.225352112676051,82/5521,11.1,11.1,0,11.1,竞价砸盘,单笔放量10%以上砸盘,混战,1105900,12275490.0,-7400,-82140.0,1105900,12275490.0,0.4192850800014624,33,000752,20260429
920566.BJ,梓橦宫,10.92,1.298701298701304,4.054,10.78,10.78,4.054054054054057,83/5521,10.78,10.78,0,10.78,,,,48907,527217.46,-11093,-119582.54,48907,527217.0,0.043532262638640094,151,920566,20260429
688095.SH,福昕软件,78.46,1.6321243523315945,4.037,73.71,73.71,4.036697247706411,84/5521,73.71,73.71,0,73.71,,,,50089,3692060.2,-418,-30810.78,50089,3692060.2,0.054826248875815074,17,688095,20260429
000651.SZ,格力电器,40.05,-1.03780578206079,4.032,39.99,39.99,4.032258064516148,85/5521,39.99,39.99,0,39.99,竞价抢筹,单笔放量10%以上抢筹,看多,3883730,155310360.0,16070,642639.3,3883730,155310360.0,0.07033182428038695,33,000651,20260429
002847.SZ,盐津铺子,58.72,-1.5095605501509537,4.022,56.38,56.38,4.022140221402215,86/5521,56.38,56.38,0,56.38,竞价抢筹,单笔放量10%以上抢筹,看多,240600,13565028.0,-299,-16857.62,240600,13565028.0,0.09867097172846181,33,002847,20260429
002563.SZ,森马服饰,6.06,0.0,4.021,5.95,5.95,4.020979020979021,87/5521,5.95,5.95,0,5.95,竞价抢筹,单笔放量10%以上抢筹,看多,1809100,10764145.0,-46500,-276675.0,1809100,10764145.0,0.08196755515657318,33,002563,20260429
603305.SH,旭升集团,15.41,1.8506278916060763,4.014,15.03,15.03,4.013840830449822,88/5521,15.03,15.03,0,15.03,竞价抢筹,单笔放量10%以上抢筹,看多,637500,9581625.0,-3000,-45090.0,637500,9581625.0,0.055160965685539146,17,603305,20260429
301638.SZ,南网数字,28.57,-1.4487754398068236,4.014,27.47,27.47,4.013631200302914,89/5521,27.47,27.47,0,27.47,,,,516000,14174520.0,-5500,-151085.0,516000,14174520.0,0.21959300827607323,33,301638,20260429
300500.SZ,启迪设计,11.71,1.8260869565217466,4.0,11.44,11.44,4.0000000000000036,90/5521,11.44,11.44,0,11.44,急速下跌,一分钟跌幅大于3%,-,549500,6286280.0,-4700,-53768.0,549500,6286280.0,0.32786796235073395,33,300500,20260429
600210.SH,紫江企业,6.98,-2.240896358543407,3.936,7.13,7.13,3.9358600583090375,91/5521,7.13,7.13,0,7.13,竞价抢筹,单笔放量10%以上抢筹,看多,1578000,11251140.0,8400,59892.0,1578000,11251140.0,0.10403918912837047,17,600210,20260429
301662.SZ,宏工科技,182.26,5.048991354466853,3.896,160.0,160.0,3.8961038961038863,92/5521,160.0,160.0,0,160.0,,,,54006,8640960.0,7294,1167040.0,54006,8640960.0,0.1756114729967526,33,301662,20260429
000908.SZ,ST景峰,7.12,-3.3921302578018997,3.887,7.75,7.75,3.887399463806962,93/5521,7.75,7.75,0,7.75,涨停试盘,第1次涨停试盘,-,1737500,13465625.0,-7000,-54250.0,1737500,13465625.0,0.19749382304963334,33,000908,20260429
000980.SZ,众泰汽车,2.52,10.043668122270741,3.846,2.16,2.16,3.8461538461538547,94/5521,2.16,2.16,0,2.16,竞价抢筹,单笔放量10%以上抢筹,看多,6540100,14126616.0,1266300,2735208.0,6540100,14126616.0,0.12998598250014384,33,000980,20260429
002520.SZ,日发精机,5.93,3.130434782608691,3.824,5.43,5.43,3.824091778202665,95/5521,5.43,5.43,0,5.43,竞价抢筹,单笔放量10%以上抢筹,看多,511300,2776359.0,-4100,-22263.0,511300,2776359.0,0.0712672666889181,33,002520,20260429
688108.SH,赛诺医疗,21.44,2.095238095238101,3.786,21.38,21.38,3.786407766990285,96/5521,21.38,21.38,0,21.38,竞价抢筹,单笔放量10%以上抢筹,看多,283189,6054580.8,6317,135057.46,283189,6054580.8,0.06775634522624607,17,688108,20260429
600750.SH,华润江中,23.92,-0.2502085070892357,3.752,24.89,24.89,3.7515631513130643,97/5521,24.89,24.89,0,24.89,,,,254900,6344461.0,-48100,-1197209.0,254900,6344461.0,0.04054492345308531,17,600750,20260429
603100.SH,川仪股份,19.49,-0.5612244897959335,3.71,19.29,19.29,3.7096774193548177,98/5521,19.29,19.29,0,19.29,竞价抢筹,单笔放量10%以上抢筹,看多,260900,5032761.0,-8830,-170330.7,260900,5032761.0,0.051002937280466225,17,603100,20260429
605099.SH,共创草坪,48.42,9.995456610631528,3.698,41.5,41.5,3.698150924537713,99/5521,41.5,41.5,0,41.5,,,,190100,7889150.0,16300,676450.0,190100,7889150.0,0.047352999463284515,17,605099,20260429
600744.SH,华银电力,8.54,-4.15263748597083,3.691,8.99,8.99,3.6908881199538612,100/5521,8.99,8.99,0,8.99,大卖单试盘,大卖单试盘2519万元,-,5353700,48129763.0,-73667,-662266.33,5353700,48129763.0,0.2635830839368916,17,600744,20260429
600593.SH,大连圣亚,34.08,-0.7860262008733715,3.638,33.9,33.9,3.638031183124424,101/5521,33.9,33.9,0,33.9,,,,38000,1288200.0,-1400,-47460.0,38000,1288200.0,0.029503105590062112,17,600593,20260429
920422.BJ,润普食品,11.5,1.1433597185576148,3.611,11.19,11.19,3.6111111111110983,102/5521,11.19,11.19,0,11.19,,,,60733,679602.27,-3971,-44435.49,60733,679602.0,0.09171023052363758,151,920422,20260429
300436.SZ,广生堂,117.3,0.41948463316496437,3.565,110.67,110.67,3.5654126895002802,103/5521,110.67,110.67,0,110.67,,,,84000,9296280.0,5300,586551.0,84000,9296280.0,0.061438553448568314,33,300436,20260429
603489.SH,八方股份,37.15,1.088435374149656,3.502,34.58,34.58,3.5019455252918386,104/5521,34.58,34.58,0,34.58,,,,126900,4388202.0,-27371,-946489.18,126900,4388202.0,0.0540879264840995,17,603489,20260429
