股票代码,股票简称,最新价,chg_pct,分时买二量[20260417 09:15],{(}分时买二量[20260417 09:15]{*}100.0{)},自由流通股[20260417],yedan_pct,分时买一量[20260430 09:25],{(}分时买一量[20260430 09:25]{*}100.0{)},自由流通股[20260430],open_seal_pct,分时涨跌幅:前复权[20260430 09:25],涨停次数[20260428-20260430],涨停次数排名[20260428-20260430],区间成交额[20260428-20260430],区间振幅[20260428-20260430],分时买三量[20260417 09:15],分时买四量[20260417 09:15],分时买五量[20260417 09:15],分时成交量[20260430 09:25],分时成交额[20260430 09:25],分时换手率[20260430 09:25],分时收盘价:不复权[20260430 09:25],分时买三量[20260430 09:25],分时买四量[20260430 09:25],分时买五量[20260430 09:25],market_code,code,date
002655.SZ,共达电声,31.52,2.671009771986972,18800.0,1880000,316206885,0.005945474590156378,117100.0,11710000.0,314787985,0.03719964089480734,0.03257328990229347,1,38/248,6333452850.0,25.057915057915054,0.0,0.0,0.0,1918600,58920206.0,0.5284149012671657,30.71,9300.0,63300.0,100.0,33,002655,20260417
002709.SZ,天赐材料,60.51,2.0060687795010077,22000.0,2200000,1283480092,0.0017140896954403247,2400.0,240000.0,1283480092,0.0001869916031389445,0.45515846257586645,1,38/248,30134481830.0,13.719068413391556,0.0,0.0,0.0,3499000,208505410.0,0.23187372099633421,59.59,40500.0,800.0,100.0,33,002709,20260417
002756.SZ,永兴材料,87.24,4.105011933174222,8100.0,810000,338940389,0.002389800762280945,500.0,50000.0,338940389,0.00014751856557289783,2.3269689737470234,1,38/248,6317078130.0,20.03441494591937,0.0,0.0,0.0,369500,31684625.0,0.09545881096851241,85.75,700.0,100.0,100.0,33,002756,20260417
002786.SZ,银宝山新,7.84,0.9009009009009046,9400.0,940000,308698400,0.0030450433173608935,1300.0,130000.0,308698400,0.0004211230119754427,1.4157014157014203,1,38/248,573532612.0,16.525423728813557,0.0,0.0,0.0,935900,7374892.0,0.18941049802473933,7.88,2000.0,4000.0,31600.0,33,002786,20260417
002818.SZ,富森美,12.15,-0.6541291905151273,1600.0,160000,148431824,0.0010779359552975647,16000.0,1600000.0,148431824,0.010779359552975648,1.4717906786590351,1,38/248,667494055.7,15.384615384615383,0.0,0.0,0.0,785900,9753019.0,0.2634287965906877,12.41,13000.0,70600.0,1700.0,33,002818,20260417
002847.SZ,盐津铺子,58.72,-1.5095605501509537,1800.0,180000,98602779,0.001825506358193008,3000.0,300000.0,98602779,0.0030425105969883464,2.314659510231465,1,38/248,814580878.0,13.392533526640088,0.0,0.0,0.0,133900,8167900.0,0.05491289740000431,61.0,300.0,1500.0,21100.0,33,002847,20260417
002867.SZ,周大生,13.26,-0.8968609865470926,2700.0,270000,391244912,0.0006901048210947724,3850.0,385000.0,391244912,0.000984038356005509,1.195814648729443,1,38/248,1263898807.0,15.245901639344272,0.0,0.0,0.0,758050,10263997.0,0.07024856316783235,13.54,10300.0,40000.0,1800.0,33,002867,20260417
002875.SZ,安奈儿,25.32,2.8014616321559127,6100.0,610000,134708451,0.004528297931359926,1400.0,140000.0,134711817,0.0010392555242573858,2.111246447421844,1,38/248,933637314.0,20.351648351648347,0.0,0.0,0.0,311500,7834225.0,0.17074295885225696,25.15,1700.0,1500.0,2800.0,33,002875,20260417
002956.SZ,西麦食品,33.15,1.9686250384497097,100.0,10000,99708688,0.00010029216310618789,14180.0,1418000.0,99708688,0.014221428728457443,5.013841894801607,1,38/248,832526158.0,19.81891348088531,0.0,0.0,0.0,265820,9075094.8,0.11908201697090318,34.14,3800.0,2000.0,2500.0,33,002956,20260417
002969.SZ,嘉美包装,22.6,-0.5281690140844958,7000.0,700000,539138442,0.001298367813289782,1900.0,190000.0,539138442,0.0003524141207500837,0.5281690140845008,1,38/248,4422723100.0,12.816966343937302,0.0,0.0,0.0,1246600,28472344.0,0.1141273091066904,22.84,8500.0,3800.0,4900.0,33,002969,20260417
300438.SZ,鹏辉能源,86.1,6.29629629629629,4200.0,420000,344721386,0.0012183752359361888,3100.0,310000.0,344721386,0.0008992769598576631,2.4691358024691468,1,38/248,13877931100.0,30.228191796649327,0.0,0.0,0.0,1245000,103335000.0,0.3080430881665488,83.0,400.0,6600.0,5600.0,33,300438,20260417
300769.SZ,德方纳米,71.95,12.9158819836786,200.0,20000,221580288,9.0260736550717e-05,42000.0,4200000.0,221580288,0.01895475467565057,9.761456371625865,1,38/248,10767878720.0,43.29384791746275,0.0,0.0,0.0,1600000,111904000.0,0.635532264110145,69.94,700.0,800.0,4700.0,33,300769,20260417
300982.SZ,苏文电能,23.15,-2.608329827513677,9900.0,990000,82502706,0.011999606412909657,300.0,30000.0,82502706,0.0003636244367548381,-1.6407236011779625,1,38/248,1012515921.0,22.808716707021798,0.0,0.0,0.0,323300,7558754.0,0.16673788483714969,23.38,9400.0,24500.0,1000.0,33,300982,20260417
600367.SH,红星发展,23.47,1.0766580534022394,21700.0,2170000,216905846,0.010004340777426533,1200.0,120000.0,216905846,0.0005532354346963981,0.7751937984496138,1,38/248,2475849732.0,13.870967741935491,0.0,0.0,0.0,631900,14786460.0,0.19625858156099474,23.4,500.0,200.0,1500.0,17,600367,20260417
600392.SH,盛和资源,26.03,-0.6109201985490651,3570.0,357000,1292883760,0.0002761269118269379,174201.0,17420100.0,1292883760,0.013473833100046056,0.0,1,38/248,6472286750.0,11.77924217462932,0.0,0.0,0.0,1835899,48082195.0,0.10473934109750516,26.19,600.0,1400.0,200.0,17,600392,20260417
600397.SH,江钨装备,14.35,-1.1707988980716248,100.0,10000,600473792,1.665351616211753e-05,100.0,10000.0,600473792,1.665351616211753e-05,1.2396694214876103,1,38/248,2018326811.0,14.210526315789476,0.0,0.0,0.0,610500,8974350.0,0.06166916570059553,14.7,15200.0,5000.0,200.0,17,600397,20260417
600423.SH,*ST柳化,3.09,0.6514657980456032,100000.0,10000000,574416425,0.017408972941538012,67400.0,6740000.0,574416425,0.011733647762596621,0.32573289902280145,1,38/248,406362111.0,11.864406779661019,0.0,0.0,0.0,932200,2871176.0,0.11671538818372458,3.08,19800.0,12900.0,10100.0,22,600423,20260417
600545.SH,卓郎智能,4.89,-9.94475138121547,53200.0,5320000,964976549,0.005513087344467684,6200.0,620000.0,964976549,0.0006425026604454819,-3.4990791896869156,1,38/248,2634852515.0,13.939393939393947,0.0,0.0,0.0,6628600,34733864.0,0.3707452702898968,5.24,154900.0,152300.0,7900.0,17,600545,20260417
600606.SH,绿地控股,1.57,6.80272108843538,1605400.0,160540000,3898852311,0.04117621987041201,342100.0,34210000.0,3898852311,0.008774376988705587,0.0,1,38/248,926486737.0,24.242424242424246,0.0,0.0,0.0,10105600,14855232.0,0.07190439037035155,1.47,562400.0,307200.0,837200.0,17,600606,20260417
600608.SH,*ST沪科,2.07,0.0,14600.0,1460000,258099759,0.005656727482647514,,,258099759,,,1,38/248,25951601.0,9.661835748792258,0.0,0.0,0.0,0,0.0,0.0,,,,,22,600608,20260417
600654.SH,中安科,3.92,-3.4482758620689578,20500.0,2050000,1779876245,0.0011517654700762636,30500.0,3050000.0,1779876245,0.0017136022847476118,0.0,1,38/248,2353800860.0,10.31746031746031,0.0,0.0,0.0,10005100,40620706.0,0.4317322261954629,4.06,68200.0,24900.0,147900.0,17,600654,20260417
600708.SH,光明地产,3.8,1.6042780748662997,5917.0,591700,1055736866,0.0005604616254823482,400.0,40000.0,1055736866,3.7888228864786084e-05,0.0,1,38/248,601011655.0,16.519174041297934,0.0,0.0,0.0,859700,3215278.0,0.03863337922140238,3.74,34600.0,26500.0,12800.0,17,600708,20260417
600881.SH,亚泰集团,1.56,-1.2658227848101276,186700.0,18670000,2736054000,0.006823695731151505,232500.0,23250000.0,2736054000,0.008497639300978709,1.8987341772152,1,38/248,410143030.0,15.54054054054054,0.0,0.0,0.0,3251200,5234432.0,0.10058936021462869,1.61,159600.0,376100.0,298000.0,17,600881,20260417
603017.SH,中衡设计,15.4,0.7194244604316626,3700.0,370000,154984571,0.0023873344140817733,1200.0,120000.0,154984571,0.0007742706207832778,-0.4578155657292249,1,38/248,1489766645.0,14.314381270903004,0.0,0.0,0.0,1066500,16232130.0,0.3861468078459948,15.22,1100.0,1200.0,700.0,17,603017,20260417
603139.SH,康惠股份,36.3,-1.3050570962479717,400.0,40000,50530963,0.0007915938589969085,100.0,10000.0,50530963,0.00019789846474922712,-0.5165851005981437,1,38/248,591365991.0,12.518718179095536,0.0,0.0,0.0,56600,2070994.0,0.056668001601922306,36.59,2400.0,100.0,2400.0,17,603139,20260417
603516.SH,淳中科技,142.25,-9.996836444163247,9400.0,940000,140575539,0.00668679634228541,1600.0,160000.0,140575539,0.0011381781008145378,1.993040177159111,1,38/248,4117543745.0,19.923397852404072,0.0,0.0,0.0,279800,45103760.0,0.1376505972188607,161.2,200.0,600.0,2000.0,17,603516,20260417
603738.SH,泰晶科技,38.32,-3.7669512807634353,1600.0,160000,277280906,0.0005770321595818791,3800.0,380000.0,277280906,0.0013704513790069627,1.2054244098443023,1,38/248,7318692170.0,14.872848702799896,0.0,0.0,0.0,813700,32792110.0,0.2108645698212991,40.3,1100.0,900.0,1000.0,17,603738,20260417
603803.SH,瑞斯康达,14.3,-3.8332212508406087,19000.0,1900000,239492352,0.007933447494807684,300.0,30000.0,239492352,0.00012526496044433185,2.219233355749828,1,38/248,1683114573.0,14.913544668587896,0.0,0.0,0.0,1871400,28445280.0,0.44045008783430045,15.2,9300.0,25500.0,6000.0,17,603803,20260417
603906.SH,龙蟠科技,33.17,0.5456198848135789,7407054.0,740705400,326896851,2.265868874949793,500.0,50000.0,326896851,0.000152953446468042,1.5459230069718055,1,38/248,6860492120.0,16.153602031101247,0.0,0.0,0.0,1820600,60990100.0,0.3221850949193904,33.5,1000.0,100.0,700.0,17,603906,20260417
605006.SH,山东玻纤,11.69,-3.6273701566364487,32900.0,3290000,193492650,0.01700322983844606,1000.0,100000.0,193492650,0.0005168154966093027,-0.41220115416323866,1,38/248,1985190510.0,13.756613756613762,0.0,0.0,0.0,1917200,23159776.0,0.3195075735677271,12.08,1200.0,100.0,100.0,17,605006,20260417
605158.SH,华达新材,8.01,2.29885057471264,1900.0,190000,147273940,0.0012901128332683976,1000.0,100000.0,147273940,0.0006790067543517882,0.0,1,38/248,320284763.0,15.716272600834492,0.0,0.0,0.0,183600,1437588.0,0.03590004301748074,7.83,1400.0,9500.0,11600.0,17,605158,20260417
000007.SZ,全新好,15.51,10.0,1800.0,180000,230074655,0.0007823547535038138,2600.0,260000.0,230074655,0.0011300679772832866,0.07092198581559739,1,38/248,467594711.0,12.88475304223335,0.0,0.0,0.0,10700,150977.0,0.0030884861915976064,14.11,900.0,4300.0,500.0,33,000007,20260417
000553.SZ,安道麦A,6.82,10.000000000000002,23900.0,2390000,348934000,0.006849432844033542,18121700,1812170000.0,348934000,5.193446325092998,10.000000000000009,1,38/248,192168346.0,12.258064516129043,0.0,0.0,0.0,1705000,11628100.0,0.0783161985705258,6.82,1400.0,12800.0,50000.0,33,000553,20260417
000628.SZ,高新发展,66.18,10.00664893617023,1200.0,120000,165316285,0.0007258813008046969,2800.0,280000.0,165316285,0.0016937230352109594,-0.3158244680851019,1,38/248,2678094314.0,13.20153061224491,0.0,0.0,0.0,149900,8989503.0,0.07797602130706487,59.97,400.0,4200.0,300.0,33,000628,20260417
000783.SZ,长江证券,7.99,10.055096418732788,6600.0,660000,3146118532,0.00020978230581173793,92800.0,9280000.0,3146118532,0.0029496663605044363,8.1267217630854,1,38/248,3350047837.0,11.360448807854144,0.0,0.0,0.0,10962300,86054055.0,0.1982306581319983,7.85,691100.0,627800.0,110000.0,33,000783,20260417
000790.SZ,华神科技,4.57,10.120481927710841,11700.0,1170000,511183333,0.002288807017892346,1000.0,100000.0,511183333,0.00019562453144379024,2.409638554216853,1,38/248,355277434.09999996,15.538847117794488,0.0,0.0,0.0,683500,2904875.0,0.10977898440398638,4.25,36400.0,21000.0,100.0,33,000790,20260417
001218.SZ,丽臣实业,27.63,9.992038216560502,3800.0,380000,77573170,0.004898600895129076,675412.0,67541200.0,77573170,0.870677323100242,9.992038216560495,1,38/248,195448239.60000002,15.283483976992601,0.0,0.0,0.0,534188,14759614.0,0.4524671405509534,27.63,18000.0,100.0,100.0,33,001218,20260417
001270.SZ,*ST铖昌,140.35,4.997381611431142,52800.0,5280000,107398291,0.04916279347499114,50600.0,5060000.0,107398291,0.04711434374686651,0.0,1,38/248,2574275351.0,12.424037812288999,0.0,0.0,0.0,228100,30490127.0,0.11208869389158044,133.67,500.0,100.0,500.0,33,001270,20260417
002181.SZ,粤传媒,16.49,10.00667111407604,6800.0,680000,370053722,0.0018375710324567416,5520.0,552000.0,370053722,0.0014916753087001783,1.4009339559706513,1,38/248,4542262510.0,16.387726638772648,0.0,0.0,0.0,2481680,37721536.0,0.21873943049111597,15.2,6000.0,400.0,55900.0,33,002181,20260417
002207.SZ,*ST准油,6.87,5.045871559633029,2500.0,250000,182195622,0.0013721515218406291,1900.0,190000.0,182195622,0.0010428351565988782,3.3639143730886722,1,38/248,689285942.0,4.941860465116276,0.0,0.0,0.0,4791900,32393244.0,1.8373011354159836,6.76,52700.0,7000.0,1300.0,33,002207,20260417
002235.SZ,安妮股份,11.2,10.019646365422393,3900.0,390000,458285245,0.0008509983776588749,5000.0,500000.0,458285245,0.0010910235611011217,0.29469548133596035,1,38/248,2001567435.0,16.274309109518935,0.0,0.0,0.0,670400,6844784.0,0.12110301245152488,10.21,71900.0,35600.0,10600.0,33,002235,20260417
002591.SZ,恒大高新,8.36,9.999999999999996,14500.0,1450000,191952622,0.007553947348528534,39172200,3917220000.0,191952622,20.407223194898584,9.999999999999986,1,38/248,367984570.29999995,16.828929068150195,0.0,0.0,0.0,1530400,12794144.0,0.684704551283588,8.36,500.0,200.0,1000.0,33,002591,20260417
002640.SZ,跨境通,3.65,9.939759036144581,18100.0,1810000,1424252005,0.0012708425149803458,1163400.0,116340000.0,1424252005,0.08168498242696874,9.93975903614459,1,38/248,533836029.0,13.069908814589656,0.0,0.0,0.0,5659800,20658270.0,0.36555828288248926,3.65,23800.0,2600.0,251700.0,33,002640,20260417
002856.SZ,*ST美芝,13.78,5.03048780487805,5760.0,576000,79521355,0.007243337340013887,21345240,2134524000.0,79521355,26.84214825061771,5.030487804878048,1,38/248,214125702.8,8.079268292682917,0.0,0.0,0.0,1127260,15533643.0,0.9097817420477812,13.78,300.0,2000.0,200.0,33,002856,20260417
002870.SZ,香山股份,39.58,10.005558643690943,1400.0,140000,72299980,0.0019363767458856836,1100.0,110000.0,72299980,0.0015214388717673228,0.6670372429127269,1,38/248,584284947.0,11.404463799673374,0.0,0.0,0.0,4700,170234.0,0.003674069079424704,36.22,50800.0,2800.0,15000.0,33,002870,20260417
002929.SZ,润建股份,59.68,10.009216589861751,150072.0,15007200,156959399,0.09561198689350231,45049.0,4504900.0,158336303,0.028451466370286543,3.557603686635935,1,38/248,3047470610.0,10.677506775067744,0.0,0.0,0.0,463351,26031059.0,0.21862619746184003,56.18,16800.0,32000.0,3900.0,33,002929,20260417
300083.SZ,创世纪,10.19,20.023557126030617,1200.0,120000,1411549994,8.50129294109862e-05,292907.0,29290700.0,1411549994,0.02075073509581978,8.00942285041224,1,38/248,4761158342.0,23.93867924528301,0.0,0.0,0.0,3744193,34334250.0,0.2508612838664991,9.17,32900.0,52300.0,6800.0,33,300083,20260417
300885.SZ,海昌新材,28.64,19.98324256388772,700.0,70000,88608775,0.0007899894790329738,2700.0,270000.0,88608775,0.0030471022762700423,2.639296187683282,1,38/248,1171911353.0,25.179552175749897,0.0,0.0,0.0,93400,2288300.0,0.05592219151524441,24.5,200.0,100.0,8200.0,33,300885,20260417
600052.SH,东望时代,4.44,9.90099009900991,26500.0,2650000,515581371,0.005139828839936887,80100.0,8010000.0,515581371,0.015535860002979044,0.4950495049504955,1,38/248,711973004.0,9.885057471264384,0.0,0.0,0.0,269700,1094982.0,0.03194760484773027,4.06,23500.0,27700.0,137700.0,17,600052,20260417
