股票代码,股票简称,最新价,最新涨跌幅,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260415],p_high,p_low,p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260415],最高价:前复权[20260415],最低价:前复权[20260415],收盘价:前复权[20260415],振幅[20260415],成交量[20260415],market_code,code,date
301609.SZ,山大电力,45.17,-0.9429824561403503,45.52,45.52,48.18,4.15045396,250/5521,45.82,45.05,48.48,46.12,45.52,45.52,45.52,0,46.33,48.48,46.12,48.18,5.101599,5139072,33,301609,20260415
002422.SZ,科伦药业,34.57,1.3782991202346007,34.93,34.93,35.7,4.111986,251/5521,35.15,34,35.79,34.11,34.93,34.93,34.93,0,34.66,35.79,34.11,35.7,4.899387,3.3941387E7,33,002422,20260415
300720.SZ,海川智能,63.12,0.7662835249042096,62.01,62.01,57.25,4.10983815,252/5521,64.1,61.08,58.79,53.34,62.01,62.01,62.01,0,54.71,58.79,53.34,57.25,9.910892,9868821,33,300720,20260415
000989.SZ,九芝堂,9.65,-0.9240246406570827,9.72,9.72,9.88,4.10958904,253/5521,9.75,9.55,9.96,9.42,9.72,9.72,9.72,0,9.56,9.96,9.42,9.88,5.6902,4.1353896E7,33,000989,20260415
300868.SZ,杰美特,72.49,2.517324282279736,70.72,70.72,76.02,4.10846343,254/5521,75.02,69,78.85,73.03,70.72,70.72,70.72,0,73.74,78.85,73.03,76.02,7.970419,6387551,33,300868,20260415
688795.SH,摩尔线程,715.7,3.784802784222741,690.0,690,625.66,4.10489359,255/5521,732.99,690,650.15,598,690.0,690.0,690.0,0,601.15,650.15,598,625.66,8.677349,5235178,17,688795,20260415
603991.SH,至正股份,112.63,-0.8626001232285926,114.02,114.02,109.94,4.09013444,256/5521,115.88,112,113.88,106,114.02,114.02,114.02,0,106,113.88,106,109.94,7.460708,3665000,17,603991,20260415
603556.SH,海兴电力,28.72,-2.6110545947778894,29.0,29,36.6,4.06596531,257/5521,29.56,28.61,37.05,35.17,29.0,29.0,29.0,0,35.51,37.05,35.17,36.6,5.345464,5896890,17,603556,20260415
001378.SZ,德冠新材,26.79,2.290950744558984,26.22,26.22,24.85,4.06197655,258/5521,26.89,26.18,25.43,24.76,26.22,26.22,26.22,0,25.13,25.43,24.76,24.85,2.805695,4123562,33,001378,20260415
301122.SZ,采纳股份,31.9,1.2055837563451746,31.46,31.46,31.06,4.05360134,259/5521,32.68,31.28,32.21,30.03,31.46,31.46,31.46,0,30.18,32.21,30.03,31.06,7.303182,3247420,33,301122,20260415
002832.SZ,比音勒芬,20.24,2.897813929842383,20.06,20.06,17.53,4.03560831,260/5521,20.64,19.98,17.82,16.96,20.06,20.06,20.06,0,16.96,17.82,16.96,17.53,5.103857,1.468972E7,33,002832,20260415
601579.SH,会稽山,17.85,-0.9433962264150841,17.96,17.96,19.4,4.02144772,261/5521,18.08,17.71,19.6,18.58,17.96,17.96,17.96,0,18.58,19.6,18.58,19.4,5.469168,1.7676887E7,17,601579,20260415
002966.SZ,苏州银行,8.52,-0.3508771929824694,8.59,8.59,8.62,3.98069964,262/5521,8.62,8.44,8.64,8.28,8.59,8.59,8.59,0,8.31,8.64,8.28,8.62,4.342581,6.0121272E7,33,002966,20260415
301178.SZ,天亿马,54.55,0.055025678650025736,54.54,54.54,52.25,3.9800995,263/5521,55.5,54,53.22,50.28,54.54,54.54,54.54,0,50.68,53.22,50.28,52.25,5.850746,2847859,33,301178,20260415
000411.SZ,英特集团,10.6,-0.18832391713747246,10.56,10.56,11.28,3.96313364,264/5521,10.66,10.56,11.41,10.89,10.56,10.56,10.56,0,10.9,11.41,10.89,11.28,4.792626,1.0415381E7,33,000411,20260415
301588.SZ,美新科技,34.35,13.704071499503478,31.17,31.17,22.05,3.96039604,265/5521,34.81,30.72,23.38,21.28,31.17,31.17,31.17,0,21.94,23.38,21.28,22.05,9.90099,9478440,33,301588,20260415
688192.SH,迪哲医药,56.7,2.106969205834687,56.2,56.2,60.2,3.95441202,266/5521,59.1,56.2,60.98,57,56.2,56.2,56.2,0,59.5,60.98,57,60.2,6.872733,5412295,17,688192,20260415
603001.SH,奥康国际,8.23,-2.94811320754717,8.52,8.52,9.48,3.94736842,267/5521,8.52,8.2,9.65,9.08,8.52,8.52,8.52,0,9.18,9.65,9.08,9.48,6.25,1.1834558E7,17,603001,20260415
002333.SZ,罗普斯金,5.5,-1.079136690647475,5.57,5.57,5.81,3.93559928,268/5521,5.59,5.46,6.11,5.48,5.57,5.57,5.57,0,5.62,6.11,5.48,5.81,11.270125,4.0268993E7,33,002333,20260415
600056.SH,中国医药,10.36,-0.38461538461539346,10.38,10.38,11.15,3.91425909,269/5521,10.41,10.32,11.21,10.65,10.38,10.38,10.38,0,10.8,11.21,10.65,11.15,5.219012,6.9932384E7,17,600056,20260415
600346.SH,恒力石化,22.09,-0.5850585058505806,22.15,22.15,23.68,3.90522159,270/5521,22.5,21.99,23.8,22.35,22.15,22.15,22.15,0,23.3,23.8,22.35,23.68,6.362439,5.1380179E7,17,600346,20260415
603139.SH,康惠股份,36.3,-1.3050570962479717,36.59,36.59,29.58,3.89884089,271/5521,37.2,35.64,30.07,27.16,36.59,36.59,36.59,0,28.47,30.07,27.16,29.58,10.221285,1.1637808E7,17,603139,20260415
688781.SH,视涯科技,40.45,0.37220843672457987,40.28,40.28,39.0,3.88918487,272/5521,40.81,39.28,40.63,37.4,40.28,40.28,40.28,0,37.49,40.63,37.4,39.0,8.604155,8737191,17,688781,20260415
603222.SH,济民健康,9.8,2.510460251046027,9.64,9.64,10.43,3.88446215,273/5521,10.24,9.55,10.46,9.91,9.64,9.64,9.64,0,10.2,10.46,9.91,10.43,5.478087,5.5198537E7,17,603222,20260415
300057.SZ,万顺新材,9.76,0.30832476875641684,9.81,9.81,7.5,3.87811634,274/5521,10.07,9.22,7.99,7.15,9.81,9.81,9.81,0,7.34,7.99,7.15,7.5,11.634349,1.46322838E8,33,300057,20260415
002349.SZ,精华制药,7.52,2.872777017783857,7.36,7.36,7.82,3.85126162,275/5521,7.59,7.34,7.88,7.5,7.36,7.36,7.36,0,7.58,7.88,7.5,7.82,5.04648,4.4715349E7,33,002349,20260415
300651.SZ,金陵体育,36.08,13.245448838669175,32.67,32.67,30.48,3.85008518,276/5521,38.2,32.39,30.58,28.91,32.67,32.67,32.67,0,29.29,30.58,28.91,30.48,5.689948,1.9869945E7,33,300651,20260415
301391.SZ,卡莱特,83.24,3.4037267080745277,81.43,81.43,82.35,3.83306014,277/5521,85.45,80.5,86.5,79.17,81.43,81.43,81.43,0,79.68,86.5,79.17,82.35,9.242214,3105275,33,301391,20260415
920982.BJ,锦波生物,175.9,0.45688178183895567,172.56,172.56,181.2,3.82764153,278/5521,180.98,172.1,185.5,175,172.56,172.56,172.56,0,175,185.5,175,181.2,6.016502,1385839,151,920982,20260415
920367.BJ,新赣江,18.47,0.54436581382688,18.24,18.24,20.38,3.82068263,279/5521,18.74,18.24,20.39,19.71,18.24,18.24,18.24,0,19.8,20.39,19.71,20.38,3.464085,3615750,151,920367,20260415
300119.SZ,瑞普生物,18.0,-0.7717750826901906,18.21,18.21,19.03,3.81887616,280/5521,18.21,17.95,19.13,18.23,18.21,18.21,18.21,0,18.38,19.13,18.23,19.03,4.909983,1.0218511E7,33,300119,20260415
002128.SZ,电投能源,32.36,-1.3113754193351623,32.87,32.87,32.78,3.79987334,281/5521,33.12,31.92,32.8,31.52,32.87,32.87,32.87,0,31.78,32.8,31.52,32.78,4.053198,3.0135688E7,33,002128,20260415
300256.SZ,星星科技,3.36,0.2985074626865608,3.37,3.37,3.56,3.79008746,282/5521,3.41,3.32,3.73,3.42,3.37,3.37,3.37,0,3.43,3.73,3.42,3.56,9.0379,6.9372007E7,33,300256,20260415
300411.SZ,金盾股份,10.29,0.48828124999998956,10.22,10.22,10.99,3.77714825,283/5521,10.33,10.16,11.24,10.52,10.22,10.22,10.22,0,10.59,11.24,10.52,10.99,6.798866,1.5344451E7,33,300411,20260415
605133.SH,嵘泰股份,32.63,1.556178026766262,32.23,32.23,29.4,3.77691493,284/5521,32.88,31.78,30.16,28.3,32.23,32.23,32.23,0,28.3,30.16,28.3,29.4,6.565478,1.4372339E7,17,605133,20260415
688336.SH,三生国健,73.19,0.027333606669394588,73.14,73.14,89.28,3.76569038,285/5521,74.86,72.62,91.44,84.16,73.14,73.14,73.14,0,88.22,91.44,84.16,89.28,8.46118,1.3912089E7,17,688336,20260415
300267.SZ,尔康制药,4.36,3.809523809523813,4.26,4.26,4.14,3.7593985,286/5521,4.58,4.23,4.14,3.94,4.26,4.26,4.26,0,4.03,4.14,3.94,4.14,5.012531,1.57295418E8,33,300267,20260415
688818.SH,电科蓝天,68.6,1.4042867701404118,67.6,67.6,67.08,3.7587007,287/5521,69.1,66.37,70.45,65,67.6,67.6,67.6,0,65.95,70.45,65,67.08,8.430007,3.6882198E7,17,688818,20260415
001257.SZ,盛龙股份,22.52,-0.7492287351256135,22.44,22.44,23.77,3.75381929,288/5521,22.76,22.23,24.69,23.32,22.44,22.44,22.44,0,23.32,24.69,23.32,23.77,5.979921,4.2749913E7,33,001257,20260415
601233.SH,桐昆股份,24.21,4.986990459670435,22.81,22.81,20.19,3.75128469,289/5521,24.45,22.81,20.42,19.56,22.81,22.81,22.81,0,19.7,20.42,19.56,20.19,4.419321,4.5801617E7,17,601233,20260415
002317.SZ,众生药业,18.39,-0.1628664495114068,18.4,18.4,19.09,3.75,290/5521,18.79,18.18,19.25,18.37,18.4,18.4,18.4,0,18.69,19.25,18.37,19.09,4.782608,5.0582059E7,33,002317,20260415
001965.SZ,招商公路,9.4,0.9667024704618674,9.31,9.31,9.15,3.7414966,291/5521,9.45,9.19,9.18,8.8,9.31,9.31,9.31,0,8.83,9.18,8.8,9.15,4.30839,2.8348708E7,33,001965,20260415
002645.SZ,华宏科技,25.77,9.98719590268886,24.88,24.88,21.63,3.74100719,292/5521,25.77,24.66,22.5,20.53,24.88,24.88,24.88,0,20.85,22.5,20.53,21.63,9.448441,6.297554E7,33,002645,20260415
688376.SH,美埃科技,70.18,0.7031137896398466,69.65,69.65,73.3,3.73620153,293/5521,71.37,68.03,74.57,69.07,69.65,69.65,69.65,0,70.7,74.57,69.07,73.3,7.783753,3333453,17,688376,20260415
300265.SZ,通光线缆,17.21,-5.0744622173193505,18.18,18.18,19.72,3.73487638,294/5521,18.29,17.2,19.97,18.87,18.18,18.18,18.18,0,19.02,19.97,18.87,19.72,5.786428,7.294761E7,33,300265,20260415
000430.SZ,ST张家界,7.73,-1.7789072426937698,7.88,7.88,8.08,3.72272144,295/5521,7.91,7.73,8.18,7.71,7.88,7.88,7.88,0,7.79,8.18,7.71,8.08,6.033376,2.2966844E7,33,000430,20260415
300967.SZ,晓鸣股份,16.61,0.060240963855409696,16.5,16.5,19.8,3.71922472,296/5521,16.77,16.45,19.88,18.73,16.5,16.5,16.5,0,18.76,19.88,18.73,19.8,6.024096,1.2936785E7,33,300967,20260415
600855.SH,航天长峰,18.62,1.416122004357307,18.25,18.25,19.94,3.69214769,298/5521,18.76,18.18,20.5,19.3,18.25,18.25,18.25,0,19.42,20.5,19.3,19.94,6.240249,7.3829196E7,17,600855,20260415
603688.SH,石英股份,55.18,-0.8801868151607724,55.67,55.67,51.8,3.68294636,299/5521,55.93,54.3,54.96,51,55.67,55.67,55.67,0,51,54.96,51,51.8,7.926341,4.2172288E7,17,603688,20260415
688375.SH,国博电子,122.51,-0.4307542262678813,109.8,109.8,122.5,3.68176047,300/5521,127.85,109.8,126.22,118.55,109.8,109.8,109.8,0,118.55,126.22,118.55,122.5,6.491747,1.0183476E7,17,688375,20260415
300900.SZ,广联航空,44.45,4.1471415182755464,42.68,42.68,41.4,3.68144252,301/5521,45.54,42,45.3,40.38,42.68,42.68,42.68,0,40.67,45.3,40.38,41.4,12.321562,6.4117448E7,33,300900,20260415
920970.BJ,大禹生物,7.24,1.54277699859748,7.07,7.07,7.92,3.66492147,302/5521,7.4,7.03,8.15,7.41,7.07,7.07,7.07,0,7.98,8.15,7.41,7.92,9.685863,1.1191804E7,151,920970,20260415
603320.SH,迪贝电气,24.24,-0.8588957055214759,24.45,24.45,22.74,3.64630811,303/5521,24.79,24.15,22.9,21.97,24.45,24.45,24.45,0,21.99,22.9,21.97,22.74,4.238833,5958587,17,603320,20260415
688516.SH,奥特维,81.7,7.584935475375302,75.7,75.7,75.12,3.64238411,304/5521,82.5,74.2,78.33,72.02,75.7,75.7,75.7,0,73,78.33,72.02,75.12,8.705849,1.6251073E7,17,688516,20260415
002270.SZ,华明装备,24.49,-3.1633056544088602,25.4,25.4,27.72,3.62616822,305/5521,25.46,24.35,28.13,26.95,25.4,25.4,25.4,0,26.74,27.92,26.74,27.51,4.411214,2.1088369E7,33,002270,20260415
688260.SH,昀冢科技,35.8,0.22396416573347788,35.82,35.82,28.35,3.61842105,307/5521,36.45,35.4,30.25,27.38,35.82,35.82,35.82,0,27.38,30.25,27.38,28.35,10.489766,6931563,17,688260,20260415
300791.SZ,仙乐健康,19.5,0.3602676273803411,19.45,19.45,21.58,3.60057609,308/5521,19.65,19.33,21.68,20.8,19.45,19.45,19.45,0,20.8,21.68,20.8,21.58,4.224675,3926756,33,300791,20260415
300204.SZ,舒泰神,27.63,-0.7899461400359152,27.75,27.75,32.39,3.58170771,309/5521,28.24,27.5,34,30.31,27.75,27.75,27.75,0,31.88,34,30.31,32.39,11.800447,8.9062248E7,33,300204,20260415
000702.SZ,正虹科技,7.13,1.8571428571428557,7.0,7,6.95,3.57675112,310/5521,7.18,6.93,7.3,6.53,7.0,7.0,7.0,0,6.7,7.3,6.53,6.95,11.475409,2.8426124E7,33,000702,20260415
688521.SH,芯原股份,280.88,19.99829110949716,260.0,260,254.24,3.56008147,311/5521,280.88,260,258.65,238.23,260.0,260.0,260.0,0,245,258.65,238.23,254.24,8.317718,2.4177988E7,17,688521,20260415
688765.SH,禾元生物,55.07,3.2239925023430156,53.87,53.87,66.67,3.55700528,312/5521,55.29,53.08,66.86,64.72,53.87,53.87,53.87,0,65.08,66.86,64.72,66.67,3.324013,2023246,17,688765,20260415
603730.SH,岱美股份,10.94,3.2075471698113196,10.41,10.41,9.35,3.54374308,313/5521,10.98,10.41,9.5,9.01,10.41,10.41,10.41,0,9.02,9.5,9.01,9.35,5.426356,2.3808337E7,17,603730,20260415
688179.SH,阿拉丁,19.73,2.1221532091097317,19.32,19.32,18.46,3.53337072,314/5521,19.75,18.85,18.75,17.71,19.32,19.32,19.32,0,17.8,18.75,17.71,18.46,5.832865,1.5609816E7,17,688179,20260415
002471.SZ,中超控股,8.46,0.9546539379474948,8.39,8.39,9.09,3.53075171,315/5521,8.5,8.3,9.22,8.72,8.39,8.39,8.39,0,8.77,9.22,8.72,9.09,5.69476,2.75120083E8,33,002471,20260415
688629.SH,华丰科技,136.2,7.109153821956584,129.1,129.1,131.98,3.51372549,316/5521,138.85,123.51,135.58,124.22,129.1,129.1,129.1,0,129.97,135.58,124.22,131.98,8.909803,2.9469185E7,17,688629,20260415
002048.SZ,宁波华翔,26.03,-1.736504341260843,26.42,26.42,28.01,3.51071693,317/5521,26.67,25.88,28.9,26.97,26.42,26.42,26.42,0,27.1,28.9,26.97,28.01,7.132298,2.4102758E7,33,002048,20260415
300953.SZ,震裕科技,220.6,4.733418791245311,209.38,209.38,188.84,3.4966568,318/5521,222.99,209.07,190.87,181.78,209.38,209.38,209.38,0,183.88,190.87,181.78,188.84,4.981913,9126280,33,300953,20260415
002321.SZ,华英农业,2.13,0.4716981132075371,2.11,2.11,2.37,3.49344978,319/5521,2.14,2.09,2.4,2.21,2.11,2.11,2.11,0,2.29,2.4,2.21,2.37,8.296943,1.39026154E8,33,002321,20260415
300580.SZ,贝斯特,28.95,2.0084566596194513,28.4,28.4,26.84,3.4695451,320/5521,29.38,28.11,27.71,26.32,28.4,28.4,28.4,0,26.33,27.71,26.32,26.84,5.358519,3.1092964E7,33,300580,20260415
300878.SZ,维康药业,28.58,3.927272727272721,27.47,27.47,27.45,3.46777233,321/5521,29.17,27.21,27.45,25.62,27.47,27.47,27.47,0,26.89,27.45,25.62,27.45,6.897851,2754840,33,300878,20260415
603803.SH,瑞斯康达,14.3,-3.8332212508406087,15.2,15.2,15.52,3.46666667,322/5521,15.38,14.13,16.15,15.21,15.2,15.2,15.2,0,15.21,16.15,15.21,15.52,6.266666,1.11113056E8,17,603803,20260415
603387.SH,基蛋生物,9.65,5.46448087431694,9.35,9.35,10.16,3.46232179,323/5521,9.86,9.35,10.2,9.75,9.35,9.35,9.35,0,9.9,10.2,9.75,10.16,4.582484,4.2548841E7,17,603387,20260415
600060.SH,海信视像,25.6,2.1548284118116627,25.05,25.05,23.07,3.4529148,324/5521,25.86,24.8,23.42,22.3,25.05,25.05,25.05,0,22.43,23.42,22.3,23.07,5.022421,1.9386762E7,17,600060,20260415
688137.SH,近岸蛋白,48.48,0.41425020712509475,47.85,47.85,49.76,3.45114345,325/5521,49.47,47.8,51.64,46.84,47.85,47.85,47.85,0,47.76,51.64,46.84,49.76,9.979209,2124212,17,688137,20260415
301120.SZ,新特电气,19.63,-1.850000000000005,19.98,19.98,24.0,3.44827586,326/5521,20.15,19.52,24,22.87,19.98,19.98,19.98,0,23.32,24,22.87,24.0,4.870689,3.4687284E7,33,301120,20260415
600054.SH,黄山旅游,11.89,-0.1679261125104918,11.9,11.9,12.36,3.43096234,327/5521,12.05,11.66,12.39,11.96,11.9,11.9,11.9,0,11.98,12.39,11.96,12.36,3.598326,2.0936212E7,17,600054,20260415
300751.SZ,迈为股份,238.88,7.914709071196233,222.22,222.22,223.17,3.41519926,328/5521,240.32,219.46,229,218.5,222.22,222.22,222.22,0,218.89,229,218.5,223.17,4.865616,1.2956092E7,33,300751,20260415
002236.SZ,大华股份,18.49,1.09349371241115,18.2,18.2,18.86,3.39912281,329/5521,18.86,18.1,18.91,18.2,18.2,18.2,18.2,0,18.26,18.91,18.2,18.86,3.892543,8.6026726E7,33,002236,20260415
688027.SH,国盾量子,572.19,2.385212754536027,557.0,557,578.0,3.39892665,330/5521,572.5,555,603.68,570.75,557.0,557.0,557.0,0,600,603.68,570.75,578.0,5.890876,4248893,17,688027,20260415
920725.BJ,惠丰钻石,31.32,3.537190082644629,31.2,31.2,32.01,3.39147287,331/5521,31.9,30.82,33.5,31.42,31.2,31.2,31.2,0,32.05,33.5,31.42,32.01,6.718346,5011230,151,920725,20260415
688610.SH,埃科光电,124.7,1.962387571545385,123.51,123.51,112.9,3.38827839,332/5521,128.9,123.51,116.9,106.44,123.51,123.51,123.51,0,110.95,116.9,106.44,112.9,9.578754,3015293,17,688610,20260415
603206.SH,嘉环科技,16.6,-0.7177033492822814,16.72,16.72,16.51,3.38134001,333/5521,16.88,16.57,16.73,15.92,16.72,16.72,16.72,0,16.02,16.73,15.92,16.51,5.07201,8176800,17,603206,20260415
300026.SZ,红日药业,3.42,-0.2915451895043799,3.44,3.44,3.67,3.38028169,334/5521,3.45,3.4,3.7,3.52,3.44,3.44,3.44,0,3.56,3.7,3.52,3.67,5.070422,9.5247773E7,33,300026,20260415
603717.SH,天域生物,7.54,10.072992700729934,6.9,6.9,7.04,3.3773862,335/5521,7.54,6.89,7.16,6.65,6.9,6.9,6.9,0,6.8,7.16,6.65,7.04,7.488986,1.59813E7,17,603717,20260415
688523.SH,航天环宇,65.51,4.050190597204581,62.62,62.62,68.91,3.37533753,336/5521,66.44,62.5,72.49,66.68,62.62,62.62,62.62,0,66.68,72.49,66.68,68.91,8.715871,1.5987552E7,17,688523,20260415
601058.SH,赛轮轮胎,13.92,-2.7253668763102765,14.16,14.16,13.8,3.37078652,337/5521,14.24,13.84,14.09,13.46,14.16,14.16,14.16,0,13.53,14.09,13.46,13.8,4.719101,6.1204654E7,17,601058,20260415
300215.SZ,电科院,8.56,-0.46511627906975755,8.61,8.61,8.6,3.36538462,338/5521,8.77,8.53,8.73,8.2,8.61,8.61,8.61,0,8.32,8.73,8.2,8.6,6.370192,5.88097E7,33,300215,20260415
300322.SZ,硕贝德,30.21,-1.0157273918741767,30.58,30.58,29.0,3.34996436,339/5521,30.74,29.7,30.5,28.6,30.58,30.58,30.58,0,28.6,30.5,28.6,29.0,6.771204,6.194614E7,33,300322,20260415
300181.SZ,佐力药业,15.21,-1.3618677042801497,15.39,15.39,16.06,3.34620335,340/5521,15.46,15.17,16.1,15.56,15.39,15.39,15.39,0,15.7,16.1,15.56,16.06,3.474903,1.5288475E7,33,300181,20260415
688520.SH,神州细胞,41.18,-0.38703434929850916,40.87,40.87,43.28,3.34288443,341/5521,42.24,40.58,43.85,41.63,40.87,40.87,40.87,0,42.5,43.85,41.63,43.28,5.300859,5434028,17,688520,20260415
000711.SZ,ST京蓝,4.92,2.9288702928870225,4.66,4.66,3.71,3.34261838,342/5521,4.96,4.63,3.77,3.58,4.66,4.66,4.66,0,3.66,3.77,3.58,3.71,5.292479,1.61358924E8,33,000711,20260415
688496.SH,ST清越,4.46,-19.928186714542193,4.46,4.46,5.88,3.33919156,343/5521,4.73,4.46,5.96,5.6,4.46,4.46,4.46,0,5.68,5.96,5.6,5.88,6.326889,1.1065007E7,22,688496,20260415
002878.SZ,元隆雅图,19.55,4.601391118245047,18.98,18.98,17.7,3.32749562,344/5521,19.99,18.98,17.96,16.98,18.98,18.98,18.98,0,17.25,17.96,16.98,17.7,5.720957,1.5744421E7,33,002878,20260415
000028.SZ,国药一致,24.54,-1.0483870967741997,24.68,24.68,26.45,3.3203125,345/5521,24.69,24.41,26.55,25.7,24.68,24.68,24.68,0,25.7,26.55,25.7,26.45,3.320312,9845377,33,000028,20260415
920299.BJ,灿能电力,22.29,-1.284322409211688,22.58,22.58,23.98,3.31753555,346/5521,22.72,22.26,24.42,23.1,22.58,22.58,22.58,0,23.4,24.42,23.1,23.98,5.687203,4525025,151,920299,20260415
300165.SZ,天瑞仪器,7.39,7.412790697674415,6.95,6.95,5.64,3.2967033,348/5521,7.6,6.89,5.81,5.34,6.95,6.95,6.95,0,5.45,5.81,5.34,5.64,8.608058,4.2704242E7,33,300165,20260415
688789.SH,宏华数科,60.12,-10.335570469798657,58.0,58,70.19,3.29654157,349/5521,62.5,57.66,71.69,68,58.0,58.0,58.0,0,68.41,71.69,68,70.19,5.430463,2205268,17,688789,20260415
002290.SZ,禾盛新材,81.28,5.627030539311239,78.88,78.88,72.13,3.2937133,350/5521,82.48,76.6,73.99,69.2,78.88,78.88,78.88,0,69.83,73.99,69.2,72.13,6.859515,9633047,33,002290,20260415
301393.SZ,昊帆生物,58.82,-0.4400812457684462,58.87,58.87,59.6,3.29289428,351/5521,59.92,58.09,60.58,56.08,58.87,58.87,58.87,0,57.76,60.58,56.08,59.6,7.79896,5917482,33,301393,20260415
603669.SH,灵康药业,4.48,-1.5384615384615252,4.51,4.51,4.71,3.28947368,352/5521,4.6,4.46,4.8,4.54,4.51,4.51,4.51,0,4.61,4.8,4.54,4.71,5.701754,2.7513611E7,17,603669,20260415
603458.SH,勘设股份,11.96,0.16750418760470143,11.92,11.92,11.4,3.26086957,354/5521,12.18,11.8,11.44,10.99,11.92,11.92,11.92,0,11.06,11.44,10.99,11.4,4.076086,1.6835158E7,17,603458,20260415
002023.SZ,海特高新,12.6,3.194103194103184,12.19,12.19,12.72,3.24675325,355/5521,12.77,12.19,13.04,12.03,12.19,12.19,12.19,0,12.65,13.04,12.03,12.72,8.198051,1.08962817E8,33,002023,20260415
600479.SH,千金药业,11.01,-0.542005420054205,10.93,10.93,10.84,3.23809524,356/5521,11.17,10.93,10.85,10.5,10.93,10.93,10.93,0,10.59,10.85,10.5,10.84,3.333333,1.06256E7,17,600479,20260415
600750.SH,华润江中,23.92,-0.2502085070892357,23.96,23.96,26.8,3.2357473,357/5521,24.02,23.81,26.9,25.99,23.96,23.96,23.96,0,26.12,26.9,25.99,26.8,3.505392,5051058,17,600750,20260415
301216.SZ,万凯新材,29.99,-1.76875204716673,30.52,30.52,29.37,3.23374341,358/5521,30.9,29.03,29.44,27.85,30.52,30.52,30.52,0,28.09,29.44,27.85,29.37,5.588752,1.5955579E7,33,301216,20260415
603757.SH,大元泵业,50.58,-1.2109375000000089,50.89,50.89,57.88,3.22810772,359/5521,51.5,49.95,58.29,54,50.89,50.89,50.89,0,55.9,58.29,54,57.88,7.65115,2.3232885E7,17,603757,20260415
600668.SH,尖峰集团,10.96,-1.8800358102059005,11.17,11.17,11.28,3.20219579,360/5521,11.49,10.86,11.39,10.93,11.17,11.17,11.17,0,11,11.39,10.93,11.28,4.2086,1.3085543E7,17,600668,20260415
301053.SZ,远信工业,64.0,0.0,63.51,63.51,56.79,3.1982555,361/5521,65.1,62.1,57.23,54.9,63.51,63.51,63.51,0,55.11,57.23,54.9,56.79,4.234054,5314947,33,301053,20260415
920491.BJ,奥迪威,24.93,2.6771004942339314,24.28,24.28,25.18,3.19672131,362/5521,24.93,24.11,26.12,24.7,24.28,24.28,24.28,0,24.4,25.82,24.4,24.88,5.819672,5506091,151,920491,20260415
920273.BJ,一致魔芋,21.23,-2.120792992162291,21.62,21.62,22.3,3.19296622,363/5521,22.42,21.01,22.66,21.68,21.62,21.62,21.62,0,21.24,22.16,21.18,21.8,4.534937,2325902,151,920273,20260415
688172.SH,燕东微,42.49,6.464545226760225,40.05,40.05,40.49,3.13295976,364/5521,43.15,39.13,42.13,38.8,40.05,40.05,40.05,0,39.6,42.13,38.8,40.49,8.481915,1.8966513E7,17,688172,20260415
688790.SH,昂瑞微,142.81,2.8075732488661767,139.01,139.01,142.1,3.12046444,365/5521,143.8,139.01,146.97,137.63,139.01,139.01,139.01,0,138.74,146.97,137.63,142.1,6.777939,1547387,17,688790,20260415
002675.SZ,东诚药业,12.99,-2.477477477477478,13.3,13.3,14.65,3.09641098,366/5521,13.31,12.97,14.66,14.1,13.3,13.3,13.3,0,14.3393805,14.5793805,14.0193805,14.57,3.940886,4.1520624E7,33,002675,20260415
603179.SH,新泉股份,61.4,7.0245773052117855,58.96,58.96,65.39,3.0900205,367/5521,63.06,58.96,67.46,63.46,58.96,58.96,58.96,0,63.68,67.46,63.46,65.39,6.306164,1.9280465E7,17,603179,20260415
002439.SZ,启明星辰,15.62,3.034300791556722,15.0,15,15.05,3.08219178,368/5521,16,15,15.5,14.4,15.0,15.0,15.0,0,14.83,15.5,14.4,15.05,7.534246,7.7781189E7,33,002439,20260415
600428.SH,中远海特,8.56,-0.23310023310022812,8.55,8.55,9.03,3.08219178,368/5521,8.69,8.41,9.1,8.67,8.55,8.55,8.55,0,8.75,9.1,8.67,9.03,4.908675,3.823965E7,17,600428,20260415
605319.SH,无锡振华,26.82,0.789177001127399,26.61,26.61,29.88,3.07002415,370/5521,26.98,26.46,30.3,28.42,26.61,26.61,26.61,0,28.95,30.3,28.42,29.88,6.484994,1.4980257E7,17,605319,20260415
600879.SH,航天电子,23.97,3.9011703511053253,23.07,23.07,23.2,3.06530431,371/5521,24.08,22.91,23.84,22.76,23.07,23.07,23.07,0,22.77,23.84,22.76,23.2,4.797867,2.46453179E8,17,600879,20260415
301180.SZ,万祥科技,17.74,-3.691639522258432,18.7,18.7,20.85,3.06475531,372/5521,18.7,17.7,21.25,19.99,18.7,18.7,18.7,0,20.2,21.25,19.99,20.85,6.228373,1.0673483E7,33,301180,20260415
603895.SH,天永智能,28.67,1.5226628895184253,28.11,28.11,28.66,3.05645451,373/5521,28.89,28.11,28.96,27.68,28.11,28.11,28.11,0,27.83,28.96,27.68,28.66,4.60266,2208400,17,603895,20260415
