股票代码,股票简称,最新价,最新涨跌幅,涨停[20260327],feng_dan_jin,ltsz,涨停封板时长[20260327],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260327],涨停明细数据[20260327],连续涨停天数[20260327],涨停原因类别[20260327],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260327],几天几板[20260327],涨停类型[20260327],总市值[20260327],所属同花顺行业,market_code,code,fenglu_ratio,date
688068.SH,热景生物,112.2,1.492537313432841,涨停,55050775.33,12249500112.2,1.4769398124000002,109.08,132.13,132.13,107.57,161/5521, 13:31:23, 13:31:23,"[{""code"":""688068.SH"",""time"":1774589483442,""openTime"":null,""duration"":5316558,""updatedTime"":1774594800000,""firstVol"":3463169.0,""highestVol"":3463169.0,""firstVolDivLTGB"":0.037355689275373825,""firstVolDivVol"":0.7734186114340665,""highestVolDivLTGB"":0.037355689275373825,""highestVolDivVol"":0.7734186114340665}]",1,创新药+SGC001+肝癌早诊,416641,7.784678957501255,0.4494124235745072,0,首板涨停,放量涨停,12249500112.2,医药生物-医疗器械-体外诊断,17,688068,0.44941242357450717,20260327
603026.SH,石大胜华,114.92,-3.6310272536687616,涨停,80470931.69999999,21838990163.9,1.8603799296,84.02,93.85,93.85,83,257/5521, 13:08:23, 13:08:23,"[{""code"":""603026.SH"",""time"":1774588103168,""openTime"":null,""duration"":6696832,""updatedTime"":1774594800000,""firstVol"":4969399.0,""highestVol"":4969399.0,""firstVolDivLTGB"":0.021355295856166745,""firstVolDivVol"":0.16829496782569658,""highestVolDivLTGB"":0.021355295856166745,""highestVolDivVol"":0.16829496782569658}]",2,电解液+宁德时代+H股上市,857442,2.6782366821177797,0.3684736844335367,0,2天2板,放量涨停,21838990163.9,电力设备-电池-电池化学品,17,603026,0.3684736844335366,20260327
301292.SZ,海科新源,84.83,-6.574889867841408,涨停,97705366.71000001,8191260019.63,1.8687144852000002,80.01,96.29,96.29,78.09,282/5521, 13:05:38, 13:09:23,"[{""code"":""301292.SZ"",""time"":1774587938166,""openTime"":1774588028168,""duration"":90002,""updatedTime"":1774588028168,""firstVol"":481700.0,""highestVol"":2379545.0,""firstVolDivLTGB"":0.005662485733433612,""firstVolDivVol"":0.017132786708400433,""highestVolDivLTGB"":0.027972056496913606,""highestVolDivVol"":0.08388090187660537},{""code"":""301292.SZ"",""time"":1774588163168,""openTime"":null,""duration"":6636832,""updatedTime"":1774594800000,""firstVol"":291586.0,""highestVol"":3174500.0,""firstVolDivLTGB"":0.0034276553146542934,""firstVolDivVol"":0.009912108418925123,""highestVolDivLTGB"":0.03731692123891426,""highestVolDivVol"":0.10726201517028525}]",1,电解液龙头+固态电池+比亚迪大单,1014699,3.295307840089695,1.1928002099292823,1,首板涨停,放量涨停,21453005463.62,电力设备-电池-电池化学品,33,301292,1.1928002099292823,20260327
002756.SZ,永兴材料,87.24,4.105011933174222,涨停,135787667.76,31434599588.61,2.1890420538,73.89,81.21,81.21,73.89,312/5521, 10:46:28, 13:00:23,"[{""code"":""002756.SZ"",""time"":1774579588238,""openTime"":1774580291325,""duration"":703087,""updatedTime"":1774580291325,""firstVol"":1.3703941E7,""highestVol"":1.3703941E7,""firstVolDivLTGB"":0.03525305071076196,""firstVolDivVol"":0.9397637249366116,""highestVolDivLTGB"":0.03525305071076196,""highestVolDivVol"":0.9397637249366116},{""code"":""002756.SZ"",""time"":1774587623166,""openTime"":null,""duration"":7176834,""updatedTime"":1774594800000,""firstVol"":5723492.0,""highestVol"":7371812.0,""firstVolDivLTGB"":0.014723542207211806,""firstVolDivVol"":0.2721811544425129,""highestVolDivLTGB"":0.018963804811054242,""highestVolDivVol"":0.34924380297921276}]",1,锂电+特钢+技改达产,1672056,7.351684404869202,0.43013228792530406,1,首板涨停,放量涨停,43780436063.4,有色金属-能源金属-锂,33,002756,0.43196881632683887,20260327
002192.SZ,融捷股份,109.22,10.001007150770462,涨停,277430400.0,20211178884.0,2.8211787318000003,73.33,78.0,78,72.72,322/5521, 10:40:28, 10:40:28,"[{""code"":""002192.SZ"",""time"":1774579228237,""openTime"":null,""duration"":10155431,""updatedTime"":1774594800000,""firstVol"":6653727.0,""highestVol"":8040755.0,""firstVolDivLTGB"":0.025678398522851843,""firstVolDivVol"":0.16629347403794692,""highestVolDivLTGB"":0.031031286873449058,""highestVolDivVol"":0.1976595180702219}]",4,锂矿+负极材料+年报增长,3556800,8.443982551381806,1.3726581788834955,0,4天4板,放量涨停,20253105834.0,有色金属-能源金属-锂,33,002192,1.3726581788834955,20260327
002460.SZ,赣锋锂业,88.68,2.0483314154200243,涨停,219624297.25,96497741087.46,1.5396142704,71.49,79.67,79.67,71.49,336/5521, 13:18:45, 14:12:36,"[{""code"":""002460.SZ"",""time"":1774588725394,""openTime"":1774590470468,""duration"":1745074,""updatedTime"":1774590470468,""firstVol"":3.7912961E7,""highestVol"":4.0736621E7,""firstVolDivLTGB"":0.03129762017407988,""firstVolDivVol"":0.3710391277912507,""highestVolDivLTGB"":0.03362858657316283,""highestVolDivVol"":0.3965436109116088},{""code"":""002460.SZ"",""time"":1774590508512,""openTime"":1774591060367,""duration"":551855,""updatedTime"":1774591060367,""firstVol"":1.30493E7,""highestVol"":1.396014E7,""firstVolDivLTGB"":0.01077235921872788,""firstVolDivVol"":0.1137092596970642,""highestVolDivLTGB"":0.011524268951110929,""highestVolDivVol"":0.12142358189137825},{""code"":""002460.SZ"",""time"":1774591509524,""openTime"":1774591911006,""duration"":401482,""updatedTime"":1774591911006,""firstVol"":1.088632E7,""highestVol"":1.133672E7,""firstVolDivLTGB"":0.00898679236510937,""firstVolDivVol"":0.08689703404858734,""highestVolDivLTGB"":0.009358603158953871,""highestVolDivVol"":0.09035468849043322},{""code"":""002460.SZ"",""time"":1774591956243,""openTime"":null,""duration"":2843757,""updatedTime"":1774594800000,""firstVol"":6336100.0,""highestVol"":9315200.0,""firstVolDivLTGB"":0.005230529242624641,""firstVolDivVol"":0.04947677187337388,""highestVolDivLTGB"":0.007689813292229771,""highestVolDivVol"":0.07263607556091897}]",1,津巴布韦锂矿禁令+锂矿,2756675,2.1009112323078343,0.22756694496476196,3,首板涨停,放量涨停,160271645215.45,有色金属-能源金属-锂,33,002460,0.2275952729825511,20260327
002432.SZ,九安医疗,73.5,-2.208621607237888,涨停,161298577.44,30092438856.48,1.1152036536,61.72,68.64,68.64,61.1,440/5521, 13:49:53, 13:59:25,"[{""code"":""002432.SZ"",""time"":1774590593549,""openTime"":1774590958151,""duration"":364602,""updatedTime"":1774590958151,""firstVol"":1.5231123E7,""highestVol"":1.5231123E7,""firstVolDivLTGB"":0.03474175980571523,""firstVolDivVol"":0.36551857021406003,""highestVolDivLTGB"":0.03474175980571523,""highestVolDivVol"":0.36551857021406003},{""code"":""002432.SZ"",""time"":1774590973151,""openTime"":1774590988151,""duration"":15000,""updatedTime"":1774590988151,""firstVol"":616547.0,""highestVol"":616547.0,""firstVolDivLTGB"":0.00140632622971624,""firstVolDivVol"":0.013599880374292234,""highestVolDivLTGB"":0.00140632622971624,""highestVolDivVol"":0.013599880374292234},{""code"":""002432.SZ"",""time"":1774591165190,""openTime"":null,""duration"":3634810,""updatedTime"":1774594800000,""firstVol"":3212447.0,""highestVol"":5394147.0,""firstVolDivLTGB"":0.007327500543629677,""firstVolDivVol"":0.06806963843375419,""highestVolDivLTGB"":0.012303896398887947,""highestVolDivVol"":0.11339045738727632}]",1,AI医疗+AI投资+CGM上市,2349921,4.771707445188041,0.5360103187690503,2,首板涨停,放量涨停,31915938225.6,医药生物-医疗器械-医疗设备,33,002432,0.5360103187690503,20260327
603090.SH,宏盛股份,64.15,-4.110612855007473,涨停,9351376.0,6544000000.0,0.6361144962,58,65.44,65.44,57.88,482/5521, 14:21:50, 14:21:50,"[{""code"":""603090.SH"",""time"":1774592510171,""openTime"":null,""duration"":2289829,""updatedTime"":1774594800000,""firstVol"":3975100.0,""highestVol"":3975100.0,""firstVolDivLTGB"":0.039751,""firstVolDivVol"":0.8572572168458991,""highestVolDivLTGB"":0.039751,""highestVolDivVol"":0.8572572168458991}]",1,液冷服务器+氢能源+换热器+业绩预增,142900,2.3279310345951076,0.1429,0,首板涨停,放量涨停,6544000000.0,机械设备-通用设备-其他通用设备,17,603090,0.1429,20260327
002294.SZ,信立泰,51.29,-1.1753371868978795,涨停,65410315.88,68969327743.68,1.4894408124,56.2,61.88,61.88,55.8,516/5521, 13:30:38, 13:30:38,"[{""code"":""002294.SZ"",""time"":1774589438442,""openTime"":null,""duration"":5361558,""updatedTime"":1774594800000,""firstVol"":7940051.0,""highestVol"":7940051.0,""firstVolDivLTGB"":0.007123896548709263,""firstVolDivVol"":0.7163112588791803,""highestVolDivLTGB"":0.007123896548709263,""highestVolDivVol"":0.7163112588791803}]",1,创新药+MASH临床+H股上市,1057051,8.53026577072801,0.09483971791503197,0,首板涨停,放量涨停,68984847185.8,医药生物-化学制药-化学制剂,33,002294,0.094839717915032,20260327
300461.SZ,田中精机,52.78,-0.41509433962263936,涨停,83389370.0,7994212186.91,2.4841826076,47.61,55.63,55.63,47.42,676/5521, 10:35:28, 11:01:11,"[{""code"":""300461.SZ"",""time"":1774578928236,""openTime"":1774578958236,""duration"":30000,""updatedTime"":1774578958236,""firstVol"":6426000.0,""highestVol"":6426000.0,""firstVolDivLTGB"":0.04471714931276749,""firstVolDivVol"":0.5026344112935522,""highestVolDivLTGB"":0.04471714931276749,""highestVolDivVol"":0.5026344112935522},{""code"":""300461.SZ"",""time"":1774580471326,""openTime"":null,""duration"":8912342,""updatedTime"":1774594800000,""firstVol"":6378700.0,""highestVol"":6661800.0,""firstVolDivLTGB"":0.04438799880506536,""firstVolDivVol"":0.4193867158812302,""highestVolDivLTGB"":0.04635803070211554,""highestVolDivVol"":0.43649615810258036}]",1,智能制造+电机+扭亏为盈,1499000,9.39123614103519,1.0431217992505208,1,首板涨停,放量涨停,8737063775.96,机械设备-自动化设备-其他自动化设备,33,300461,1.0431217992505208,20260327
