股票代码,股票简称,最新价,最新涨跌幅,涨停[20260331],feng_dan_jin,ltsz,涨停封板时长[20260331],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260331],涨停明细数据[20260331],连续涨停天数[20260331],涨停原因类别[20260331],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260331],几天几板[20260331],涨停类型[20260331],总市值[20260331],所属同花顺行业,market_code,code,fenglu_ratio,date
002821.SZ,凯莱英,125.56,-0.9779179810725512,涨停,42748358.4,35118948150.66,3.0959023746,105.67,110.77,110.77,105.67,163/5521, 09:34:15, 13:16:39,"[{""code"":""002821.SZ"",""time"":1774920855070,""openTime"":1774921350072,""duration"":495002,""updatedTime"":1774921350072,""firstVol"":9460983.0,""highestVol"":9460983.0,""firstVolDivLTGB"":0.029841243604851665,""firstVolDivVol"":2.5505894322751375,""highestVolDivLTGB"":0.029841243604851665,""highestVolDivVol"":2.5505894322751375},{""code"":""002821.SZ"",""time"":1774921365072,""openTime"":1774925049232,""duration"":3684160,""updatedTime"":1774925049232,""firstVol"":5163603.0,""highestVol"":5743963.0,""firstVolDivLTGB"":0.016286715133273455,""firstVolDivVol"":0.8164458820309435,""highestVolDivLTGB"":0.018117250516173064,""highestVolDivVol"":0.8849488247005844},{""code"":""002821.SZ"",""time"":1774926324239,""openTime"":1774927089243,""duration"":765004,""updatedTime"":1774927089243,""firstVol"":619100.0,""highestVol"":3877988.0,""firstVolDivLTGB"":0.001952726679221775,""firstVolDivVol"":0.054201448336940926,""highestVolDivLTGB"":0.012231708333551757,""highestVolDivVol"":0.335886936538826},{""code"":""002821.SZ"",""time"":1774934199809,""openTime"":null,""duration"":6200191,""updatedTime"":1774940400000,""firstVol"":1680956.0,""highestVol"":2160700.0,""firstVolDivLTGB"":0.005301966770792955,""firstVolDivVol"":0.1090659467217396,""highestVolDivLTGB"":0.0068151454301316255,""highestVolDivVol"":0.1397128666840389}]",1,年报增长+创新药CDMO+境外订单,385920,2.269451629754068,0.12172448393559479,3,首板涨停,放量涨停,39127351489.209,医药生物-医疗服务-医疗研发外包,33,002821,0.12172448393559479,20260331
003033.SZ,征和工业,56.3,3.568800588668134,涨停,107669361.69,4893872141.62,1.6974110598,56.01,60.61,60.61,53.98,563/5521, 13:18:09, 13:18:09,"[{""code"":""003033.SZ"",""time"":1774934289809,""openTime"":null,""duration"":6110191,""updatedTime"":1774940400000,""firstVol"":8908700.0,""highestVol"":9029300.0,""firstVolDivLTGB"":0.11033314548778961,""firstVolDivVol"":2.1667381721638344,""highestVolDivLTGB"":0.11182676154241346,""highestVolDivVol"":2.181532032591668}]",1,张雪机车合作+微型链+灵巧手,1776429,34.24083030923221,2.200085302072453,0,首板涨停,放量涨停,4954867500.0,汽车-汽车服务及其他-其他运输设备,33,003033,2.200085302072453,20260331
603039.SH,泛微网络,45.55,0.6852343059239504,涨停,59583462.95,11139100744.75,3.9781871184,42.47,43.45,43.45,41.62,847/5521, 09:31:00, 09:31:00,"[{""code"":""603039.SH"",""time"":1774920660068,""openTime"":null,""duration"":14320328,""updatedTime"":1774940400000,""firstVol"":947000.0,""highestVol"":3066100.0,""firstVolDivLTGB"":0.003693938222023279,""firstVolDivVol"":0.3562159112281362,""highestVolDivLTGB"":0.011959856370164283,""highestVolDivVol"":0.6258751964726775}]",1,年报增长+AI智能体+信创,1371311,21.582910337600723,0.5349037082556457,0,首板涨停,放量涨停,11139100744.75,计算机-软件开发-横向通用软件,17,603039,0.5349037082556457,20260331
301008.SZ,宏昌科技,31.69,3.2247557003257397,涨停,123224009.94,4899010365.86,1.7932528932,41.45,42.29,42.29,37.85,991/5521, 13:12:24, 13:12:24,"[{""code"":""301008.SZ"",""time"":1774933944806,""openTime"":null,""duration"":6455194,""updatedTime"":1774940400000,""firstVol"":9655387.0,""highestVol"":1.2348787E7,""firstVolDivLTGB"":0.08334873489460766,""firstVolDivVol"":0.3557092958789221,""highestVolDivLTGB"":0.10659912170614988,""highestVolDivVol"":0.4475910872997454}]",2,间接投资张雪机车+人形机器人+减速器,2913786,10.093082093889876,2.515283715231914,0,2天2板,放量涨停,5538435165.86,家用电器-白色家电-家电零部件,33,301008,2.5152837152319143,20260331
301079.SZ,邵阳液压,43.41,3.332539871459173,涨停,81989667.11999999,3406597392.24,3.5855901576,37,44.76,44.76,37,1034/5521, 09:54:33, 09:54:33,"[{""code"":""301079.SZ"",""time"":1774922073304,""openTime"":null,""duration"":12907092,""updatedTime"":1774940400000,""firstVol"":1.69049E7,""highestVol"":1.87306E7,""firstVolDivLTGB"":0.24314781177397277,""firstVolDivVol"":1.1816872552685354,""highestVolDivLTGB"":0.2694073554539556,""highestVolDivVol"":1.2814843889345418}]",1,拟收购新承航锐+商业航天+液压龙头,1831762,10.041966290462472,2.6346735088093745,0,首板涨停,放量涨停,4875806793.84,机械设备-工程机械-工程机械Ⅲ,33,301079,2.4067906382705204,20260331
600066.SH,宇通客车,35.41,-1.4198218262806377,涨停,72291070.5,79391860536.78,3.9906881184,35.86,35.86,35.86,35.3,1112/5521, 09:30:15, 09:30:15,"[{""code"":""600066.SH"",""time"":1774920615068,""openTime"":null,""duration"":14365328,""updatedTime"":1774940400000,""firstVol"":5230064.0,""highestVol"":8814102.0,""firstVolDivLTGB"":0.0023623340449757235,""firstVolDivVol"":0.6936645198255648,""highestVolDivLTGB"":0.003981185169146804,""highestVolDivVol"":0.36171180036825723}]",1,年报高增+出口新能源+高股息,2015925,6.027379492997799,0.0910560226340956,0,首板涨停,放量涨停,79391860536.78,汽车-汽车整车-商用载客车,17,600066,0.0910560226340956,20260331
300992.SZ,泰福泵业,30.59,1.157407407407412,涨停,64095246.00000001,3245802647.88,2.2546675812,33.51,41.88,41.88,32.6,1224/5521, 11:14:24, 11:14:24,"[{""code"":""300992.SZ"",""time"":1774926864242,""openTime"":null,""duration"":8116154,""updatedTime"":1774940400000,""firstVol"":9812150.0,""highestVol"":1.014305E7,""firstVolDivLTGB"":0.1266171016209038,""firstVolDivVol"":0.6761640583777286,""highestVolDivLTGB"":0.13088707292447715,""highestVolDivVol"":0.6943350602291452}]",1,复牌+控制权变更+溢价转让+民用水泵,1530450,9.788932714351532,1.9747117416970463,0,首板涨停,放量涨停,3993130307.88,机械设备-通用设备-其他通用设备,33,300992,1.9747117416970466,20260331
300834.SZ,星辉环材,37.05,-1.2789768185451744,涨停,143530754.79999998,5811288725.8,3.9490178406000003,30.18,30.2,30.2,28.01,1504/5521, 09:32:45, 09:32:45,"[{""code"":""300834.SZ"",""time"":1774920765069,""openTime"":null,""duration"":14215327,""updatedTime"":1774940400000,""firstVol"":1.7938388E7,""highestVol"":1.8786588E7,""firstVolDivLTGB"":0.09322188987012042,""firstVolDivVol"":2.3935789743219553,""highestVolDivLTGB"":0.09762980026808016,""highestVolDivVol"":2.2652240392723004}]",1,股权转让+聚苯乙烯+回购完成,4752674,41.70770955788112,2.469861016589588,0,首板涨停,放量涨停,5850113060.6,基础化工-塑料制品-改性塑料,33,300834,2.469861016589588,20260331
002082.SZ,万邦德,,,涨停,30816080.0,16708208044.4,0.1439234574,28.27,30.2,30.2,27.01,1572/5521, 14:50:51, 14:51:51,"[{""code"":""002082.SZ"",""time"":1774939851917,""openTime"":1774939881917,""duration"":30000,""updatedTime"":1774939881917,""firstVol"":1045800.0,""highestVol"":1045800.0,""firstVolDivLTGB"":0.0018902746979075151,""firstVolDivVol"":0.015600631704752989,""highestVolDivLTGB"":0.0018902746979075151,""highestVolDivVol"":0.015600631704752989},{""code"":""002082.SZ"",""time"":1774939911917,""openTime"":null,""duration"":488083,""updatedTime"":1774940400000,""firstVol"":2013499.0,""highestVol"":3137099.0,""firstVolDivLTGB"":0.0036393824956608184,""firstVolDivVol"":0.029316319502643552,""highestVolDivLTGB"":0.005670280038755945,""highestVolDivVol"":0.045509163431319194}]",1,创新药+一季报预增+阿尔茨海默,1020400,1.4477999995119137,0.18443644116894514,1,6天4板,放量涨停,18473009461.0,医药生物-中药-中药Ⅲ,33,002082,0.1844367745368628,20260331
605116.SH,奥锐特,22.6,-1.7391304347826024,涨停,95253754.14,11937725247.26,0.5715640548,26.65,29.39,29.39,26.6,1608/5521, 14:25:42, 14:25:42,"[{""code"":""605116.SH"",""time"":1774938342534,""openTime"":null,""duration"":2057466,""updatedTime"":1774940400000,""firstVol"":7590426.0,""highestVol"":7590426.0,""firstVolDivLTGB"":0.018687196724619114,""firstVolDivVol"":0.5977100250110676,""highestVolDivLTGB"":0.018687196724619114,""highestVolDivVol"":0.5977100250110676}]",1,司美格鲁肽+创新药+欧盟出口,3241026,23.455478876560328,0.7979221515578361,0,首板涨停,放量涨停,11937725247.26,医药生物-化学制药-原料药,17,605116,0.7979221515578361,20260331
