股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260409],分时开盘价:不复权[20260409 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260409 09:25],分时最高价:不复权[20260409 09:25],分时最低价:不复权[20260409 09:25],分时振幅[20260409 09:25],竞价匹配价[20260409],竞价异动类型[20260409],竞价异动说明[20260409],集合竞价评级[20260409],竞价量[20260409],竞价金额[20260409],竞价未匹配量[20260409],竞价未匹配金额[20260409],分时成交量[20260409 09:25],分时成交额[20260409 09:25],分时换手率[20260409 09:25],market_code,code,date
300483.SZ,首华燃气,22.68,-0.56992547128452,1.726,20.04,20.04,1.7258883248730958,102/5521,20.04,20.04,0.0,20.04,竞价抢筹,单笔放量10%以上抢筹,看多,470900,9436836.0,109500,2194380.0,470900,9436836.0,0.12337680507680487,33,300483,20260409
603822.SH,ST嘉澳,76.98,-4.998148833765269,1.699,93.97,93.97,1.6991341991341917,103/5521,93.97,93.97,0.0,93.97,急速下跌,一分钟跌幅大于3%,-,65700,6173829.0,-14600,-1371962.0,65700,6173829.0,0.08551805051750395,22,603822,20260409
002970.SZ,锐明技术,69.78,-3.284823284823291,1.68,67.2,67.2,1.6795279164775296,104/5521,67.2,67.2,0.0,67.2,,,,84400,5671680.0,26800,1800960.0,84400,5671680.0,0.06780313613283913,33,002970,20260409
301590.SZ,优优绿能,177.19,0.045169668567547894,1.663,177.87,177.87,1.6632373113854575,105/5521,177.87,177.87,0.0,177.87,竞价抢筹,单笔放量10%以上抢筹,看多,18800,3343956.0,300,53361.0,18800,3343956.0,0.2185365236720971,33,301590,20260409
688553.SH,汇宇制药,19.98,2.4090210148641664,1.659,24.51,24.51,1.6590626296142768,106/5521,24.51,24.51,0.0,24.51,,,,292408,7166920.1,22311,546842.61,292408,7166920.1,0.08511621181509649,17,688553,20260409
002857.SZ,三晖电气,22.0,2.2304832713754665,1.654,22.12,22.12,1.6544117647058796,107/5521,22.12,22.12,0.0,22.12,,,,198100,4381972.0,-1762,-38975.44,198100,4381972.0,0.154765625,33,002857,20260409
002306.SZ,*ST云网,2.39,-1.2396694214875952,1.646,2.47,2.47,1.6460905349794253,108/5521,2.47,2.47,0.0,2.47,竞价抢筹,单笔放量10%以上抢筹,看多,1107000,2734290.0,53400,131898.0,1107000,2734290.0,0.13600170446623958,33,002306,20260409
002692.SZ,远程股份,5.61,-3.44234079173837,1.626,6.25,6.25,1.6260162601625958,109/5521,6.25,6.25,0.0,6.25,竞价抢筹,单笔放量10%以上抢筹,看多,1518000,9487500.0,-1400,-8750.0,1518000,9487500.0,0.21150634210753738,33,002692,20260409
600746.SH,江苏索普,8.28,-3.2710280373831906,1.606,10.12,10.12,1.6064257028112285,110/5521,10.12,10.12,0.0,10.12,,,,277300,2806276.0,3900,39468.0,277300,2806276.0,0.02378048177415724,17,600746,20260409
605151.SH,西上海,21.76,3.9655996177735395,1.6,19.05,19.05,1.6000000000000039,111/5521,19.05,19.05,0.0,19.05,跌停试盘,第1次跌停试盘,-,16800,320040.0,2700,51435.0,16800,320040.0,0.012485672876173295,17,605151,20260409
603773.SH,沃格光电,69.35,-0.5592199598508756,1.599,36.22,36.22,1.5988779803646573,112/5521,36.22,36.22,0.0,36.22,竞价抢筹,单笔放量10%以上抢筹,看多,282900,10246638.0,900,32598.0,282900,10246638.0,0.1259243841299435,17,603773,20260409
600228.SH,*ST返利,6.17,1.8151815181518205,1.59,5.75,5.75,1.5901060070671353,113/5521,5.75,5.75,0.0,5.75,,,,235700,1355275.0,-6300,-36225.0,235700,1355275.0,0.05665359084003207,22,600228,20260409
601975.SH,招商南油,4.48,-1.9693654266958391,1.566,5.19,5.19,1.5655577299412928,114/5521,5.19,5.19,0.0,5.19,竞价抢筹,单笔放量10%以上抢筹,看多,1719970,8926644.3,68230,354113.7,1719970,8926644.3,0.03674878920957966,17,601975,20260409
600227.SH,赤天化,4.09,-2.8503562945368195,1.546,3.94,3.94,1.546391752577321,115/5521,3.94,3.94,0.0,3.94,竞价抢筹,单笔放量10%以上抢筹,看多,2275000,8963500.0,284000,1118960.0,2275000,8963500.0,0.1780682804316306,17,600227,20260409
000617.SZ,中油资本,9.44,-0.526870389884096,1.54,10.55,10.55,1.539942252165545,116/5521,10.55,10.55,0.0,10.55,竞价砸盘,单笔放量10%以上砸盘,偏空,10880600,114790330.0,412800,4355040.0,10880600,114790330.0,0.08606653962538467,33,000617,20260409
000695.SZ,滨海能源,15.5,-1.0217113665389537,1.537,13.21,13.21,1.5372790161414378,117/5521,13.21,13.21,0.0,13.21,,,,260800,3445168.0,-200,-2642.0,260800,3445168.0,0.11757749037374872,33,000695,20260409
603980.SH,吉华集团,6.35,2.584814216478178,1.536,6.61,6.61,1.5360983102918668,118/5521,6.61,6.61,0.0,6.61,竞价抢筹,单笔放量10%以上抢筹,看多,486500,3215765.0,2400,15864.0,486500,3215765.0,0.07187884474252274,17,603980,20260409
603558.SH,健盛集团,13.02,0.30816640986131855,1.528,13.95,13.95,1.5283842794759759,119/5521,13.95,13.95,0.0,13.95,,,,120000,1674000.0,-4900,-68355.0,120000,1674000.0,0.03502238013268631,17,603558,20260409
605298.SH,必得科技,58.67,-0.8952702702702722,1.516,50.88,50.88,1.5163607342378396,120/5521,50.88,50.88,0.0,50.88,急速上涨,一分钟涨幅大于3%,-,8100,412128.0,-1400,-71232.0,8100,412128.0,0.004348969938416438,17,605298,20260409
603345.SH,安井食品,109.39,-0.39154980877799367,1.513,97.96,97.96,1.5129533678756413,121/5521,97.96,97.96,0.0,97.96,,,,45000,4408200.0,-4500,-440820.0,45000,4408200.0,0.015342954306718176,17,603345,20260409
300055.SZ,万邦达,11.62,1.9298245614034988,1.481,11.65,11.65,1.4808362369337973,122/5521,11.65,11.65,0.0,11.65,,,,229800,2677170.0,-20900,-243485.0,229800,2677170.0,0.036311959896730174,33,300055,20260409
605180.SH,华生科技,15.85,1.2779552715654907,1.477,15.12,15.12,1.4765100671140863,123/5521,15.12,15.12,0.0,15.12,急速下跌,一分钟跌幅大于3%,-,44100,666792.0,-4900,-74088.0,44100,666792.0,0.02609467455621302,17,605180,20260409
600989.SH,宝丰能源,30.7,-1.381304208159331,1.47,29.0,29.0,1.4695591322603279,124/5521,29.0,29.0,0.0,29.0,竞价抢筹,单笔放量10%以上抢筹,看多,1358972,39410188.0,85428,2477412.0,1358972,39410188.0,0.018531368976840084,17,600989,20260409
002082.SZ,万邦德,,,1.465,35.33,35.33,1.4646754738655887,125/5521,35.33,35.33,0.0,35.33,竞价抢筹,单笔放量10%以上抢筹,看多,1078300,38096339.0,-400,-14132.0,1078300,38096339.0,0.19490181743676357,33,002082,20260409
300593.SZ,新雷能,28.59,-1.7188037126160192,1.461,25.0,25.0,1.4610389610389587,126/5521,25.0,25.0,0.0,25.0,,,,245400,6135000.0,-31500,-787500.0,245400,6135000.0,0.05450141960318476,33,300593,20260409
603629.SH,利通电子,144.41,9.993144946302083,1.449,71.42,71.42,1.4488636363636307,127/5521,71.42,71.42,0.0,71.42,急速下跌,一分钟跌幅大于3%,-,590200,42152084.0,21400,1528388.0,590200,42152084.0,0.22978213134412034,17,603629,20260409
600984.SH,建设机械,4.16,2.7160493827160574,1.442,4.22,4.22,1.442307692307683,128/5521,4.22,4.22,0.0,4.22,竞价抢筹,单笔放量10%以上抢筹,看多,2209700,9324934.0,-13300,-56126.0,2209700,9324934.0,0.17578542452285428,17,600984,20260409
002536.SZ,飞龙股份,35.88,-1.2658227848101289,1.442,30.95,30.95,1.4421501147164788,129/5521,30.95,30.95,0.0,30.95,竞价抢筹,单笔放量10%以上抢筹,看多,617072,19098378.0,10128,313461.6,617072,19098378.0,0.11334878425800317,33,002536,20260409
002273.SZ,水晶光电,33.0,-0.990099009900985,1.419,28.58,28.58,1.4194464158977949,130/5521,28.58,28.58,0.0,28.58,竞价抢筹,单笔放量10%以上抢筹,看多,1356900,38780202.0,141700,4049786.0,1356900,38780202.0,0.0996100566894641,33,002273,20260409
000990.SZ,诚志股份,12.6,-2.6275115919629046,1.394,10.18,10.18,1.394422310756978,131/5521,10.18,10.18,0.0,10.18,,,,417100,4246078.0,1100,11198.0,417100,4246078.0,0.034322533405191494,33,000990,20260409
600352.SH,浙江龙盛,13.12,-1.204819277108435,1.391,13.85,13.85,1.3909224011712995,132/5521,13.85,13.85,0.0,13.85,,,,241400,3343390.0,-8500,-117725.0,241400,3343390.0,0.007420085327538642,17,600352,20260409
688522.SH,纳睿雷达,34.95,1.5103107754865035,1.378,33.1,33.1,1.378254211332321,133/5521,33.1,33.1,0.0,33.1,急速上涨,一分钟涨幅大于3%,-,21531,712676.1,-1096,-36277.6,21531,712676.1,0.017491083414327722,17,688522,20260409
605365.SH,立达信,29.47,0.20401224073443971,1.376,22.1,22.1,1.376146788990829,134/5521,22.1,22.1,0.0,22.1,,,,142800,3155880.0,-676,-14939.6,142800,3155880.0,0.028445485529737687,17,605365,20260409
002246.SZ,北化股份,24.36,1.7118997912317335,1.37,23.68,23.68,1.3698630136986314,135/5521,23.68,23.68,0.0,23.68,竞价抢筹,单笔放量10%以上抢筹,看多,213200,5048576.0,6400,151552.0,213200,5048576.0,0.03883178303632247,33,002246,20260409
002962.SZ,五方光电,16.47,-1.0216346153846256,1.36,14.16,14.16,1.360057265569073,136/5521,14.16,14.16,0.0,14.16,,,,103100,1459896.0,-3000,-42480.0,103100,1459896.0,0.04928675115480268,33,002962,20260409
002713.SZ,*ST东易,12.78,3.9024390243902327,1.352,13.49,13.49,1.3523666416228377,137/5521,13.49,13.49,0.0,13.49,大卖单试盘,大卖单试盘946万元,-,1176400,15869636.0,-166300,-2243387.0,1176400,15869636.0,0.2234374441091813,33,002713,20260409
002756.SZ,永兴材料,87.24,4.105011933174222,1.35,72.83,72.83,1.349846924575562,138/5521,72.83,72.83,0.0,72.83,,,,175242,12762874.9,20858,1519088.1,175242,12762874.9,0.045080572899834775,33,002756,20260409
000711.SZ,ST京蓝,4.92,2.9288702928870225,1.341,3.78,3.78,1.340482573726537,139/5521,3.78,3.78,0.0,3.78,,,,2461800,9305604.0,62000,234360.0,2461800,9305604.0,0.10494251301953336,33,000711,20260409
002648.SZ,卫星化学,29.6,1.26582278481013,1.328,28.23,28.23,1.328068916008618,140/5521,28.23,28.23,0.0,28.23,竞价抢筹,单笔放量10%以上抢筹,看多,327600,9248148.0,-5743,-162124.89,327600,9248148.0,0.009731225439600052,33,002648,20260409
000551.SZ,创元科技,16.28,3.299492385786811,1.291,14.12,14.12,1.291248206599711,141/5521,14.12,14.12,0.0,14.12,竞价砸盘,单笔放量10%以上砸盘,偏空,596400,8421168.0,-400,-5648.0,596400,8421168.0,0.12308398387986151,33,000551,20260409
002240.SZ,盛新锂能,60.09,9.994508511806702,1.29,40.05,40.05,1.2898330804248812,142/5521,40.05,40.05,0.0,40.05,,,,988226,39578451.0,1374,55028.7,988226,39578451.0,0.10825025286591576,33,002240,20260409
301123.SZ,奕东电子,67.28,1.5700483091787536,1.279,60.17,60.17,1.2792459181955986,143/5521,60.17,60.17,0.0,60.17,竞价抢筹,单笔放量10%以上抢筹,看多,265300,15963101.0,700,42119.0,265300,15963101.0,0.16074731590760527,33,301123,20260409
002209.SZ,达意隆,15.06,-9.982068141063957,1.276,15.88,15.88,1.2755102040816395,144/5521,15.88,15.88,0.0,15.88,竞价抢筹,单笔放量10%以上抢筹,看多,108300,1719804.0,-11500,-182620.0,108300,1719804.0,0.06928409879456991,33,002209,20260409
600844.SH,金煤科技,3.73,4.1899441340782095,1.269,3.99,3.99,1.2690355329949305,145/5521,3.99,3.99,0.0,3.99,竞价抢筹,单笔放量10%以上抢筹,看多,1178700,4703013.0,128100,511119.0,1178700,4703013.0,0.14326681799477034,17,600844,20260409
600502.SH,安徽建工,5.39,-1.4625228519195625,1.266,5.6,5.6,1.2658227848101156,146/5521,5.6,5.6,0.0,5.6,竞价抢筹,单笔放量10%以上抢筹,看多,1226300,6867280.0,-72600,-406560.0,1226300,6867280.0,0.07144047506737965,17,600502,20260409
605060.SH,联德股份,58.54,-1.6960537363560002,1.265,53.65,53.65,1.2646281615704071,147/5521,53.65,53.65,0.0,53.65,急速下跌,一分钟跌幅大于3%,-,86700,4651455.0,1500,80475.0,86700,4651455.0,0.03628519915426608,17,605060,20260409
603083.SH,剑桥科技,174.97,2.4954601370745655,1.237,112.93,112.93,1.2371134020618644,148/5521,112.93,112.93,0.0,112.93,竞价抢筹,单笔放量10%以上抢筹,看多,722600,81603218.0,7700,869561.0,722600,81603218.0,0.26220264379586145,17,603083,20260409
688071.SH,华依科技,33.24,2.0571077678845615,1.221,33.16,33.16,1.2210012210012167,149/5521,33.16,33.16,0.0,33.16,,,,3564,118182.24,-4836,-160361.76,3564,118182.2,0.0042033395461931215,17,688071,20260409
920873.BJ,中设咨询,9.3,-1.3785790031813256,1.21,7.53,7.53,1.2096774193548367,150/5521,7.53,7.53,0.0,7.53,,,,68371,514833.63,-24382,-183596.46,68371,514834.0,0.05706790526499024,151,920873,20260409
600533.SH,栖霞建设,2.58,3.614457831325295,1.205,2.52,2.52,1.2048192771084258,151/5521,2.52,2.52,0.0,2.52,,,,303700,765324.0,-129000,-325080.0,303700,765324.0,0.028923809523809525,17,600533,20260409
603308.SH,应流股份,75.58,-1.0862452558565612,1.194,67.8,67.8,1.1940298507462643,152/5521,67.8,67.8,0.0,67.8,竞价抢筹,单笔放量10%以上抢筹,看多,316700,21472260.0,-366749,-24865582.0,316700,21472260.0,0.046639273572122476,17,603308,20260409
301292.SZ,海科新源,84.83,-6.574889867841408,1.151,82.63,82.63,1.150691639123513,153/5521,82.63,82.63,0.0,82.63,,,,388400,32093492.0,-41330,-3415097.9,388400,32093492.0,0.45657244319402424,33,301292,20260409
300205.SZ,*ST天喻,6.11,0.16393442622951926,1.141,5.32,5.32,1.1406844106463974,154/5521,5.32,5.32,0.0,5.32,跌停试盘,第1次跌停试盘,-,107500,571900.0,-500,-2660.0,107500,571900.0,0.024996744610004278,33,300205,20260409
688002.SH,睿创微纳,146.01,0.35051546391751953,1.116,109.65,109.65,1.1158244190335742,155/5521,109.65,109.65,0.0,109.65,,,,69164,7583832.6,-27149,-2976887.9,69164,7583832.6,0.01489775560090636,17,688002,20260409
301535.SZ,浙江华远,18.83,-0.21197668256493216,1.115,20.86,20.86,1.1148812409112963,156/5521,20.86,20.86,0.0,20.86,大卖单试盘,大卖单试盘465万元,-,33200,692552.0,19500,406770.0,33200,692552.0,0.019552861626671584,33,301535,20260409
002047.SZ,*ST宝鹰,5.25,-2.052238805970155,1.097,4.61,4.61,1.0964912280701715,157/5521,4.61,4.61,0.0,4.61,,,,497600,2293936.0,105000,484050.0,497600,2293936.0,0.03281977818134248,33,002047,20260409
603306.SH,华懋科技,101.45,0.515208560388384,1.088,89.2,89.2,1.087941976427933,158/5521,89.2,89.2,0.0,89.2,跌停试盘,第1次跌停试盘,-,145200,12951840.0,-49700,-4433240.0,145200,12951840.0,0.044067457261736526,17,603306,20260409
002039.SZ,黔源电力,20.28,-1.4098201263976624,1.087,19.53,19.53,1.0869565217391348,159/5521,19.53,19.53,0.0,19.53,,,,264100,5157873.0,75100,1466703.0,264100,5157873.0,0.0617695525297139,33,002039,20260409
600871.SH,石化油服,2.72,0.7407407407407414,1.064,2.85,2.85,1.0638297872340514,160/5521,2.85,2.85,0.0,2.85,竞价抢筹,单笔放量10%以上抢筹,看多,1920900,5474565.0,-428400,-1220940.0,1920900,5474565.0,0.014179510213986075,17,600871,20260409
688621.SH,阳光诺和,57.68,-1.5027322404371628,1.055,69.0,69.0,1.0544815465729334,161/5521,69.0,69.0,0.0,69.0,,,,14562,1004778.0,-184,-12696.0,14562,1004778.0,0.013001785714285714,17,688621,20260409
600319.SH,亚星化学,8.08,0.7481296758104801,1.054,7.67,7.67,1.054018445322794,162/5521,7.67,7.67,0.0,7.67,,,,36400,279188.0,-1000,-7670.0,36400,279188.0,0.009388475363804967,17,600319,20260409
301276.SZ,嘉曼服饰,27.28,1.1869436201780426,1.015,23.89,23.89,1.0147991543340464,163/5521,23.89,23.89,0.0,23.89,,,,4400,105116.0,1000,23890.0,4400,105116.0,0.0060884816623303995,33,301276,20260409
603619.SH,中曼石油,33.66,-2.716763005780361,1.013,33.91,33.91,1.012809055704487,164/5521,33.91,33.91,0.0,33.91,竞价抢筹,单笔放量10%以上抢筹,看多,563857,19120391.0,4243,143880.13,563857,19120391.0,0.12195762359471972,17,603619,20260409
002131.SZ,利欧股份,6.45,-1.8264840182648416,1.006,8.03,8.03,1.0062893081760904,165/5521,8.03,8.03,0.0,8.03,竞价砸盘,单笔放量10%以上砸盘,偏空,17633200,141594600.0,-130567,-1048453.01,17633200,141594600.0,0.3014364519808045,33,002131,20260409
603920.SH,世运电路,52.65,-3.765307987570832,0.999,54.62,54.62,0.9985207100591701,166/5521,54.62,54.62,0.0,54.62,竞价砸盘,单笔放量10%以上砸盘,偏空,597700,32646374.0,-11804,-644734.48,597700,32646374.0,0.08294565261094783,17,603920,20260409
600857.SH,宁波中百,12.71,2.7485852869846537,0.998,12.14,12.14,0.998336106489193,167/5521,12.14,12.14,0.0,12.14,,,,35200,427328.0,-5100,-61914.0,35200,427328.0,0.015691874425115142,17,600857,20260409
603955.SH,大千生态,25.99,-2.035431586882784,0.997,26.34,26.34,0.9969325153374293,168/5521,26.34,26.34,0.0,26.34,,,,10100,266034.0,13400,352956.0,10100,266034.0,0.007441791924550545,17,603955,20260409
600470.SH,六国化工,6.98,-2.3776223776223766,0.996,7.1,7.1,0.9957325746799345,169/5521,7.1,7.1,0.0,7.1,竞价抢筹,单笔放量10%以上抢筹,看多,436700,3100570.0,-38000,-269800.0,436700,3100570.0,0.08372315950920245,17,600470,20260409
688290.SH,景业智能,60.01,2.406143344709892,0.98,49.44,49.44,0.9803921568627387,170/5521,49.44,49.44,0.0,49.44,,,,600,29664.0,0,0.0,600,29664.0,0.0005871432422249464,17,688290,20260409
000909.SZ,*ST数源,4.66,-5.091649694501018,0.979,6.19,6.19,0.9787928221859787,171/5521,6.19,6.19,0.0,6.19,跌停试盘,第1次跌停试盘,-,90200,558338.0,-7000,-43330.0,90200,558338.0,0.020607224541093445,33,000909,20260409
002199.SZ,*ST东晶,10.56,3.225806451612904,0.977,8.27,8.27,0.9768009768009778,172/5521,8.27,8.27,0.0,8.27,,,,100,827.0,-4800,-39696.0,100,827.0,0.00004107748494044974,33,002199,20260409
300663.SZ,科蓝软件,12.82,-0.07794232268121423,0.965,13.6,13.6,0.9651076466221158,173/5521,13.6,13.6,0.0,13.6,大卖单试盘,大卖单试盘984万元,-,236900,3221840.0,-83700,-1138320.0,236900,3221840.0,0.05153841426911552,33,300663,20260409
605167.SH,利柏特,17.49,0.6908462867011942,0.963,16.77,16.77,0.9632751354605669,174/5521,16.77,16.77,0.0,16.77,,,,18500,310245.0,-4900,-82173.0,18500,310245.0,0.004119356194771569,17,605167,20260409
600356.SH,恒丰纸业,9.93,1.0172939979654083,0.956,9.5,9.5,0.9564293304994671,175/5521,9.5,9.5,0.0,9.5,,,,395400,3756300.0,-17630,-167485.0,395400,3756300.0,0.13235971482044984,17,600356,20260409
003042.SZ,中农联合,17.09,1.1841326228537554,0.947,18.13,18.13,0.946547884187072,176/5521,18.13,18.13,0.0,18.13,竞价抢筹,单笔放量10%以上抢筹,看多,123200,2233616.0,34300,621859.0,123200,2233616.0,0.0967293050419483,33,003042,20260409
920163.BJ,方大新材,12.41,-0.48115477145148755,0.945,12.82,12.82,0.9448818897637874,177/5521,12.82,12.82,0.0,12.82,,,,800,10256.0,-900,-11538.0,800,10256.0,0.001331292351217887,151,920163,20260409
300475.SZ,香农芯创,174.7,0.22948938611587907,0.938,149.57,149.57,0.9380483196112743,178/5521,149.57,149.57,0.0,149.57,竞价抢筹,单笔放量10%以上抢筹,看多,1406894,210429140.0,177006,26474787.0,1406894,210429140.0,0.3158863747845106,33,300475,20260409
002274.SZ,华昌化工,6.75,-0.14792899408283708,0.938,6.46,6.46,0.9374999999999939,179/5521,6.46,6.46,0.0,6.46,,,,192000,1240320.0,-10550,-68153.0,192000,1240320.0,0.020472375977999786,33,002274,20260409
920166.BJ,海圣医疗,27.25,0.4053058216654364,0.937,28.0,28.0,0.937274693583279,180/5521,28.0,28.0,0.0,28.0,,,,57358,1606024.0,-3548,-99344.0,57358,1606024.0,0.24135790944108843,151,920166,20260409
603661.SH,恒林股份,30.53,-4.890965732087228,0.934,31.33,31.33,0.9342783505154612,181/5521,31.33,31.33,0.0,31.33,,,,4000,125320.0,-100,-3133.0,4000,125320.0,0.002876310777066924,17,603661,20260409
600313.SH,农发种业,7.12,-0.8356545961002732,0.93,7.6,7.6,0.9296148738379734,182/5521,7.6,7.6,0.0,7.6,,,,591000,4491600.0,-38100,-289560.0,591000,4491600.0,0.05461104510715885,17,600313,20260409
600158.SH,中体产业,11.85,10.027855153203342,0.924,12.01,12.01,0.9243697478991548,183/5521,12.01,12.01,0.0,12.01,竞价抢筹,单笔放量10%以上抢筹,看多,1444600,17349646.0,4500,54045.0,1444600,17349646.0,0.15055553172576022,17,600158,20260409
300432.SZ,富临精工,28.12,1.8471568272365142,0.908,23.35,23.35,0.9075194468452932,184/5521,23.35,23.35,0.0,23.35,,,,382200,8924370.0,-17250,-402787.5,382200,8924370.0,0.02260795086696733,33,300432,20260409
688182.SH,灿勤科技,30.36,-5.243445692883895,0.906,28.96,28.96,0.9059233449477406,185/5521,28.96,28.96,0.0,28.96,,,,12332,357134.72,-498,-14422.08,12332,357134.7,0.003083,17,688182,20260409
002637.SZ,赞宇科技,12.78,0.3139717425431644,0.904,12.28,12.28,0.9038619556285903,186/5521,12.28,12.28,0.0,12.28,,,,135800,1667624.0,66800,820304.0,135800,1667624.0,0.030673796931558694,33,002637,20260409
000919.SZ,金陵药业,7.39,0.9562841530054562,0.898,8.99,8.99,0.897867564534232,187/5521,8.99,8.99,0.0,8.99,竞价抢筹,单笔放量10%以上抢筹,看多,6044200,54337358.0,246400,2215136.0,6044200,54337358.0,0.9721009066281205,33,000919,20260409
601808.SH,中海油服,15.1,-0.3300330033003347,0.896,15.76,15.76,0.8962868117797732,188/5521,15.76,15.76,0.0,15.76,,,,343200,5408832.0,-49000,-772240.0,343200,5408832.0,0.011592761684976834,17,601808,20260409
301088.SZ,戎美股份,14.75,0.9582477754962394,0.895,14.65,14.65,0.8953168044077189,189/5521,14.65,14.65,0.0,14.65,,,,5900,86435.0,1200,17580.0,5900,86435.0,0.0031408038328453554,33,301088,20260409
300022.SZ,吉峰科技,9.75,-0.914634146341462,0.89,10.2,10.2,0.8902077151335298,190/5521,10.2,10.2,0.0,10.2,竞价抢筹,单笔放量10%以上抢筹,看多,457600,4667520.0,16600,169320.0,457600,4667520.0,0.09258926153144015,33,300022,20260409
001323.SZ,慕思股份,23.84,-1.3653289201489525,0.885,25.09,25.09,0.8845999195818209,191/5521,25.09,25.09,0.0,25.09,,,,27400,687466.0,-300,-7527.0,27400,687466.0,0.00880326831553146,33,001323,20260409
920252.BJ,天宏锂电,26.5,-2.2140221402214073,0.88,27.5,27.5,0.8804108584005812,192/5521,27.5,27.5,0.0,27.5,,,,26029,715797.5,-12690,-348975.0,26029,715798.0,0.03814821536510571,151,920252,20260409
002631.SZ,德尔未来,7.89,3.6793692509855367,0.876,6.91,6.91,0.8759124087591313,193/5521,6.91,6.91,0.0,6.91,,,,339100,2343181.0,58000,400780.0,339100,2343181.0,0.042730823364168814,33,002631,20260409
600299.SH,安迪苏,13.29,-7.062937062937073,0.858,14.11,14.11,0.8577555396711881,194/5521,14.11,14.11,0.0,14.11,,,,125700,1773627.0,5300,74783.0,125700,1773627.0,0.004686973426855151,17,600299,20260409
603334.SH,丰倍生物,48.55,-3.498310475054671,0.856,53.0,53.0,0.8563273073263613,195/5521,53.0,53.0,0.0,53.0,,,,8500,450500.0,13500,715500.0,8500,450500.0,0.027372003039387218,17,603334,20260409
000908.SZ,ST景峰,7.12,-3.3921302578018997,0.845,7.16,7.16,0.8450704225352184,196/5521,7.16,7.16,0.0,7.16,,,,183500,1313860.0,-7493,-53649.88,183500,1313860.0,0.020857621024234656,33,000908,20260409
601872.SH,招商轮船,17.6,-0.05678591709254975,0.843,20.33,20.33,0.843253968253959,197/5521,20.33,20.33,0.0,20.33,竞价砸盘,单笔放量10%以上砸盘,偏空,1649300,33530269.0,-156,-3171.48,1649300,33530269.0,0.020425935173774716,17,601872,20260409
605369.SH,拱东医疗,19.7,3.4663865546218497,0.833,18.15,18.15,0.8333333333333255,198/5521,18.15,18.15,0.0,18.15,,,,30000,544500.0,-8800,-159720.0,30000,544500.0,0.01360587725641966,17,605369,20260409
300246.SZ,宝莱特,17.7,4.05643738977071,0.824,14.69,14.69,0.8236101578586082,199/5521,14.69,14.69,0.0,14.69,,,,73200,1075308.0,-2200,-32318.0,73200,1075308.0,0.03463826661936934,33,300246,20260409
603328.SH,依顿电子,11.45,-4.74209650582363,0.814,12.38,12.38,0.8143322475570148,200/5521,12.38,12.38,0.0,12.38,竞价抢筹,单笔放量10%以上抢筹,看多,1925900,23842642.0,12000,148560.0,1925900,23842642.0,0.1928904053955686,17,603328,20260409
603175.SH,超颖电子,96.18,5.8551617873651844,0.809,84.7,84.7,0.8093311116400939,201/5521,84.7,84.7,0.0,84.7,竞价抢筹,单笔放量10%以上抢筹,看多,85400,7233380.0,-700,-59290.0,85400,7233380.0,0.19409396165957882,17,603175,20260409
601098.SH,中南传媒,11.37,1.5178571428571423,0.807,11.25,11.25,0.8064516129032245,202/5521,11.25,11.25,0.0,11.25,,,,199900,2248875.0,-12300,-138375.0,199900,2248875.0,0.011130289532293986,17,601098,20260409
603188.SH,亚邦股份,5.32,6.400000000000006,0.794,5.08,5.08,0.7936507936507944,203/5521,5.08,5.08,0.0,5.08,,,,254900,1294892.0,191400,972312.0,254900,1294892.0,0.04470596488766508,17,603188,20260409
300875.SZ,捷强装备,39.3,1.8926626912107776,0.794,43.19,43.19,0.7934655775962574,204/5521,43.19,43.19,0.0,43.19,,,,47400,2047206.0,500,21595.0,47400,2047206.0,0.0539914556129466,33,300875,20260409
920943.BJ,优机股份,17.02,-13.163265306122456,0.792,20.37,20.37,0.7916872835230091,205/5521,20.37,20.37,0.0,20.37,,,,3100,63147.0,-211,-4298.07,3100,63147.0,0.005983651159468492,151,920943,20260409
000803.SZ,山高环能,8.79,3.9007092198581357,0.788,8.95,8.95,0.7882882882882715,206/5521,8.95,8.95,0.0,8.95,急速下跌,一分钟跌幅大于3%,-,153800,1376510.0,-52000,-465400.0,153800,1376510.0,0.03345021479257235,33,000803,20260409
001259.SZ,利仁科技,34.34,0.8813160987074156,0.786,32.06,32.06,0.7859163784973391,207/5521,32.06,32.06,0.0,32.06,,,,8800,282128.0,-1100,-35266.0,8800,282128.0,0.018508976190915377,33,001259,20260409
688178.SH,万德斯,33.77,-4.03523728331911,0.775,31.2,31.2,0.7751937984496073,208/5521,31.2,31.2,0.0,31.2,,,,10048,313497.6,-1056,-32947.2,10048,313497.6,0.011821476318858158,17,688178,20260409
002645.SZ,华宏科技,25.77,9.98719590268886,0.775,19.5,19.5,0.775193798449605,209/5521,19.5,19.5,0.0,19.5,竞价抢筹,单笔放量10%以上抢筹,看多,653219,12737770.5,30181,588529.5,653219,12737770.5,0.11687006640329312,33,002645,20260409
000912.SZ,泸天化,4.87,-7.414448669201516,0.774,5.21,5.21,0.773694390715668,210/5521,5.21,5.21,0.0,5.21,,,,768800,4005448.0,18200,94822.0,768800,4005448.0,0.04903061224489796,33,000912,20260409
