股票代码,股票简称,最新价,最新涨跌幅,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260423],p_high,p_low,p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260423],最高价:前复权[20260423],最低价:前复权[20260423],收盘价:前复权[20260423],振幅[20260423],成交量[20260423],market_code,code,date
300649.SZ,杭州园林,19.19,-1.5897435897435832,19.6,19.6,18.83,12.41791045,11/5521,20.16,19.12,19.55,16.7,19.6,19.6,19.6,0,16.98,19.55,16.7,18.83,17.014925,1.722397E7,33,300649,20260423
688702.SH,盛科通信,322.16,-1.7804878048780413,314.0,314,252.6,12.37154678,12/5521,368.88,304,259.69,226.6,314.0,314.0,314.0,0,235,259.69,226.6,252.6,14.720405,1.3032257E7,17,688702,20260423
301588.SZ,美新科技,34.35,13.704071499503478,31.17,31.17,26.75,12.25346202,13/5521,34.81,30.72,27.88,23.84,31.17,31.17,31.17,0,24.58,27.88,23.84,26.75,16.95342,1.9706932E7,33,301588,20260423
300106.SZ,西部牧业,11.56,5.378304466727437,10.97,10.97,10.63,11.89473684,14/5521,11.63,10.91,11.2,9.78,10.97,10.97,10.97,0,9.81,11.2,9.78,10.63,14.947368,3.3180102E7,33,300106,20260423
600052.SH,东望时代,4.44,9.90099009900991,4.06,4.06,4.58,10.09615385,15/5521,4.44,4.04,4.58,4.2,4.06,4.06,4.06,0,4.24,4.58,4.2,4.58,9.134615,1.00445311E8,17,600052,20260423
601016.SH,节能风电,4.26,-6.5789473684210495,4.5,4.5,4.48,10.07371007,16/5521,4.54,4.25,4.48,4.1,4.5,4.5,4.5,0,4.12,4.48,4.1,4.48,9.336609,8.62203423E8,17,601016,20260423
600770.SH,综艺股份,7.62,-3.422053231939158,7.89,7.89,6.34,10.06944444,17/5521,8.07,7.41,6.34,5.74,7.89,7.89,7.89,0,5.85,6.34,5.74,6.34,10.416666,5.0366191E7,17,600770,20260423
002301.SZ,齐心集团,6.9,0.7299270072992805,6.91,6.91,7.45,10.04431315,18/5521,7.03,6.85,7.45,6.89,6.91,6.91,6.91,0,6.94,7.45,6.89,7.45,8.271787,2.5294684E7,33,002301,20260423
603390.SH,通达电气,13.35,-1.9823788546255476,13.49,13.49,13.27,10.0331675,19/5521,13.8,13.29,13.27,13.27,13.49,13.49,13.49,0,13.27,13.27,13.27,13.27,0,8748000,17,603390,20260423
002242.SZ,九阳股份,10.88,1.8726591760299727,10.84,10.84,11.41,10.0289296,20/5521,11.35,10.7,11.41,10.17,10.84,10.84,10.84,0,10.3,11.41,10.17,11.41,11.957569,3.8378935E7,33,002242,20260423
603709.SH,中源家居,19.52,-0.7625826131164317,19.55,19.55,19.09,10.02881844,21/5521,20.04,19.32,19.09,16.94,19.55,19.55,19.55,0,17.2,19.09,16.94,19.09,12.39193,8123340,17,603709,20260423
603315.SH,福鞍股份,16.81,-4.597048808172544,17.02,17.02,19.53,10.02816901,22/5521,17.58,16.75,19.53,19.53,17.02,17.02,17.02,0,19.53,19.53,19.53,19.53,0,1.3178505E7,17,603315,20260423
000593.SZ,德龙汇能,25.3,-5.278921752152751,26.13,26.13,19.64,10.0280112,23/5521,26.6,24.04,19.64,17.7,26.13,26.13,26.13,0,18.17,19.64,17.7,19.64,10.868347,3.1373029E7,33,000593,20260423
603017.SH,中衡设计,15.4,0.7194244604316626,15.22,15.22,16.46,10.02673797,24/5521,15.87,14.92,16.46,14.53,15.22,15.22,15.22,0,14.53,16.46,14.53,16.46,12.901069,4.0671303E7,17,603017,20260423
002490.SZ,山东墨龙,10.06,1.0040160642570244,10.2,10.2,9.77,10.02252252,25/5521,10.36,9.81,9.77,8.83,10.2,10.2,10.2,0,8.99,9.77,8.83,9.77,10.585585,8.5656401E7,33,002490,20260423
600726.SH,华电能源,6.59,-7.183098591549293,7.08,7.08,5.27,10.02087683,26/5521,7.17,6.55,5.27,4.85,7.08,7.08,7.08,0,4.85,5.27,4.85,5.27,8.768267,3.5023791E8,17,600726,20260423
603618.SH,杭电股份,28.26,-4.105870376654216,29.1,29.1,31.41,10.01751313,27/5521,29.38,28,31.41,28.75,29.1,29.1,29.1,0,28.86,31.41,28.75,31.41,9.316987,1.0229029E8,17,603618,20260423
002787.SZ,华源控股,19.4,0.9890681936491292,19.69,19.69,19.44,10.01697793,28/5521,19.98,18.9,19.44,17.51,19.69,19.69,19.69,0,17.6,19.44,17.51,19.44,10.922467,3.1771073E7,33,002787,20260423
001234.SZ,泰慕士,31.2,3.4825870646766193,29.86,29.86,32.52,10.0135318,29/5521,31.99,29.4,32.52,29.8,29.86,29.86,29.86,0,29.82,32.52,29.8,32.52,9.201623,9922400,33,001234,20260423
001215.SZ,千味央厨,46.86,9.999999999999995,41.97,41.97,43.4,10.01267427,30/5521,46.86,41.8,43.4,39.3,41.97,41.97,41.97,0,39.46,43.4,39.3,43.4,10.392902,8238777,33,001215,20260423
600186.SH,莲花控股,10.72,-0.9242144177449135,11.33,11.33,9.45,10.01164144,31/5521,11.55,10.42,9.45,8.48,11.33,11.33,11.33,0,8.57,9.45,8.48,9.45,11.2922,3.24536038E8,17,600186,20260423
000537.SZ,绿发电力,9.89,-3.5121951219512137,10.25,10.25,11.65,10.00944287,32/5521,10.29,9.86,11.65,10.85,10.25,10.25,10.25,0,10.89,11.65,10.85,11.65,7.554296,1.4157961E8,33,000537,20260423
603198.SH,迎驾贡酒,38.0,-2.162718846549957,38.4,38.4,39.02,10.00845785,33/5521,39.17,38,39.02,37.63,38.4,38.4,38.4,0,37.77,39.02,37.63,39.02,3.918804,1.7089453E7,17,603198,20260423
603308.SH,应流股份,75.58,-1.0862452558565612,76.38,76.38,83.0,10.00662691,34/5521,78.99,75.2,83,79.22,76.38,76.38,76.38,0,79.22,83,79.22,83.0,5.00994,4.1313648E7,17,603308,20260423
001314.SZ,亿道信息,50.72,1.2375249500997954,50.17,50.17,48.5,10.00226809,35/5521,51.3,49.93,48.5,46.92,50.17,50.17,50.17,0,47.9,48.5,46.92,48.5,3.583579,9984505,33,001314,20260423
001267.SZ,汇绿生态,53.96,0.07418397626112601,54.01,54.01,50.92,10.00216029,36/5521,56.7,53.58,50.92,45.21,54.01,54.01,54.01,0,47.2,50.92,45.21,50.92,12.335277,7.7885877E7,33,001267,20260423
002008.SZ,大族激光,100.72,-2.5353203019160095,102.31,102.31,103.6,10.00212359,37/5521,104.11,98.33,103.6,93.56,102.31,102.31,102.31,0,95,103.6,93.56,103.6,10.660437,6.5119431E7,33,002008,20260423
000925.SZ,众合科技,9.19,-5.840163934426233,9.85,9.85,8.36,10,38/5521,10.08,9.11,8.36,7.78,9.85,9.85,9.85,0,7.92,8.36,7.78,8.36,7.631578,9.8720846E7,33,000925,20260423
002971.SZ,和远气体,31.74,-1.9765287214329958,32.32,32.32,33.88,10,38/5521,33.19,31.35,33.88,30.63,32.32,32.32,32.32,0,30.81,33.88,30.63,33.88,10.551948,1.559091E7,33,002971,20260423
600310.SH,广西能源,4.94,-2.371541501976269,5.01,5.01,5.28,10,38/5521,5.1,4.89,5.28,4.67,5.01,5.01,5.01,0,4.79,5.28,4.67,5.28,12.708333,2.44217754E8,17,600310,20260423
603538.SH,美诺华,62.46,-4.349157733537514,62.99,62.99,55.55,10,38/5521,63.45,59.14,55.55,49.88,62.99,62.99,62.99,0,50.91,55.55,49.88,55.55,11.227722,6.2454259E7,17,603538,20260423
603220.SH,中贝通信,28.26,-2.383419689119163,28.99,28.99,34.23,9.99357326,42/5521,29.26,27.5,34.23,30.92,28.99,28.99,28.99,0,30.92,34.23,30.92,34.23,10.636246,9.7815548E7,17,603220,20260423
002429.SZ,兆驰股份,11.05,-1.8650088809946632,11.33,11.33,13.1,9.99160369,43/5521,11.39,10.91,13.1,11.91,11.33,11.33,11.33,0,12,13.1,11.91,13.1,9.991603,3.7355379E8,33,002429,20260423
003022.SZ,联泓新科,24.09,-3.9856516540454363,24.96,24.96,24.77,9.99111901,44/5521,25,24.04,24.77,23.06,24.96,24.96,24.96,0,22.99,24.7,22.99,24.7,7.59325,3.8965794E7,33,003022,20260423
603318.SH,水发燃气,14.26,-1.9931271477663293,14.68,14.68,10.35,9.98937301,45/5521,15.1,13.82,10.35,10.35,14.68,14.68,14.68,0,10.35,10.35,10.35,10.35,0,1.3186386E7,17,603318,20260423
601101.SH,昊华能源,11.69,6.855575868372943,10.75,10.75,9.36,9.98824912,46/5521,11.72,10.71,9.36,8.94,10.75,10.75,10.75,0,8.94,9.36,8.94,9.36,4.93537,5.6760511E7,17,601101,20260423
600736.SH,苏州高新,8.15,-2.9761904761904763,8.15,8.15,8.37,9.9868594,47/5521,8.65,8.13,8.37,8.37,8.15,8.15,8.15,0,8.37,8.37,8.37,8.37,0,3.0133817E7,17,600736,20260423
000715.SZ,中兴商业,5.99,-4.006410256410256,6.17,6.17,6.61,9.98336106,48/5521,6.29,5.97,6.61,5.78,6.17,6.17,6.17,0,5.93,6.61,5.78,6.61,13.810316,6.2013943E7,33,000715,20260423
002448.SZ,中原内配,15.11,-0.9829619921363064,15.1,15.1,17.52,9.98116761,49/5521,15.42,15.01,17.52,16.51,15.1,15.1,15.1,0,16.99,17.52,16.51,17.52,6.340238,7.1772071E7,33,002448,20260423
603912.SH,佳力图,10.58,1.2440191387559885,10.4,10.4,11.46,9.98080614,50/5521,10.85,10.36,11.46,10.31,10.4,10.4,10.4,0,10.35,11.46,10.31,11.46,11.036468,6.9494711E7,17,603912,20260423
601512.SH,中新集团,10.06,-4.190476190476185,10.05,10.05,11.35,9.98062016,51/5521,10.3,10,11.35,10.5,10.05,10.05,10.05,0,10.5,11.35,10.5,11.35,8.236434,3.8216894E7,17,601512,20260423
002606.SZ,大连电瓷,14.49,-0.617283950617283,14.7,14.7,13.34,9.97526793,52/5521,15.38,14.38,13.34,13.34,14.7,14.7,14.7,0,13.34,13.34,13.34,13.34,0,2.2891405E7,33,002606,20260423
000890.SZ,法尔胜,15.66,-8.953488372093018,16.5,16.5,16.76,9.97375328,53/5521,16.53,15.48,16.76,15.78,16.5,16.5,16.5,0,16.25,16.76,15.78,16.76,6.430446,1.16155759E8,33,000890,20260423
600986.SH,浙文互联,9.99,-6.896551724137933,10.27,10.27,12.13,9.97280145,54/5521,10.39,9.91,12.13,11.22,10.27,10.27,10.27,0,11.33,12.13,11.22,12.13,8.250226,3.02553729E8,17,600986,20260423
002793.SZ,罗欣药业,5.53,2.597402597402608,5.38,5.38,5.63,9.9609375,55/5521,5.62,5.32,5.63,5.22,5.38,5.38,5.38,0,5.22,5.63,5.22,5.63,8.007812,5.0229302E7,33,002793,20260423
600396.SH,华电辽能,9.92,-4.889741131351868,10.34,10.34,9.83,9.95525727,56/5521,10.86,9.65,9.83,8.05,10.34,10.34,10.34,0,9.29,9.83,8.05,9.83,19.910514,4.0496285E8,17,600396,20260423
603060.SH,国检集团,6.68,-1.764705882352943,6.8,6.8,6.63,9.95024876,57/5521,6.8,6.66,6.63,6.06,6.8,6.8,6.8,0,6.08,6.63,6.06,6.63,9.452736,2.1127584E7,17,603060,20260423
601778.SH,晶科科技,6.5,-6.609195402298851,6.8,6.8,7.19,9.93883792,58/5521,6.88,6.34,7.19,6.35,6.8,6.8,6.8,0,6.87,7.19,6.35,7.19,12.844036,8.28389582E8,17,601778,20260423
002081.SZ,金螳螂,5.9,10.074626865671641,5.17,5.17,5.43,9.91902834,59/5521,5.9,5.07,5.43,5.25,5.17,5.17,5.17,0,5.43,5.43,5.25,5.43,3.643724,3.30662108E8,33,002081,20260423
300107.SZ,建新股份,7.33,-1.3458950201884206,7.43,7.43,7.49,9.66325037,60/5521,7.52,7.32,7.55,6.94,7.43,7.43,7.43,0,6.95,7.55,6.94,7.49,8.931185,4.9402408E7,33,300107,20260423
002297.SZ,博云新材,24.5,5.557949159844891,23.44,23.44,22.24,9.61064564,61/5521,25.4,22.5,22.32,20.54,23.44,23.44,23.44,0,20.54,22.32,20.54,22.24,8.772794,2.17228519E8,33,002297,20260423
603115.SH,海星股份,56.89,-1.4038128249566764,58.45,58.45,58.55,9.31665422,62/5521,59.45,56.83,58.92,54.73,58.45,58.45,58.45,0,55.22,58.92,54.73,58.55,7.823002,2.1096585E7,17,603115,20260423
300342.SZ,天银机电,68.31,0.07324934075592902,67.1,67.1,72.33,9.25981873,63/5521,70.52,65.66,75.5,66.89,67.1,67.1,67.1,0,68,75.5,66.89,72.33,13.006042,8.6453765E7,33,300342,20260423
000539.SZ,粤电力A,6.53,-6.71428571428571,6.96,6.96,7.15,9.16030534,64/5521,6.98,6.52,7.21,6.22,6.96,6.96,6.96,0,6.42,7.21,6.22,7.15,15.114503,2.99844372E8,33,000539,20260423
600415.SH,小商品城,13.25,-1.8518518518518519,13.57,13.57,13.63,8.69218501,65/5521,13.59,13.21,13.79,12.78,13.57,13.57,13.57,0,12.78,13.79,12.78,13.63,8.054226,3.29051443E8,17,600415,20260423
003035.SZ,南网能源,7.4,-4.761904761904752,7.75,7.75,9.18,8.63905325,66/5521,7.75,7.38,9.2,8.28,7.75,7.75,7.75,0,8.5,9.2,8.28,9.18,10.887573,2.20054028E8,33,003035,20260423
600956.SH,新天绿能,8.2,-2.497027348394778,8.37,8.37,9.19,8.62884161,67/5521,8.38,8.16,9.31,8.47,8.37,8.37,8.37,0,8.58,9.31,8.47,9.19,9.929078,6.469191E7,17,600956,20260423
300331.SZ,苏大维格,53.01,0.7794676806083585,52.75,52.75,53.31,8.53013029,68/5521,53.9,52.2,53.81,49.25,52.75,52.75,52.75,0,49.32,53.81,49.25,53.31,9.283387,2.4803566E7,33,300331,20260423
301319.SZ,唯特偶,70.77,2.1064781416822878,71.11,71.11,78.21,8.0397845,69/5521,72.81,70.01,80.88,73,71.11,71.11,71.11,0,73.66,80.88,73,78.21,10.885481,1.0045392E7,33,301319,20260423
301222.SZ,浙江恒威,48.39,-2.478839177750901,48.96,48.96,42.77,7.89606458,70/5521,49.08,46.7,43.5,38.4,48.96,48.96,48.96,0,39.5,43.5,38.4,42.77,12.865792,6401304,33,301222,20260423
688166.SH,博瑞医药,63.1,6.768189509306261,59.4,59.4,61.18,7.78717407,71/5521,65.5,59.4,61.6,55.66,59.4,59.4,59.4,0,56.18,61.6,55.66,61.18,10.465116,2.20636E7,17,688166,20260423
002947.SZ,恒铭达,81.27,4.058898847631244,77.66,77.66,78.6,7.71549952,72/5521,82.7,75.6,80.27,73.66,77.66,77.66,77.66,0,74.4,79.77,73.16,78.1,9.058517,2.7108727E7,33,002947,20260423
300619.SZ,金银河,41.03,-2.3095238095238066,41.86,41.86,46.06,7.69230769,73/5521,42.16,40.94,46.06,42.68,41.86,41.86,41.86,0,43.01,46.06,42.68,46.06,7.902735,2.0416169E7,33,300619,20260423
301330.SZ,熵基科技,30.92,-1.3086498563676878,31.12,31.12,36.81,7.66305937,74/5521,31.45,30.8,37.5,35.68,31.12,31.12,31.12,0,35.84,37.5,35.68,36.81,5.323193,1.1711557E7,33,301330,20260423
603629.SH,利通电子,144.41,9.993144946302083,142.32,142.32,116.48,7.65249538,75/5521,144.42,136.72,119.02,107.91,142.32,142.32,142.32,0,108,119.02,107.91,116.48,10.268022,4.4252491E7,17,603629,20260423
301302.SZ,华如科技,24.3,0.2061855670103122,24.14,24.14,25.02,7.61290323,76/5521,24.53,23.95,25.85,23.36,24.14,24.14,24.14,0,23.5,25.85,23.36,25.02,10.709677,1.9270253E7,33,301302,20260423
300865.SZ,大宏立,30.44,-0.49035632559659553,30.5,30.5,29.83,7.4954955,77/5521,30.68,30.16,32.71,29.12,30.5,30.5,30.5,0,29.12,32.71,29.12,29.83,12.936936,7945031,33,300865,20260423
002278.SZ,神开股份,10.39,0.19286403085825798,10.4,10.4,12.39,7.36568458,78/5521,10.48,10.38,12.69,11.31,10.4,10.4,10.4,0,11.47,12.69,11.31,12.39,11.958405,4.7591155E7,33,002278,20260423
301109.SZ,军信股份,16.69,0.24024024024025648,16.61,16.61,16.52,7.34243015,79/5521,16.95,16.52,16.99,16.22,16.61,16.61,16.61,0,16.5,16.99,16.22,16.52,5.003248,2.3551128E7,33,301109,20260423
301373.SZ,凌玮科技,115.98,3.859586281006539,112.01,112.01,106.21,7.26115936,80/5521,121.08,112.01,106.66,91,112.01,112.01,112.01,0,98.21,106.66,91,106.21,15.814986,9404383,33,301373,20260423
300382.SZ,斯莱克,15.6,1.7612524461839503,15.57,15.57,15.41,7.23729993,81/5521,16,15.3,15.67,14.23,15.57,15.57,15.57,0,14.4,15.67,14.23,15.41,10.020876,6.4390469E7,33,300382,20260423
600482.SH,中国动力,38.57,-3.2605969400551724,41.97,41.97,42.26,7.23166709,82/5521,42.38,38.51,43.35,41.12,41.97,41.97,41.97,0,41.53,43.35,41.12,42.26,5.658462,9.3119509E7,17,600482,20260423
688295.SH,中复神鹰,57.15,-2.491042484217712,56.69,56.69,65.03,7.20408836,83/5521,59,56.68,66.27,59.86,56.69,56.69,56.69,0,60.5,66.27,59.86,65.03,10.567095,3.4188288E7,17,688295,20260423
688181.SH,八亿时空,35.57,-0.19640852974186387,35.58,35.58,37.12,7.19029743,84/5521,35.84,34.96,39.28,36.55,35.58,35.58,35.58,0,36.87,39.28,36.55,37.12,7.883338,1.6088109E7,17,688181,20260423
300890.SZ,翔丰华,40.6,-4.358068315665492,41.28,41.28,42.64,7.16260367,85/5521,41.8,40.2,44.78,39,41.28,41.28,41.28,0,39.59,44.78,39,42.64,14.526262,4.9208638E7,33,300890,20260423
301526.SZ,国际复材,16.08,-5.633802816901413,16.8,16.8,14.99,7.14796283,86/5521,17.1,15.72,15.48,14.54,16.8,16.8,16.8,0,14.91,15.48,14.54,14.99,6.719085,2.93186598E8,33,301526,20260423
300687.SZ,赛意信息,25.24,1.0408326661328984,24.78,24.78,23.24,7.1461503,87/5521,26.19,24.66,23.75,21.81,24.78,24.78,24.78,0,21.98,23.75,21.81,23.24,8.944213,2.8190848E7,33,300687,20260423
601997.SH,贵阳银行,6.01,-0.33167495854063783,6.01,6.01,6.28,6.9846678,88/5521,6.05,5.99,6.37,6.05,6.01,6.01,6.01,0,6.1,6.37,6.05,6.28,5.451448,2.39302348E8,17,601997,20260423
000722.SZ,湖南发展,14.24,-1.7931034482758605,14.39,14.39,15.63,6.98151951,89/5521,14.64,14.18,15.98,14.23,14.39,14.39,14.39,0,14.6,15.98,14.23,15.63,11.978097,7.3971382E7,33,000722,20260423
300607.SZ,拓斯达,29.18,2.206654991243429,28.57,28.57,29.27,6.9419072,90/5521,29.65,28.42,30.8,29,28.57,28.57,28.57,0,29.5,30.8,29,29.27,6.576543,4.1692515E7,33,300607,20260423
300511.SZ,雪榕生物,8.03,-2.5485436893203985,8.19,8.19,7.55,6.94050992,91/5521,8.23,7.9,7.8,7.03,8.19,8.19,8.19,0,7.05,7.8,7.03,7.55,10.906515,6.1481237E7,33,300511,20260423
688268.SH,华特气体,188.3,-1.0145613205067436,193.97,193.97,147.33,6.83828861,92/5521,205.19,175.2,149.5,135.01,193.97,193.97,193.97,0,141.89,149.5,135.01,147.33,10.507614,1.4078443E7,17,688268,20260423
000404.SZ,长虹华意,8.28,-0.12062726176115546,8.18,8.18,8.64,6.79851669,93/5521,8.48,8.15,8.9,8.17,8.18,8.18,8.18,0,8.19,8.9,8.17,8.64,9.023485,7.7666032E7,33,000404,20260423
603355.SH,莱克电气,32.04,2.593659942363108,30.81,30.81,30.48,6.76007005,94/5521,32.19,30.81,30.88,28.04,30.81,30.81,30.81,0,28.04,30.88,28.04,30.48,9.94746,6307350,17,603355,20260423
002353.SZ,杰瑞股份,137.0,7.662082514734774,127.6,127.6,130.39,6.73706614,95/5521,139.6,123.23,134.38,125.6,127.6,127.6,127.6,0,128.26,134.38,125.6,130.39,7.187295,2.5996446E7,33,002353,20260423
002975.SZ,博杰股份,110.38,0.2452093361184234,111.25,111.25,112.61,6.69888194,96/5521,112.86,107.9,115.5,105,111.25,111.25,111.25,0,106.8,115.5,105,112.61,9.948834,1.4836254E7,33,002975,20260423
603693.SH,江苏新能,14.73,-2.643754130865832,15.03,15.03,16.43,6.68831169,97/5521,15.13,14.6,16.7,15.16,15.03,15.03,15.03,0,15.4,16.7,15.16,16.43,10,4.8568115E7,17,603693,20260423
300938.SZ,信测标准,56.85,4.696132596685091,54.31,54.31,55.43,6.67821401,98/5521,57.32,54,58,52,54.31,54.31,54.31,0,52,58,52,55.43,11.547344,2.9969916E7,33,300938,20260423
600166.SH,福田汽车,3.53,-4.594594594594604,3.7,3.7,3.74,6.55270655,99/5521,3.72,3.51,3.86,3.53,3.7,3.7,3.7,0,3.53,3.86,3.53,3.74,9.401709,5.67113441E8,17,600166,20260423
688227.SH,品高股份,143.55,6.176035502958597,140.0,140,115.5,6.5498155,100/5521,147,135.11,117.41,108,140.0,140.0,140.0,0,109.45,117.41,108,115.5,8.680811,1.6378589E7,17,688227,20260423
600105.SH,永鼎股份,42.41,-2.1006463527239236,43.84,43.84,48.5,6.52317154,101/5521,44.22,41.8,50.07,47.2,43.84,43.84,43.84,0,48.1,50.07,47.2,48.5,6.303536,2.3084993E8,17,600105,20260423
300027.SZ,ST华谊,1.82,4.5977011494252915,1.75,1.75,1.97,6.48648649,102/5521,1.88,1.75,2,1.78,1.75,1.75,1.75,0,1.85,2,1.78,1.97,11.891891,2.82885431E8,33,300027,20260423
000751.SZ,锌业股份,6.11,0.0,6.03,6.03,6.74,6.47709321,103/5521,6.21,5.96,6.84,6.2,6.03,6.03,6.03,0,6.4,6.84,6.2,6.74,10.110584,3.19278257E8,33,000751,20260423
603906.SH,龙蟠科技,33.17,0.5456198848135789,33.5,33.5,30.45,6.39412998,104/5521,34.52,32.64,31.4,27.95,33.5,33.5,33.5,0,28.62,31.4,27.95,30.45,12.054507,1.05529044E8,17,603906,20260423
300069.SZ,金利华电,30.6,6.955609926599099,28.38,28.38,24.81,6.34376339,105/5521,30.99,28.06,25.8,23.03,28.38,28.38,28.38,0,23.5,25.8,23.03,24.81,11.873124,1.632079E7,33,300069,20260423
002443.SZ,金洲管道,11.84,0.08453085376162119,11.81,11.81,11.14,6.29770992,106/5521,11.98,11.67,11.37,10.33,11.81,11.81,11.81,0,10.43,11.37,10.33,11.14,9.923664,8.6884269E7,33,002443,20260423
300661.SZ,圣邦股份,91.94,4.477272727272725,87.9,87.9,86.99,6.24084025,107/5521,92.69,87.02,91.72,85.1,87.9,87.9,87.9,0,85.96,91.72,85.1,86.99,8.085002,6.1994158E7,33,300661,20260423
001389.SZ,广合科技,163.25,-0.4573170731707317,165.02,165.02,168.38,6.22003533,108/5521,169.18,161.6,172.88,157,165.02,165.02,165.02,0,160.12,172.88,157,168.38,10.017663,1.4842422E7,33,001389,20260423
002281.SZ,光迅科技,144.28,8.58734101000978,135.52,135.52,131.68,6.21924659,109/5521,146.16,135.01,134.99,123.51,135.52,135.52,135.52,0,124.85,134.99,123.51,131.68,9.260304,1.1024206E8,33,002281,20260423
300287.SZ,飞利信,4.32,-0.4608294930875478,4.35,4.35,4.45,6.2052506,110/5521,4.36,4.28,4.59,4.18,4.35,4.35,4.35,0,4.19,4.59,4.18,4.45,9.785202,9.2532138E7,33,300287,20260423
300140.SZ,节能环境,6.62,-0.7496251874062942,6.66,6.66,6.69,6.19047619,111/5521,6.7,6.56,6.71,6.46,6.66,6.66,6.66,0,6.5,6.71,6.46,6.69,3.968253,5.6852554E7,33,300140,20260423
920159.BJ,农大科技,40.48,-0.0740557886941524,40.33,40.33,42.68,6.11636002,112/5521,41.69,40.2,42.68,40.2,40.33,40.33,40.33,0,40.68,42.68,40.2,42.68,6.166086,3406467,151,920159,20260423
600032.SH,浙江新能,9.87,-4.174757281553412,10.4,10.4,12.04,6.07929515,113/5521,10.47,9.84,12.4,10.75,10.4,10.4,10.4,0,11.28,12.4,10.75,12.04,14.537444,1.60362088E8,17,600032,20260423
300668.SZ,杰恩股份,55.29,-9.73061224489796,61.3,61.3,61.1,6.07638889,114/5521,66.96,55,63.88,57.79,61.3,61.3,61.3,0,58.74,63.88,57.79,61.1,10.572916,7677951,33,300668,20260423
300191.SZ,潜能恒信,43.38,-5.428384565075202,46.69,46.69,43.15,6.07177974,115/5521,46.7,43.01,45,40.6,46.69,46.69,46.69,0,40.71,45,40.6,43.15,10.816125,2.4394181E7,33,300191,20260423
600559.SH,老白干酒,13.57,-1.309090909090907,13.7,13.7,14.19,6.05381166,116/5521,13.75,13.54,14.7,13.86,13.7,13.7,13.7,0,13.9,14.7,13.86,14.19,6.278026,3.6805191E7,17,600559,20260423
603285.SH,键邦股份,43.59,1.7507002801120446,42.63,42.63,41.88,6.05216511,117/5521,44.4,42.12,43.44,39.17,42.63,42.63,42.63,0,39.8,43.44,39.17,41.88,10.812864,1.0996061E7,17,603285,20260423
603922.SH,ST金鸿顺,19.91,-5.009541984732827,19.91,19.91,23.7,6.04026846,118/5521,19.91,19.91,24,22.28,19.91,19.91,19.91,0,22.4,24,22.28,23.7,7.695749,1.47959E7,22,603922,20260423
