股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260416],p_high,区间最低价:前复权[20000104-20001229],区间最低价:前复权日[20000104-20001229],区间最低价:前复权排名[20000104-20001229],p_low,区间最高价:前复权[20000104-20001229],区间最高价:前复权日[20000104-20001229],开盘价:前复权[20260416],最高价:前复权[20260416],最低价:前复权[20260416],收盘价:前复权[20260416],振幅[20260416],成交量[20260416],market_code,code,date
600706.SH,曲江文旅,9.54,0.5268703898840773,9.66,9.42,2.33050847,9.78,7.24678205,20000126,48/870,9.36,13.33011538,20001205,9.42,9.78,9.36,9.66,4.449152,1.173702E7,17,600706,20260416
600052.SH,东望时代,4.44,9.90099009900991,3.85,3.79,1.85185185,3.87,7.24521718,20000104,49/870,3.75,9.7131659,20001201,3.79,3.87,3.75,3.85,3.174603,1.0998711E7,17,600052,20260416
000993.SZ,闽东电力,12.24,-1.2903225806451624,12.22,12.29,-1.29240711,12.32,7.23930058,20001226,50/870,12.11,7.69594798,20001221,12.29,12.32,12.11,12.22,1.696284,2.1431192E7,33,000993,20260416
600648.SH,外高桥,10.03,-5.37735849056604,10.66,10.78,-0.46685341,10.78,7.1888556,20000119,51/870,10.57,13.21652358,20001227,10.78,10.78,10.57,10.66,1.960784,4659701,17,600648,20260416
000586.SZ,汇源通信,17.71,-1.6657412548584158,21.15,21.33,-2.98165138,21.79,7.16666667,20000117,52/870,19.84,10.95652174,20001225,21.33,21.79,19.84,21.15,8.944954,4.6683821E7,33,000586,20260416
000151.SZ,中成股份,11.84,0.1692047377326529,11.93,11.87,1.10169492,11.95,7.0639599,20001218,53/870,11.8,8.53764411,20001226,11.87,11.95,11.8,11.93,1.271186,4551102,33,000151,20260416
600613.SH,神奇制药,5.88,0.1703577512776795,6.27,6.36,-2.03125,6.38,7.02110656,20000124,54/870,6.22,17.12356557,20001208,6.36,6.38,6.22,6.27,2.5,1.69704E7,17,600613,20260416
600301.SH,华锡有色,50.53,1.1206724034420699,50.96,50.2,2.41157556,51.5,7.01142857,20001211,55/870,48.63,7.56142857,20001204,50.2,51.5,48.63,50.96,5.767684,1.093956E7,17,600301,20260416
600215.SH,派斯林,6.84,5.718701700154562,6.65,6.58,1.06382979,6.75,6.9619053,20000117,56/870,6.5,9.01773901,20001204,6.58,6.75,6.5,6.65,3.799392,7632000,17,600215,20260416
600707.SH,彩虹股份,8.09,-8.068181818181827,7.08,6.96,-1.52990264,7.09,6.94490791,20000104,57/870,6.88,9.57112676,20001204,6.96,7.09,6.88,7.08,2.920723,1.15898048E8,17,600707,20260416
600721.SH,百花医药,8.43,-1.0563380281690125,9.1,9.16,-0.97932535,9.16,6.80630173,20000128,58/870,9.02,13.42202701,20001205,9.16,9.16,9.02,9.1,1.523394,2.2163518E7,17,600721,20260416
000681.SZ,视觉中国,21.82,5.207328833172623,20.85,20.59,1.85637518,20.96,6.78343342,20000104,59/870,20.59,11.48566667,20001201,20.59,20.96,20.59,20.85,1.807523,2.2233363E7,33,000681,20260416
600857.SH,宁波中百,12.71,2.7485852869846537,12.1,11.83,2.19594595,12.21,6.74935185,20000104,60/870,11.76,12.3187963,20000126,11.83,12.21,11.76,12.1,3.800675,3225405,17,600857,20260416
600775.SH,南京熊猫,12.35,0.40650406504064174,13.49,13.37,0.74682599,13.5,6.74812963,20000120,61/870,13.32,13.65183333,20001222,13.37,13.5,13.32,13.49,1.344286,1.4964493E7,17,600775,20260416
000980.SZ,众泰汽车,2.52,10.043668122270741,2.08,2.09,0,2.1,6.73197531,20001218,62/870,2.05,7.46777778,20001206,2.09,2.1,2.05,2.08,2.403846,1.13498837E8,33,000980,20260416
000909.SZ,*ST数源,4.66,-5.091649694501018,6.66,6.6,1.67938931,6.73,6.7316326,20001212,63/870,6.49,10.6586399,20000128,6.6,6.73,6.49,6.66,3.664122,5170511,33,000909,20260416
600148.SH,长春一东,19.13,0.3146303093864642,18.2,17.98,1.16731518,18.28,6.72332274,20000106,64/870,17.84,9.54887752,20001226,17.98,18.28,17.84,18.2,2.445803,1250400,17,600148,20260416
600847.SH,万里股份,14.77,0.06775067750677362,14.63,13.41,10,14.63,6.688,20000105,65/870,13.23,16.0,20001204,13.41,14.63,13.23,14.63,10.526315,8990000,17,600847,20260416
600281.SH,华阳新材,5.6,-0.8849557522124019,5.51,5.41,2.22634508,5.53,6.66180021,20001218,66/870,5.37,7.49165818,20001206,5.41,5.53,5.37,5.51,2.96846,9384714,17,600281,20260416
600137.SH,浪莎股份,23.4,-2.1739130434782736,21.59,20.97,2.85850405,21.67,6.646,20000118,67/870,20.76,17.182,20001205,20.97,21.67,20.76,21.59,4.335397,3477500,17,600137,20260416
000004.SZ,*ST国华,,,3.64,3.64,4.89913545,3.64,6.624,20000104,68/870,3.64,27.328,20001225,3.64,3.64,3.64,3.64,0,728100,33,000004,20260416
000969.SZ,安泰科技,21.37,1.0879848628193018,21.19,20.94,1.1938873,21.24,6.60243363,20001205,69/870,20.85,7.55227962,20001220,20.94,21.24,20.85,21.19,1.862464,1.8330311E7,33,000969,20260416
600095.SH,湘财股份,8.88,0.3389830508474705,9.45,9.4,0.74626866,9.49,6.57028181,20001214,70/870,9.37,8.61847458,20000128,9.4,9.49,9.37,9.45,1.279317,1.3436799E7,17,600095,20260416
600235.SH,民丰特纸,6.95,1.0174418604651205,6.78,6.67,1.95488722,6.8,6.55940212,20001211,71/870,6.62,7.09908466,20001229,6.67,6.8,6.62,6.78,2.706766,5742300,17,600235,20260416
000636.SZ,风华高科,25.09,-0.7515822784810177,22.22,21.06,5.60836502,22.4,6.54474519,20000104,72/870,21.04,14.08178222,20001204,21.06,22.4,21.04,22.22,6.463878,9.2254137E7,33,000636,20260416
000668.SZ,*ST荣控,15.85,1.5374759769378619,15.08,14.9,1.20805369,15.09,6.51079772,20000104,73/870,14.56,10.4937037,20001201,14.9,15.09,14.56,15.08,3.557046,2991182,33,000668,20260416
600237.SH,铜峰电子,8.88,-2.417582417582405,9.38,9.4,-1.15911486,9.48,6.45181818,20001211,74/870,9.24,7.41141414,20001221,9.4,9.48,9.24,9.38,2.528977,3.8171061E7,17,600237,20260416
600718.SH,东软集团,8.84,-0.2257336343115076,9.13,9.1,0.55066079,9.17,6.43132281,20000104,75/870,9.04,10.89259829,20001221,9.1,9.17,9.04,9.13,1.431718,1.50764E7,17,600718,20260416
600248.SH,陕建股份,3.48,-1.4164305949008449,3.44,3.43,0.29154519,3.45,6.37952948,20001201,76/870,3.41,7.04086744,20001208,3.43,3.45,3.41,3.44,1.16618,1.064483E7,17,600248,20260416
000733.SZ,振华科技,42.61,-2.135966926963711,46.97,46.9,0.4491018,47.13,6.31858755,20000104,77/870,46.5,15.10457977,20000128,46.9,47.13,46.5,46.97,1.347305,7873093,33,000733,20260416
600638.SH,新黄浦,6.25,1.957585644371943,5.98,6.01,0,6.02,6.28206706,20000104,78/870,5.9,7.9240789,20001205,6.01,6.02,5.9,5.98,2.006688,7083511,17,600638,20260416
000159.SZ,国际实业,6.5,0.0,6.32,6.21,1.93548387,6.34,6.25084469,20001211,79/870,6.15,6.87754768,20001204,6.21,6.34,6.15,6.32,3.064516,1.089121E7,33,000159,20260416
600751.SH,海航科技,3.68,-2.6455026455026363,3.79,3.76,0.79787234,3.8,6.2460324,20000124,80/870,3.7,9.18274406,20001229,3.76,3.8,3.7,3.79,2.659574,3.1621877E7,17,600751,20260416
000972.SZ,*ST中基,3.86,2.93333333333333,3.93,3.87,0.76923077,3.94,6.22979886,20001218,81/870,3.81,7.04272862,20001204,3.87,3.94,3.81,3.93,3.333333,1.0931405E7,33,000972,20260416
000035.SZ,中国天楹,6.53,-2.53731343283582,6.81,6.78,1.03857567,6.88,6.2188,20000104,82/870,6.72,10.01046667,20000124,6.78,6.88,6.72,6.81,2.373887,4.832698E7,33,000035,20260416
000155.SZ,川能动力,17.42,-9.506493506493497,16.94,16.16,5.94121326,17.18,6.16848485,20001218,83/870,16.07,7.14575758,20001225,16.16,17.18,16.07,16.94,6.941838,1.16697472E8,33,000155,20260416
000862.SZ,银星能源,6.47,-3.143712574850299,6.3,6.23,0.8,6.31,6.16814241,20000104,84/870,6.18,8.84292566,20000128,6.23,6.31,6.18,6.3,2.08,2.7072055E7,33,000862,20260416
600229.SH,城市传媒,6.32,2.931596091205222,6.05,5.97,1.68067227,6.08,6.168,20001218,85/870,5.9,7.184,20001208,5.97,6.08,5.9,6.05,3.02521,3176400,17,600229,20260416
600192.SH,长城电工,8.26,0.36452004860266535,8.47,8.44,0.23668639,8.48,6.16766999,20000104,86/870,8.28,8.29822392,20001227,8.44,8.48,8.28,8.47,2.366863,6416847,17,600192,20260416
600121.SH,郑州煤电,4.25,-0.9324009324009332,4.17,4.1,0.968523,4.18,6.14019055,20000114,87/870,4.09,15.03176329,20001215,4.1,4.18,4.09,4.17,2.179176,3.1931261E7,17,600121,20260416
000752.SZ,*ST西发,10.0,-1.1857707509881346,9.53,9.7,-1.75257732,9.94,6.11017309,20000104,88/870,9.27,9.08444444,20001227,9.7,9.94,9.27,9.53,6.907216,8227740,33,000752,20260416
600080.SH,ST金花,7.62,-4.9875311720698186,8.29,8.44,-1.89349112,8.44,6.09953673,20000104,89/870,8.25,8.41894948,20001205,8.44,8.44,8.25,8.29,2.24852,8914900,22,600080,20260416
000020.SZ,深华发A,15.96,0.1883239171374836,15.9,15.8,1.08073744,15.91,6.08695652,20000128,90/870,15.6,20.86956522,20001207,15.8,15.91,15.6,15.9,1.970756,6702000,33,000020,20260416
600218.SH,全柴动力,9.66,2.439024390243907,9.73,9.61,1.14345114,9.75,6.07659544,20000118,91/870,9.61,7.31306268,20001214,9.61,9.75,9.61,9.73,1.455301,7660599,17,600218,20260416
600615.SH,鑫源智造,11.87,1.1935208866155054,11.61,11.33,2.47131509,11.64,6.07136345,20000124,92/870,11.26,10.87570682,20001208,11.33,11.64,11.26,11.61,3.353927,2252872,17,600615,20260416
000021.SZ,深科技,29.22,-0.034211426616495254,28.77,28.28,1.73267327,28.85,6.06042735,20001219,93/870,27.95,10.74846154,20000128,28.28,28.85,27.95,28.77,3.182461,6.2099464E7,33,000021,20260416
600136.SH,ST明诚,1.79,0.0,1.83,1.82,0,1.84,6.03462238,20000104,94/870,1.82,9.77972727,20001229,1.82,1.84,1.82,1.83,1.092896,1.5274E7,22,600136,20260416
600107.SH,ST尔雅,6.01,0.0,5.66,5.65,0.71174377,5.72,6.0,20000104,95/870,5.55,8.12857143,20001205,5.65,5.72,5.55,5.66,3.024911,2662700,22,600107,20260416
000048.SZ,京基智农,14.74,0.1358695652173884,15.39,15.53,-1.02893891,15.63,5.99985305,20001229,96/870,15.31,15.88827837,20001204,15.53,15.63,15.31,15.39,2.057877,1.17768E7,33,000048,20260416
600689.SH,上海三毛,13.54,0.4451038575667561,13.97,13.4,4.25373134,14,5.99700549,20000104,97/870,13.35,10.63871795,20001208,13.4,14,13.35,13.97,4.850746,6492100,17,600689,20260416
000590.SZ,古汉医药,11.16,0.540540540540545,11.59,11.36,2.65721878,11.65,5.96423494,20000106,98/870,11.29,20.24107744,20001201,11.36,11.65,11.29,11.59,3.188662,4833000,33,000590,20260416
000977.SZ,浪潮信息,69.75,-3.5002767017155523,68.28,68.42,-0.87108014,69.19,5.95745345,20001211,99/870,67.22,6.23501893,20001221,68.42,69.19,67.22,68.28,2.860046,6.0857716E7,33,000977,20260416
600302.SH,标准股份,9.54,0.0,11.76,11.5,3.15789474,11.87,5.93076923,20001218,100/870,11.28,6.67975709,20001214,11.5,11.87,11.28,11.76,5.175438,9114700,17,600302,20260416
600292.SH,电投水电,15.32,-1.3522215067611016,15.71,15.42,2.01298701,15.75,5.8951655,20001211,101/870,15.32,6.55075991,20001205,15.42,15.75,15.32,15.71,2.792207,1.8255512E7,17,600292,20260416
600076.SH,康欣新材,3.33,-5.397727272727271,3.59,3.56,1.12676056,3.61,5.88825911,20000104,102/870,3.55,11.34574899,20001219,3.56,3.61,3.55,3.59,1.69014,1.05722E7,17,600076,20260416
001896.SZ,豫能控股,15.24,-9.982279976373299,17.06,16.41,2.95715148,17.68,5.87,20000104,103/870,15.75,11.81,20001221,16.41,17.68,15.75,17.06,11.647555,2.25363194E8,33,001896,20260416
000988.SZ,华工科技,119.53,0.41162634408601717,112.32,109.9,0.01780944,113.8,5.81089464,20001215,104/870,107.85,6.46948263,20001201,109.9,113.8,107.85,112.32,5.298308,8.0253292E7,33,000988,20260416
600058.SH,五矿发展,11.12,-1.3309671694764895,11.12,10.9,1.83150183,11.2,5.78185177,20000104,105/870,10.9,11.77183811,20001204,10.9,11.2,10.9,11.12,2.747252,1.0797354E7,17,600058,20260416
000526.SZ,学大教育,34.76,4.7619047619047565,32.28,31.87,1.28647631,32.37,5.77455504,20000104,106/870,31.57,12.42584047,20001227,31.87,32.37,31.57,32.28,2.510197,1501600,33,000526,20260416
600819.SH,耀皮玻璃,6.83,-0.726744186046509,7.08,6.98,1.43266476,7.09,5.75151235,20000104,107/870,6.87,8.19595679,20000124,6.98,7.09,6.87,7.08,3.151862,6187903,17,600819,20260416
000062.SZ,深圳华强,36.92,3.562412342215998,28.62,28,2.21428571,29,5.73271141,20001225,108/870,27.51,9.03244615,20000128,27.9,28.9,27.41,28.52,5.321428,4.6358348E7,33,000062,20260416
600630.SH,龙头股份,8.33,0.8474576271186476,8.01,7.95,0.88161209,8.04,5.71667091,20000104,109/870,7.9,9.70163331,20001208,7.95,8.04,7.9,8.01,1.763224,3741200,17,600630,20260416
600156.SH,华升股份,10.8,-3.3124440465532605,8.42,7.65,10.06535948,8.42,5.69315618,20000124,110/870,7.59,8.54624088,20001213,7.65,8.42,7.59,8.42,10.849673,2.0607837E7,17,600156,20260416
000885.SZ,城发环境,14.11,-0.28268551236749767,13.6,13.5,0.66617321,13.64,5.66863595,20000112,111/870,13.47,10.45438275,20001205,13.5,13.64,13.47,13.6,1.258327,5745690,33,000885,20260416
000301.SZ,东方盛虹,13.27,0.07541478129713264,11.54,11.43,0.69808028,11.6,5.66647059,20001212,112/870,11.37,6.24294118,20001201,11.43,11.6,11.37,11.54,2.00698,1.6092895E7,33,000301,20260416
000881.SZ,中广核技,7.8,0.7751937984496073,7.56,7.5,0.93457944,7.58,5.64836999,20000119,113/870,7.47,12.88848047,20001201,7.5,7.58,7.47,7.56,1.468624,6213200,33,000881,20260416
600793.SH,宜宾纸业,16.31,-8.576233183856509,18.59,18.42,1.19760479,18.72,5.60687433,20000104,114/870,18.28,9.47905478,20001214,18.42,18.72,18.28,18.59,2.395209,2553840,17,600793,20260416
000032.SZ,深桑达A,17.34,-2.5295109612141613,19.02,18.61,2.25806452,19.2,5.58602435,20000112,115/870,18.61,7.72277648,20000128,18.61,19.2,18.61,19.02,3.172043,2.4363596E7,33,000032,20260416
600279.SH,重庆港,4.88,-0.40816326530613184,4.94,4.9,0.61099796,4.96,5.58434343,20001201,116/870,4.89,6.32676768,20001229,4.9,4.96,4.89,4.94,1.425661,6108101,17,600279,20260416
600129.SH,太极集团,15.56,0.0,16.57,16.63,-0.42067308,16.65,5.54529317,20000114,117/870,16.45,11.71707011,20001229,16.63,16.65,16.45,16.57,1.201923,5273415,17,600129,20260416
000929.SZ,*ST兰黄,10.33,0.4863813229572054,10.16,10.5,-3.14585319,10.57,5.53353995,20000118,118/870,10.11,7.50690557,20001221,10.5,10.57,10.11,10.16,4.385128,6081248,33,000929,20260416
600155.SH,华创云信,6.27,1.4563106796116483,6.38,6.35,0.94936709,6.39,5.52986373,20000117,119/870,6.31,7.4969005,20001222,6.35,6.39,6.31,6.38,1.265822,2.691753E7,17,600155,20260416
600776.SH,东方通信,16.62,-2.4647887323943554,15.62,15.35,1.69270833,15.69,5.5023985,20000117,120/870,15.3,9.83322556,20001221,15.35,15.69,15.3,15.62,2.539062,1.6894098E7,17,600776,20260416
600333.SH,长春燃气,5.77,-1.3675213675213689,5.23,5.2,0.77071291,5.24,5.49014925,20001212,121/870,5.15,6.71929763,20001211,5.2,5.24,5.15,5.23,1.734104,6795401,17,600333,20260416
600152.SH,维科技术,14.85,2.4137931034482736,12.64,11.9,4.72245236,12.7,5.47889632,20000120,122/870,11.6,7.77153846,20001208,11.9,12.7,11.6,12.64,9.113504,1.61335495E8,17,600152,20260416
600745.SH,闻泰科技,28.12,0.0,31.17,31.13,0.16066838,31.23,5.45133934,20000124,123/870,30.88,11.12968301,20001204,31.13,31.23,30.88,31.17,1.124678,1.7113913E7,17,600745,20260416
600749.SH,西藏旅游,16.24,-2.8126870137642275,19.93,17.95,9.98896247,19.93,5.43141026,20000117,124/870,17.9,10.59038462,20001201,17.95,19.93,17.9,19.93,11.20309,3.9077614E7,17,600749,20260416
600753.SH,*ST海钦,13.04,1.4785992217898793,12.05,12.06,-0.08291874,12.12,5.41125541,20000117,125/870,12,8.93759019,20001221,12.06,12.12,12,12.05,0.995024,2034001,22,600753,20260416
600359.SH,新农开发,7.62,4.670329670329668,7.09,6.94,1.72166428,7.1,5.35940171,20000124,126/870,6.87,8.9491453,20001226,6.94,7.1,6.87,7.09,3.299856,8469980,17,600359,20260416
000892.SZ,欢瑞世纪,4.96,1.4314928425357931,6.44,6.49,2.71132376,6.67,5.35666667,20000119,127/870,6.33,16.75,20001206,6.49,6.67,6.33,6.44,5.422647,5.22591E7,33,000892,20260416
