股票代码,股票简称,最新价,最新涨跌幅,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260417],p_high,p_low,p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260417],最高价:前复权[20260417],最低价:前复权[20260417],收盘价:前复权[20260417],振幅[20260417],成交量[20260417],market_code,code,date
688227.SH,品高股份,143.55,6.176035502958597,140.0,140,101.36,19.99526459,11/5521,147,135.11,101.36,96.03,140.0,140.0,140.0,0,96.03,101.36,96.03,101.36,6.309932,4920838,17,688227,20260418
300905.SZ,宝丽迪,68.12,0.029368575624097257,68.78,68.78,55.58,19.99136442,12/5521,69.78,64.31,55.58,51.88,68.78,68.78,68.78,0,55.58,55.58,51.88,55.58,7.98791,1.6158398E7,33,300905,20260418
688560.SH,明冠新材,16.87,0.6563245823388987,17.05,17.05,17.78,19.97300945,13/5521,17.29,16.66,17.78,14.68,17.05,17.05,17.05,0,14.85,17.78,14.68,17.78,20.917678,2.9699946E7,17,688560,20260418
920249.BJ,利尔达,9.98,2.044989775051136,9.87,9.87,11.42,16.88843398,14/5521,10.08,9.62,11.42,9.1,9.87,9.87,9.87,0,9.2,11.42,9.1,11.42,23.746161,4.3012794E7,151,920249,20260418
920045.BJ,蘅东光,551.02,-3.41793451588025,561.1,561.1,520.0,16.70968466,15/5521,578,542.52,556,457,561.1,561.1,561.1,0,460,556,457,520.0,22.219728,2207220,151,920045,20260418
920971.BJ,天马新材,28.59,-0.24424284717376232,28.67,28.67,29.95,16.67315933,16/5521,29.1,28.26,31.37,25.57,28.67,28.67,28.67,0,25.6,31.17,25.37,29.75,22.594468,7369473,151,920971,20260418
920242.BJ,建邦科技,25.2,0.6389776357827482,24.79,24.79,27.3,16.36828645,17/5521,25.33,24.79,28.16,24.15,24.79,24.79,24.79,0,24.15,28.16,24.15,27.3,17.092924,3467616,151,920242,20260418
688502.SH,茂莱光学,474.5,-0.08422825858074906,451.16,451.16,411.11,16.32993775,18/5521,481.5,448.15,424,347.9,451.16,451.16,451.16,0,353.45,424,347.9,411.11,21.533672,3261020,17,688502,20260418
301090.SZ,华润材料,9.18,-0.9708737864077654,9.34,9.34,9.01,16.25806452,19/5521,9.43,8.96,9.3,7.73,9.34,9.34,9.34,0,7.78,9.3,7.73,9.01,20.258064,7.4210191E7,33,301090,20260418
688813.SH,泰金新能,92.4,6.857869781427093,86.43,86.43,76.36,15.7145022,20/5521,93.99,83.2,78.99,64.51,86.43,86.43,86.43,0,66,78.99,64.51,76.36,21.942718,1.3821059E7,17,688813,20260418
920821.BJ,则成电子,22.0,-0.990099009900985,22.48,22.48,25.1,15.13761468,21/5521,22.48,21.8,25.68,21.51,22.48,22.48,22.48,0,21.76,25.68,21.51,25.1,19.12844,8059487,151,920821,20260418
920522.BJ,纳科诺尔,55.24,-1.180679785330942,57.99,57.99,60.07,15.09867791,22/5521,58,54.97,62,52.21,57.99,57.99,57.99,0,52.38,62,52.21,60.07,18.758382,9357601,151,920522,20260418
920181.BJ,赛英电子,84.12,7.873813798409849,77.98,77.98,73.97,14.69995348,23/5521,85.86,77.87,79.88,62.8,77.98,77.98,77.98,0,64,79.88,62.8,73.97,26.484726,4966324,151,920181,20260418
300083.SZ,创世纪,10.19,20.023557126030617,9.17,9.17,8.73,14.26701571,24/5521,10.19,9.17,9.17,7.57,9.17,9.17,9.17,0,7.59,9.17,7.57,8.73,20.942408,2.13821292E8,33,300083,20260418
301662.SZ,宏工科技,182.26,5.048991354466853,177.0,177,165.0,13.26194399,25/5521,182.3,171.88,169,143.2,177.0,177.0,177.0,0,145.43,169,143.2,165.0,17.710049,4439606,33,301662,20260418
688530.SH,欧莱新材,53.2,7.04225352112676,49.22,49.22,35.75,13.0256086,26/5521,56.34,47.88,37.96,31.78,49.22,49.22,49.22,0,31.78,37.96,31.78,35.75,19.538412,2.1553897E7,17,688530,20260418
301068.SZ,大地海洋,34.95,-2.374301675977638,35.76,35.76,38.7,12.66375546,27/5521,36.1,34.91,40.28,33.5,35.76,35.76,35.76,0,35.31,40.28,33.5,38.7,19.737991,5048294,33,301068,20260418
920225.BJ,利通科技,26.82,-1.5779816513761458,27.9,27.9,32.1,12.31630511,28/5521,28.2,26.71,33.39,28.3,27.9,27.9,27.9,0,28.62,33.39,28.3,32.1,17.809657,1.0724292E7,151,920225,20260418
920284.BJ,灵鸽科技,31.7,-2.5814382298709275,32.6,32.6,33.68,11.67108753,29/5521,33.59,31.66,34.52,29.86,32.6,32.6,32.6,0,30,34.52,29.86,33.68,15.450928,7478959,151,920284,20260418
920438.BJ,戈碧迦,43.39,-2.800179211469534,45.5,45.5,48.16,11.63653222,30/5521,45.9,43.1,50,42.85,45.5,45.5,45.5,0,43.09,50,42.85,48.16,16.573945,8707519,151,920438,20260418
301259.SZ,艾布鲁,40.09,2.0621181262729182,39.38,39.38,38.71,11.58835399,31/5521,41.07,38.9,39.3,34.36,39.38,39.38,39.38,0,34.55,39.3,34.36,38.71,14.240415,1.1470192E7,33,301259,20260418
688809.SH,强一股份,423.25,3.8650306748466257,407.38,407.38,417.0,11.09631011,32/5521,425,407.38,422.62,366.8,407.38,407.38,407.38,0,369.98,422.62,366.8,417.0,14.871453,3809278,17,688809,20260418
920719.BJ,宁新新材,10.84,-4.6613896218117805,11.0,11,11.69,11.01614435,33/5521,11.1,10.48,12.11,10.6,11.0,11.0,11.0,0,10.64,12.11,10.6,11.69,14.339981,8563048,151,920719,20260418
301338.SZ,凯格精机,193.93,4.668609671848017,184.01,184.01,180.91,10.92648231,34/5521,194.8,183.29,190,167.02,184.01,184.01,184.01,0,167.8,190,167.02,180.91,14.090379,8268345,33,301338,20260418
300703.SZ,创源股份,17.93,0.900393922341025,17.66,17.66,22.46,10.69492361,35/5521,18.76,17.62,23.32,19.85,17.66,17.66,17.66,0,19.85,23.32,19.85,22.46,17.10202,2.6058425E7,33,300703,20260418
300385.SZ,ST雪浪,16.21,7.493368700265258,15.18,15.18,15.93,10.47156727,36/5521,16.5,15.18,16.49,14.42,15.18,15.18,15.18,0,14.45,16.49,14.42,15.93,14.355062,3.3465794E7,33,300385,20260418
920078.BJ,族兴新材,27.61,9.13043478260869,25.3,25.3,26.18,10.32448378,37/5521,28.8,24.89,27.98,23.2,25.3,25.3,25.3,0,23.66,27.98,23.2,26.18,20.143278,7606240,151,920078,20260418
600208.SH,衢州发展,4.55,9.903381642512082,4.21,4.21,3.58,10.15384615,38/5521,4.55,4.21,3.58,3.23,4.21,4.21,4.21,0,3.24,3.58,3.23,3.58,10.76923,1.59374803E8,17,600208,20260418
002081.SZ,金螳螂,5.9,10.074626865671641,5.17,5.17,3.71,10.08902077,39/5521,5.9,5.07,3.71,3.45,5.17,5.17,5.17,0,3.45,3.71,3.45,3.71,7.715133,7.3296749E7,33,002081,20260418
002628.SZ,成都路桥,5.51,0.18181818181817794,5.58,5.58,5.57,10.07905138,40/5521,5.69,5.39,5.57,4.98,5.58,5.58,5.58,0,5.06,5.57,4.98,5.57,11.660079,4.6489919E7,33,002628,20260418
688048.SH,长光华芯,352.03,0.23633257403188615,372.0,372,328.01,10.0704698,41/5521,379.89,344.06,344.04,306.94,372.0,372.0,372.0,0,307,344.04,306.94,328.01,12.449664,1.7760382E7,17,688048,20260418
002108.SZ,沧州明珠,5.62,-3.103448275862064,5.78,5.78,5.58,10.0591716,42/5521,5.89,5.59,5.58,5.03,5.78,5.78,5.78,0,5.06,5.58,5.03,5.58,10.848126,2.40469852E8,33,002108,20260418
688498.SH,源杰科技,1571.0,3.6963696369636962,1535.0,1535,1445.0,10.05331302,43/5521,1610.31,1497.48,1460.08,1320,1535.0,1535.0,1535.0,0,1339.26,1460.08,1320,1445.0,10.668697,3520831,17,688498,20260418
605388.SH,均瑶健康,7.01,2.6354319180087806,6.71,6.71,8.87,10.04962779,44/5521,7.08,6.71,8.87,8.38,6.71,6.71,6.71,0,8.4,8.87,8.38,8.87,6.079404,4.6585356E7,17,605388,20260418
000037.SZ,深南电A,10.8,-1.0989010989010917,10.93,10.93,11.07,10.03976143,45/5521,10.97,10.71,11.07,10.03,10.93,10.93,10.93,0,10.07,11.07,10.03,11.07,10.337972,2.276559E7,33,000037,20260418
600552.SH,凯盛科技,15.54,0.8436080467229008,15.5,15.5,15.02,10.03663004,46/5521,15.98,15.45,15.02,13.52,15.5,15.5,15.5,0,13.58,15.02,13.52,15.02,10.98901,1.00136617E8,17,600552,20260418
600707.SH,彩虹股份,8.09,-8.068181818181827,8.28,8.28,7.79,10.02824859,47/5521,8.45,8.01,7.79,7.09,8.28,8.28,8.28,0,7.1,7.79,7.09,7.79,9.887005,1.18571095E8,17,600707,20260418
001330.SZ,博纳影业,8.27,2.7329192546583707,8.15,8.15,8.23,10.02673797,48/5521,8.38,7.92,8.23,7.48,8.15,8.15,8.15,0,7.62,8.23,7.48,8.23,10.026737,1.87812245E8,33,001330,20260418
000936.SZ,华西股份,7.18,-2.0463847203274264,7.22,7.22,8.34,10.02638522,49/5521,7.31,7.14,8.34,7.52,7.22,7.22,7.22,0,7.57,8.34,7.52,8.34,10.817941,7.311025E7,33,000936,20260418
603922.SH,ST金鸿顺,19.91,-5.009541984732827,19.91,19.91,21.51,10.02557545,50/5521,19.91,19.91,21.51,19.25,19.91,19.91,19.91,0,19.57,21.51,19.25,21.51,11.560102,8453520,22,603922,20260418
600330.SH,天通股份,27.89,8.690568978955575,25.79,25.79,21.73,10.02531646,51/5521,28.23,25.78,21.73,21.73,25.79,25.79,25.79,0,21.73,21.73,21.73,21.73,0,3.7758389E7,17,600330,20260418
002802.SZ,洪汇新材,13.9,-2.932960893854748,14.32,14.32,16.36,10.02017485,52/5521,14.41,13.72,16.36,14.99,14.32,14.32,14.32,0,15.05,16.36,14.99,16.36,9.21318,1.8975165E7,33,002802,20260418
600727.SH,鲁北化工,8.07,-0.12376237623762112,8.08,8.08,7.69,10.01430615,53/5521,8.25,8.03,7.69,7.3,8.08,8.08,8.08,0,7.3,7.69,7.3,7.69,5.579399,4.7653837E7,17,600727,20260418
003018.SZ,金富科技,53.2,-3.3781329458772236,54.0,54,39.22,10.01402525,54/5521,54.95,52.1,39.22,34.33,54.0,54.0,54.0,0,35.51,39.22,34.33,39.22,13.71669,1.5566098E7,33,003018,20260418
002297.SZ,博云新材,24.5,5.557949159844891,23.44,23.44,17.69,10.01243781,55/5521,25.4,22.5,17.69,16.74,23.44,23.44,23.44,0,17.01,17.69,16.74,17.69,5.90796,1.15693407E8,33,002297,20260418
600961.SH,株冶集团,26.49,-4.402742692168901,27.47,27.47,22.09,10.00996016,56/5521,27.92,26.42,22.09,22.09,27.47,27.47,27.47,0,22.09,22.09,22.09,22.09,0,4664681,17,600961,20260418
002706.SZ,良信股份,11.57,2.208480565371025,11.35,11.35,11.21,10.00981354,57/5521,11.77,11.27,11.21,10.12,11.35,11.35,11.35,0,10.18,11.21,10.12,11.21,10.696761,8.8825546E7,33,002706,20260418
603203.SH,快克智能,46.88,0.06403415154749442,46.8,46.8,48.25,10.00911993,58/5521,47.97,46.58,48.25,44.03,46.8,46.8,46.8,0,44.11,48.25,44.03,48.25,9.621523,8097001,17,603203,20260418
600641.SH,先导基电,27.62,2.069475240206956,27.2,27.2,24.29,10.00905797,59/5521,28.53,27.2,24.29,22.2,27.2,27.2,27.2,0,22.2,24.29,22.2,24.29,9.465579,5.6482396E7,17,600641,20260418
600520.SH,三佳科技,29.46,-1.1409395973154357,29.61,29.61,27.81,10.00791139,60/5521,30.18,29.27,27.81,25.1,29.61,29.61,29.61,0,25.12,27.81,25.1,27.81,10.719936,1.223095E7,17,600520,20260418
002428.SZ,云南锗业,70.01,1.1412886449003268,68.72,68.72,62.0,10.00709723,61/5521,72.12,68.72,62,59.07,68.72,68.72,68.72,0,60.53,62,59.07,62.0,5.198722,1.00529253E8,33,002428,20260418
605298.SH,必得科技,58.67,-0.8952702702702722,60.06,60.06,54.75,10.00602773,62/5521,60.06,57.13,54.75,49.21,60.06,60.06,60.06,0,50,54.75,49.21,54.75,11.131203,3514481,17,605298,20260418
603629.SH,利通电子,144.41,9.993144946302083,142.32,142.32,105.44,10.00521648,63/5521,144.42,136.72,105.44,96.61,142.32,142.32,142.32,0,96.61,105.44,96.61,105.44,9.21231,3.7240304E7,17,603629,20260418
003031.SZ,中瓷电子,123.52,-0.3308319212458733,127.35,127.35,112.48,10.00488998,64/5521,129.97,120.6,112.48,102.93,127.35,127.35,127.35,0,102.93,112.48,102.93,112.48,9.339853,1.4526452E7,33,003031,20260418
002980.SZ,华盛昌,79.94,-1.7332513829133334,81.06,81.06,73.12,10.00451331,65/5521,84.7,77,73.12,66,81.06,81.06,81.06,0,66.4,73.12,66,73.12,10.711599,1.93449E7,33,002980,20260418
002866.SZ,传艺科技,25.86,-1.560715645222688,25.82,25.82,26.39,10.0041684,66/5521,27.3,25.81,26.39,23.8,25.82,25.82,25.82,0,24.23,26.39,23.8,26.39,10.796165,4.4118416E7,33,002866,20260418
603052.SH,可川科技,81.44,-5.533000811970765,86.0,86,83.35,10.00395935,67/5521,87.44,81.37,83.35,78.08,86.0,86.0,86.0,0,79,83.35,78.08,83.35,6.955259,1.1251839E7,17,603052,20260418
001389.SZ,广合科技,163.25,-0.4573170731707317,165.02,165.02,149.22,10.00368596,68/5521,169.18,161.6,149.22,137.02,165.02,165.02,165.02,0,137.02,149.22,137.02,149.22,8.993733,1.0593862E7,33,001389,20260418
002957.SZ,科瑞技术,43.62,-0.9311832841244689,43.91,43.91,45.97,10.00239292,69/5521,44.72,43.2,45.97,42.1,43.91,43.91,43.91,0,43,45.97,42.1,45.97,9.260588,2.358237E7,33,002957,20260418
002975.SZ,博杰股份,110.38,0.2452093361184234,111.25,111.25,99.97,10.0022007,70/5521,112.86,107.9,99.97,91,111.25,111.25,111.25,0,96,99.97,91,99.97,9.870158,1.3693416E7,33,002975,20260418
603773.SH,沃格光电,69.35,-0.5592199598508756,71.83,71.83,52.9,10.00207943,71/5521,72.75,66.5,52.9,48,71.83,71.83,71.83,0,48,52.9,48,52.9,10.189228,2.1874843E7,17,603773,20260418
603083.SH,剑桥科技,174.97,2.4954601370745655,179.0,179,145.29,10.00151423,72/5521,187.5,174.78,145.29,139,179.0,179.0,179.0,0,139,145.29,139,145.29,4.762265,2.3555444E7,17,603083,20260418
001400.SZ,江顺科技,204.67,-0.6456310679611711,201.1,201.1,193.6,10,73/5521,216.2,195,193.6,174.24,201.1,201.1,201.1,0,177.6,193.6,174.24,193.6,11,2721511,33,001400,20260418
002487.SZ,大金重工,84.0,-1.7199017199017186,85.13,85.13,85.47,10,73/5521,85.9,83.3,85.47,83.76,85.13,85.13,85.13,0,85.46,85.47,83.76,85.47,2.200772,1.3117732E7,33,002487,20260418
002580.SZ,圣阳股份,27.48,-3.9160839160839194,28.5,28.5,30.58,10,73/5521,29.18,27.01,30.58,29.07,28.5,28.5,28.5,0,29.13,30.58,29.07,30.58,5.431654,8.2237602E7,33,002580,20260418
002796.SZ,世嘉科技,55.07,0.5661066471877324,55.01,55.01,53.35,10,73/5521,56.86,54.62,53.35,47.9,55.01,55.01,55.01,0,48.66,53.35,47.9,53.35,11.237113,3.1589837E7,33,002796,20260418
002940.SZ,昂利康,33.08,-3.189932689493718,33.95,33.95,39.16,10,73/5521,34.28,32.88,39.16,35.87,33.95,33.95,33.95,0,35.96,39.16,35.87,39.16,9.241573,3.968345E7,33,002940,20260418
600683.SH,京投发展,14.5,5.762217359591532,14.0,14,11.99,10,73/5521,15.08,14,11.99,11.68,14.0,14.0,14.0,0,11.98,11.99,11.68,11.99,2.844036,2.7294536E7,17,600683,20260418
603118.SH,共进股份,14.64,-0.06825938566552756,14.6,14.6,15.18,10,73/5521,15.06,14.23,15.18,13.78,14.6,14.6,14.6,0,13.78,15.18,13.78,15.18,10.144927,7.1226841E7,17,603118,20260418
603926.SH,铁流股份,21.75,6.0458313018039895,20.51,20.51,20.02,10,73/5521,22.39,20.51,20.02,18.03,20.51,20.51,20.51,0,18.36,20.02,18.03,20.02,10.934065,8471435,17,603926,20260418
002281.SZ,光迅科技,144.28,8.58734101000978,135.52,135.52,116.83,9.99905847,81/5521,146.16,135.01,116.83,110.11,135.52,135.52,135.52,0,110.99,116.83,110.11,116.83,6.327087,6.2361124E7,33,002281,20260418
002990.SZ,盛视科技,53.83,9.991826726604007,49.01,49.01,50.95,9.99568221,82/5521,53.83,48.5,50.95,48.07,49.01,49.01,49.01,0,48.07,50.95,48.07,50.95,6.217616,1.8014774E7,33,002990,20260418
600234.SH,科新发展,24.4,1.6666666666666607,23.99,23.99,19.92,9.99447819,83/5521,25,23.99,19.92,17.82,23.99,23.99,23.99,0,17.93,19.92,17.82,19.92,11.595803,6920405,17,600234,20260418
002203.SZ,海亮股份,17.99,-0.05555555555556424,17.6,17.6,17.39,9.99367489,84/5521,18.36,17.4,17.39,16.61,17.6,17.6,17.6,0,16.61,17.39,16.61,17.39,4.933586,5.2865571E7,33,002203,20260418
603031.SH,安孚科技,41.5,1.0223953261927987,41.12,41.12,57.46,9.99234303,85/5521,42.51,40.2,57.46,53,41.12,41.12,41.12,0,36.65517241,39.54482759,36.46896552,39.54,8.537519,1.5930483E7,17,603031,20260418
603063.SH,禾望电气,43.88,4.153809636838357,42.42,42.42,40.63,9.98917163,86/5521,45.05,42.27,40.63,36.12,42.42,42.42,42.42,0,37,40.63,36.12,40.63,12.208987,6.6969553E7,17,603063,20260418
603738.SH,泰晶科技,38.32,-3.7669512807634353,40.3,40.3,30.17,9.98906307,87/5521,40.8,37.31,30.17,27.5,40.3,40.3,40.3,0,28.11,30.17,27.5,30.17,9.733868,6.2835647E7,17,603738,20260418
600962.SH,国投中鲁,21.75,0.9749303621169957,21.3,21.3,20.71,9.98406798,88/5521,21.97,20.89,20.71,18.6,21.3,21.3,21.3,0,18.7,20.71,18.6,20.71,11.205523,7943600,17,600962,20260418
603278.SH,大业股份,11.2,-3.7800687285223478,11.1,11.1,12.01,9.98168498,89/5521,11.39,10.82,12.01,10.95,11.1,11.1,11.1,0,10.95,12.01,10.95,12.01,9.706959,2.737681E7,17,603278,20260418
600156.SH,华升股份,10.8,-3.3124440465532605,11.82,11.82,9.26,9.97624703,90/5521,12.29,10.68,9.26,8.85,11.82,11.82,11.82,0,8.98,9.26,8.85,9.26,4.869358,4.0998061E7,17,600156,20260418
603315.SH,福鞍股份,16.81,-4.597048808172544,17.02,17.02,18.52,9.97624703,90/5521,17.58,16.75,18.52,17.01,17.02,17.02,17.02,0,17.01,18.52,17.01,18.52,8.966745,6.7140295E7,17,603315,20260418
600703.SH,三安光电,13.67,-1.9368723098995666,13.97,13.97,13.34,9.97526793,92/5521,14.05,13.58,13.34,12.09,13.97,13.97,13.97,0,12.13,13.34,12.09,13.34,10.305028,4.28926929E8,17,600703,20260418
603178.SH,圣龙股份,19.46,10.005652911249289,17.52,17.52,17.42,9.97474747,93/5521,19.46,17.4,17.42,15.65,17.52,17.52,17.52,0,15.75,17.42,15.65,17.42,11.174242,9274368,17,603178,20260418
600152.SH,维科技术,14.85,2.4137931034482736,14.14,14.14,13.9,9.96835443,94/5521,15.42,13.85,13.9,12.05,14.14,14.14,14.14,0,12.22,13.9,12.05,13.9,14.636075,1.16238008E8,17,600152,20260418
002259.SZ,升达林业,5.42,-0.3676470588235379,5.46,5.46,5.63,9.9609375,95/5521,5.62,5.31,5.63,5.11,5.46,5.46,5.46,0,5.11,5.63,5.11,5.63,10.15625,4.5741612E7,33,002259,20260418
002418.SZ,康盛股份,5.64,-3.754266211604106,5.87,5.87,6.19,9.94671403,96/5521,5.89,5.57,6.19,5.5,5.87,5.87,5.87,0,5.57,6.19,5.5,6.19,12.255772,2.3915648E8,33,002418,20260418
601619.SH,嘉泽新能,5.64,-2.0833333333333353,5.72,5.72,6.19,9.94671403,96/5521,5.73,5.48,6.19,5.63,5.72,5.72,5.72,0,5.63,6.19,5.63,6.19,9.946714,1.81633096E8,17,601619,20260418
002547.SZ,*ST春兴,3.02,-5.031446540880507,3.02,3.02,3.44,9.90415335,98/5521,3.02,3.02,3.44,3.03,3.02,3.02,3.02,0,3.09,3.44,3.03,3.44,13.099041,1.13004406E8,33,002547,20260418
688337.SH,普源精电,60.39,-1.660967269174395,60.58,60.58,62.9,9.84980789,99/5521,61.78,59.69,64.5,57,60.58,60.58,60.58,0,59.06,64.5,57,62.9,13.098148,8545543,17,688337,20260418
002217.SZ,合力泰,2.89,-5.8631921824104145,3.02,3.02,2.68,9.83606557,100/5521,3.05,2.88,2.68,2.41,3.02,3.02,3.02,0,2.43,2.68,2.41,2.68,11.065573,5.0393859E8,33,002217,20260418
688707.SH,振华新材,16.52,-3.8976148923792997,17.18,17.18,15.39,9.77175464,101/5521,17.23,16.47,15.54,13.99,17.18,17.18,17.18,0,14.02,15.54,13.99,15.39,11.055634,2.4170252E7,17,688707,20260418
920489.BJ,佳先股份,14.61,1.2474012474012455,14.48,14.48,15.39,9.6935139,102/5521,15.07,14.45,15.8,13.98,14.48,14.48,14.48,0,14.07,15.8,13.98,15.39,12.972202,6364902,151,920489,20260418
688308.SH,欧科亿,95.64,1.8855864493448342,93.87,93.87,114.0,9.61538462,103/5521,97.84,93.01,116.99,101.86,93.87,93.87,93.87,0,101.91,116.99,101.86,114.0,14.548076,1.2873515E7,17,688308,20260418
300502.SZ,新易盛,525.79,-2.0875232774674184,549.0,549,589.0,9.58139535,104/5521,549,518,589.98,542.03,549.0,549.0,549.0,0,550,589.98,542.03,589.0,8.92093,4.161947E7,33,300502,20260418
688313.SH,仕佳光子,131.82,0.5032021957913972,135.0,135,125.79,9.48733571,105/5521,135.9,130.5,132.71,117.39,135.0,135.0,135.0,0,118,132.71,117.39,125.79,13.334493,5.1867814E7,17,688313,20260418
688171.SH,纬德信息,51.79,-0.3463536655762935,52.0,52,54.28,9.43548387,106/5521,53,51.4,55,48.62,52.0,52.0,52.0,0,49.4,55,48.62,54.28,12.862903,4008696,17,688171,20260418
920177.BJ,恒道科技,34.41,4.74885844748857,32.8,32.8,40.0,9.34937124,107/5521,35.79,32.8,43.07,35.86,32.8,32.8,32.8,0,35.99,43.07,35.86,40.0,19.710224,8600830,151,920177,20260418
301056.SZ,森赫股份,14.09,-0.28308563340411125,14.18,14.18,16.53,9.25313946,108/5521,14.53,14.08,17.24,15.19,14.18,14.18,14.18,0,15.3,17.24,15.19,16.53,13.549239,1.30326E7,33,301056,20260418
301286.SZ,侨源股份,50.7,7.210826813279771,47.58,47.58,50.99,9.09285409,109/5521,51.95,47.23,51.78,46.62,47.58,47.58,47.58,0,46.98,51.78,46.62,50.99,11.039794,4679958,33,301286,20260418
300620.SZ,光库科技,237.96,1.1519659936238078,239.99,239.99,251.83,8.98900718,110/5521,243.5,233.05,260.55,235.8,239.99,239.99,239.99,0,238.16,260.55,235.8,251.83,10.711503,2.7286995E7,33,300620,20260418
688001.SH,华兴源创,52.91,-3.800000000000006,55.8,55.8,44.5,8.96180215,111/5521,55.99,52.28,45.79,40.53,55.8,55.8,55.8,0,40.86,45.79,40.53,44.5,12.879529,1.3748301E7,17,688001,20260418
920693.BJ,阿为特,30.61,5.008576329331049,29.46,29.46,29.16,8.84658455,112/5521,30.99,29,29.9,26.65,29.46,29.46,29.46,0,26.89,29.9,26.65,29.16,12.131392,2573895,151,920693,20260418
920839.BJ,万通液压,31.38,0.3517748640869825,31.29,31.29,35.54,8.81812615,113/5521,31.85,31.18,36.09,32.52,31.29,31.29,31.29,0,32.63,36.09,32.52,35.54,10.930802,2200918,151,920839,20260418
301228.SZ,实朴检测,53.1,-1.8484288354898335,53.13,53.13,57.91,8.73075479,114/5521,55.2,53.03,58.78,53.26,53.13,53.13,53.13,0,53.26,58.78,53.26,57.91,10.36425,7457583,33,301228,20260418
688662.SH,富信科技,70.25,3.9970392301998565,67.67,67.67,70.4,8.69229582,115/5521,71.2,67.12,72,65.01,67.67,67.67,67.67,0,66.29,72,65.01,70.4,10.792033,9724761,17,688662,20260418
688677.SH,海泰新光,110.0,-0.9009009009009009,110.05,110.05,82.23,8.62615588,116/5521,115.58,108.7,85.48,76,110.05,110.05,110.05,0,77.06,85.48,76,82.23,12.523117,1.1276174E7,17,688677,20260418
920493.BJ,并行科技,152.39,2.1106941838649003,155.6,155.6,174.73,8.5346916,117/5521,155.98,151.44,180.04,157.51,155.6,155.6,155.6,0,160.3,180.04,157.51,174.73,13.994658,5930253,151,920493,20260418
920119.BJ,美德乐,93.85,0.1814688300597646,93.32,93.32,97.55,8.50945495,118/5521,95.52,92.1,101.5,88.06,93.32,93.32,93.32,0,90.28,101.5,88.06,97.55,14.949944,2869871,151,920119,20260418
301075.SZ,多瑞医药,83.45,2.4554941682013505,82.17,82.17,76.53,8.50701829,119/5521,83.99,80.3,76.81,69.9,82.17,82.17,82.17,0,70,76.81,69.9,76.53,9.797249,4037046,33,301075,20260418
