股票代码,股票简称,最新价,最新涨跌幅,p_925,p_open,p_close,chg_pct,涨跌幅:前复权排名[20260424],p_high,p_low,p_high,p_low,分时开盘价:不复权[20260430 09:25],分时最高价:不复权[20260430 09:25],分时最低价:不复权[20260430 09:25],分时振幅[20260430 09:25],开盘价:前复权[20260424],最高价:前复权[20260424],最低价:前复权[20260424],收盘价:前复权[20260424],振幅[20260424],成交量[20260424],market_code,code,date
000889.SZ,中嘉博创,4.42,-8.108108108108103,4.69,4.69,4.79,10.11494253,20/5521,4.75,4.37,4.79,4.25,4.69,4.69,4.69,0,4.35,4.79,4.25,4.79,12.413793,2.45542543E8,33,000889,20260425
002795.SZ,永和智控,9.19,1.9977802441731378,9.02,9.02,8.86,10.0621118,21/5521,9.41,9.01,8.86,8,9.02,9.02,9.02,0,8.09,8.86,8,8.86,10.683229,2.5837736E7,33,002795,20260425
600537.SH,*ST亿晶,3.2,-5.044510385756674,3.2,3.2,3.72,10.0591716,22/5521,3.2,3.2,3.72,3.3,3.2,3.2,3.2,0,3.37,3.72,3.3,3.72,12.426035,2.09461758E8,22,600537,20260425
002999.SZ,天禾股份,7.27,-0.8185538881309754,7.11,7.11,7.66,10.05747126,23/5521,7.44,7.05,7.66,6.86,7.11,7.11,7.11,0,6.93,7.66,6.86,7.66,11.494252,3.2218869E7,33,002999,20260425
600726.SH,华电能源,6.59,-7.183098591549293,7.08,7.08,5.8,10.056926,24/5521,7.17,6.55,5.8,5.43,7.08,7.08,7.08,0,5.53,5.8,5.43,5.8,7.020872,4.9864857E8,17,600726,20260425
002406.SZ,远东传动,7.96,-0.9950248756218805,8.0,8,8.43,10.05221932,25/5521,8.1,7.95,8.43,7.54,8.0,8.0,8.0,0,7.6,8.43,7.54,8.43,11.618798,4.5021609E7,33,002406,20260425
603318.SH,水发燃气,14.26,-1.9931271477663293,14.68,14.68,11.39,10.04830918,26/5521,15.1,13.82,11.39,11.39,14.68,14.68,14.68,0,11.39,11.39,11.39,11.39,0,1.613838E7,17,603318,20260425
000925.SZ,众合科技,9.19,-5.840163934426233,9.85,9.85,9.2,10.04784689,27/5521,10.08,9.11,9.2,9.07,9.85,9.85,9.85,0,9.09,9.2,9.07,9.2,1.555023,4.161706E7,33,000925,20260425
002313.SZ,日海智能,9.61,-3.7074148296593283,9.68,9.68,9.64,10.0456621,28/5521,9.8,9.39,9.64,8.91,9.68,9.68,9.68,0,8.91,9.64,8.91,9.64,8.333333,2.4300952E7,33,002313,20260425
603680.SH,今创集团,14.36,0.7719298245613995,14.2,14.2,14.03,10.03921569,29/5521,14.39,14.1,14.03,12.63,14.2,14.2,14.2,0,12.63,14.03,12.63,14.03,10.980392,1.0880992E7,17,603680,20260425
301510.SZ,固高科技,38.66,1.7368421052631489,38.22,38.22,35.74,10.03694581,30/5521,39.78,38,37,34.03,38.22,38.22,38.22,0,34.25,37,34.03,35.74,9.144088,2.7091971E7,33,301510,20260425
688629.SH,华丰科技,136.2,7.109153821956584,129.1,129.1,141.67,10.03495146,31/5521,138.85,123.51,146,124.73,129.1,129.1,129.1,0,129.56,146,124.73,141.67,16.520388,4.3515303E7,17,688629,20260425
000906.SZ,浙商中拓,6.34,0.4754358161648217,6.26,6.26,6.36,10.03460208,32/5521,6.42,6.26,6.36,6.11,6.26,6.26,6.26,0,6.23,6.36,6.11,6.36,4.325259,5.8252656E7,33,000906,20260425
300057.SZ,万顺新材,9.76,0.30832476875641684,9.81,9.81,7.9,10.02785515,33/5521,10.07,9.22,8.05,7.32,9.81,9.81,9.81,0,7.46,8.05,7.32,7.9,10.16713,1.80540764E8,33,300057,20260425
000973.SZ,佛塑科技,20.99,-1.4091122592766592,22.1,22.1,18.99,10.02317497,34/5521,22.25,20.6,18.99,16.8,22.1,22.1,22.1,0,17.1,18.99,16.8,18.99,12.688296,1.00258372E8,33,000973,20260425
603390.SH,通达电气,13.35,-1.9823788546255476,13.49,13.49,14.6,10.02260739,35/5521,13.8,13.29,14.6,13.67,13.49,13.49,13.49,0,13.69,14.6,13.67,14.6,7.008289,5.1004677E7,17,603390,20260425
600826.SH,兰生股份,9.57,-3.722334004024137,9.93,9.93,10.32,10.02132196,36/5521,9.97,9.57,10.32,9.93,9.93,9.93,9.93,0,9.93,10.32,9.93,10.32,4.157782,1.5219456E7,17,600826,20260425
603520.SH,司太立,12.08,1.5126050420168042,11.96,11.96,11.64,10.01890359,37/5521,12.44,11.96,11.64,10.55,11.96,11.96,11.96,0,10.58,11.64,10.55,11.64,10.302457,5.1811987E7,17,603520,20260425
600152.SH,维科技术,14.85,2.4137931034482736,14.14,14.14,12.96,10.01697793,38/5521,15.42,13.85,12.96,11.75,14.14,14.14,14.14,0,11.79,12.96,11.75,12.96,10.271646,7.2565945E7,17,600152,20260425
002176.SZ,江特电机,16.05,-0.24860161591049812,16.27,16.27,13.62,10.01615509,39/5521,16.97,15.85,13.62,12.19,16.27,16.27,16.27,0,12.26,13.62,12.19,13.62,11.550888,1.79537771E8,33,002176,20260425
603365.SH,水星家纺,22.37,2.9926335174954057,21.64,21.64,22.85,10.01444391,40/5521,22.79,21.53,22.85,21.68,21.64,21.64,21.64,0,22,22.85,21.68,22.85,5.633124,3434051,17,603365,20260425
603272.SH,*ST联翔,26.8,5.015673981191227,26.8,26.8,22.09,10.00996016,41/5521,26.8,26.8,22.09,20.95,26.8,26.8,26.8,0,20.95,22.09,20.95,22.09,5.67729,9399745,22,603272,20260425
603937.SH,丽岛新材,15.25,10.028860028860034,14.14,14.14,13.85,10.00794281,42/5521,15.25,14.03,13.85,12.45,14.14,14.14,14.14,0,12.58,13.85,12.45,13.85,11.119936,1.09808E7,17,603937,20260425
002810.SZ,山东赫达,26.74,-2.975326560232222,27.3,27.3,28.91,10.00761035,43/5521,27.56,26.5,28.91,26.2,27.3,27.3,27.3,0,26.27,28.91,26.2,28.91,10.312024,1.982613E7,33,002810,20260425
603016.SH,新宏泰,54.94,-8.249832999332005,58.5,58.5,58.04,10.0075815,44/5521,60.86,54.13,58.04,52.01,58.5,58.5,58.5,0,52.01,58.04,52.01,58.04,11.429112,3265602,17,603016,20260425
603967.SH,中创物流,13.93,0.5776173285198561,13.8,13.8,14.73,10.00746826,45/5521,13.99,13.71,14.73,13.92,13.8,13.8,13.8,0,14.08,14.73,13.92,14.73,6.04929,1.1357368E7,17,603967,20260425
603599.SH,广信股份,14.85,-1.6556291390728477,15.1,15.1,15.17,10.00725163,46/5521,15.3,14.79,15.17,13.69,15.1,15.1,15.1,0,13.69,15.17,13.69,15.17,10.732414,3.8030418E7,17,603599,20260425
002290.SZ,禾盛新材,81.28,5.627030539311239,78.88,78.88,81.35,10.00676133,47/5521,82.48,76.6,81.35,79,78.88,78.88,78.88,0,81.35,81.35,79,81.35,3.177822,2.2814848E7,33,002290,20260425
002812.SZ,恩捷股份,82.95,-1.7994554279625856,84.0,84,77.18,10.00570125,48/5521,85.66,82.01,77.18,70.1,84.0,84.0,84.0,0,70.5,77.18,70.1,77.18,10.09122,6.5955819E7,33,002812,20260425
002990.SZ,盛视科技,53.83,9.991826726604007,49.01,49.01,54.11,10.00203293,49/5521,53.83,48.5,54.11,48.7,49.01,49.01,49.01,0,49.16,54.11,48.7,54.11,10.99817,2.1622366E7,33,002990,20260425
001339.SZ,智微智能,89.85,0.03340013360053567,89.0,89,80.74,10,50/5521,91.18,87.11,80.74,73.01,89.0,89.0,89.0,0,75,80.74,73.01,80.74,10.531335,1.9989207E7,33,001339,20260425
002127.SZ,南极电商,3.03,0.0,3.05,3.05,3.08,10,50/5521,3.1,3.01,3.08,2.83,3.05,3.05,3.05,0,2.85,3.08,2.83,3.08,8.928571,1.08719321E8,33,002127,20260425
002240.SZ,盛新锂能,60.09,9.994508511806702,55.26,55.26,50.93,10,50/5521,60.09,55.26,50.93,46.01,55.26,55.26,55.26,0,46.01,50.93,46.01,50.93,10.626349,6.5004473E7,33,002240,20260425
002756.SZ,永兴材料,87.24,4.105011933174222,85.75,85.75,78.21,10,50/5521,89.8,85.35,78.21,70.75,85.75,85.75,85.75,0,71,78.21,70.75,78.21,10.492264,2.2401983E7,33,002756,20260425
600208.SH,衢州发展,4.55,9.903381642512082,4.21,4.21,4.73,10,50/5521,4.55,4.21,4.73,4.27,4.21,4.21,4.21,0,4.3,4.73,4.27,4.73,10.697674,3.58656344E8,17,600208,20260425
600370.SH,*ST三房,2.54,-4.8689138576778985,2.54,2.54,2.64,10,50/5521,2.54,2.54,2.64,2.38,2.54,2.54,2.54,0,2.4,2.64,2.38,2.64,10.833333,1.47591369E8,22,600370,20260425
600527.SH,江南高纤,2.95,4.609929078014197,2.87,2.87,2.75,10,50/5521,3.09,2.85,2.75,2.46,2.87,2.87,2.87,0,2.48,2.75,2.46,2.75,11.6,1.5650358E8,17,600527,20260425
603655.SH,朗博科技,43.74,-2.821595201066421,45.01,45.01,47.52,10,50/5521,46.12,43.52,47.52,43.02,45.01,45.01,45.01,0,43.55,47.52,43.02,47.52,10.416666,6395202,17,603655,20260425
603876.SH,鼎胜新材,29.76,4.2016806722689175,28.45,28.45,26.95,10,50/5521,30.69,28.07,26.95,24.36,28.45,28.45,28.45,0,24.4,26.95,24.36,26.95,10.571428,5.2681819E7,17,603876,20260425
001211.SZ,双枪科技,41.73,3.037037037037029,40.71,40.71,34.55,9.9968163,59/5521,42.52,40.5,34.55,30.25,40.71,40.71,40.71,0,30.85,34.55,30.25,34.55,13.689907,5933402,33,001211,20260425
002192.SZ,融捷股份,109.22,10.001007150770462,103.85,103.85,86.28,9.99490056,60/5521,109.22,102.1,86.28,78,103.85,103.85,103.85,0,78.97,86.28,78,86.28,10.555838,2.9681438E7,33,002192,20260425
600499.SH,科达制造,19.25,-3.9900249376558636,19.62,19.62,19.81,9.99444753,61/5521,19.91,19.05,19.81,18.7,19.62,19.62,19.62,0,18.7,19.81,18.7,19.81,6.163242,6.2837706E7,17,600499,20260425
001234.SZ,泰慕士,31.2,3.4825870646766193,29.86,29.86,35.77,9.99384994,62/5521,31.99,29.4,35.77,31.59,29.86,29.86,29.86,0,32.22,35.77,31.59,35.77,12.853628,1.312966E7,33,001234,20260425
000062.SZ,深圳华强,36.92,3.562412342215998,35.75,35.75,34.34,9.99359385,63/5521,37.7,35.2,34.34,30.45,35.75,35.75,35.75,0,30.71,34.24,30.35,34.24,12.459961,1.12134578E8,33,000062,20260425
600338.SH,西藏珠峰,27.58,-0.10865628395509286,27.93,27.93,22.57,9.99025341,64/5521,28.28,26.94,22.57,19.28,27.93,27.93,27.93,0,19.28,22.57,19.28,22.57,16.033138,1.82314596E8,17,600338,20260425
603066.SH,音飞储存,11.6,2.383053839364515,11.33,11.33,11.12,9.9901088,65/5521,11.88,11.33,11.12,11,11.33,11.33,11.33,0,11,11.12,11,11.12,1.186943,8047000,17,603066,20260425
002331.SZ,皖通科技,9.27,-0.21528525296016765,9.26,9.26,9.91,9.98890122,66/5521,9.41,9.2,9.91,8.8,9.26,9.26,9.26,0,8.89,9.91,8.8,9.91,12.319644,4.6713774E7,33,002331,20260425
003036.SZ,泰坦股份,32.75,-6.562054208273887,34.3,34.3,33.59,9.98690242,67/5521,35.82,32.08,33.59,30,34.3,34.3,34.3,0,30.46,33.59,30,33.59,11.755075,2.0325092E7,33,003036,20260425
002407.SZ,多氟多,36.31,1.2266517981600358,35.9,35.9,33.04,9.98668442,68/5521,36.69,34.75,33.04,30.15,35.9,35.9,35.9,0,30.54,33.04,30.15,33.04,9.620505,1.9921151E8,33,002407,20260425
603819.SH,神力股份,14.8,3.351955307262573,14.32,14.32,15.31,9.98563218,69/5521,15.12,14.17,15.31,13.7,14.32,14.32,14.32,0,13.91,15.31,13.7,15.31,11.566091,1.4506807E7,17,603819,20260425
600633.SH,浙数文化,13.12,-2.526002971768214,13.3,13.3,15.09,9.98542274,70/5521,13.35,13.03,15.09,13.45,13.3,13.3,13.3,0,13.6,15.09,13.45,15.09,11.953352,1.50470129E8,17,600633,20260425
000546.SZ,金圆股份,7.72,4.748982360922654,7.38,7.38,7.16,9.98463902,71/5521,8.03,7.33,7.16,6.38,7.38,7.38,7.38,0,6.5,7.16,6.38,7.16,11.981566,1.63789386E8,33,000546,20260425
002787.SZ,华源控股,19.4,0.9890681936491292,19.69,19.69,21.38,9.97942387,72/5521,19.98,18.9,21.38,19.98,19.69,19.69,19.69,0,19.98,21.38,19.98,21.38,7.201646,1.6128505E7,33,002787,20260425
600545.SH,卓郎智能,4.89,-9.94475138121547,5.24,5.24,4.74,9.97679814,73/5521,5.5,4.89,4.74,4.25,5.24,5.24,5.24,0,4.28,4.74,4.25,4.74,11.368909,1.82556998E8,17,600545,20260425
603060.SH,国检集团,6.68,-1.764705882352943,6.8,6.8,7.29,9.95475113,74/5521,6.8,6.66,7.29,6.75,6.8,6.8,6.8,0,7.06,7.29,6.75,7.29,8.144796,5.6345031E7,17,603060,20260425
600770.SH,综艺股份,7.62,-3.422053231939158,7.89,7.89,6.97,9.93690852,75/5521,8.07,7.41,6.97,6.86,7.89,7.89,7.89,0,6.97,6.97,6.86,6.97,1.735015,9.0392826E7,17,600770,20260425
300575.SZ,中旗股份,6.68,-0.2985074626865741,6.69,6.69,6.75,9.93485342,76/5521,6.83,6.64,6.89,6.39,6.69,6.69,6.69,0,6.41,6.89,6.39,6.75,8.143322,4.75672E7,33,300575,20260425
300501.SZ,海顺新材,13.74,-0.9372746935832661,13.76,13.76,21.1,9.83862572,77/5521,13.96,13.5,22.43,19.14,13.76,13.76,13.76,0,12.78767123,14.95205479,12.69863014,14.04,17.126496,1.7229326E7,33,300501,20260425
920207.BJ,众诚科技,28.75,-2.0109066121336054,29.8,29.8,35.1,9.82478098,78/5521,30.31,28.71,36.66,30.7,29.8,29.8,29.8,0,31.9,36.66,30.7,35.1,18.64831,1.0937386E7,151,920207,20260425
688001.SH,华兴源创,52.91,-3.800000000000006,55.8,55.8,50.55,9.72433254,79/5521,55.99,52.28,54.23,49.31,55.8,55.8,55.8,0,50.7,54.23,49.31,50.55,10.6794,2.684804E7,17,688001,20260425
301588.SZ,美新科技,34.35,13.704071499503478,31.17,31.17,29.3,9.53271028,80/5521,34.81,30.72,30.93,27.65,31.17,31.17,31.17,0,29.17,30.93,27.65,29.3,12.261682,2.4535452E7,33,301588,20260425
300339.SZ,润和软件,45.21,2.493765586034916,43.85,43.85,46.1,9.47518404,81/5521,46.1,43.85,47.58,42.6,43.85,43.85,43.85,0,43,47.58,42.6,46.1,11.826169,8.8671978E7,33,300339,20260425
688519.SH,南亚新材,174.19,-0.5197030268418028,174.6,174.6,160.86,9.33931485,82/5521,180.65,167,162.95,144.01,174.6,174.6,174.6,0,146.16,162.95,144.01,160.86,12.873844,9633537,17,688519,20260425
301273.SZ,瑞晨环保,37.59,3.925905446502631,36.01,36.01,34.99,9.30959075,83/5521,37.59,35.28,35.19,31.79,36.01,36.01,36.01,0,31.79,35.19,31.79,34.99,10.62168,3328077,33,301273,20260425
920914.BJ,远航精密,25.79,-1.414373088685019,26.02,26.02,26.8,9.29853181,84/5521,26.99,25.56,27.5,24.2,26.02,26.02,26.02,0,24.93,27.5,24.2,26.8,13.458401,5687819,151,920914,20260425
301165.SZ,锐捷网络,92.92,1.4964500273074872,92.03,92.03,100.6,8.99241603,85/5521,96.33,89.05,102.5,89,92.03,92.03,92.03,0,92.3,102.5,89,100.6,14.626218,1.7595866E7,33,301165,20260425
300397.SZ,天和防务,12.69,0.15785319652722632,12.58,12.58,12.75,8.69565217,86/5521,12.77,12.4,13.7,12.58,12.58,12.58,12.58,0,12.96,13.7,12.58,12.75,9.548167,6.3490792E7,33,300397,20260425
301239.SZ,普瑞眼科,46.83,3.6061946902654762,45.24,45.24,42.84,8.62068966,87/5521,48.32,45.04,44.88,39.05,45.24,45.24,45.24,0,39.05,44.88,39.05,42.84,14.781947,9090959,33,301239,20260425
300723.SZ,一品红,41.45,4.0934203917629395,39.43,39.43,37.49,8.50940666,88/5521,42.5,39.23,39.22,33.4,39.43,39.43,39.43,0,35.17,39.22,33.4,37.49,16.845151,3.8202477E7,33,300723,20260425
002466.SZ,天齐锂业,80.03,5.971927966101702,75.0,75,73.7,8.43018979,89/5521,81.19,74.49,74.77,67.6,75.0,75.0,75.0,0,67.9,74.77,67.6,73.7,10.548771,1.35100553E8,33,002466,20260425
002980.SZ,华盛昌,79.94,-1.7332513829133334,81.06,81.06,82.29,8.41897233,90/5521,84.7,77,83.49,74.5,81.06,81.06,81.06,0,78.39,83.49,74.5,82.29,11.844532,2.619694E7,33,002980,20260425
300905.SZ,宝丽迪,68.12,0.029368575624097257,68.78,68.78,55.51,8.20662768,91/5521,69.78,64.31,58.28,51.49,68.78,68.78,68.78,0,51.49,58.28,51.49,55.51,13.235867,1.8653396E7,33,300905,20260425
688041.SH,海光信息,296.25,6.270402123614456,284.9,284.9,285.0,8.20045558,92/5521,302.68,284.88,293.3,271.06,284.9,284.9,284.9,0,275.63,293.3,271.06,285.0,8.443432,5.4125114E7,17,688041,20260425
301248.SZ,杰创智能,85.2,0.023479690068086426,85.68,85.68,68.12,7.95562599,93/5521,91.57,85.2,68.86,60.18,85.68,85.68,85.68,0,60.79,68.86,60.18,68.12,13.755942,1.6860608E7,33,301248,20260425
002092.SZ,中泰化学,6.92,-0.14430014430014124,6.9,6.9,6.67,7.92880259,94/5521,6.99,6.8,6.77,6.18,6.9,6.9,6.9,0,6.2,6.77,6.18,6.67,9.546925,1.38454091E8,33,002092,20260425
003030.SZ,祖名股份,22.16,1.6047684548372372,21.98,21.98,21.9,7.8817734,95/5521,22.5,21.8,22.31,20.01,21.98,21.98,21.98,0,20.32,22.31,20.01,21.9,11.330049,6122658,33,003030,20260425
000762.SZ,西藏矿业,38.7,-0.5141388174807089,38.47,38.47,38.5,7.78275476,96/5521,39.87,38.14,39.18,35,38.47,38.47,38.47,0,35,39.18,35,38.5,11.702127,6.8513177E7,33,000762,20260425
688558.SH,国盛智科,35.6,-1.3850415512465373,36.1,36.1,35.89,7.77777778,97/5521,36.68,35.48,36.38,32.86,36.1,36.1,36.1,0,33.36,36.38,32.86,35.89,10.57057,6627394,17,688558,20260425
300005.SZ,探路者,16.66,-0.5966587112171922,16.7,16.7,16.11,7.75919732,98/5521,16.99,16.53,16.86,14.85,16.7,16.7,16.7,0,15,16.86,14.85,16.11,13.444816,7.9544349E7,33,300005,20260425
600331.SH,宏达股份,18.14,-1.0905125408942165,18.13,18.13,18.24,7.73774365,99/5521,18.42,17.81,18.44,16.83,18.13,18.13,18.13,0,16.95,18.44,16.83,18.24,9.509746,8.9483576E7,17,600331,20260425
600227.SH,赤天化,4.09,-2.8503562945368195,4.17,4.17,3.96,7.60869565,100/5521,4.22,4,4.05,3.53,4.17,4.17,4.17,0,3.58,4.05,3.53,3.96,14.130434,3.60241029E8,17,600227,20260425
301150.SZ,中一科技,68.52,3.8653933606184587,65.0,65,60.61,7.59808273,101/5521,70.27,64.28,61.16,54.38,65.0,65.0,65.0,0,55.11,61.16,54.38,60.61,12.036215,1.9640453E7,33,301150,20260425
603738.SH,泰晶科技,38.32,-3.7669512807634353,40.3,40.3,39.81,7.59459459,102/5521,40.8,37.31,40.7,37.25,40.3,40.3,40.3,0,37.3,40.7,37.25,39.81,9.324324,9.2722482E7,17,603738,20260425
688130.SH,晶华微,27.1,7.326732673267332,25.35,25.35,22.99,7.58072064,103/5521,27.16,25.3,23.8,21.32,25.35,25.35,25.35,0,21.37,23.8,21.32,22.99,11.605053,5230130,17,688130,20260425
688148.SH,芳源股份,10.85,-1.0036496350365074,10.9,10.9,10.25,7.55508919,104/5521,11.29,10.72,10.35,9.4,10.9,10.9,10.9,0,9.46,10.35,9.4,10.25,9.96852,4.2139302E7,17,688148,20260425
000688.SZ,国城矿业,51.48,4.337251722740157,48.91,48.91,43.91,7.51714006,105/5521,52.73,48.5,44.52,40.89,48.91,48.91,48.91,0,40.89,44.52,40.89,43.91,8.888344,3.5647327E7,33,000688,20260425
002943.SZ,宇晶股份,68.81,8.430507406240153,63.74,63.74,60.79,7.51680226,106/5521,69.12,63.48,62.19,56.01,63.74,63.74,63.74,0,56.01,62.19,56.01,60.79,10.930314,2.5071298E7,33,002943,20260425
300919.SZ,中伟新材,63.73,-2.4938800489596122,64.96,64.96,61.38,7.49562172,107/5521,65.33,62.27,61.98,58.14,64.96,64.96,64.96,0,58.14,61.98,58.14,61.38,6.725043,3.6493215E7,33,300919,20260425
688338.SH,赛科希德,30.08,-0.5619834710743858,30.25,30.25,32.11,7.46318608,108/5521,30.39,29.79,32.99,29.16,30.25,30.25,30.25,0,29.96,32.99,29.16,32.11,12.817938,3444681,17,688338,20260425
002709.SZ,天赐材料,60.51,2.0060687795010077,59.59,59.59,53.04,7.34669095,109/5521,61,58.53,54.22,48.6,59.59,59.59,59.59,0,49.12,53.92,48.3,52.74,11.374215,1.55398215E8,33,002709,20260425
600791.SH,京能置业,13.45,0.8245877061469223,13.37,13.37,13.18,7.24165989,110/5521,13.96,13.35,13.52,12.24,13.37,13.37,13.37,0,12.29,13.52,12.24,13.18,10.414971,5.464798E7,17,600791,20260425
301391.SZ,卡莱特,83.24,3.4037267080745277,81.43,81.43,77.3,7.21220527,111/5521,85.45,80.5,77.93,70.28,81.43,81.43,81.43,0,71.81,77.93,70.28,77.3,10.610263,3254402,33,301391,20260425
002440.SZ,闰土股份,10.86,-3.8086802480070836,11.43,11.43,12.5,7.20411664,112/5521,11.54,10.77,12.65,11.57,11.43,11.43,11.43,0,11.61,12.65,11.57,12.5,9.262435,6.894019E7,33,002440,20260425
688802.SH,沐曦股份,758.03,6.261915442413362,713.01,713.01,718.0,7.1641791,113/5521,777,713.01,725,643.08,713.01,713.01,713.01,0,666.67,725,643.08,718.0,12.226865,4689979,17,688802,20260425
603006.SH,联明股份,13.46,0.0,13.32,13.32,13.64,7.14846819,114/5521,13.62,13.32,13.99,13,13.32,13.32,13.32,0,13.24,13.99,13,13.64,7.776904,1.01086E7,17,603006,20260425
688702.SH,盛科通信,322.16,-1.7804878048780413,314.0,314,270.5,7.08630245,115/5521,368.88,304,288.8,244,314.0,314.0,314.0,0,255,288.8,244,270.5,17.73555,1.2544484E7,17,688702,20260425
688381.SH,帝奥微,31.97,-2.974203338391514,33.02,33.02,29.34,7.08029197,116/5521,33.07,31.66,29.85,27.68,33.02,33.02,33.02,0,28.25,29.85,27.68,29.34,7.919708,2.1833758E7,17,688381,20260425
000593.SZ,德龙汇能,25.3,-5.278921752152751,26.13,26.13,21.03,7.07739308,117/5521,26.6,24.04,21.6,19.61,26.13,26.13,26.13,0,19.64,21.6,19.61,21.03,10.132382,5.0881748E7,33,000593,20260425
300092.SZ,科新机电,16.74,0.35971223021581966,16.65,16.65,16.82,7.06556334,118/5521,16.91,16.6,17.19,15.59,16.65,16.65,16.65,0,15.64,17.19,15.59,16.82,10.184595,1.4864084E7,33,300092,20260425
300856.SZ,科思股份,13.96,-0.35688793718771544,14.03,14.03,14.11,7.05614568,119/5521,14.3,13.93,14.37,13.07,14.03,14.03,14.03,0,13.14,14.37,13.07,14.11,9.863429,1.7540239E7,33,300856,20260425
