股票代码,股票简称,最新价,最新涨跌幅,涨停[20260310],feng_dan_jin,ltsz,涨停封板时长[20260310],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260310],涨停明细数据[20260310],连续涨停天数[20260310],涨停原因类别[20260310],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260310],几天几板[20260310],涨停类型[20260310],总市值[20260310],所属同花顺行业,market_code,code,fenglu_ratio,date
601869.SH,长飞光纤,353.9,-4.485587822519704,涨停,318998282.4,94717460993.4,1.9307527812,217.25,233.1,233.1,214.25,54/5521, 13:04:09, 13:04:09,"[{""code"":""601869.SH"",""time"":1773119049846,""openTime"":null,""duration"":6950154,""updatedTime"":1773126000000,""firstVol"":5229804.0,""highestVol"":5504804.0,""firstVolDivLTGB"":0.012870565781793346,""firstVolDivVol"":0.32773121724249155,""highestVolDivLTGB"":0.013547341735537151,""highestVolDivVol"":0.34275418929957413}]",1,空芯光纤+算力网络+光纤光缆,1368504,8.024392204640929,0.33678930901898657,0,首板涨停,缩量涨停,160452593769.09,通信-通信设备-通信线缆及配套,17,601869,0.33678930901898657,20260310
688048.SH,长光华芯,352.03,0.23633257403188615,涨停,137368280.4,33211141261.2,0.9231294,163.86,188.4,188.4,161,86/5521, 14:00:37, 14:05:37,"[{""code"":""688048.SH"",""time"":1773122437000,""openTime"":1773122497000,""duration"":60000,""updatedTime"":1773122497000,""firstVol"":1331150.0,""highestVol"":1706610.0,""firstVolDivLTGB"":0.007551341220935158,""firstVolDivVol"":0.07742650051761141,""highestVolDivLTGB"":0.009681248875829282,""highestVolDivVol"":0.09807362823290242},{""code"":""688048.SH"",""time"":1773122737000,""openTime"":null,""duration"":3263000,""updatedTime"":1773126000000,""firstVol"":3672861.0,""highestVol"":3726526.0,""firstVolDivLTGB"":0.020835387948815027,""firstVolDivVol"":0.20277761184190984,""highestVolDivLTGB"":0.021139818498806754,""highestVolDivVol"":0.20499960089581973}]",1,光通信芯片+EML+商业航天,729131,3.82963829130916,0.413621077696854,1,首板涨停,放量涨停,33211141261.2,电子-半导体-分立器件,17,688048,0.413621077696854,20260310
001400.SZ,江顺科技,204.67,-0.6456310679611711,涨停,27257489.759999998,2190600000.0,3.5322681144000003,134.3,146.04,146.04,130.13,126/5521, 09:57:45, 09:57:45,"[{""code"":""001400.SZ"",""time"":1773107865162,""openTime"":null,""duration"":12715148,""updatedTime"":1773126000000,""firstVol"":1718194.0,""highestVol"":1718194.0,""firstVolDivLTGB"":0.11454626666666666,""firstVolDivVol"":0.9939059274183518,""highestVolDivLTGB"":0.11454626666666666,""highestVolDivVol"":0.9939059274183518}]",1,商业航天+3D打印+液冷+铝挤压模具,186644,8.617471243776777,1.2442933333333333,0,3天2板,缩量涨停,8762400000.0,机械设备-专用设备-其他专用设备,33,001400,1.2442933333333333,20260310
001270.SZ,*ST铖昌,140.35,4.997381611431142,涨停,28026399.4,24662111797.59,2.4791319258,118.2,121.19,121.19,117.51,159/5521, 09:40:30, 13:14:39,"[{""code"":""001270.SZ"",""time"":1773106830084,""openTime"":1773108247658,""duration"":1417574,""updatedTime"":1773108247658,""firstVol"":282108.0,""highestVol"":1098208.0,""firstVolDivLTGB"":0.001386283088836737,""firstVolDivVol"":0.14921675327093312,""highestVolDivLTGB"":0.005396611150428968,""highestVolDivVol"":0.5307167862244672},{""code"":""001270.SZ"",""time"":1773108847735,""openTime"":1773109329168,""duration"":481433,""updatedTime"":1773109329168,""firstVol"":382900.0,""highestVol"":594000.0,""firstVolDivLTGB"":0.0018815765406000064,""firstVolDivVol"":0.10842086664205088,""highestVolDivLTGB"":0.0029189252157649616,""highestVolDivVol"":0.1671023330186333},{""code"":""001270.SZ"",""time"":1773109344168,""openTime"":1773109794173,""duration"":450005,""updatedTime"":1773109794173,""firstVol"":306900.0,""highestVol"":490700.0,""firstVolDivLTGB"":0.0015081113614785636,""firstVolDivVol"":0.07954284505758757,""highestVolDivLTGB"":0.0024113074130906846,""highestVolDivVol"":0.1265865888899953},{""code"":""001270.SZ"",""time"":1773110694177,""openTime"":1773110949177,""duration"":255000,""updatedTime"":1773110949177,""firstVol"":2800.0,""highestVol"":301432.0,""firstVolDivLTGB"":1.3759243441316318E-5,""firstVolDivVol"":6.136316518218943E-4,""highestVolDivLTGB"":0.0014812415246438788,""highestVolDivVol"":0.06577368834262227},{""code"":""001270.SZ"",""time"":1773119679851,""openTime"":null,""duration"":6320149,""updatedTime"":1773126000000,""firstVol"":53700.0,""highestVol"":253300.0,""firstVolDivLTGB"":2.6388263314238797E-4,""firstVolDivVol"":0.009831221543007475,""highestVolDivLTGB"":0.0012447201298876511,""highestVolDivVol"":0.046125914824574024}]",1,T/R芯片+商业航天+扭亏为盈,231260,4.152906549725875,0.11364152279424328,4,首板涨停,缩量涨停,24979064852.19,国防军工-军工电子-军工电子Ⅲ,33,001270,0.11364152279424328,20260310
003021.SZ,兆威机电,96.59,2.8647497337593157,涨停,180668169.0,25784450375.4,0.8897934000000001,115.01,124.38,124.38,114.99,169/5521, 14:06:37, 14:06:37,"[{""code"":""003021.SZ"",""time"":1773122797000,""openTime"":null,""duration"":3203000,""updatedTime"":1773126000000,""firstVol"":7665620.0,""highestVol"":8209640.0,""firstVolDivLTGB"":0.03696719165478049,""firstVolDivVol"":0.8009418690705448,""highestVolDivLTGB"":0.03959070959645171,""highestVolDivVol"":0.8526805619878693}]",1,H股上市+纳入港股通+人形机器人,1452550,14.085979410255616,0.7004872957197383,0,首板涨停,放量涨停,32112910293.456,电力设备-电机-电机Ⅲ,33,003021,0.7006865237366816,20260310
001389.SZ,广合科技,163.25,-0.4573170731707317,涨停,128441107.85000001,18264973575.97,2.8297077474,111.96,120.23,120.23,111.3,184/5521, 10:39:54, 10:39:54,"[{""code"":""001389.SZ"",""time"":1773110394177,""openTime"":null,""duration"":10186133,""updatedTime"":1773126000000,""firstVol"":7955990.0,""highestVol"":8148290.0,""firstVolDivLTGB"":0.052633616899175215,""firstVolDivVol"":1.1987977050438618,""highestVolDivLTGB"":0.05390579604089251,""highestVolDivVol"":1.2117243392522998}]",1,算力服务器PCB+业绩预增+产能扩张,1068295,14.228308753214469,0.7067408300576594,0,首板涨停,缩量涨停,51271660530.86,电子-元件-印制电路板,33,001389,0.7032099297366702,20260310
002384.SZ,东山精密,186.73,1.3459972862957883,涨停,247539093.36,149805925387.38,1.5095004726,102,108.06,108.06,101.2,213/5521, 13:29:26, 13:29:26,"[{""code"":""002384.SZ"",""time"":1773120566233,""openTime"":null,""duration"":5433767,""updatedTime"":1773126000000,""firstVol"":1.8338548E7,""highestVol"":1.8338548E7,""firstVolDivLTGB"":0.013228205037655606,""firstVolDivVol"":0.2157821715243797,""highestVolDivLTGB"":0.013228205037655606,""highestVolDivVol"":0.2157821715243797}]",1,AI PCB+CPO+光芯片,2290756,2.5081307237265467,0.1652398546451977,0,首板涨停,放量涨停,197923509907.92,电子-元件-印制电路板,33,002384,0.1652398546451977,20260310
688300.SH,联瑞新材,87.43,2.6414651326602487,涨停,18070169.04,24137260232.4,1.8640796700000002,88.01,99.96,99.96,88.01,271/5521, 13:07:54, 13:15:55,"[{""code"":""688300.SH"",""time"":1773119274850,""openTime"":1773119740146,""duration"":465296,""updatedTime"":1773119740146,""firstVol"":5464987.0,""highestVol"":5722995.0,""firstVolDivLTGB"":0.02263223312257767,""firstVolDivVol"":0.3484507771459104,""highestVolDivLTGB"":0.023700725545979594,""highestVolDivVol"":0.36416778076355033},{""code"":""688300.SH"",""time"":1773119755146,""openTime"":null,""duration"":6244854,""updatedTime"":1773126000000,""firstVol"":1077304.0,""highestVol"":1671474.0,""firstVolDivLTGB"":0.0044614553103027345,""firstVolDivVol"":0.06107526652511257,""highestVolDivLTGB"":0.006922100496547821,""highestVolDivVol"":0.09341389650428752}]",1,业绩增长+先进封装+覆铜板,180774,0.9704637046445622,0.07486420938422828,1,首板涨停,放量涨停,24137260232.4,基础化工-非金属材料-非金属材料Ⅲ,17,688300,0.07486420938422826,20260310
002281.SZ,光迅科技,144.28,8.58734101000978,涨停,324659496.0,67161614195.52,1.9307527812,78.99,86.16,86.16,78.99,327/5521, 13:04:09, 13:04:09,"[{""code"":""002281.SZ"",""time"":1773119049846,""openTime"":null,""duration"":6950154,""updatedTime"":1773126000000,""firstVol"":1.776144E7,""highestVol"":2.54962E7,""firstVolDivLTGB"":0.022786344971951904,""firstVolDivVol"":0.3827951331027668,""highestVolDivLTGB"":0.03270935288320542,""highestVolDivVol"":0.5381923372364074}]",1,CPO+800G光模块+央企,3768100,6.800454723221799,0.48341365614956877,0,首板涨停,放量涨停,69503182792.32,通信-通信设备-通信网络设备及器件,33,002281,0.483400376671793,20260310
605318.SH,法狮龙,101.18,3.076609616951926,涨停,92215684.0,9661018511.52,3.1088989698000002,70.7,76.84,76.84,70.22,403/5521, 10:23:09, 10:23:09,"[{""code"":""605318.SH"",""time"":1773109389169,""openTime"":null,""duration"":11191141,""updatedTime"":1773126000000,""firstVol"":4334200.0,""highestVol"":4334200.0,""firstVolDivLTGB"":0.034472548376020214,""firstVolDivVol"":1.6746001081832933,""highestVolDivLTGB"":0.034472548376020214,""highestVolDivVol"":1.6746001081832933}]",1,装配式建筑+AI子公司,1200100,40.234008314335526,0.9545130659882298,0,首板涨停,放量涨停,9661018511.52,建筑材料-建筑材料-其他建材,17,605318,0.9545130659882298,20260310
002335.SZ,科华数据,60.89,-1.4724919093851079,涨停,295984174.68,31590411082.92,0.41273468280000003,64.6,69.48,69.48,62.69,488/5521, 14:35:14, 14:35:14,"[{""code"":""002335.SZ"",""time"":1773124514274,""openTime"":null,""duration"":1485726,""updatedTime"":1773126000000,""firstVol"":2.033151E7,""highestVol"":2.1193192E7,""firstVolDivLTGB"":0.04471680948546357,""firstVolDivVol"":0.28087121853400177,""highestVolDivLTGB"":0.04661197958503085,""highestVolDivVol"":0.2914106041615994}]",1,液冷智算+算电协同+入围央采,4259991,5.431474505006434,0.9369358496087572,0,首板涨停,放量涨停,35810967568.68,电力设备-其他电源设备-其他电源设备Ⅲ,33,002335,0.936943092962883,20260310
002290.SZ,禾盛新材,81.28,5.627030539311239,涨停,38038104.38999999,16614046856.55,3.2176385016,61.33,67.21,67.21,61.33,516/5521, 10:16:37, 10:16:37,"[{""code"":""002290.SZ"",""time"":1773108997738,""openTime"":null,""duration"":11582572,""updatedTime"":1773126000000,""firstVol"":1.08168E7,""highestVol"":1.08168E7,""firstVolDivLTGB"":0.043723594752271264,""firstVolDivVol"":1.6210237950371806,""highestVolDivLTGB"":0.043723594752271264,""highestVolDivVol"":1.6210237950371806}]",1,控制权变更+算力芯片+家电复材,565959,7.015155941728341,0.2287715587086818,0,首板涨停,放量涨停,16675629699.3,家用电器-白色家电-家电零部件,33,002290,0.22895146931046287,20260310
001332.SZ,锡装股份,62.8,-1.828982335469754,涨停,131641377.44999999,3146629490.55,2.7713697474,59,65.55,65.55,59,545/5521, 10:43:24, 10:43:24,"[{""code"":""001332.SZ"",""time"":1773110604177,""openTime"":null,""duration"":9976133,""updatedTime"":1773126000000,""firstVol"":7690795.0,""highestVol"":7763750.0,""firstVolDivLTGB"":0.16021321028230837,""firstVolDivVol"":1.8859102978204172,""highestVolDivLTGB"":0.16173299526632443,""highestVolDivVol"":1.8933791296760154}]",1,可控核聚变+核电设备+金属压力容器,2008259,44.5096414776359,4.183567777691882,0,首板涨停,放量涨停,7242619500.0,机械设备-专用设备-能源及重型设备,33,001332,4.183567777691881,20260310
