股票代码,股票简称,最新价,最新涨跌幅,涨停[20260313],feng_dan_jin,ltsz,涨停封板时长[20260313],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260313],涨停明细数据[20260313],连续涨停天数[20260313],涨停原因类别[20260313],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260313],几天几板[20260313],涨停类型[20260313],总市值[20260313],所属同花顺行业,market_code,code,fenglu_ratio,date
603929.SH,亚翔集成,188.3,-2.120802578230577,涨停,219353146.42000002,30047488800.0,3.9939561576,138.75,140.83,140.83,138.75,112/5521, 09:30:15, 09:30:15,"[{""code"":""603929.SH"",""time"":1773365415202,""openTime"":null,""duration"":14377092,""updatedTime"":1773385200000,""firstVol"":1820600.0,""highestVol"":3157005.0,""firstVolDivLTGB"":0.008532995875515561,""firstVolDivVol"":2.6098050458715596,""highestVolDivLTGB"":0.014796611361079865,""highestVolDivVol"":2.224033899379709}]",1,业绩增长+IC洁净室+中芯国际+东南亚订单,1557574,68.40988288081742,0.7300215598050244,0,首板涨停,缩量涨停,30047488800.0,建筑装饰-建筑装饰-专业工程,17,603929,0.7300215598050245,20260313
002931.SZ,锋龙股份,57.38,0.5431925705274264,涨停,291847881.52,16418262814.24,3.9897891576,79.88,81.58,81.58,79.88,314/5521, 09:30:30, 09:30:30,"[{""code"":""002931.SZ"",""time"":1773365430202,""openTime"":null,""duration"":14362092,""updatedTime"":1773385200000,""firstVol"":4360268.0,""highestVol"":6379628.0,""firstVolDivLTGB"":0.021665548143831793,""firstVolDivVol"":0.7775551459573897,""highestVolDivLTGB"":0.031699459201530125,""highestVolDivVol"":0.9409336493953485}]",1,优必选入主+园林机械+汽车零部件,3577444,45.032217263740485,1.7775807637021894,0,首板涨停,缩量涨停,17825707732.48,机械设备-通用设备-金属制品,33,002931,1.7775807637021894,20260313
002487.SZ,大金重工,84.0,-1.7199017199017186,涨停,210266728.15,50883719452.9,1.5829507926000002,73.86,80.65,80.65,73.6,362/5521, 13:24:31, 13:27:16,"[{""code"":""002487.SZ"",""time"":1773379471833,""openTime"":1773379546834,""duration"":75001,""updatedTime"":1773379546834,""firstVol"":8756250.0,""highestVol"":8756250.0,""firstVolDivLTGB"":0.01387853659467011,""firstVolDivVol"":0.20317708279916566,""highestVolDivLTGB"":0.01387853659467011,""highestVolDivVol"":0.20317708279916566},{""code"":""002487.SZ"",""time"":1773379561834,""openTime"":1773379621834,""duration"":60000,""updatedTime"":1773379621834,""firstVol"":2536000.0,""highestVol"":2536000.0,""firstVolDivLTGB"":0.004019525345220088,""firstVolDivVol"":0.056652879941109596,""highestVolDivLTGB"":0.004019525345220088,""highestVolDivVol"":0.056652879941109596},{""code"":""002487.SZ"",""time"":1773379636834,""openTime"":null,""duration"":5563166,""updatedTime"":1773385200000,""firstVol"":17808.0,""highestVol"":5957800.0,""firstVolDivLTGB"":2.8225436651293114E-5,""firstVolDivVol"":3.926027711829566E-4,""highestVolDivLTGB"":0.009443031585864448,""highestVolDivVol"":0.1296822456303365}]",2,欧洲风电出口+深远海基地+业绩高增,2607151,5.139666537955737,0.4132298707932137,2,2天2板,放量涨停,51434484996.85,电力设备-风电设备-风电零部件,33,002487,0.4132298707932137,20260313
003041.SZ,真爱美家,52.4,-0.28544243577544925,涨停,7053452.999999999,9557114490.0,0.9535621122000001,61.98,69.85,69.85,60.1,521/5521, 14:01:58, 14:11:47,"[{""code"":""003041.SZ"",""time"":1773381718641,""openTime"":1773382238210,""duration"":519569,""updatedTime"":1773382238210,""firstVol"":2323636.0,""highestVol"":2323636.0,""firstVolDivLTGB"":0.016982738332770565,""firstVolDivVol"":0.16905661453586435,""highestVolDivLTGB"":0.016982738332770565,""highestVolDivVol"":0.16905661453586435},{""code"":""003041.SZ"",""time"":1773382257020,""openTime"":1773382277818,""duration"":20798,""updatedTime"":1773382277818,""firstVol"":61473.0,""highestVol"":61473.0,""firstVolDivLTGB"":4.492871833326756E-4,""firstVolDivVol"":0.004229981404678887,""highestVolDivLTGB"":4.492871833326756E-4,""highestVolDivVol"":0.004229981404678887},{""code"":""003041.SZ"",""time"":1773382307818,""openTime"":null,""duration"":2892182,""updatedTime"":1773385200000,""firstVol"":3600.0,""highestVol"":615100.0,""firstVolDivLTGB"":2.631128885848473E-5,""firstVolDivVol"":2.4707307625471256E-4,""highestVolDivLTGB"":0.0044955760491261,""highestVolDivVol"":0.04213594366566132}]",1,探迹科技入主+毛毯龙头,100980,0.6607466004724816,0.07380316524804967,2,首板涨停,放量涨停,10058400000.0,纺织服饰-服装家纺-家纺,33,003041,0.07380316524804967,20260313
603062.SH,麦加芯彩,53.75,-1.0128913443830518,涨停,101394332.64999999,2086844799.0,2.3388345918,51.38,56.29,56.29,51.38,683/5521, 11:09:33, 11:09:33,"[{""code"":""603062.SH"",""time"":1773371373163,""openTime"":null,""duration"":8419131,""updatedTime"":1773385200000,""firstVol"":5618086.0,""highestVol"":5854186.0,""firstVolDivLTGB"":0.15154076675541026,""firstVolDivVol"":1.744836072396234,""highestVolDivLTGB"":0.15790926574794123,""highestVolDivVol"":1.7998835370307968}]",1,风电涂料+船舶涂料+光伏涂料,1801285,44.01927450802619,4.85873854627749,0,首板涨停,放量涨停,6079320000.0,基础化工-化学制品-涂料油墨,17,603062,4.858738546277489,20260313
603280.SH,南方路机,34.08,0.5013270421704563,涨停,336438410.0,1137225846.9,2.3555025918,37,40.7,40.7,36.6,1170/5521, 11:08:33, 11:08:33,"[{""code"":""603280.SH"",""time"":1773371313163,""openTime"":null,""duration"":8479131,""updatedTime"":1773385200000,""firstVol"":1.00989E7,""highestVol"":1.22963E7,""firstVolDivLTGB"":0.3614279706361113,""firstVolDivVol"":1.6292936968506033,""highestVolDivLTGB"":0.44007037948022215,""highestVolDivVol"":1.7270011502760523}]",1,搅拌设备+核电设备+AI智能体+泛俄市场,8266300,98.90485927567323,29.584133258763696,0,首板涨停,放量涨停,4412151346.9,机械设备-工程机械-工程机械Ⅲ,17,603280,29.584133258763696,20260313
603261.SH,*ST立航,33.79,1.0164424514200188,涨停,7358423.930000001,2528988867.86,2.5378202316,31,32.63,32.63,30.71,1475/5521, 10:57:36, 10:57:36,"[{""code"":""603261.SH"",""time"":1773370656872,""openTime"":null,""duration"":9135422,""updatedTime"":1773385200000,""firstVol"":347200.0,""highestVol"":396500.0,""firstVolDivLTGB"":0.00447970971481048,""firstVolDivVol"":0.5735051205814338,""highestVolDivLTGB"":0.0051157975285782125,""highestVolDivVol"":0.6037764580478149}]",1,可控核聚变+C919配套+退市博弈,225511,26.308200408544675,0.2909630810762172,0,首板涨停,放量涨停,2528988867.86,国防军工-军工装备-航空装备,22,603261,0.29096308107621727,20260313
603659.SH,璞泰来,36.27,-3.5885167464114684,涨停,88180188.10999998,69240694053.16,3.6724940538000004,29.73,32.41,32.41,29.73,1545/5521, 09:49:32, 09:49:32,"[{""code"":""603659.SH"",""time"":1773366572373,""openTime"":null,""duration"":13219921,""updatedTime"":1773385200000,""firstVol"":4.2146705E7,""highestVol"":4.484572E7,""firstVolDivLTGB"":0.0197279176318086,""firstVolDivVol"":1.0322796424393614,""highestVolDivLTGB"":0.020991265397832443,""highestVolDivVol"":1.0633208861938424}]",1,负极材料+马来西亚扩产+固态电池,2720771,4.02334083074504,0.1273531256666767,0,首板涨停,放量涨停,69240694053.16,电力设备-电池-电池化学品,17,603659,0.12735312566667667,20260313
002903.SZ,宇环数控,37.37,1.9923580786026116,涨停,3497081.0,3309835088.47,1.263526074,27.4,31.03,31.03,27.19,1700/5521, 11:03:54, 14:55:31,"[{""code"":""002903.SZ"",""time"":1773371034464,""openTime"":1773371978574,""duration"":944110,""updatedTime"":1773371978574,""firstVol"":1.1603493E7,""highestVol"":1.1603493E7,""firstVolDivLTGB"":0.10880673638022448,""firstVolDivVol"":0.4389468235661191,""highestVolDivLTGB"":0.10880673638022448,""highestVolDivVol"":0.4389468235661191},{""code"":""002903.SZ"",""time"":1773381479535,""openTime"":1773383431457,""duration"":1951922,""updatedTime"":1773383431457,""firstVol"":7963900.0,""highestVol"":8277300.0,""firstVolDivLTGB"":0.07467802737145356,""firstVolDivVol"":0.2089817188033269,""highestVolDivLTGB"":0.07761680030660009,""highestVolDivVol"":0.21653972898276477},{""code"":""002903.SZ"",""time"":1773383494433,""openTime"":1773384742991,""duration"":1248558,""updatedTime"":1773384742991,""firstVol"":3862700.0,""highestVol"":3863100.0,""firstVolDivLTGB"":0.03622079839371585,""firstVolDivVol"":0.09482330123246971,""highestVolDivLTGB"":0.03622454922069115,""highestVolDivVol"":0.0948186891708324},{""code"":""002903.SZ"",""time"":1773384758974,""openTime"":1773384894052,""duration"":135078,""updatedTime"":1773384894052,""firstVol"":200.0,""highestVol"":282800.0,""firstVolDivLTGB"":1.8754134876493566E-6,""firstVolDivVol"":4.69648738906251E-6,""highestVolDivLTGB"":0.0026518346715361904,""highestVolDivVol"":0.006627915081502028},{""code"":""002903.SZ"",""time"":1773384931338,""openTime"":null,""duration"":268662,""updatedTime"":1773385200000,""firstVol"":22900.0,""highestVol"":273900.0,""firstVolDivLTGB"":2.1473484433585132E-4,""firstVolDivVol"":5.329666274684064E-4,""highestVolDivLTGB"":0.002568378771335794,""highestVolDivVol"":0.006368428146610935}]",1,机器人+工业母机+苹果概念,112700,0.26101289725636073,0.10567955002904125,4,5天3板,放量涨停,4862338940.0,机械设备-通用设备-机床工具,33,002903,0.10565725803627746,20260313
603248.SH,锡华科技,25.61,-1.5378700499807847,涨停,17474637.599999998,1954511487.6,1.8693784272,25.65,28.2,28.2,25.37,1856/5521, 13:00:33, 15:00:00,"[{""code"":""603248.SH"",""time"":1773378033854,""openTime"":1773384742991,""duration"":6709137,""updatedTime"":1773384742991,""firstVol"":5770222.0,""highestVol"":6123896.0,""firstVolDivLTGB"":0.08325367306989268,""firstVolDivVol"":0.2438586333622966,""highestVolDivLTGB"":0.08835653732179169,""highestVolDivVol"":0.2579214045718398},{""code"":""603248.SH"",""time"":1773384996617,""openTime"":1773385016704,""duration"":20087,""updatedTime"":1773385016704,""firstVol"":269393.0,""highestVol"":269393.0,""firstVolDivLTGB"":0.0038868446914724596,""firstVolDivVol"":0.008668522220535381,""highestVolDivLTGB"":0.0038868446914724596,""highestVolDivVol"":0.008668522220535381},{""code"":""603248.SH"",""time"":1773385200000,""openTime"":null,""duration"":0,""updatedTime"":1773385200000,""firstVol"":619668.0,""highestVol"":619668.0,""firstVolDivLTGB"":0.008940667635296225,""firstVolDivVol"":0.01926996970443869,""highestVolDivLTGB"":0.008940667635296225,""highestVolDivVol"":0.01926996970443869}]",1,风电齿轮箱+大兆瓦产品,619668,1.926996970443869,0.8940667635296224,2,首板涨停,放量涨停,12972000000.0,电力设备-风电设备-风电零部件,17,603248,0.8940667635296224,20260313
