股票代码,股票简称,最新价,最新涨跌幅,涨停[20260317],feng_dan_jin,ltsz,涨停封板时长[20260317],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260317],涨停明细数据[20260317],连续涨停天数[20260317],涨停原因类别[20260317],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260317],几天几板[20260317],涨停类型[20260317],总市值[20260317],所属同花顺行业,market_code,code,fenglu_ratio,date
603929.SH,亚翔集成,188.3,-2.120802578230577,涨停,18880320.0,36356544000.0,3.0898218882,161.8,170.4,170.4,153.03,94/5521, 10:09:07, 14:29:55,"[{""code"":""603929.SH"",""time"":1773713347757,""openTime"":1773713362757,""duration"":15000,""updatedTime"":1773713362757,""firstVol"":15600.0,""highestVol"":15600.0,""firstVolDivLTGB"":7.311586051743532E-5,""firstVolDivVol"":0.002046875818012271,""highestVolDivLTGB"":7.311586051743532E-5,""highestVolDivVol"":0.002046875818012271},{""code"":""603929.SH"",""time"":1773713377757,""openTime"":1773713422758,""duration"":45001,""updatedTime"":1773713422758,""firstVol"":23600.0,""highestVol"":23600.0,""firstVolDivLTGB"":1.1061117360329958E-4,""firstVolDivVol"":0.0030695309899718684,""highestVolDivLTGB"":1.1061117360329958E-4,""highestVolDivVol"":0.0030695309899718684},{""code"":""603929.SH"",""time"":1773713437758,""openTime"":1773713452758,""duration"":15000,""updatedTime"":1773713452758,""firstVol"":8700.0,""highestVol"":8700.0,""firstVolDivLTGB"":4.0776152980877393E-5,""firstVolDivVol"":0.001121586268483774,""highestVolDivLTGB"":4.0776152980877393E-5,""highestVolDivVol"":0.001121586268483774},{""code"":""603929.SH"",""time"":1773713467758,""openTime"":1773713497758,""duration"":30000,""updatedTime"":1773713497758,""firstVol"":4100.0,""highestVol"":4100.0,""firstVolDivLTGB"":1.9216347956505436E-5,""firstVolDivVol"":5.265543273711544E-4,""highestVolDivLTGB"":1.9216347956505436E-5,""highestVolDivVol"":5.265543273711544E-4},{""code"":""603929.SH"",""time"":1773713512818,""openTime"":1773713542818,""duration"":30000,""updatedTime"":1773713542818,""firstVol"":4100.0,""highestVol"":12900.0,""firstVolDivLTGB"":1.9216347956505436E-5,""firstVolDivVol"":5.250775097648408E-4,""highestVolDivLTGB"":6.046119235095613E-5,""highestVolDivVol"":0.0016507835271255085},{""code"":""603929.SH"",""time"":1773713557818,""openTime"":1773713609529,""duration"":51711,""updatedTime"":1773713609529,""firstVol"":10200.0,""highestVol"":10200.0,""firstVolDivLTGB"":4.780652418447694E-5,""firstVolDivVol"":0.0012988053155772216,""highestVolDivLTGB"":4.780652418447694E-5,""highestVolDivVol"":0.0012988053155772216},{""code"":""603929.SH"",""time"":1773713624529,""openTime"":1773713732414,""duration"":107885,""updatedTime"":1773713732414,""firstVol"":2100.0,""highestVol"":24500.0,""firstVolDivLTGB"":9.84251968503937E-6,""firstVolDivVol"":2.660561396191672E-4,""highestVolDivLTGB"":1.1482939632545932E-4,""highestVolDivVol"":0.003099080382682035},{""code"":""603929.SH"",""time"":1773713777414,""openTime"":1773713822415,""duration"":45001,""updatedTime"":1773713822415,""firstVol"":1000.0,""highestVol"":2000.0,""firstVolDivLTGB"":4.6869141357330334E-6,""firstVolDivVol"":1.2443737197727624E-4,""highestVolDivLTGB"":9.373828271466067E-6,""highestVolDivVol"":2.4860869252835166E-4},{""code"":""603929.SH"",""time"":1773714042978,""openTime"":1773714072978,""duration"":30000,""updatedTime"":1773714072978,""firstVol"":27400.0,""highestVol"":27400.0,""firstVolDivLTGB"":1.284214473190851E-4,""firstVolDivVol"":0.003238475547914014,""highestVolDivLTGB"":1.284214473190851E-4,""highestVolDivVol"":0.003238475547914014},{""code"":""603929.SH"",""time"":1773714117979,""openTime"":1773727747436,""duration"":8217647,""updatedTime"":1773727747436,""firstVol"":6400.0,""highestVol"":975900.0,""firstVolDivLTGB"":2.9996250468691413E-5,""firstVolDivVol"":7.522003918258854E-4,""highestVolDivLTGB"":0.004573959505061867,""highestVolDivVol"":0.11393418995873082},{""code"":""603929.SH"",""time"":1773727762437,""openTime"":1773727822439,""duration"":60002,""updatedTime"":1773727822439,""firstVol"":4400.0,""highestVol"":39600.0,""firstVolDivLTGB"":2.0622422197225348E-5,""firstVolDivVol"":4.6235228238628E-4,""highestVolDivLTGB"":1.8560179977502813E-4,""highestVolDivVol"":0.004150311278586186},{""code"":""603929.SH"",""time"":1773727852439,""openTime"":1773727882439,""duration"":30000,""updatedTime"":1773727882439,""firstVol"":200.0,""highestVol"":300.0,""firstVolDivLTGB"":9.373828271466067E-7,""firstVolDivVol"":2.0696321528944894E-5,""highestVolDivLTGB"":1.40607424071991E-6,""highestVolDivVol"":3.099284654108985E-5},{""code"":""603929.SH"",""time"":1773727897439,""openTime"":1773727912439,""duration"":15000,""updatedTime"":1773727912439,""firstVol"":100.0,""highestVol"":100.0,""firstVolDivLTGB"":4.6869141357330333E-7,""firstVolDivVol"":1.02438518194054E-5,""highestVolDivLTGB"":4.6869141357330333E-7,""highestVolDivVol"":1.02438518194054E-5},{""code"":""603929.SH"",""time"":1773727930707,""openTime"":1773727946749,""duration"":16042,""updatedTime"":1773727946749,""firstVol"":8200.0,""highestVol"":8200.0,""firstVolDivLTGB"":3.843269591301087E-5,""firstVolDivVol"":8.383212596328991E-4,""highestVolDivLTGB"":3.843269591301087E-5,""highestVolDivVol"":8.383212596328991E-4},{""code"":""603929.SH"",""time"":1773727961749,""openTime"":1773728105731,""duration"":143982,""updatedTime"":1773728105731,""firstVol"":9800.0,""highestVol"":24100.0,""firstVolDivLTGB"":4.5931758530183724E-5,""firstVolDivVol"":9.978156999784044E-4,""highestVolDivLTGB"":1.129546306711661E-4,""highestVolDivVol"":0.00243487148172437},{""code"":""603929.SH"",""time"":1773728120731,""openTime"":1773728225732,""duration"":105001,""updatedTime"":1773728225732,""firstVol"":7700.0,""highestVol"":8000.0,""firstVolDivLTGB"":3.608923884514436E-5,""firstVolDivVol"":7.746125855632535E-4,""highestVolDivLTGB"":3.749531308586427E-5,""highestVolDivVol"":8.044200468313241E-4},{""code"":""603929.SH"",""time"":1773728240732,""openTime"":1773728285732,""duration"":45000,""updatedTime"":1773728285732,""firstVol"":1000.0,""highestVol"":1100.0,""firstVolDivLTGB"":4.6869141357330334E-6,""firstVolDivVol"":1.0008554311369928E-4,""highestVolDivLTGB"":5.155605549306337E-6,""highestVolDivVol"":1.1004783779508953E-4},{""code"":""603929.SH"",""time"":1773728303572,""openTime"":1773728333572,""duration"":30000,""updatedTime"":1773728333572,""firstVol"":300.0,""highestVol"":1800.0,""firstVolDivLTGB"":1.40607424071991E-6,""firstVolDivVol"":2.998275092339377E-5,""highestVolDivLTGB"":8.43644544431946E-6,""highestVolDivVol"":1.7984438065741715E-4},{""code"":""603929.SH"",""time"":1773728348572,""openTime"":1773728408572,""duration"":60000,""updatedTime"":1773728408572,""firstVol"":1300.0,""highestVol"":12000.0,""firstVolDivLTGB"":6.092988376452943E-6,""firstVolDivVol"":1.2961177385377578E-4,""highestVolDivLTGB"":5.62429696287964E-5,""highestVolDivVol"":0.0011961540060244297},{""code"":""603929.SH"",""time"":1773728484802,""openTime"":1773728499802,""duration"":15000,""updatedTime"":1773728499802,""firstVol"":3400.0,""highestVol"":3400.0,""firstVolDivLTGB"":1.5935508061492314E-5,""firstVolDivVol"":3.346175759062748E-4,""highestVolDivLTGB"":1.5935508061492314E-5,""highestVolDivVol"":3.346175759062748E-4},{""code"":""603929.SH"",""time"":1773728529802,""openTime"":1773728559802,""duration"":30000,""updatedTime"":1773728559802,""firstVol"":8100.0,""highestVol"":8100.0,""firstVolDivLTGB"":3.796400449943757E-5,""firstVolDivVol"":7.94721245636269E-4,""highestVolDivLTGB"":3.796400449943757E-5,""highestVolDivVol"":7.94721245636269E-4},{""code"":""603929.SH"",""time"":1773728604802,""openTime"":1773728740896,""duration"":136094,""updatedTime"":1773728740896,""firstVol"":23400.0,""highestVol"":28700.0,""firstVolDivLTGB"":1.0967379077615298E-4,""firstVolDivVol"":0.002286908727811244,""highestVolDivLTGB"":1.3451443569553805E-4,""highestVolDivVol"":0.0028025830245690833},{""code"":""603929.SH"",""time"":1773728755896,""openTime"":1773728770896,""duration"":15000,""updatedTime"":1773728770896,""firstVol"":2200.0,""highestVol"":2200.0,""firstVolDivLTGB"":1.0311211098612674E-5,""firstVolDivVol"":2.1415667098516837E-4,""highestVolDivLTGB"":1.0311211098612674E-5,""highestVolDivVol"":2.1415667098516837E-4},{""code"":""603929.SH"",""time"":1773728875896,""openTime"":1773728890896,""duration"":15000,""updatedTime"":1773728890896,""firstVol"":800.0,""highestVol"":800.0,""firstVolDivLTGB"":3.7495313085864267E-6,""firstVolDivVol"":7.593913212773E-5,""highestVolDivLTGB"":3.7495313085864267E-6,""highestVolDivVol"":7.593913212773E-5},{""code"":""603929.SH"",""time"":1773728965896,""openTime"":1773728980896,""duration"":15000,""updatedTime"":1773728980896,""firstVol"":300.0,""highestVol"":300.0,""firstVolDivLTGB"":1.40607424071991E-6,""firstVolDivVol"":2.8202770019665793E-5,""highestVolDivLTGB"":1.40607424071991E-6,""highestVolDivVol"":2.8202770019665793E-5},{""code"":""603929.SH"",""time"":1773728995897,""openTime"":null,""duration"":1804103,""updatedTime"":1773730800000,""firstVol"":29800.0,""highestVol"":256200.0,""firstVolDivLTGB"":1.396700412448444E-4,""firstVolDivVol"":0.0027882380889603267,""highestVolDivLTGB"":0.0012007874015748032,""highestVolDivVol"":0.02393642440831392}]",3,IC洁净室+东南亚订单+年报增长,110800,1.0253133012284419,0.05193100862392201,25,3天3板,放量涨停,36356544000.0,建筑装饰-建筑装饰-专业工程,17,603929,0.05193100862392201,20260317
301680.SZ,固德电材,105.57,-0.5932203389830599,涨停,27999963.6,2197764384.0,2.4350492328,107.2,130.8,130.8,107,184/5521, 11:00:57, 13:44:09,"[{""code"":""301680.SZ"",""time"":1773716457713,""openTime"":1773726009431,""duration"":4139908,""updatedTime"":1773726009431,""firstVol"":2905000.0,""highestVol"":3158189.0,""firstVolDivLTGB"":0.17289114464055305,""firstVolDivVol"":0.38246929285048376,""highestVolDivLTGB"":0.18795969404516477,""highestVolDivVol"":0.40874281960274333},{""code"":""301680.SZ"",""time"":1773726039431,""openTime"":1773726099431,""duration"":60000,""updatedTime"":1773726099431,""firstVol"":1476785.0,""highestVol"":1487085.0,""firstVolDivLTGB"":0.08789089467745237,""firstVolDivVol"":0.1523617811941682,""highestVolDivLTGB"":0.08850389942437069,""highestVolDivVol"":0.15327421705006566},{""code"":""301680.SZ"",""time"":1773726129432,""openTime"":1773726144432,""duration"":15000,""updatedTime"":1773726144432,""firstVol"":16300.0,""highestVol"":16300.0,""firstVolDivLTGB"":9.70094890754222E-4,""firstVolDivVol"":0.0016604066957377054,""highestVolDivLTGB"":9.70094890754222E-4,""highestVolDivVol"":0.0016604066957377054},{""code"":""301680.SZ"",""time"":1773726249432,""openTime"":null,""duration"":4550568,""updatedTime"":1773730800000,""firstVol"":2400.0,""highestVol"":1206459.0,""firstVolDivLTGB"":1.4283605753436396E-4,""firstVolDivVol"":2.3996227792990942E-4,""highestVolDivLTGB"":0.07180243630702135,""highestVolDivVol"":0.12034362089304086}]",1,储能+宁德时代+次新股,214067,2.0607991934977683,1.2740202636753624,3,首板涨停,放量涨停,10830240000.0,汽车-汽车零部件-其他汽车零部件,33,301680,1.2740202636753624,20260317
301667.SZ,纳百川,110.2,1.8955154877484948,涨停,62032175.04,2370016200.24,2.7081988608,85.19,105.36,105.36,85.19,272/5521, 10:47:19, 10:47:19,"[{""code"":""301667.SZ"",""time"":1773715639454,""openTime"":null,""duration"":9748736,""updatedTime"":1773730800000,""firstVol"":6493395.0,""highestVol"":7396997.0,""firstVolDivLTGB"":0.28866642225091965,""firstVolDivVol"":0.5859011153279751,""highestVolDivLTGB"":0.328836403667232,""highestVolDivVol"":0.662365423669137}]",1,电池液冷板+数据中心液冷+次新股,588764,4.827525135331478,2.617373460726484,0,首板涨停,放量涨停,11765509056.0,汽车-汽车零部件-底盘与发动机系统,33,301667,2.617373460726484,20260317
688295.SH,中复神鹰,57.15,-2.491042484217712,涨停,73634794.2,53460000000.0,1.0497364722,50,59.4,59.4,49.99,695/5521, 13:36:31, 14:16:05,"[{""code"":""688295.SH"",""time"":1773725791635,""openTime"":1773725823712,""duration"":32077,""updatedTime"":1773725823712,""firstVol"":426405.0,""highestVol"":426405.0,""firstVolDivLTGB"":4.7378333333333335E-4,""firstVolDivVol"":0.010396038336648495,""highestVolDivLTGB"":4.7378333333333335E-4,""highestVolDivVol"":0.010396038336648495},{""code"":""688295.SH"",""time"":1773725964140,""openTime"":1773726114432,""duration"":150292,""updatedTime"":1773726114432,""firstVol"":1065901.0,""highestVol"":2192404.0,""firstVolDivLTGB"":0.0011843344444444443,""firstVolDivVol"":0.02554583653105361,""highestVolDivLTGB"":0.0024360044444444446,""highestVolDivVol"":0.05247570011393649},{""code"":""688295.SH"",""time"":1773726159432,""openTime"":1773726174432,""duration"":15000,""updatedTime"":1773726174432,""firstVol"":9153.0,""highestVol"":9153.0,""firstVolDivLTGB"":1.017E-5,""firstVolDivVol"":2.156726763148281E-4,""highestVolDivLTGB"":1.017E-5,""highestVolDivVol"":2.156726763148281E-4},{""code"":""688295.SH"",""time"":1773726440323,""openTime"":1773727342435,""duration"":902112,""updatedTime"":1773727342435,""firstVol"":1329717.0,""highestVol"":2370497.0,""firstVolDivLTGB"":0.0014774633333333334,""firstVolDivVol"":0.03088407142966803,""highestVolDivLTGB"":0.0026338855555555554,""highestVolDivVol"":0.05484466273647843},{""code"":""688295.SH"",""time"":1773727477435,""openTime"":1773727492435,""duration"":15000,""updatedTime"":1773727492435,""firstVol"":5531.0,""highestVol"":5531.0,""firstVolDivLTGB"":6.145555555555555E-6,""firstVolDivVol"":1.2462842432988395E-4,""highestVolDivLTGB"":6.145555555555555E-6,""highestVolDivVol"":1.2462842432988395E-4},{""code"":""688295.SH"",""time"":1773727537435,""openTime"":1773727567435,""duration"":30000,""updatedTime"":1773727567435,""firstVol"":20277.0,""highestVol"":20277.0,""firstVolDivLTGB"":2.253E-5,""firstVolDivVol"":4.5578601429932243E-4,""highestVolDivLTGB"":2.253E-5,""highestVolDivVol"":4.5578601429932243E-4},{""code"":""688295.SH"",""time"":1773728165732,""openTime"":null,""duration"":2634268,""updatedTime"":1773730800000,""firstVol"":357508.0,""highestVol"":1600449.0,""firstVolDivLTGB"":3.972311111111111E-4,""firstVolDivVol"":0.007869844013716425,""highestVolDivLTGB"":0.0017782766666666666,""highestVolDivVol"":0.03519955185946651}]",1,T1200级碳纤维+全球首发+央企,1239643,2.6976459242314648,0.13773811111111112,6,首板涨停,放量涨停,53460000000.0,基础化工-化学纤维-其他纤维,17,688295,0.13773811111111112,20260317
301226.SZ,祥明智能,38.59,-0.592478104070059,涨停,72929714.12,4541312000.0,1.9400471358,35.1,41.74,41.74,34.91,1227/5521, 13:03:36, 13:03:36,"[{""code"":""301226.SZ"",""time"":1773723816389,""openTime"":null,""duration"":6983611,""updatedTime"":1773730800000,""firstVol"":2.0081238E7,""highestVol"":2.0100038E7,""firstVolDivLTGB"":0.18457020220588236,""firstVolDivVol"":1.1440555110735808,""highestVolDivLTGB"":0.18474299632352942,""highestVolDivVol"":1.140241497019664}]",1,人形机器人+商业航天+无框电机,1747238,8.972536480691543,1.6059172794117647,0,首板涨停,放量涨停,4541312000.0,机械设备-通用设备-其他通用设备,33,301226,1.6059172794117647,20260317
002150.SZ,正泰电源,29.06,1.3956734124214885,涨停,154022777.59,12502463382.86,2.5776120258,31.7,34.87,34.87,31.7,1391/5521, 10:55:09, 10:55:09,"[{""code"":""002150.SZ"",""time"":1773716109529,""openTime"":null,""duration"":9278661,""updatedTime"":1773730800000,""firstVol"":2.78953E7,""highestVol"":2.84485E7,""firstVolDivLTGB"":0.07780139650986828,""firstVolDivVol"":1.0943236420990152,""highestVolDivLTGB"":0.07934429916907106,""highestVolDivVol"":1.0991061612881354}]",1,光伏设备+储能一体机+外销,4417057,15.476806323565565,1.2319394416395926,0,5天3板,放量涨停,12583495160.61,电力设备-光伏设备-逆变器,33,002150,1.2319394416395926,20260317
603248.SH,锡华科技,25.61,-1.5378700499807847,涨停,70108445.32,2364820282.16,3.1350318936000003,30.8,34.12,34.12,30.49,1454/5521, 10:21:42, 10:21:42,"[{""code"":""603248.SH"",""time"":1773714102978,""openTime"":null,""duration"":11285212,""updatedTime"":1773730800000,""firstVol"":7137328.0,""highestVol"":8182028.0,""firstVolDivLTGB"":0.10297849405180441,""firstVolDivVol"":0.2606816586977422,""highestVolDivLTGB"":0.1180515904172678,""highestVolDivVol"":0.2951320440846842}]",3,风电齿轮箱+大兆瓦产品,2054761,6.752585982577419,2.9646415775816903,0,3天3板,放量涨停,15695200000.0,电力设备-风电设备-风电零部件,17,603248,2.96464157758169,20260317
603992.SH,松霖科技,31.9,-3.799758745476472,涨停,105722571.6,14426347445.1,1.7942007468,30.56,33.3,33.3,30.4,1456/5521, 13:12:21, 13:12:21,"[{""code"":""603992.SH"",""time"":1773724341394,""openTime"":null,""duration"":6458606,""updatedTime"":1773730800000,""firstVol"":1.117095E7,""highestVol"":1.117095E7,""firstVolDivLTGB"":0.025785642305901184,""firstVolDivVol"":1.2360683048361016,""highestVolDivLTGB"":0.025785642305901184,""highestVolDivVol"":1.2360683048361016}]",1,人形机器人+康养+转债赎回,3174852,30.08316416489413,0.7328436529227593,0,首板涨停,放量涨停,14426347445.1,轻工制造-家居用品-其他家居用品,17,603992,0.7328436529227593,20260317
603685.SH,晨丰科技,32.82,-4.1471962616822475,涨停,74016747.85,5973459398.55,2.3770070898,26.98,29.65,29.65,26.51,1717/5521, 11:07:11, 11:07:11,"[{""code"":""603685.SH"",""time"":1773716831649,""openTime"":null,""duration"":8556541,""updatedTime"":1773730800000,""firstVol"":1.1412355E7,""highestVol"":1.1469355E7,""firstVolDivLTGB"":0.05664662688293112,""firstVolDivVol"":2.749499964102458,""highestVolDivLTGB"":0.056929553389539714,""highestVolDivVol"":2.7573202917009847}]",1,算电协同+绿电算力+照明组件,2496349,41.51839967614854,1.2390935120102575,0,首板涨停,放量涨停,7440684341.2,电子-光学光电子-LED,17,603685,1.2390935120102575,20260317
605277.SH,新亚电子,22.83,-0.3056768558951978,涨停,125641439.47999999,8137887749.14,3.9928644036,25.58,25.58,25.58,25.58,1807/5521, 09:30:15, 09:30:15,"[{""code"":""605277.SH"",""time"":1773711015028,""openTime"":null,""duration"":14373162,""updatedTime"":1773730800000,""firstVol"":6.625551E7,""highestVol"":6.625551E7,""firstVolDivLTGB"":0.2082623892150768,""firstVolDivVol"":22.393528892854608,""highestVolDivLTGB"":0.2082623892150768,""highestVolDivVol"":22.393528892854608}]",1,高频高速铜缆+液冷服务器+新能源线缆,4911706,34.198141353444605,1.5439072564410536,0,首板涨停,一字涨停||放量涨停,8287609177.42,电子-消费电子-消费电子零部件及组装,17,605277,1.5439072564410536,20260317
