股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260417],分时开盘价:不复权[20260417 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260417 09:25],分时最高价:不复权[20260417 09:25],分时最低价:不复权[20260417 09:25],分时振幅[20260417 09:25],竞价匹配价[20260417],竞价异动类型[20260417],竞价异动说明[20260417],集合竞价评级[20260417],竞价量[20260417],竞价金额[20260417],竞价未匹配量[20260417],竞价未匹配金额[20260417],分时成交量[20260417 09:25],分时成交额[20260417 09:25],分时换手率[20260417 09:25],market_code,code,date
603399.SH,永杉锂业,19.39,9.98298355076575,0.925,13.09,13.09,0.9252120277563503,302/5521,13.09,13.09,0,13.09,竞价抢筹,单笔放量10%以上抢筹,看多,1988500,26029465.0,81200,1062908.0,1988500,26029465.0,0.3881585587950094,17,603399,20260417
920047.BJ,诺思兰德,27.11,4.069097888675619,0.921,35.05,35.05,0.9213936078318552,303/5521,35.05,35.05,0,35.05,,,,59345,2080042.3,-2183,-76514.15,59345,2080042.0,0.03294996241305703,151,920047,20260417
688038.SH,中科通达,20.96,-2.51162790697674,0.921,24.1,24.1,0.9212730318258089,304/5521,24.1,24.1,0,24.1,急速上涨,一分钟涨幅大于3%,偏多,33403,805012.3,-178,-4289.8,33403,805012.3,0.02870329473917579,17,688038,20260417
002806.SZ,华锋股份,14.08,-0.4243281471004278,0.915,14.34,14.34,0.9148486980999238,305/5521,14.34,14.34,0,14.34,,,,50800,728472.0,-3700,-53058.0,50800,728472.0,0.029177655073995654,33,002806,20260417
001400.SZ,江顺科技,204.67,-0.6456310679611711,0.909,177.6,177.6,0.9090909090909038,306/5521,177.6,177.6,0,177.6,竞价抢筹,单笔放量10%以上抢筹,看多,13700,2433120.0,0,0.0,13700,2433120.0,0.09133333333333334,33,001400,20260417
605128.SH,上海沿浦,34.2,2.70270270270272,0.909,35.54,35.54,0.9085746734809774,307/5521,35.54,35.54,0,35.54,涨停试盘,第2次涨停试盘,-,19000,675260.0,-800,-28432.0,19000,675260.0,0.00899882374006782,17,605128,20260417
301479.SZ,弘景光电,113.3,6.086142322097379,0.907,103.48,103.48,0.9068746952705986,308/5521,103.48,103.48,0,103.48,竞价抢筹,单笔放量10%以上抢筹,看多,38700,4004676.0,-300,-31044.0,38700,4004676.0,0.07598780762863788,33,301479,20260417
603389.SH,*ST亚振,61.82,4.993206521739126,0.902,49.22,49.22,0.9020090200901887,309/5521,49.22,49.22,0,49.22,,,,4000,196880.0,200,9844.0,4000,196880.0,0.0015223480696626476,22,603389,20260417
920069.BJ,普昂医疗,39.18,0.797530228968362,0.897,36.0,36.0,0.8968609865470878,310/5521,36.0,36.0,0,36.0,,,,18562,668232.0,-11290,-406440.0,18562,668232.0,0.1256078823987573,151,920069,20260417
688711.SH,宏微科技,27.03,-2.5945945945945903,0.893,28.26,28.26,0.8925383791503094,311/5521,28.26,28.26,0,28.26,,,,35138,992999.88,-2051,-57961.26,35138,992999.9,0.016489527277755215,17,688711,20260417
688648.SH,中邮科技,49.63,-1.9169960474308276,0.89,53.27,53.27,0.8901515151515271,312/5521,53.27,53.27,0,53.27,,,,5715,304438.05,-277,-14755.79,5715,304438.1,0.008219600809585375,17,688648,20260417
920706.BJ,铁拓机械,22.67,1.1601963409192395,0.889,24.98,24.98,0.8885298869143687,313/5521,24.98,24.98,0,24.98,,,,45980,1148580.4,-4153,-103741.94,45980,1148580.0,0.09645100978837205,151,920706,20260417
603378.SH,亚士创能,5.21,0.0,0.888,5.68,5.68,0.8880994671403242,314/5521,5.68,5.68,0,5.68,,,,70100,398168.0,1800,10224.0,70100,398168.0,0.016355704438766928,17,603378,20260417
688616.SH,西力科技,14.46,0.8368200836820153,0.88,13.75,13.75,0.8804108584005821,315/5521,13.75,13.75,0,13.75,,,,17057,234533.75,-6547,-90021.25,17057,234533.8,0.009508955836985043,17,688616,20260417
300159.SZ,*ST新研,3.37,-1.1730205278592385,0.88,3.44,3.44,0.8797653958944274,316/5521,3.44,3.44,0,3.44,,,,303363,1043568.72,12037,41407.28,303363,1043568.7,0.016560569263021716,33,300159,20260417
300164.SZ,通源石油,13.48,1.9667170953101345,0.88,13.76,13.76,0.8797653958944274,316/5521,13.76,13.76,0,13.76,竞价抢筹,单笔放量10%以上抢筹,看多,579500,7973920.0,-8200,-112832.0,579500,7973920.0,0.09936373295213691,33,300164,20260417
300672.SZ,国科微,178.31,11.027397260273979,0.879,164.06,164.06,0.8792965627498095,318/5521,164.06,164.06,0,164.06,竞价抢筹,单笔放量10%以上抢筹,看多,56900,9335014.0,-3800,-623428.0,56900,9335014.0,0.02705174134269754,33,300672,20260417
603926.SH,铁流股份,21.75,6.0458313018039895,0.879,18.36,18.36,0.879120879120876,319/5521,18.36,18.36,0,18.36,,,,23500,431460.0,-100,-1836.0,23500,431460.0,0.010180272658112641,17,603926,20260417
605009.SH,豪悦护理,28.82,0.3132613992342494,0.879,28.69,28.69,0.8790436005625901,320/5521,28.69,28.69,0,28.69,,,,35000,1004150.0,-2600,-74594.0,35000,1004150.0,0.016276196072544588,17,605009,20260417
688098.SH,申联生物,8.84,-1.0078387458006703,0.877,9.2,9.2,0.8771929824561431,321/5521,9.2,9.2,0,9.2,,,,45368,417385.6,-9300,-85560.0,45368,417385.6,0.01104801239029427,17,688098,20260417
002635.SZ,安洁科技,16.5,-0.42245021122510734,0.877,16.1,16.1,0.8771929824561431,321/5521,16.1,16.1,0,16.1,,,,117100,1885310.0,31800,511980.0,117100,1885310.0,0.029605612611307338,33,002635,20260417
301030.SZ,仕净科技,,,0.877,11.5,11.5,0.8771929824561431,321/5521,11.5,11.5,0,11.5,,,,160800,1849200.0,-4500,-51750.0,160800,1849200.0,0.07956232409267408,33,301030,20260417
600769.SH,祥龙电业,16.0,5.401844532279317,0.874,15.0,15.0,0.8742434431741719,324/5521,15.0,15.0,0,15.0,,,,54000,810000.0,5300,79500.0,54000,810000.0,0.014400875573234852,17,600769,20260417
300205.SZ,*ST天喻,6.11,0.16393442622951926,0.87,5.8,5.8,0.8695652173912993,325/5521,5.8,5.8,0,5.8,跌停试盘,第1次跌停试盘,-,18100,104980.0,-28600,-165880.0,18100,104980.0,0.004208754208754209,33,300205,20260417
688702.SH,盛科通信,322.16,-1.7804878048780413,0.869,227.46,227.46,0.8691796008869268,326/5521,227.46,227.46,0,227.46,竞价抢筹,单笔放量10%以上抢筹,看多,29695,6754424.7,660,150123.6,29695,6754424.7,0.01462867095462677,17,688702,20260417
688146.SH,中船特气,80.35,5.570884246485344,0.866,64.06,64.06,0.8660053534876422,327/5521,64.06,64.06,0,64.06,竞价抢筹,单笔放量10%以上抢筹,看多,195629,12531993.7,14720,942963.2,195629,12531993.7,0.13494368750372576,17,688146,20260417
688367.SH,工大高科,40.6,0.4950495049505021,0.865,38.5,38.5,0.8645533141210304,328/5521,38.5,38.5,0,38.5,,,,2000,77000.0,-310,-11935.0,2000,77000.0,0.002282464056897264,17,688367,20260417
000968.SZ,蓝焰控股,9.15,0.32894736842106514,0.861,9.37,9.37,0.8611410118406937,329/5521,9.37,9.37,0,9.37,竞价抢筹,单笔放量10%以上抢筹,看多,692000,6484040.0,-158500,-1485145.0,692000,6484040.0,0.07152435115785624,33,000968,20260417
000782.SZ,恒申新材,7.38,3.9436619718309895,0.861,5.86,5.86,0.8605851979346157,330/5521,5.86,5.86,0,5.86,竞价抢筹,单笔放量10%以上抢筹,看多,1162000,6809320.0,14700,86142.0,1162000,6809320.0,0.22001757667782484,33,000782,20260417
603233.SH,大参林,18.72,-3.255813953488385,0.856,17.67,17.67,0.8561643835616639,331/5521,17.67,17.67,0,17.67,,,,24000,424080.0,0,0.0,24000,424080.0,0.0021073926097290377,17,603233,20260417
600594.SH,益佰制药,4.05,-1.699029126213599,0.855,4.72,4.72,0.8547008547008517,332/5521,4.72,4.72,0,4.72,竞价抢筹,单笔放量10%以上抢筹,看多,2382500,11245400.0,123600,583392.0,2382500,11245400.0,0.30084828483014986,17,600594,20260417
003008.SZ,开普检测,23.5,2.485826428259923,0.849,23.75,23.75,0.849256900212314,333/5521,23.75,23.75,0,23.75,,,,24800,589000.0,-100,-2375.0,24800,589000.0,0.03190810301644281,33,003008,20260417
002273.SZ,水晶光电,33.0,-0.990099009900985,0.849,29.7,29.7,0.8488964346349714,334/5521,29.7,29.7,0,29.7,竞价抢筹,单笔放量10%以上抢筹,看多,474600,14095620.0,-6300,-187110.0,474600,14095620.0,0.034840395684884416,33,002273,20260417
002407.SZ,多氟多,36.31,1.2266517981600358,0.831,30.35,30.35,0.8305647840531671,335/5521,30.35,30.35,0,30.35,竞价砸盘,单笔放量10%以上砸盘,偏空,855400,25961390.0,14500,440075.0,855400,25961390.0,0.07929420592537495,33,002407,20260417
920855.BJ,浙江大农,15.61,0.7746933505487361,0.83,15.8,15.8,0.8296107211231751,336/5521,15.8,15.8,0,15.8,,,,3500,55300.0,-300,-4740.0,3500,55300.0,0.005221004291203096,151,920855,20260417
688052.SH,纳芯微,198.0,4.767448013122382,0.826,163.61,163.61,0.8257841868490878,337/5521,163.61,163.61,0,163.61,涨停试盘,第1次涨停试盘,-,10025,1640190.3,336,54972.96,10025,1640190.3,0.00703368428950594,17,688052,20260417
920188.BJ,悦龙科技,27.83,2.8835489833641317,0.825,24.43,24.43,0.8254230293025078,338/5521,24.43,24.43,0,24.43,,,,13751,335936.93,1643,40138.49,13751,335937.0,0.06947097130380558,151,920188,20260417
300141.SZ,和顺电气,12.68,-1.705426356589152,0.825,13.44,13.44,0.8252063015753874,339/5521,13.44,13.44,0,13.44,,,,65700,883008.0,-14200,-190848.0,65700,883008.0,0.02579112813456421,33,300141,20260417
002719.SZ,ST麦趣,7.66,-4.844720496894417,0.821,8.6,8.6,0.8206330597889888,340/5521,8.6,8.6,0,8.6,,,,71200,612320.0,-5000,-43000.0,71200,612320.0,0.043988334565511246,33,002719,20260417
603816.SH,顾家家居,29.04,-1.2580754845290751,0.817,30.86,30.86,0.8167265599477336,341/5521,30.86,30.86,0,30.86,,,,18900,583254.0,-1200,-37032.0,18900,583254.0,0.0023271098056772076,17,603816,20260417
920012.BJ,创达新材,59.0,6.0007186489399995,0.815,49.5,49.5,0.8146639511201537,342/5521,49.5,49.5,0,49.5,,,,44399,2197750.5,-3670,-181665.0,44399,2197751.0,0.3346153762092304,151,920012,20260417
603706.SH,东方环宇,21.63,1.358950328022489,0.814,19.81,19.81,0.8142493638676918,343/5521,19.81,19.81,0,19.81,跌停试盘,第1次跌停试盘,-,18200,360542.0,-100,-1981.0,18200,360542.0,0.00961016959552074,17,603706,20260417
688071.SH,华依科技,33.24,2.0571077678845615,0.811,32.31,32.31,0.8112324492979939,344/5521,32.31,32.31,0,32.31,,,,12253,395894.43,-620,-20032.2,12253,395894.4,0.014451043619389538,17,688071,20260417
301190.SZ,善水科技,23.19,0.04314063848145627,0.808,22.45,22.45,0.8082622361921921,345/5521,22.45,22.45,0,22.45,,,,1300,29185.0,-400,-8980.0,1300,29185.0,0.0008157937673356176,33,301190,20260417
301535.SZ,浙江华远,18.83,-0.21197668256493216,0.807,19.99,19.99,0.8068582955118586,346/5521,19.99,19.99,0,19.99,,,,28400,567716.0,-600,-11994.0,28400,567716.0,0.01672594187341786,33,301535,20260417
002622.SZ,皓宸医疗,2.8,1.449275362318842,0.797,2.53,2.53,0.7968127490039834,347/5521,2.53,2.53,0,2.53,,,,258400,653752.0,-36600,-92598.0,258400,653752.0,0.030762811166162335,33,002622,20260417
603629.SH,利通电子,144.41,9.993144946302083,0.793,96.61,96.61,0.7929055816379815,348/5521,96.61,96.61,0,96.61,竞价抢筹,单笔放量10%以上抢筹,看多,974700,94165767.0,41500,4009315.0,974700,94165767.0,0.37947923317708254,17,603629,20260417
600668.SH,尖峰集团,10.96,-1.8800358102059005,0.792,11.46,11.46,0.7915567282322122,349/5521,11.46,11.46,0,11.46,,,,30300,347238.0,1700,19482.0,30300,347238.0,0.007338328023814855,17,600668,20260417
605086.SH,龙高股份,32.52,-0.3371130861170684,0.79,34.47,34.47,0.7894736842105177,350/5521,34.47,34.47,0,34.47,,,,17300,596331.0,800,27576.0,17300,596331.0,0.009654017857142858,17,605086,20260417
920123.BJ,芭薇股份,13.48,1.9667170953101345,0.789,12.78,12.78,0.7886435331230235,351/5521,12.78,12.78,0,12.78,,,,172,2198.16,-3319,-42416.82,172,2198.0,0.0002703004433430155,151,920123,20260417
002025.SZ,航天电器,73.19,8.157233633811135,0.786,76.9,76.9,0.7863695937090576,352/5521,76.9,76.9,0,76.9,,,,230000,17687000.0,-7732,-594590.8,230000,17687000.0,0.05067515846601263,33,002025,20260417
603659.SH,璞泰来,36.27,-3.5885167464114684,0.786,35.89,35.89,0.786295984274088,353/5521,35.89,35.89,0,35.89,竞价抢筹,单笔放量10%以上抢筹,看多,499000,17909110.0,-1501,-53870.89,499000,17909110.0,0.023357059343719733,17,603659,20260417
603153.SH,上海建科,17.43,6.345332519829158,0.786,16.68,16.68,0.7854984894259731,354/5521,16.68,16.68,0,16.68,,,,22600,376968.0,-100,-1668.0,22600,376968.0,0.005597104993038922,17,603153,20260417
601116.SH,三江购物,13.64,-0.7278020378457034,0.775,14.3,14.3,0.7751937984496138,355/5521,14.3,14.3,0,14.3,,,,132500,1894750.0,8300,118690.0,132500,1894750.0,0.024193030070201783,17,601116,20260417
603303.SH,得邦照明,18.08,4.448295782784515,0.774,15.62,15.62,0.774193548387081,356/5521,15.62,15.62,0,15.62,,,,9200,143704.0,0,0.0,9200,143704.0,0.0019289453077435674,17,603303,20260417
002689.SZ,ST远智,3.58,-1.9178082191780779,0.769,3.93,3.93,0.7692307692307665,357/5521,3.93,3.93,0,3.93,涨停试盘,第1次涨停试盘,-,961000,3776730.0,-31220,-122694.6,961000,3776730.0,0.09214587986468543,33,002689,20260417
002188.SZ,中天服务,7.22,4.941860465116277,0.766,6.58,6.58,0.7656967840734996,358/5521,6.58,6.58,0,6.58,竞价抢筹,单笔放量10%以上抢筹,看多,177200,1165976.0,400,2632.0,177200,1165976.0,0.06885216413406298,33,002188,20260417
300843.SZ,胜蓝股份,82.34,12.779071360087656,0.765,68.5,68.5,0.7649308620182316,359/5521,68.5,68.5,0,68.5,,,,32100,2198850.0,-700,-47950.0,32100,2198850.0,0.0199998021203379,33,300843,20260417
600737.SH,中粮糖业,15.05,1.5519568151147127,0.764,14.5,14.5,0.7644197359277127,360/5521,14.5,14.5,0,14.5,,,,61800,896100.0,-600,-8700.0,61800,896100.0,0.0028894055777762273,17,600737,20260417
688309.SH,恒誉环保,70.49,4.259724892767335,0.764,72.55,72.55,0.7638888888888751,361/5521,72.55,72.55,0,72.55,,,,9725,705548.75,-2445,-177384.75,9725,705548.8,0.012247915080551168,17,688309,20260417
002563.SZ,森马服饰,6.06,0.0,0.763,5.28,5.28,0.7633587786259444,362/5521,5.28,5.28,0,5.28,,,,876200,4626336.0,-130000,-686400.0,876200,4626336.0,0.03969928242119807,33,002563,20260417
300454.SZ,深信服,117.18,3.1514084507042366,0.76,114.0,114.0,0.7601202050556921,363/5521,114.0,114.0,0,114.0,,,,119700,13645800.0,-2672,-304608.0,119700,13645800.0,0.0415620760090996,33,300454,20260417
688168.SH,安博通,86.81,-0.7545444152280744,0.758,82.4,82.4,0.7581315725116111,364/5521,82.4,82.4,0,82.4,,,,1519,125165.6,-281,-23154.4,1519,125165.6,0.0019679988615405137,17,688168,20260417
301288.SZ,*ST清研,17.35,-1.6439909297052104,0.755,18.69,18.69,0.7547169811320753,365/5521,18.69,18.69,0,18.69,,,,3000,56070.0,-4700,-87843.0,3000,56070.0,0.003840756057438814,33,301288,20260417
300593.SZ,新雷能,28.59,-1.7188037126160192,0.754,28.07,28.07,0.7537688442211143,366/5521,28.07,28.07,0,28.07,,,,168400,4726988.0,11600,325612.0,168400,4726988.0,0.03740032217268261,33,300593,20260417
000792.SZ,盐湖股份,39.29,-0.5316455696202553,0.753,38.8,38.8,0.7530511555440045,367/5521,38.8,38.8,0,38.8,竞价砸盘,单笔放量10%以上砸盘,偏空,963520,37384576.0,43380,1683144.0,963520,37384576.0,0.018208738169914748,33,000792,20260417
688573.SH,信宇人,21.91,-1.8369175627240149,0.748,21.55,21.55,0.7480130902290716,368/5521,21.55,21.55,0,21.55,,,,36250,781187.5,-9,-193.95,36250,781187.5,0.06811832293628493,17,688573,20260417
920304.BJ,迪尔化工,11.3,-2.3336214347450266,0.74,12.25,12.25,0.7401315789473673,369/5521,12.25,12.25,0,12.25,,,,5250,64312.5,-16390,-200777.5,5250,64313.0,0.003847449520582873,151,920304,20260417
688368.SH,晶丰明源,154.3,5.504273504273512,0.739,147.26,147.26,0.7388151593925141,370/5521,147.26,147.26,0,147.26,,,,6696,986052.96,2045,301146.7,6696,986053.0,0.007566060573162309,17,688368,20260417
688108.SH,赛诺医疗,21.44,2.095238095238101,0.736,21.9,21.9,0.7359705611775569,371/5521,21.9,21.9,0,21.9,,,,31459,688952.1,85405,1870369.5,31459,688952.1,0.0075269408927340934,17,688108,20260417
300326.SZ,ST凯利,7.1,3.1976744186046475,0.733,6.87,6.87,0.7331378299120228,372/5521,6.87,6.87,0,6.87,,,,22700,155949.0,-3900,-26793.0,22700,155949.0,0.0031967081533056793,33,300326,20260417
920204.BJ,沪江材料,15.75,-0.8186397984886699,0.728,15.23,15.23,0.7275132275132323,373/5521,15.23,15.23,0,15.23,,,,2600,39598.0,-4512,-68717.76,2600,39598.0,0.005200962906272468,151,920204,20260417
920547.BJ,无锡晶海,23.0,1.3215859030837036,0.718,22.46,22.46,0.7174887892376747,374/5521,22.46,22.46,0,22.46,,,,3000,67380.0,-3000,-67380.0,3000,67380.0,0.007953677780605753,151,920547,20260417
002251.SZ,步步高,4.15,0.24154589371982307,0.709,4.26,4.26,0.7092198581560183,375/5521,4.26,4.26,0,4.26,,,,441200,1879512.0,-511000,-2176860.0,441200,1879512.0,0.020497361898697837,33,002251,20260417
301326.SZ,捷邦科技,183.97,6.341040462427745,0.705,162.8,162.8,0.705183718916258,376/5521,162.8,162.8,0,162.8,,,,5900,960520.0,0,0.0,5900,960520.0,0.008185935846293542,33,301326,20260417
002466.SZ,天齐锂业,80.03,5.971927966101702,0.704,65.78,65.78,0.7042253521126973,377/5521,65.78,65.78,0,65.78,大卖单试盘,大卖单试盘832万元,-,1272268,83689789.0,109832,7224749.0,1272268,83689789.0,0.08622049302515052,33,002466,20260417
002130.SZ,沃尔核材,22.74,-0.6986899563318784,0.704,25.75,25.75,0.7039499413375117,378/5521,25.75,25.75,0,25.75,,,,392000,10094000.0,-12700,-327025.0,392000,10094000.0,0.03417753429865093,33,002130,20260417
000922.SZ,佳电股份,14.78,0.7498295841854086,0.704,14.31,14.31,0.703729767769179,379/5521,14.31,14.31,0,14.31,,,,67400,964494.0,-1100,-15741.0,67400,964494.0,0.011474034618010227,33,000922,20260417
002798.SZ,帝欧水华,7.93,0.5069708491761729,0.703,7.16,7.16,0.7032348804500765,380/5521,7.16,7.16,0,7.16,竞价抢筹,单笔放量10%以上抢筹,看多,1007600,7214416.0,-700,-5012.0,1007600,7214416.0,0.2101697241501512,33,002798,20260417
001396.SZ,誉帆科技,46.85,-1.8025571159086133,0.694,46.4,46.4,0.694444444444442,381/5521,46.4,46.4,0,46.4,,,,9200,426880.0,-400,-18560.0,9200,426880.0,0.041428109801062214,33,001396,20260417
300739.SZ,明阳电路,27.13,-1.4171511627906999,0.694,29.02,29.02,0.6939625260235838,382/5521,29.02,29.02,0,29.02,,,,275500,7995010.0,800,23216.0,275500,7995010.0,0.08028368097337694,33,300739,20260417
001211.SZ,双枪科技,41.73,3.037037037037029,0.693,31.98,31.98,0.6926952141057985,383/5521,31.98,31.98,0,31.98,竞价抢筹,单笔放量10%以上抢筹,看多,44900,1435902.0,-1700,-54366.0,44900,1435902.0,0.0670183513112424,33,001211,20260417
002631.SZ,德尔未来,7.89,3.6793692509855367,0.693,7.27,7.27,0.6925207756232732,384/5521,7.27,7.27,0,7.27,,,,123500,897845.0,-3300,-23991.0,123500,897845.0,0.015562538146490265,33,002631,20260417
600838.SH,上海九百,9.59,-0.10416666666666445,0.691,10.2,10.2,0.6910167818361179,385/5521,10.2,10.2,0,10.2,跌停试盘,第1次跌停试盘,-,12300,125460.0,-1501,-15310.2,12300,125460.0,0.0030682346882535487,17,600838,20260417
920088.BJ,科力股份,48.44,1.7006088599621985,0.69,51.1,51.1,0.6896551724137945,386/5521,51.1,51.1,0,51.1,,,,53947,2756691.7,235,12008.5,53947,2756692.0,0.16565319350750762,151,920088,20260417
300668.SZ,杰恩股份,55.29,-9.73061224489796,0.687,57.19,57.19,0.6866197183098555,387/5521,57.19,57.19,0,57.19,,,,25300,1446907.0,0,0.0,25300,1446907.0,0.025377690754923306,33,300668,20260417
300851.SZ,交大思诺,30.68,1.2875536480686713,0.684,29.45,29.45,0.6837606837606813,388/5521,29.45,29.45,0,29.45,,,,10300,303335.0,-1700,-50065.0,10300,303335.0,0.01903528967136866,33,300851,20260417
600649.SH,城投控股,4.27,0.0,0.683,4.42,4.42,0.6833712984054774,389/5521,4.42,4.42,0,4.42,,,,480000,2121600.0,6100,26962.0,480000,2121600.0,0.019165496219165065,17,600649,20260417
002650.SZ,ST加加,7.86,2.2106631989596868,0.681,7.39,7.39,0.6811989100817373,390/5521,7.39,7.39,0,7.39,,,,38000,280820.0,44800,331072.0,38000,280820.0,0.0034325573533994227,33,002650,20260417
605365.SH,立达信,29.47,0.20401224073443971,0.68,25.18,25.18,0.6797281087564944,391/5521,25.18,25.18,0,25.18,急速下跌,一分钟跌幅大于3%,-,136300,3432034.0,-5200,-130936.0,136300,3432034.0,0.02715069802313198,17,605365,20260417
600202.SH,哈空调,6.36,1.4354066985646052,0.679,5.93,5.93,0.679117147707986,392/5521,5.93,5.93,0,5.93,,,,43100,255583.0,-6900,-40917.0,43100,255583.0,0.011243263015931688,17,600202,20260417
002183.SZ,怡亚通,5.59,-2.951388888888888,0.678,5.94,5.94,0.6779661016949268,393/5521,5.94,5.94,0,5.94,竞价抢筹,单笔放量10%以上抢筹,看多,2820100,16751394.0,189000,1122660.0,2820100,16751394.0,0.1085909286345003,33,002183,20260417
301205.SZ,联特科技,235.4,-1.4732965009208028,0.676,266.66,266.66,0.6758032242232037,394/5521,266.66,266.66,0,266.66,竞价抢筹,单笔放量10%以上抢筹,看多,52500,13999650.0,-200,-53332.0,52500,13999650.0,0.06294608541891698,33,301205,20260417
000560.SZ,我爱我家,2.97,1.0204081632653146,0.676,2.98,2.98,0.6756756756756799,395/5521,2.98,2.98,0,2.98,,,,322800,961944.0,-402200,-1198556.0,322800,961944.0,0.01430890090469041,33,000560,20260417
603275.SH,众辰科技,46.32,-4.769736842105264,0.675,47.72,47.72,0.6751054852320637,396/5521,47.72,47.72,0,47.72,,,,5100,243372.0,-3300,-157476.0,5100,243372.0,0.012278516330535059,17,603275,20260417
600319.SH,亚星化学,8.08,0.7481296758104801,0.673,7.48,7.48,0.6729475100942128,397/5521,7.48,7.48,0,7.48,,,,13300,99484.0,-633,-4734.84,13300,99484.0,0.0034304044598518152,17,600319,20260417
603025.SH,大豪科技,16.36,0.24509803921568105,0.672,14.99,14.99,0.671591672263272,398/5521,14.99,14.99,0,14.99,,,,42000,629580.0,-4600,-68954.0,42000,629580.0,0.0037865989222241356,17,603025,20260417
300786.SZ,国林科技,16.38,2.2471910112359517,0.671,15.0,15.0,0.6711409395973034,399/5521,15.0,15.0,0,15.0,竞价抢筹,单笔放量10%以上抢筹,看多,235100,3526500.0,-23100,-346500.0,235100,3526500.0,0.16065632626242543,33,300786,20260417
003031.SZ,中瓷电子,123.52,-0.3308319212458733,0.665,102.93,102.93,0.6650366748166325,400/5521,102.93,102.93,0,102.93,竞价砸盘,单笔放量10%以上砸盘,偏空,218700,22510791.0,-4600,-473478.0,218700,22510791.0,0.06429389824506057,33,003031,20260417
920866.BJ,绿亨科技,7.65,1.1904761904762005,0.665,7.57,7.57,0.6648936170212894,401/5521,7.57,7.57,0,7.57,,,,200,1514.0,-15650,-118470.5,200,1514.0,0.00017526594569793042,151,920866,20260417
301093.SZ,华兰股份,85.39,1.5580399619410112,0.662,76.01,76.01,0.6621639517944589,402/5521,76.01,76.01,0,76.01,,,,480,36484.8,120,9121.2,480,36484.8,0.0003058610801531199,33,301093,20260417
688237.SH,超卓航科,56.33,1.5137862677959926,0.662,57.81,57.81,0.6616750827094009,403/5521,57.81,57.81,0,57.81,,,,2000,115620.0,-613,-35437.53,2000,115620.0,0.0022301031092632775,17,688237,20260417
600507.SH,方大特钢,5.82,-1.6891891891891833,0.661,6.09,6.09,0.6611570247933907,404/5521,6.09,6.09,0,6.09,竞价砸盘,单笔放量10%以上砸盘,偏空,1090100,6638709.0,-79000,-481110.0,1090100,6638709.0,0.04712544124550125,17,600507,20260417
601113.SH,华鼎股份,4.6,0.21786492374727204,0.658,4.59,4.59,0.6578947368421018,405/5521,4.59,4.59,0,4.59,跌停试盘,第1次跌停试盘,-,359000,1647810.0,6400,29376.0,359000,1647810.0,0.032513632771501565,17,601113,20260417
301317.SZ,鑫磊股份,58.88,-1.9483763530391252,0.658,62.77,62.77,0.6574727389352164,406/5521,62.77,62.77,0,62.77,,,,22000,1380940.0,400,25108.0,22000,1380940.0,0.042148231767685534,33,301317,20260417
600872.SH,中炬高新,20.78,-2.6241799437675666,0.656,19.95,19.95,0.6559031281533789,407/5521,19.95,19.95,0,19.95,跌停试盘,第1次跌停试盘,-,69100,1378545.0,-12100,-241395.0,69100,1378545.0,0.008962526586829275,17,600872,20260417
002307.SZ,北新路桥,4.32,-0.6896551724137785,0.652,4.63,4.63,0.6521739130434856,408/5521,4.63,4.63,0,4.63,,,,109700,507911.0,-20200,-93526.0,109700,507911.0,0.008649430584961496,33,002307,20260417
600620.SH,天宸股份,5.52,-9.951060358890706,0.647,6.22,6.22,0.6472491909385036,409/5521,6.22,6.22,0,6.22,跌停试盘,第1次跌停试盘,-,39500,245690.0,-50,-311.0,39500,245690.0,0.005752339673508239,17,600620,20260417
300093.SZ,*ST金刚,22.08,2.793296089385465,0.647,20.23,20.23,0.6467661691542226,410/5521,20.23,20.23,0,20.23,,,,18700,378301.0,-3800,-76874.0,18700,378301.0,0.008096017731231303,33,300093,20260417
603150.SH,万朗磁塑,60.63,-0.8665794637017562,0.646,59.2,59.2,0.6460387623257402,411/5521,59.2,59.2,0,59.2,,,,16700,988640.0,-200,-11840.0,16700,988640.0,0.019536048103131618,17,603150,20260417
001215.SZ,千味央厨,46.86,9.999999999999995,0.645,39.0,39.0,0.6451612903225712,412/5521,39.0,39.0,0,39.0,涨停试盘,第2次涨停试盘,-,5500,214500.0,4900,191100.0,5500,214500.0,0.0056828213054508905,33,001215,20260417
300130.SZ,新国都,22.12,-0.6289308176100654,0.64,23.6,23.6,0.6396588486140775,413/5521,23.6,23.6,0,23.6,,,,41500,979400.0,9300,219480.0,41500,979400.0,0.009558656491720212,33,300130,20260417
002443.SZ,金洲管道,11.84,0.08453085376162119,0.639,9.45,9.45,0.6389776357827337,414/5521,9.45,9.45,0,9.45,跌停试盘,第1次跌停试盘,-,48300,456435.0,6000,56700.0,48300,456435.0,0.00929871566139285,33,002443,20260417
002884.SZ,凌霄泵业,18.82,1.182795698924725,0.637,18.96,18.96,0.6369426751592355,415/5521,18.96,18.96,0,18.96,,,,43700,828552.0,-1400,-26544.0,43700,828552.0,0.01600307680940747,33,002884,20260417
605016.SH,百龙创园,27.19,5.5922330097087425,0.637,26.88,26.88,0.636465743167336,416/5521,26.88,26.88,0,26.88,,,,33300,895104.0,100,2688.0,33300,895104.0,0.007928338863964752,17,605016,20260417
