股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260414],{(}涨停封单量[20260414]{*}100.0{)},自由流通股[20260414],fenglu_ratio,zt_first_time,涨停原因类别[20260414],涨停[20260414],涨停明细数据[20260414],zt_last_time,涨停封单额[20260414],涨停开板次数[20260414],自由流通市值[20260414],实际换手率[20260414],a股市值(不含限售股)[20260414],market_code,code,date
600396.SH,华电辽能,9.92,-4.889741131351868,13905931,1390593100,671073306,2.0721925422555847, 09:34:23,火电+氢能+央企,涨停,"[{""code"":""600396.SH"",""time"":1776130463697,""openTime"":1776130917615,""duration"":453918,""updatedTime"":1776130917615,""firstVol"":2.40328E7,""highestVol"":3.61452E7,""firstVolDivLTGB"":0.0163187945642544,""firstVolDivVol"":0.25745283580772066,""highestVolDivLTGB"":0.024543377936981466,""highestVolDivVol"":0.3737349485790292},{""code"":""600396.SH"",""time"":1776131137809,""openTime"":1776131152809,""duration"":15000,""updatedTime"":1776131152809,""firstVol"":1.42161E7,""highestVol"":1.42161E7,""firstVolDivLTGB"":0.009653041485174303,""firstVolDivVol"":0.08814499129034903,""highestVolDivLTGB"":0.009653041485174303,""highestVolDivVol"":0.08814499129034903},{""code"":""600396.SH"",""time"":1776131168799,""openTime"":1776131356301,""duration"":187502,""updatedTime"":1776131356301,""firstVol"":2.015065E7,""highestVol"":2.440885E7,""firstVolDivLTGB"":0.01368273017235582,""firstVolDivVol"":0.12120888579844605,""highestVolDivLTGB"":0.016574140703526058,""highestVolDivVol"":0.1448452023774484},{""code"":""600396.SH"",""time"":1776131371301,""openTime"":null,""duration"":13202905,""updatedTime"":1776150000000,""firstVol"":2.49013E7,""highestVol"":2.49013E7,""firstVolDivLTGB"":0.01690852497765005,""firstVolDivVol"":0.14120649833538138,""highestVolDivLTGB"":0.01690852497765005,""highestVolDivVol"":0.14120649833538138}]", 09:49:31,111664625.92999999,3,5388718647.18,27.910955081262017,11825835740.51,17,600396,20260414
600173.SH,卧龙新能,7.28,-1.488497970230033,13849400,1384940000,280531999,4.9368343181413685, 11:14:14,风光储氢+储能中标+氢能出海,涨停,"[{""code"":""600173.SH"",""time"":1776136454005,""openTime"":null,""duration"":8120201,""updatedTime"":1776150000000,""firstVol"":3.69265E7,""highestVol"":3.78865E7,""firstVolDivLTGB"":0.0527207932658969,""firstVolDivVol"":1.2904459750397175,""highestVolDivLTGB"":0.05409140682351165,""highestVolDivVol"":1.3117185720466789}]", 11:14:14,110102730.0,0,2230229392.05,11.6911732411674,5568309139.8,17,600173,20260414
002314.SZ,南山控股,2.52,2.024291497975701,12254400,1225440000,854540150,1.4340344336073618, 13:53:58,住宅开发+储能+REITs+国企,涨停,"[{""code"":""002314.SZ"",""time"":1776146038862,""openTime"":1776146379489,""duration"":340627,""updatedTime"":1776146379489,""firstVol"":3732100.0,""highestVol"":4.93826E7,""firstVolDivLTGB"":0.002788734517423588,""firstVolDivVol"":0.07975495796169399,""highestVolDivLTGB"":0.03690012625066908,""highestVolDivVol"":0.9609737728492421},{""code"":""002314.SZ"",""time"":1776146470773,""openTime"":null,""duration"":3529227,""updatedTime"":1776150000000,""firstVol"":4.86837E7,""highestVol"":5.35604E7,""firstVolDivLTGB"":0.036377887684117455,""firstVolDivVol"":0.6766231111829378,""highestVolDivLTGB"":0.04002190087270286,""highestVolDivVol"":0.7373201498097808}]", 14:01:10,33577056.0,1,2341440011.0,10.232987414342087,3667007866.86,33,002314,20260414
002023.SZ,海特高新,12.6,3.194103194103184,11583735,1158373500,566346254,2.045345037278202, 09:30:00,参股华芯科技（产品应用于光模块）+航空装备+eVTOL模拟器,涨停,"[{""code"":""002023.SZ"",""time"":1776130200000,""openTime"":null,""duration"":14374206,""updatedTime"":1776150000000,""firstVol"":6.1855135E7,""highestVol"":6.1855135E7,""firstVolDivLTGB"":0.08349096371733326,""firstVolDivVol"":13.93144653167311,""highestVolDivLTGB"":0.08349096371733326,""highestVolDivVol"":13.93144653167311}]", 09:30:00,142711615.20000002,0,6977385849.28,4.456406451308496,9127398095.2,33,002023,20260414
603002.SH,宏昌电子,13.82,-3.6262203626220333,11403568,1140356800,531645774,2.144956013512862, 09:36:42,先进封装+英伟达链+环氧树脂+覆铜板,涨停,"[{""code"":""603002.SH"",""time"":1776130602614,""openTime"":1776144457253,""duration"":8428845,""updatedTime"":1776144457253,""firstVol"":3.34896E7,""highestVol"":3.34896E7,""firstVolDivLTGB"":0.029530230697635062,""firstVolDivVol"":1.0732315422960508,""highestVolDivLTGB"":0.029530230697635062,""highestVolDivVol"":1.0732315422960508},{""code"":""603002.SH"",""time"":1776144472253,""openTime"":null,""duration"":5527747,""updatedTime"":1776150000000,""firstVol"":3.3369168E7,""highestVol"":3.5378268E7,""firstVolDivLTGB"":0.02942403699142843,""firstVolDivVol"":0.5720181328612349,""highestVolDivLTGB"":0.031195607463892078,""highestVolDivVol"":0.6037838827788191}]", 13:27:52,146649884.48,1,6836964653.64,11.561900800513088,14584249625.74,17,603002,20260414
001299.SZ,美能能源,10.94,-3.9508340649692806,10966210,1096621000,65298259,16.79403121605432, 09:33:53,燃气+综合能源转型+年报增长+西部大开发,涨停,"[{""code"":""001299.SZ"",""time"":1776130433697,""openTime"":null,""duration"":14140509,""updatedTime"":1776150000000,""firstVol"":4233010.0,""highestVol"":1.42928E7,""firstVolDivLTGB"":0.01938192110776378,""firstVolDivVol"":0.370082409368055,""highestVolDivLTGB"":0.06544324771475762,""highestVolDivVol"":1.1321504981991324}]", 09:33:53,203313533.39999998,0,1210629721.86,32.360796939471236,4049134498.26,33,001299,20260414
002083.SZ,孚日股份,11.3,-1.4821272885789007,9722627,972262700,581135286,1.6730402084033837, 14:38:56,锂电池添加剂+涂层材料+业绩增长+地方国企,涨停,"[{""code"":""002083.SZ"",""time"":1776148736209,""openTime"":null,""duration"":1263791,""updatedTime"":1776150000000,""firstVol"":5.00692E7,""highestVol"":5.00692E7,""firstVolDivLTGB"":0.05289154510357323,""firstVolDivVol"":0.5649176261459382,""highestVolDivLTGB"":0.05289154510357323,""highestVolDivVol"":0.5649176261459382}]", 14:38:56,141269770.31,0,8443895705.58,16.637786472322386,13754664844.36,33,002083,20260414
002630.SZ,*ST华西,1.99,-4.784688995215305,8267340,826734000,1042397887,0.7931079008413224, 09:38:27,ST摘帽预期+储能+高效环保锅炉,涨停,"[{""code"":""002630.SZ"",""time"":1776130707614,""openTime"":null,""duration"":13866592,""updatedTime"":1776150000000,""firstVol"":6215900.0,""highestVol"":1.601614E7,""firstVolDivLTGB"":0.006033255925136269,""firstVolDivVol"":0.34496447269395225,""highestVolDivLTGB"":0.015545531870334466,""highestVolDivVol"":0.5907438811644383}]", 09:38:27,16617353.399999999,0,2095219752.87,3.0259095296880623,2163843018.15,33,002630,20260414
002328.SZ,新朋股份,10.35,-2.9990627928772287,8056277,805627700,504526195,1.5968005387708362, 10:20:50,液冷服务器+储能+汽车零部件+回购,涨停,"[{""code"":""002328.SZ"",""time"":1776133250131,""openTime"":null,""duration"":11324075,""updatedTime"":1776150000000,""firstVol"":1.92785E7,""highestVol"":2.4719035E7,""firstVolDivLTGB"":0.03377500650429697,""firstVolDivVol"":0.1302152724544429,""highestVolDivLTGB"":0.043306562642578234,""highestVolDivVol"":0.16475408060534824}]", 10:20:50,95386319.67999999,0,5973590148.8,32.8505119540919,6758167748.8,33,002328,20260414
002692.SZ,远程股份,5.61,-3.44234079173837,7128152,712815200,511827985,1.3926850834465412, 09:38:27,超短期融资券发行+电线电缆+参股半导体+国企改革,涨停,"[{""code"":""002692.SZ"",""time"":1776130707614,""openTime"":null,""duration"":13866592,""updatedTime"":1776150000000,""firstVol"":5.655043E7,""highestVol"":5.756619E7,""firstVolDivLTGB"":0.07879298151454774,""firstVolDivVol"":1.7542059987371055,""highestVolDivLTGB"":0.08020826268753292,""highestVolDivVol"":1.7471517447543736}]", 09:38:27,49469374.88,0,3552086215.9,12.517893096447237,4981074133.5,33,002692,20260414
688287.SH,*ST观典,0.93,0.0,6999273,699927300,182672898,3.8315880881245996, 09:59:41,军工装备+商业航天+无人机禁毒,涨停,"[{""code"":""688287.SH"",""time"":1776131981605,""openTime"":null,""duration"":12592601,""updatedTime"":1776150000000,""firstVol"":2234329.0,""highestVol"":8668086.0,""firstVolDivLTGB"":0.006030323689474883,""firstVolDivVol"":0.11264142193241128,""highestVolDivLTGB"":0.023394658686435876,""highestVolDivVol"":0.37685944247442027}]", 09:59:41,11408814.989999998,0,297756823.74,12.620175873051513,603940428.0,22,688287,20260414
002364.SZ,中恒电气,40.79,2.6163522012578593,6777654,677765400,330215056,2.052496964281362, 09:32:23,宁德时代入股+HVDC+数据中心电源,涨停,"[{""code"":""002364.SZ"",""time"":1776130343696,""openTime"":null,""duration"":14230510,""updatedTime"":1776150000000,""firstVol"":1.3392821E7,""highestVol"":3.1301978E7,""firstVolDivLTGB"":0.023997009086625755,""firstVolDivVol"":0.20690700756729274,""highestVolDivLTGB"":0.05608630552856336,""highestVolDivVol"":0.46643390155200914}]", 09:32:23,287982518.46000004,0,14030837729.44,26.209867608217113,23713828762.4,33,002364,20260414
603527.SH,众源新材,12.96,4.3478260869565295,6723333,672333300,195843908,3.4330059426714463, 10:07:04,固态电池+铜箔+新能源结构件+3D打印,涨停,"[{""code"":""603527.SH"",""time"":1776132424219,""openTime"":null,""duration"":12149987,""updatedTime"":1776150000000,""firstVol"":2.9246E7,""highestVol"":2.9246E7,""firstVolDivLTGB"":0.0922670577011413,""firstVolDivVol"":1.6946355507953765,""highestVolDivLTGB"":0.0922670577011413,""highestVolDivVol"":1.6946355507953765}]", 10:07:04,80007662.7,0,2330542505.2,12.095630260809543,3771957280.0,17,603527,20260414
605167.SH,利柏特,17.49,0.6908462867011942,6567900,656790000,169804691,3.867914344015384, 13:06:17,核电模块+海工模块+工业模块,涨停,"[{""code"":""605167.SH"",""time"":1776143177541,""openTime"":null,""duration"":6822459,""updatedTime"":1776150000000,""firstVol"":1.97885E7,""highestVol"":1.97885E7,""firstVolDivLTGB"":0.044062637870398484,""firstVolDivVol"":2.7947166671233084,""highestVolDivLTGB"":0.044062637870398484,""highestVolDivVol"":2.7947166671233084}]", 13:06:17,128993556.0,0,3334964131.24,5.114100175241919,8820310330.56,17,605167,20260414
002157.SZ,正邦科技,3.47,5.151515151515163,6517000,651700000,7234254207,0.09008530545821888, 10:39:30,生猪养殖+量价齐升+双胞胎协同,涨停,"[{""code"":""002157.SZ"",""time"":1776134370606,""openTime"":1776134445151,""duration"":74545,""updatedTime"":1776134445151,""firstVol"":1.8160784E8,""highestVol"":1.8160784E8,""firstVolDivLTGB"":0.025103878686523463,""firstVolDivVol"":0.6480746269966956,""highestVolDivLTGB"":0.025103878686523463,""highestVolDivVol"":0.6480746269966956},{""code"":""002157.SZ"",""time"":1776134493470,""openTime"":1776134512178,""duration"":18708,""updatedTime"":1776134512178,""firstVol"":1772200.0,""highestVol"":1772200.0,""firstVolDivLTGB"":2.4497342079646386E-4,""firstVolDivVol"":0.005622193840185857,""highestVolDivLTGB"":2.4497342079646386E-4,""highestVolDivVol"":0.005622193840185857},{""code"":""002157.SZ"",""time"":1776134529434,""openTime"":1776134726156,""duration"":196722,""updatedTime"":1776134726156,""firstVol"":7.0775131E7,""highestVol"":8.8929531E7,""firstVolDivLTGB"":0.009783334808931189,""firstVolDivVol"":0.2197272344844608,""highestVolDivLTGB"":0.01229284020928517,""highestVolDivVol"":0.2730349500702317},{""code"":""002157.SZ"",""time"":1776136235214,""openTime"":1776145217980,""duration"":3556972,""updatedTime"":1776145217980,""firstVol"":7.5849875E7,""highestVol"":7.5849875E7,""firstVolDivLTGB"":0.010484823014182477,""firstVolDivVol"":0.1689942459648129,""highestVolDivLTGB"":0.010484823014182477,""highestVolDivVol"":0.1689942459648129},{""code"":""002157.SZ"",""time"":1776145277980,""openTime"":1776145367981,""duration"":90001,""updatedTime"":1776145367981,""firstVol"":1.51191E7,""highestVol"":1.5266E7,""firstVolDivLTGB"":0.002089932088005765,""firstVolDivVol"":0.028179062358944868,""highestVolDivLTGB"":0.0021102382585931707,""highestVolDivVol"":0.02844001717951411},{""code"":""002157.SZ"",""time"":1776145397981,""openTime"":1776145428302,""duration"":30321,""updatedTime"":1776145428302,""firstVol"":2722800.0,""highestVol"":2722800.0,""firstVolDivLTGB"":3.7637604680318913E-4,""firstVolDivVol"":0.005004851183797664,""highestVolDivLTGB"":3.7637604680318913E-4,""highestVolDivVol"":0.005004851183797664},{""code"":""002157.SZ"",""time"":1776145443302,""openTime"":1776145778930,""duration"":335628,""updatedTime"":1776145778930,""firstVol"":1252600.0,""highestVol"":2.08518E7,""firstVolDivLTGB"":1.7314846342943835E-4,""firstVolDivVol"":0.002291953191311525,""highestVolDivLTGB"":0.0028823703734136698,""highestVolDivVol"":0.0381131952283986},{""code"":""002157.SZ"",""time"":1776145793930,""openTime"":1776147297581,""duration"":1503651,""updatedTime"":1776147297581,""firstVol"":48200.0,""highestVol"":2.23096E7,""firstVolDivLTGB"":6.6627462376648E-6,""firstVolDivVol"":8.685323799322458E-5,""highestVolDivLTGB"":0.003083883889290594,""highestVolDivVol"":0.03919470186351925},{""code"":""002157.SZ"",""time"":1776147312581,""openTime"":1776147410263,""duration"":97682,""updatedTime"":1776147410263,""firstVol"":4900.0,""highestVol"":320600.0,""firstVolDivLTGB"":6.773331237460066E-7,""firstVolDivVol"":8.373699692606611E-6,""highestVolDivLTGB"":4.4316938667953004E-5,""highestVolDivVol"":5.46768227983864E-4},{""code"":""002157.SZ"",""time"":1776147425263,""openTime"":1776147530466,""duration"":105203,""updatedTime"":1776147530466,""firstVol"":5400.0,""highestVol"":185900.0,""firstVolDivLTGB"":7.464487486180482E-7,""firstVolDivVol"":9.187375294140625E-6,""highestVolDivLTGB"":2.5697189327425026E-5,""highestVolDivVol"":3.155706496820511E-4},{""code"":""002157.SZ"",""time"":1776147546152,""openTime"":1776147579187,""duration"":33035,""updatedTime"":1776147579187,""firstVol"":86600.0,""highestVol"":101400.0,""firstVolDivLTGB"":1.1970826227837587E-5,""firstVolDivVol"":1.46602212704778E-4,""highestVolDivLTGB"":1.4016648724050015E-5,""highestVolDivVol"":1.7157783108835982E-4},{""code"":""002157.SZ"",""time"":1776147619805,""openTime"":1776147691666,""duration"":71861,""updatedTime"":1776147691666,""firstVol"":61600.0,""highestVol"":195900.0,""firstVolDivLTGB"":8.515044984235511E-6,""firstVolDivVol"":1.0395867548141727E-4,""highestVolDivLTGB"":2.7079501824865858E-5,""highestVolDivVol"":3.302081049351801E-4},{""code"":""002157.SZ"",""time"":1776147721666,""openTime"":1776147736666,""duration"":15000,""updatedTime"":1776147736666,""firstVol"":46574.0,""highestVol"":46574.0,""firstVolDivLTGB"":6.437982225580921E-6,""firstVolDivVol"":7.82720692018264E-5,""highestVolDivLTGB"":6.437982225580921E-6,""highestVolDivVol"":7.82720692018264E-5},{""code"":""002157.SZ"",""time"":1776147751666,""openTime"":1776147880563,""duration"":128897,""updatedTime"":1776147880563,""firstVol"":143400.0,""highestVol"":1544874.0,""firstVolDivLTGB"":1.98223612133015E-5,""firstVolDivVol"":2.4072929089762765E-4,""highestVolDivLTGB"":2.1354986371714045E-4,""highestVolDivVol"":0.0025878088782953722},{""code"":""002157.SZ"",""time"":1776147895563,""openTime"":1776147940563,""duration"":45000,""updatedTime"":1776147940563,""firstVol"":16774.0,""highestVol"":136274.0,""firstVolDivLTGB"":2.318690983207248E-6,""firstVolDivVol"":2.798455374087868E-5,""highestVolDivLTGB"":1.8837325327625163E-5,""highestVolDivVol"":2.2718232879774997E-4},{""code"":""002157.SZ"",""time"":1776147980396,""openTime"":1776147995396,""duration"":15000,""updatedTime"":1776147995396,""firstVol"":19200.0,""highestVol"":19200.0,""firstVolDivLTGB"":2.6540399950863934E-6,""firstVolDivVol"":3.1895081660462604E-5,""highestVolDivLTGB"":2.6540399950863934E-6,""highestVolDivVol"":3.1895081660462604E-5},{""code"":""002157.SZ"",""time"":1776148010396,""openTime"":1776148249115,""duration"":238719,""updatedTime"":1776148249115,""firstVol"":21100.0,""highestVol"":1690300.0,""firstVolDivLTGB"":2.9166793696001508E-6,""firstVolDivVol"":3.500981162415013E-5,""highestVolDivLTGB"":2.3365228144242348E-4,""highestVolDivVol"":0.002787328822630689},{""code"":""002157.SZ"",""time"":1776148265239,""openTime"":1776148487642,""duration"":222403,""updatedTime"":1776148487642,""firstVol"":296300.0,""highestVol"":296300.0,""firstVolDivLTGB"":4.095791929917179E-5,""firstVolDivVol"":4.872024351111059E-4,""highestVolDivLTGB"":4.095791929917179E-5,""highestVolDivVol"":4.872024351111059E-4},{""code"":""002157.SZ"",""time"":1776148502642,""openTime"":null,""duration"":1497358,""updatedTime"":1776150000000,""firstVol"":27000.0,""highestVol"":1.24701E7,""firstVolDivLTGB"":3.7322437430902408E-6,""firstVolDivVol"":4.4069967962112625E-5,""highestVolDivLTGB"":0.0017237575074336893,""highestVolDivVol"":0.02016016712078682}]", 14:35:02,22744330.0,18,25247547182.43,8.664480167056977,25247547182.43,33,002157,20260414
002229.SZ,鸿博股份,16.39,1.8645121193287801,6514650,651465000,493156163,1.3210115757997736, 09:31:23,AI算力业务+彩票印刷龙头,涨停,"[{""code"":""002229.SZ"",""time"":1776130283379,""openTime"":null,""duration"":14290827,""updatedTime"":1776150000000,""firstVol"":3.9344705E7,""highestVol"":6.0037066E7,""firstVolDivLTGB"":0.07978143223569528,""firstVolDivVol"":2.205649285063233,""highestVolDivLTGB"":0.12174047594737247,""highestVolDivVol"":2.581196927348482}]", 09:31:23,128338605.0,0,9715176411.1,9.040334349425944,9715176411.1,33,002229,20260414
603383.SH,顶点软件,32.46,-1.5468607825295664,6215356,621535600,119603382,5.19663900473985, 10:30:44,金融科技+AI应用+信创,涨停,"[{""code"":""603383.SH"",""time"":1776133844592,""openTime"":null,""duration"":10729614,""updatedTime"":1776150000000,""firstVol"":1.99335E7,""highestVol"":1.99335E7,""firstVolDivLTGB"":0.09705839609319396,""firstVolDivVol"":2.3358618631279984,""highestVolDivLTGB"":0.09705839609319396,""highestVolDivVol"":2.3358618631279984}]", 10:30:44,198518470.64000002,0,3820132021.08,8.138001482265777,6559720906.46,17,603383,20260414
000711.SZ,ST京蓝,4.92,2.9288702928870225,6104900,610490000,2222009423,0.2747468096583315, 10:25:29,铟靶材+固危废资源化+ST炒作,涨停,"[{""code"":""000711.SZ"",""time"":1776133529252,""openTime"":1776134005898,""duration"":476646,""updatedTime"":1776134005898,""firstVol"":8394760.0,""highestVol"":1.198756E7,""firstVolDivLTGB"":0.00352472246820338,""firstVolDivVol"":0.09790864651019698,""highestVolDivLTGB"":0.005033237647167532,""highestVolDivVol"":0.13786261539028777},{""code"":""000711.SZ"",""time"":1776134773401,""openTime"":1776134842964,""duration"":69563,""updatedTime"":1776134842964,""firstVol"":5210358.0,""highestVol"":5404458.0,""firstVolDivLTGB"":0.0021876820671446503,""firstVolDivVol"":0.048594706861147786,""highestVolDivLTGB"":0.002269179171419016,""highestVolDivVol"":0.05038041728863901},{""code"":""000711.SZ"",""time"":1776134959496,""openTime"":1776135486242,""duration"":526746,""updatedTime"":1776135486242,""firstVol"":130800.0,""highestVol"":5938200.0,""firstVolDivLTGB"":5.4919223282262045E-5,""firstVolDivVol"":0.0011860116992618891,""highestVolDivLTGB"":0.002493282352406181,""highestVolDivVol"":0.05357747526501145},{""code"":""000711.SZ"",""time"":1776136088567,""openTime"":1776136111667,""duration"":23100,""updatedTime"":1776136111667,""firstVol"":22500.0,""highestVol"":22500.0,""firstVolDivLTGB"":9.447114096719389E-6,""firstVolDivVol"":1.933848791417562E-4,""highestVolDivLTGB"":9.447114096719389E-6,""highestVolDivVol"":1.933848791417562E-4},{""code"":""000711.SZ"",""time"":1776136205214,""openTime"":null,""duration"":8368992,""updatedTime"":1776150000000,""firstVol"":14700.0,""highestVol"":7436300.0,""firstVolDivLTGB"":6.17211454319E-6,""firstVolDivVol"":1.2594405565048006E-4,""highestVolDivLTGB"":0.003122292202552639,""highestVolDivVol"":0.06287041936750142}]", 11:10:05,21916591.0,4,7977013828.57,5.374972255461943,8548822071.15,33,000711,20260414
002686.SZ,亿利达,7.42,-1.591511936339524,5934200,593420000,298433277,1.988451173962078, 09:44:12,数据中心冷却+控制权变更+浙江国资,涨停,"[{""code"":""002686.SZ"",""time"":1776131052617,""openTime"":null,""duration"":13521589,""updatedTime"":1776150000000,""firstVol"":4.3523E7,""highestVol"":4.41514E7,""firstVolDivLTGB"":0.08326054149658098,""firstVolDivVol"":2.367928531789643,""highestVolDivLTGB"":0.08446268574850414,""highestVolDivVol"":2.3235255421826237}]", 09:44:12,44981236.0,0,2262124239.66,12.513651418303462,3962284743.64,33,002686,20260414
