股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260421],{(}涨停封单量[20260421]{*}100.0{)},自由流通股[20260421],fenglu_ratio,zt_first_time,涨停原因类别[20260421],涨停[20260421],涨停明细数据[20260421],zt_last_time,涨停封单额[20260421],涨停开板次数[20260421],自由流通市值[20260421],实际换手率[20260421],a股市值(不含限售股)[20260421],market_code,code,date
002565.SZ,顺灏股份,19.02,2.699784017278618,15286649,1528664900,807119518,1.8939758807815128, 09:30:00,太空算力+增资轨道辰光+环保包装,涨停,"[{""code"":""002565.SZ"",""time"":1776735000000,""openTime"":1776735127808,""duration"":127808,""updatedTime"":1776735127808,""firstVol"":7.720019E7,""highestVol"":7.720019E7,""firstVolDivLTGB"":0.07283422112967218,""firstVolDivVol"":7.014302964444295,""highestVolDivLTGB"":0.07283422112967218,""highestVolDivVol"":7.014302964444295},{""code"":""002565.SZ"",""time"":1776735142808,""openTime"":null,""duration"":14243236,""updatedTime"":1776754800000,""firstVol"":4.8183862E7,""highestVol"":6.1263311E7,""firstVolDivLTGB"":0.0454588785311229,""firstVolDivVol"":0.7852947817856527,""highestVolDivLTGB"":0.05779863418095057,""highestVolDivVol"":0.6412627067774664}]", 09:32:22,341198005.68,1,18014907641.76,16.056696574645343,23658199439.04,33,002565,20260421
600308.SH,华泰股份,3.89,-2.749999999999997,12776380,1277638000,913418433,1.3987433949671564, 13:01:51,造纸+化工涨价+光伏,涨停,"[{""code"":""600308.SH"",""time"":1776747711979,""openTime"":null,""duration"":7088021,""updatedTime"":1776754800000,""firstVol"":8.0697788E7,""highestVol"":8.0697788E7,""firstVolDivLTGB"":0.053200194239958476,""firstVolDivVol"":2.2458483784251935,""highestVolDivLTGB"":0.053200194239958476,""highestVolDivVol"":2.2458483784251935}]", 13:01:51,52894213.199999996,0,3781552312.62,5.365546635514416,6279842528.64,17,600308,20260421
600032.SH,浙江新能,9.87,-4.174757281553412,12711600,1271160000,556722024,2.283293897494524, 11:25:29,绿电+氢能+浙江国资,涨停,"[{""code"":""600032.SH"",""time"":1776741929658,""openTime"":null,""duration"":7456386,""updatedTime"":1776754800000,""firstVol"":1.072506E8,""highestVol"":1.072506E8,""firstVolDivLTGB"":0.044600865210192506,""firstVolDivVol"":0.9976387395178056,""highestVolDivLTGB"":0.044600865210192506,""highestVolDivVol"":0.9976387395178056}]", 11:25:29,138047976.0,0,6046001180.64,21.083618204405724,26114774018.64,17,600032,20260421
603815.SH,交建股份,7.28,3.5561877667140824,12567200,1256720000,300732415,4.1788644566299915, 10:21:42,基建+新型城镇化+地下管网,涨停,"[{""code"":""603815.SH"",""time"":1776738102214,""openTime"":null,""duration"":11283830,""updatedTime"":1776754800000,""firstVol"":5.42899E7,""highestVol"":5.59708E7,""firstVolDivLTGB"":0.08771655225295871,""firstVolDivVol"":0.8826050530362238,""highestVolDivLTGB"":0.09043239355460042,""highestVolDivVol"":0.9081719673112091}]", 10:21:42,88850104.0,0,2126178174.05,22.864870752293196,4375794341.45,17,603815,20260421
002201.SZ,九鼎新材,13.39,-4.014336917562715,12278053,1227805300,394413087,3.112993306938621, 14:52:06,年报增长+商业航天+玻璃纤维+风电叶片,涨停,"[{""code"":""002201.SZ"",""time"":1776754326903,""openTime"":null,""duration"":473097,""updatedTime"":1776754800000,""firstVol"":4.2831479E7,""highestVol"":4.2831479E7,""firstVolDivLTGB"":0.07114590028639264,""firstVolDivVol"":0.5065504539945074,""highestVolDivLTGB"":0.07114590028639264,""highestVolDivVol"":0.5065504539945074}]", 14:52:06,171033278.29,0,5494174301.91,23.94094849089021,8386182479.5,33,002201,20260421
002361.SZ,神剑股份,20.55,2.493765586034913,12119263,1211926300,699714994,1.732028483585704, 09:36:22,商业航天+无人机+聚酯树脂+地方国资,涨停,"[{""code"":""002361.SZ"",""time"":1776735382823,""openTime"":1776735397823,""duration"":15000,""updatedTime"":1776735397823,""firstVol"":3920500.0,""highestVol"":3920500.0,""firstVolDivLTGB"":0.004845369712053563,""firstVolDivVol"":0.03292869464825435,""highestVolDivLTGB"":0.004845369712053563,""highestVolDivVol"":0.03292869464825435},{""code"":""002361.SZ"",""time"":1776735607858,""openTime"":1776736289826,""duration"":681968,""updatedTime"":1776736289826,""firstVol"":1.92587E7,""highestVol"":2.8878885E7,""firstVolDivLTGB"":0.02380194405650452,""firstVolDivVol"":0.12429103826938022,""highestVolDivLTGB"":0.03569158900570794,""highestVolDivVol"":0.18324591167535997},{""code"":""002361.SZ"",""time"":1776752761040,""openTime"":null,""duration"":2038960,""updatedTime"":1776754800000,""firstVol"":1.668586E7,""highestVol"":2.023566E7,""firstVolDivLTGB"":0.020622155506584892,""firstVolDivVol"":0.047242871450688825,""highestVolDivLTGB"":0.025009374841834922,""highestVolDivVol"":0.05716705099790047}]", 14:26:01,274986077.47,2,15876533213.86,51.06844573349246,18356640860.41,33,002361,20260421
002950.SZ,奥美医疗,13.77,-0.2896451846488119,11614900,1161490000,237904273,4.88217376406686, 11:11:37,医用敷料+AI医疗+三胎+出口第一,涨停,"[{""code"":""002950.SZ"",""time"":1776741097034,""openTime"":null,""duration"":8289010,""updatedTime"":1776754800000,""firstVol"":4.99426E7,""highestVol"":4.99426E7,""firstVolDivLTGB"":0.11049364905989524,""firstVolDivVol"":1.4024267852828447,""highestVolDivLTGB"":0.11049364905989524,""highestVolDivVol"":1.4024267852828447}]", 11:11:37,167022262.0,0,3421063445.74,16.691148712574826,6177953646.9,33,002950,20260421
600699.SH,均胜电子,28.52,0.17562346329469866,11019244,1101924400,839564503,1.3124952234908864, 14:27:19,参投光模块公司+人形机器人+汽车电子,涨停,"[{""code"":""600699.SH"",""time"":1776752839870,""openTime"":null,""duration"":1960130,""updatedTime"":1776754800000,""firstVol"":5.5312476E7,""highestVol"":5.7730826E7,""firstVolDivLTGB"":0.040819399471686155,""firstVolDivVol"":0.6054263032698212,""highestVolDivLTGB"":0.04260408896402333,""highestVolDivVol"":0.6215993655276497}]", 14:27:19,316362495.24,0,24103896881.13,12.37204951243633,38903590119.24,17,600699,20260421
002982.SZ,湘佳股份,14.5,1.4695591322603279,10604664,1060466400,97350002,10.893337218421424, 14:17:29,黄羽肉鸡+猪肉概念+预制菜,涨停,"[{""code"":""002982.SZ"",""time"":1776752249254,""openTime"":null,""duration"":2550746,""updatedTime"":1776754800000,""firstVol"":2.298286E7,""highestVol"":2.298286E7,""firstVolDivLTGB"":0.17666738693099215,""firstVolDivVol"":1.7400026649465647,""highestVolDivLTGB"":0.17666738693099215,""highestVolDivVol"":1.7400026649465647}]", 14:17:29,164796478.56,0,1512819031.08,15.159646324403774,2021616160.2,33,002982,20260421
000609.SZ,*ST中迪,14.42,5.0254916241806225,10368558,1036855800,219913472,4.714835296675231, 09:30:00,半导体资产注入+房地产回款+ST博弈,涨停,"[{""code"":""000609.SZ"",""time"":1776735000000,""openTime"":null,""duration"":14386044,""updatedTime"":1776754800000,""firstVol"":4.09894E7,""highestVol"":4.09894E7,""firstVolDivLTGB"":0.14082884406047735,""firstVolDivVol"":819.788,""highestVolDivLTGB"":0.14082884406047735,""highestVolDivVol"":819.788}]", 09:30:00,111565684.08,0,2366268958.72,0.09960372050330778,3131787006.72,33,000609,20260421
600715.SH,文投控股,2.04,-0.48780487804877015,10337800,1033780000,2144717013,0.48201230919223376, 10:02:48,AI漫剧+影视院线+北京国资,涨停,"[{""code"":""600715.SH"",""time"":1776736968579,""openTime"":1776736983579,""duration"":15000,""updatedTime"":1776736983579,""firstVol"":2318200.0,""highestVol"":2318200.0,""firstVolDivLTGB"":8.098876752627088E-4,""firstVolDivVol"":0.044931666536870966,""highestVolDivLTGB"":8.098876752627088E-4,""highestVolDivVol"":0.044931666536870966},{""code"":""600715.SH"",""time"":1776737178581,""openTime"":null,""duration"":12207463,""updatedTime"":1776754800000,""firstVol"":9.80958E7,""highestVol"":9.80958E7,""firstVolDivLTGB"":0.03427080468252766,""firstVolDivVol"":1.191900286188605,""highestVolDivLTGB"":0.03427080468252766,""highestVolDivVol"":1.191900286188605}]", 10:06:18,22949916.000000004,1,4761271768.86,7.013089190242741,6354466375.02,17,600715,20260421
600261.SH,阳光照明,3.56,-9.644670050761418,9319000,931900000,712169134,1.3085374744702147, 10:47:58,氢能装备+LED照明+年报发布+高股息,涨停,"[{""code"":""600261.SH"",""time"":1776739678236,""openTime"":1776739829832,""duration"":151596,""updatedTime"":1776739829832,""firstVol"":5.34079E7,""highestVol"":5.34079E7,""firstVolDivLTGB"":0.04000433043493197,""firstVolDivVol"":0.9743764137998726,""highestVolDivLTGB"":0.04000433043493197,""highestVolDivVol"":0.9743764137998726},{""code"":""600261.SH"",""time"":1776739844832,""openTime"":null,""duration"":9541212,""updatedTime"":1776754800000,""firstVol"":5.8856392E7,""highestVol"":5.9067592E7,""firstVolDivLTGB"":0.04408543593318379,""firstVolDivVol"":0.9346474632214481,""highestVolDivLTGB"":0.04424363190396448,""highestVolDivVol"":0.9354255455477851}]", 10:50:44,37928330.0,1,2898528375.38,10.9131327502885,5433665571.62,17,600261,20260421
600396.SH,华电辽能,9.92,-4.889741131351868,9148700,914870000,676053306,1.3532512774961565, 11:26:29,火电+氢能+央企,涨停,"[{""code"":""600396.SH"",""time"":1776741989658,""openTime"":null,""duration"":7396386,""updatedTime"":1776754800000,""firstVol"":1.0611058E8,""highestVol"":1.0673778E8,""firstVolDivLTGB"":0.07205139459879338,""firstVolDivVol"":0.43254168026462225,""highestVolDivLTGB"":0.07247727705737916,""highestVolDivVol"":0.4315466778341227}]", 11:26:29,74378931.0,0,5496313377.78,44.907291970257745,11973106422.21,17,600396,20260421
603030.SH,全筑股份,2.65,9.958506224066381,8702000,870200000,1068354659,0.8145235223802211, 09:37:52,机器人+先进光源+AI智慧建造+海外布局,涨停,"[{""code"":""603030.SH"",""time"":1776735472857,""openTime"":1776735487857,""duration"":15000,""updatedTime"":1776735487857,""firstVol"":1974700.0,""highestVol"":1974700.0,""firstVolDivLTGB"":0.0014994682495438343,""firstVolDivVol"":0.07156006522920819,""highestVolDivLTGB"":0.0014994682495438343,""highestVolDivVol"":0.07156006522920819},{""code"":""603030.SH"",""time"":1776735502857,""openTime"":1776735517857,""duration"":15000,""updatedTime"":1776735517857,""firstVol"":587500.0,""highestVol"":587500.0,""firstVolDivLTGB"":4.4611211657821575E-4,""firstVolDivVol"":0.01820232308116532,""highestVolDivLTGB"":4.4611211657821575E-4,""highestVolDivVol"":0.01820232308116532},{""code"":""603030.SH"",""time"":1776735532857,""openTime"":null,""duration"":13853187,""updatedTime"":1776754800000,""firstVol"":3.01453E7,""highestVol"":3.84133E7,""firstVolDivLTGB"":0.022890525255974955,""firstVolDivVol"":0.871601597173431,""highestVolDivLTGB"":0.029168746498304636,""highestVolDivVol"":1.0834320494595997}]", 09:38:52,22364140.0,2,2745671473.63,4.225769000928745,3384519146.4,17,603030,20260421
002342.SZ,巨力索具,19.81,4.814814814814816,7655961,765596100,742070000,1.0317033433503577, 15:00:00,商业航天+深海系泊+索具龙头+年报扭亏,涨停,"[{""code"":""002342.SZ"",""time"":1776754800000,""openTime"":null,""duration"":0,""updatedTime"":1776754800000,""firstVol"":7655961.0,""highestVol"":7655961.0,""firstVolDivLTGB"":0.00801931621782987,""firstVolDivVol"":0.026462859898974685,""highestVolDivLTGB"":0.00801931621782987,""highestVolDivVol"":0.026462859898974685}]", 15:00:00,163990684.62,0,15895139400.0,38.986842211651194,20449459800.0,33,002342,20260421
000715.SZ,中兴商业,5.99,-4.006410256410256,7247840,724784000,252157355,2.8743321803958484, 14:42:14,百货零售+首店经济+恐龙IP,涨停,"[{""code"":""000715.SZ"",""time"":1776753734665,""openTime"":null,""duration"":1065335,""updatedTime"":1776754800000,""firstVol"":3.286346E7,""highestVol"":3.565853E7,""firstVolDivLTGB"":0.06757121829203332,""firstVolDivVol"":1.7157899490668698,""highestVolDivLTGB"":0.0733182176984109,""highestVolDivVol"":1.8247240860971632}]", 14:42:14,45443956.8,0,1581026615.85,10.681902179692518,3049432871.1,33,000715,20260421
600979.SH,广安爱众,4.99,-2.9182879377431803,6949699,694969900,832734183,0.8345639150975024, 11:27:14,电力+液冷服务器+分布式光伏+国企改革,涨停,"[{""code"":""600979.SH"",""time"":1776742034658,""openTime"":1776750134871,""duration"":2686257,""updatedTime"":1776750134871,""firstVol"":5.25504E7,""highestVol"":1.028436E8,""firstVolDivLTGB"":0.04264555285050728,""firstVolDivVol"":0.4111307028460183,""highestVolDivLTGB"":0.08345934910364965,""highestVolDivVol"":0.7856569546701431},{""code"":""600979.SH"",""time"":1776750257273,""openTime"":null,""duration"":4542727,""updatedTime"":1776754800000,""firstVol"":2.75454E7,""highestVol"":2.87931E7,""firstVolDivLTGB"":0.022353565557795243,""firstVolDivVol"":0.15955917934770583,""highestVolDivLTGB"":0.023366095553600755,""highestVolDivVol"":0.1655669543008502}]", 13:44:17,36972398.68,1,4430145853.56,22.738078232582893,6555622082.8,17,600979,20260421
600678.SH,ST金顶,10.38,-5.032021957913988,6742899,674289900,348990000,1.9321181122668272, 09:31:22,商业航天+石灰石+太空采矿+国企改革,涨停,"[{""code"":""600678.SH"",""time"":1776735082808,""openTime"":1776735097808,""duration"":15000,""updatedTime"":1776735097808,""firstVol"":8955600.0,""highestVol"":8955600.0,""firstVolDivLTGB"":0.025661480271641023,""firstVolDivVol"":1.2095460623168244,""highestVolDivLTGB"":0.025661480271641023,""highestVolDivVol"":1.2095460623168244},{""code"":""600678.SH"",""time"":1776735127808,""openTime"":1776735142808,""duration"":15000,""updatedTime"":1776735142808,""firstVol"":5977800.0,""highestVol"":5977800.0,""firstVolDivLTGB"":0.01712885756038855,""firstVolDivVol"":0.4365269461077844,""highestVolDivLTGB"":0.01712885756038855,""highestVolDivVol"":0.4365269461077844},{""code"":""600678.SH"",""time"":1776735187808,""openTime"":null,""duration"":14198236,""updatedTime"":1776754800000,""firstVol"":8860300.0,""highestVol"":1.91566E7,""firstVolDivLTGB"":0.02538840654460013,""firstVolDivVol"":0.4987475443425593,""highestVolDivLTGB"":0.054891544170320064,""highestVolDivVol"":0.9416292684365491}]", 09:33:07,80038211.13,2,4142511300.0,8.549127768703974,4142511300.0,22,600678,20260421
603017.SH,中衡设计,15.4,0.7194244604316626,5950500,595050000,154984571,3.839414440809079, 09:30:07,商业航天+低空经济+工程设计,涨停,"[{""code"":""603017.SH"",""time"":1776735007808,""openTime"":null,""duration"":14378236,""updatedTime"":1776754800000,""firstVol"":326513.0,""highestVol"":9530700.0,""firstVolDivLTGB"":0.0011822030255060412,""firstVolDivVol"":0.07469322665780907,""highestVolDivLTGB"":0.03450772978469595,""highestVolDivVol"":0.7302386310464087}]", 09:30:07,93006315.0,0,2422408844.73,9.510099556942349,4316854279.59,17,603017,20260421
002846.SZ,英联股份,15.4,-0.9646302250803881,5289800,528980000,176991106,2.988737750472049, 13:05:21,固态电池+复合集流体+锂金属负极,涨停,"[{""code"":""002846.SZ"",""time"":1776747921980,""openTime"":null,""duration"":6878020,""updatedTime"":1776754800000,""firstVol"":2.900642E7,""highestVol"":2.900642E7,""firstVolDivLTGB"":0.11285750089752435,""firstVolDivVol"":2.273941103222543,""highestVolDivLTGB"":0.11285750089752435,""highestVolDivVol"":2.273941103222543}]", 13:05:21,86170842.0,0,2883185116.74,10.651547654603617,4237933925.79,33,002846,20260421
603178.SH,圣龙股份,19.46,10.005652911249289,5256500,525650000,93560739,5.618275417854491, 09:39:37,机器人关节+低空经济+新能源电驱,涨停,"[{""code"":""603178.SH"",""time"":1776735577857,""openTime"":1776735607858,""duration"":30001,""updatedTime"":1776735607858,""firstVol"":503500.0,""highestVol"":503500.0,""firstVolDivLTGB"":0.0021297575987731343,""firstVolDivVol"":0.028945699879140925,""highestVolDivLTGB"":0.0021297575987731343,""highestVolDivVol"":0.028945699879140925},{""code"":""603178.SH"",""time"":1776735667858,""openTime"":null,""duration"":13718186,""updatedTime"":1776754800000,""firstVol"":3146800.0,""highestVol"":1.14017E7,""firstVolDivLTGB"":0.013310667749392848,""firstVolDivVol"":0.13478541906859026,""highestVolDivLTGB"":0.048228117604630874,""highestVolDivVol"":0.46477530506624526}]", 09:41:07,110807019.99999999,1,1972260378.12,29.8792413343379,4983562451.48,17,603178,20260421
603335.SH,迪生力,7.07,-2.4827586206896513,4879500,487950000,234413000,2.0815825060896795, 09:34:37,锂电池回收+汽车轮毂+年报净利扭亏,涨停,"[{""code"":""603335.SH"",""time"":1776735277808,""openTime"":null,""duration"":14108236,""updatedTime"":1776754800000,""firstVol"":5312661.0,""highestVol"":1.85983E7,""firstVolDivLTGB"":0.01240856710559937,""firstVolDivVol"":0.47549253716381795,""highestVolDivLTGB"":0.043439295976172534,""highestVolDivVol"":1.3738994779517364}]", 09:34:37,35961915.0,0,1727623810.0,8.688933207629269,3155425702.0,17,603335,20260421
603898.SH,好莱客,13.81,2.448071216617211,4461300,446130000,102531201,4.3511633107662515, 13:02:21,AI智能家居+IP经济+定制家居,涨停,"[{""code"":""603898.SH"",""time"":1776747741980,""openTime"":null,""duration"":7058020,""updatedTime"":1776754800000,""firstVol"":2.0112416E7,""highestVol"":2.0112416E7,""firstVolDivLTGB"":0.06459847434484123,""firstVolDivVol"":3.642677268946891,""highestVolDivLTGB"":0.06459847434484123,""highestVolDivVol"":3.642677268946891}]", 13:02:21,64688850.0,0,1486702414.5,7.817257499987735,4514503399.0,17,603898,20260421
002952.SZ,亚世光电,27.6,-2.1970233876683114,4004800,400480000,51662442,7.75185965851169, 10:25:21,电子纸+液晶显示+液晶光阀+外销,涨停,"[{""code"":""002952.SZ"",""time"":1776738321834,""openTime"":null,""duration"":11064210,""updatedTime"":1776754800000,""firstVol"":2.2714E7,""highestVol"":2.2714E7,""firstVolDivLTGB"":0.17253974308730466,""firstVolDivVol"":2.7530452699836374,""highestVolDivLTGB"":0.17253974308730466,""highestVolDivVol"":2.7530452699836374}]", 10:25:21,109290992.0,0,1409868042.18,21.447302084558835,3592592923.28,33,002952,20260421
603843.SH,*ST正平,8.97,5.0351288056206265,3889600,388960000,498171582,0.7807751667376321, 09:30:00,算力租赁+重整预期+ST板块,涨停,"[{""code"":""603843.SH"",""time"":1776735000000,""openTime"":null,""duration"":14386044,""updatedTime"":1776754800000,""firstVol"":3612500.0,""highestVol"":5459720.0,""firstVolDivLTGB"":0.0051634934475453965,""firstVolDivVol"":5.119030749610316,""highestVolDivLTGB"":0.007803800261711433,""highestVolDivVol"":4.228800693992627}]", 09:30:00,32750432.0,0,4194604720.44,0.4739491543297225,5890827655.54,22,603843,20260421
300533.SZ,冰川网络,26.61,-4.004329004329002,3635682,363568200,141987851,2.5605585086290237, 10:13:18,年报扭亏+高分红+游戏+出海,涨停,"[{""code"":""300533.SZ"",""time"":1776737598584,""openTime"":null,""duration"":11787460,""updatedTime"":1776754800000,""firstVol"":2.4812875E7,""highestVol"":2.4812875E7,""firstVolDivLTGB"":0.15040505431417975,""firstVolDivVol"":1.1208102487553604,""highestVolDivLTGB"":0.15040505431417975,""highestVolDivVol"":1.1208102487553604}]", 10:13:18,111179155.55999999,0,4341988483.58,18.156504108228244,5044895073.24,33,300533,20260421
000056.SZ,*ST皇庭,1.74,-4.91803278688525,3598200,359820000,722598158,0.49795310992198794, 10:18:20,功率半导体+固态电池+商业管理,涨停,"[{""code"":""000056.SZ"",""time"":1776737900144,""openTime"":1776747651979,""duration"":4337879,""updatedTime"":1776747651979,""firstVol"":2.4591871E7,""highestVol"":2.90936E7,""firstVolDivLTGB"":0.02721162885233115,""firstVolDivVol"":0.1763405487151209,""highestVolDivLTGB"":0.03219292444963547,""highestVolDivVol"":0.1987334275532446},{""code"":""000056.SZ"",""time"":1776747831980,""openTime"":null,""duration"":6968020,""updatedTime"":1776754800000,""firstVol"":8302900.0,""highestVol"":1.28259E7,""firstVolDivLTGB"":0.009187403154400912,""firstVolDivVol"":0.04739920625496662,""highestVolDivLTGB"":0.01419223573908281,""highestVolDivVol"":0.07299441639012308}]", 13:03:51,7448273.999999999,1,1495778187.06,25.57314822272215,1870710870.06,33,000056,20260421
600520.SH,三佳科技,29.46,-1.1409395973154357,3579550,357955000,123356667,2.9017888429167757, 14:56:23,先进封装+半导体设备+合肥国资,涨停,"[{""code"":""600520.SH"",""time"":1776754583525,""openTime"":null,""duration"":216475,""updatedTime"":1776754800000,""firstVol"":6467150.0,""highestVol"":6467150.0,""firstVolDivLTGB"":0.04082023606640157,""firstVolDivVol"":0.22568886989521642,""highestVolDivLTGB"":0.04082023606640157,""highestVolDivVol"":0.22568886989521642}]", 14:56:23,109176275.0,0,3762378343.5,23.759524079878066,4832115000.0,17,600520,20260421
003027.SZ,同兴科技,23.72,0.21123785382339313,3324639,332463900,73441307,4.526933323776495, 10:50:59,钠电扩产+CCUS+烟气治理,涨停,"[{""code"":""003027.SZ"",""time"":1776739859832,""openTime"":null,""duration"":9526212,""updatedTime"":1776754800000,""firstVol"":1.81423E7,""highestVol"":1.81423E7,""firstVolDivLTGB"":0.1730128983741596,""firstVolDivVol"":1.9027519177444152,""highestVolDivLTGB"":0.1730128983741596,""highestVolDivVol"":1.9027519177444152}]", 10:50:59,83614670.85,0,1847048871.05,16.501245000991062,2637253345.2,33,003027,20260421
