股票代码,股票简称,最新价,chg_pct,p_close,p_open,涨跌幅:前复权[20260415],p_high,p_low,p_low,开盘价:前复权[20260415],最高价:前复权[20260415],最低价:前复权[20260415],收盘价:前复权[20260415],振幅[20260415],成交量[20260415],market_code,code,date
002278.SZ,神开股份,10.39,0.19286403085825798,11.3,11.46,-0.87719298,11.53,,1/5521,11.46,11.53,11.25,11.3,2.45614,1.3286583E7,33,002278,20260415
002291.SZ,遥望科技,6.7,0.7518796992481176,6.38,6.5,-1.84615385,6.55,,1/5521,6.5,6.55,6.36,6.38,2.923076,2.1199921E7,33,002291,20260415
601169.SH,北京银行,5.3,0.0,5.47,5.44,0.73664825,5.48,,1/5521,5.44,5.48,5.43,5.47,0.92081,7.9967202E7,17,601169,20260415
600405.SH,动力源,5.24,0.7692307692307699,5.23,5.35,-2.24299065,5.37,,1/5521,5.35,5.37,5.21,5.23,2.990654,1.0959808E7,17,600405,20260415
601857.SH,中国石油,12.22,-0.24489795918366825,11.76,11.77,-1.42497904,11.8,,1/5521,11.77,11.8,11.64,11.76,1.341156,1.64316711E8,17,601857,20260415
000544.SZ,中原环保,8.45,-0.3537735849056738,8.2,8.19,0.36719706,8.22,,1/5521,8.19,8.22,8.16,8.2,0.734394,4054232,33,000544,20260415
603912.SH,佳力图,10.58,1.2440191387559885,10.14,10.24,-1.64888458,10.49,,1/5521,10.24,10.49,10.13,10.14,3.491755,2.7818132E7,17,603912,20260415
300921.SZ,南凌科技,26.94,0.2978406552494484,25.56,26,-1.99386503,26.35,,1/5521,26,26.35,25.46,25.56,3.412576,6345236,33,300921,20260415
600887.SH,伊利股份,27.46,3.3496424538953726,25.69,25.97,-1.15429011,26.07,,1/5521,25.97,26.07,25.69,25.69,1.4621,4.7938194E7,17,600887,20260415
002176.SZ,江特电机,16.05,-0.24860161591049812,10.9,11.52,-3.36879433,11.72,,1/5521,11.52,11.72,10.88,10.9,7.446808,1.41885089E8,33,002176,20260415
002966.SZ,苏州银行,8.52,-0.3508771929824694,8.62,8.31,3.98069964,8.64,,1/5521,8.31,8.64,8.28,8.62,4.342581,6.0121272E7,33,002966,20260415
688295.SH,中复神鹰,57.15,-2.491042484217712,52.48,54.04,-0.94375236,55.56,,1/5521,54.04,55.56,52.02,52.48,6.681766,1.9279878E7,17,688295,20260415
920394.BJ,民士达,48.6,-1.1793411956079674,46.89,48.1,-1.67750052,48.53,,1/5521,47.9,48.33,46.25,46.69,4.361501,1206099,151,920394,20260415
600520.SH,三佳科技,29.46,-1.1409395973154357,24.3,24.66,-1.37987013,24.78,,1/5521,24.66,24.78,24.25,24.3,2.150974,2957300,17,600520,20260415
300004.SZ,南风股份,13.52,3.363914373088681,14.87,14.73,1.29427793,15.07,,1/5521,14.73,15.07,14.6,14.87,3.201634,2.3890034E7,33,300004,20260415
301456.SZ,盘古智能,31.34,0.5776636713735549,29.25,29.69,-0.54403264,29.69,,1/5521,29.69,29.69,29.12,29.25,1.938116,1102104,33,301456,20260415
688066.SH,航天宏图,15.69,0.0,19.98,19.8,1.7311609,21.33,,1/5521,19.8,21.33,19.76,19.98,7.99389,1.9846273E7,17,688066,20260415
301595.SZ,太力科技,44.62,1.2020866409616557,48.75,49.41,-1.25582337,49.99,,1/5521,49.41,49.99,48.4,48.75,3.220579,2273596,33,301595,20260415
301329.SZ,信音电子,25.24,2.062272543469462,22.8,22.86,-0.21881838,23.24,,1/5521,22.86,23.24,22.78,22.8,2.013129,2203526,33,301329,20260415
300384.SZ,三联虹普,14.21,-1.5246015246015168,15.15,15.19,-0.19762846,15.35,,1/5521,15.19,15.35,15.13,15.15,1.449275,2781562,33,300384,20260415
002827.SZ,高争民爆,30.2,-1.4038524322559573,32.18,32.1,0.40561622,32.58,,1/5521,32.1,32.58,32.1,32.18,1.497659,2672367,33,002827,20260415
002852.SZ,道道全,9.09,-1.4099783080260389,9.77,9.86,-0.9127789,9.86,,1/5521,9.74,9.74,9.64,9.65,1.014198,3420770,33,002852,20260415
920726.BJ,朱老六,18.69,0.429876410531982,17.9,16.72,7.44297719,18,,1/5521,16.72,18,16.65,17.9,8.103241,5271558,151,920726,20260415
601628.SH,中国人寿,36.67,0.08187772925764503,37.7,38.05,-0.18533227,38.31,,1/5521,38.05,38.31,37.61,37.7,1.853322,1.6483415E7,17,601628,20260415
001400.SZ,江顺科技,204.67,-0.6456310679611711,173.71,168.59,2.96976882,181.87,,1/5521,168.59,181.87,165.65,173.71,9.6147,3414922,33,001400,20260415
603007.SH,花王股份,5.86,-3.934426229508186,6.74,6.91,-2.4602026,6.91,,1/5521,6.91,6.91,6.7,6.74,3.039073,1.8684767E7,17,603007,20260415
301203.SZ,国泰环保,45.56,-0.34995625546805903,41.01,41,0.98497907,41.97,,1/5521,41,41.97,40.65,41.01,3.25043,776800,33,301203,20260415
300143.SZ,盈康生命,11.25,-0.08880994671403009,12.15,12.51,-2.48796148,12.58,,1/5521,12.51,12.58,12.11,12.15,3.77207,1.6335495E7,33,300143,20260415
688030.SH,山石网科,16.57,1.345565749235467,15.25,15.29,-0.39190072,15.45,,1/5521,15.29,15.45,15.14,15.25,2.02482,1577567,17,688030,20260415
688627.SH,精智达,293.03,1.7500607659988068,275.44,287.7,-2.55430553,288,,1/5521,287.7,288,274.05,275.44,4.935257,3802255,17,688627,20260415
603338.SH,浙江鼎力,55.12,-4.965517241379314,49.57,50.38,-1.54915591,50.65,,1/5521,50.38,50.65,49.51,49.57,2.26415,3505616,17,603338,20260415
603363.SH,傲农生物,3.39,-0.8771929824561346,4.29,4.23,0,4.31,,1/5521,4.23,4.31,4.23,4.29,1.864801,8.49765E7,17,603363,20260415
600622.SH,光大嘉宝,2.67,2.2988505747126458,2.61,2.7,-3.33333333,2.71,,1/5521,2.7,2.71,2.61,2.61,3.703703,2.3031395E7,17,600622,20260415
688271.SH,联影医疗,109.95,-2.240597492664707,114.0,115.82,-0.61028771,116.1,,1/5521,115.82,116.1,113.86,114.0,1.95292,4361223,17,688271,20260415
601398.SH,工商银行,7.45,-0.2677376171352018,7.5,7.45,0.53619303,7.52,,1/5521,7.45,7.52,7.42,7.5,1.340482,2.23997632E8,17,601398,20260415
301239.SZ,普瑞眼科,46.83,3.6061946902654762,37.82,38.8,-2.70131207,39.14,,1/5521,38.8,39.14,37.8,37.82,3.447388,2362900,33,301239,20260415
600863.SH,华能蒙电,4.64,-1.0660980810234693,4.73,4.66,1.28479657,4.75,,1/5521,4.66,4.75,4.59,4.73,3.426124,8.8199233E7,17,600863,20260415
000887.SZ,中鼎股份,17.4,-0.5714285714285795,18.6,18.89,-1.16896918,19.03,,1/5521,18.89,19.03,18.6,18.6,2.284803,1.5745148E7,33,000887,20260415
002393.SZ,力生制药,16.7,-0.6543723973825071,23.75,23.55,1.84391081,23.85,,1/5521,19.125,19.375,18.875,19.29,2.572898,7180114,33,002393,20260415
605303.SH,园林股份,23.14,1.0480349344978253,22.22,22.75,1,23.73,,1/5521,22.75,23.73,22,22.22,7.863636,1.3606718E7,17,605303,20260415
920267.BJ,鑫汇科,18.46,0.27159152634438194,19.0,19.06,-0.26246719,19.35,,1/5521,19.06,19.35,18.88,19.0,2.467191,274156,151,920267,20260415
300118.SZ,东方日升,17.74,3.5610040863981287,16.45,16.61,-0.48396854,16.98,,1/5521,16.61,16.98,16.4,16.45,3.508771,6.4383189E7,33,300118,20260415
301330.SZ,熵基科技,30.92,-1.3086498563676878,34.1,34.68,-1.0446895,34.9,,1/5521,34.68,34.9,34.01,34.1,2.582704,2231302,33,301330,20260415
002037.SZ,保利联合,8.55,-1.2702078521939888,8.39,8.65,-2.78099652,8.7,,1/5521,8.65,8.7,8.38,8.39,3.707995,7556600,33,002037,20260415
300016.SZ,北陆药业,9.47,-1.6614745586708217,10.46,10.61,0.4803074,10.67,,1/5521,10.61,10.67,10.26,10.46,3.93852,3.724996E7,33,300016,20260415
301468.SZ,博盈特焊,53.96,5.721003134796241,53.64,53.93,0.05595971,55,,1/5521,53.93,55,52.93,53.64,3.861219,6702719,33,301468,20260415
000417.SZ,合百集团,6.69,2.1374045801526806,6.55,6.63,-1.2066365,6.65,,1/5521,6.63,6.65,6.53,6.55,1.809954,7870600,33,000417,20260415
003020.SZ,立方制药,22.73,-0.698995194408039,24.55,24.37,1.7827529,24.63,,1/5521,24.37,24.63,24.06,24.55,2.363184,2742933,33,003020,20260415
002623.SZ,亚玛顿,21.19,1.7771373679154707,21.77,22.03,-1.18020881,22.13,,1/5521,22.03,22.13,21.7,21.77,1.951883,3271500,33,002623,20260415
301366.SZ,一博科技,38.35,0.313889615485233,33.58,33.9,-0.97316426,34.39,,1/5521,33.9,34.39,33.5,33.58,2.624594,2172480,33,301366,20260415
002725.SZ,跃岭股份,16.9,5.164903546981943,16.01,16.5,-2.55629945,16.5,,1/5521,16.5,16.5,15.95,16.01,3.347534,8349268,33,002725,20260415
300474.SZ,景嘉微,65.98,6.902138690861966,60.84,61.5,0.01643926,62.78,,1/5521,61.5,62.78,60.8,60.84,3.254972,1.057691E7,33,300474,20260415
600073.SH,光明肉业,5.88,-0.6756756756756763,5.95,5.96,-0.33500838,5.99,,1/5521,5.96,5.99,5.91,5.95,1.340033,9594804,17,600073,20260415
300245.SZ,ST天玑,8.22,-15.432098765432098,13.44,14.27,-3.37886413,14.3,,1/5521,14.27,14.3,13.36,13.44,6.757728,2.3440653E7,33,300245,20260415
603236.SH,移远通信,72.3,-1.4583617282268058,76.74,78.28,-1.5522771,78.88,,1/5521,78.28,78.88,76.25,76.74,3.373957,5045238,17,603236,20260415
688729.SH,屹唐股份,23.61,4.37665782493368,22.94,22.97,0.218436,23.33,,1/5521,22.97,23.33,22.8,22.94,2.315421,7335539,17,688729,20260415
600990.SH,四创电子,23.12,1.3146362839614405,23.75,24,-0.71070234,24.18,,1/5521,24,24.18,23.64,23.75,2.257525,4373252,17,600990,20260415
600761.SH,安徽合力,18.03,-1.2595837897042739,17.49,17.55,0.17182131,17.7,,1/5521,17.55,17.7,17.47,17.49,1.317296,8751462,17,600761,20260415
002266.SZ,浙富控股,5.28,4.761904761904766,4.4,4.48,-1.78571429,4.5,,1/5521,4.48,4.5,4.36,4.4,3.125,6.5998411E7,33,002266,20260415
601718.SH,际华集团,2.93,0.0,2.96,3,-1.33333333,3.01,,1/5521,3,3.01,2.95,2.96,2,3.1287122E7,17,601718,20260415
000519.SZ,中兵红箭,17.74,2.0713463751438406,17.66,17.95,-1.39586823,18.02,,1/5521,17.95,18.02,17.65,17.66,2.065884,2.25773E7,33,000519,20260415
000683.SZ,博源化工,8.96,-1.5384615384615252,8.58,8.58,0.23364486,8.64,,1/5521,8.58,8.64,8.45,8.58,2.219626,2.5084239E7,33,000683,20260415
300933.SZ,中辰股份,8.16,0.3690036900368925,7.95,7.96,1.01651842,8.29,,1/5521,7.96,8.29,7.83,7.95,5.84498,2.1735825E7,33,300933,20260415
688639.SH,华恒生物,28.0,-0.8147360963514008,28.32,28.2,0.53248136,28.54,,1/5521,28.2,28.54,28.15,28.32,1.384451,3340108,17,688639,20260415
000990.SZ,诚志股份,12.6,-2.6275115919629046,10.6,10.75,-1.57845868,10.75,,1/5521,10.75,10.75,10.11,10.6,5.942432,7.9354696E7,33,000990,20260415
300957.SZ,贝泰妮,40.88,-1.0409101912369878,36.79,37.58,-1.5520471,37.75,,1/5521,37.58,37.75,36.63,36.79,2.997056,7465621,33,300957,20260415
605507.SH,国邦医药,23.92,-1.2386457473162558,25.86,25.5,1.45154963,26.18,,1/5521,25.5,26.18,25.45,25.86,2.863868,4779000,17,605507,20260415
600610.SH,中毅达,9.29,0.10775862068965289,9.12,9.21,-1.0845987,9.28,,1/5521,9.21,9.28,9.08,9.12,2.169197,1.3875989E7,17,600610,20260415
000875.SZ,电投绿能,6.53,-0.6088280060882806,6.49,6.54,-0.76452599,6.62,,1/5521,6.54,6.62,6.47,6.49,2.293577,3.7226411E7,33,000875,20260415
300831.SZ,派瑞股份,20.22,3.7455105182144712,16.83,17.25,-1.6364699,17.44,,1/5521,17.25,17.44,16.79,16.83,3.798947,1.48028E7,33,300831,20260415
300462.SZ,ST华铭,13.16,-1.5706806282722445,12.82,12.88,-0.46583851,12.98,,1/5521,12.88,12.98,12.7,12.82,2.173913,1689710,33,300462,20260415
600736.SH,苏州高新,8.15,-2.9761904761904763,6.11,6.23,-1.76848875,6.26,,1/5521,6.23,6.26,6.09,6.11,2.733118,1.30967E7,17,600736,20260415
002495.SZ,佳隆股份,2.72,-0.3663003663003585,2.51,2.57,-1.953125,2.58,,1/5521,2.57,2.58,2.5,2.51,3.125,1.96994E7,33,002495,20260415
603020.SH,爱普股份,10.87,0.0,11.05,11.27,-1.1627907,11.36,,1/5521,11.27,11.36,11,11.05,3.220035,3253900,17,603020,20260415
688513.SH,苑东生物,64.38,0.972396486825592,66.86,67,0.43563167,67.52,,1/5521,67,67.52,64.64,66.86,4.326273,5159066,17,688513,20260415
920128.BJ,胜业电气,24.1,0.5004170141784862,24.63,25.01,-1.16372392,25.09,,1/5521,25.01,25.09,24.53,24.63,2.247191,324293,151,920128,20260415
688078.SH,龙软科技,27.25,3.1806134040136307,24.0,24.35,-1.19390696,24.4,,1/5521,24.35,24.4,23.93,24.0,1.934952,698269,17,688078,20260415
002074.SZ,国轩高科,36.74,-2.6754966887417164,38.72,39.65,-3.00601202,39.65,,1/5521,39.65,39.65,38.6,38.72,2.63026,7.0114429E7,33,002074,20260415
300588.SZ,熙菱信息,24.11,0.5421184320266847,24.86,24.94,-0.2807862,25.5,,1/5521,24.94,25.5,24.73,24.86,3.088648,3385480,33,300588,20260415
603200.SH,上海洗霸,62.03,0.12913640032283824,61.86,63,-2.58267717,64.96,,1/5521,63,64.96,61.5,61.86,5.448818,1.1669726E7,17,603200,20260415
301252.SZ,同星科技,36.85,0.7656549083948623,38.04,38.54,-1.0663199,39.26,,1/5521,38.54,39.26,37.7,38.04,4.057217,3586837,33,301252,20260415
002139.SZ,拓邦股份,10.71,-1.3812154696132466,12.38,12.5,-0.80128205,12.55,,1/5521,12.5,12.55,12.33,12.38,1.76282,1.0011057E7,33,002139,20260415
603682.SH,锦和商管,8.65,2.1251475796930306,7.0,6.92,-0.14265335,7.09,,1/5521,6.92,7.09,6.63,7.0,6.562054,4.00783E7,17,603682,20260415
601996.SH,丰林集团,2.72,0.0,2.53,2.64,-3.0651341,2.64,,1/5521,2.64,2.64,2.52,2.53,4.597701,3.2195E7,17,601996,20260415
002508.SZ,老板电器,17.93,-2.660152008686221,20.16,20.02,1.15403914,20.25,,1/5521,20.02,20.25,19.83,20.16,2.107375,5129366,33,002508,20260415
603019.SH,中科曙光,92.96,2.8091130280911214,88.29,90.5,-0.63027575,91,,1/5521,90.5,91,88.03,88.29,3.342712,5.0084306E7,17,603019,20260415
603707.SH,健友股份,9.18,-2.754237288135591,9.83,9.75,1.54958678,9.93,,1/5521,9.75,9.93,9.65,9.83,2.892561,1.5303893E7,17,603707,20260415
301378.SZ,通达海,33.19,0.9735320961362954,31.95,32.3,-1.23647604,32.58,,1/5521,32.3,32.58,31.8,31.95,2.411128,1348900,33,301378,20260415
301305.SZ,朗坤科技,26.68,-0.7440476190476164,27.0,27.75,-2.7027027,28,,1/5521,27.75,28,26.98,27.0,3.675675,7843287,33,301305,20260415
600556.SH,天下秀,5.95,-0.5016722408026797,6.12,6.26,-2.23642173,6.29,,1/5521,6.26,6.29,6.1,6.12,3.035143,3.8655733E7,17,600556,20260415
600061.SH,国投资本,6.71,2.5993883792048917,6.97,7.01,-0.42857143,7.02,,1/5521,7.01,7.02,6.96,6.97,0.857142,1.8929899E7,17,600061,20260415
920370.BJ,新安洁,3.43,0.5865102639296192,3.43,3.45,-0.57971014,3.49,,1/5521,3.45,3.49,3.42,3.43,2.028985,1143896,151,920370,20260415
000989.SZ,九芝堂,9.65,-0.9240246406570827,9.88,9.56,4.10958904,9.96,,1/5521,9.56,9.96,9.42,9.88,5.6902,4.1353896E7,33,000989,20260415
300335.SZ,迪森股份,6.6,-0.7518796992481309,7.15,7.09,1.85185185,7.26,,1/5521,7.09,7.26,6.97,7.15,4.131054,3.7267E7,33,300335,20260415
300270.SZ,中威电子,13.36,3.9688715953307376,10.25,10.63,-2.10124164,10.63,,1/5521,10.63,10.63,10.2,10.25,4.106972,5740660,33,300270,20260415
600609.SH,金杯汽车,4.02,0.49999999999998934,4.08,4.15,-1.44927536,4.16,,1/5521,4.15,4.16,4.07,4.08,2.173913,1.1762119E7,17,600609,20260415
002140.SZ,东华科技,12.51,-0.7142857142857132,12.41,12.47,-0.48115477,12.49,,1/5521,12.47,12.49,12.32,12.41,1.363271,7847805,33,002140,20260415
688029.SH,南微医学,85.02,1.3832578106367714,75.2,75.55,0,75.8,,1/5521,75.55,75.8,74.3,75.2,1.99468,888199,17,688029,20260415
300945.SZ,曼卡龙,15.44,-1.4048531289910642,15.65,15.85,-0.44529262,16.01,,1/5521,15.85,16.01,15.59,15.65,2.671755,7479484,33,300945,20260415
000520.SZ,凤凰航运,3.95,-1.0025062656641612,4.01,3.94,2.03562341,4.03,,1/5521,3.94,4.03,3.92,4.01,2.798982,1.6393889E7,33,000520,20260415
002025.SZ,航天电器,73.19,8.157233633811135,79.67,78.9,1.25826131,82.58,,1/5521,78.9,82.58,76.65,79.67,7.536858,4.0828475E7,33,002025,20260415
600429.SH,三元股份,6.09,4.459691252144078,5.8,5.78,0.34602076,5.86,,1/5521,5.78,5.86,5.68,5.8,3.114186,1.78971E7,17,600429,20260415
600048.SH,保利发展,6.14,0.0,5.94,5.95,-0.16806723,6.09,,1/5521,5.95,6.09,5.86,5.94,3.865546,1.49630133E8,17,600048,20260415
301125.SZ,腾亚精工,23.18,0.5639913232104078,22.63,23.05,-1.82212581,23.23,,1/5521,23.05,23.23,22.57,22.63,2.86334,4017600,33,301125,20260415
688501.SH,青达环保,24.36,-0.12300123001230479,26.3,24.92,5.53772071,27.4,,1/5521,24.92,27.4,24.86,26.3,10.192616,4351472,17,688501,20260415
920931.BJ,无锡鼎邦,11.9,1.018675721561978,11.95,12.04,-0.74750831,12.16,,1/5521,12.04,12.16,11.8,11.95,2.990033,435093,151,920931,20260415
002635.SZ,安洁科技,16.5,-0.42245021122510734,15.85,15.46,2.52263907,16.26,,1/5521,15.46,16.26,15.34,15.85,5.95084,3.7911532E7,33,002635,20260415
600671.SH,天目药业,19.91,1.3747454175152727,19.28,19.67,-1.88295165,19.99,,1/5521,19.67,19.99,19.17,19.28,4.173027,3028709,17,600671,20260415
603158.SH,腾龙股份,12.76,-1.391035548686242,13.59,13.46,0.96582467,13.88,,1/5521,13.46,13.88,13.16,13.59,5.349182,6.3993896E7,17,603158,20260415
688091.SH,上海谊众,55.35,0.7279344858962667,57.22,57,2.17857143,58.27,,1/5521,57,58.27,55.07,57.22,5.714285,6093154,17,688091,20260415
002086.SZ,东方海洋,2.05,0.9852216748768483,2.03,2.06,-1.45631068,2.07,,1/5521,2.06,2.07,2.03,2.03,1.941747,3.19378E7,33,002086,20260415
601869.SH,长飞光纤,353.9,-4.485587822519704,358.61,360.12,-1.61591221,371.8,,1/5521,360.12,371.8,352,358.61,5.432098,1.7089867E7,17,601869,20260415
920751.BJ,惠同新材,23.77,2.6781857451403934,20.7,20.74,-0.19286403,21.26,,1/5521,20.74,21.26,20.51,20.7,3.6162,657242,151,920751,20260415
301113.SZ,雅艺科技,27.07,1.3478098090602748,24.91,25.19,-0.51916933,25.29,,1/5521,25.19,25.29,24.74,24.91,2.196485,1265412,33,301113,20260415
002978.SZ,安宁股份,31.11,-1.4882837238758673,33.38,33.89,-0.5363528,34.1,,1/5521,33.89,34.1,33.26,33.38,2.502979,3469119,33,002978,20260415
688156.SH,路德科技,25.48,2.4115755627009703,24.63,25.86,-2.33941316,26.53,,1/5521,25.86,26.53,24.46,24.63,8.207771,7410047,17,688156,20260415
688717.SH,艾罗能源,121.66,3.98290598290598,106.01,114.31,-9.81709911,115.67,,1/5521,114.31,115.67,105.21,106.01,8.898341,1.0777645E7,17,688717,20260415
600683.SH,京投发展,14.5,5.762217359591532,9.91,9.08,9.98890122,9.91,,1/5521,9.08,9.91,8.91,9.91,11.098779,2.9313008E7,17,600683,20260415
002647.SZ,仁东控股,12.41,-0.9577015163607281,10.2,10.79,-2.01729107,11.22,,1/5521,10.79,11.22,9.8,10.2,13.64073,9.3164201E7,33,002647,20260415
603719.SH,良品铺子,11.09,-0.7162041181736801,10.06,10.15,-0.78895464,10.16,,1/5521,10.15,10.16,10,10.06,1.577909,2882700,17,603719,20260415
000736.SZ,*ST中地,5.5,0.3649635036496272,5.23,5.4,-3.50553506,5.41,,1/5521,5.4,5.41,5.15,5.23,4.797047,1.8285968E7,33,000736,20260415
002483.SZ,润邦股份,6.54,-0.1526717557251876,6.9,6.99,-0.43290043,7.03,,1/5521,6.99,7.03,6.87,6.9,2.308802,7767000,33,002483,20260415
002701.SZ,奥瑞金,5.5,0.9174311926605472,5.4,5.4,0.74626866,5.48,,1/5521,5.4,5.48,5.37,5.4,2.052238,3.8738415E7,33,002701,20260415
600187.SH,国中水务,1.84,0.0,1.85,1.92,-3.64583333,1.92,,1/5521,1.92,1.92,1.83,1.85,4.6875,3.27731E7,17,600187,20260415
603489.SH,八方股份,37.15,1.088435374149656,34.0,34.36,-0.55571805,34.73,,1/5521,34.36,34.73,33.9,34.0,2.42761,4241519,17,603489,20260415
300269.SZ,联建光电,6.3,0.6389776357827482,7.27,7.37,-1.22282609,7.43,,1/5521,7.37,7.43,7.23,7.27,2.717391,2.1266322E7,33,300269,20260415
300450.SZ,先导智能,55.22,-1.057158215373595,52.86,54.6,-2.43632337,54.75,,1/5521,54.6,54.75,52.6,52.86,3.968253,5.4356982E7,33,300450,20260415
920116.BJ,星图测控,100.8,4.531784714300518,92.08,92,1.05355575,95.83,,1/5521,92,95.83,90.91,92.08,5.399473,4047338,151,920116,20260415
920190.BJ,雷神科技,23.45,0.4282655246252585,22.03,22.49,0,22.49,,1/5521,22.49,22.49,21.87,22.03,2.814344,911940,151,920190,20260415
002152.SZ,广电运通,11.66,-0.2566295979469578,11.94,12.09,-0.74812968,12.13,,1/5521,12.09,12.13,11.93,11.94,1.66251,1.6648691E7,33,002152,20260415
000797.SZ,中国武夷,2.9,3.9426523297490994,2.8,2.88,-3.11418685,2.89,,1/5521,2.88,2.89,2.79,2.8,3.460207,3.02947E7,33,000797,20260415
688017.SH,绿的谐波,224.12,4.237012231989216,206.5,209,-0.19333011,213.82,,1/5521,209,213.82,205.88,206.5,3.837602,5975248,17,688017,20260415
003007.SZ,直真科技,44.72,0.7888212756366947,44.35,44,0.8412915,44.48,,1/5521,44,44.48,43.35,44.35,2.569349,5240394,33,003007,20260415
600875.SH,东方电气,39.01,-2.3773773773773845,38.22,38.93,-1.82378628,39.36,,1/5521,38.93,39.36,38.02,38.22,3.442075,7.3998157E7,17,600875,20260415
688283.SH,坤恒顺维,41.15,5.296827021494371,40.72,40.83,2.00400802,42.7,,1/5521,40.83,42.7,40.63,40.72,5.18537,2704296,17,688283,20260415
603900.SH,莱绅通灵,7.98,3.2341526520051747,7.46,7.58,-0.92961487,7.6,,1/5521,7.58,7.6,7.46,7.46,1.859229,3961200,17,603900,20260415
