股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260402],分时开盘价:不复权[20260402 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260402 09:25],分时最高价:不复权[20260402 09:25],分时最低价:不复权[20260402 09:25],分时振幅[20260402 09:25],竞价匹配价[20260402],竞价异动类型[20260402],竞价异动说明[20260402],集合竞价评级[20260402],竞价量[20260402],竞价金额[20260402],竞价未匹配量[20260402],竞价未匹配金额[20260402],分时成交量[20260402 09:25],分时成交额[20260402 09:25],分时换手率[20260402 09:25],market_code,code,date
920378.BJ,泰德股份,8.66,4.08653846153846,4.614,9.07,9.07,4.613610149942334,19/5521,9.07,9.07,0.0,9.07,,,,52295,474315.65,-329,-2984.03,52295,474316.0,0.04695092209653774,151,920378,20260402
600851.SH,海欣股份,8.33,-0.5966587112171922,4.408,9.0,9.0,4.408352668213467,20/5521,9.0,9.0,0.0,9.0,竞价砸盘,单笔放量10%以上砸盘,偏空,986700,8880300.0,-53145,-478305.0,986700,8880300.0,0.13366185766194755,17,600851,20260402
300373.SZ,扬杰科技,75.88,-2.580562331493138,4.005,73.5,73.5,4.004528088297719,21/5521,73.5,73.5,0.0,73.5,,,,451669,33197672.0,4531,333028.5,451669,33197672.0,0.0833124960941705,33,300373,20260402
300975.SZ,商络电子,20.46,2.3000000000000043,3.908,18.61,18.61,3.908431044109432,22/5521,18.61,18.61,0.0,18.61,急速上涨,一分钟涨幅大于3%,偏多,743600,13838396.0,7700,143297.0,743600,13838396.0,0.15111570097843696,33,300975,20260402
603429.SH,*ST集友,10.3,0.3898635477582936,3.828,10.85,10.85,3.8277511961722523,23/5521,10.85,10.85,0.0,10.85,涨停撤单,涨停撤单54.20%,-,565200,6132420.0,-54900,-595665.0,565200,6132420.0,0.10776275754371954,22,603429,20260402
688234.SH,天岳先进,101.0,-4.010644364189317,3.687,90.0,90.0,3.6866359447004644,24/5521,90.0,90.0,0.0,90.0,竞价抢筹,单笔放量10%以上抢筹,看多,84642,7617780.0,-5935,-534150.0,84642,7617780.0,0.01969742253122077,17,688234,20260402
600869.SH,远东股份,16.99,-2.356321839080461,3.597,14.4,14.4,3.597122302158273,25/5521,14.4,14.4,0.0,14.4,竞价抢筹,单笔放量10%以上抢筹,看多,1314800,18933120.0,-35200,-506880.0,1314800,18933120.0,0.059242497722351704,17,600869,20260402
603687.SH,大胜达,17.18,9.987195902688864,3.539,16.97,16.97,3.538743136058562,26/5521,16.97,16.97,0.0,16.97,竞价砸盘,单笔放量10%以上砸盘,偏空,2825400,47947038.0,-2000,-33940.0,2825400,47947038.0,0.5136793311305324,17,603687,20260402
002578.SZ,闽发铝业,4.16,-0.7159904534606264,3.433,4.52,4.52,3.432494279176189,27/5521,4.52,4.52,0.0,4.52,竞价抢筹,单笔放量10%以上抢筹,看多,4227300,19107396.0,-4500,-20340.0,4227300,19107396.0,0.4908829286646148,33,002578,20260402
688197.SH,首药控股,40.85,0.6157635467980296,3.39,43.0,43.0,3.390238037989893,28/5521,43.0,43.0,0.0,43.0,竞价砸盘,单笔放量10%以上砸盘,混战,121979,5245097.0,-4005,-172215.0,121979,5245097.0,0.19057764999863605,17,688197,20260402
301201.SZ,诚达药业,41.24,0.02425418384672597,3.372,61.62,61.62,3.37191746351283,29/5521,61.62,61.62,0.0,61.62,竞价抢筹,单笔放量10%以上抢筹,看多,528100,32541522.0,10600,653172.0,528100,32541522.0,0.4865294451563299,33,301201,20260402
301293.SZ,三博脑科,64.12,0.3757044458359455,3.291,70.0,70.0,3.2905415375534957,30/5521,70.0,70.0,0.0,70.0,竞价砸盘,单笔放量10%以上砸盘,混战,283975,19878250.0,28225,1975750.0,283975,19878250.0,0.1764415042559822,33,301293,20260402
300753.SZ,爱朋医疗,27.28,1.1119347664937016,3.29,29.2,29.2,3.2897064025468685,31/5521,29.2,29.2,0.0,29.2,竞价抢筹,单笔放量10%以上抢筹,看多,109199,3188610.8,26101,762149.2,109199,3188610.8,0.12422280264429995,33,300753,20260402
920230.BJ,欧康医药,11.81,-1.0058675607711587,3.203,11.6,11.6,3.202846975088963,32/5521,11.6,11.6,0.0,11.6,,,,104683,1214322.8,-52394,-607770.4,104683,1214323.0,0.22156188269544613,151,920230,20260402
300042.SZ,朗科科技,52.27,1.6926070038910594,3.175,44.52,44.52,3.1749710312862214,33/5521,44.52,44.52,0.0,44.52,竞价抢筹,单笔放量10%以上抢筹,看多,318000,14157360.0,34000,1513680.0,318000,14157360.0,0.15869724533022128,33,300042,20260402
002173.SZ,创新医疗,23.26,0.3018542475204842,3.141,26.6,26.6,3.1407522295463446,34/5521,26.6,26.6,0.0,26.6,竞价砸盘,单笔放量10%以上砸盘,混战,894400,23791040.0,-39700,-1056020.0,894400,23791040.0,0.21251468621064884,33,002173,20260402
002624.SZ,完美世界,15.21,-8.593749999999998,3.104,19.93,19.93,3.103983445421632,35/5521,19.93,19.93,0.0,19.93,竞价抢筹,单笔放量10%以上抢筹,看多,2026000,40378180.0,-1800,-35874.0,2026000,40378180.0,0.11084769791607657,33,002624,20260402
300086.SZ,康芝药业,7.4,2.493074792243776,3.048,8.79,8.79,3.048065650644781,36/5521,8.79,8.79,0.0,8.79,竞价砸盘,单笔放量10%以上砸盘,混战,1216400,10692156.0,43600,383244.0,1216400,10692156.0,0.2760263771023803,33,300086,20260402
002353.SZ,杰瑞股份,137.0,7.662082514734774,3.018,103.44,103.44,3.0176277263220808,37/5521,103.44,103.44,0.0,103.44,竞价砸盘,单笔放量10%以上砸盘,混战,619300,64060392.0,-48300,-4996152.0,619300,64060392.0,0.08933363985364516,33,002353,20260402
000592.SZ,平潭发展,10.76,1.127819548872173,2.995,12.38,12.38,2.9950083194675643,38/5521,12.38,12.38,0.0,12.38,竞价抢筹,单笔放量10%以上抢筹,看多,4359100,53965658.0,-60400,-747752.0,4359100,53965658.0,0.22761825426632445,33,000592,20260402
688265.SH,南模生物,41.4,-0.048285852245299674,2.991,44.77,44.77,2.990568207959522,39/5521,44.77,44.77,0.0,44.77,急速上涨,一分钟涨幅大于3%,混战,3191,142861.07,-101,-4521.77,3191,142861.1,0.004092940245009226,17,688265,20260402
300164.SZ,通源石油,13.48,1.9667170953101345,2.975,15.23,15.23,2.9749830966869593,40/5521,15.23,15.23,0.0,15.23,竞价抢筹,单笔放量10%以上抢筹,看多,1248600,19016178.0,55600,846788.0,1248600,19016178.0,0.21409069363941008,33,300164,20260402
002357.SZ,富临运业,11.72,3.8086802480070996,2.905,14.88,14.88,2.9045643153526965,41/5521,14.88,14.88,0.0,14.88,急速下跌,一分钟跌幅大于3%,-,2115700,31481616.0,-35000,-520800.0,2115700,31481616.0,0.6749122567810913,33,002357,20260402
603619.SH,中曼石油,33.66,-2.716763005780361,2.895,34.12,34.12,2.8950542822677954,42/5521,34.12,34.12,0.0,34.12,竞价抢筹,单笔放量10%以上抢筹,看多,317500,10833100.0,-10400,-354848.0,317500,10833100.0,0.06867263418087123,17,603619,20260402
603822.SH,ST嘉澳,76.98,-4.998148833765269,2.831,93.0,93.0,2.8306059265811614,43/5521,93.0,93.0,0.0,93.0,竞价抢筹,单笔放量10%以上抢筹,看多,49900,4640700.0,-13058,-1214394.0,49900,4640700.0,0.0649520657659581,22,603822,20260402
688175.SH,高凌信息,36.67,3.0924936744447606,2.817,32.49,32.49,2.8164556962025333,44/5521,32.49,32.49,0.0,32.49,急速上涨,一分钟涨幅大于3%,-,36375,1181823.75,-2814,-91426.86,36375,1181823.8,0.028128552317174076,17,688175,20260402
300302.SZ,同有科技,27.72,-3.1446540880503218,2.775,20.74,20.74,2.7750247770069314,45/5521,20.74,20.74,0.0,20.74,竞价抢筹,单笔放量10%以上抢筹,看多,296600,6151484.0,1600,33184.0,296600,6151484.0,0.08041996356997341,33,300302,20260402
001202.SZ,炬申股份,16.97,0.05896226415093166,2.766,17.46,17.46,2.766333137139508,46/5521,17.46,17.46,0.0,17.46,急速上涨,一分钟涨幅大于3%,混战,19200,335232.0,5700,99522.0,19200,335232.0,0.01643498544455202,33,001202,20260402
920088.BJ,科力股份,48.44,1.7006088599621985,2.727,55.0,55.0,2.7269331341053435,47/5521,55.0,55.0,0.0,55.0,,,,89857,4942135.0,29035,1596925.0,89857,4942135.0,0.28021280418807704,151,920088,20260402
920076.BJ,国亮新材,21.3,1.4768937589328361,2.648,21.71,21.71,2.64775413711585,48/5521,21.71,21.71,0.0,21.71,,,,46604,1011772.84,46491,1009319.61,46604,1011773.0,0.23583329069975092,151,920076,20260402
002940.SZ,昂利康,33.08,-3.189932689493718,2.638,35.8,35.8,2.637614678899067,49/5521,35.8,35.8,0.0,35.8,竞价砸盘,单笔放量10%以上砸盘,偏空,850000,30430000.0,-80200,-2871160.0,850000,30430000.0,0.45877633653461525,33,002940,20260402
002306.SZ,*ST云网,2.39,-1.2396694214875952,2.521,2.44,2.44,2.5210084033613467,50/5521,2.44,2.44,0.0,2.44,急速下跌,一分钟跌幅大于3%,-,1209300,2950692.0,-103700,-253028.0,1209300,2950692.0,0.1485698836594612,33,002306,20260402
301053.SZ,远信工业,64.0,0.0,2.364,42.0,42.0,2.3641238118449888,51/5521,42.0,42.0,0.0,42.0,竞价砸盘,单笔放量10%以上砸盘,偏空,412000,17304000.0,-33075,-1389150.0,412000,17304000.0,0.4843457057915603,33,301053,20260402
300436.SZ,广生堂,117.3,0.41948463316496437,2.319,121.79,121.79,2.3187431739897546,52/5521,121.79,121.79,0.0,121.79,急速下跌,一分钟跌幅大于3%,-,518000,63087220.0,1200,146148.0,518000,63087220.0,0.3788710795995046,33,300436,20260402
301192.SZ,泰祥股份,27.73,0.9832483612527296,2.264,28.0,28.0,2.2644265887509167,53/5521,28.0,28.0,0.0,28.0,急速下跌,一分钟跌幅大于3%,-,14800,414400.0,-6902,-193256.0,14800,414400.0,0.030917874396135265,33,301192,20260402
601068.SH,中铝国际,6.22,0.0,2.222,5.98,5.98,2.2222222222222356,54/5521,5.98,5.98,0.0,5.98,,,,477000,2852460.0,-21600,-129168.0,477000,2852460.0,0.018635792283110398,17,601068,20260402
688626.SH,翔宇医疗,58.64,1.3831258644536604,2.214,59.55,59.55,2.214212152420184,55/5521,59.55,59.55,0.0,59.55,,,,18230,1085596.5,4815,286733.25,18230,1085596.5,0.01139375,17,688626,20260402
000809.SZ,和展能源,3.77,-0.7894736842105212,2.204,3.71,3.71,2.2038567493112966,56/5521,3.71,3.71,0.0,3.71,急速上涨,一分钟涨幅大于3%,偏多,460200,1707342.0,3600,13356.0,460200,1707342.0,0.055795933335586266,33,000809,20260402
002382.SZ,蓝帆医疗,7.43,1.9204389574759901,2.171,8.47,8.47,2.1712907117008626,57/5521,8.47,8.47,0.0,8.47,竞价砸盘,单笔放量10%以上砸盘,偏空,2158000,18278260.0,-28500,-241395.0,2158000,18278260.0,0.21597067579387166,33,002382,20260402
002490.SZ,山东墨龙,10.06,1.0040160642570244,2.116,9.65,9.65,2.116402116402128,58/5521,9.65,9.65,0.0,9.65,竞价抢筹,单笔放量10%以上抢筹,看多,664000,6407600.0,-3200,-30880.0,664000,6407600.0,0.1225720941737644,33,002490,20260402
002713.SZ,*ST东易,12.78,3.9024390243902327,2.088,12.71,12.71,2.088353413654631,59/5521,12.71,12.71,0.0,12.71,大卖单试盘,大卖单试盘672万元,-,1533500,19490785.0,-3875,-49251.25,1533500,19490785.0,0.29126259821610806,33,002713,20260402
002225.SZ,濮耐股份,4.5,-2.173913043478253,2.072,5.42,5.42,2.071563088512247,60/5521,5.42,5.42,0.0,5.42,竞价抢筹,单笔放量10%以上抢筹,看多,921100,4992362.0,6200,33604.0,921100,4992362.0,0.094551621168947,33,002225,20260402
600594.SH,益佰制药,4.05,-1.699029126213599,2.064,4.45,4.45,2.0642201834862353,61/5521,4.45,4.45,0.0,4.45,竞价砸盘,单笔放量10%以上砸盘,偏空,4898500,21798325.0,-23700,-105465.0,4898500,21798325.0,0.6185541755468998,17,600594,20260402
688525.SH,佰维存储,265.08,-1.4572490706319763,2.041,220.0,220.0,2.040816326530615,62/5521,220.0,220.0,0.0,220.0,竞价抢筹,单笔放量10%以上抢筹,看多,698779,153731380.0,-54350,-11957000.0,698779,153731380.0,0.14958928821166947,17,688525,20260402
000833.SZ,粤桂股份,31.72,9.986130374479885,2.036,25.56,25.56,2.035928143712567,63/5521,25.56,25.56,0.0,25.56,竞价抢筹,单笔放量10%以上抢筹,看多,249300,6372108.0,3400,86904.0,249300,6372108.0,0.054947958288376696,33,000833,20260402
002859.SZ,洁美科技,51.0,3.0303030303030303,2.03,41.22,41.22,2.0297029702970306,64/5521,41.22,41.22,0.0,41.22,急速上涨,一分钟涨幅大于3%,-,29000,1195380.0,300,12366.0,29000,1195380.0,0.007144628025141444,33,002859,20260402
603248.SH,锡华科技,25.61,-1.5378700499807847,2.029,30.68,30.68,2.028599933488525,65/5521,30.68,30.68,0.0,30.68,竞价砸盘,单笔放量10%以上砸盘,偏空,333700,10237916.0,-300,-9204.0,333700,10237916.0,0.4814676229688076,17,603248,20260402
002639.SZ,雪人集团,17.72,0.3397508493771162,2.019,19.2,19.2,2.019128586609984,66/5521,19.2,19.2,0.0,19.2,大卖单试盘,大卖单试盘2651万元,-,3613100,69371520.0,51800,994560.0,3613100,69371520.0,0.5553324296835421,33,002639,20260402
603665.SH,康隆达,28.4,2.6011560693641576,2.015,31.9,31.9,2.0147105852254525,67/5521,31.9,31.9,0.0,31.9,急速上涨,一分钟涨幅大于3%,-,8900,283910.0,2000,63800.0,8900,283910.0,0.00555667566621279,17,603665,20260402
688237.SH,超卓航科,56.33,1.5137862677959926,2.008,53.84,53.84,2.008336491095116,68/5521,53.84,53.84,0.0,53.84,急速上涨,一分钟涨幅大于3%,-,3409,183540.56,905,48725.2,3409,183540.6,0.0038012107497392565,17,688237,20260402
603977.SH,国泰集团,13.87,0.872727272727267,2.007,16.77,16.77,2.0072992700729824,69/5521,16.77,16.77,0.0,16.77,跌停试盘,第1次跌停试盘,-,70300,1178931.0,3500,58695.0,70300,1178931.0,0.011316044224890794,17,603977,20260402
300991.SZ,创益通,50.68,3.8099139696845543,1.996,50.59,50.59,1.9959677419354878,70/5521,50.59,50.59,0.0,50.59,跌停试盘,第1次跌停试盘,-,24400,1234396.0,100,5059.0,24400,1234396.0,0.026480866488680515,33,300991,20260402
603685.SH,晨丰科技,32.82,-4.1471962616822475,1.992,32.77,32.77,1.991907874260817,71/5521,32.77,32.77,0.0,32.77,急速上涨,一分钟涨幅大于3%,-,93100,3050887.0,5000,163850.0,93100,3050887.0,0.04621132941273635,17,603685,20260402
920262.BJ,太湖雪,16.75,1.5151515151515151,1.989,20.0,20.0,1.9887812340642559,72/5521,20.0,20.0,0.0,20.0,,,,6840,136800.0,459,9180.0,6840,136800.0,0.021933335678447293,151,920262,20260402
300677.SZ,英科医疗,57.02,-1.315334025614396,1.981,57.65,57.65,1.9812488943923534,73/5521,57.65,57.65,0.0,57.65,竞价抢筹,单笔放量10%以上抢筹,看多,129060,7440309.0,8340,480801.0,129060,7440309.0,0.02771828621818159,33,300677,20260402
603311.SH,金海高科,19.75,-1.594419531639264,1.946,17.29,17.29,1.945754716981122,74/5521,17.29,17.29,0.0,17.29,,,,30800,532532.0,-500,-8645.0,30800,532532.0,0.01305727058353328,17,603311,20260402
002432.SZ,九安医疗,73.5,-2.208621607237888,1.927,82.5,82.5,1.927353595255748,75/5521,82.5,82.5,0.0,82.5,竞价砸盘,单笔放量10%以上砸盘,偏空,683300,56372250.0,-8100,-668250.0,683300,56372250.0,0.15585879304661393,33,002432,20260402
605287.SH,德才股份,55.32,-0.5572532806039947,1.908,45.94,45.94,1.9077196095829625,76/5521,45.94,45.94,0.0,45.94,竞价抢筹,单笔放量10%以上抢筹,看多,119600,5494424.0,2100,96474.0,119600,5494424.0,0.08542857142857142,17,605287,20260402
002214.SZ,*ST大立,18.57,-2.3659305993690816,1.906,18.18,18.18,1.9058295964125553,77/5521,18.18,18.18,0.0,18.18,涨停试盘,第1次涨停试盘,-,6800,123624.0,-200,-3636.0,6800,123624.0,0.0014213552052085444,33,002214,20260402
601388.SH,怡球资源,4.08,-0.9708737864077678,1.902,3.75,3.75,1.9021739130434738,78/5521,3.75,3.75,0.0,3.75,竞价抢筹,单笔放量10%以上抢筹,看多,2100500,7876875.0,55100,206625.0,2100500,7876875.0,0.0954242421794198,17,601388,20260402
300749.SZ,顶固集创,24.29,0.12366034624895954,1.887,29.69,29.69,1.8874399450926584,79/5521,29.69,29.69,0.0,29.69,竞价砸盘,单笔放量10%以上砸盘,偏空,341100,10127259.0,-1400,-41566.0,341100,10127259.0,0.2167150797099792,33,300749,20260402
603601.SH,再升科技,15.85,4.276315789473686,1.883,15.15,15.15,1.8829858776059256,80/5521,15.15,15.15,0.0,15.15,竞价抢筹,单笔放量10%以上抢筹,看多,3951872,59870861.0,304028,4606024.2,3951872,59870861.0,0.34594504620985006,17,603601,20260402
688028.SH,沃尔德,116.8,1.388888888888884,1.881,89.37,89.37,1.8809849521203896,81/5521,89.37,89.37,0.0,89.37,急速下跌,一分钟跌幅大于3%,-,70930,6339014.1,-808,-72210.96,70930,6339014.1,0.046989380519248225,17,688028,20260402
300561.SZ,*ST汇科,17.06,-3.5613340870548473,1.877,13.57,13.57,1.8768768768768769,82/5521,13.57,13.57,0.0,13.57,,,,33500,454595.0,-2800,-37996.0,33500,454595.0,0.013897094973667992,33,300561,20260402
688685.SH,迈信林,48.67,2.8964059196617433,1.866,42.58,42.58,1.8660287081339741,83/5521,42.58,42.58,0.0,42.58,急速下跌,一分钟跌幅大于3%,-,32017,1363283.9,-1723,-73365.34,32017,1363283.9,0.021802272084524583,17,688685,20260402
001309.SZ,德明利,524.81,0.3595127454917476,1.855,378.88,378.88,1.8549384375503997,84/5521,378.88,378.88,0.0,378.88,大卖单试盘,大卖单试盘2775万元,-,652876,247361660.0,3824,1448837.1,652876,247361660.0,0.4058257713052345,33,001309,20260402
920299.BJ,灿能电力,22.29,-1.284322409211688,1.852,24.2,24.2,1.851851851851842,85/5521,24.2,24.2,0.0,24.2,,,,16951,410214.2,-5259,-127267.8,16951,410214.0,0.03732486560262945,151,920299,20260402
300417.SZ,南华仪器,14.17,2.458423716558206,1.837,12.75,12.75,1.837060702875403,86/5521,12.75,12.75,0.0,12.75,竞价抢筹,单笔放量10%以上抢筹,看多,55500,707625.0,-2800,-35700.0,55500,707625.0,0.06338348729734386,33,300417,20260402
688045.SH,必易微,60.65,3.1989110090181985,1.822,45.28,45.28,1.8214526647177924,87/5521,45.28,45.28,0.0,45.28,急速上涨,一分钟涨幅大于3%,-,12144,549880.32,-78,-3531.84,12144,549880.3,0.01738885917958005,17,688045,20260402
603353.SH,和顺石油,43.09,-1.6659059790050135,1.808,33.78,33.78,1.8083182640144708,88/5521,33.78,33.78,0.0,33.78,,,,94300,3185454.0,1800,60804.0,94300,3185454.0,0.055334530389982275,17,603353,20260402
603082.SH,北自科技,33.96,0.0,1.797,35.68,35.68,1.7974322396576394,89/5521,35.68,35.68,0.0,35.68,竞价抢筹,单笔放量10%以上抢筹,看多,59300,2115824.0,700,24976.0,59300,2115824.0,0.1462143309769731,17,603082,20260402
002821.SZ,凯莱英,125.56,-0.9779179810725512,1.797,124.04,124.04,1.797291752154298,90/5521,124.04,124.04,0.0,124.04,竞价砸盘,单笔放量10%以上砸盘,偏空,381300,47296452.0,-76400,-9476656.0,381300,47296452.0,0.12026727229644045,33,002821,20260402
000534.SZ,万泽股份,39.53,-2.8746928746928786,1.796,39.68,39.68,1.7957927142124241,91/5521,39.68,39.68,0.0,39.68,竞价砸盘,单笔放量10%以上砸盘,偏空,279700,11098496.0,-1000,-39680.0,279700,11098496.0,0.05594331005376926,33,000534,20260402
688191.SH,智洋创新,45.78,2.6457399103139005,1.786,44.45,44.45,1.7861231967025444,92/5521,44.45,44.45,0.0,44.45,,,,3000,133350.0,200,8890.0,3000,133350.0,0.00129505512984935,17,688191,20260402
300658.SZ,延江股份,21.73,-0.22956841138659645,1.783,24.55,24.55,1.7827529021558859,93/5521,24.55,24.55,0.0,24.55,竞价抢筹,单笔放量10%以上抢筹,看多,317100,7784805.0,7200,176760.0,317100,7784805.0,0.14061210404423027,33,300658,20260402
603778.SH,国晟科技,26.6,-2.813299232736571,1.782,27.99,27.99,1.7818181818181762,94/5521,27.99,27.99,0.0,27.99,竞价抢筹,单笔放量10%以上抢筹,看多,2049600,57368304.0,-12400,-347076.0,2049600,57368304.0,0.3188266670917689,17,603778,20260402
300730.SZ,科创信息,13.45,0.8245877061469223,1.782,13.71,13.71,1.7817371937639213,95/5521,13.71,13.71,0.0,13.71,,,,79100,1084461.0,7500,102825.0,79100,1084461.0,0.04091680987162162,33,300730,20260402
301080.SZ,百普赛斯,44.7,-1.7366454165750695,1.771,50.0,50.0,1.7708121310808007,96/5521,50.0,50.0,0.0,50.0,竞价砸盘,单笔放量10%以上砸盘,偏空,138400,6920000.0,-10100,-505000.0,138400,6920000.0,0.1098427134883614,33,301080,20260402
600608.SH,*ST沪科,2.07,0.0,1.748,2.91,2.91,1.7482517482517577,97/5521,2.91,2.91,0.0,2.91,涨停试盘,第1次涨停试盘,-,91200,265392.0,10300,29973.0,91200,265392.0,0.028645785474206525,22,600608,20260402
002648.SZ,卫星化学,29.6,1.26582278481013,1.74,27.48,27.48,1.7400962606442016,98/5521,27.48,27.48,0.0,27.48,,,,493600,13564128.0,2300,63204.0,493600,13564128.0,0.014662188269189821,33,002648,20260402
002586.SZ,ST围海,4.71,-1.0504201680672232,1.717,4.74,4.74,1.716738197424894,99/5521,4.74,4.74,0.0,4.74,,,,238300,1129542.0,-104300,-494382.0,238300,1129542.0,0.021912280931684035,33,002586,20260402
300693.SZ,盛弘股份,46.47,-1.169715014887291,1.707,45.28,45.28,1.7070979335130232,100/5521,45.28,45.28,0.0,45.28,竞价抢筹,单笔放量10%以上抢筹,看多,156900,7104432.0,-11600,-525248.0,156900,7104432.0,0.05835902348504355,33,300693,20260402
300554.SZ,三超新材,25.35,2.590044516390128,1.693,22.22,22.22,1.6933638443935808,101/5521,22.22,22.22,0.0,22.22,涨停试盘,第1次涨停试盘,-,25500,566610.0,2100,46662.0,25500,566610.0,0.032239733749865634,33,300554,20260402
300191.SZ,潜能恒信,43.38,-5.428384565075202,1.69,37.91,37.91,1.6899141630901164,102/5521,37.91,37.91,0.0,37.91,,,,49500,1876545.0,0,0.0,49500,1876545.0,0.022378444359049707,33,300191,20260402
