股票代码,股票简称,最新价,最新涨跌幅,涨停[20260319],feng_dan_jin,ltsz,涨停封板时长[20260319],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260319],涨停明细数据[20260319],连续涨停天数[20260319],涨停原因类别[20260319],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260319],几天几板[20260319],涨停类型[20260319],总市值[20260319],所属同花顺行业,market_code,code,fenglu_ratio,date
605389.SH,长龄液压,116.98,9.840375586854464,涨停,98001186.41,10496628522.8,3.353501592,69.93,77.03,77.03,69.11,380/5521, 10:08:46, 10:08:46,"[{""code"":""605389.SH"",""time"":1773886126078,""openTime"":null,""duration"":12071640,""updatedTime"":1773903600000,""firstVol"":4687100.0,""highestVol"":4687100.0,""firstVolDivLTGB"":0.03439650285953816,""firstVolDivVol"":2.1414799517526224,""highestVolDivLTGB"":0.03439650285953816,""highestVolDivVol"":2.1414799517526224}]",1,要约收购完成+机器人减速器+国企改革,1272247,41.475409889508406,0.9336444192259359,0,首板涨停,放量涨停,11099027002.1,机械设备-工程机械-工程机械Ⅲ,17,605389,0.9336444192259361,20260319
002432.SZ,九安医疗,73.5,-2.208621607237888,涨停,110622881.25,28913116879.15,3.1159800918,62.27,65.95,65.95,61.57,462/5521, 09:50:31, 14:47:10,"[{""code"":""002432.SZ"",""time"":1773885031070,""openTime"":1773885061071,""duration"":30001,""updatedTime"":1773885061071,""firstVol"":8591980.0,""highestVol"":8591980.0,""firstVolDivLTGB"":0.019598062822781297,""firstVolDivVol"":0.2974450236919736,""highestVolDivLTGB"":0.019598062822781297,""highestVolDivVol"":0.2974450236919736},{""code"":""002432.SZ"",""time"":1773885406075,""openTime"":1773885541075,""duration"":135000,""updatedTime"":1773885541075,""firstVol"":4363800.0,""highestVol"":6733100.0,""firstVolDivLTGB"":0.009953704099177724,""firstVolDivVol"":0.11692028465660394,""highestVolDivLTGB"":0.015358010236530899,""highestVolDivVol"":0.17971052169058835},{""code"":""002432.SZ"",""time"":1773885751076,""openTime"":1773885931077,""duration"":180001,""updatedTime"":1773885931077,""firstVol"":8016013.0,""highestVol"":9833313.0,""firstVolDivLTGB"":0.01828429842274209,""firstVolDivVol"":0.18799433447533764,""highestVolDivLTGB"":0.022429508207662496,""highestVolDivVol"":0.22906497131526024},{""code"":""002432.SZ"",""time"":1773886366083,""openTime"":1773886576085,""duration"":210002,""updatedTime"":1773886576085,""firstVol"":7667001.0,""highestVol"":7667001.0,""firstVolDivLTGB"":0.017488211944199944,""firstVolDivVol"":0.1574745101135408,""highestVolDivLTGB"":0.017488211944199944,""highestVolDivVol"":0.1574745101135408},{""code"":""002432.SZ"",""time"":1773886591085,""openTime"":1773886606085,""duration"":15000,""updatedTime"":1773886606085,""firstVol"":5300.0,""highestVol"":5300.0,""firstVolDivLTGB"":1.2089149760676918E-5,""firstVolDivVol"":1.0144486776728479E-4,""highestVolDivLTGB"":1.2089149760676918E-5,""highestVolDivVol"":1.0144486776728479E-4},{""code"":""002432.SZ"",""time"":1773887416090,""openTime"":1773896911146,""duration"":4092774,""updatedTime"":1773896911146,""firstVol"":6716300.0,""highestVol"":7352300.0,""firstVolDivLTGB"":0.015319689912761206,""firstVolDivVol"":0.11812425029143254,""highestVolDivLTGB"":0.016770387884042434,""highestVolDivVol"":0.1290902509286016},{""code"":""002432.SZ"",""time"":1773896986147,""openTime"":1773897001147,""duration"":15000,""updatedTime"":1773897001147,""firstVol"":2600.0,""highestVol"":2600.0,""firstVolDivLTGB"":5.930526297690564E-6,""firstVolDivVol"":4.107050330037825E-5,""highestVolDivLTGB"":5.930526297690564E-6,""highestVolDivVol"":4.107050330037825E-5},{""code"":""002432.SZ"",""time"":1773897016147,""openTime"":1773897361149,""duration"":345002,""updatedTime"":1773897361149,""firstVol"":2693500.0,""highestVol"":3248700.0,""firstVolDivLTGB"":0.0061437971472421285,""firstVolDivVol"":0.042456520566531236,""highestVolDivLTGB"":0.007410192608964359,""highestVolDivVol"":0.05117386743222743},{""code"":""002432.SZ"",""time"":1773897391149,""openTime"":1773902815808,""duration"":5424659,""updatedTime"":1773902815808,""firstVol"":499442.0,""highestVol"":4377642.0,""firstVolDivLTGB"":0.0011392130442966042,""firstVolDivVol"":0.007675229313922937,""highestVolDivLTGB"":0.009985277308797967,""highestVolDivVol"":0.06690304006111202},{""code"":""002432.SZ"",""time"":1773902830808,""openTime"":null,""duration"":769192,""updatedTime"":1773903600000,""firstVol"":1812400.0,""highestVol"":2086400.0,""firstVolDivLTGB"":0.0041340330238209145,""firstVolDivVol"":0.026353194133195038,""highestVolDivLTGB"":0.0047590192567313816,""highestVolDivVol"":0.030324855450044676}]",2,AI投资+创投+AI医疗+回购注销,1677375,2.388584010232303,0.3826044826380273,9,2天2板,放量涨停||逆势涨停,30665153350.5,医药生物-医疗器械-医疗设备,33,002432,0.38260448263802727,20260319
300895.SZ,铜牛信息,61.0,-3.358681875792138,涨停,72055646.52,10548069870.36,3.4618444254000003,62.38,76.34,76.34,61.51,464/5521, 10:00:16, 13:17:01,"[{""code"":""300895.SZ"",""time"":1773885616075,""openTime"":1773886366083,""duration"":750008,""updatedTime"":1773886366083,""firstVol"":1.3555635E7,""highestVol"":1.3814799E7,""firstVolDivLTGB"":0.09810678054075893,""firstVolDivVol"":0.9479762023313737,""highestVolDivLTGB"":0.09998243931086194,""highestVolDivVol"":0.939386807784587},{""code"":""300895.SZ"",""time"":1773886381083,""openTime"":1773886396083,""duration"":15000,""updatedTime"":1773886396083,""firstVol"":153200.0,""highestVol"":153200.0,""firstVolDivLTGB"":0.0011087609528321076,""firstVolDivVol"":0.00809763335565292,""highestVolDivLTGB"":0.0011087609528321076,""highestVolDivVol"":0.00809763335565292},{""code"":""300895.SZ"",""time"":1773886441083,""openTime"":1773897226149,""duration"":5382784,""updatedTime"":1773897226149,""firstVol"":5497700.0,""highestVol"":6713200.0,""firstVolDivLTGB"":0.03978874079885821,""firstVolDivVol"":0.2835788468553527,""highestVolDivLTGB"":0.048585731256870136,""highestVolDivVol"":0.34448664347100005},{""code"":""300895.SZ"",""time"":1773897241149,""openTime"":1773897331149,""duration"":90000,""updatedTime"":1773897331149,""firstVol"":32600.0,""highestVol"":54500.0,""firstVolDivLTGB"":2.359373829133597E-4,""firstVolDivVol"":0.0013443042858317504,""highestVolDivLTGB"":3.9443519536129154E-4,""highestVolDivVol"":0.0022315705236476456},{""code"":""300895.SZ"",""time"":1773897346149,""openTime"":1773897391149,""duration"":45000,""updatedTime"":1773897391149,""firstVol"":1600.0,""highestVol"":3900.0,""firstVolDivLTGB"":1.1579748854643421E-5,""firstVolDivVol"":6.4835963795922E-5,""highestVolDivLTGB"":2.822563783319334E-5,""highestVolDivVol"":1.577442603132995E-4},{""code"":""300895.SZ"",""time"":1773897421149,""openTime"":null,""duration"":6178851,""updatedTime"":1773903600000,""firstVol"":2500.0,""highestVol"":4381174.0,""firstVolDivLTGB"":1.8093357585380347E-5,""firstVolDivVol"":1.0050995939116213E-4,""highestVolDivLTGB"":0.03170805913030846,""highestVolDivVol"":0.1742240349391809}]",1,北京数据集团入主+算力租赁+IDC,943878,3.3184551930428596,0.6831168868389452,5,首板涨停,放量涨停||逆势涨停,10748722155.38,通信-通信服务-通信应用增值服务,33,300895,0.6831168868389452,20260319
603629.SH,利通电子,144.41,9.993144946302083,涨停,110620488.92999999,17483915640.0,3.6618620922000003,61.53,68.07,68.07,60.52,479/5521, 09:49:16, 13:40:01,"[{""code"":""603629.SH"",""time"":1773884956069,""openTime"":1773885271073,""duration"":315004,""updatedTime"":1773885271073,""firstVol"":4177428.0,""highestVol"":7426940.0,""firstVolDivLTGB"":0.01626394966751281,""firstVolDivVol"":0.21687711507503377,""highestVolDivLTGB"":0.028915250805911577,""highestVolDivVol"":0.36201095468524047},{""code"":""603629.SH"",""time"":1773885286073,""openTime"":1773898756171,""duration"":8067816,""updatedTime"":1773898756171,""firstVol"":2227200.0,""highestVol"":6851800.0,""firstVolDivLTGB"":0.008671141357669008,""firstVolDivVol"":0.09449282317843785,""highestVolDivLTGB"":0.026676062479560215,""highestVolDivVol"":0.28626166282940063},{""code"":""603629.SH"",""time"":1773898801171,""openTime"":null,""duration"":4798829,""updatedTime"":1773903600000,""firstVol"":2243500.0,""highestVol"":3860400.0,""firstVolDivLTGB"":0.008734602027626805,""firstVolDivVol"":0.07597596091472822,""highestVolDivLTGB"":0.015029666889882111,""highestVolDivVol"":0.13035164249856585}]",1,算力租赁+英伟达合作+年报预增,1625099,4.8531006646760115,0.6326985968573342,2,首板涨停,缩量涨停,17860206600.0,计算机-IT服务-IT服务Ⅲ,17,603629,0.6326985968573342,20260319
603130.SH,云中马,45.66,-1.5736150032334641,涨停,14359440.0,6270647520.0,3.0618085362,40.5,45.6,45.6,40.5,945/5521, 10:26:16, 10:26:16,"[{""code"":""603130.SH"",""time"":1773887176089,""openTime"":null,""duration"":11021629,""updatedTime"":1773903600000,""firstVol"":3786700.0,""highestVol"":3786700.0,""firstVolDivLTGB"":0.02753679256396794,""firstVolDivVol"":1.1944483873511553,""highestVolDivLTGB"":0.02753679256396794,""highestVolDivVol"":1.1944483873511553}]",1,革基布龙头+定增扩产+增资智造,314900,7.23267912307498,0.22899453292823577,0,首板涨停,放量涨停,6270647520.0,纺织服饰-纺织制造-其他纺织,17,603130,0.22899453292823577,20260319
603813.SH,*ST原尚,37.0,1.36986301369863,涨停,6040236.0,3216609450.0,3.7952066478,29.04,30.63,30.63,28.6,1545/5521, 09:42:16, 09:42:16,"[{""code"":""603813.SH"",""time"":1773884536067,""openTime"":null,""duration"":13661651,""updatedTime"":1773903600000,""firstVol"":405100.0,""highestVol"":530600.0,""firstVolDivLTGB"":0.003857544160358044,""firstVolDivVol"":0.34532435427499786,""highestVolDivLTGB"":0.00505261153168595,""highestVolDivVol"":0.44420259522812894}]",1,超跌反弹+氢能物流+电商物流,197200,14.657350973688121,0.18778269770985098,0,首板涨停,放量涨停,3216609450.0,交通运输-物流-物流Ⅲ,22,603813,0.18778269770985098,20260319
002902.SZ,铭普光磁,30.39,-1.9361084220716291,涨停,167333237.68,4256063822.16,0.8455723626,21.7,23.96,23.96,21.3,2151/5521, 14:09:16, 14:09:16,"[{""code"":""002902.SZ"",""time"":1773900556183,""openTime"":null,""duration"":3043817,""updatedTime"":1773903600000,""firstVol"":2.875275E7,""highestVol"":2.951805E7,""firstVolDivLTGB"":0.1618667254818137,""firstVolDivVol"":0.8710594502259251,""highestVolDivLTGB"":0.16617506485843792,""highestVolDivVol"":0.8858203296651687}]",1,AI算力+800G光模块+磁性元器件,6983858,17.605847034800213,3.9316386282702296,0,首板涨停,放量涨停||逆势涨停,5630817125.52,通信-通信设备-通信网络设备及器件,33,002902,3.9316430549924535,20260319
000020.SZ,深华发A,15.96,0.1883239171374836,涨停,585714531.78,3842517943.11,3.9996860604,21.21,21.21,21.21,21.21,2166/5521, 09:30:00, 09:30:00,"[{""code"":""000020.SZ"",""time"":1773883800000,""openTime"":null,""duration"":14397718,""updatedTime"":1773903600000,""firstVol"":2.82159E7,""highestVol"":3.0023618E7,""firstVolDivLTGB"":0.1557466348525696,""firstVolDivVol"":18.158118283029797,""highestVolDivLTGB"":0.16572490934540582,""highestVolDivVol"":11.02924712601876}]",4,深圳旧改+液晶显示+物业经营,27615018,849.1488836997345,15.24298755273848,0,4天4板,一字涨停||缩量涨停||逆势涨停,4129757800.4865,电子-光学光电子-面板,33,000020,15.24298755273848,20260319
000815.SZ,美利云,19.02,-4.229607250755286,涨停,308871641.4,13432481836.2,3.9786015960000003,18.22,19.32,19.32,18.22,2499/5521, 09:31:15, 09:31:15,"[{""code"":""000815.SZ"",""time"":1773883875898,""openTime"":null,""duration"":14321820,""updatedTime"":1773903600000,""firstVol"":3.66061E7,""highestVol"":5.8707099E7,""firstVolDivLTGB"":0.05265072088867777,""firstVolDivVol"":1.073675823233541,""highestVolDivLTGB"":0.0844386887331066,""highestVolDivVol"":0.965641720533885}]",2,算电协同+东数西算+扭亏为盈+央企,15987145,22.293480982042706,2.299438370112687,0,2天2板,缩量涨停||逆势涨停,13432481836.2,通信-通信服务-通信应用增值服务,33,000815,2.2994383701126866,20260319
603580.SH,*ST艾艾,21.21,5.000000000000008,涨停,14719039.2,2261953092.0,3.9494325960000003,16.8,17.31,17.31,16.8,2689/5521, 09:33:00, 09:33:00,"[{""code"":""603580.SH"",""time"":1773883980898,""openTime"":null,""duration"":14216820,""updatedTime"":1773903600000,""firstVol"":441800.0,""highestVol"":1080100.0,""firstVolDivLTGB"":0.0033809534013095263,""firstVolDivVol"":0.6367829345632747,""highestVolDivLTGB"":0.008265658145664146,""highestVolDivVol"":1.3028950542822677}]",3,退市博弈+轻型输送带+两岸融合,850320,86.05780908428467,0.6507225659125206,0,3天3板,缩量涨停,2261953092.0,基础化工-塑料制品-其他塑料制品,22,603580,0.6507225659125206,20260319
