股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260401],自由流通股[20260401],fenglu_ratio,zt_first_time,涨停原因类别[20260401],涨停[20260401],涨停明细数据[20260401],zt_last_time,涨停封单额[20260401],涨停开板次数[20260401],自由流通市值[20260401],实际换手率[20260401],a股市值(不含限售股)[20260401],market_code,code,date
300834.SZ,星辉环材,37.05,-1.2789768185451744,1888358,66015944,0.028604574676687197, 09:30:05,股权转让+聚苯乙烯+回购完成,涨停,"[{""code"":""300834.SZ"",""time"":1775007005075,""openTime"":1775021165314,""duration"":8735131,""updatedTime"":1775021165314,""firstVol"":3292122.0,""highestVol"":6441266.0,""firstVolDivLTGB"":0.01710843998485263,""firstVolDivVol"":0.6152949325275238,""highestVolDivLTGB"":0.03347385448882871,""highestVolDivVol"":0.9297662155299911},{""code"":""300834.SZ"",""time"":1775021228257,""openTime"":1775021273257,""duration"":45000,""updatedTime"":1775021273257,""firstVol"":464443.0,""highestVol"":613496.0,""firstVolDivLTGB"":0.002413608970713998,""firstVolDivVol"":0.0297444697315919,""highestVolDivLTGB"":0.0031882049015641424,""highestVolDivVol"":0.03789389836932258},{""code"":""300834.SZ"",""time"":1775021289552,""openTime"":null,""duration"":5510448,""updatedTime"":1775026800000,""firstVol"":6800.0,""highestVol"":4503445.0,""firstVolDivLTGB"":3.5338116842874554E-5,""firstVolDivVol"":4.026972185939992E-4,""highestVolDivLTGB"":0.02340342141256753,""highestVolDivVol"":0.259540753352243}]", 13:28:09,68434093.92,2,2392417810.56,27.16314107391996,6973546470.96,33,300834,20260401
600666.SH,奥瑞德,5.24,-5.585585585585579,54416102,2049971095,0.026544814281881376, 09:33:20,算力租赁+扭亏为盈+蓝宝石,涨停,"[{""code"":""600666.SH"",""time"":1775007200076,""openTime"":null,""duration"":14174816,""updatedTime"":1775026800000,""firstVol"":6.22965E7,""highestVol"":1.5187272E8,""firstVolDivLTGB"":0.025744983753888905,""firstVolDivVol"":0.4359400490673543,""highestVolDivLTGB"":0.06276373004998545,""highestVolDivVol"":0.7032831021513493}]", 09:33:20,341188959.53999996,0,12853318765.65,12.894017073933425,15171850902.45,17,600666,20260401
002940.SZ,昂利康,33.08,-3.189932689493718,2880100,109190589,0.026376815313268437, 10:06:04,创新药+原料药+定增+年报预增,涨停,"[{""code"":""002940.SZ"",""time"":1775009164106,""openTime"":null,""duration"":12210786,""updatedTime"":1775026800000,""firstVol"":1.95079E7,""highestVol"":1.95079E7,""firstVolDivLTGB"":0.10529132818216025,""firstVolDivVol"":1.1695589838334082,""highestVolDivLTGB"":0.10529132818216025,""highestVolDivVol"":1.1695589838334082}]", 10:06:04,100457888.0,0,3808567744.32,19.865270623276885,6462385303.04,33,002940,20260401
600545.SH,卓郎智能,4.89,-9.94475138121547,24082550,964976549,0.024956616847276358, 09:36:54,玻璃纤维纱线+AI智慧工厂+纺织机械+回购注销,涨停,"[{""code"":""600545.SH"",""time"":1775007414872,""openTime"":null,""duration"":13960020,""updatedTime"":1775026800000,""firstVol"":1.315735E8,""highestVol"":1.315735E8,""firstVolDivLTGB"":0.07359058145081576,""firstVolDivVol"":2.9032600225065623,""highestVolDivLTGB"":0.07359058145081576,""highestVolDivVol"":2.9032600225065623}]", 09:36:54,96330200.0,0,3859906196.0,8.365185359545976,7151648888.0,17,600545,20260401
603727.SH,博迈科,18.85,-0.21175224986765032,3607900,150916977,0.02390652179575529, 10:50:59,FPSO南美大单+油气开采及服务+圭亚那项目,涨停,"[{""code"":""603727.SH"",""time"":1775011859101,""openTime"":null,""duration"":9515791,""updatedTime"":1775026800000,""firstVol"":1.7036287E7,""highestVol"":1.7036287E7,""firstVolDivLTGB"":0.06047256397012548,""firstVolDivVol"":1.7761034910020856,""highestVolDivLTGB"":0.06047256397012548,""highestVolDivVol"":1.7761034910020856}]", 10:50:59,75369031.0,0,3152655649.53,8.735661992487433,5885115696.53,17,603727,20260401
600643.SH,爱建集团,4.82,0.4166666666666763,18473787,794895418,0.023240525208311113, 10:08:34,多元金融+香港牌照+信托,涨停,"[{""code"":""600643.SH"",""time"":1775009314108,""openTime"":null,""duration"":12060784,""updatedTime"":1775026800000,""firstVol"":9.60796E7,""highestVol"":9.97081E7,""firstVolDivLTGB"":0.06041405749016088,""firstVolDivVol"":1.7016280847871248,""highestVolDivLTGB"":0.06269562826692357,""highestVolDivVol"":1.749067390407157}]", 10:08:34,95140003.05000001,0,4093711402.7,8.34901654949532,8190311337.4,17,600643,20260401
000078.SZ,海王生物,,,32141715,1408770576,0.022815436060044457, 10:18:49,创新药+流感+医疗器械,涨停,"[{""code"":""000078.SZ"",""time"":1775009929437,""openTime"":null,""duration"":11445455,""updatedTime"":1775026800000,""firstVol"":2.2399735E8,""highestVol"":2.5547415E8,""firstVolDivLTGB"":0.08528550164675344,""firstVolDivVol"":2.7231843105770093,""highestVolDivLTGB"":0.0972700839564751,""highestVolDivVol"":2.986486854562779}]", 10:18:49,110888916.75,0,4860258487.2,8.768915755662404,9056994178.8,33,000078,20260401
605162.SH,新中港,11.16,-2.702702702702707,2205729,101570947,0.02171614093545864, 10:23:05,热电联产+储能+回购,涨停,"[{""code"":""605162.SH"",""time"":1775010185387,""openTime"":1775010215387,""duration"":30000,""updatedTime"":1775010215387,""firstVol"":124000.0,""highestVol"":124000.0,""firstVolDivLTGB"":3.095488310310281E-4,""firstVolDivVol"":0.00315157321070257,""highestVolDivLTGB"":3.095488310310281E-4,""highestVolDivVol"":0.00315157321070257},{""code"":""605162.SH"",""time"":1775023604127,""openTime"":1775023634127,""duration"":30000,""updatedTime"":1775023634127,""firstVol"":1463900.0,""highestVol"":1463900.0,""firstVolDivLTGB"":0.0036544236592445326,""firstVolDivVol"":0.028099161497526566,""highestVolDivLTGB"":0.0036544236592445326,""highestVolDivVol"":0.028099161497526566},{""code"":""605162.SH"",""time"":1775023694723,""openTime"":null,""duration"":3105277,""updatedTime"":1775026800000,""firstVol"":4840600.0,""highestVol"":5680000.0,""firstVolDivLTGB"":0.012083887673296732,""firstVolDivVol"":0.09095240922609094,""highestVolDivLTGB"":0.014179333550453546,""highestVolDivVol"":0.10618997835818328}]", 14:08:14,28167159.33,2,1297060993.19,53.982671836268295,5115559801.69,17,605162,20260401
601579.SH,会稽山,17.85,-0.9433962264150841,4182300,198305209,0.02109021755449702, 10:10:19,年报增长+黄酒+高端化+年轻化,涨停,"[{""code"":""601579.SH"",""time"":1775009419109,""openTime"":null,""duration"":11955783,""updatedTime"":1775026800000,""firstVol"":2.67367E7,""highestVol"":2.80521E7,""firstVolDivLTGB"":0.05576379656533915,""firstVolDivVol"":1.6266307327938994,""highestVolDivLTGB"":0.05850728016660808,""highestVolDivVol"":1.6581745521002889}]", 10:10:19,76954320.0,0,3648815845.6,9.676275825916404,8822126725.6,17,601579,20260401
002639.SZ,雪人集团,17.72,0.3397508493771162,12797219,614417599,0.02082821035860335, 14:37:22,可控核聚变+商业航天+氢能装备+压缩机,涨停,"[{""code"":""002639.SZ"",""time"":1775025442644,""openTime"":null,""duration"":1357356,""updatedTime"":1775026800000,""firstVol"":8.5371643E7,""highestVol"":8.5371643E7,""firstVolDivLTGB"":0.13121596948123762,""firstVolDivVol"":0.7833547899168131,""highestVolDivLTGB"":0.13121596948123762,""highestVolDivVol"":0.7833547899168131}]", 14:37:22,240843661.58,0,11563339213.18,19.742828850838304,12294741004.92,33,002639,20260401
002528.SZ,*ST英飞,4.81,4.3383947939262315,9887425,492188535,0.020088694264282284, 09:30:00,庭外重组+深圳国资+智慧城市,涨停,"[{""code"":""002528.SZ"",""time"":1775007000000,""openTime"":null,""duration"":14374892,""updatedTime"":1775026800000,""firstVol"":2.12429E7,""highestVol"":2.12429E7,""firstVolDivLTGB"":0.020227103422201773,""firstVolDivVol"":60.833046964490265,""highestVolDivLTGB"":0.020227103422201773,""highestVolDivVol"":60.833046964490265}]", 09:30:00,39351951.5,0,1958910369.3,0.21704589278984324,4179861912.78,33,002528,20260401
603121.SH,华培动力,20.09,-0.1491053677932462,3180800,162976971,0.019516867815637585, 13:03:42,人形机器人+传感器+氢能,涨停,"[{""code"":""603121.SH"",""time"":1775019822555,""openTime"":null,""duration"":6977445,""updatedTime"":1775026800000,""firstVol"":1.4423E7,""highestVol"":1.4423E7,""firstVolDivLTGB"":0.042604323767279725,""firstVolDivVol"":1.8058976211433888,""highestVolDivLTGB"":0.042604323767279725,""highestVolDivVol"":1.8058976211433888}]", 13:03:42,57445247.99999999,0,2943364096.26,5.645527673968122,6113918892.9,17,603121,20260401
300149.SZ,睿智医药,9.99,-0.09999999999999787,8146476,417421762,0.019516174626276434, 10:15:19,AI制药+ADC/CDMO+扭亏预增,涨停,"[{""code"":""300149.SZ"",""time"":1775009719182,""openTime"":null,""duration"":11655710,""updatedTime"":1775026800000,""firstVol"":7.520305E7,""highestVol"":7.682365E7,""firstVolDivLTGB"":0.15847135075031002,""firstVolDivVol"":1.6860153367814685,""highestVolDivLTGB"":0.16188635414479938,""highestVolDivVol"":1.6699409242446925}]", 10:15:19,101179231.92,0,5184378284.04,16.923708687713315,5894078284.98,33,300149,20260401
605006.SH,山东玻纤,11.69,-3.6273701566364487,3704540,193492650,0.019145636798090265, 09:33:35,玻纤涨价+风电纱+山东国资,涨停,"[{""code"":""605006.SH"",""time"":1775007215076,""openTime"":null,""duration"":14159816,""updatedTime"":1775026800000,""firstVol"":5061400.0,""highestVol"":1.89715E7,""firstVolDivLTGB"":0.008435415291290986,""firstVolDivVol"":0.5998823560227233,""highestVolDivLTGB"":0.03161822444357825,""highestVolDivVol"":1.9481884460918701}]", 09:33:35,35822901.8,0,1871073925.5,8.757201371731691,5802467776.58,17,605006,20260401
603949.SH,雪龙集团,17.81,0.2815315315315155,1279055,67059058,0.01907356050244547, 09:48:09,新能源电动风扇+汽车热管理+间接投资宇树科技,涨停,"[{""code"":""603949.SH"",""time"":1775008089943,""openTime"":1775008164578,""duration"":74635,""updatedTime"":1775008164578,""firstVol"":1.0861881E7,""highestVol"":1.0861881E7,""firstVolDivLTGB"":0.05167273300668945,""firstVolDivVol"":1.7116783219758613,""highestVolDivLTGB"":0.05167273300668945,""highestVolDivVol"":1.7116783219758613},{""code"":""603949.SH"",""time"":1775025336103,""openTime"":null,""duration"":1463897,""updatedTime"":1775026800000,""firstVol"":4970200.0,""highestVol"":4970200.0,""firstVolDivLTGB"":0.023644506654956716,""firstVolDivVol"":0.27170019587319866,""highestVolDivLTGB"":0.023644506654956716,""highestVolDivVol"":0.27170019587319866}]", 14:35:36,23649726.95,1,1239921982.42,27.783721626390875,3886695516.26,17,603949,20260401
301312.SZ,智立方,115.08,2.8969957081545017,662351,37590604,0.017620121240935635, 13:25:32,CPO设备+半导体设备+机器人,涨停,"[{""code"":""301312.SZ"",""time"":1775021132508,""openTime"":null,""duration"":5667492,""updatedTime"":1775026800000,""firstVol"":8154339.0,""highestVol"":8154339.0,""firstVolDivLTGB"":0.13466501488412627,""firstVolDivVol"":0.7951715764406132,""highestVolDivLTGB"":0.13466501488412627,""highestVolDivVol"":0.7951715764406132}]", 13:25:32,68354623.2,0,3879350332.8,29.06472319518995,6249045348.0,33,301312,20260401
603985.SH,恒润股份,26.12,-3.1516499814608747,4756954,274413090,0.01733501124162845, 13:20:14,算力租赁+风电轴承+扭亏为盈+国企,涨停,"[{""code"":""603985.SH"",""time"":1775020814693,""openTime"":null,""duration"":5985307,""updatedTime"":1775026800000,""firstVol"":3.75226E7,""highestVol"":3.766E7,""firstVolDivLTGB"":0.08511266608445804,""firstVolDivVol"":0.7942956756793715,""highestVolDivLTGB"":0.08542433106289782,""highestVolDivVol"":0.7952363358558824}]", 13:20:14,97327278.84,0,5614491821.4,18.201258912247955,9019954741.38,17,603985,20260401
603193.SH,润本股份,25.97,-0.6123230003827025,1742341,103334114,0.016861237132202053, 13:02:57,驱蚊产品+婴童护理+广州智造基地,涨停,"[{""code"":""603193.SH"",""time"":1775019777555,""openTime"":1775020184439,""duration"":406884,""updatedTime"":1775020184439,""firstVol"":8629300.0,""highestVol"":8629300.0,""firstVolDivLTGB"":0.0835069460673815,""firstVolDivVol"":1.0331166485706935,""highestVolDivLTGB"":0.0835069460673815,""highestVolDivVol"":1.0331166485706935},{""code"":""603193.SH"",""time"":1775020424441,""openTime"":null,""duration"":6375559,""updatedTime"":1775026800000,""firstVol"":5263600.0,""highestVol"":5474200.0,""firstVolDivLTGB"":0.0509365952418237,""firstVolDivVol"":0.509571800337617,""highestVolDivLTGB"":0.052974600971348755,""highestVolDivVol"":0.5283641761328456}]", 13:13:44,42617660.86,1,2527552428.44,11.170576253259403,2527606240.44,17,603193,20260401
600724.SH,宁波富达,6.97,0.14367816091953717,5580398,332794209,0.016768314619320795, 09:34:56,商业地产+并购转型+国企改革,涨停,"[{""code"":""600724.SH"",""time"":1775007296257,""openTime"":1775009569110,""duration"":2272853,""updatedTime"":1775009569110,""firstVol"":7665300.0,""highestVol"":1.06229E7,""firstVolDivLTGB"":0.005304916375560767,""firstVolDivVol"":0.6427775220651059,""highestVolDivLTGB"":0.007351779599747496,""highestVolDivVol"":0.8192019095303545},{""code"":""600724.SH"",""time"":1775011409097,""openTime"":null,""duration"":9965795,""updatedTime"":1775026800000,""firstVol"":3.0019E7,""highestVol"":3.07817E7,""firstVolDivLTGB"":0.020775218801346154,""firstVolDivVol"":0.783560652668776,""highestVolDivLTGB"":0.021303059814697257,""highestVolDivVol"":0.8017673330935283}]", 10:43:29,37165450.68,1,2216409431.94,12.172931771177545,9623318142.24,17,600724,20260401
603687.SH,大胜达,17.18,9.987195902688864,4435690,277459753,0.015986787099893367, 09:32:20,拟投GPU+钙钛矿设备+参股曲速科技+纸包装,涨停,"[{""code"":""603687.SH"",""time"":1775007140076,""openTime"":1775007155076,""duration"":15000,""updatedTime"":1775007155076,""firstVol"":497400.0,""highestVol"":497400.0,""firstVolDivLTGB"":9.043112455026787E-4,""firstVolDivVol"":0.03645670711059707,""highestVolDivLTGB"":9.043112455026787E-4,""highestVolDivVol"":0.03645670711059707},{""code"":""603687.SH"",""time"":1775007170076,""openTime"":1775007185076,""duration"":15000,""updatedTime"":1775007185076,""firstVol"":1006050.0,""highestVol"":1006050.0,""firstVolDivLTGB"":0.0018290758515037595,""firstVolDivVol"":0.05132363504281178,""highestVolDivLTGB"":0.0018290758515037595,""highestVolDivVol"":0.05132363504281178},{""code"":""603687.SH"",""time"":1775007200076,""openTime"":1775014007597,""duration"":6807521,""updatedTime"":1775014007597,""firstVol"":6923050.0,""highestVol"":1.90555E7,""firstVolDivLTGB"":0.012586634435418818,""firstVolDivVol"":0.26098244497656714,""highestVolDivLTGB"":0.03464435653131543,""highestVolDivVol"":0.5661510286713581},{""code"":""603687.SH"",""time"":1775019777555,""openTime"":1775020229440,""duration"":451885,""updatedTime"":1775020229440,""firstVol"":1.9251494E7,""highestVol"":2.0177394E7,""firstVolDivLTGB"":0.03500068861465088,""firstVolDivVol"":0.2916226451632586,""highestVolDivLTGB"":0.03668404563558158,""highestVolDivVol"":0.30433343832031134},{""code"":""603687.SH"",""time"":1775020244440,""openTime"":null,""duration"":6555560,""updatedTime"":1775026800000,""firstVol"":1.56952E7,""highestVol"":1.70744E7,""firstVolDivLTGB"":0.02853507410617942,""firstVolDivVol"":0.20790661359267243,""highestVolDivLTGB"":0.03104256519945906,""highestVolDivVol"":0.22542995789652187}]", 13:10:44,72700959.10000001,4,4547565351.67,28.15247802804755,9015022250.96,17,603687,20260401
605289.SH,罗曼股份,150.05,-2.2602918186555487,841500,54404000,0.015467612675538563, 09:40:55,算力订单+液冷服务器+AR/VR+风电EPC,涨停,"[{""code"":""605289.SH"",""time"":1775007655718,""openTime"":1775008871432,""duration"":1215714,""updatedTime"":1775008871432,""firstVol"":3329500.0,""highestVol"":3329500.0,""firstVolDivLTGB"":0.030732664128302757,""firstVolDivVol"":1.5527030650670957,""highestVolDivLTGB"":0.030732664128302757,""highestVolDivVol"":1.5527030650670957},{""code"":""605289.SH"",""time"":1775009089105,""openTime"":null,""duration"":12285787,""updatedTime"":1775026800000,""firstVol"":10000.0,""highestVol"":1957100.0,""firstVolDivLTGB"":9.230414214837891E-5,""firstVolDivVol"":0.0023590330323600356,""highestVolDivLTGB"":0.018064843659859237,""highestVolDivVol"":0.45982061568643573}]", 10:04:49,87650640.0,1,5666720640.0,8.226095507683258,11284434000.0,17,605289,20260401
605287.SH,德才股份,55.32,-0.5572532806039947,1220800,79206273,0.015412920640767935, 10:33:36,AI漫剧+城市更新+扭亏为盈,涨停,"[{""code"":""605287.SH"",""time"":1775010816697,""openTime"":1775011133849,""duration"":317152,""updatedTime"":1775011133849,""firstVol"":5394200.0,""highestVol"":5394200.0,""firstVolDivLTGB"":0.03853,""firstVolDivVol"":1.3981710920571067,""highestVolDivLTGB"":0.03853,""highestVolDivVol"":1.3981710920571067},{""code"":""605287.SH"",""time"":1775012269340,""openTime"":null,""duration"":9105552,""updatedTime"":1775026800000,""firstVol"":5145400.0,""highestVol"":5145400.0,""firstVolDivLTGB"":0.03675285714285714,""firstVolDivVol"":0.6926809042249578,""highestVolDivLTGB"":0.03675285714285714,""highestVolDivVol"":0.6926809042249578}]", 10:57:49,55033664.0,1,3570618786.84,9.82389362014294,6311200000.0,17,605287,20260401
002560.SZ,通达股份,14.67,-5.7803468208092506,6262600,408137302,0.015344346055387018, 09:33:20,年报高增+特高压线缆+航空零部件+机器人电缆,涨停,"[{""code"":""002560.SZ"",""time"":1775007200076,""openTime"":null,""duration"":14174816,""updatedTime"":1775026800000,""firstVol"":2.70145E7,""highestVol"":2.70145E7,""firstVolDivLTGB"":0.05964308396928889,""firstVolDivVol"":0.7303049281585894,""highestVolDivLTGB"":0.05964308396928889,""highestVolDivVol"":0.7303049281585894}]", 09:33:20,74337062.0,0,4844589774.74,20.48795775104134,5376350343.74,33,002560,20260401
002579.SZ,中京电子,11.85,-4.126213592233008,6102360,416261378,0.014659923602136348, 09:37:48,PCB+存储芯片+AI算力,涨停,"[{""code"":""002579.SZ"",""time"":1775007468390,""openTime"":1775007528390,""duration"":60000,""updatedTime"":1775007528390,""firstVol"":5.41804E7,""highestVol"":5.41804E7,""firstVolDivLTGB"":0.09286817865252504,""firstVolDivVol"":2.761922273515252,""highestVolDivLTGB"":0.09286817865252504,""highestVolDivVol"":2.761922273515252},{""code"":""002579.SZ"",""time"":1775007575300,""openTime"":null,""duration"":13799592,""updatedTime"":1775026800000,""firstVol"":5.22733E7,""highestVol"":5.46161E7,""firstVolDivLTGB"":0.0895993046038242,""firstVolDivVol"":1.7304363545996726,""highestVolDivLTGB"":0.0936149923607831,""highestVolDivVol"":1.7374428264302693}]", 09:39:35,74998004.39999999,1,5115852335.62,10.96472635037498,7170132177.26,33,002579,20260401
000815.SZ,美利云,19.02,-4.229607250755286,6809061,464631987,0.01465474007496604, 09:41:40,算电协同+东数西算+扭亏为盈+央企,涨停,"[{""code"":""000815.SZ"",""time"":1775007700176,""openTime"":null,""duration"":13674716,""updatedTime"":1775026800000,""firstVol"":6.0332074E7,""highestVol"":6.9992974E7,""firstVolDivLTGB"":0.08677589770035739,""firstVolDivVol"":1.2254767388522063,""highestVolDivLTGB"":0.10067121431243645,""highestVolDivVol"":1.3472464609239192}]", 09:41:40,140947562.7,0,9617882130.9,15.078631252307646,14391944824.5,33,000815,20260401
300436.SZ,广生堂,117.3,0.41948463316496437,1237059,94118908,0.013143575783943434, 11:00:34,乙肝创新药+III期临床试验+中药布局,涨停,"[{""code"":""300436.SZ"",""time"":1775012434343,""openTime"":null,""duration"":8940549,""updatedTime"":1775026800000,""firstVol"":1.0081401E7,""highestVol"":1.0937959E7,""firstVolDivLTGB"":0.07373651121130358,""firstVolDivVol"":0.6873443804042442,""highestVolDivLTGB"":0.08000147364758914,""highestVolDivVol"":0.7385812865839833}]", 11:00:34,147247132.77,0,11202973619.24,17.088190185971982,16274015970.07,33,300436,20260401
601515.SH,衢州东峰,4.54,-0.4385964912280609,11791694,960196132,0.0122805056248654, 14:07:44,固态电池+提前终止减持+回购+衢州国资,涨停,"[{""code"":""601515.SH"",""time"":1775023664722,""openTime"":null,""duration"":3135278,""updatedTime"":1775026800000,""firstVol"":4.6188822E7,""highestVol"":5.3769922E7,""firstVolDivLTGB"":0.024000792891272906,""firstVolDivVol"":0.6505154540443263,""highestVolDivLTGB"":0.027940109875543018,""highestVolDivVol"":0.7526719683667344}]", 14:07:44,53652207.699999996,0,4368892400.6,8.176834438654039,8756341553.05,17,601515,20260401
