股票代码,股票简称,最新价,最新涨跌幅,涨停封单量[20260423],{(}涨停封单量[20260423]{*}100.0{)},自由流通股[20260423],fenglu_ratio,zt_first_time,涨停原因类别[20260423],涨停[20260423],涨停明细数据[20260423],zt_last_time,涨停封单额[20260423],涨停开板次数[20260423],自由流通市值[20260423],实际换手率[20260423],a股市值(不含限售股)[20260423],market_code,code,date
300067.SZ,安诺其,6.85,-3.7921348314606806,74240805,7424080500,759154020,9.779412746836275, 09:30:00,拟收购烽云信息+算力服务,涨停,"[{""code"":""300067.SZ"",""time"":1776907800000,""openTime"":null,""duration"":14364994,""updatedTime"":1776927600000,""firstVol"":2.0095236E8,""highestVol"":2.0095236E8,""firstVolDivLTGB"":0.21435291522690517,""firstVolDivVol"":16.1805963633178,""highestVolDivLTGB"":0.21435291522690517,""highestVolDivVol"":16.1805963633178}]", 09:30:00,539730652.35,0,5519049725.4,4.263495173219264,6813906953.6,33,300067,20260423
601778.SH,晶科科技,6.5,-6.609195402298851,59450440,5945044000,2759388012,2.1544791722462553, 13:11:51,算力中心+绿电直连+储能,涨停,"[{""code"":""601778.SH"",""time"":1776921111435,""openTime"":null,""duration"":6488565,""updatedTime"":1776927600000,""firstVol"":2.3503749E8,""highestVol"":2.8915036E8,""firstVolDivLTGB"":0.0650570941941002,""firstVolDivVol"":0.29656715935606637,""highestVolDivLTGB"":0.08003524121525456,""highestVolDivVol"":0.3626731421876627}]", 13:11:51,427448663.6,0,19839999806.28,30.020771939194756,25975945806.28,17,601778,20260423
601016.SH,节能风电,4.26,-6.5789473684210495,38536397,3853639700,3421144519,1.126418272773352, 13:36:56,风电+储能突破+绿电扩张+央企,涨停,"[{""code"":""601016.SH"",""time"":1776922616070,""openTime"":null,""duration"":4983930,""updatedTime"":1776927600000,""firstVol"":2.6996165E8,""highestVol"":2.775216E8,""firstVolDivLTGB"":0.04470897301575341,""firstVolDivVol"":0.33912617156315294,""highestVolDivLTGB"":0.04596099381407956,""highestVolDivVol"":0.3473059080884592}]", 13:36:56,172643058.56,0,15326727445.12,25.202192371926515,27051128899.2,17,601016,20260423
600726.SH,华电能源,6.59,-7.183098591549293,33728600,3372860000,1046761352,3.2221862161376396, 10:35:13,一季报增长+绿电转型+热电联产+煤炭,涨停,"[{""code"":""600726.SH"",""time"":1776911713679,""openTime"":null,""duration"":10451315,""updatedTime"":1776927600000,""firstVol"":2.1797028E8,""highestVol"":2.3964388E8,""firstVolDivLTGB"":0.029158592193717154,""firstVolDivVol"":0.6846663825437279,""highestVolDivLTGB"":0.032057940048707975,""highestVolDivVol"":0.7407425678734109}]", 10:35:13,177749722.0,0,5516432325.04,33.4591938583533,39395021816.16,17,600726,20260423
002081.SZ,金螳螂,5.9,10.074626865671641,33075710,3307571000,1338068052,2.471900435150663, 09:30:45,商业航天产业配套+半导体洁净室+越南合作+EPC总包,涨停,"[{""code"":""002081.SZ"",""time"":1776907845088,""openTime"":1776909599429,""duration"":1754341,""updatedTime"":1776909599429,""firstVol"":5429972.0,""highestVol"":6.8501154E7,""firstVolDivLTGB"":0.002053226182325189,""firstVolDivVol"":0.043054445259205786,""highestVolDivLTGB"":0.02590222618317182,""highestVolDivVol"":0.5030685120034898},{""code"":""002081.SZ"",""time"":1776909614429,""openTime"":1776910346383,""duration"":731954,""updatedTime"":1776910346383,""firstVol"":5.1737814E7,""highestVol"":6.3201464E7,""firstVolDivLTGB"":0.01956353261509833,""firstVolDivVol"":0.25653139724434765,""highestVolDivLTGB"":0.023898263314448557,""highestVolDivVol"":0.3037828840959597},{""code"":""002081.SZ"",""time"":1776910361383,""openTime"":1776910376383,""duration"":15000,""updatedTime"":1776910376383,""firstVol"":3.90226E7,""highestVol"":3.90226E7,""firstVolDivLTGB"":0.014755550124826227,""firstVolDivVol"":0.1509446486260504,""highestVolDivLTGB"":0.014755550124826227,""highestVolDivVol"":0.1509446486260504},{""code"":""002081.SZ"",""time"":1776910391384,""openTime"":null,""duration"":11773610,""updatedTime"":1776927600000,""firstVol"":5.6004101E7,""highestVol"":7.68445E7,""firstVolDivLTGB"":0.0211767365450106,""firstVolDivVol"":0.20512535941008508,""highestVolDivLTGB"":0.0290570815775271,""highestVolDivVol"":0.2492518503530742}]", 10:13:11,179601105.29999998,3,7265709522.36,24.711905161008957,14358241466.52,33,002081,20260423
600736.SH,苏州高新,8.15,-2.9761904761904763,28447883,2844788300,647098013,4.396224749341025, 09:30:00,商业航天+产业园运营+苏州+脑机接口,涨停,"[{""code"":""600736.SH"",""time"":1776907800000,""openTime"":null,""duration"":14364994,""updatedTime"":1776927600000,""firstVol"":6.069347E7,""highestVol"":6.3172329E7,""firstVolDivLTGB"":0.05271766170969731,""firstVolDivVol"":4.672455643463286,""highestVolDivLTGB"":0.05487077060572909,""highestVolDivVol"":3.5222596427990567}]", 09:30:00,238108780.70999998,0,5416210368.81,4.656762406099368,9636321631.59,17,600736,20260423
600052.SH,东望时代,4.44,9.90099009900991,21243761,2124376100,515581371,4.120350771944396, 13:31:13,收购调整+锂电池+热水服务+国资背景,涨停,"[{""code"":""600052.SH"",""time"":1776922273674,""openTime"":null,""duration"":5326326,""updatedTime"":1776927600000,""firstVol"":6.0410027E7,""highestVol"":6.4941427E7,""firstVolDivLTGB"":0.07155935007181002,""firstVolDivVol"":0.6647182906767443,""highestVolDivLTGB"":0.07692706889298188,""highestVolDivVol"":0.7139570983217924}]", 13:31:13,97296425.38,0,2361362679.18,19.481951181669054,3866411913.78,17,600052,20260423
600186.SH,莲花控股,10.72,-0.9242144177449135,19335700,1933570000,1441962096,1.3409298381446497, 10:01:19,业绩高增+算力租赁+调味品,涨停,"[{""code"":""600186.SH"",""time"":1776909679861,""openTime"":1776910624770,""duration"":944909,""updatedTime"":1776910624770,""firstVol"":1.16093911E8,""highestVol"":1.16093911E8,""firstVolDivLTGB"":0.06488817079372429,""firstVolDivVol"":0.5788929689437302,""highestVolDivLTGB"":0.06488817079372429,""highestVolDivVol"":0.5788929689437302},{""code"":""600186.SH"",""time"":1776910849600,""openTime"":null,""duration"":11315394,""updatedTime"":1776927600000,""firstVol"":6.6369E7,""highestVol"":6.6369E7,""firstVolDivLTGB"":0.03709551147267911,""firstVolDivVol"":0.25093358568475105,""highestVolDivLTGB"":0.03709551147267911,""highestVolDivVol"":0.25093358568475105}]", 10:20:49,182722365.0,1,13626541807.2,22.506558175160244,16907356849.95,17,600186,20260423
603318.SH,水发燃气,14.26,-1.9931271477663293,15505014,1550501400,262594238,5.90455225449387, 09:30:00,氦气+燃气轮机掺氢+氢能应用+山东国资,涨停,"[{""code"":""603318.SH"",""time"":1776907800000,""openTime"":null,""duration"":14364994,""updatedTime"":1776927600000,""firstVol"":2.81195E7,""highestVol"":3.36397E7,""firstVolDivLTGB"":0.06125306250064315,""firstVolDivVol"":5.822324830213682,""highestVolDivLTGB"":0.07327778397919185,""highestVolDivVol"":5.961420546173067}]", 09:30:00,160476894.9,0,2717850363.3,5.021582385215932,4751384063.4,17,603318,20260423
002490.SZ,山东墨龙,10.06,1.0040160642570244,14975599,1497559900,306105000,4.892307868215155, 11:12:04,油气装备+寿光国资+海外订单+业绩增长,涨停,"[{""code"":""002490.SZ"",""time"":1776913924964,""openTime"":null,""duration"":8240030,""updatedTime"":1776927600000,""firstVol"":7.69304E7,""highestVol"":7.69304E7,""firstVolDivLTGB"":0.14201084689194826,""firstVolDivVol"":1.0855847846763018,""highestVolDivLTGB"":0.14201084689194826,""highestVolDivVol"":1.0855847846763018}]", 11:12:04,146311602.23,0,2990645850.0,27.9826860064357,5292623940.0,33,002490,20260423
