股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260424],分时开盘价:不复权[20260424 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260424 09:25],分时最高价:不复权[20260424 09:25],分时最低价:不复权[20260424 09:25],分时振幅[20260424 09:25],竞价匹配价[20260424],竞价异动类型[20260424],竞价异动说明[20260424],集合竞价评级[20260424],竞价量[20260424],竞价金额[20260424],竞价未匹配量[20260424],竞价未匹配金额[20260424],分时成交量[20260424 09:25],分时成交额[20260424 09:25],分时换手率[20260424 09:25],market_code,code,date
301588.SZ,美新科技,34.35,13.704071499503478,9.047,29.17,29.17,9.046728971962615,14/5521,29.17,29.17,0,29.17,,,,328200,9573594.0,50900,1484753.0,328200,9573594.0,0.44738775239631556,33,301588,20260424
603066.SH,音飞储存,11.6,2.383053839364515,8.803,11.0,11.0,8.803165182987138,15/5521,11.0,11.0,0,11.0,大幅高开,大幅高开8.80%,偏多,1280300,14083300.0,-52500,-577500.0,1280300,14083300.0,0.43520962606053326,17,603066,20260424
000925.SZ,众合科技,9.19,-5.840163934426233,8.732,9.09,9.09,8.732057416267946,16/5521,9.09,9.09,0,9.09,竞价抢筹,单笔放量10%以上抢筹,看多,7542935,68565279.0,19065,173300.85,7542935,68565279.0,1.1203860040655553,33,000925,20260424
301116.SZ,益客食品,11.03,0.7305936073059368,8.511,11.22,11.22,8.510638297872353,17/5521,11.22,11.22,0,11.22,大幅高开,大幅高开8.50%,看多,246400,2764608.0,28300,317526.0,246400,2764608.0,0.05488036655844106,33,301116,20260424
688269.SH,凯立新材,40.75,-0.1959343619887296,8.384,42.53,42.53,8.384301732925593,18/5521,42.53,42.53,0,42.53,竞价抢筹,单笔放量10%以上抢筹,看多,94326,4011684.8,5572,236977.16,94326,4011684.8,0.07216764597869996,17,688269,20260424
000906.SZ,浙商中拓,6.34,0.4754358161648217,7.786,6.23,6.23,7.785467128027679,19/5521,6.23,6.23,0,6.23,竞价抢筹,单笔放量10%以上抢筹,看多,2051400,12780222.0,128600,801178.0,2051400,12780222.0,0.2925390294894914,33,000906,20260424
688047.SH,龙芯中科,166.23,6.612365315546436,7.527,162.0,162.0,7.526881720430101,20/5521,162.0,162.0,0,162.0,竞价抢筹,单笔放量10%以上抢筹,看多,530324,85912488.0,12643,2048166.0,530324,85912488.0,0.13225037406483792,17,688047,20260424
603666.SH,亿嘉和,28.3,-3.313973351554489,7.486,28.86,28.86,7.486033519553059,21/5521,28.86,28.86,0,28.86,大幅高开,大幅高开7.50%,看多,323100,9324666.0,-7250,-209235.0,323100,9324666.0,0.15720300673739682,17,603666,20260424
300970.SZ,华绿生物,35.3,-2.7548209366391188,7.333,45.08,45.08,7.333333333333325,22/5521,45.08,45.08,0,45.08,急速下跌,一分钟跌幅大于3%,-,561430,25309264.0,39370,1774799.6,561430,25309264.0,0.5924921161021138,33,300970,20260424
000066.SZ,中国长城,19.82,9.988901220865708,7.227,17.36,17.36,7.2266831377393315,23/5521,17.36,17.36,0,17.36,大幅高开,大幅高开7.20%,看多,18044100,313245580.0,-6349,-110218.64,18044100,313245580.0,0.5594046641462664,33,000066,20260424
688633.SH,星球石墨,36.2,-1.0388190267905835,7.143,30.0,30.0,7.14285714285714,24/5521,30.0,30.0,0,30.0,大幅高开,大幅高开7.10%,看多,449352,13480560.0,-155055,-4651650.0,449352,13480560.0,0.31254953881185477,17,688633,20260424
600052.SH,东望时代,4.44,9.90099009900991,6.987,4.9,4.9,6.986899563318794,25/5521,4.9,4.9,0,4.9,大卖单试盘,大卖单试盘1513万元,-,5284500,25894050.0,-216200,-1059380.0,5284500,25894050.0,0.6259811561654824,17,600052,20260424
920069.BJ,普昂医疗,39.18,0.797530228968362,6.959,39.5,39.5,6.959111833197951,26/5521,39.5,39.5,0,39.5,,,,64666,2554307.0,481,18999.5,64666,2554307.0,0.4375907403942485,151,920069,20260424
688268.SH,华特气体,188.3,-1.0145613205067436,6.638,157.11,157.11,6.63815923437181,27/5521,157.11,157.11,0,157.11,大买单试盘,大买单试盘780万元,-,263631,41419066.0,1432,224981.52,263631,41419066.0,0.21984753464937196,17,688268,20260424
300283.SZ,温州宏丰,12.45,2.3848684210526248,6.537,10.43,10.43,6.537282941777334,28/5521,10.43,10.43,0,10.43,竞价砸盘,单笔放量10%以上砸盘,偏空,2218800,23142084.0,-639260,-6667481.8,2218800,23142084.0,0.5840960747590748,33,300283,20260424
603060.SH,国检集团,6.68,-1.764705882352943,6.486,7.06,7.06,6.485671191553544,29/5521,7.06,7.06,0,7.06,竞价砸盘,单笔放量10%以上砸盘,偏空,2508000,17706480.0,-179850,-1269741.0,2508000,17706480.0,0.31195543494213,17,603060,20260424
603365.SH,水星家纺,22.37,2.9926335174954057,5.922,22.0,22.0,5.922002888781908,30/5521,22.0,22.0,0,22.0,涨停试盘,第1次涨停试盘,-,104600,2301200.0,-900,-19800.0,104600,2301200.0,0.04026138336727581,17,603365,20260424
600826.SH,兰生股份,9.57,-3.722334004024137,5.864,9.93,9.93,5.863539445628985,31/5521,9.93,9.93,0,9.93,急速上涨,一分钟涨幅大于3%,偏多,375200,3725736.0,35100,348543.0,375200,3725736.0,0.05101058959310638,17,600826,20260424
301176.SZ,逸豪新材,37.35,-1.3731185635067231,5.622,30.25,30.25,5.621508379888263,32/5521,30.25,30.25,0,30.25,,,,82400,2492600.0,3600,108900.0,82400,2492600.0,0.05022748417700146,33,301176,20260424
301536.SZ,星宸科技,82.45,0.7453567937438897,5.604,88.0,88.0,5.604224168966754,33/5521,88.0,88.0,0,88.0,急速下跌,一分钟跌幅大于3%,-,1081308,95155104.0,10492,923296.0,1081308,95155104.0,0.5776425863020647,33,301536,20260424
301510.SZ,固高科技,38.66,1.7368421052631489,5.45,34.25,34.25,5.449507389162567,34/5521,34.25,34.25,0,34.25,,,,244400,8370700.0,500,17125.0,244400,8370700.0,0.08754859143844987,33,301510,20260424
600696.SH,*ST岩石,1.31,0.0,5.344,1.38,1.38,5.343511450381677,35/5521,1.38,1.38,0,1.38,涨停试盘,第2次涨停试盘,-,1815700,2505666.0,-407000,-561660.0,1815700,2505666.0,0.5428597748294671,22,600696,20260424
002377.SZ,国创高新,3.59,-2.710027100271005,5.296,3.38,3.38,5.295950155763229,36/5521,3.38,3.38,0,3.38,竞价抢筹,单笔放量10%以上抢筹,看多,1156700,3909646.0,-5600,-18928.0,1156700,3909646.0,0.132601254725645,33,002377,20260424
688536.SH,思瑞浦,268.1,12.950792045837549,5.253,224.0,224.0,5.253265670519691,37/5521,224.0,224.0,0,224.0,大卖单试盘,大卖单试盘573万元,-,99604,22311296.0,4933,1104992.0,99604,22311296.0,0.07342775502939834,17,688536,20260424
300661.SZ,圣邦股份,91.94,4.477272727272725,5.185,91.5,91.5,5.184503965973097,38/5521,91.5,91.5,0,91.5,竞价抢筹,单笔放量10%以上抢筹,看多,1217117,111366206.0,8283,757894.5,1217117,111366206.0,0.2032269585833518,33,300661,20260424
603967.SH,中创物流,13.93,0.5776173285198561,5.153,14.08,14.08,5.153099327856614,39/5521,14.08,14.08,0,14.08,竞价抢筹,单笔放量10%以上抢筹,看多,358700,5050496.0,2600,36608.0,358700,5050496.0,0.10347114091226123,17,603967,20260424
688628.SH,优利德,97.0,-1.060791513667897,5.055,106.0,106.0,5.05450941526262,40/5521,106.0,106.0,0,106.0,,,,196007,20776742.0,-26941,-2855746.0,196007,20776742.0,0.17537016187555196,17,688628,20260424
000609.SZ,*ST中迪,14.42,5.0254916241806225,5.044,11.87,11.87,5.044247787610612,41/5521,11.87,11.87,0,11.87,买一剩余大,买一剩余0.39亿元,看多,67900,805973.0,33074000,392588380.0,67900,805973.0,0.023328661828927507,33,000609,20260424
603813.SH,*ST原尚,37.0,1.36986301369863,5.014,34.98,34.98,5.013509456619625,42/5521,34.98,34.98,0,34.98,买一剩余大,买一剩余1935万元,看多,216900,7587162.0,553200,19350936.0,216900,7587162.0,0.2065419225824882,22,603813,20260424
002606.SZ,大连电瓷,14.49,-0.617283950617283,4.948,14.0,14.0,4.94752623688155,43/5521,14.0,14.0,0,14.0,急速下跌,一分钟跌幅大于3%,偏空,5185818,72601452.0,76182,1066548.0,5185818,72601452.0,1.2313702558154636,33,002606,20260424
600726.SH,华电能源,6.59,-7.183098591549293,4.934,5.53,5.53,4.933586337760931,44/5521,5.53,5.53,0,5.53,急速下跌,一分钟跌幅大于3%,-,12455100,68876703.0,-232300,-1284619.0,12455100,68876703.0,0.16661591737734455,17,600726,20260424
601778.SH,晶科科技,6.5,-6.609195402298851,4.868,7.54,7.54,4.8678720445062496,45/5521,7.54,7.54,0,7.54,竞价抢筹,单笔放量10%以上抢筹,看多,28666800,216147670.0,-370568,-2794082.7,28666800,216147670.0,0.7934813751812239,17,601778,20260424
688787.SH,海天瑞声,130.1,1.2215047070722735,4.767,141.99,141.99,4.766472367741459,46/5521,141.99,141.99,0,141.99,涨停试盘,第1次涨停试盘,-,93363,13256612.4,-31,-4401.69,93363,13256612.4,0.15476621868347512,17,688787,20260424
688141.SH,杰华特,92.88,16.786118445869477,4.705,75.0,75.0,4.704732653915955,47/5521,75.0,75.0,0,75.0,竞价砸盘,单笔放量10%以上砸盘,混战,367375,27553125.0,8974,673050.0,367375,27553125.0,0.08158058433300722,17,688141,20260424
688041.SH,海光信息,296.25,6.270402123614456,4.643,275.63,275.63,4.6431283219438235,48/5521,275.63,275.63,0,275.63,竞价抢筹,单笔放量10%以上抢筹,看多,1153589,317963740.0,-1753,-483179.39,1153589,317963740.0,0.049630860693923036,17,688041,20260424
300489.SZ,光智科技,96.8,2.6184670836425306,4.594,91.07,91.07,4.594004823705067,49/5521,91.07,91.07,0,91.07,竞价抢筹,单笔放量10%以上抢筹,看多,74300,6766501.0,-1000,-91070.0,74300,6766501.0,0.05358875875459465,33,300489,20260424
688008.SH,澜起科技,173.3,2.001177163037084,4.571,167.0,167.0,4.571070757670648,50/5521,167.0,167.0,0,167.0,竞价抢筹,单笔放量10%以上抢筹,看多,1619907,270524470.0,31787,5308429.0,1619907,270524470.0,0.1413005517865196,17,688008,20260424
300575.SZ,中旗股份,6.68,-0.2985074626865741,4.397,6.41,6.41,4.3973941368078195,51/5521,6.41,6.41,0,6.41,,,,694600,4452386.0,55900,358319.0,694600,4452386.0,0.20267970464997548,33,300575,20260424
603272.SH,*ST联翔,26.8,5.015673981191227,4.333,20.95,20.95,4.332669322709171,52/5521,20.95,20.95,0,20.95,竞价抢筹,单笔放量10%以上抢筹,看多,1299800,27230810.0,-5600,-117320.0,1299800,27230810.0,1.2543063101315295,22,603272,20260424
600599.SH,*ST熊猫,3.95,0.0,4.27,4.64,4.64,4.269662921348294,53/5521,4.64,4.64,0,4.64,涨停撤单,涨停撤单52.50%,-,293700,1362768.0,-14500,-67280.0,293700,1362768.0,0.1769277108433735,22,600599,20260424
000833.SZ,粤桂股份,31.72,9.986130374479885,4.165,26.01,26.01,4.164997997597131,54/5521,26.01,26.01,0,26.01,,,,1051200,27341712.0,56100,1459161.0,1051200,27341712.0,0.23169391798131403,33,000833,20260424
300649.SZ,杭州园林,19.19,-1.5897435897435832,4.089,19.6,19.6,4.089219330855043,55/5521,19.6,19.6,0,19.6,竞价抢筹,单笔放量10%以上抢筹,看多,200100,3921960.0,5500,107800.0,200100,3921960.0,0.1885657818562099,33,300649,20260424
603006.SH,联明股份,13.46,0.0,4.006,13.24,13.24,4.006284367635504,56/5521,13.24,13.24,0,13.24,,,,217000,2873080.0,78300,1036692.0,217000,2873080.0,0.08534763922333648,17,603006,20260424
300737.SZ,科顺股份,6.81,-0.14662756598241458,3.971,7.07,7.07,3.9705882352941257,57/5521,7.07,7.07,0,7.07,,,,529600,3744272.0,4100,28987.0,529600,3744272.0,0.059714117063462635,33,300737,20260424
300444.SZ,双杰电气,15.77,-4.250151791135393,3.938,16.63,16.63,3.937499999999994,58/5521,16.63,16.63,0,16.63,大卖单试盘,大卖单试盘5072万元,-,7489300,124547059.0,838600,13945918.0,7489300,124547059.0,1.205139557753126,33,300444,20260424
688059.SH,华锐精密,142.24,0.8865877012554081,3.909,122.55,122.55,3.908767169747329,59/5521,122.55,122.55,0,122.55,跌停试盘,第1次跌停试盘,-,99720,12220686.0,9270,1136038.5,99720,12220686.0,0.10656286397891586,17,688059,20260424
300057.SZ,万顺新材,9.76,0.30832476875641684,3.9,7.46,7.46,3.8997214484679743,60/5521,7.46,7.46,0,7.46,竞价抢筹,单笔放量10%以上抢筹,看多,1959700,14619362.0,-8548,-63768.08,1959700,14619362.0,0.25665011156670847,33,300057,20260424
688117.SH,圣诺生物,37.41,0.45649838882920135,3.895,38.94,38.94,3.8954108858057612,61/5521,38.94,38.94,0,38.94,跌停试盘,第1次跌停试盘,-,306540,11936667.6,34979,1362082.3,306540,11936667.6,0.19476957470760198,17,688117,20260424
300867.SZ,圣元环保,20.57,-2.880075542965059,3.855,21.82,21.82,3.8553069966682507,62/5521,21.82,21.82,0,21.82,竞价砸盘,单笔放量10%以上砸盘,混战,447800,9770996.0,-5499,-119988.18,447800,9770996.0,0.23368214246050348,33,300867,20260424
600499.SH,科达制造,19.25,-3.9900249376558636,3.831,18.7,18.7,3.831204886174344,63/5521,18.7,18.7,0,18.7,,,,1129800,21127260.0,66400,1241680.0,1129800,21127260.0,0.058909520300991086,17,600499,20260424
001395.SZ,亚联机械,40.1,0.6021073758153588,3.764,40.8,40.8,3.7639877924720233,64/5521,40.8,40.8,0,40.8,竞价抢筹,单笔放量10%以上抢筹,看多,47900,1954320.0,-300,-12240.0,47900,1954320.0,0.10215397739390061,33,001395,20260424
688052.SH,纳芯微,198.0,4.767448013122382,3.699,184.18,184.18,3.6991160407634727,65/5521,184.18,184.18,0,184.18,,,,48913,9008796.3,-2921,-537989.78,48913,9008796.3,0.03431806480325227,17,688052,20260424
688048.SH,长光华芯,352.03,0.23633257403188615,3.665,380.45,380.45,3.6648501362397834,66/5521,380.45,380.45,0,380.45,竞价抢筹,单笔放量10%以上抢筹,看多,199901,76052335.0,693,263651.85,199901,76052335.0,0.11339974168246696,17,688048,20260424
002384.SZ,东山精密,186.73,1.3459972862957883,3.664,193.5,193.5,3.6644165863066513,67/5521,193.5,193.5,0,193.5,大卖单试盘,大卖单试盘2308万元,-,1971600,381504600.0,-5926,-1146681.0,1971600,381504600.0,0.1422180701124309,33,002384,20260424
301357.SZ,北方长龙,107.65,0.711011320048653,3.609,118.0,118.0,3.608745280533854,68/5521,118.0,118.0,0,118.0,涨停试盘,第1次涨停试盘,-,58100,6855800.0,100,11800.0,58100,6855800.0,0.06102941176470588,33,301357,20260424
002712.SZ,思美传媒,5.58,-0.5347593582887744,3.523,5.29,5.29,3.5225048923678948,69/5521,5.29,5.29,0,5.29,涨停试盘,第1次涨停试盘,-,798800,4225652.0,14300,75647.0,798800,4225652.0,0.14767971840162114,33,002712,20260424
002547.SZ,*ST春兴,3.02,-5.031446540880507,3.514,3.24,3.24,3.514376996805124,70/5521,3.24,3.24,0,3.24,竞价抢筹,单笔放量10%以上抢筹,看多,765700,2480868.0,-351400,-1138536.0,765700,2480868.0,0.06930621230239196,33,002547,20260424
688156.SH,路德科技,25.48,2.4115755627009703,3.462,26.3,26.3,3.461841070023608,71/5521,26.3,26.3,0,26.3,竞价砸盘,单笔放量10%以上砸盘,混战,116489,3063660.7,89,2340.7,116489,3063660.7,0.11566298469836768,17,688156,20260424
920974.BJ,凯大催化,8.12,-0.975609756097562,3.408,7.89,7.89,3.407601572739183,72/5521,7.89,7.89,0,7.89,,,,136137,1074120.93,-12394,-97788.66,136137,1074121.0,0.10598294952579643,151,920974,20260424
300997.SZ,欢乐家,19.72,-0.2024291497975845,3.379,20.5,20.5,3.3787191124558857,73/5521,20.5,20.5,0,20.5,大买单试盘,大买单试盘540万元,-,199400,4087700.0,8000,164000.0,199400,4087700.0,0.050215146088287844,33,300997,20260424
300976.SZ,达瑞电子,63.93,1.2031027386417572,3.298,62.02,62.02,3.2978014656895427,74/5521,62.02,62.02,0,62.02,,,,53800,3336676.0,100,6202.0,53800,3336676.0,0.06225830642686711,33,300976,20260424
002980.SZ,华盛昌,79.94,-1.7332513829133334,3.281,78.39,78.39,3.280632411067197,75/5521,78.39,78.39,0,78.39,竞价抢筹,单笔放量10%以上抢筹,看多,337880,26486413.0,3420,268093.8,337880,26486413.0,0.33324803887849075,33,002980,20260424
002156.SZ,通富微电,51.77,4.585858585858592,3.239,48.77,48.77,3.238780694326837,76/5521,48.77,48.77,0,48.77,竞价抢筹,单笔放量10%以上抢筹,看多,2268400,110629868.0,-2255,-109976.35,2268400,110629868.0,0.14948740837522065,33,002156,20260424
300756.SZ,金马游乐,53.74,0.09312721177128751,3.205,56.36,56.36,3.20454129280352,77/5521,56.36,56.36,0,56.36,,,,20000,1127200.0,100,5636.0,20000,1127200.0,0.015240683890026365,33,300756,20260424
688106.SH,金宏气体,34.89,-13.100871731008713,3.198,35.5,35.5,3.197674418604657,78/5521,35.5,35.5,0,35.5,大卖单试盘,大卖单试盘510万元,-,976891,34679631.0,-144557,-5131773.5,976891,34679631.0,0.1855574780657463,17,688106,20260424
300938.SZ,信测标准,56.85,4.696132596685091,3.193,57.2,57.2,3.193216669673471,79/5521,57.2,57.2,0,57.2,,,,322044,18420917.0,15656,895523.2,322044,18420917.0,0.152377554298521,33,300938,20260424
603390.SH,通达电气,13.35,-1.9823788546255476,3.165,13.69,13.69,3.1650339110776082,80/5521,13.69,13.69,0,13.69,竞价砸盘,单笔放量10%以上砸盘,偏空,3486200,47726078.0,-91100,-1247159.0,3486200,47726078.0,0.9945966402084998,17,603390,20260424
688381.SH,帝奥微,31.97,-2.974203338391514,3.102,28.25,28.25,3.1021897810219023,81/5521,28.25,28.25,0,28.25,,,,170148,4806681.0,-8164,-230633.0,170148,4806681.0,0.06874666666666666,17,688381,20260424
002528.SZ,*ST英飞,4.81,4.3383947939262315,3.08,5.02,5.02,3.0800821355235986,82/5521,5.02,5.02,0,5.02,竞价抢筹,单笔放量10%以上抢筹,看多,1373400,6894468.0,22100,110942.0,1373400,6894468.0,0.13077265269832233,33,002528,20260424
688200.SH,华峰测控,349.5,4.315902578796555,3.076,318.0,318.0,3.0760753298110233,83/5521,318.0,318.0,0,318.0,竞价抢筹,单笔放量10%以上抢筹,看多,41430,13174740.0,2082,662076.0,41430,13174740.0,0.030568150355752253,17,688200,20260424
000953.SZ,河化股份,6.99,1.0115606936416226,3.072,6.71,6.71,3.0721966205837115,84/5521,6.71,6.71,0,6.71,竞价抢筹,单笔放量10%以上抢筹,看多,306700,2057957.0,2500,16775.0,306700,2057957.0,0.08376984629407676,33,000953,20260424
300203.SZ,聚光科技,13.6,-0.22010271460015507,3.054,14.51,14.51,3.0539772727272707,85/5521,14.51,14.51,0,14.51,竞价抢筹,单笔放量10%以上抢筹,看多,289200,4196292.0,10800,156708.0,289200,4196292.0,0.06450303085623592,33,300203,20260424
600694.SH,大商股份,18.2,-0.2739726027397299,3.052,17.56,17.56,3.0516431924882514,86/5521,17.56,17.56,0,17.56,竞价抢筹,单笔放量10%以上抢筹,看多,388700,6825572.0,-20029,-351709.24,388700,6825572.0,0.11287677189089484,17,600694,20260424
605366.SH,宏柏新材,13.34,3.0911901081916566,3.035,13.92,13.92,3.034789045151731,87/5521,13.92,13.92,0,13.92,涨停试盘,第2次涨停试盘,-,354100,4929072.0,-200,-2784.0,354100,4929072.0,0.045626874731744,17,605366,20260424
000151.SZ,中成股份,11.84,0.1692047377326529,3.027,10.89,10.89,3.0274361400189242,88/5521,10.89,10.89,0,10.89,,,,603100,6567759.0,36000,392040.0,603100,6567759.0,0.19585321491623411,33,000151,20260424
688337.SH,普源精电,60.39,-1.660967269174395,2.914,68.88,68.88,2.9134917077543454,89/5521,68.88,68.88,0,68.88,竞价抢筹,单笔放量10%以上抢筹,看多,161318,11111583.8,-726,-50006.88,161318,11111583.8,0.08676884468454256,17,688337,20260424
300480.SZ,光力科技,35.87,-1.29334067143645,2.906,34.35,34.35,2.9059316956261183,90/5521,34.35,34.35,0,34.35,竞价砸盘,单笔放量10%以上砸盘,偏空,250800,8614980.0,23600,810660.0,250800,8614980.0,0.09283321921411335,33,300480,20260424
605056.SH,咸亨国际,25.04,-2.111024237685689,2.891,26.69,26.69,2.8912875867386223,91/5521,26.69,26.69,0,26.69,涨停试盘,第1次涨停试盘,-,93900,2506191.0,23600,629884.0,93900,2506191.0,0.02327753665654255,17,605056,20260424
300408.SZ,三环集团,85.7,4.4994512864284815,2.867,72.11,72.11,2.867332382310983,92/5521,72.11,72.11,0,72.11,,,,1182316,85256807.0,58984,4253336.2,1182316,85256807.0,0.06323208404060579,33,300408,20260424
688798.SH,艾为电子,67.61,1.6997593261131099,2.858,70.89,70.89,2.8583865351131665,93/5521,70.89,70.89,0,70.89,,,,66360,4704260.4,7187,509486.43,66360,4704260.4,0.0488864123178436,17,688798,20260424
301575.SZ,艾芬达,46.57,2.1271929824561377,2.828,46.55,46.55,2.827479567042168,94/5521,46.55,46.55,0,46.55,,,,39400,1834070.0,-201,-9356.55,39400,1834070.0,0.2263257519184841,33,301575,20260424
688309.SH,恒誉环保,70.49,4.259724892767335,2.784,67.57,67.57,2.7836933373897255,95/5521,67.57,67.57,0,67.57,,,,22520,1521676.4,644,43515.08,22520,1521676.4,0.028362267106839312,17,688309,20260424
002787.SZ,华源控股,19.4,0.9890681936491292,2.778,19.98,19.98,2.777777777777768,96/5521,19.98,19.98,0,19.98,竞价抢筹,单笔放量10%以上抢筹,看多,874000,17462520.0,4300,85914.0,874000,17462520.0,0.3484013405176081,33,002787,20260424
301448.SZ,开创电气,39.35,1.7321613236814937,2.71,39.8,39.8,2.709677419354839,97/5521,39.8,39.8,0,39.8,,,,6200,246760.0,-200,-7960.0,6200,246760.0,0.012841091492776886,33,301448,20260424
920187.BJ,通领科技,35.5,1.3706453455168384,2.688,38.2,38.2,2.6881720430107503,98/5521,38.2,38.2,0,38.2,,,,39326,1502253.2,-1840,-70288.0,39326,1502253.0,0.17177962132653216,151,920187,20260424
300206.SZ,理邦仪器,14.91,1.290760869565214,2.666,15.79,15.79,2.665799739921959,99/5521,15.79,15.79,0,15.79,竞价砸盘,单笔放量10%以上砸盘,偏空,290600,4588574.0,-400,-6316.0,290600,4588574.0,0.0858798905306235,33,300206,20260424
300589.SZ,江龙船艇,16.53,0.1818181818181887,2.662,16.2,16.2,2.6615969581748944,100/5521,16.2,16.2,0,16.2,,,,410700,6653340.0,34400,557280.0,410700,6653340.0,0.1751919220681151,33,300589,20260424
002799.SZ,环球印务,8.64,1.4084507042253638,2.655,8.12,8.12,2.65486725663715,101/5521,8.12,8.12,0,8.12,跌停试盘,第2次跌停试盘,-,83600,678832.0,-6000,-48720.0,83600,678832.0,0.02612219186437458,33,002799,20260424
301371.SZ,敷尔佳,29.04,-0.6160164271047218,2.535,27.1,27.1,2.5349981082103845,102/5521,27.1,27.1,0,27.1,,,,115000,3116500.0,2100,56910.0,115000,3116500.0,0.14771162580406502,33,301371,20260424
688595.SH,芯海科技,34.26,-1.5517241379310323,2.513,34.67,34.67,2.5133057362507483,103/5521,34.67,34.67,0,34.67,,,,29859,1035211.53,3963,137397.21,29859,1035211.5,0.020721960631286732,17,688595,20260424
688813.SH,泰金新能,92.4,6.857869781427093,2.501,77.06,77.06,2.5006650704974653,104/5521,77.06,77.06,0,77.06,,,,93540,7208192.4,-105760,-8149865.6,93540,7208192.4,0.3110020103084831,17,688813,20260424
300740.SZ,水羊股份,25.66,0.39123630672927007,2.5,23.78,23.78,2.5000000000000133,105/5521,23.78,23.78,0,23.78,,,,417000,9916260.0,6400,152192.0,417000,9916260.0,0.11541567222825914,33,300740,20260424
