股票代码,股票简称,最新价,最新涨跌幅,涨停[20260309],feng_dan_jin,ltsz,涨停封板时长[20260309],p_open,p_close,p_high,p_low,p_low,zt_first_time,最终涨停时间[20260309],涨停明细数据[20260309],连续涨停天数[20260309],涨停原因类别[20260309],feng_dan_liang,feng_dan_liang,feng_dan_liang,涨停开板次数[20260309],几天几板[20260309],涨停类型[20260309],总市值[20260309],所属同花顺行业,market_code,code,fenglu_ratio,date
301396.SZ,宏景科技,316.74,-3.270728355474112,涨停,32201207.5,8695305947.46,0.8275239744,98.3,114.29,114.29,93,228/5521, 14:09:51, 14:13:36,"[{""code"":""301396.SZ"",""time"":1773036591152,""openTime"":1773036756154,""duration"":165002,""updatedTime"":1773036756154,""firstVol"":7137360.0,""highestVol"":7268760.0,""firstVolDivLTGB"":0.09381255580067127,""firstVolDivVol"":0.35716700235602233,""highestVolDivLTGB"":0.09553966075715492,""highestVolDivVol"":0.36265363458643474},{""code"":""301396.SZ"",""time"":1773036771154,""openTime"":1773036801154,""duration"":30000,""updatedTime"":1773036801154,""firstVol"":3092585.0,""highestVol"":3092585.0,""firstVolDivLTGB"":0.040648545523949885,""firstVolDivVol"":0.1447544285797535,""highestVolDivLTGB"":0.040648545523949885,""highestVolDivVol"":0.1447544285797535},{""code"":""301396.SZ"",""time"":1773036816154,""openTime"":null,""duration"":2783846,""updatedTime"":1773039600000,""firstVol"":61700.0,""highestVol"":3392400.0,""firstVolDivLTGB"":8.109769848937727E-4,""firstVolDivVol"":0.002844923321939039,""highestVolDivLTGB"":0.04458927590848678,""highestVolDivVol"":0.15474970612654926}]",1,算力租赁+扭亏为盈+智慧城市,281750,1.1750004608253806,0.3703286312703735,2,首板涨停,放量涨停,17545520446.63,计算机-IT服务-IT服务Ⅲ,33,301396,0.3703286312703735,20260309
688229.SH,博睿数据,86.08,-0.13921113689095654,涨停,72590550.84,4579416000.0,3.607356621,88.48,103.14,103.14,88.48,252/5521, 09:53:29, 09:53:29,"[{""code"":""688229.SH"",""time"":1773021209273,""openTime"":null,""duration"":12985445,""updatedTime"":1773039600000,""firstVol"":3304167.0,""highestVol"":3510759.0,""firstVolDivLTGB"":0.07441817567567567,""firstVolDivVol"":1.2670192462920278,""highestVolDivLTGB"":0.07907114864864864,""highestVolDivVol"":1.3085155510100785}]",1,AI运维+APM龙头+信创适配,703806,21.99066638837473,1.5851486486486488,0,首板涨停,放量涨停,4579416000.0,计算机-IT服务-IT服务Ⅲ,17,688229,1.5851486486486488,20260309
688316.SH,青云科技,69.9,-0.35637918745545255,涨停,85952001.36,4287840508.08,1.4285278842,77.09,89.52,89.52,76.82,313/5521, 13:34:17, 13:34:17,"[{""code"":""688316.SH"",""time"":1773034457711,""openTime"":null,""duration"":5142289,""updatedTime"":1773039600000,""firstVol"":5933803.0,""highestVol"":6609392.0,""firstVolDivLTGB"":0.12388381600458757,""firstVolDivVol"":0.5304095954585277,""highestVolDivLTGB"":0.13798852143055526,""highestVolDivVol"":0.5854054992435972}]",1,Clawdbot 应用+算力租赁+AI算力+混合云,960143,7.937703926238629,2.0045522028637066,0,首板涨停,放量涨停,4287840508.08,计算机-IT服务-IT服务Ⅲ,17,688316,2.0045522028637066,20260309
301606.SZ,绿联科技,75.78,1.3643659711075387,涨停,143044044.48,13345102701.36,1.5910592190000001,67.84,80.88,80.88,67.56,406/5521, 09:44:45, 13:25:02,"[{""code"":""301606.SZ"",""time"":1773020685695,""openTime"":1773020715696,""duration"":30001,""updatedTime"":1773020715696,""firstVol"":9179000.0,""highestVol"":9179000.0,""firstVolDivLTGB"":0.04191012094902942,""firstVolDivVol"":1.5990757101984934,""highestVolDivLTGB"":0.04191012094902942,""highestVolDivVol"":1.5990757101984934},{""code"":""301606.SZ"",""time"":1773033902646,""openTime"":null,""duration"":5697354,""updatedTime"":1773039600000,""firstVol"":9841800.0,""highestVol"":1.20648E7,""firstVolDivLTGB"":0.04493637960084516,""firstVolDivVol"":0.819802881796466,""highestVolDivLTGB"":0.055086308663890415,""highestVolDivVol"":0.9950119918870334}]",1,AI NAS+出海+业绩预增+H股上市,1768596,12.745916717504633,0.807517946072226,1,首板涨停,放量涨停,33557905109.28,电子-消费电子-品牌消费电子,33,301606,1.0718841786464661,20260309
001339.SZ,智微智能,89.85,0.03340013360053567,涨停,56580479.99999999,8710735038.72,1.1535008838,64.5,72.96,72.96,64.01,447/5521, 13:50:47, 13:50:47,"[{""code"":""001339.SZ"",""time"":1773035447729,""openTime"":null,""duration"":4152271,""updatedTime"":1773039600000,""firstVol"":8664496.0,""highestVol"":8664496.0,""firstVolDivLTGB"":0.07257270773935665,""firstVolDivVol"":0.4329556314839065,""highestVolDivLTGB"":0.07257270773935665,""highestVolDivVol"":0.4329556314839065}]",1,LPU+算力租赁+人形机器人+英伟达生态,775500,3.6400189740976154,0.6495488583741175,0,首板涨停,放量涨停,18403929446.4,计算机-计算机设备-其他计算机设备,33,001339,0.6495488583741174,20260309
688158.SH,优刻得,45.03,-1.7026850032743965,涨停,280158421.8,18400405945.04,3.7986438672,41.66,45.38,45.38,41.05,948/5521, 09:42:00, 09:42:00,"[{""code"":""688158.SH"",""time"":1773020520694,""openTime"":null,""duration"":13674024,""updatedTime"":1773039600000,""firstVol"":2.9061517E7,""highestVol"":3.7553141E7,""firstVolDivLTGB"":0.07167296446606375,""firstVolDivVol"":0.5193871137347111,""highestVolDivLTGB"":0.09261543161983188,""highestVolDivVol"":0.6546091243589507}]",1,OpenClaw+AI算力+云计算+回购完成,6173610,8.743181579935218,1.522566527264684,0,首板涨停,放量涨停,20707124575.78,计算机-IT服务-IT服务Ⅲ,17,688158,1.522566527264684,20260309
000534.SZ,万泽股份,39.53,-2.8746928746928786,涨停,70010075.52,22678658069.76,0.3856619616,39.95,45.36,45.36,39.2,1017/5521, 10:25:32, 14:37:36,"[{""code"":""000534.SZ"",""time"":1773023132568,""openTime"":1773023177568,""duration"":45000,""updatedTime"":1773023177568,""firstVol"":1.07964E7,""highestVol"":1.07964E7,""firstVolDivLTGB"":0.021594077678388075,""firstVolDivVol"":0.4033485506216553,""highestVolDivLTGB"":0.021594077678388075,""highestVolDivVol"":0.4033485506216553},{""code"":""000534.SZ"",""time"":1773038256728,""openTime"":null,""duration"":1343272,""updatedTime"":1773039600000,""firstVol"":4577473.0,""highestVol"":4775473.0,""firstVolDivLTGB"":0.009155487711896938,""firstVolDivVol"":0.10662661970051801,""highestVolDivLTGB"":0.009551511143811357,""highestVolDivVol"":0.1112092553637199}]",2,燃气轮机零部件+低空经济+微生态活菌,1543432,3.5369502578615646,0.30870466543764463,1,2天2板,放量涨停,23113120685.76,医药生物-生物制品-其他生物制品,33,000534,0.30870466543764463,20260309
002261.SZ,拓维信息,35.44,1.5181896304783764,涨停,272697879.36,49223504891.76,0.8233569744,39.49,42.96,42.96,37.91,1069/5521, 14:10:36, 14:10:36,"[{""code"":""002261.SZ"",""time"":1773036636152,""openTime"":null,""duration"":2963848,""updatedTime"":1773039600000,""firstVol"":3.8927824E7,""highestVol"":4.9377921E7,""firstVolDivLTGB"":0.03397874263037408,""firstVolDivVol"":0.12257036713215153,""highestVolDivLTGB"":0.04310026857093125,""highestVolDivVol"":0.15436821834099826}]",2,华为昇腾+算力租赁+扭亏,6347716,1.8623977505077975,0.554070035496224,0,2天2板,放量涨停,54122360123.04,计算机-软件开发-垂直应用软件,33,002261,0.5539993138636692,20260309
601877.SH,正泰电器,32.73,0.39877300613495537,涨停,107630000.49999999,83917238512.8,2.9063844366000002,35.15,39.05,39.05,34.95,1219/5521, 10:35:17, 13:00:47,"[{""code"":""601877.SH"",""time"":1773023717571,""openTime"":1773032432641,""duration"":3309788,""updatedTime"":1773032432641,""firstVol"":3.5695313E7,""highestVol"":4.0026746E7,""firstVolDivLTGB"":0.01661043663200841,""firstVolDivVol"":0.547925079872869,""highestVolDivLTGB"":0.01862602319857781,""highestVolDivVol"":0.6043706419831878},{""code"":""601877.SH"",""time"":1773032447641,""openTime"":null,""duration"":7152359,""updatedTime"":1773039600000,""firstVol"":1.2578862E7,""highestVol"":1.7387041E7,""firstVolDivLTGB"":0.005853440482614021,""firstVolDivVol"":0.15422476207421548,""highestVolDivLTGB"":0.008090875761437702,""highestVolDivVol"":0.21235508970237918}]",1,低压电器+光伏+虚拟电厂,2756210,2.9786091316138767,0.12825731924386796,1,首板涨停,放量涨停,83917238512.8,电力设备-电网设备-输变电设备,17,601877,0.12825731924386793,20260309
601567.SH,三星电气,20.06,-3.2786885245901627,涨停,21315738.5,45458524090.0,3.3698356764,30.58,32.35,32.35,30.4,1455/5521, 10:05:44, 14:18:21,"[{""code"":""601567.SH"",""time"":1773021944280,""openTime"":1773021974281,""duration"":30001,""updatedTime"":1773021974281,""firstVol"":9742488.0,""highestVol"":9742488.0,""firstVolDivLTGB"":0.0069331218535828186,""firstVolDivVol"":0.17773973991640668,""highestVolDivLTGB"":0.0069331218535828186,""highestVolDivVol"":0.17773973991640668},{""code"":""601567.SH"",""time"":1773022004281,""openTime"":1773022019281,""duration"":15000,""updatedTime"":1773022019281,""firstVol"":219800.0,""highestVol"":219800.0,""firstVolDivLTGB"":1.564179687383247E-4,""firstVolDivVol"":0.0038324248353473994,""highestVolDivLTGB"":1.564179687383247E-4,""highestVolDivVol"":0.0038324248353473994},{""code"":""601567.SH"",""time"":1773022049281,""openTime"":1773022169281,""duration"":120000,""updatedTime"":1773022169281,""firstVol"":4364730.0,""highestVol"":5819830.0,""firstVolDivLTGB"":0.0031061064635633665,""firstVolDivVol"":0.07458923015615337,""highestVolDivLTGB"":0.004141610495916125,""highestVolDivVol"":0.09776627275171196},{""code"":""601567.SH"",""time"":1773022214281,""openTime"":1773037086154,""duration"":9466591,""updatedTime"":1773037086154,""firstVol"":7005214.0,""highestVol"":8428567.0,""firstVolDivLTGB"":0.004985174451579957,""firstVolDivVol"":0.11267886418992525,""highestVolDivLTGB"":0.005998086121541743,""highestVolDivVol"":0.1347327470881589},{""code"":""601567.SH"",""time"":1773037101154,""openTime"":null,""duration"":2498846,""updatedTime"":1773039600000,""firstVol"":2211900.0,""highestVol"":2988900.0,""firstVolDivLTGB"":0.0015740714515573267,""firstVolDivVol"":0.030815568952172575,""highestVolDivLTGB"":0.002127013952511277,""highestVolDivVol"":0.041460299179982445}]",2,荷兰9.49亿订单+智能电网+康复连锁,658910,0.8548362447142757,0.0468905203736895,4,2天2板,放量涨停,45458524090.0,电力设备-电网设备-输变电设备,17,601567,0.0468905203736895,20260309
