股票代码,股票简称,最新价,最新涨跌幅,竞价涨幅[20260410],分时开盘价:不复权[20260410 09:25],p_925,chg_pct,分时涨跌幅:前复权排名[20260410 09:25],分时最高价:不复权[20260410 09:25],分时最低价:不复权[20260410 09:25],分时振幅[20260410 09:25],竞价匹配价[20260410],竞价异动类型[20260410],竞价异动说明[20260410],集合竞价评级[20260410],竞价量[20260410],竞价金额[20260410],竞价未匹配量[20260410],竞价未匹配金额[20260410],分时成交量[20260410 09:25],分时成交额[20260410 09:25],分时换手率[20260410 09:25],market_code,code,date
000889.SZ,中嘉博创,4.42,-8.108108108108103,10.127,4.35,4.35,10.126582278480997,11/5521,4.35,4.35,0.0,4.35,大幅高开,大幅高开10.10%,看多,7595280,33039468.0,46262020,201239790.0,7595280,33039468.0,0.8731715616572812,33,000889,20260411
600707.SH,彩虹股份,8.09,-8.068181818181827,10.031,7.02,7.02,10.03134796238244,12/5521,7.02,7.02,0.0,7.02,大幅高开,大幅高开10.00%,看多,11086100,77824422.0,-5811885,-40799433.0,11086100,77824422.0,0.3090055893695624,17,600707,20260411
603230.SH,内蒙新华,10.76,0.46685340802986863,10.016,13.4,13.4,10.016420361247953,13/5521,13.4,13.4,0.0,13.4,大幅高开,大幅高开10.00%,看多,2647600,35477840.0,11618500,155687900.0,2647600,35477840.0,0.7489187407891424,17,603230,20260411
001269.SZ,欧晶科技,21.56,0.7476635514018699,10.014,23.18,23.18,10.014238253440908,14/5521,23.18,23.18,0.0,23.18,大幅高开,大幅高开10.00%,看多,599800,13903364.0,15232600,353091670.0,599800,13903364.0,0.31172693714007604,33,001269,20260411
603871.SH,嘉友国际,12.74,-4.282494365138995,10.007,14.95,14.95,10.00735835172921,15/5521,14.95,14.95,0.0,14.95,大幅高开,大幅高开10.00%,看多,2129220,31831839.0,2011880,30077606.0,2129220,31831839.0,0.15564375178099202,17,603871,20260411
603950.SH,长源东谷,55.65,-1.0490753911806603,10.005,49.37,49.37,10.004456327985729,16/5521,49.37,49.37,0.0,49.37,大幅高开,大幅高开10.00%,看多,2888800,142620060.0,1453200,71744484.0,2888800,142620060.0,0.8926882871435334,17,603950,20260411
603933.SH,睿能科技,24.44,5.027932960893862,10.0,24.53,24.53,10.000000000000002,17/5521,24.53,24.53,0.0,24.53,大幅高开,大幅高开10.00%,看多,359400,8816082.0,29788300,730707000.0,359400,8816082.0,0.1731676195342615,17,603933,20260411
002364.SZ,中恒电气,40.79,2.6163522012578593,9.991,35.12,35.12,9.990604447228305,18/5521,35.12,35.12,0.0,35.12,大幅高开,大幅高开10.00%,看多,912800,32057536.0,93198200,3273120800.0,912800,32057536.0,0.16355381658779722,33,002364,20260411
000626.SZ,远大控股,9.35,1.6304347826086996,9.962,8.61,8.61,9.961685823754783,19/5521,8.61,8.61,0.0,8.61,大幅高开,大幅高开10.00%,看多,839300,7226373.0,27490100,236689760.0,839300,7226373.0,0.16662149542639282,33,000626,20260411
603889.SH,新澳股份,8.71,-0.7972665148063612,9.937,8.74,8.74,9.937106918238994,20/5521,8.74,8.74,0.0,8.74,大幅高开,大幅高开9.90%,偏多,2336700,20422758.0,-156000,-1363440.0,2336700,20422758.0,0.32242750815226434,17,603889,20260411
920433.BJ,大唐药业,5.15,1.7786561264822283,9.804,5.6,5.6,9.803921568627452,21/5521,5.6,5.6,0.0,5.6,,,,344529,1929362.4,-74381,-416533.6,344529,1929362.0,0.20348236091677738,151,920433,20260411
002701.SZ,奥瑞金,5.5,0.9174311926605472,9.234,5.56,5.56,9.233791748526517,22/5521,5.56,5.56,0.0,5.56,竞价抢筹,单笔放量10%以上抢筹,看多,3291480,18300629.0,147720,821323.2,3291480,18300629.0,0.12870386272661563,33,002701,20260411
600863.SH,华能蒙电,4.64,-1.0660980810234693,8.283,5.36,5.36,8.282828282828286,23/5521,5.36,5.36,0.0,5.36,大幅高开,大幅高开8.30%,看多,15266600,81828976.0,-240000,-1286400.0,15266600,81828976.0,0.2339032084214876,17,600863,20260411
300239.SZ,东宝生物,5.56,0.36101083032490205,8.209,5.8,5.8,8.208955223880587,24/5521,5.8,5.8,0.0,5.8,竞价抢筹,单笔放量10%以上抢筹,看多,677600,3930080.0,117800,683240.0,677600,3930080.0,0.11489384689411114,33,300239,20260411
301369.SZ,联动科技,170.07,5.371747211895903,8.049,155.58,155.58,8.049170081255646,25/5521,155.58,155.58,0.0,155.58,竞价抢筹,单笔放量10%以上抢筹,看多,23600,3671688.0,200,31116.0,23600,3671688.0,0.06490042542228865,33,301369,20260411
603777.SH,来伊份,16.43,4.05319822672578,8.036,16.67,16.67,8.036292935839286,26/5521,16.67,16.67,0.0,16.67,大幅高开,大幅高开8.00%,看多,4156600,69290522.0,-54100,-901847.0,4156600,69290522.0,1.2429125710969104,17,603777,20260411
002824.SZ,和胜股份,25.09,-2.5631067961165055,7.836,24.77,24.77,7.8363082281236425,27/5521,24.77,24.77,0.0,24.77,大幅高开,大幅高开7.80%,偏多,1849040,45800721.0,179260,4440270.2,1849040,45800721.0,0.8404683721184354,33,002824,20260411
600345.SH,长江通信,48.66,-5.952841128720537,7.811,53.28,53.28,7.810602994738971,28/5521,53.28,53.28,0.0,53.28,大幅高开,大幅高开7.80%,看多,1284400,68432832.0,-77000,-4102560.0,1284400,68432832.0,0.6071111117371505,17,600345,20260411
600743.SH,华远控股,2.47,2.9166666666666785,7.469,2.59,2.59,7.46887966804978,29/5521,2.59,2.59,0.0,2.59,大幅高开,大幅高开7.50%,偏多,16308700,42239533.0,-690500,-1788395.0,16308700,42239533.0,0.6951406131226734,17,600743,20260411
600482.SH,中国动力,38.57,-3.2605969400551724,7.454,39.5,39.5,7.453754080522313,30/5521,39.5,39.5,0.0,39.5,竞价抢筹,单笔放量10%以上抢筹,看多,1154600,45606700.0,-4800,-189600.0,1154600,45606700.0,0.050902759783455764,17,600482,20260411
605117.SH,德业股份,150.63,2.03210729526519,7.163,136.0,136.0,7.162556142147982,31/5521,136.0,136.0,0.0,136.0,大幅高开,大幅高开7.20%,看多,739000,100504000.0,-96300,-13096800.0,739000,100504000.0,0.08126839916832097,17,605117,20260411
600295.SH,鄂尔多斯,15.67,1.7532467532467504,7.027,15.84,15.84,7.027027027027021,32/5521,15.84,15.84,0.0,15.84,大幅高开,大幅高开7.00%,看多,284200,4501728.0,-3400,-53856.0,284200,4501728.0,0.014385676048928658,17,600295,20260411
300686.SZ,智动力,17.8,-1.9823788546255474,6.84,19.37,19.37,6.839492553778279,33/5521,19.37,19.37,0.0,19.37,竞价抢筹,单笔放量10%以上抢筹,看多,407700,7897149.0,69100,1338467.0,407700,7897149.0,0.15746917184656686,33,300686,20260411
920706.BJ,铁拓机械,22.67,1.1601963409192395,6.664,26.73,26.73,6.6640063846767825,34/5521,26.73,26.73,0.0,26.73,,,,83599,2234601.3,-182,-4864.86,83599,2234601.0,0.17536337466938048,151,920706,20260411
002328.SZ,新朋股份,10.35,-2.9990627928772287,6.42,9.78,9.78,6.420021762785636,35/5521,9.78,9.78,0.0,9.78,急速下跌,一分钟跌幅大于3%,偏空,6212100,60754338.0,-179300,-1753554.0,6212100,60754338.0,1.0883300978050325,33,002328,20260411
002688.SZ,金河生物,6.02,0.0,6.091,6.27,6.27,6.091370558375624,36/5521,6.27,6.27,0.0,6.27,竞价抢筹,单笔放量10%以上抢筹,看多,1386900,8695863.0,-2900,-18183.0,1386900,8695863.0,0.18554749267481738,33,002688,20260411
603893.SH,瑞芯微,182.9,0.2906179744475523,6.005,170.0,170.0,6.004863752572174,37/5521,170.0,170.0,0.0,170.0,大买单试盘,大买单试盘2304万元,-,330500,56185000.0,-2400,-408000.0,330500,56185000.0,0.07852657999993347,17,603893,20260411
002962.SZ,五方光电,16.47,-1.0216346153846256,5.986,16.29,16.29,5.985686402081978,38/5521,16.29,16.29,0.0,16.29,竞价砸盘,单笔放量10%以上砸盘,偏空,3159000,51460110.0,-167488,-2728379.5,3159000,51460110.0,1.5101537041515196,33,002962,20260411
000534.SZ,万泽股份,39.53,-2.8746928746928786,5.948,44.0,44.0,5.947507825668189,39/5521,44.0,44.0,0.0,44.0,竞价抢筹,单笔放量10%以上抢筹,看多,806300,35477200.0,-55453,-2439932.0,806300,35477200.0,0.16126954199626084,33,000534,20260411
300547.SZ,川环科技,38.92,5.331529093369415,5.772,43.8,43.8,5.771552765032602,40/5521,43.8,43.8,0.0,43.8,急速上涨,一分钟涨幅大于3%,偏多,636700,27887460.0,-1000,-43800.0,636700,27887460.0,0.35724786768836225,33,300547,20260411
002800.SZ,天顺股份,17.65,0.11344299489506282,5.516,17.98,17.98,5.516431924882637,41/5521,17.98,17.98,0.0,17.98,急速下跌,一分钟跌幅大于3%,-,243800,4383524.0,-47300,-850454.0,243800,4383524.0,0.1649048118425951,33,002800,20260411
600499.SH,科达制造,19.25,-3.9900249376558636,5.399,17.96,17.96,5.39906103286386,42/5521,17.96,17.96,0.0,17.96,大卖单试盘,大卖单试盘812万元,-,833900,14976844.0,-10034,-180210.64,833900,14976844.0,0.04348083641263628,17,600499,20260411
600967.SH,内蒙一机,14.1,0.07097232079488848,5.398,15.23,15.23,5.397923875432534,43/5521,15.23,15.23,0.0,15.23,竞价抢筹,单笔放量10%以上抢筹,看多,1250400,19043592.0,-1000,-15230.0,1250400,19043592.0,0.07347537421798725,17,600967,20260411
688717.SH,艾罗能源,121.66,3.98290598290598,5.378,115.99,115.99,5.378395566457711,44/5521,115.99,115.99,0.0,115.99,竞价砸盘,单笔放量10%以上砸盘,混战,85250,9888147.5,-43596,-5056700.0,85250,9888147.5,0.08606954734424814,17,688717,20260411
002947.SZ,恒铭达,81.27,4.058898847631244,5.295,68.8,68.8,5.29537802265074,45/5521,68.8,68.8,0.0,68.8,竞价抢筹,单笔放量10%以上抢筹,看多,812490,55899312.0,43910,3021008.0,812490,55899312.0,0.42178014550675275,33,002947,20260411
001309.SZ,德明利,524.81,0.3595127454917476,5.268,428.0,428.0,5.268335874858581,46/5521,428.0,428.0,0.0,428.0,竞价抢筹,单笔放量10%以上抢筹,看多,526304,225258110.0,696,297888.0,526304,225258110.0,0.327148994205684,33,001309,20260411
600983.SH,惠而浦,9.4,-0.8438818565400851,5.222,10.68,10.68,5.221674876847284,47/5521,10.68,10.68,0.0,10.68,急速下跌,一分钟跌幅大于3%,-,542200,5790696.0,25300,270204.0,542200,5790696.0,0.07074274665041837,17,600983,20260411
603813.SH,*ST原尚,37.0,1.36986301369863,5.01,26.41,26.41,5.009940357852889,48/5521,26.41,26.41,0.0,26.41,涨停试盘,第1次涨停试盘,-,461900,12198779.0,420400,11102764.0,461900,12198779.0,0.4398419273437128,22,603813,20260411
603205.SH,健尔康,26.03,-2.3630907726931696,4.981,26.98,26.98,4.980544747081717,49/5521,26.98,26.98,0.0,26.98,急速上涨,一分钟涨幅大于3%,-,106500,2873370.0,19900,536902.0,106500,2873370.0,0.2576197387518142,17,603205,20260411
000793.SZ,*ST华闻,2.73,-0.727272727272728,4.965,2.96,2.96,4.9645390070922035,50/5521,2.96,2.96,0.0,2.96,买一剩余大,买一剩余2670万元,看多,8663400,25643664.0,9020200,26699792.0,8663400,25643664.0,0.44178286284581164,33,000793,20260411
688701.SH,卓锦股份,10.2,2.7190332326283944,4.96,10.37,10.37,4.959514170040469,51/5521,10.37,10.37,0.0,10.37,,,,70464,730711.68,-4273,-44311.01,70464,730711.7,0.052476451505172446,17,688701,20260411
002650.SZ,ST加加,7.86,2.2106631989596868,4.935,8.08,8.08,4.935064935064933,52/5521,8.08,8.08,0.0,8.08,竞价抢筹,单笔放量10%以上抢筹,看多,1539000,12435120.0,-271000,-2189680.0,1539000,12435120.0,0.13901857281267663,33,002650,20260411
002428.SZ,云南锗业,70.01,1.1412886449003268,4.857,58.29,58.29,4.856988667026435,53/5521,58.29,58.29,0.0,58.29,竞价抢筹,单笔放量10%以上抢筹,看多,1821900,106198551.0,-424,-24714.96,1821900,106198551.0,0.27898937366548726,33,002428,20260411
300480.SZ,光力科技,35.87,-1.29334067143645,4.829,33.0,33.0,4.828462515883099,54/5521,33.0,33.0,0.0,33.0,,,,186197,6144501.0,97703,3224199.0,186197,6144501.0,0.06953846220495676,33,300480,20260411
600540.SH,新赛股份,5.58,10.059171597633132,4.804,4.8,4.8,4.803493449781654,55/5521,4.8,4.8,0.0,4.8,竞价抢筹,单笔放量10%以上抢筹,看多,399600,1918080.0,-31600,-151680.0,399600,1918080.0,0.06873337395413812,17,600540,20260411
600176.SH,中国巨石,34.5,-3.3613445378151336,4.786,29.34,29.34,4.785714285714286,56/5521,29.34,29.34,0.0,29.34,竞价抢筹,单笔放量10%以上抢筹,看多,1622043,47590742.0,36457,1069648.38,1622043,47590742.0,0.040519300493900096,17,600176,20260411
300991.SZ,创益通,50.68,3.8099139696845543,4.703,55.44,55.44,4.702549575070812,57/5521,55.44,55.44,0.0,55.44,竞价砸盘,单笔放量10%以上砸盘,混战,61500,3409560.0,-800,-44352.0,61500,3409560.0,0.06674480692843654,33,300991,20260411
600330.SH,天通股份,27.89,8.690568978955575,4.569,20.6,20.6,4.5685279187817365,58/5521,20.6,20.6,0.0,20.6,大卖单试盘,大卖单试盘1996万元,-,4264405,87846743.0,89795,1849777.0,4264405,87846743.0,0.34573423156371536,17,600330,20260411
688627.SH,精智达,293.03,1.7500607659988068,4.568,279.49,279.49,4.568243041005701,59/5521,279.49,279.49,0.0,279.49,,,,95956,26818742.0,-2768,-773628.32,95956,26818742.0,0.1326244109190652,17,688627,20260411
603128.SH,华贸物流,5.58,0.35971223021583565,4.505,5.8,5.8,4.504504504504505,60/5521,5.8,5.8,0.0,5.8,大卖单试盘,大卖单试盘543万元,-,1491600,8651280.0,-304800,-1767840.0,1491600,8651280.0,0.11394553263285391,17,603128,20260411
000722.SZ,湖南发展,14.24,-1.7931034482758605,4.502,13.23,13.23,4.502369668246447,61/5521,13.23,13.23,0.0,13.23,竞价抢筹,单笔放量10%以上抢筹,看多,987600,13065948.0,3800,50274.0,987600,13065948.0,0.2127722456539082,33,000722,20260411
688183.SH,生益电子,109.6,-4.002802837873353,4.495,92.99,92.99,4.494887065962468,62/5521,92.99,92.99,0.0,92.99,,,,398147,37023690.0,17047,1585200.5,398147,37023690.0,0.04786449443295309,17,688183,20260411
603538.SH,美诺华,62.46,-4.349157733537514,4.308,47.46,47.46,4.307692307692309,63/5521,47.46,47.46,0.0,47.46,急速上涨,一分钟涨幅大于3%,偏多,3768645,178859890.0,33055,1568790.3,3768645,178859890.0,1.742858444624102,17,603538,20260411
688099.SH,晶晨股份,105.8,3.8782523318605824,4.296,84.0,84.0,4.296001986590506,64/5521,84.0,84.0,0.0,84.0,竞价抢筹,单笔放量10%以上抢筹,看多,134171,11270364.0,20616,1731744.0,134171,11270364.0,0.03185706426607055,17,688099,20260411
300166.SZ,东方国信,15.44,-0.1293661060802157,4.18,16.7,16.7,4.179663131628185,65/5521,16.7,16.7,0.0,16.7,竞价砸盘,单笔放量10%以上砸盘,混战,3352500,55986750.0,-258993,-4325183.1,3352500,55986750.0,0.3701239841487705,33,300166,20260411
688767.SH,博拓生物,34.89,-2.8674832962138117,4.167,34.5,34.5,4.166666666666675,66/5521,34.5,34.5,0.0,34.5,,,,29993,1034758.5,107,3691.5,29993,1034758.5,0.02008459812462233,17,688767,20260411
300854.SZ,中兰环保,33.85,5.649188514357061,4.114,35.18,35.18,4.113643089671502,67/5521,35.18,35.18,0.0,35.18,急速上涨,一分钟涨幅大于3%,偏多,102800,3616504.0,14200,499556.0,102800,3616504.0,0.12638172382581328,33,300854,20260411
688486.SH,龙迅股份,79.64,-0.4499999999999993,4.075,63.6,63.6,4.074619538537068,68/5521,63.6,63.6,0.0,63.6,,,,48128,3060940.8,17755,1129218.0,48128,3060940.8,0.03609971800020614,17,688486,20260411
000402.SZ,金融街,3.17,10.069444444444446,3.953,2.63,2.63,3.95256916996046,69/5521,2.63,2.63,0.0,2.63,竞价抢筹,单笔放量10%以上抢筹,看多,2866820,7539736.6,219380,576969.4,2866820,7539736.6,0.09592302638642561,33,000402,20260411
688510.SH,航亚科技,33.28,4.687008493236873,3.85,33.99,33.99,3.849679193400566,70/5521,33.99,33.99,0.0,33.99,,,,18246,620181.54,-937,-31848.63,18246,620181.5,0.007030601357088705,17,688510,20260411
600262.SH,北方股份,24.51,1.030502885408079,3.842,26.76,26.76,3.8416763678696237,71/5521,26.76,26.76,0.0,26.76,竞价砸盘,单笔放量10%以上砸盘,偏空,172400,4613424.0,-1900,-50844.0,172400,4613424.0,0.10141176470588235,17,600262,20260411
605060.SH,联德股份,58.54,-1.6960537363560002,3.802,55.7,55.7,3.801714498695502,72/5521,55.7,55.7,0.0,55.7,竞价抢筹,单笔放量10%以上抢筹,看多,102900,5731530.0,0,0.0,102900,5731530.0,0.043065132560253516,17,605060,20260411
002718.SZ,友邦吊顶,72.38,2.7395315826827433,3.784,78.99,78.99,3.7839968466692886,73/5521,78.99,78.99,0.0,78.99,涨停试盘,第1次涨停试盘,-,42200,3333378.0,-4000,-315960.0,42200,3333378.0,0.044902777187822915,33,002718,20260411
301489.SZ,思泉新材,229.56,5.554533750229913,3.717,192.0,192.0,3.7165082108902308,74/5521,192.0,192.0,0.0,192.0,竞价抢筹,单笔放量10%以上抢筹,看多,52600,10099200.0,6300,1209600.0,52600,10099200.0,0.11050321040187308,33,301489,20260411
301387.SZ,光大同创,68.34,2.3820224719101173,3.697,65.64,65.64,3.696682464454982,75/5521,65.64,65.64,0.0,65.64,竞价抢筹,单笔放量10%以上抢筹,看多,51600,3387024.0,-500,-32820.0,51600,3387024.0,0.12088747147547657,33,301387,20260411
603843.SH,*ST正平,8.97,5.0351288056206265,3.696,9.54,9.54,3.695652173913042,76/5521,9.54,9.54,0.0,9.54,涨停试盘,第1次涨停试盘,-,2692400,25685496.0,-83300,-794682.0,2692400,25685496.0,0.38483570264833844,22,603843,20260411
301622.SZ,英思特,54.48,-0.7650273224043748,3.664,66.2,66.2,3.664265580958352,77/5521,66.2,66.2,0.0,66.2,竞价抢筹,单笔放量10%以上抢筹,看多,59300,3925660.0,-1000,-66200.0,59300,3925660.0,0.094397024045469,33,301622,20260411
603679.SH,华体科技,14.95,2.327173169062285,3.638,13.96,13.96,3.6377134372680042,78/5521,13.96,13.96,0.0,13.96,急速上涨,一分钟涨幅大于3%,-,38200,533272.0,-34100,-476036.0,38200,533272.0,0.02149857239630466,17,603679,20260411
688608.SH,恒玄科技,169.63,-2.089466089466092,3.62,172.02,172.02,3.6202638395277513,79/5521,172.02,172.02,0.0,172.02,竞价抢筹,单笔放量10%以上抢筹,看多,85307,14674510.0,-6893,-1185733.86,85307,14674510.0,0.05056915717705818,17,688608,20260411
301500.SZ,飞南资源,29.14,-1.3874788494077839,3.618,25.49,25.49,3.6178861788617764,80/5521,25.49,25.49,0.0,25.49,竞价抢筹,单笔放量10%以上抢筹,看多,238900,6089561.0,-1900,-48431.0,238900,6089561.0,0.16584442357462723,33,301500,20260411
300207.SZ,欣旺达,27.43,-1.1531531531531543,3.566,25.85,25.85,3.5657051282051304,81/5521,25.85,25.85,0.0,25.85,竞价砸盘,单笔放量10%以上砸盘,混战,1878800,48566980.0,-26200,-677270.0,1878800,48566980.0,0.10962534799213908,33,300207,20260411
600030.SH,中信证券,27.22,-0.3660322108345586,3.561,25.01,25.01,3.561076604554878,82/5521,25.01,25.01,0.0,25.01,竞价抢筹,单笔放量10%以上抢筹,看多,9162045,229142750.0,129555,3240170.6,9162045,229142750.0,0.07524335108983875,17,600030,20260411
000776.SZ,广发证券,21.23,-0.23496240601504093,3.528,18.78,18.78,3.528114663726574,83/5521,18.78,18.78,0.0,18.78,竞价抢筹,单笔放量10%以上抢筹,看多,1708900,32093142.0,-68500,-1286430.0,1708900,32093142.0,0.02894454144913899,33,000776,20260411
603335.SH,迪生力,7.07,-2.4827586206896513,3.524,6.17,6.17,3.5234899328859055,84/5521,6.17,6.17,0.0,6.17,竞价抢筹,单笔放量10%以上抢筹,看多,433600,2675312.0,7500,46275.0,433600,2675312.0,0.10127419568061818,17,603335,20260411
688516.SH,奥特维,81.7,7.584935475375302,3.485,73.35,73.35,3.4847629796839716,85/5521,73.35,73.35,0.0,73.35,竞价抢筹,单笔放量10%以上抢筹,看多,444174,32580163.0,512,37555.2,444174,32580163.0,0.1411149300081397,17,688516,20260411
603459.SH,红板科技,61.73,0.016202203499672732,3.441,52.0,52.0,3.441416351700809,86/5521,52.0,52.0,0.0,52.0,竞价抢筹,单笔放量10%以上抢筹,看多,1037198,53934296.0,134002,6968104.0,1037198,53934296.0,1.3120475928598667,17,603459,20260411
002534.SZ,西子洁能,17.6,-1.0123734533183335,3.414,17.57,17.57,3.4137728075338547,87/5521,17.57,17.57,0.0,17.57,,,,180600,3173142.0,15300,268821.0,180600,3173142.0,0.021881288034435602,33,002534,20260411
002281.SZ,光迅科技,144.28,8.58734101000978,3.358,111.72,111.72,3.358312517346651,88/5521,111.72,111.72,0.0,111.72,大买单试盘,大买单试盘1637万元,-,1939096,216635810.0,4904,547874.88,1939096,216635810.0,0.24876873941376404,33,002281,20260411
000927.SZ,中国铁物,2.81,-1.0563380281690073,3.3,3.13,3.13,3.3003300330033034,89/5521,3.13,3.13,0.0,3.13,竞价抢筹,单笔放量10%以上抢筹,看多,3489000,10920570.0,-127275,-398370.75,3489000,10920570.0,0.05766607989554449,33,000927,20260411
000783.SZ,长江证券,7.99,10.055096418732788,3.3,7.2,7.2,3.2998565279770506,90/5521,7.2,7.2,0.0,7.2,竞价抢筹,单笔放量10%以上抢筹,看多,1867251,13444207.0,79649,573472.8,1867251,13444207.0,0.03376539545785391,33,000783,20260411
688022.SH,瀚川智能,16.35,0.0,3.269,16.11,16.11,3.269230769230768,91/5521,16.11,16.11,0.0,16.11,急速上涨,一分钟涨幅大于3%,-,35789,576560.79,311,5010.21,35789,576560.8,0.02034872699833096,17,688022,20260411
603773.SH,沃格光电,69.35,-0.5592199598508756,3.264,40.5,40.5,3.2636409994900593,92/5521,40.5,40.5,0.0,40.5,大买单试盘,大买单试盘765万元,-,924900,37458450.0,-52100,-2110050.0,924900,37458450.0,0.41169127918623094,17,603773,20260411
300921.SZ,南凌科技,26.94,0.2978406552494484,3.255,26.01,26.01,3.255260023818977,93/5521,26.01,26.01,0.0,26.01,急速上涨,一分钟涨幅大于3%,偏多,48700,1266687.0,100,2601.0,48700,1266687.0,0.04245819265133776,33,300921,20260411
920130.BJ,立方控股,18.9,1.17773019271948,3.223,20.18,20.18,3.222506393861887,94/5521,20.18,20.18,0.0,20.18,,,,25429,513157.22,-201,-4056.18,25429,513157.0,0.04493739169340205,151,920130,20260411
301683.SZ,慧谷新材,129.28,-0.5920799692426069,3.219,115.76,115.76,3.218903254569772,95/5521,115.76,115.76,0.0,115.76,竞价抢筹,单笔放量10%以上抢筹,看多,60800,7038208.0,1100,127336.0,60800,7038208.0,0.42619859592798087,33,301683,20260411
300491.SZ,通合科技,25.79,0.1553398058252394,3.144,25.92,25.92,3.1436530043772493,96/5521,25.92,25.92,0.0,25.92,竞价抢筹,单笔放量10%以上抢筹,看多,124000,3214080.0,400,10368.0,124000,3214080.0,0.07949248968740405,33,300491,20260411
688603.SH,天承科技,93.22,-0.9141156462585028,3.109,91.54,91.54,3.108808290155446,97/5521,91.54,91.54,0.0,91.54,急速上涨,一分钟涨幅大于3%,-,40836,3738127.4,-396,-36249.84,40836,3738127.4,0.08611264481188922,17,688603,20260411
000909.SZ,*ST数源,4.66,-5.091649694501018,3.106,6.64,6.64,3.1055900621117902,98/5521,6.64,6.64,0.0,6.64,竞价砸盘,单笔放量10%以上砸盘,混战,584500,3881080.0,-5300,-35192.0,584500,3881080.0,0.13353572887216317,33,000909,20260411
300461.SZ,田中精机,52.78,-0.41509433962263936,3.085,76.85,76.85,3.0851777330650534,99/5521,76.85,76.85,0.0,76.85,竞价抢筹,单笔放量10%以上抢筹,看多,148900,11442965.0,400,30740.0,148900,11442965.0,0.10361630147325053,33,300461,20260411
688018.SH,乐鑫科技,172.12,2.0998932257681764,3.043,151.36,151.36,3.043093471305077,100/5521,151.36,151.36,0.0,151.36,,,,66718,10098436.5,-410,-62057.6,66718,10098436.5,0.042576158951469906,17,688018,20260411
300438.SZ,鹏辉能源,86.1,6.29629629629629,3.016,55.0,55.0,3.0155459823937054,101/5521,55.0,55.0,0.0,55.0,竞价抢筹,单笔放量10%以上抢筹,看多,356400,19602000.0,14700,808500.0,356400,19602000.0,0.08818197319080963,33,300438,20260411
